Metrics/EpRet,Metrics/EpCost,Safety/EpCostShield,Train/Entropy,Metrics/LagrangeMultiplier,Value/cost,Time/Update,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Max,Train/LR,_step,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Min,Time/Rollout,Time/Epoch,Loss/Loss_pi/Delta,Loss/Loss_cost_critic,Value/reward,Train/PolicyStd,Train/PolicyRatio/Max,Safety/shield_violation,Loss/Loss_reward_critic,Train/KL,Time/Total,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,_runtime,Value/Adv,_timestamp,Train/Epoch,Train/StopIter,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Min,Time/FPS,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,Loss/Loss_pi
-1.817458152770996,5.5,18.450000762939453,1.418064832687378,0.03599999472498894,-0.03001926839351654,98.77898406982422,2.718701124191284,0.04500000178813934,20000.0,0.04500000178813934,0.0002969999914057553,1,0,0.9985900521278381,137.3181915283203,236.09725952148438,-0.0381632000207901,2.718701124191284,0.051672495901584625,0.9991297125816345,0.9985900521278381,0.05172591656446457,0.01509798038750887,0.008309933356940746,236.0985565185547,0.010753260925412178,0.03599999472498894,1000,0.03599999472498894,437.092528344,-0.059974826872348785,1746559293.2783327,0,40,NaN,0.04500000178813934,84.71085357666016,0,0.9985900521278381,0.01509798038750887,-0.0381632000207901
-1.2670834064483643,16.625,59.349998474121094,1.4146196842193604,0.06809061765670776,0.1301765888929367,99.1190185546875,2.9507367610931396,0.07683052122592926,40000.0,0.07683052122592926,0.00029399999766610563,2,0,1.0010311603546143,100.8559799194336,199.97506713867188,0.03849469721899368,5.669437885284424,0.021998459473252296,0.995692253112793,1.0010311603546143,0.3292239308357239,0.0049975477159023285,0.012193468399345875,436.1386413574219,0.012499110773205757,0.06809061765670776,1000,0.06809061765670776,639.52385764,0.1153247058391571,1746559493.3170538,1,40,NaN,0.07683052122592926,100.0124740600586,0,1.0010311603546143,-0.01010043267160654,0.0003314971982035786
-1.0310481786727905,16.433332443237305,84.5,1.4023427963256836,0.10147898644208908,0.2418956607580185,98.78868103027344,1.0975818634033203,0.10941873490810394,60000.0,0.10941873490810394,0.000291000003926456,3,0,0.9982317090034485,103.57805633544922,202.36683654785156,0.05067343040718697,6.767019748687744,0.018974093720316887,0.9835441708564758,0.9982317090034485,0.8742865324020386,0.008685579523444176,0.01235954836010933,638.5694580078125,0.012611649930477142,0.10147898644208908,1000,0.10147898644208908,843.938386182,0.03593830019235611,1746559695.7482455,2,40,NaN,0.10941873490810394,98.8304214477539,0,0.9982317090034485,0.0036880318075418472,0.05100492760539055
-0.6865143775939941,16.612499237060547,69.3499984741211,1.394487977027893,0.13554316759109497,0.8417689204216003,100.02970886230469,-1.4676456451416016,0.1429043859243393,80000.0,0.1429043859243393,0.0002880000101868063,4,0,0.9992477893829346,104.3033447265625,204.33311462402344,-0.03856510482728481,5.299374103546143,0.01894521154463291,0.9758484959602356,0.9992477893829346,2.8621156215667725,0.0053862640634179115,0.013461632654070854,842.9677124023438,0.01321413740515709,0.13554316759109497,1000,0.13554316759109497,1047.82246394,0.12541282176971436,1746559900.1630628,3,40,NaN,0.1429043859243393,97.87938690185547,0,0.9992477297782898,-0.003299315460026264,0.012439822778105736
-0.4001484215259552,18.84000015258789,69.25,1.3764818906784058,0.1700875610113144,1.2466375827789307,99.07054138183594,-1.0835204124450684,0.1769077181816101,100000.0,0.1769077181816101,0.0002849999873433262,5,0,1.0014832019805908,104.72976684570312,203.80043029785156,-0.001920289359986782,4.215853691101074,0.0419422946870327,0.9584383368492126,1.0014832019805908,3.458280086517334,0.004023053217679262,0.013043210841715336,1046.848876953125,0.01243787631392479,0.1700875610113144,1000,0.1700875610113144,1244.310487325,0.32424214482307434,1746560104.0471096,4,40,NaN,0.1769077181816101,98.13522338867188,0,1.0014832019805908,-0.0013632108457386494,0.010519533418118954
-0.016903167590498924,18.440000534057617,25.75,1.367868185043335,0.2049538493156433,0.8612316250801086,98.99609375,-2.0658066272735596,0.20898300409317017,120000.0,0.20898300409317017,0.00028199999360367656,6,0,1.0016138553619385,97.41292572021484,196.40914916992188,-0.059967528097331524,2.1500470638275146,0.060624200850725174,0.9502277970314026,1.0016138553619385,2.475116491317749,0.010091068223118782,0.013070414774119854,1243.3411865234375,0.01218657661229372,0.2049538493156433,1000,0.2049538493156433,1444.299356747,-0.18535825610160828,1746560300.5352948,5,40,NaN,0.20898300409317017,101.82825469970703,0,1.0016138553619385,0.00606801500543952,-0.04944799467921257
0.016555557027459145,16.799999237060547,57.70000076293945,1.3735978603363037,0.2399190068244934,0.8067871928215027,99.33512878417969,1.1437695026397705,0.24155375361442566,140000.0,0.24155375361442566,0.0002789999998640269,7,0,0.9978734850883484,100.57093811035156,199.90614318847656,0.08139286562800407,3.293816566467285,0.05471055954694748,0.9556760191917419,0.9978734850883484,2.4262688159942627,0.013059178367257118,0.01427722442895174,1443.331787109375,0.01319198403507471,0.2399190068244934,1000,0.2399190068244934,1647.451454104,-0.5962594747543335,1746560500.523734,6,40,NaN,0.24155375361442566,100.04695129394531,0,0.9978734850883484,0.002968110144138336,0.031944870948791504
0.12153444439172745,20.530000686645508,113.94999694824219,1.3859548568725586,0.27521735429763794,1.4432363510131836,99.89289093017578,0.7503643035888672,0.2749793827533722,160000.0,0.2749793827533722,0.00027600000612437725,8,0,0.9961557984352112,103.1595687866211,203.05255126953125,0.13131937384605408,4.044180870056152,0.06254587322473526,0.9675648808479309,0.9961557984352112,3.622997999191284,0.008962917141616344,0.01542451698333025,1646.4627685546875,0.013564687222242355,0.27521735429763794,1000,0.27521735429763794,1845.413084332,0.10244535654783249,1746560703.6758256,7,40,NaN,0.2749793827533722,98.49667358398438,0,0.9961557984352112,-0.004096261225640774,0.16326424479484558
-0.03787530958652496,18.709999084472656,31.700000762939453,1.3820433616638184,0.31064653396606445,1.049299716949463,100.25035095214844,-0.5330600738525391,0.30702751874923706,180000.0,0.30702751874923706,0.0002730000123847276,9,0,1.000909686088562,97.62911224365234,197.8795166015625,-0.22923638671636581,3.5111207962036133,0.012999460101127625,0.9638074636459351,1.000909686088562,3.237199068069458,0.00977865606546402,0.014181816019117832,1844.4425048828125,0.013300581835210323,0.31064653396606445,1000,0.31064653396606445,2047.199729903,0.1143689900636673,1746560901.637591,8,40,NaN,0.30702751874923706,101.07160186767578,0,1.000909686088562,0.0008157389238476753,-0.06597214192152023
-0.17505164444446564,14.199999809265137,18.5,1.3640851974487305,0.3456595540046692,0.9690783023834229,100.0328140258789,-1.2647817134857178,0.3370964229106903,200000.0,0.3370964229106903,0.0002699999895412475,10,0,1.0030494928359985,101.6802978515625,201.7131805419922,-0.027529291808605194,2.2463390827178955,0.02245120331645012,0.9466826319694519,1.0030494928359985,2.779404878616333,0.010092313401401043,0.01695089414715767,2046.236083984375,0.01337448600679636,0.3456595540046692,1000,0.3456595540046692,2244.474755996,0.02621930092573166,1746561103.4241552,9,40,NaN,0.3370964229106903,99.15068817138672,0,1.003049373626709,0.00031365733593702316,-0.09350143373012543
