Time/Epoch,Train/PolicyRatio/Std,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Max,Misc/FinalStepNorm,Safety/EpCostShield,Loss/Loss_pi,Value/reward,Time/Update,Misc/H_inv_g,Safety/shield_violation,Train/LR,Train/PolicyStd,Misc/xHx,Value/Adv,Metrics/EpLen,Misc/Alpha,Misc/gradient_norm,_timestamp,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier,Train/PolicyRatio,Time/Rollout,Train/PolicyRatio/Max,Loss/Loss_pi/Delta,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Std,Value/cost,Safety/ShieldLagrangeMultiplier,Train/StopIter,Train/Epoch,_runtime,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Min,Train/Entropy,Loss/Loss_reward_critic,Metrics/EpRet,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Min,Time/Total,_step,Time/FPS,Metrics/LagrangeMultiplier/Min,Metrics/EpCost,Train/KL,TotalEnvSteps,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std
192.05258178710938,0.0006359116523526609,6.074904441833496,0.044999994337558746,0.22436712682247162,198.89999389648438,-0.35770246386528015,0.014053096063435078,26.539670944213867,0.07621031254529953,-0.20495961606502533,0,0.9937335848808289,0.002307476010173559,-2.3651121949797016e-08,500,2.94405198097229,0.07928268611431122,1746508754.6223793,0.03599999472498894,0.03599999472498894,0.9991006851196289,165.5128631591797,0.9991006851196289,-0.35770246386528015,1,0,-0.12010309100151062,0.044999994337558746,10,0,329.599086436,89.71051025390625,0.9991006851196289,1.4126287698745728,0.0318303145468235,-2.6546740531921387,89.71051025390625,0.044999994337558746,192.05380249023438,1,104.13815307617188,0.03599999472498894,169.75,0.0004401720652822405,20000.0,0.0318303145468235,0
136.2118377685547,0.0005861783865839243,2.207313060760498,0.07745634019374847,0.367257297039032,96.2249984741211,-0.38410624861717224,0.02752850577235222,28.106184005737305,0.11093880236148834,2.3999850749969482,0,1.004599928855896,0.0018249612767249346,-3.051757735406113e-09,500,3.3104496002197266,0.029466306790709496,1746508890.9411347,0.0701855793595314,0.0701855793595314,1.0008291006088257,108.10560607910156,1.0008291006088257,-0.02640378475189209,1,0,1.592850923538208,0.07745634019374847,10,1,463.790578239,-47.1395263671875,1.0008291006088257,1.4233990907669067,0.020584363490343094,-1.0547335147857666,42.57098388671875,0.07745634019374847,328.3519592285156,2,146.8301239013672,0.0701855793595314,119.9749984741211,0.00021862215362489223,40000.0,-0.011245951056480408,0
134.1034698486328,0.00016906505334191024,1.8948993682861328,0.10783436894416809,0.3425680100917816,64.92500305175781,-0.35703134536743164,0.05397813767194748,28.444055557250977,0.1346711665391922,3.810581922531128,0,1.0338510274887085,0.003090894315391779,3.433227480087453e-09,500,2.5437371730804443,0.048393603414297104,1746509025.1329515,0.10268104076385498,0.10268104076385498,0.9997609257698059,105.65938568115234,0.9997609853744507,0.0270749032497406,1,0,2.370408296585083,0.10783436894416809,10,2,602.304335929,-7.418495178222656,0.9997609853744507,1.4518404006958008,0.02358584851026535,0.015779858455061913,35.152488708496094,0.10783436894416809,462.57305908203125,3,149.13858032226562,0.10268104076385498,75.91999816894531,0.0003056383866351098,60000.0,0.0030014850199222565,0
138.43460083007812,0.0015481379814445972,3.4971890449523926,0.13960984349250793,0.31473734974861145,136.22500610351562,-0.30505242943763733,0.11180804669857025,27.020526885986328,0.17205889523029327,10.4424467086792,0,1.0637160539627075,0.005977050866931677,1.3351439953623867e-08,500,1.8292419910430908,0.0560179203748703,1746509163.6464617,0.13387718796730042,0.13387718796730042,1.0021892786026,111.41404724121094,1.0021893978118896,0.05197891592979431,1,0,7.083853244781494,0.13960984349250793,10,3,747.7059993620001,35.13746643066406,1.0021893978118896,1.4802278280258179,0.029397599399089813,2.4951860904693604,70.28995513916016,0.13960984349250793,601.0845336914062,4,144.47254943847656,0.13387718796730042,63.43000030517578,0.00040057222940959036,80000.0,0.005811750888824463,0
145.31687927246094,0.0008216387359425426,1.927445411682129,0.17255434393882751,0.2900797128677368,181.4499969482422,-0.21584726870059967,0.2998466491699219,26.795629501342773,0.13525542616844177,14.995073318481445,0,1.081874966621399,0.004348141141235828,1.602172794434864e-08,500,2.144680976867676,0.04765100032091141,1746509309.0482936,0.1658550351858139,0.1658550351858139,1.0011619329452515,118.52122497558594,1.0011619329452515,0.08920516073703766,1,0,10.875499725341797,0.17255434393882751,10,4,887.457009061,21.26782989501953,1.0011619329452515,1.4972041845321655,0.05522039160132408,4.941836357116699,91.55778503417969,0.17255434393882751,746.4835815429688,5,137.63026428222656,0.1658550351858139,107.70999908447266,0.00040201761294156313,100000.0,0.025822792202234268,0
139.6748809814453,0.0012454112293198705,1.0563921928405762,0.20576228201389313,0.2755693793296814,132.60000610351562,-0.32712626457214355,0.5537102818489075,27.84626579284668,0.12574134767055511,15.675753593444824,0,1.0753036737442017,0.004164120648056269,9.155272984173735e-09,500,2.1915574073791504,0.06165922433137894,1746509448.799728,0.198610320687294,0.198610320687294,1.0017613172531128,111.8285903930664,1.0017613172531128,-0.11127899587154388,1,0,11.451509475708008,0.20576228201389313,10,5,1026.016303011,-1.432037353515625,1.0017613172531128,1.4912456274032593,0.062475576996803284,7.056528091430664,90.12574768066406,0.20576228201389313,886.2440185546875,6,143.18966674804688,0.198610320687294,121.83000183105469,0.00042550652869977057,120000.0,0.007255185395479202,0
138.46505737304688,0.0011494288919493556,2.293402671813965,0.23912116885185242,0.28810569643974304,129.6750030517578,-0.3183671534061432,0.8433804512023926,27.71541976928711,0.12966378033161163,16.023286819458008,0,1.0757907629013062,0.004051004536449909,-2.3651121949797016e-08,500,2.2219440937042236,0.050207849591970444,1746509587.358033,0.2315782606601715,0.2315782606601715,1.0016255378723145,110.74959564208984,1.0016255378723145,0.008759111166000366,1,0,12.694324493408203,0.23912116885185242,10,6,1167.681007825,-6.5186004638671875,1.0016255378723145,1.4916973114013672,0.10033228993415833,8.278268814086914,83.60714721679688,0.23912116885185242,1024.7781982421875,7,144.44078063964844,0.2315782606601715,103.5999984741211,0.00036706452374346554,140000.0,0.03785671293735504,0
141.58152770996094,0.0015089695807546377,1.0893213748931885,0.27218735218048096,0.26359403133392334,107.3499984741211,-0.3984996974468231,1.0988893508911133,26.558561325073242,0.13398109376430511,16.720863342285156,0,1.0923815965652466,0.005167077761143446,-7.629394005448376e-09,500,1.9673973321914673,0.12265340238809586,1746509729.0237763,0.26464468240737915,0.26464468240737915,1.0021339654922485,115.0229263305664,1.002134084701538,-0.08013254404067993,1,0,12.472138404846191,0.27218735218048096,10,7,1305.227902509,-8.870574951171875,1.002134084701538,1.5067791938781738,0.10921312123537064,9.470405578613281,74.736572265625,0.27218735218048096,1166.468017578125,8,141.26136779785156,0.26464468240737915,100.22000122070312,0.00040906548383645713,160000.0,0.00888083130121231,0
137.45457458496094,0.0016923926305025816,-1.7105631828308105,0.3053964078426361,0.2713140845298767,126.05000305175781,-0.3832271099090576,1.366559624671936,27.92915153503418,0.12925782799720764,20.552515029907227,0,1.1084908246994019,0.004539394751191139,-7.629394005448376e-09,500,2.0990149974823,0.10400518029928207,1746509866.5698166,0.2977150082588196,0.2977150082588196,1.002393364906311,109.52539825439453,1.0023934841156006,0.015272587537765503,1,0,16.695810317993164,0.3053964078426361,10,8,1446.120341721,24.613365173339844,1.0023934841156006,1.5210790634155273,0.1638285517692566,10.525732040405273,99.34993743896484,0.3053964078426361,1303.98974609375,9,145.5026092529297,0.2977150082588196,96.41999816894531,0.00035624895826913416,180000.0,0.054615430533885956,0
140.8038787841797,0.0004971642047166824,-0.8576679229736328,0.33876192569732666,0.29400086402893066,128.27499389648438,-0.3581527769565582,1.6554616689682007,27.479694366455078,0.15023957192897797,20.544628143310547,0,1.1218186616897583,0.005222766660153866,1.525878801089675e-08,500,1.9568803310394287,0.06874287873506546,1746510007.4625533,0.33103859424591064,0.33103859424591064,1.00070321559906,113.32415008544922,1.00070321559906,0.02507433295249939,1,0,16.341394424438477,0.33876192569732666,10,9,1585.47399149,4.901603698730469,1.00070321559906,1.5328131914138794,0.18595387041568756,11.753520965576172,104.25154113769531,0.33876192569732666,1444.90234375,10,142.0415496826172,0.33103859424591064,107.97000122070312,0.0003121340414509177,200000.0,0.02212531864643097,0
