Safety/EpCostShield,_runtime,Time/Epoch,Value/Adv,Metrics/EpRet,Train/Entropy,Time/Update,Loss/Loss_reward_critic/Delta,Value/reward,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Max,Time/FPS,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Time/Total,Value/cost,Safety/shield_violation,Train/PolicyRatio,Metrics/EpLen,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Std,Time/Rollout,Train/StopIter,Train/KL,Metrics/LagrangeMultiplier/Min,TotalEnvSteps,Loss/Loss_reward_critic,Train/LR,Loss/Loss_cost_critic,_step,Train/PolicyStd,Metrics/EpCost,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Min,_timestamp,Loss/Loss_pi/Delta,Loss/Loss_pi,Train/PolicyRatio/Min,Train/Epoch
19.049999237060547,270.056122653,169.4213104248047,0.06700174510478973,-1.1782615184783936,1.3929345607757568,80.78376770019531,0.00491689145565033,0.07234108448028564,0.03599999472498894,0.044999994337558746,1.0037754774093628,118.04890441894531,1.6440259218215942,0,0.044999994337558746,169.42324829101562,0.22690576314926147,-0.13546600937843323,1.0037754774093628,1000,0.03599999472498894,0,0.011153105646371841,88.63748931884766,40,0.00974970031529665,0.03599999472498894,20000.0,0.00491689145565033,0.0002969999914057553,1.6440259218215942,1,0.9744287729263306,5.099999904632568,NaN,0.044999994337558746,1746496538.1928918,-0.4597841203212738,-0.4597841203212738,1.0037754774093628,0
62.349998474121094,417.634625835,99.60285949707031,0.18133041262626648,-0.551392674446106,1.3562204837799072,30.271968841552734,-0.0021181150805205107,0.037152014672756195,0.07035389542579651,0.0767587199807167,1.0043014287948608,200.79745483398438,9.28148353099823,0,0.0767587199807167,269.08380126953125,0.6564078330993652,1.455575942993164,1.0043014287948608,1000,0.07035389542579651,0,0.01389002613723278,69.33084106445312,14,0.02147061750292778,0.07035389542579651,40000.0,0.002798776375129819,0.00029399999766610563,10.925509452819824,2,0.9398521184921265,8.625,NaN,0.0767587199807167,1746496637.8655286,0.040669143199920654,-0.41911497712135315,1.0043014287948608,1
26.25,564.08597534,147.51284790039062,-0.1877337098121643,-0.24570825695991516,1.3218820095062256,83.2510986328125,-4.17148694396019e-05,0.03951341286301613,0.10506720095872879,0.10788469761610031,1.003710389137268,135.58140563964844,-7.668022871017456,0,0.10788469761610031,416.66925048828125,0.5258269906044006,2.018913745880127,1.0037102699279785,1000,0.10506720095872879,0,0.011288684792816639,64.26166534423828,40,0.010278036817908287,0.10506720095872879,60000.0,0.002757061505690217,0.000291000003926456,3.257486581802368,3,0.9087051153182983,8.283333778381348,NaN,0.10788469761610031,1746496785.4444017,-0.0032067596912384033,-0.42232173681259155,1.003710389137268,2
31.200000762939453,714.056956737,146.3831787109375,0.09367212653160095,-0.036441732197999954,1.28641939163208,80.45338439941406,-0.0007255678065121174,0.04258500784635544,0.1400274634361267,0.1394437551498413,1.0024042129516602,136.6277313232422,1.012357473373413,0,0.1394437551498413,563.115234375,0.3084351718425751,1.2391706705093384,1.0024042129516602,1000,0.1400274634361267,0,0.01166814286261797,65.92974090576172,40,0.011326749809086323,0.1400274634361267,80000.0,0.0020314936991780996,0.0002880000101868063,4.269844055175781,4,0.877577006816864,9.199999809265137,NaN,0.1394437551498413,1746496931.8954113,-0.009881347417831421,-0.432203084230423,1.0024042129516602,3
37.20000076293945,865.339108563,149.90829467773438,0.27450627088546753,0.03680600970983505,1.2508490085601807,83.4783706665039,0.0010494478046894073,0.05047372356057167,0.1751842349767685,0.17177334427833557,1.0052095651626587,133.41490173339844,0.5627455711364746,0,0.17177334427833557,713.0943603515625,0.3837026357650757,1.0876647233963013,1.0052095651626587,1000,0.1751842349767685,0,0.011221436783671379,66.42984771728516,40,0.012251081876456738,0.1751842349767685,100000.0,0.003080941503867507,0.0002849999873433262,4.832589626312256,5,0.8470525741577148,11.130000114440918,NaN,0.17177334427833557,1746497081.866715,0.02108404040336609,-0.4111190438270569,1.0052095651626587,4
67.5,1008.701299633,151.21002197265625,-0.050641171634197235,0.3440532684326172,1.2248444557189941,81.83550262451172,-3.123190253973007e-06,0.05350809171795845,0.20979078114032745,0.20496314764022827,1.0039970874786377,132.26637268066406,2.250021457672119,0,0.20496314764022827,864.36376953125,1.1702609062194824,2.8804891109466553,1.0039970874786377,1000,0.20979078114032745,0,0.01034102588891983,69.37446594238281,40,0.0070914472453296185,0.20979078114032745,120000.0,0.003077818313613534,0.00028199999360367656,7.082611083984375,6,0.825529932975769,18.18000030517578,NaN,0.20496314764022827,1746497233.148419,0.023775994777679443,-0.38734304904937744,1.0039970874786377,5
14.949999809265137,1153.960080227,143.30068969726562,-0.049736328423023224,0.32154640555381775,1.229183316230774,80.54570007324219,0.00285940314643085,0.05882555991411209,0.24481388926506042,0.2360922396183014,1.0039111375808716,139.56666564941406,-4.251907587051392,0,0.2360922396183014,1007.7396240234375,1.1698251962661743,1.84765625,1.003911018371582,1000,0.24481388926506042,0,0.008737144060432911,62.75495529174805,40,0.00498424656689167,0.24481388926506042,140000.0,0.005937221460044384,0.0002789999998640269,2.8307034969329834,7,0.8294031023979187,16.549999237060547,NaN,0.2360922396183014,1746497376.5111647,0.04209616780281067,-0.3452468812465668,1.0039111375808716,6
53.150001525878906,1298.967725566,145.20248413085938,-0.31975051760673523,0.2460789531469345,1.2240803241729736,81.86646270751953,-0.0013147471472620964,0.041764579713344574,0.28023019433021545,0.26835426688194275,1.0042130947113037,137.7386932373047,0.04885220527648926,0,0.26835426688194275,1153.0008544921875,0.8199058771133423,2.225999116897583,1.0042130947113037,1000,0.28023019433021545,0,0.009015338495373726,63.335975646972656,40,0.006117276381701231,0.28023019433021545,160000.0,0.004622474312782288,0.00027600000612437725,2.8795557022094727,8,0.8250887989997864,17.420000076293945,NaN,0.26835426688194275,1746497521.769062,0.011749684810638428,-0.33349719643592834,1.0042130947113037,7
43.400001525878906,1444.10957935,144.9476776123047,-0.2315189391374588,0.18629346787929535,1.2138266563415527,80.29917907714844,0.00037321075797080994,0.030462108552455902,0.3159986734390259,0.301074355840683,1.004530668258667,137.98081970214844,0.1221311092376709,0,0.301074355840683,1298.0069580078125,1.1651406288146973,3.967418670654297,1.0045305490493774,1000,0.3159986734390259,0,0.009842855855822563,64.64845275878906,40,0.007177331484854221,0.3159986734390259,180000.0,0.0049956850707530975,0.0002730000123847276,3.0016868114471436,9,0.8167300224304199,17.799999237060547,NaN,0.301074355840683,1746497666.7775595,-0.041902750730514526,-0.37539994716644287,1.004530668258667,8
26.600000381469727,1591.886921976,145.08392333984375,-0.2953272759914398,0.09922555088996887,1.2040345668792725,81.25180053710938,-0.0013478589244186878,0.0462467223405838,0.35198748111724854,0.3330945074558258,1.0053555965423584,137.8512420654297,-0.20699262619018555,0,0.3330945074558258,1443.1513671875,1.4162871837615967,3.7887980937957764,1.0053555965423584,1000,0.35198748111724854,0,0.009774002246558666,63.83207702636719,40,0.007396607659757137,0.35198748111724854,200000.0,0.0036478261463344097,0.0002699999895412475,2.794694185256958,10,0.8089801669120789,16.65999984741211,NaN,0.3330945074558258,1746497811.9195347,-0.008811920881271362,-0.38421186804771423,1.0053555965423584,9
