Train/Epoch,_timestamp,Misc/Alpha,Loss/Loss_reward_critic,TotalEnvSteps,Train/PolicyStd,Time/FPS,Safety/shield_violation,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Std,Misc/xHx,Value/cost,Safety/shield_adv_c,Metrics/EpCost,Metrics/LagrangeMultiplier,Train/KL,Time/Update,Misc/FinalStepNorm,Metrics/EpLen,Train/Entropy,Time/Epoch,Train/PolicyRatio/Min,_runtime,Train/PolicyRatio,Misc/gradient_norm,Train/LR,Loss/Loss_cost_critic/Delta,Metrics/EpRet,Loss/Loss_cost_critic,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,_step,Time/Rollout,Value/Adv,Loss/Loss_pi,Time/Total,Value/reward,Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Train/StopIter,Safety/ShieldLagrangeMultiplier,Misc/H_inv_g,Loss/Loss_pi/Delta,Safety/EpCostShield
12,1746543497.5887058,1.333589792251587,0.02725616656243801,260000.0,0.9981945157051086,272.482666015625,10.54344654083252,1,0,0.011245664209127426,5.434328079223633,-0.7015595436096191,42.20000076293945,0.4598470628261566,0.00028147472767159343,15.25049877166748,0.315569132566452,1000,1.4143949747085571,73.39916229248047,1.0006942749023438,1038.603779859,1.0006942749023438,0.11416946351528168,0,2.1619873046875,4.9101881980896,19.965227127075195,1.0006942749023438,0.0004909264971502125,0.4598470628261566,0,0.4418731927871704,13,58.14864730834961,-2.1362303925798187e-08,-0.1613423079252243,966.271484375,0.38702893257141113,0.4598470628261566,0.0010006353259086609,0.4418731927871704,10,0.4418731927871704,0.2366313338279724,-0.12163886800408363,89.5999984741211
13,1746543568.8740747,1.2972112894058228,0.028319628909230232,280000.0,0.9971745014190674,280.8285827636719,6.959656238555908,1,0,0.011885246261954308,3.6358211040496826,-0.3589954972267151,44.75,0.4951561987400055,0.0003013325040228665,15.106142044067383,0.3201373815536499,1000,1.4125019311904907,71.21781921386719,1.000075101852417,1110.711446002,1.0000749826431274,0.21214039623737335,0,-3.9422245025634766,5.613521099090576,16.02300262451172,1.000075101852417,5.3105162805877626e-05,0.4951561987400055,0,0.474153995513916,14,56.11166000366211,-3.051757735406113e-09,-0.054801780730485916,1037.5595703125,0.41188526153564453,0.4951561987400055,0.001063462346792221,0.474153995513916,10,0.474153995513916,0.24678891897201538,0.10654052719473839,73.1500015258789
14,1746543640.9817417,1.356318712234497,0.0320768840610981,300000.0,0.9921843409538269,277.6283264160156,8.25584888458252,1,0,0.010871915146708488,4.398849010467529,-0.8022652864456177,42.4900016784668,0.5303449630737305,0.00031421578023582697,15.018523216247559,0.30092114210128784,1000,1.407613754272461,72.03876495361328,1.0004746913909912,1182.918218137,1.0004745721817017,0.11916668713092804,0,-1.6186389923095703,6.185174942016602,14.404363632202148,1.0004746913909912,0.00033560130395926535,0.5303449630737305,0,0.5061364769935608,15,57.02021789550781,-9.155272984173735e-09,-0.14065738022327423,1109.6656494140625,0.48407694697380066,0.5303449630737305,0.0037572551518678665,0.5061364769935608,10,0.5061364769935608,0.22186611592769623,-0.08585559949278831,70.75
15,1746543713.188488,1.3353854417800903,0.030730361118912697,320000.0,0.9882699847221375,277.2491149902344,8.136711120605469,1,0,0.01121543999761343,4.243240833282471,-0.4323025643825531,43.209999084472656,0.5654680132865906,0.0003576290619093925,15.183046340942383,0.2768358886241913,1000,1.4022365808486938,72.13729095458984,1.000011682510376,1253.670787618,1.0000115633010864,0.2441941201686859,0,-2.872730255126953,6.619013786315918,11.531633377075195,1.000011682510376,8.204682671930641e-06,0.5654680132865906,0,0.5376206636428833,16,56.954227447509766,-7.629394005448376e-09,-0.18255232274532318,1181.8726806640625,0.5640015602111816,0.5654680132865906,-0.001346522942185402,0.5376206636428833,10,0.5376206636428833,0.207307830452919,-0.04189494252204895,62.54999923706055
16,1746543783.9411032,1.2276983261108398,0.031695857644081116,340000.0,0.9909664988517761,282.948486328125,7.440732955932617,1,0,0.013269246555864811,3.9307968616485596,-1.0189627408981323,35.599998474121094,0.6001290678977966,0.00033424192224629223,15.162824630737305,0.27937212586402893,1000,1.405062198638916,70.68424224853516,1.0016629695892334,1323.289482556,1.0016628503799438,0.2529658079147339,0,-1.5329761505126953,7.055103302001953,9.9986572265625,1.0016629695892334,0.0011757847387343645,0.6001290678977966,0,0.5680477023124695,17,55.521400451660156,-8.392333938900265e-09,-0.23599810898303986,1252.6256103515625,0.5062470436096191,0.6001290678977966,0.0009654965251684189,0.5680477023124695,10,0.5680477023124695,0.22755761444568634,-0.053445786237716675,44.150001525878906
17,1746543853.559767,1.6011837720870972,0.03081171028316021,360000.0,0.9838060736656189,287.6192626953125,6.537256240844727,1,0,0.007800941821187735,3.271951198577881,0.7027385234832764,27.790000915527344,0.6339036822319031,0.0003251412126701325,14.811168670654297,0.2971688508987427,1000,1.397812843322754,69.536376953125,1.0011045932769775,1395.113006158,1.001104474067688,0.13365226984024048,0,-1.9353904724121094,7.149411678314209,8.06326675415039,1.0011045932769775,0.0007810092065483332,0.6339036822319031,0,0.5970401167869568,18,54.725181579589844,-9.155272984173735e-09,-0.2541253864765167,1322.230224609375,0.5538966655731201,0.6339036822319031,-0.0008841473609209061,0.5970401167869568,10,0.5970401167869568,0.18559320271015167,-0.018127277493476868,30.950000762939453
18,1746543925.3832738,1.3975260257720947,0.04022158309817314,380000.0,0.977137565612793,278.7669372558594,7.505519390106201,1,0,0.010240230709314346,3.9631524085998535,-1.3656694889068604,27.229999542236328,0.6668705344200134,0.0003194550226908177,15.17611312866211,0.290209025144577,1000,1.3903980255126953,71.74452209472656,0.9995822310447693,1465.428044855,0.9995822310447693,0.1362350881099701,0,3.4542999267578125,7.72854471206665,11.517566680908203,0.9995822310447693,0.0002954213123302907,0.6668705344200134,0,0.6259943842887878,19,56.568389892578125,-1.5258788677030566e-09,-0.14404994249343872,1394.05712890625,0.6926361322402954,0.6668705344200134,0.009409872815012932,0.6259943842887878,10,0.6259943842887878,0.20765911042690277,0.110075443983078,63.79999923706055
19,1746543995.6983461,1.394186019897461,0.029479948803782463,400000.0,0.961115837097168,285.6006164550781,6.650415420532227,1,0,0.010289354249835014,3.3383562564849854,-0.443327397108078,25.81999969482422,0.6990353465080261,0.0004094724718015641,14.972532272338867,0.2407185584306717,1000,1.3735003471374512,70.02786254882812,1.001225233078003,1537.711956666,1.0012251138687134,0.29620546102523804,0,-1.3414535522460938,8.263461112976074,10.17611312866211,1.001225233078003,0.0008663706248626113,0.6990353465080261,0,0.6543605923652649,20,55.05531311035156,7.629394338515283e-10,-0.18746936321258545,1464.1640625,0.6901046633720398,0.6990353465080261,-0.010741634294390678,0.6543605923652649,10,0.6543605923652649,0.17265884578227997,-0.04341942071914673,47.849998474121094
20,1746544067.9822252,1.0568840503692627,0.03326072916388512,420000.0,0.9473090171813965,276.9503479003906,7.257281303405762,1,0,0.01790503039956093,3.6249210834503174,0.44768017530441284,28.459999084472656,0.7306892275810242,0.00037828824133612216,15.034219741821289,0.27159416675567627,1000,1.358052134513855,72.2151107788086,0.9998680949211121,1609.091084869,0.9998680949211121,0.23376570641994476,0,4.21530818939209,9.022862434387207,14.3914213180542,0.9998680949211121,9.331314504379407e-05,0.7306892275810242,0,0.6834133863449097,21,57.180877685546875,7.629394005448376e-09,-0.026605932042002678,1536.6661376953125,0.8552521467208862,0.7306892275810242,0.0037807803601026535,0.6834133863449097,10,0.6834133863449097,0.25697630643844604,0.16086343117058277,82.9000015258789
21,1746544139.3611338,1.3777449131011963,0.03928525373339653,440000.0,0.947462797164917,280.4845886230469,6.6778974533081055,1,0,0.010536393150687218,3.361481189727783,0.013470754027366638,29.559999465942383,0.7619794011116028,0.00035641633439809084,15.343584060668945,0.27579519152641296,1000,1.357955813407898,71.30516815185547,1.0010085105895996,1680.181826333,1.0010085105895996,0.17822472751140594,0,-4.357668876647949,9.344598770141602,10.03375244140625,1.0010085105895996,0.0007131246384233236,0.7619794011116028,0,0.7119181752204895,22,55.961570739746094,3.051757735406113e-09,-0.19341784715652466,1608.0401611328125,0.8058444261550903,0.7619794011116028,0.006024524569511414,0.7119181752204895,10,0.7119181752204895,0.20017871260643005,-0.16681191511452198,48.75
22,1746544210.4519334,1.3791849613189697,0.04231744632124901,460000.0,0.9426984786987305,281.6291809082031,6.398459434509277,1,0,0.010514400899410248,3.0997583866119385,-0.39459341764450073,33.880001068115234,0.7932549715042114,0.0003183014923706651,14.89023208618164,0.2982907295227051,1000,1.354282021522522,71.01537322998047,0.9999417066574097,1752.220340232,0.9999416470527649,0.22263103723526,0,1.2446708679199219,9.601441383361816,11.278423309326172,0.9999417066574097,4.124772021896206e-05,0.7932549715042114,0,0.7408762574195862,23,56.12511444091797,2.2888182460434336e-09,-0.009334217756986618,1679.1339111328125,0.84270840883255,0.7932549715042114,0.003032192587852478,0.7408762574195862,10,0.7408762574195862,0.21628044545650482,0.18408362939953804,75.19999694824219
23,1746544282.4906611,1.1395279169082642,0.03698614612221718,480000.0,0.9238341450691223,277.9208679199219,7.608480453491211,1,0,0.015402094461023808,3.4546704292297363,-0.5905084609985352,32.189998626708984,0.8244112133979797,0.0004499524657148868,15.106559753417969,0.24843858182430267,1000,1.3335227966308594,71.96292877197266,1.0018701553344727,1822.793144142,1.0018701553344727,0.29170897603034973,0,1.137491226196289,10.439064979553223,12.415914535522461,1.0018701553344727,0.001322343247011304,0.8244112133979797,0,0.7698578834533691,24,56.856353759765625,-2.2888183792701966e-08,-0.17738215625286102,1751.1771240234375,1.0759356021881104,0.8244112133979797,-0.00533130019903183,0.7698578834533691,10,0.7698578834533691,0.21801885962486267,-0.1680479384958744,63.75
24,1746544353.0634463,1.5144550800323486,0.041989270597696304,500000.0,0.9156889915466309,283.672607421875,5.686941623687744,1,0,0.008720004931092262,2.5470526218414307,0.4192420244216919,30.09000015258789,0.8553232550621033,0.0003307671286165714,15.072468757629395,0.2750154435634613,1000,1.3240758180618286,70.50381469726562,1.0022573471069336,1894.018416781,1.0022573471069336,0.19335392117500305,0,-3.867269515991211,10.951040267944336,8.54864501953125,1.0022573471069336,0.001596185378730297,0.8553232550621033,0,0.7978933453559875,25,55.43132781982422,7.247924482811641e-09,-0.19823865592479706,1821.7471923828125,0.8835386037826538,0.8553232550621033,0.005003124475479126,0.7978933453559875,10,0.7978933453559875,0.18159367144107819,-0.020856499671936035,37.650001525878906
25,1746544424.2886968,0.9742240905761719,0.03993910923600197,520000.0,0.9143325686454773,281.1038818359375,6.316390037536621,1,0,0.021072305738925934,2.7329516410827637,0.1287672519683838,26.540000915527344,0.8857670426368713,0.0003808495821431279,15.17313003540039,0.2567487955093384,1000,1.3221162557601929,71.14807891845703,0.9998763799667358,1963.988877793,0.9998763203620911,0.24295485019683838,0,1.2566251754760742,10.96432113647461,9.805270195007324,0.9998763799667358,8.746876119403169e-05,0.8857670426368713,0,0.8259662389755249,26,55.97492980957031,3.051757735406113e-09,-0.10491105914115906,1892.9642333984375,0.9950515627861023,0.8857670426368713,-0.002050161361694336,0.8259662389755249,10,0.8259662389755249,0.2635418176651001,0.093327596783638,60.45000076293945
26,1746544494.258664,1.2083536386489868,0.03929400071501732,540000.0,0.9149865508079529,286.19635009765625,5.94350528717041,1,0,0.013697508722543716,2.8537960052490234,-0.23252911865711212,25.670000076293945,0.9157365560531616,0.00038058837526477873,15.01418685913086,0.26986175775527954,1000,1.3207899332046509,69.88209533691406,0.9993621706962585,2035.760321964,0.9993621706962585,0.17445698380470276,0,-2.2311553955078125,10.612199783325195,7.574114799499512,0.9993621706962585,0.00045102747390046716,0.9157365560531616,0,0.8533374667167664,27,54.867889404296875,-6.103515470812226e-09,-0.20912909507751465,1962.9276123046875,0.8483622074127197,0.9157365560531616,-0.0006451085209846497,0.8533374667167664,10,0.8533374667167664,0.22333011031150818,-0.10421803593635559,41.0
27,1746544566.0304341,1.1354236602783203,0.030132459476590157,560000.0,0.916996955871582,278.9917907714844,6.588747501373291,1,0,0.015513642691075802,2.979297399520874,0.28793734312057495,25.459999084472656,0.9452760219573975,0.0003573626163415611,15.26528549194336,0.2685159742832184,1000,1.3229788541793823,71.68669128417969,0.9991573691368103,2106.04346208,0.9991573691368103,0.17314420640468597,0,3.587784767150879,10.827524185180664,11.16189956665039,0.9991573691368103,0.0005958440597169101,0.9452760219573975,0,0.8813594579696655,28,56.42139434814453,3.051757735406113e-09,-0.023923397064208984,2034.710205078125,1.054366946220398,0.9452760219573975,-0.009161541238427162,0.8813594579696655,10,0.8813594579696655,0.2364896684885025,0.18520569801330566,74.69999694824219
28,1746544636.3136892,1.1520119905471802,0.03852609172463417,580000.0,0.914512574672699,284.8548583984375,5.1881842613220215,1,0,0.015070084482431412,2.6601011753082275,-0.7756538391113281,26.299999237060547,0.9745067954063416,0.00036627540248446167,14.930533409118652,0.26313215494155884,1000,1.3210557699203491,70.21119689941406,1.0002696514129639,2177.568102609,1.0002695322036743,0.176087886095047,0,-1.8613653182983398,9.71087646484375,9.30053424835205,1.0002696514129639,0.00019061614875681698,0.9745067954063416,0,0.9094671010971069,29,55.28063201904297,7.629394005448376e-09,-0.013551917858421803,2104.998779296875,0.8093076944351196,0.9745067954063416,0.008393632248044014,0.9094671010971069,10,0.9094671010971069,0.22841095924377441,0.010371479205787182,60.79999923706055
29,1746544707.8384316,1.0550777912139893,0.042267095297575,600000.0,0.9197799563407898,279.8855285644531,5.799703121185303,1,0,0.017966389656066895,2.9334487915039062,-0.37102872133255005,29.31999969482422,1.003706455230713,0.0003672796010505408,15.278138160705566,0.25571852922439575,1000,1.3270330429077148,71.4577865600586,1.0008583068847656,2248.524938893,1.0008583068847656,0.4275977909564972,0,2.7257518768310547,9.874407768249512,12.026286125183105,1.0008583068847656,0.000606858404353261,1.003706455230713,0,0.9376002550125122,30,56.17963409423828,-1.1825560974898508e-08,-0.0644707977771759,2176.52490234375,1.0688812732696533,1.003706455230713,0.0037410035729408264,0.9376002550125122,10,0.9376002550125122,0.2423693835735321,-0.0509188799187541,59.150001525878906
30,1746544778.7951365,0.9584323167800903,0.03603256121277809,620000.0,0.9255329966545105,282.1612243652344,6.125445365905762,1,0,0.02177243120968342,2.9853577613830566,-0.2601490616798401,29.8700008392334,1.0329304933547974,0.0004051293071825057,15.067240715026855,0.24969464540481567,1000,1.3329191207885742,70.88146209716797,1.00067138671875,2318.740079547,1.00067138671875,0.43500903248786926,0,-3.262147903442383,9.071433067321777,8.764138221740723,1.00067138671875,0.0004747982893604785,1.0329304933547974,0,0.9655947089195251,31,55.8141975402832,-9.155272984173735e-09,-0.13393281400203705,2247.47265625,0.952968180179596,1.0329304933547974,-0.0062345340847969055,0.9655947089195251,10,0.9655947089195251,0.2605240046977997,-0.06946201622486115,54.650001525878906
31,1746544849.0103111,1.6030253171920776,0.03457355499267578,640000.0,0.922184407711029,285.141357421875,5.123026371002197,1,0,0.007783030159771442,2.4688944816589355,-0.7772031426429749,28.510000228881836,1.0620800256729126,0.00036515790270641446,14.946354866027832,0.2791927754878998,1000,1.3281539678573608,70.14065551757812,1.0000522136688232,2390.05896732,1.0000520944595337,0.25729021430015564,0,-2.648961067199707,9.564416885375977,6.115177154541016,1.0000522136688232,3.680826921481639e-05,1.0620800256729126,0,0.9923231601715088,32,55.194271087646484,7.629394338515283e-10,-0.2461508959531784,2317.690673828125,1.0008916854858398,1.0620800256729126,-0.0014590062201023102,0.9923231601715088,10,0.9923231601715088,0.17416617274284363,-0.11221808195114136,26.799999237060547
32,1746544920.3292866,1.0374962091445923,0.04204344376921654,660000.0,0.9143422245979309,280.690185546875,5.541767120361328,1,0,0.018580472096800804,2.7501869201660156,0.1301417052745819,28.110000610351562,1.0911407470703125,0.0003604620578698814,14.90857982635498,0.26341235637664795,1000,1.3202025890350342,71.25293731689453,0.9999231696128845,2461.819934247,0.9999231696128845,0.24965474009513855,0,4.146823883056641,9.33946704864502,10.262001037597656,0.9999231696128845,5.4341340728569776e-05,1.0911407470703125,0,1.019346833229065,33,56.344337463378906,1.5258788677030566e-09,-0.04435887932777405,2389.016357421875,0.9931362271308899,1.0911407470703125,0.007469888776540756,1.019346833229065,10,1.019346833229065,0.25389236211776733,0.20179201662540436,61.29999923706055
33,1746544992.0902705,1.0190927982330322,0.040010008960962296,680000.0,0.9022136330604553,278.9708251953125,5.793277740478516,1,0,0.01925760880112648,2.835059881210327,1.4393236637115479,29.399999618530273,1.1202340126037598,0.0004011938872281462,15.248908996582031,0.2509653568267822,1000,1.3069016933441162,71.69208526611328,1.0008869171142578,2534.157588496,1.0008869171142578,0.18404315412044525,0,2.619257926940918,10.237892150878906,12.881258964538574,1.0008869171142578,0.0006271451129578054,1.1202340126037598,0,1.0470876693725586,34,56.44315719604492,6.103515470812226e-09,0.029337795451283455,2460.774169921875,1.1374142169952393,1.1202340126037598,-0.002033434808254242,1.0470876693725586,10,1.0470876693725586,0.24626348912715912,0.0736966747790575,72.94999694824219
34,1746545064.4278646,1.0429571866989136,0.037288811057806015,700000.0,0.8959729075431824,276.74176025390625,6.136806964874268,1,0,0.01838640496134758,3.2429144382476807,-0.4684244692325592,28.790000915527344,1.149316668510437,0.0003468401846475899,15.944080352783203,0.28904300928115845,1000,1.2997511625289917,72.26953887939453,0.9986626505851746,2604.88143686,0.9986626505851746,0.11832383275032043,0,-2.1829299926757812,10.026723861694336,10.698328971862793,0.9986626505851746,0.0009456347906962037,1.149316668510437,0,1.075394868850708,35,56.325443267822266,1.5258788677030566e-09,-0.017465567216277122,2533.112548828125,1.0585542917251587,1.149316668510437,-0.0027211979031562805,1.075394868850708,10,1.075394868850708,0.2771379351615906,-0.04680336266756058,70.8499984741211
