Safety/shield_adv_c,Metrics/LagrangeMultiplier/Min,Value/cost,TotalEnvSteps,Loss/Loss_cost_critic,Time/Epoch,Time/Update,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Train/PolicyRatio/Min,Train/PolicyStd,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Time/FPS,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic,Train/Epoch,Train/KL,Metrics/EpRet,_step,Safety/ShieldLagrangeMultiplier/Min,Value/Adv,_timestamp,Loss/Loss_pi,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Time/Rollout,Train/LR,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Max,Value/reward,Safety/EpCostShield,Metrics/EpCost,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,_runtime,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpLen,Train/Entropy,Safety/ShieldLagrangeMultiplier,Train/StopIter,Time/Total
NaN,0.3498791456222534,1.2310277223587036,220000.0,3.5287890434265137,200.50186157226562,97.7134017944336,0.13671981217339635,0.3498791456222534,0.9987276792526245,0.8407703042030334,0.9987276792526245,0.01467621885240078,99.74969482421875,0.3593929409980774,0.009203050285577774,10,0.01949688419699669,0.11417625099420547,11,0.3593929409980774,0.07731719315052032,1746562177.7005188,0.007447157520800829,3.638319253921509,0,102.7883529663086,0.00026699999580159783,0.96099853515625,0.3498791456222534,0.02026171050965786,67.5999984741211,14.319999694824219,0.9987276792526245,-0.0017915070056915283,2408.050369261,0,1000,1.2454787492752075,0.3593929409980774,40,2207.31640625
NaN,0.37909868359565735,1.202257513999939,240000.0,3.302464008331299,199.2106475830078,97.7472152709961,-0.11285005183890462,0.37909868359565735,1.0073782205581665,0.8346484303474426,1.0073782205581665,0.014315743930637836,100.396240234375,0.3909410834312439,0.01281000953167677,11,0.016268476843833923,0.10832995176315308,12,0.3909410834312439,0.08996047079563141,1746562376.9819515,-0.10540289431810379,3.495374917984009,0,101.46334838867188,0.0002640000020619482,-0.22632503509521484,0.37909868359565735,0.02703656628727913,32.650001525878906,15.4399995803833,1.0073782205581665,0.003606959246098995,2597.58665511,0,1000,1.2381304502487183,0.3909410834312439,40,2406.603759765625
NaN,0.408735454082489,1.6092134714126587,260000.0,2.545045852661133,189.47207641601562,86.43206024169922,-0.04173517972230911,0.408735454082489,1.0045406818389893,0.8147814869880676,1.0045406818389893,0.014289146289229393,105.55645751953125,0.4218640625476837,0.0034721880219876766,12,0.020270302891731262,0.19499412178993225,13,0.4218640625476837,-0.07018889486789703,1746562566.5187154,-0.1471380740404129,3.95681095123291,0,103.03995513916016,0.0002610000083222985,-0.757418155670166,0.408735454082489,0.022682499140501022,27.049999237060547,15.319999694824219,1.0045406818389893,-0.009337821509689093,2798.101794122,0,1000,1.2140519618988037,0.4218640625476837,35,2596.1474609375
NaN,0.4385189116001129,1.3845818042755127,280000.0,2.6717803478240967,200.45523071289062,98.02377319335938,0.13860016968101263,0.4385189116001129,1.0021761655807495,0.8134612441062927,1.0021761655807495,0.01466388814151287,99.77289581298828,0.4539453089237213,0.018799033015966415,13,0.018595349043607712,0.05505630373954773,14,0.4539453089237213,-0.14794127643108368,1746562767.0337641,-0.008537904359400272,3.733426094055176,0,102.43140411376953,0.0002579999854788184,0.12673449516296387,0.4385189116001129,0.04178512841463089,58.25,13.930000305175781,1.0021761655807495,0.015326844993978739,2995.490679093,0,1000,1.2124099731445312,0.4539453089237213,40,2796.661865234375
NaN,0.4685903489589691,1.9384058713912964,300000.0,3.0776376724243164,197.31837463378906,88.48418426513672,-0.1127382954582572,0.4685903489589691,1.005034327507019,0.8051697611808777,1.005034327507019,0.014450006186962128,101.35903930664062,0.48623126745224,0.005805305205285549,14,0.020101845264434814,0.1221659928560257,15,0.48623126745224,0.013630792498588562,1746562964.422714,-0.12127619981765747,4.453653335571289,0,108.83412170410156,0.00025499999173916876,0.4058573246002197,0.4685903489589691,0.046558961272239685,41.70000076293945,14.859999656677246,1.005034327507019,-0.012993727810680866,3156.244048653,0,1000,1.2021130323410034,0.48623126745224,36,2994.03857421875
NaN,0.49881505966186523,1.485046625137329,320000.0,3.7473671436309814,160.68849182128906,51.812164306640625,0.38623300194740295,0.49881505966186523,0.9951240420341492,0.8226112723350525,0.9951240420341492,0.01630399003624916,124.46441650390625,0.5200427770614624,0.003935213666409254,15,0.02177608571946621,0.22780738770961761,16,0.5200427770614624,0.17874076962471008,1746563125.1760223,0.2649568021297455,3.823349952697754,0,108.87626647949219,0.0002519999979995191,0.669729471206665,0.49881505966186523,0.01820109598338604,118.25,14.1899995803833,0.995124101638794,-0.001870091538876295,3338.851506924,0,1000,1.2230291366577148,0.5200427770614624,21,3154.798828125
NaN,0.529456377029419,1.8568845987319946,340000.0,5.24017333984375,182.50253295898438,73.21932983398438,-0.25725635373964906,0.529456377029419,1.0005695819854736,0.825370192527771,1.0005695819854736,0.014195104129612446,109.58751678466797,0.5551376342773438,0.011276363395154476,16,0.02031727321445942,0.36816078424453735,17,0.5551376342773438,0.06509635597467422,1746563307.7833695,0.007700448390096426,6.900315761566162,0,109.28312683105469,0.00024900000425986946,1.4928061962127686,0.529456377029419,0.051897693425416946,97.55000305175781,15.970000267028809,1.0005697011947632,0.007341149728745222,3503.274542321,0,1000,1.2260721921920776,0.5551376342773438,30,3337.370849609375
NaN,0.56038898229599,1.1380380392074585,360000.0,2.557461738586426,164.34507751464844,60.70542907714844,-0.19692585384473205,0.56038898229599,1.0062955617904663,0.8046908378601074,1.0062955617904663,0.01405408512800932,121.69515991210938,0.588484525680542,0.008106973022222519,17,0.023112554103136063,0.298368364572525,18,0.588484525680542,-0.22450178861618042,1746563472.2064571,-0.18922540545463562,3.8984906673431396,0,103.63957214355469,0.0002460000105202198,-2.682711601257324,0.56038898229599,0.04135725647211075,21.450000762939453,15.470000267028809,1.0062955617904663,-0.0031693903729319572,3668.574474328,0,1000,1.2005115747451782,0.588484525680542,25,3501.817626953125
NaN,0.5915662050247192,1.2640963792800903,380000.0,4.6256842613220215,165.2397003173828,57.908485412597656,0.3223102241754532,0.5915662050247192,0.9961700439453125,0.8038129210472107,0.9961700439453125,0.016033055260777473,121.03629302978516,0.6232717037200928,0.00925981905311346,18,0.020613400265574455,0.5561845898628235,19,0.6232717037200928,0.0887603759765625,1746563637.5064526,0.13308481872081757,5.1732001304626465,0,107.33114624023438,0.00024300000222865492,2.0682225227355957,0.5915662050247192,0.051506202667951584,100.0,15.369999885559082,0.9961699843406677,0.0011528460308909416,3829.29288397,0,1000,1.199341058731079,0.6232717037200928,24,3667.13525390625
NaN,0.6230702996253967,1.1020021438598633,400000.0,4.073338985443115,160.65052795410156,58.15448760986328,-0.19747080653905869,0.6230702996253967,1.0028786659240723,0.7954619526863098,1.0028786659240723,0.014217372983694077,124.49383544921875,0.6579062938690186,0.00669564213603735,19,0.022532695904374123,0.5173031091690063,20,0.6579062938690186,-0.0012181922793388367,1746563798.2248483,-0.06438598781824112,4.505578994750977,0,102.49595642089844,0.00023999999393709004,-0.5523452758789062,0.6230702996253967,0.047329530119895935,53.599998474121094,16.09000015258789,1.0028786659240723,-0.002564176917076111,4019.418737464,0,1000,1.1892191171646118,0.6579062938690186,24,3827.844970703125
NaN,0.6541574001312256,0.9276864528656006,420000.0,2.769489288330078,190.04527282714844,87.3969955444336,-0.03909633308649063,0.6541574001312256,1.0040127038955688,0.792997419834137,1.0040127038955688,0.015416902489960194,105.23808288574219,0.6913495063781738,0.031931761652231216,20,0.020101238042116165,0.2985662519931793,21,0.6913495063781738,-0.01659354940056801,1746563988.3506696,-0.10348232090473175,3.1996214389801025,0,102.6482162475586,0.00023700000019744039,-1.303849697113037,0.6541574001312256,0.04164537787437439,31.25,11.680000305175781,1.0040128231048584,0.025236119516193867,4190.793459637,0,1000,1.1862103939056396,0.6913495063781738,36,4017.95703125
NaN,0.6845897436141968,1.163356065750122,440000.0,3.3781752586364746,171.3164520263672,68.48714447021484,-0.03649495542049408,0.6845897436141968,1.0032901763916016,0.7751680612564087,1.0032901763916016,0.015322556719183922,116.7430191040039,0.723954439163208,0.010178904980421066,21,0.020583871752023697,0.28229036927223206,22,0.723954439163208,-0.12606848776340485,1746564159.725429,-0.13997727632522583,3.9402379989624023,0,102.8292465209961,0.00023400000645779073,0.6086859703063965,0.6845897436141968,0.04263077676296234,35.25,10.029999732971191,1.0032901763916016,-0.02175285667181015,4367.919590384,0,1000,1.1632546186447144,0.723954439163208,28,4189.3544921875
NaN,0.714320182800293,1.2163103818893433,460000.0,2.06414532661438,177.06463623046875,73.64924621582031,0.011248737573623657,0.714320182800293,1.0049127340316772,0.7617929577827454,1.0049127340316772,0.015046860091388226,112.95310974121094,0.7556338906288147,0.009051201865077019,22,0.020104173570871353,0.30125564336776733,23,0.7556338906288147,0.04176335781812668,1746564336.8515198,-0.12872853875160217,3.655426502227783,0,103.41532135009766,0.00023099999816622585,-1.3140299320220947,0.714320182800293,0.015374273993074894,31.75,9.34000015258789,1.0049127340316772,-0.0011277031153440475,4515.155782767,0,1000,1.1457180976867676,0.7556338906288147,30,4366.47900390625
NaN,0.7436269521713257,1.0700269937515259,480000.0,2.6986780166625977,147.16163635253906,47.320796966552734,-0.08789417147636414,0.7436269521713257,1.0071263313293457,0.7409616112709045,1.0071263313293457,0.014239314012229443,135.9049835205078,0.7857010960578918,0.00802542269229889,23,0.021296316757798195,0.21180729568004608,24,0.7857010960578918,0.021259233355522156,1746564484.0878222,-0.2166227102279663,3.8069698810577393,0,99.84078216552734,0.0002280000044265762,0.6345326900482178,0.7436269521713257,0.028221923857927322,18.299999237060547,10.34000015258789,1.0071263313293457,-0.0010257791727781296,4664.145704945,0,1000,1.1177090406417847,0.7857010960578918,19,4513.70166015625
NaN,0.7720518112182617,1.0057373046875,500000.0,3.2439544200897217,148.93092346191406,43.94073486328125,0.23964852280914783,0.7720518112182617,0.9988511204719543,0.7454622983932495,0.9988511204719543,0.016157057136297226,134.2904510498047,0.816238284111023,0.012117655947804451,24,0.0210836511105299,0.18911148607730865,25,0.816238284111023,-0.3088778257369995,1746564633.077643,0.023025812581181526,3.3512723445892334,0,104.99011993408203,0.00022499999613501132,0.545276403427124,0.7720518112182617,0.016947811469435692,52.849998474121094,7.730000019073486,0.9988511800765991,0.004092233255505562,4817.984227843,0,1000,1.1235544681549072,0.816238284111023,18,4662.70849609375
NaN,0.799918532371521,0.932344913482666,520000.0,2.585588216781616,153.78018188476562,53.927188873291016,-0.10774276591837406,0.799918532371521,1.0038890838623047,0.7422980666160583,1.0038890838623047,0.01419836562126875,130.05577087402344,0.8459634780883789,0.006994208786636591,25,0.020011169835925102,0.299666166305542,26,0.8459634780883789,-0.09548721462488174,1746564786.9161892,-0.08471695333719254,2.8990461826324463,0,99.85294342041016,0.00022200000239536166,-0.6583662033081055,0.799918532371521,0.03249663859605789,29.549999237060547,8.819999694824219,1.0038890838623047,-0.00512344716116786,4983.704515718,0,1000,1.1192799806594849,0.8459634780883789,22,4816.54638671875
NaN,0.8276491761207581,1.4188212156295776,540000.0,5.246692657470703,165.66139221191406,60.99443054199219,0.07737409370020032,0.8276491761207581,0.999556839466095,0.7483000159263611,0.999556839466095,0.01659562811255455,120.72819519042969,0.8766452074050903,0.007313217967748642,26,0.021167632192373276,0.2322402149438858,27,0.8766452074050903,-0.017817668616771698,1746564952.6365063,-0.007342859636992216,4.358430862426758,0,104.66690063476562,0.00021899999410379678,2.661104440689087,0.8276491761207581,0.05402987822890282,61.900001525878906,10.579999923706055,0.9995568990707397,0.000319009181112051,5137.005657204,0,1000,1.1275911331176758,0.8766452074050903,25,4982.26611328125
NaN,0.8554154634475708,1.3901848793029785,560000.0,4.439004421234131,153.237060546875,48.58726119995117,-0.2811138485558331,0.8554154634475708,1.0062057971954346,0.7267650961875916,1.0062057971954346,0.014912539161741734,130.51673889160156,0.9058246612548828,0.007382503245025873,27,0.02142065204679966,0.17197366058826447,28,0.9058246612548828,-0.2884952127933502,1746565105.9376667,-0.2884567081928253,4.572299957275391,0,104.64973449707031,0.00021600000036414713,-0.8076882362365723,0.8554154634475708,0.02087363973259926,18.399999618530273,11.319999694824219,1.0062057971954346,6.928527727723122e-05,5306.623352941,0,1000,1.0982812643051147,0.9058246612548828,20,5135.5615234375
NaN,0.8835598826408386,1.3892261981964111,580000.0,3.828390598297119,169.5538787841797,68.47807312011719,0.2247925102710724,0.8835598826408386,1.0045679807662964,0.7183027267456055,1.0045679807662964,0.015794318169355392,117.95660400390625,0.9354385733604431,0.00690316641703248,28,0.02124631218612194,0.049983907490968704,29,0.9354385733604431,0.16199852526187897,1746565275.5552614,-0.06366419792175293,4.140267372131348,0,101.07574462890625,0.00021300000662449747,-0.6106138229370117,0.8835598826408386,0.02296346239745617,49.349998474121094,13.069999694824219,1.0045679807662964,-0.00047933682799339294,5414.459353464,0,1000,1.0863964557647705,0.9354385733604431,28,5305.1796875
NaN,0.9119651913642883,0.9224209785461426,600000.0,8.601400375366211,107.771484375,2.697049856185913,0.32494011521339417,0.9119651913642883,1.0005199909210205,0.7158635854721069,1.0005199909210205,0.012895206920802593,185.57785034179688,0.9671250581741333,0.006893685087561607,29,0.021963613107800484,0.15659230947494507,30,0.9671250581741333,0.09701176732778549,1746565383.3914618,0.26127591729164124,4.113302230834961,0,105.07435607910156,0.0002099999983329326,4.773009777069092,0.9119651913642883,0.024519439786672592,88.19999694824219,12.619999885559082,1.0005199909210205,-9.481329470872879e-06,5587.416661626,0,1000,1.0830391645431519,0.9671250581741333,1,5413.01708984375
NaN,0.9402261972427368,1.0355478525161743,620000.0,2.662078619003296,172.89959716796875,68.75534057617188,0.02883848547935486,0.9402261972427368,1.0008952617645264,0.7307421565055847,1.0008952617645264,0.01622714288532734,115.674072265625,1.0010766983032227,0.00525244977325201,30,0.020129673182964325,0.29328757524490356,31,1.0010766983032227,-0.07217612862586975,1746565556.348645,0.2901144027709961,4.715304851531982,0,104.14419555664062,0.00020700000459328294,-5.939321756362915,0.9402261972427368,0.044243596494197845,105.44999694824219,10.640000343322754,1.0008952617645264,-0.001641235314309597,5767.249868934,0,1000,1.1037859916687012,1.0010766983032227,28,5585.978515625
NaN,0.9682263135910034,0.685837984085083,640000.0,1.880495309829712,179.7666015625,83.33074951171875,-0.37854087352752686,0.9682263135910034,1.0034282207489014,0.7313104867935181,1.0034282207489014,0.01439663115888834,111.25537109375,1.033468246459961,0.011139916256070137,31,0.021452531218528748,0.1627461463212967,32,1.033468246459961,-0.06386937201023102,1746565736.181869,-0.08842647075653076,2.32946515083313,0,96.435791015625,0.00020399999630171806,-0.781583309173584,0.9682263135910034,0.012715530581772327,23.950000762939453,9.9399995803833,1.003428339958191,0.005887466482818127,5928.787756976,0,1000,1.104649305343628,1.033468246459961,34,5765.8037109375
NaN,0.9957513213157654,0.5880136489868164,660000.0,1.983020544052124,161.4711456298828,55.632633209228516,0.037196140736341476,0.9957513213157654,1.0016332864761353,0.7186967134475708,1.0016332864761353,0.015206408686935902,123.86113739013672,1.0654433965682983,0.006871155928820372,32,0.020514143630862236,0.16645841300487518,33,1.0654433965682983,-0.2112213373184204,1746565897.7198372,-0.051230330020189285,3.4786980152130127,0,105.83844757080078,0.0002010000025620684,0.10252523422241211,0.9957513213157654,0.020835287868976593,42.0,8.739999771118164,1.0016332864761353,-0.004268760327249765,6078.029265713,0,1000,1.0873899459838867,1.0654433965682983,23,5927.34130859375
NaN,1.0230295658111572,0.6736077070236206,680000.0,3.2531774044036865,149.17613220214844,46.256587982177734,0.12307839468121529,1.0230295658111572,0.9989001750946045,0.7330384254455566,0.9989001750946045,0.0168214850127697,134.0697021484375,1.0974937677383423,0.007219340186566114,33,0.020100103691220284,0.2301732301712036,34,1.0974937677383423,-0.13213035464286804,1746566046.9612114,0.071848064661026,2.6871941089630127,0,102.9194564819336,0.00019799999427050352,1.2701568603515625,1.0230295658111572,0.03461119905114174,50.70000076293945,9.539999961853027,0.9989001750946045,0.0003481842577457428,6228.797501911,0,1000,1.1073368787765503,1.0974937677383423,19,6076.583984375
NaN,1.0506086349487305,0.7179673910140991,700000.0,3.4391496181488037,150.7064208984375,43.56275939941406,-0.08500068075954914,1.0506086349487305,1.001539945602417,0.7358819246292114,1.001539945602417,0.014165711589157581,132.70834350585938,1.1294760704040527,0.005075356923043728,34,0.020157182589173317,0.17289379239082336,35,1.1294760704040527,-0.03552166372537613,1746566197.7294867,-0.01315261609852314,3.453716516494751,0,107.14358520507812,0.00019500000053085387,0.1859722137451172,1.0506086349487305,0.050811804831027985,47.900001525878906,12.0,1.001539945602417,-0.0021439832635223866,6392.722024907,0,1000,1.111297845840454,1.1294760704040527,18,6227.35693359375
NaN,1.0787684917449951,1.2917919158935547,720000.0,3.1995503902435303,163.78976440429688,55.63799285888672,-0.006538998335599899,1.0787684917449951,1.0021376609802246,0.7389387488365173,1.0021376609802246,0.015340501442551613,122.10775756835938,1.1612985134124756,0.006387520581483841,35,0.020265858620405197,0.1462506353855133,36,1.1612985134124756,-0.049582019448280334,1746566361.6539917,-0.01969161443412304,3.323428153991699,0,108.15170288085938,0.00019200000679120421,-0.23959922790527344,1.0787684917449951,0.03967205062508583,45.849998474121094,13.510000228881836,1.0021376609802246,0.001312163658440113,6559.307582094,0,1000,1.1154416799545288,1.1612985134124756,23,6391.20654296875
NaN,1.1074861288070679,0.7502046823501587,740000.0,3.7667298316955566,166.51483154296875,58.1162223815918,-0.006013166159391403,1.1074861288070679,1.003308653831482,0.7314803004264832,1.003308653831482,0.015389763750135899,120.10942077636719,1.192976474761963,0.005265978630632162,36,0.020313143730163574,0.3208104074001312,37,1.192976474761963,-0.0899808332324028,1746566528.2395244,-0.025704780593514442,3.3456366062164307,0,108.3985366821289,0.00018899999849963933,0.5671794414520264,1.1074861288070679,0.033570121973752975,45.70000076293945,13.680000305175781,1.003308653831482,-0.0011215419508516788,6731.866430867,0,1000,1.1053731441497803,1.192976474761963,24,6557.857421875
NaN,1.1368529796600342,0.794563353061676,760000.0,2.2354226112365723,172.1962127685547,68.20809936523438,-0.1417215522378683,1.1368529796600342,1.0073672533035278,0.7163744568824768,1.0073672533035278,0.014571994543075562,116.14657592773438,1.22288978099823,0.007937826216220856,37,0.02041848935186863,0.3689804971218109,38,1.22288978099823,0.09579288959503174,1746566700.7969482,-0.16742633283138275,2.811241388320923,0,103.988037109375,0.00018600000475998968,-1.5313072204589844,1.1368529796600342,0.03737131506204605,16.850000381469727,14.430000305175781,1.0073673725128174,0.0026718475855886936,6874.425416171,0,1000,1.0844658613204956,1.22288978099823,28,6730.12548828125
NaN,1.1659513711929321,0.8051689267158508,780000.0,2.295454978942871,142.49046325683594,39.460548400878906,0.15751187689602375,1.1659513711929321,1.0017414093017578,0.7114648222923279,1.0017414093017578,0.014870015904307365,140.36026000976562,1.2526741027832031,0.011508068069815636,38,0.021548010408878326,0.4524073898792267,39,1.2526741027832031,-0.016387859359383583,1746566843.3573287,-0.009914455935359001,3.181865692138672,0,103.02986145019531,0.0001829999964684248,0.06003236770629883,1.1659513711929321,0.019823087379336357,41.900001525878906,10.220000267028809,1.0017414093017578,0.00357024185359478,7042.90079972,0,1000,1.0773223638534546,1.2526741027832031,16,6872.990234375
NaN,1.1947681903839111,0.8438820242881775,800000.0,2.762206792831421,168.38546752929688,66.20668029785156,-0.0021321112290024757,1.1947681903839111,1.0023380517959595,0.70622318983078,1.0023380517959595,0.015475491061806679,118.77510070800781,1.282297968864441,0.006327053532004356,39,0.02038932777941227,0.34458160400390625,40,1.282297968864441,-0.16464771330356598,1746567011.8325884,-0.012046567164361477,2.8843533992767334,0,102.1786880493164,0.00018000000272877514,0.4667518138885498,1.1947681903839111,0.031034506857395172,40.95000076293945,9.989999771118164,1.0023380517959595,-0.005181014537811279,7193.64351922,0,1000,1.0698566436767578,1.282297968864441,27,7041.431640625
