Value/cost,Loss/Loss_reward_critic/Delta,Train/PolicyRatio,Loss/Loss_pi/Delta,Misc/r,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Time/Update,Time/Rollout,Misc/Alpha,Metrics/EpRet,Misc/A,Train/StopIter,Loss/Loss_pi,Value/reward,Time/Total,Metrics/EpCost,Misc/gradient_norm,Time/FPS,Misc/FinalStepNorm,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Train/Epoch,Train/LR,Misc/H_inv_g,Train/KL,Misc/Lambda_star,Train/PolicyRatio/Max,Value/Adv,Misc/xHx,Misc/cost_gradient_norm,Misc/B,Misc/OptimCase,Misc/s,Misc/Nu_star,Loss/Loss_cost_critic,Misc/q,_runtime,Train/Entropy,_step,TotalEnvSteps,Misc/AcceptanceStep,Train/PolicyStd,_timestamp,Metrics/EpLen,Time/Epoch
0.7552796602249146,-0.0002506813034415245,0.9998491406440735,1.690257340669632e-05,-0.002235827501863241,0.9998492002487183,0.004796082619577646,8.65261459350586,96.4383316040039,1.0817317962646484,-0.14300963282585144,0.01691431738436222,10,-0.007016950286924839,-0.014505453407764435,1160.7760009765625,6.760000228881836,0.0739738717675209,190.3113250732422,0.32711946964263916,0.00010663154534995556,0.3408351540565491,10,0,0.3210238814353943,0.00013972057786304504,0.0,0.9998492002487183,3.051757735406113e-09,0.017091909423470497,0.09976901859045029,-1623.43505859375,0,0.02814835123717785,0.8429240584373474,1.186152458190918,0.017091909423470497,1266.54410477,1.448950171470642,11,220000.0,1,1.0316327810287476,1743326662.303378,500,105.0909652709961
0.8168930411338806,0.0026257243007421494,0.9993679523468018,-0.00035362038761377335,-0.0038454898167401552,0.9993679523468018,0.007421806920319796,8.609673500061035,95.98298645019531,1.1142559051513672,-0.2074977308511734,0.015474596992135048,10,-0.007370570674538612,-0.020375210791826248,1265.427490234375,9.779999732971191,0.13181671500205994,191.2179718017578,0.3223625719547272,0.0004469251725822687,0.3929527997970581,11,0,0.28028205037117004,0.00013213757483754307,0.0,0.9993679523468018,-3.814697002724188e-09,0.016108674928545952,0.140681192278862,-4101.234375,0,0.023321732878684998,0.9260501265525818,1.579105257987976,0.016108674928545952,1371.494695654,1.4483193159103394,12,240000.0,1,1.0308170318603516,1743326766.9590793,500,104.5926742553711
0.4410478472709656,-0.0028604781255126,0.9997113347053528,0.0029926099814474583,-0.0012549662496894598,0.9997113943099976,0.004561328794807196,8.744088172912598,96.13409423828125,1.0126941204071045,-0.22040154039859772,0.018798336386680603,10,-0.004377960693091154,-0.022570520639419556,1370.3680419921875,5.269999980926514,0.12146838754415512,190.6973876953125,0.3001403510570526,0.0002041312400251627,-1.1305966675281525,12,0,0.3234950006008148,0.00017330859554931521,0.0,0.9997113943099976,3.051757735406113e-09,0.019501734524965286,0.046830914914608,-12403.8798828125,0,0.0022390359081327915,2.988708019256592,0.4485085904598236,0.019501734524965286,1476.939111555,1.4466592073440552,13,260000.0,1,1.029063105583191,1743326871.909568,500,104.87820434570312
0.43174517154693604,0.0006072712130844593,1.0011574029922485,-0.0007754871621727943,-0.0006030024960637093,1.001157522201538,0.005168600007891655,8.68407154083252,96.68968200683594,1.0450000762939453,-0.13269555568695068,0.018296262249350548,10,-0.0051534478552639484,-0.030109528452157974,1475.814208984375,6.610000133514404,0.14196354150772095,189.80056762695312,0.3007918894290924,0.0008184917969629169,0.20232251286506653,13,0,0.305400550365448,0.0001640742993913591,0.0,1.001157522201538,0.0,0.018314585089683533,0.07584097981452942,-2201.590576171875,0,0.01984550803899765,1.0038845539093018,0.6508311033248901,0.018314585089683533,1582.071784463,1.4407678842544556,14,280000.0,1,1.023183822631836,1743326977.354171,500,105.37376403808594
0.3950458765029907,-0.0005362844094634056,1.0007330179214478,0.0033124741166830063,0.0007497933693230152,1.0007331371307373,0.004632315598428249,8.733909606933594,96.31783294677734,1.0035337209701538,-0.17012955248355865,0.019792212173342705,10,-0.0018409737385809422,-0.02179546095430851,1580.935302734375,4.690000057220459,0.07823467254638672,190.38233947753906,0.31454938650131226,0.0005183500470593572,-0.12649744749069214,14,0,0.3241237699985504,0.00014120301057118922,0.0,1.0007331371307373,-1.5258788677030566e-09,0.01985938847064972,0.06950564682483673,-2628.333251953125,0,0.00836876593530178,1.5459092855453491,0.524333655834198,0.01985938847064972,1687.852607914,1.4444228410720825,15,300000.0,1,1.0267645120620728,1743327082.4867365,500,105.05176544189453
0.5806834101676941,0.0013268552720546722,1.0005604028701782,0.0009525449713692069,0.005019778851419687,1.0005605220794678,0.005959170870482922,8.596429824829102,97.1258773803711,0.9910951852798462,-0.03820154070854187,0.019034037366509438,10,-0.0008884287672117352,-0.028537841513752937,1686.73828125,5.480000019073486,0.12327995896339417,189.1748046875,0.3311273157596588,0.00039634897257201374,0.4595387578010559,15,0,0.3133414387702942,0.00012742723629344255,0.0,1.0005605220794678,4.577636492086867e-09,0.020360998809337616,0.091279037296772,-1581.41064453125,0,0.018989378586411476,1.026265025138855,0.9838724136352539,0.020360998809337616,1792.56956711,1.4439243078231812,16,320000.0,1,1.026258945465088,1743327188.2675743,500,105.72232055664062
0.6756477355957031,0.0003436845727264881,0.9994743466377258,-0.00497061328496784,-0.0024107364006340504,0.9994744062423706,0.00630285544320941,8.65176010131836,96.00025177001953,1.2708011865615845,-0.16171613335609436,0.011721156537532806,10,-0.005859042052179575,-0.02332565374672413,1791.4510498046875,7.03000020980835,0.12578807771205902,191.10952758789062,0.3201911747455597,0.0003717071085702628,-0.2741386890411377,16,0,0.22030431032180786,0.00014610157813876867,0.0,0.9994744062423706,3.814697002724188e-09,0.012384384870529175,0.07125823944807053,-5639.91845703125,0,0.008762656711041927,1.510764718055725,0.7097337245941162,0.012384384870529175,1897.275546207,1.4423999786376953,17,340000.0,1,1.0256530046463013,1743327292.984599,500,104.65203094482422
0.3977576494216919,-0.001676003448665142,0.9998664855957031,-0.0020373030565679073,-0.004105664789676666,0.9998664855957031,0.004626851994544268,8.539531707763672,96.1067123413086,0.954710066318512,-0.10388591885566711,0.019160987809300423,10,-0.007896345108747482,-0.023807665333151817,1896.162841796875,3.619999885559082,0.16472679376602173,191.12002563476562,0.29881522059440613,9.43808481679298e-05,-0.2520378530025482,17,0,0.3101385533809662,0.0001668918994255364,0.0,0.9998664855957031,-3.433227480087453e-09,0.021942533552646637,0.0669291615486145,-2162.3818359375,0,0.006060102488845587,1.816664218902588,0.457695871591568,0.021942533552646637,2002.506517799,1.4286985397338867,18,360000.0,1,1.0128754377365112,1743327397.690508,500,104.64628601074219
0.2554432451725006,-0.0010115462355315685,1.0007672309875488,0.006585840019397438,-7.482757791876793e-05,1.0007672309875488,0.003615305759012699,8.601543426513672,96.57499694824219,0.8817430138587952,-0.10922735184431076,0.025721944868564606,10,-0.0013105050893500447,-0.021736368536949158,2001.3975830078125,1.2599999904632568,0.17831020057201385,190.15643310546875,0.3274652659893036,0.0005425142589956522,-0.06706270575523376,18,0,0.35515204071998596,0.00013506427058018744,0.0,1.0007672309875488,-3.051757735406113e-09,0.02572442963719368,0.03362390771508217,-704.7379760742188,0,0.0022526781540364027,2.979644536972046,0.39063316583633423,0.02572442963719368,2107.291837056,1.4109090566635132,19,380000.0,1,0.9957512021064758,1743327502.921457,500,105.17655944824219
0.251772403717041,0.00031183287501335144,0.9989697933197021,0.002633292111568153,0.00016824236081447452,0.9989697933197021,0.003927138634026051,8.610448837280273,96.11854553222656,0.9097780585289001,0.021664489060640335,0.024026792496442795,10,0.0013227870222181082,-0.02133701741695404,2106.181640625,1.2599999904632568,0.20539046823978424,190.9690399169922,0.2890915274620056,0.0007284660823643208,-0.1613200604915619,19,0,0.31423676013946533,0.00016735198732931167,0.0,0.9989697933197021,-3.051757735406113e-09,0.024163447320461273,0.010144303552806377,-7664.673828125,0,0.00020712155674118549,9.82634162902832,0.22931310534477234,0.024163447320461273,2212.464563126,1.3918946981430054,20,400000.0,1,0.9783151745796204,1743327607.7068174,500,104.72901916503906
0.18473181128501892,-0.0013618115335702896,1.0002633333206177,-0.00598339200951159,2.669134846655652e-05,1.0002634525299072,0.002565327100455761,8.736954689025879,96.38003540039062,0.9166969060897827,0.06385516375303268,0.02378353849053383,10,-0.004660604987293482,-0.021325673907995224,2211.3544921875,0.0,0.08488835394382477,190.26416015625,0.0,0.0003161181230098009,-0.08258529007434845,20,0,0.34743618965148926,3.0076879653506694e-08,1.0908727645874023,1.0002634525299072,-9.155272984173735e-09,0.023800071328878403,0.004681271500885487,0.019999999552965164,1,4.3080432078568265e-05,0.0,0.1467278152704239,0.023800071328878403,2317.390792709,1.3873229026794434,21,420000.0,0,0.974245011806488,1743327712.8795269,500,105.11701202392578
0.16657814383506775,0.0005325314123183489,1.0,0.0046609553278074145,-0.0001312202075496316,1.0,0.00309785851277411,8.709681510925293,96.1606674194336,0.9840679168701172,0.06263306736946106,0.020203037187457085,10,3.5034051393267873e-07,-0.01419668085873127,2316.279296875,0.0,0.10544005036354065,190.71163940429688,0.0,0.0,-0.06089215725660324,21,0,0.3050941824913025,2.0898315835502298e-16,-13122.0205078125,1.0,-6.103515470812226e-09,0.020652834326028824,0.005515142343938351,0.019999999552965164,1,3.827114778687246e-05,3.427802324295044,0.08583565801382065,0.020652834326028824,2422.03569763,1.385105848312378,22,440000.0,0,0.9722080230712891,1743327817.8057377,500,104.87036895751953
0.14552299678325653,0.0006014977116137743,1.0009559392929077,-0.0061197901845559954,-0.0008302507922053337,1.0009559392929077,0.003699356224387884,8.618549346923828,95.96884155273438,0.9200446605682373,0.1052364706993103,0.023592732846736908,10,-0.006119439844042063,-0.007594119291752577,2420.92578125,3.890000104904175,0.15119726955890656,191.22760009765625,0.2740802764892578,0.0006758668459951878,0.22479967027902603,22,0,0.32365819811820984,0.00017029623268172145,0.0,1.0009559392929077,2.2888182460434336e-09,0.023627184331417084,0.13281643390655518,-756.2891845703125,0,0.020007813349366188,0.9998044967651367,0.3106353282928467,0.023627184331417084,2526.793494135,1.3898893594741821,23,460000.0,1,0.9758639335632324,1743327922.4506733,500,104.58741760253906
0.14126257598400116,0.00022483943030238152,0.9991617202758789,0.0014336439780890942,-0.0017031347379088402,0.9991617202758789,0.003924195654690266,8.683952331542969,96.01750946044922,1.1256895065307617,0.08573205024003983,0.015272828750312328,10,-0.004685795865952969,0.0006971792317926884,2525.68212890625,4.360000133514404,0.073369599878788,191.01925659179688,0.2952848970890045,0.0005927532911300659,0.08027547597885132,23,0,0.28236135840415955,0.0001658973196754232,0.0,0.9991617202758789,-1.5258788677030566e-09,0.01578310877084732,0.04808593913912773,-3344.115966796875,0,0.005684448406100273,1.8757305145263672,0.390910804271698,0.01578310877084732,2631.580037882,1.3832460641860962,24,480000.0,1,0.9681445956230164,1743328027.2084656,500,104.70148468017578
0.09829197824001312,0.0002592476084828377,1.0005935430526733,0.004310729913413525,9.82641358859837e-06,1.0005935430526733,0.004183443263173103,8.666242599487305,96.06407165527344,0.944555938243866,0.09302612394094467,0.022416429594159126,10,-0.00037506595253944397,-0.0011970007326453924,2630.46923828125,0.4699999988079071,0.1579669564962387,190.9666290283203,0.29039210081100464,0.0004196701920591295,-0.31506558507680893,24,0,0.3084081709384918,0.00016297436377499253,0.0,1.0005935430526733,-9.155272984173735e-09,0.022416841238737106,0.010856778360903263,-940.4295043945312,0,0.00023487767612095922,9.227517127990723,0.07584521919488907,0.022416841238737106,2737.063376308,1.3772945404052734,25,500000.0,1,0.9628908038139343,1743328131.994959,500,104.73033905029297
0.10630656778812408,-0.0012483650352805853,0.9998219013214111,-0.0043929037638008595,0.000178690577740781,0.9998219609260559,0.002935078227892518,8.743990898132324,96.66603088378906,0.9022384285926819,0.09738031029701233,0.024404378607869148,10,-0.004767969716340303,0.003987907897680998,2735.934814453125,0.0,0.19312819838523865,189.73524475097656,0.0,0.0002165173355024308,-0.022280357778072357,25,0,0.3212283253669739,3.54353524301132e-08,1.1083543300628662,0.9998219609260559,4.577636492086867e-09,0.024568984284996986,0.00928654707968235,0.019999999552965164,1,0.00019397113646846265,0.0,0.05356486141681671,0.024568984284996986,2841.949337872,1.3760597705841064,26,520000.0,0,0.9621551036834717,1743328237.4783592,500,105.41004180908203
0.13607852160930634,0.0030337164644151926,0.9998416900634766,0.003279636614024639,0.00519234174862504,0.9998416900634766,0.005968794692307711,8.645452499389648,96.16862487792969,1.0377044677734375,0.04857507720589638,0.017428582534193993,10,-0.0014883331023156643,0.009736753068864346,2840.822998046875,3.6600000858306885,0.10684806108474731,190.81402587890625,0.3332262337207794,0.00011197013373021036,1.514805719256401,26,0,0.2972791790962219,0.00012944771151524037,0.0,0.9998416900634766,3.814697002724188e-09,0.018573014065623283,0.10665267705917358,-568.604736328125,0,0.023557882755994797,0.9213969707489014,1.5683705806732178,0.018573014065623283,2947.090988993,1.374097466468811,27,540000.0,1,0.9601418972015381,1743328342.3643548,500,104.81410217285156
0.16500185430049896,-0.003158738138154149,1.000123381614685,-0.0007550909649580717,-0.00032350700348615646,1.000123381614685,0.0028100565541535616,8.649049758911133,96.4244613647461,0.9541252255439758,0.0225834958255291,0.021929554641246796,10,-0.002243424067273736,0.007466537412256002,2945.968017578125,3.6600000858306885,0.11356204003095627,190.3428955078125,0.31738418340682983,8.715976582607254e-05,-1.3880210667848587,27,0,0.31154245138168335,0.00014231153181754053,0.0,1.000123381614685,7.629394005448376e-09,0.021969443187117577,0.04279603809118271,-5105.5146484375,0,0.002623730804771185,2.7609243392944336,0.18034951388835907,0.021969443187117577,3052.579698133,1.3715081214904785,28,560000.0,1,0.9580814242362976,1743328447.5059657,500,105.07353210449219
0.10101108253002167,0.001434030244126916,1.0005431175231934,-0.001836744835600257,-0.0010637567611411214,1.0005431175231934,0.0042440867982804775,8.671774864196777,96.74262237548828,1.0171442031860352,0.0027086662594228983,0.019225336611270905,10,-0.004080168902873993,0.001107407035306096,3051.44921875,3.609999895095825,0.2218632698059082,189.72735595703125,0.3000350892543793,0.00038404209772124887,0.7756351381540298,28,0,0.27522364258766174,0.0001697163679637015,0.0,1.0005431175231934,-3.051757735406113e-09,0.019331462681293488,0.091478630900383,-1222.19775390625,0,0.010662655346095562,1.3695632219314575,0.9559846520423889,0.019331462681293488,3157.777564311,1.37012779712677,29,580000.0,1,0.9572569727897644,1743328552.994627,500,105.41442108154297
0.24578188359737396,-0.001596951624378562,1.0001296997070312,-0.001967218704521656,-0.002233097329735756,1.0001296997070312,0.0026471351739019156,8.67574691772461,96.44971466064453,1.061684250831604,0.05374550819396973,0.017427951097488403,10,-0.006047387607395649,0.013427660800516605,3156.64990234375,3.799999952316284,0.10472878068685532,190.24884033203125,0.3409894108772278,9.171153942588717e-05,-0.35315442085266113,29,0,0.2857391834259033,0.00011964114673901349,0.0,1.0001296997070312,9.155272984173735e-09,0.017743486911058426,0.09766794741153717,-913.6754760742188,0,0.01580394245684147,1.124947190284729,0.6028302311897278,0.017743486911058426,3263.012350211,1.3683651685714722,30,600000.0,1,0.9557693004608154,1743328658.19254,500,105.12548065185547
0.22941073775291443,0.0006306145805865526,1.0000907182693481,0.0032258813735097647,-0.00011478725355118513,1.0000908374786377,0.003277749754488468,8.657559394836426,96.50867462158203,1.0578120946884155,0.06028548628091812,0.01787107065320015,10,-0.0028215062338858843,0.012092459946870804,3261.891357421875,1.8200000524520874,0.1466941237449646,190.17507934570312,0.32186412811279297,6.417561235139146e-05,-0.3476310074329376,30,0,0.2702849507331848,0.0001375317806378007,0.0,1.0000908374786377,7.629394005448376e-09,0.017873628064990044,0.08049062639474869,-642.8283081054688,0,0.005152683239430189,1.9701435565948486,0.25519922375679016,0.017873628064990044,3368.461196575,1.3660467863082886,31,620000.0,1,0.9538733959197998,1743328763.427315,500,105.16625213623047
0.14664746820926666,0.0017334530130028725,1.000933289527893,0.0006396705284714699,-0.00024315936025232077,1.0009334087371826,0.005011202767491341,8.589784622192383,96.77064514160156,1.0120768547058105,0.08827727288007736,0.019484439864754677,10,-0.0021818357054144144,0.009893711656332016,3367.318359375,1.7300000190734863,0.10859557241201401,189.82455444335938,0.34814032912254333,0.000659963465295732,-0.13633977621793747,31,0,0.30771589279174805,0.0001128698859247379,0.0,1.0009334087371826,-2.2888182460434336e-09,0.019525527954101562,0.03433512523770332,-2079.848388671875,0,0.0014389753341674805,3.7280936241149902,0.11885944753885269,0.019525527954101562,3474.710438263,1.3702987432479858,32,640000.0,1,0.9579012393951416,1743328868.876154,500,105.3604507446289
0.19893789291381836,-2.7795322239398956e-05,1.0002511739730835,0.0018017087713815272,0.0020697764120996,1.0002511739730835,0.004983407445251942,8.680658340454102,97.50160217285156,1.0247143507003784,0.011441748589277267,0.018463287502527237,10,-0.0003801269340328872,0.008450983092188835,3473.590087890625,1.1200000047683716,0.12037082016468048,188.3553466796875,0.3105924129486084,0.00017752256826497614,0.40972717851400375,32,0,0.2819519639015198,0.00015560491010546684,0.0,1.0002511739730835,3.051757735406113e-09,0.01904689148068428,0.06972014158964157,-170.86619567871094,0,0.007340547628700733,1.6506327390670776,0.5285866260528564,0.01904689148068428,3579.874016504,1.3542499542236328,33,660000.0,1,0.9409645199775696,1743328975.1253564,500,106.18228149414062
0.16870832443237305,-0.001862931065261364,1.00006103515625,-0.0011593748931773007,0.0016366622876375914,1.00006103515625,0.0031204763799905777,8.62927532196045,96.48037719726562,1.0448753833770752,-0.015493125654757023,0.018038243055343628,10,-0.001539501827210188,0.008744900114834309,3578.76513671875,2.4200000762939453,0.1401059627532959,190.27743530273438,0.34456220269203186,4.3214640754740685e-05,-0.07895344495773315,33,0,0.2807419002056122,0.00012013275409117341,0.0,1.00006103515625,1.0681151962899094e-08,0.01831895485520363,0.06839160621166229,-613.7060546875,0,0.009542358107864857,1.4477276802062988,0.4496331810951233,0.01831895485520363,3684.964917901,1.3398247957229614,34,680000.0,1,0.9272735714912415,1743329080.28887,500,105.10968017578125
0.28397539258003235,0.0026947245933115482,0.9996442198753357,-0.006291211117058992,-0.004453190602362156,0.9996442198753357,0.005815200973302126,8.718826293945312,96.29878997802734,0.8850951194763184,0.0399753600358963,0.024621378630399704,10,-0.00783071294426918,0.007671806495636702,3683.840087890625,6.039999961853027,0.22787198424339294,190.4442138671875,0.25787779688835144,0.0002515885862521827,0.14725488424301147,34,0,0.322851300239563,0.00021237826149445027,0.0,0.9996442198753357,-1.1444091230217168e-09,0.025529948994517326,0.16656571626663208,-1671.4169921875,0,0.021826477721333504,0.9572449326515198,0.5968880653381348,0.025529948994517326,3789.677439856,1.3351402282714844,35,700000.0,1,0.9234463572502136,1743329185.3798711,500,105.01763153076172
0.28040313720703125,-0.001053019892424345,1.0008549690246582,0.0030258051119744778,0.0004456358728930354,1.0008549690246582,0.004762181080877781,8.567631721496582,96.06838989257812,1.1836884021759033,0.014309530146420002,0.014266999438405037,10,-0.0048049078322947025,0.0082853389903903,3788.546875,8.170000076293945,0.1046154722571373,191.1387176513672,0.26305198669433594,0.0006045543705113232,-0.12068426609039307,35,0,0.26401078701019287,0.0001940514921443537,0.0,1.0008549690246582,-3.433227480087453e-09,0.014274303801357746,0.13732929527759552,-2454.907958984375,0,0.027189750224351883,0.8576543927192688,0.4762037992477417,0.014274303801357746,3895.158673598,1.3335638046264648,36,720000.0,1,0.9226605296134949,1743329290.0923057,500,104.63604736328125
