Time/Rollout,Metrics/LagrangeMultiplier,Train/StopIter,Value/Adv,Train/PolicyRatio/Max,Safety/shield_adv_c,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,Metrics/EpCost,Time/Update,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Time/Epoch,Safety/shield_violation,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Train/LR,Metrics/LagrangeMultiplier/Max,Train/PolicyStd,_runtime,Train/Entropy,Safety/EpCostShield,Metrics/EpRet,Train/PolicyRatio,Loss/Loss_cost_critic,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,_timestamp,Metrics/EpLen,Time/Total,Train/KL,Value/cost,Safety/ShieldLagrangeMultiplier,Train/Epoch,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Time/FPS,TotalEnvSteps,_step,Value/reward,Loss/Loss_pi
143.6636505126953,0.03599999099969864,40,0.14186514914035797,1.0055108070373535,NaN,16.0064697265625,0.006599935237318277,30.899999618530273,142.19688415527344,0,0.04500000178813934,285.860595703125,-0.028034014627337456,0.011425633914768696,0.03599999099969864,0.0002969999914057553,0.03599999099969864,0.9706535935401917,530.046046523,1.3890862464904785,75.19999694824219,-1.496006965637207,1.0055108070373535,16.0064697265625,-0.44763603806495667,0.04500000178813934,1746520890.2758574,1000,285.8619689941406,0.011003217659890652,0.018773341551423073,0.04500000178813934,0,1.0055108070373535,0.006599935237318277,0,69.96417236328125,20000.0,1,-0.05434628948569298,-0.44763603806495667
99.6317138671875,0.07100637257099152,40,0.16958051919937134,1.0041874647140503,NaN,-0.1750936508178711,0.009595818817615509,31.125,143.1175079345703,0,0.08004720509052277,242.74929809570312,1.1794301271438599,0.010421724058687687,0.07100637257099152,0.00029399999766610563,0.07100637257099152,0.957098126411438,769.391493392,1.3750550746917725,84.19999694824219,-1.5798983573913574,1.0041874647140503,15.831376075744629,0.06747546792030334,0.08004720509052277,1746521133.1381679,1000,528.7077026367188,0.007452880032360554,0.6357976198196411,0.08004720509052277,1,1.0041874647140503,0.0029958835802972317,0,82.38953399658203,40000.0,2,-0.08174138516187668,-0.3801605701446533
96.50545501708984,0.10603330284357071,40,-0.09918924421072006,1.0052167177200317,NaN,-3.819427490234375,0.009268532507121563,41.31666564941406,142.73403930664062,0,0.1151634231209755,239.23959350585938,2.4842662811279297,0.012419367209076881,0.10603330284357071,0.000291000003926456,0.10603330284357071,0.91549152135849,1014.909360485,1.3305917978286743,88.6500015258789,-1.2501835823059082,1.0052167177200317,12.011948585510254,-0.020641624927520752,0.1151634231209755,1746521372.4837244,1000,768.0615234375,0.01393301784992218,1.4685367345809937,0.1151634231209755,2,1.0052167177200317,-0.0003272863104939461,0,83.59820556640625,60000.0,3,-0.07913696020841599,-0.4008021950721741
100.1776351928711,0.14120176434516907,40,-0.36291006207466125,1.0095807313919067,NaN,-1.1748590469360352,0.007736316416412592,43.5,145.2501678466797,0,0.14998623728752136,245.42788696289062,3.0429043769836426,0.012199395336210728,0.14120176434516907,0.0002880000101868063,0.14120176434516907,0.8882458806037903,1253.937713666,1.300377607345581,71.6500015258789,-0.8616205453872681,1.0095807313919067,10.837089538574219,0.007915467023849487,0.14998623728752136,1746521618.0010545,1000,1013.5870361328125,0.011509343050420284,2.053001880645752,0.14998623728752136,3,1.0095807313919067,-0.001532216090708971,0,81.4903335571289,80000.0,4,-0.04251570999622345,-0.3928867280483246
95.60281372070312,0.17646878957748413,40,-0.11739832162857056,1.0094867944717407,NaN,1.3495168685913086,0.012080145068466663,41.709999084472656,143.32386779785156,0,0.18423938751220703,238.92677307128906,3.3607733249664307,0.012497798539698124,0.17646878957748413,0.0002849999873433262,0.17646878957748413,0.8590226173400879,1497.639822572,1.2668758630752563,59.849998474121094,-0.35901978611946106,1.0094866752624512,12.186606407165527,0.017382770776748657,0.18423938751220703,1746521857.0291905,1000,1252.6119384765625,0.013655822724103928,2.1723055839538574,0.18423938751220703,4,1.0094867944717407,0.004343828652054071,0,83.70765686035156,100000.0,5,-0.03617078810930252,-0.3755039572715759
105.87300109863281,0.21193437278270721,40,0.33362245559692383,1.0096018314361572,NaN,2.5008115768432617,0.01464653480798006,50.61000061035156,137.73403930664062,0,0.21889132261276245,243.60711669921875,3.7546703815460205,0.012187724933028221,0.21193437278270721,0.00028199999360367656,0.21193437278270721,0.8368673920631409,1730.072374627,1.2407917976379395,121.25,0.5595065951347351,1.0096018314361572,14.687417984008789,0.07644832134246826,0.21889132261276245,1746522100.7316062,1000,1496.31982421875,0.012566927820444107,3.0930440425872803,0.21889132261276245,5,1.0096018314361572,0.002566389739513397,0,82.09941101074219,120000.0,6,0.016636965796351433,-0.29905563592910767
96.99925231933594,0.2476186752319336,40,-0.16379806399345398,1.0095080137252808,NaN,-3.8083391189575195,0.010618992149829865,56.09000015258789,135.34010314941406,0,0.2535175383090973,232.3394012451172,5.466730117797852,0.012300419621169567,0.2476186752319336,0.0002789999998640269,0.2476186752319336,0.817103385925293,1962.273273378,1.2169172763824463,81.4000015258789,1.261570692062378,1.0095080137252808,10.87907886505127,-0.06720522046089172,0.2535175383090973,1746522333.164392,1000,1728.75244140625,0.011644809506833553,3.8046114444732666,0.2535175383090973,6,1.0095080137252808,-0.004027542658150196,0,86.08096313476562,140000.0,7,0.034471798688173294,-0.3662608563899994
89.92361450195312,0.28337693214416504,40,-0.002400580793619156,1.013127088546753,NaN,-2.6321544647216797,0.01063469797372818,49.06999969482422,142.18441772460938,0,0.2867726683616638,232.10809326171875,5.82916784286499,0.013539451174438,0.28337693214416504,0.00027600000612437725,0.28337693214416504,0.7948005199432373,2201.586500959,1.189191222190857,43.25,1.9324227571487427,1.013127088546753,8.24692440032959,-0.05684050917625427,0.2867726683616638,1746522565.3651512,1000,1960.95068359375,0.014005498960614204,3.782114028930664,0.2867726683616638,7,1.013127088546753,1.570582389831543e-05,0,86.166748046875,160000.0,8,0.059494275599718094,-0.42310136556625366
94.71212768554688,0.3189380466938019,40,0.01599295437335968,1.0151464939117432,NaN,-1.0225176811218262,0.017468325793743134,42.09000015258789,144.4776611328125,0,0.31873273849487305,239.18995666503906,5.496025562286377,0.013986203819513321,0.3189380466938019,0.0002730000123847276,0.3189380466938019,0.7683660387992859,2442.699606999,1.155379056930542,38.650001525878906,2.636556625366211,1.0151464939117432,7.224406719207764,0.020386815071105957,0.31873273849487305,1746522804.6778507,1000,2200.2373046875,0.013578377664089203,3.2482073307037354,0.31873273849487305,8,1.0151464939117432,0.006833627820014954,0,83.61555480957031,180000.0,9,0.1383773535490036,-0.4027145504951477
100.98009490966797,0.3544069230556488,40,-0.21303120255470276,1.0127400159835815,NaN,3.2545580863952637,0.019909247756004333,43.52000045776367,140.00534057617188,0,0.3513372838497162,240.98548889160156,5.9149699211120605,0.01423227321356535,0.3544069230556488,0.0002699999895412475,0.3544069230556488,0.7468259930610657,2676.975867314,1.1269190311431885,84.44999694824219,3.0427591800689697,1.012739896774292,10.478964805603027,0.06414815783500671,0.3513372838497162,1746523045.7915003,1000,2441.3515625,0.015227587893605232,3.5018508434295654,0.3513372838497162,9,1.0127400159835815,0.0024409219622612,0,82.99254608154297,200000.0,10,0.1866811215877533,-0.338566392660141
