Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,Train/Entropy,Train/PolicyStd,Loss/Loss_pi/Delta,Metrics/EpLen,Loss/Loss_cost_critic/Delta,Train/PolicyRatio,Value/cost,Safety/EpCostShield,Value/reward,Value/Adv,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier,Train/StopIter,_runtime,Time/Epoch,Safety/ShieldLagrangeMultiplier/Min,Time/Update,Time/Total,TotalEnvSteps,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Std,Metrics/EpRet,Train/KL,Time/Rollout,Safety/shield_violation,_step,Safety/shield_adv_c,Loss/Loss_reward_critic/Delta,Time/FPS,Loss/Loss_pi,_timestamp,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Train/Epoch,Metrics/EpCost,Train/LR,Loss/Loss_reward_critic,Train/PolicyRatio/Min
13.215518951416016,0.03599999472498894,1.4129527807235718,0.9940651059150696,-0.02181164175271988,1000,13.215518951416016,1.0010896921157837,0.016854897141456604,50.650001525878906,-0.05043629929423332,0.0976080447435379,0.044999994337558746,0.03599999472498894,40,564.044986451,300.1642761230469,0.044999994337558746,158.30746459960938,300.1655578613281,20000.0,1.0010896921157837,0,0.044999994337558746,0.011010725051164627,-2.2813758850097656,0.008100643754005432,141.85662841796875,-0.0241278987377882,1,NaN,0.010827240534126759,66.63018035888672,-0.02181164175271988,1746563614.1305096,0.03599999472498894,0,0,36.0,0.0002969999914057553,0.010827240534126759,1.0010896921157837
10.08084487915039,0.07069511711597443,1.3937746286392212,0.9751704335212708,0.0032979846000671387,1000,-3.134674072265625,1.0014725923538208,0.41087910532951355,43.5,-0.03339671716094017,-0.2134566456079483,0.0797613263130188,0.07069511711597443,40,825.517200076,262.4029235839844,0.0797613263130188,161.91729736328125,562.6757202148438,40000.0,1.0014725923538208,0,0.0797613263130188,0.013216715306043625,-0.9571701288223267,0.013074901886284351,100.48548889160156,1.1328436136245728,2,NaN,-0.0037978789769113064,76.21866607666016,-0.01851365715265274,1746563876.6348155,0.07069511711597443,0,1,30.049999237060547,0.00029399999766610563,0.007029361557215452,1.0014725923538208
5.651005268096924,0.10448457300662994,1.3763223886489868,0.9582948088645935,-0.027490492910146713,1000,-4.429839611053467,0.998399555683136,0.9703883528709412,21.899999618530273,-0.029163222759962082,0.5640091300010681,0.11226503551006317,0.10448457300662994,40,1099.393211095,261.3865051269531,0.11226503551006317,159.00418090820312,824.1630249023438,60000.0,0.998399555683136,0,0.11226503551006317,0.01390688307583332,-0.33546313643455505,0.014120200648903847,102.38221740722656,2.0894250869750977,3,NaN,0.006243027281016111,76.51504516601562,-0.046004150062799454,1746564138.107508,0.10448457300662994,0,2,22.066667556762695,0.000291000003926456,0.013272388838231564,0.998399555683136
8.572632789611816,0.13815182447433472,1.3531088829040527,0.9363201260566711,0.051136859226971865,1000,2.9216275215148926,0.9998582601547241,1.0649359226226807,61.5,0.03340805694460869,0.16984966397285461,0.14569443464279175,0.13815182447433472,40,1373.10492791,273.7728576660156,0.14569443464279175,162.56460571289062,1098.0145263671875,80000.0,0.9998582601547241,0,0.14569443464279175,0.012976287864148617,0.5875760912895203,0.011867215856909752,111.20819091796875,2.647141695022583,4,NaN,0.003775722347199917,73.05326080322266,0.005132709164172411,1746564411.9831014,0.13815182447433472,0,3,24.012500762939453,0.0002880000101868063,0.01704811118543148,0.9998582601547241
10.80926513671875,0.17211554944515228,1.346933126449585,0.9305843710899353,0.049340411555022,1000,2.2366323471069336,0.9972888231277466,1.430940866470337,88.9000015258789,0.09644664824008942,-0.3213675618171692,0.17931991815567017,0.17211554944515228,40,1645.101976594,273.6119689941406,0.17931991815567017,162.78750610351562,1371.7364501953125,100000.0,0.9972888231277466,0,0.17931991815567017,0.013433678075671196,1.1292327642440796,0.013499248772859573,110.82434844970703,3.381028890609741,5,NaN,-0.004080690443515778,73.09622192382812,0.05447312071919441,1746564685.6953409,0.17211554944515228,0,4,28.09000015258789,0.0002849999873433262,0.012967420741915703,0.9972888231277466
10.27480697631836,0.20631618797779083,1.331671118736267,0.9165504574775696,-0.06095704063773155,1000,-0.5344581604003906,0.9990785717964172,2.0395665168762207,73.30000305175781,0.20019425451755524,0.0845634788274765,0.21354623138904572,0.20631618797779083,40,1914.181636209,271.900634765625,0.21354623138904572,165.17068481445312,1643.7283935546875,120000.0,0.9990785717964172,0,0.21354623138904572,0.012817081063985825,2.691469192504883,0.011877531185746193,106.72987365722656,4.764711856842041,6,NaN,0.003973068669438362,73.55628204345703,-0.00648391991853714,1746564957.6919296,0.20631618797779083,0,5,28.719999313354492,0.00028199999360367656,0.016940489411354065,0.9990785717964172
7.366933822631836,0.24051900207996368,1.3076083660125732,0.8948233127593994,-0.0809578225016594,1000,-2.9078731536865234,1.0012404918670654,2.602126121520996,52.0,0.26362428069114685,-0.18638813495635986,0.2476196587085724,0.24051900207996368,40,2188.476514592,268.9920349121094,0.2476196587085724,160.27040100097656,1912.8255615234375,140000.0,1.0012404918670654,0,0.2476196587085724,0.013629048131406307,4.170192241668701,0.01520470343530178,108.72150421142578,5.7096781730651855,7,NaN,0.007243292406201363,74.35163879394531,-0.08744174242019653,1746565226.771721,0.24051900207996368,0,6,26.31999969482422,0.0002789999998640269,0.024183781817555428,1.0012404918670654
7.258573055267334,0.27495917677879333,1.2844524383544922,0.8743640184402466,0.04610970616340637,1000,-0.10836076736450195,0.9993424415588379,2.151560068130493,60.70000076293945,0.36246219277381897,-0.23314788937568665,0.2818946838378906,0.27495917677879333,40,2462.216345791,274.1575622558594,0.2818946838378906,163.67735290527344,2187.0654296875,160000.0,0.9993424415588379,0,0.2818946838378906,0.013487987220287323,5.501810073852539,0.013754299841821194,110.48011779785156,5.034650802612305,8,NaN,-0.0025095418095588684,72.95075225830078,-0.04133203625679016,1746565501.0662267,0.27495917677879333,0,7,29.799999237060547,0.00027600000612437725,0.02167424000799656,0.9993424415588379
13.679924011230469,0.3099927306175232,1.2835079431533813,0.8736349940299988,0.2889057844877243,1000,6.421350955963135,0.9971221089363098,2.5099925994873047,147.5,0.349719762802124,0.33496740460395813,0.3160490393638611,0.3099927306175232,40,2741.05069916,273.5914306640625,0.3160490393638611,160.00347900390625,2460.80078125,180000.0,0.9971221089363098,0,0.3160490393638611,0.013385536149144173,6.207911968231201,0.014068969525396824,113.58780670166016,5.157980442047119,9,NaN,0.0066130757331848145,73.1017074584961,0.24757374823093414,1746565774.8061435,0.3099927306175232,0,8,44.290000915527344,0.0002730000123847276,0.028287315741181374,0.9971221089363098
15.082141876220703,0.3455374836921692,1.2731869220733643,0.8647019267082214,-0.2110477015376091,1000,1.4022178649902344,0.9998689293861389,3.496624231338501,100.19999694824219,0.5299745798110962,-0.2095586657524109,0.35079947113990784,0.3455374836921692,40,3015.064418071,278.74005126953125,0.35079947113990784,163.3312225341797,2739.688720703125,200000.0,0.9998689293861389,0,0.35079947113990784,0.01370684802532196,7.795827865600586,0.016305463388562202,115.40870666503906,6.535312652587891,10,NaN,0.0008363183587789536,71.7514419555664,0.03652604669332504,1746566053.640954,0.3455374836921692,0,9,45.45000076293945,0.0002699999895412475,0.029123634099960327,0.9998689293861389
