Loss/Loss_reward_critic,Train/Epoch,Loss/Loss_cost_critic,Time/FPS,Safety/shield_adv_c,Metrics/EpCost,_timestamp,Train/PolicyRatio/Max,Train/PolicyStd,Metrics/EpRet,Safety/shield_violation,Loss/Loss_pi/Delta,Time/Rollout,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio,Train/PolicyRatio/Std,Train/PolicyRatio/Min,Loss/Loss_pi,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,_runtime,Time/Epoch,Value/reward,Safety/EpCostShield,Train/LR,Time/Total,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Value/Adv,_step,Train/KL,TotalEnvSteps,Metrics/LagrangeMultiplier,Train/Entropy,Train/StopIter,Value/cost,Metrics/LagrangeMultiplier/Std,Metrics/EpLen,Time/Update,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std
0.004818095825612545,0,5.411500930786133,82.99263763427734,NaN,36.349998474121094,1746549082.430452,0.9990534782409668,0.9926041960716248,-0.6176007986068726,-0.09479908645153046,-0.027471592649817467,132.3084716796875,0.04500000178813934,0.9990534782409668,0.010688125155866146,0.9990534782409668,-0.027471592649817467,5.411500930786133,0.035999998450279236,0.004818095825612545,460.150268972,240.9852294921875,0.13076287508010864,39.599998474121094,0.0002969999914057553,240.9863739013672,0.035999998450279236,0.04500000178813934,0.10716454684734344,1,0.007239116355776787,20000.0,0.035999998450279236,1.4114991426467896,40,0.22164657711982727,0,1000,108.67668914794922,0.04500000178813934,0
0.007163406349718571,1,21.695650100708008,91.7221450805664,NaN,49.025001525878906,1746549300.5613105,0.9964597225189209,0.9839048981666565,-0.0921153873205185,0.3197317123413086,0.08374748565256596,106.06597137451172,0.07744292914867401,0.9964597225189209,0.012944992631673813,0.9964597225189209,0.05627589300274849,16.284149169921875,0.07088852673768997,0.0023453105241060257,677.793612295,218.04986572265625,0.08744131773710251,110.0999984741211,0.00029399999766610563,459.11260986328125,0.07088852673768997,0.07744292914867401,0.10946890711784363,2,0.012144460342824459,40000.0,0.07088852673768997,1.4027059078216553,40,0.6162930727005005,0,1000,111.98382568359375,0.07744292914867401,0
0.009140956215560436,2,27.902442932128906,91.91997528076172,NaN,66.51667022705078,1746549518.2046676,0.9987691044807434,0.9842067360877991,0.571000874042511,6.620275974273682,0.06973372027277946,107.13285827636719,0.10934845358133316,0.9987691044807434,0.011638603173196316,0.9987691044807434,0.12600961327552795,6.206792831420898,0.10559435933828354,0.0019775498658418655,895.038362232,217.58056640625,0.07962851226329803,202.39999389648438,0.000291000003926456,676.7747802734375,0.10559435933828354,0.10934845358133316,-0.17339181900024414,3,0.008543485775589943,60000.0,0.10559435933828354,1.4030009508132935,40,2.996419668197632,0,1000,110.44764709472656,0.10934845358133316,0
0.016459334641695023,3,27.895849227905273,92.08748626708984,NaN,79.9375,1746549735.4490178,0.9978187084197998,0.975558340549469,1.3101226091384888,7.239189624786377,0.09110136330127716,106.67525482177734,0.14224497973918915,0.997818648815155,0.010599253699183464,0.9978187084197998,0.21711097657680511,-0.0065937042236328125,0.14036066830158234,0.007318378426134586,1115.600950602,217.18478393554688,0.12097568064928055,229.64999389648438,0.0002880000101868063,894.0220947265625,0.14036066830158234,0.14224497973918915,-0.14886623620986938,4,0.008764497935771942,80000.0,0.14036066830158234,1.3941751718521118,40,4.4107232093811035,0,1000,110.50947570800781,0.14224497973918915,0
0.03069472499191761,4,27.804975509643555,90.70375061035156,NaN,79.12999725341797,1746549956.012019,0.9973878860473633,0.9733123183250427,2.1175031661987305,8.854942321777344,0.058557525277137756,107.72345733642578,0.17592661082744598,0.9973878264427185,0.011387537233531475,0.9973878860473633,0.27566850185394287,-0.09087371826171875,0.17540326714515686,0.014235390350222588,1334.184590871,220.498046875,0.19567473232746124,251.3000030517578,0.0002849999873433262,1114.5792236328125,0.17540326714515686,0.17592661082744598,-0.15244972705841064,5,0.010507929138839245,100000.0,0.17540326714515686,1.3918788433074951,40,4.941524028778076,0,1000,112.77452850341797,0.17592661082744598,0
0.02014455571770668,5,13.898089408874512,91.52422332763672,NaN,79.33999633789062,1746550174.595657,0.9989179968833923,0.9643290042877197,3.169760227203369,11.430336952209473,-0.29963132180273533,107.6826400756836,0.20926758646965027,0.9989179968833923,0.01158534549176693,0.9989179968833923,-0.023962819948792458,-13.906886100769043,0.21067437529563904,-0.01055016927421093,1552.466373079,218.52137756347656,0.23486006259918213,138.8000030517578,0.00028199999360367656,1333.16455078125,0.21067437529563904,0.20926758646965027,0.07600857317447662,6,0.011176361702382565,120000.0,0.21067437529563904,1.3826109170913696,40,4.751997470855713,0,1000,110.83868408203125,0.20926758646965027,0
0.02573270909488201,6,18.139419555664062,91.64874267578125,NaN,78.48999786376953,1746550392.8773654,0.997603714466095,0.9550561308860779,4.4074506759643555,11.163898468017578,0.14034422673285007,106.91372680664062,0.24300411343574524,0.997603714466095,0.01135983131825924,0.997603714466095,0.11638140678405762,4.241330146789551,0.24610736966133118,0.005588153377175331,1770.213978733,218.2244873046875,0.33013784885406494,185.64999389648438,0.0002789999998640269,1551.4503173828125,0.24610736966133118,0.24300411343574524,0.22970563173294067,7,0.01025634165853262,140000.0,0.24610736966133118,1.3729405403137207,40,5.420433044433594,0,1000,111.3106918334961,0.24300411343574524,0
0.028423981741070747,7,17.24373435974121,91.8763198852539,NaN,71.2699966430664,1746550610.6250377,0.9972310662269592,0.9550420641899109,5.17692756652832,9.980388641357422,0.03873497247695923,106.81839752197266,0.27695026993751526,0.9972310066223145,0.01099174004048109,0.9972310662269592,0.15511637926101685,-0.8956851959228516,0.28151941299438477,0.002691272646188736,1988.622532356,217.6839599609375,0.4272846281528473,177.89999389648438,0.00027600000612437725,1769.1917724609375,0.28151941299438477,0.27695026993751526,-0.08550621569156647,8,0.010075932368636131,160000.0,0.28151941299438477,1.3729268312454224,40,4.355880260467529,0,1000,110.86549377441406,0.27695026993751526,0
0.0337957888841629,8,15.262900352478027,91.60496520996094,NaN,59.16999816894531,1746550829.0335572,0.9988825917243958,0.9529891610145569,5.953160285949707,12.318174362182617,-0.10311669111251831,107.1590576171875,0.3109581470489502,0.998882532119751,0.011121198534965515,0.9988825917243958,0.051999688148498535,-1.9808340072631836,0.31656432151794434,0.0053718071430921555,2203.850602353,218.3287811279297,0.45199576020240784,169.10000610351562,0.0002730000123847276,1987.5850830078125,0.31656432151794434,0.3109581470489502,0.09214527159929276,9,0.00898110680282116,180000.0,0.31656432151794434,1.3707695007324219,40,5.463401794433594,0,1000,111.16966247558594,0.3109581470489502,0
0.031809113919734955,9,15.45922565460205,92.96874237060547,NaN,53.9900016784668,1746551044.2616358,1.0004987716674805,0.9364364147186279,6.490710258483887,14.295409202575684,-0.22358338534832,104.45619201660156,0.34442102909088135,1.000498652458191,0.011048556305468082,1.0004987716674805,-0.17158369719982147,0.19632530212402344,0.3511371910572052,-0.001986674964427948,2423.545943138,215.12608337402344,0.5358676910400391,127.30000305175781,0.0002699999895412475,2202.79052734375,0.3511371910572052,0.34442102909088135,-0.11931496858596802,10,0.012718136422336102,200000.0,0.3511371910572052,1.3532583713531494,40,5.461193561553955,0,1000,110.66981506347656,0.34442102909088135,0
