Train/StopIter,_runtime,Loss/Loss_pi,Time/Rollout,Value/reward,Train/PolicyRatio/Max,Time/Update,Metrics/EpRet,TotalEnvSteps,Misc/gradient_norm,Loss/Loss_reward_critic/Delta,Train/Epoch,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Misc/FinalStepNorm,Misc/Alpha,Value/cost,Time/FPS,Train/PolicyRatio/Min,Train/Entropy,Train/KL,Train/LR,Time/Total,_step,Metrics/EpCost,Time/Epoch,_timestamp,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic,Metrics/EpLen,Train/PolicyStd,Misc/AcceptanceStep,Train/PolicyRatio,Misc/H_inv_g,Train/PolicyRatio/Std,Value/Adv,Loss/Loss_reward_critic,Misc/xHx,Metrics/LagrangeMultiplier/Std
10,1276.525989207,-0.008786274120211601,97.98822784423828,0.9724573493003845,0.9988882541656494,8.646472930908203,6.613958835601807,220000.0,0.15374283492565155,-0.03691379353404045,10,-7.621026277542114,0.3704525828361511,0.0038612009957432747,0.25236767530441284,1.5121822357177734,4.898200035095215,187.55615234375,0.9988882541656494,1.3302305936813354,0.000425846257712692,0,1169.7265625,11,29.3700008392334,106.63472747802734,1743325172.3764026,0.3704525828361511,0.3704525828361511,2.688291311264038,500,0.9166504740715027,1,0.9988882541656494,0.1668897271156311,0.0007861229823902249,-3.814697002724188e-09,0.04308512434363365,0.008746237494051456,0
10,1383.813704291,-0.009895696304738522,97.20084381103516,1.2309013605117798,0.9997144937515259,8.662130355834961,7.164924144744873,240000.0,0.17103907465934753,0.008482016623020172,11,0.7817537784576416,0.3962988257408142,-0.0011094221845269203,0.2581924796104431,1.3762606382369995,6.08803653717041,188.92343139648438,0.9997144937515259,1.3171452283859253,0.00040813046507537365,0,1275.653564453125,12,10.670000076293945,105.86299133300781,1743325278.3073454,0.3962988257408142,0.3962988257408142,3.4700450897216797,500,0.9048616886138916,1,0.9997144341468811,0.18760435283184052,0.00020191149087622762,-1.831054596834747e-08,0.051567140966653824,0.01055913046002388,0
10,1490.773343487,-0.010291354730725288,98.59980773925781,1.2101831436157227,0.9991095066070557,8.627930641174316,7.975160121917725,260000.0,0.12964698672294617,0.02215653285384178,12,-0.07955217361450195,0.4199827015399933,-0.0003956584259867668,0.28090009093284607,1.2557963132858276,4.8975114822387695,186.51885986328125,0.9991095066070557,1.294362187385559,0.00036641702172346413,0,1382.9488525390625,13,13.5,107.2277603149414,1743325385.5950506,0.4199827015399933,0.4199827015399933,3.3904929161071777,500,0.8847036957740784,1,0.9991095066070557,0.22368283569812775,0.000629673944786191,-2.2888182460434336e-09,0.0737236738204956,0.01268210168927908,0
10,1597.527493295,-0.010984883643686771,98.27587890625,1.158233642578125,1.0009715557098389,8.620590209960938,8.351038932800293,280000.0,0.15296170115470886,-0.005388565361499786,13,0.21330738067626953,0.44193601608276367,-0.000693528912961483,0.2846185863018036,1.2091131210327148,4.055224418640137,187.09686279296875,1.0009715557098389,1.2824429273605347,0.000328081106999889,0,1489.906005859375,14,19.649999618530273,106.89649963378906,1743325492.5545726,0.44193601608276367,0.44193601608276367,3.6038002967834473,500,0.8742130398750305,1,1.0009714365005493,0.23539449274539948,0.000686937419231981,2.002716037452501e-08,0.06833510845899582,0.01368030533194542,0
10,1704.251622345,-0.008085123263299465,98.00566101074219,1.4743669033050537,0.9998933672904968,8.683674812316895,8.776317596435547,300000.0,0.11071574687957764,0.017300285398960114,14,-0.7798223495483398,0.4623255729675293,0.002899760380387306,0.28879329562187195,1.5626916885375977,4.8359904289245605,187.4601287841797,0.9998933672904968,1.2605198621749878,0.00035261246375739574,0,1596.66064453125,15,18.280000686645508,106.6893539428711,1743325599.3088202,0.4623255729675293,0.4623255729675293,2.8239779472351074,500,0.8557953238487244,1,0.9998933672904968,0.1848050355911255,7.541476225014776e-05,8.964538444899972e-09,0.08563539385795593,0.008189980871975422,0
10,1810.503430054,-0.008155358023941517,98.0443344116211,1.5038751363754272,0.9997402429580688,8.622040748596191,9.279363632202148,320000.0,0.13934855163097382,-0.015209272503852844,15,-0.5528073310852051,0.48114216327667236,-7.02347606420517e-05,0.2883795499801636,1.5383710861206055,3.9277381896972656,187.50048828125,0.9997402429580688,1.2332874536514282,0.0003286931896582246,0,1703.3890380859375,16,11.680000305175781,106.66638946533203,1743325706.0329633,0.48114216327667236,0.48114216327667236,2.2711706161499023,500,0.8340746760368347,1,0.9997401833534241,0.18745774030685425,0.00018370406178291887,-4.577636492086867e-09,0.07042612135410309,0.008450983092188835,0
10,1916.955200982,-0.007089126855134964,97.57283782958984,1.332191824913025,1.0007860660552979,8.61761474609375,10.123398780822754,340000.0,0.0945315957069397,-0.005524598062038422,16,-0.433388352394104,0.4984906315803528,0.0010662311688065529,0.27848201990127563,1.8484306335449219,2.3343966007232666,188.34080505371094,1.0007860660552979,1.2178999185562134,0.00033744602114893496,0,1809.637939453125,17,9.430000305175781,106.19047546386719,1743325812.2848256,0.4984906315803528,0.4984906315803528,1.8377822637557983,500,0.8230320811271667,1,1.0007859468460083,0.15065862238407135,0.0005557764670811594,-2.4414061883248905e-08,0.06490152329206467,0.005853598937392235,0
10,2023.958121736,-0.0064163110218942165,97.75106048583984,1.566230297088623,1.000260591506958,8.647265434265137,9.65895938873291,360000.0,0.08631131798028946,0.004270203411579132,17,-0.006868124008178711,0.5144981145858765,0.0006728158332407475,0.2929263710975647,1.980060338973999,2.816284656524658,187.9728546142578,1.000260591506958,1.207756519317627,0.00030173760023899376,0,1916.097412109375,18,8.529999732971191,106.39834594726562,1743325918.7365417,0.5144981145858765,0.5144981145858765,1.8309141397476196,500,0.8163115382194519,1,1.0002604722976685,0.1479381024837494,0.000184209828148596,-3.5572050194332405e-08,0.0691717267036438,0.005101199261844158,0
10,2130.57100421,-0.006482798606157303,98.20925903320312,1.626749038696289,1.0015513896942139,8.740480422973633,9.123193740844727,380000.0,0.19440388679504395,-0.01632877066731453,18,-0.8081753253936768,0.5291589498519897,-6.648758426308632e-05,0.25670477747917175,1.9965108633041382,1.7549124956130981,187.00369262695312,1.0015513896942139,1.1938704252243042,0.0004252856597304344,0,2023.1015625,19,3.75,106.94976043701172,1743326025.7393708,0.5291589498519897,0.5291589498519897,1.0227388143539429,500,0.8058112263679504,1,1.0015512704849243,0.12857669591903687,0.0010968857677653432,9.918212917625624e-09,0.05284295603632927,0.005017481744289398,0
10,2238.080743803,-0.008482440374791622,97.9101333618164,1.750260591506958,1.0002750158309937,8.646835327148438,9.609610557556152,400000.0,0.13851405680179596,0.021802794188261032,19,1.312846064567566,0.5428200364112854,-0.0019996417686343193,0.281973659992218,1.4505680799484253,1.9375877380371094,187.6929931640625,1.0002750158309937,1.1782795190811157,0.0003275265044067055,0,2129.710693359375,20,10.880000114440918,106.55699157714844,1743326132.352382,0.5428200364112854,0.5428200364112854,2.335584878921509,500,0.7942516803741455,1,1.0002750158309937,0.19438841938972473,0.0001944374671438709,3.8146971692576415e-10,0.0746457502245903,0.009505026042461395,0
10,2345.130237979,-0.007057295646518469,98.54637908935547,1.8116143941879272,1.0004019737243652,8.79256534576416,10.76769733428955,420000.0,0.1744706928730011,0.004763074219226837,20,-0.4185984134674072,0.5557094812393188,0.0014251447282731533,0.26497846841812134,1.8198093175888062,1.6444342136383057,186.32562255859375,1.0004019737243652,1.166728138923645,0.0003571604029275477,0,2237.105224609375,21,15.100000381469727,107.3389663696289,1743326239.8620203,0.5557094812393188,0.5557094812393188,1.9169864654541016,500,0.785606861114502,1,1.0004019737243652,0.1456078290939331,0.0002842383401002735,1.3732909920349812e-08,0.07940882444381714,0.0060391733422875404,0
10,2451.233336163,-0.010673850774765015,98.2298583984375,1.985795497894287,0.9998442530632019,8.750582695007324,11.86862564086914,440000.0,0.18056151270866394,-0.0036256685853004456,21,3.1265854835510254,0.5682855248451233,-0.003616555128246546,0.277195543050766,1.1010284423828125,2.7615928649902344,186.9500274658203,0.9998442530632019,1.1616472005844116,0.0003366445016581565,0,2344.2587890625,22,27.610000610351562,106.98046112060547,1743326346.9115489,0.5682855248451233,0.5682855248451233,5.043571949005127,500,0.7809674143791199,1,0.9998442530632019,0.2517605423927307,0.00011011566675733775,-2.9754637864698452e-08,0.0757831558585167,0.016498053446412086,0
10,2557.215691149,-0.008771982043981552,97.48616027832031,1.896100401878357,1.000687837600708,8.566261291503906,11.536459922790527,460000.0,0.12243494391441345,0.011063829064369202,22,-1.1620707511901855,0.5805266499519348,0.0019018687307834625,0.2885245382785797,1.45672607421875,2.2089805603027344,188.58592224121094,1.000687837600708,1.1449652910232544,0.0003449375508353114,0,2450.37744140625,23,25.549999237060547,106.05245208740234,1743326453.0147295,0.5805266499519348,0.5805266499519348,3.8815011978149414,500,0.7672855854034424,1,1.0006877183914185,0.1980636864900589,0.00048631842946633697,1.2207030941624453e-08,0.0868469849228859,0.009424833580851555,0
10,2663.192158124,-0.008921363390982151,97.30437469482422,1.9766740798950195,1.0005300045013428,8.613604545593262,12.082444190979004,480000.0,0.1793370544910431,-0.006279610097408295,23,0.15679693222045898,0.5925222635269165,-0.0001493813470005989,0.27537816762924194,1.3272984027862549,2.5632832050323486,188.8253173828125,1.0005300045013428,1.133976936340332,0.00030530348885804415,0,2556.347900390625,24,27.100000381469727,105.91800689697266,1743326558.9971163,0.5925222635269165,0.5925222635269165,4.0382981300354,500,0.7592397332191467,1,1.0005298852920532,0.20747271180152893,0.00037465739296749234,-1.8692016823251834e-08,0.0805673748254776,0.011352526023983955,0
10,2768.920602708,-0.008630738593637943,97.32271575927734,1.9735050201416016,1.0005377531051636,8.590738296508789,11.194951057434082,500000.0,0.11778456717729568,-0.006010480225086212,24,-1.5832080841064453,0.604007363319397,0.00029062479734420776,0.27425578236579895,1.5041619539260864,2.582792282104492,188.83338928222656,1.0005377531051636,1.1295596361160278,0.0003341499832458794,0,2662.325927734375,25,17.559999465942383,105.9134750366211,1743326664.9734697,0.604007363319397,0.604007363319397,2.455090045928955,500,0.7569712996482849,1,1.0005377531051636,0.18233129382133484,0.00038022076478227973,1.0681151962899094e-08,0.07455689460039139,0.00883975625038147,0
10,2874.776142471,-0.008048444986343384,97.00354766845703,2.2511746883392334,0.999406099319458,8.671052932739258,10.908032417297363,520000.0,0.11641158163547516,-0.004087656736373901,25,0.25981569290161133,0.6149719953536987,0.0005822936072945595,0.28657296299934387,1.5062007904052734,2.300952434539795,189.26019287109375,0.999406099319458,1.1195625066757202,0.00032776419539004564,0,2768.0634765625,26,15.569999694824219,105.67462158203125,1743326770.7019274,0.6149719953536987,0.6149719953536987,2.7149057388305664,500,0.7511517405509949,1,0.999406099319458,0.19026212394237518,0.00041995118954218924,-6.103515470812226e-09,0.07046923786401749,0.008815840817987919,0
10,2980.793095186,-0.006230073515325785,97.15953826904297,2.2140793800354004,1.0004167556762695,8.638443946838379,10.763541221618652,540000.0,0.1321859061717987,-0.00645214319229126,26,-1.3954463005065918,0.6253281235694885,0.001818371471017599,0.27918514609336853,1.9831115007400513,1.5032081604003906,189.03948974609375,1.0004167556762695,1.1056797504425049,0.0003298511728644371,0,2873.913330078125,27,11.210000038146973,105.7979965209961,1743326876.557485,0.6253281235694885,0.6253281235694885,1.3194594383239746,500,0.7414641976356506,1,1.0004167556762695,0.14078135788440704,0.0002946907770819962,-2.2888182460434336e-09,0.06401709467172623,0.005085514392703772,0
10,3086.448545004,-0.006878957152366638,97.29158020019531,1.9581308364868164,0.9996978044509888,8.655607223510742,9.822158813476562,560000.0,0.10872016102075577,-0.022641673684120178,27,-0.08434176445007324,0.6349766850471497,-0.0006488836370408535,0.23185883462429047,1.779404640197754,1.0623594522476196,188.77325439453125,0.9996978044509888,1.0856610536575317,0.00041979385423474014,0,2979.919189453125,28,6.420000076293945,105.94721221923828,1743326982.57443,0.6349766850471497,0.6349766850471497,1.2351176738739014,500,0.7273553013801575,1,0.999697744846344,0.1303013563156128,0.0002137126139132306,1.2207030941624453e-08,0.04137542098760605,0.006316549144685268,0
10,3193.719053721,-0.013166799210011959,96.97227478027344,2.1519479751586914,1.0005406141281128,8.614471435546875,10.036103248596191,580000.0,0.14578567445278168,0.019409801810979843,28,0.2669287919998169,0.6440981030464172,-0.006287842057645321,0.26621726155281067,1.0290180444717407,1.69590425491333,189.4176788330078,1.0005406141281128,1.0743504762649536,0.00037813300150446594,0,3085.5771484375,29,9.850000381469727,105.58676147460938,1743327088.2298841,0.6440981030464172,0.6440981030464172,1.5020464658737183,500,0.719502866268158,1,1.0005406141281128,0.25871002674102783,0.00038224380114115775,-1.5258788677030566e-09,0.06078522279858589,0.018887903541326523,0
10,3298.631563341,-0.006460301578044891,98.62171936035156,2.1173548698425293,0.9999908208847046,8.582642555236816,10.308170318603516,600000.0,0.13303320109844208,-0.000746753066778183,29,-0.20731937885284424,0.6527722477912903,0.006706497631967068,0.26041844487190247,2.016113042831421,1.7463672161102295,186.55953979492188,0.9999908208847046,1.0698516368865967,0.00035941851092502475,0,3192.849853515625,30,10.710000038146973,107.20437622070312,1743327195.5004086,0.6527722477912903,0.6527722477912903,1.294727087020874,500,0.7175406813621521,1,0.9999907612800598,0.1291685700416565,6.546840722876368e-06,7.247924482811641e-09,0.06003846973180771,0.004920388571918011,0
10,3404.701273972,-0.009888446889817715,96.24454498291016,2.390897512435913,0.9999827146530151,8.603515625,11.008261680603027,620000.0,0.12899737060070038,0.016267888247966766,30,0.09369432926177979,0.6609560251235962,-0.0034281453117728233,0.2794662117958069,1.1445696353912354,1.6697056293487549,190.75218200683594,0.9999827146530151,1.0641837120056152,0.0003484062908682972,0,3297.76220703125,31,8.170000076293945,104.84808349609375,1743327300.4128432,0.6609560251235962,0.6609560251235962,1.3884214162826538,500,0.7136462330818176,1,0.9999826550483704,0.24416707456111908,1.2250699910509866e-05,-1.5258788677030566e-09,0.07630635797977448,0.015266705304384232,0
10,3510.452617815,-0.01032755896449089,97.20471954345703,2.357959270477295,0.9989902377128601,8.803471565246582,11.659415245056152,640000.0,0.12551575899124146,-0.008842870593070984,31,0.4245724678039551,0.6687144041061401,-0.0004391120746731758,0.25001293420791626,1.3275256156921387,1.14054274559021,188.6645965576172,0.9989902377128601,1.0574928522109985,0.00039257999742403626,0,3403.835205078125,32,8.699999809265137,106.00822448730469,1743327406.482607,0.6687144041061401,0.6687144041061401,1.8129938840866089,500,0.7088067531585693,1,0.9989902377128601,0.1883300244808197,0.000714023772161454,5.1498409980865745e-09,0.06746348738670349,0.01134863868355751,0
10,3615.776315692,-0.008676249533891678,97.18592071533203,1.9451625347137451,1.0015506744384766,8.514297485351562,10.927839279174805,660000.0,0.200831338763237,-0.017551004886627197,32,-0.7305586338043213,0.6761007308959961,0.0016513094305992126,0.25138628482818604,1.520656943321228,0.7551824450492859,189.21432495117188,1.0015506744384766,1.054720401763916,0.00036980665754526854,0,3509.59912109375,33,9.050000190734863,105.70024108886719,1743327512.2339766,0.6761007308959961,0.6761007308959961,1.0824352502822876,500,0.7072241902351379,1,1.0015506744384766,0.16531425714492798,0.0010964361717924476,-1.5258788677030566e-09,0.049912482500076294,0.00864902138710022,0
10,3721.304731245,-0.01138391811400652,96.71235656738281,2.3691158294677734,0.999586820602417,8.559085845947266,11.575970649719238,680000.0,0.22929194569587708,0.01838453859090805,33,1.9077717065811157,0.6833280920982361,-0.0027076685801148415,0.28270408511161804,1.1043109893798828,1.297617793083191,189.98501586914062,0.999586820602417,1.0543394088745117,0.0003283073892816901,0,3614.921630859375,34,14.029999732971191,105.27146911621094,1743327617.557641,0.6833280920982361,0.6833280920982361,2.9902069568634033,500,0.7071067690849304,1,0.999586820602417,0.25600042939186096,0.0002921619452536106,8.392333938900265e-09,0.06829702109098434,0.016400117427110672,0
10,3826.871924228,-0.008215164765715599,96.92083740234375,2.345378875732422,1.0009392499923706,8.560463905334473,12.733719825744629,700000.0,0.15791326761245728,0.014398470520973206,34,-0.9328787326812744,0.6904919147491455,0.0031687533482909203,0.2687376141548157,1.521803379058838,0.9107615351676941,189.60702514648438,1.0009392499923706,1.0552817583084106,0.00035234412644058466,0,3720.453125,35,16.149999618530273,105.4813232421875,1743327723.0860739,0.6904919147491455,0.6904919147491455,2.057328224182129,500,0.7083775401115417,1,1.0009392499923706,0.17659154534339905,0.000664121937006712,3.051757735406113e-09,0.08269549161195755,0.008635994978249073,0
10,3932.805919363,-0.007759472820907831,96.94731903076172,1.939598798751831,1.0003712177276611,8.567574501037598,12.052010536193848,720000.0,0.10995136201381683,-0.023176301270723343,35,-0.8294633626937866,0.6974615454673767,0.00045569194480776787,0.2675756514072418,1.7150715589523315,0.9034088850021362,189.5466766357422,1.0003712177276611,1.0566617250442505,0.000365972809959203,0,3826.014404296875,36,12.229999542236328,105.5149154663086,1743327828.6531851,0.6974615454673767,0.6974615454673767,1.2278648614883423,500,0.7100617289543152,1,1.0003710985183716,0.15601427853107452,0.00026243439060635865,0.0,0.05951919034123421,0.00679931091144681,0
10,4038.198423907,-0.005646573845297098,96.77716064453125,1.9828554391860962,1.000986099243164,8.756007194519043,10.273929595947266,740000.0,0.1344907283782959,-0.014265257865190506,36,-0.6278015971183777,0.7039703726768494,0.002112898975610733,0.2549634575843811,2.0155603885650635,0.6530695557594299,189.5138397216797,1.000986099243164,1.0430703163146973,0.00034026632783934474,0,3931.602783203125,37,4.400000095367432,105.53318786621094,1743327934.5872068,0.7039703726768494,0.7039703726768494,0.6000632643699646,500,0.7009456157684326,1,1.000986099243164,0.1264975517988205,0.0006972774863243103,-1.907348501362094e-09,0.0452539324760437,0.004923086613416672,0
10,4143.787726354,-0.006275702267885208,96.73088073730469,2.086676597595215,0.9995497465133667,8.61220645904541,9.463212013244629,760000.0,0.16129258275032043,0.015016596764326096,37,0.1292879581451416,0.709915280342102,-0.00062912842258811,0.23912636935710907,2.0503456592559814,0.9102062582969666,189.85580444335938,0.9995497465133667,1.029384732246399,0.00040210981387645006,0,4037.344970703125,38,0.5099999904632568,105.34310913085938,1743328039.9797661,0.709915280342102,0.709915280342102,0.7293512225151062,500,0.6912408471107483,1,0.9995496869087219,0.11662735044956207,0.00031843347824178636,6.866454960174906e-09,0.0602705292403698,0.004757457412779331,0
10,4248.927711829,-0.009031889028847218,96.99162292480469,2.5062308311462402,1.0006628036499023,8.549657821655273,10.935028076171875,780000.0,0.11610724776983261,0.012056972831487656,38,2.126084625720978,0.7156473398208618,-0.0027561867609620094,0.2817448079586029,1.3574937582015991,1.3649591207504272,189.499267578125,1.0006628036499023,1.0246753692626953,0.00034512404818087816,0,4142.9345703125,39,8.479999542236328,105.54130554199219,1743328145.5691133,0.7156473398208618,0.7156473398208618,2.855435848236084,500,0.6884760856628418,1,1.0006628036499023,0.20754776895046234,0.000468729151180014,-3.051757735406113e-09,0.07232750207185745,0.010853102430701256,0
10,4353.838543334,-0.008374211378395557,96.47080993652344,2.2893970012664795,1.000274419784546,8.619830131530762,11.957991600036621,800000.0,0.12805324792861938,0.006082542240619659,39,-1.4212247133255005,0.7212972044944763,0.0006576776504516602,0.28527921438217163,1.500947117805481,0.9424611330032349,190.31187438964844,1.000274419784546,1.0229319334030151,0.00034366175532341003,0,4248.07373046875,40,11.329999923706055,105.09066009521484,1743328250.709062,0.7212972044944763,0.7212972044944763,1.4342111349105835,500,0.6875956654548645,1,1.0002743005752563,0.1900661438703537,0.00019404412887524813,3.051757735406113e-09,0.07841004431247711,0.008877662941813469,0
10,4459.745470974,-0.010615001432597637,96.23876190185547,2.2613136768341064,1.0001857280731201,8.61105728149414,12.141057014465332,820000.0,0.12924426794052124,-0.005762964487075806,40,0.9172965288162231,0.7270570993423462,-0.0022407900542020798,0.26791951060295105,1.2077139616012573,0.9578216671943665,190.74899291992188,1.0001857280731201,1.0255017280578613,0.00035343653871677816,0,4352.97314453125,41,16.030000686645508,104.84983825683594,1743328355.6198962,0.7270570993423462,0.7270570993423462,2.3515076637268066,500,0.6891093254089355,1,1.0001856088638306,0.22184018790721893,0.00013132963795214891,-4.577636492086867e-09,0.0726470798254013,0.013712022453546524,0
10,4566.108208038,-0.01373492181301117,97.21802520751953,2.565462112426758,1.0001949071884155,8.630578994750977,12.479991912841797,840000.0,0.1615780144929886,0.017756320536136627,41,1.7158217430114746,0.7332481741905212,-0.0031199203804135323,0.2545929551124573,0.9656150937080383,2.542898654937744,188.94908142089844,1.0001949071884155,1.026419997215271,0.00040708662709221244,0,4458.8818359375,42,24.43000030517578,105.84862518310547,1743328461.5267978,0.7332481741905212,0.7332481741905212,4.067329406738281,500,0.6893318295478821,1,1.0001949071884155,0.2636588513851166,0.00013779209984932095,-1.5258788677030566e-09,0.09040340036153793,0.021449722349643707,0
