total_steps,EpRet,EpCost,CostRate
1000,-0.9824089384486827,0.0,0.0
2000,-1.8631385155857831,0.0,0.0
3000,-1.3324964334733234,0.0,0.0
4000,0.04531712008328781,0.0,0.0
5000,-0.5352660996778038,0.0,0.0
6000,-10.062267657633662,0.0,0.0
7000,-1.7197371537825772,0.0,0.0
8000,0.0020349505718556538,88.0,0.011001375171896487
9000,-0.22574832194916522,0.0,0.009778864318257583
10000,-1.5556883955453507,161.0,0.024902490249024904
11000,0.5912008664168338,44.0,0.026638785344122194
12000,0.7434755460666206,53.0,0.02883573631135928
13000,-0.10799638868909356,0.0,0.02661743211016232
14000,0.40950206170575854,0.0,0.024716051146510466
15000,0.6968810288636773,0.0,0.023068204546969798
16000,1.428749912721108,0.0,0.021626351646977935
17000,-1.344107601944673,5.0,0.020648273427848696
18000,-26.546221243011576,17.0,0.02044558031001722
19000,-1.0431297948526108,0.0,0.019369440496868257
20000,0.5475209134867105,0.0,0.0184009200460023
21000,-0.6937222529480332,0.0,0.017524644030668127
22000,-8.024343628833844,0.0,0.016728033092413292
23000,-0.26230193769021476,0.0,0.016000695682420976
24000,0.46234038212383566,0.0,0.015333972248843702
25000,0.442613143637242,8.0,0.015040601624064962
26000,-0.24129487626466833,0.0,0.014462094695949845
27000,1.0937900910360538,0.0,0.013926441720063706
28000,0.5919155763848526,0.0,0.013429051037537054
29000,0.5031405441398524,0.0,0.012965964343598054
30000,-0.5050883740672822,0.0,0.0125337511250375
31000,2.2285847089939295,18.0,0.01271008742217491
32000,1.0703973742379946,23.0,0.013031657239288728
33000,0.6493763448792222,0.0,0.01263674656807782
34000,-4.0478932727174355,0.0,0.01226506661960646
35000,-0.6966275349831424,0.0,0.011914626132175204
36000,-14.30670739564143,0.0,0.011583655101530598
37000,0.8663628831683899,12.0,0.011594907970485688
38000,-3.1033272800744074,0.0,0.01128977078344167
39000,-0.1100363865086682,0.0,0.01100028205851432
40000,-4.574045936458551,0.0,0.010725268131703292
41000,-3.3465373301580628,0.0,0.01046366984560599
42000,-3.2830369748363095,0.0,0.010214528917355175
43000,-0.11862429398242136,0.0,0.009976976208749041
44000,-0.018286067813084284,0.0,0.009750221595945362
45000,1.523305428136645,0.0,0.009533545189893109
46000,0.3828014938666877,0.0,0.009326289701950043
47000,-0.06571535569520504,0.0,0.009127853784123067
48000,0.6386434874172111,0.0,0.00893768620179587
49000,-0.2095468581922484,0.0,0.008755280720014694
50000,1.21254819134086,0.0,0.00858017160343207
51000,0.23938431905980107,0.0,0.008411929645679326
52000,0.9676821145982367,0.0,0.008250158656897247
53000,1.2415111958914942,274.0,0.013264401215117266
54000,0.22881640793939423,0.0,0.013018759606659382
55000,0.32878121678981853,49.0,0.013672975872288587
56000,0.6494728911393631,0.0,0.013428811228771943
57000,0.4273381918648669,0.0,0.013193213916033614
58000,0.2523856104810668,0.0,0.012965740788634286
59000,0.5232744077619174,0.0,0.012745978745402465
60000,1.9585630624063244,0.0,0.012533542225703761
61000,-1.5862056272022373,0.0,0.012328070951982819
62000,0.5742105669481681,0.0,0.012129227890772433
63000,-0.40218856744275233,0.0,0.011936697407895363
64000,-0.6453300666230527,749.0,0.023453491460804075
65000,-0.16075177709427596,0.0,0.0230926629640456
66000,1.479969707439921,0.0,0.022742768829830756
67000,-1.0908199598559325,0.0,0.02240331945252914
68000,0.3394472020233267,0.0,0.022073854027265107
69000,-0.1317169776655857,0.0,0.021753938462876272
70000,1.887456796855631,0.0,0.02144316347376391
71000,0.41831308399986605,76.0,0.022211580444794998
72000,0.3520859720215307,0.0,0.02190308198724982
73000,1.1126446661782488,0.0,0.021603035658022712
74000,-3.0092561499733668,33.0,0.021757050770956365
75000,1.0601417065935341,0.0,0.021466952892705237
76000,1.130148453423712,0.0,0.021184489269595652
77000,-1.9622881717422032,0.0,0.020909362459252716
78000,-1.15089477571987,0.0,0.020641290272952216
79000,0.848130263676928,41.0,0.020898998721502804
80000,3.4224313310048884,0.0,0.02063775797197465
81000,1.354576054671622,0.0,0.02038296769095915
82000,0.4860577385919169,0.0,0.02013439188282784
83000,2.4472666241209624,0.0,0.019891805925372597
84000,-0.9251174256315953,0.0,0.01965499589280825
85000,0.7105524926066383,0.0,0.019423757926563843
86000,-1.0096695176618096,0.0,0.019197897649972675
87000,-0.9160453932064059,0.0,0.018977229623329005
88000,0.4898176118707825,0.0,0.01876157683610041
89000,0.6104503376649071,0.0,0.01855077023337341
90000,0.9757976128364465,15.0,0.018511316792408805
91000,-1.8156340050867594,0.0,0.01830789349333509
92000,-0.8523551904486566,65.0,0.018815421906759857
93000,-0.6432833280227024,0.0,0.01861310336670287
94000,0.3263954479214033,0.0,0.01841508952222896
95000,0.8448069642948051,0.0,0.018221244434151938
96000,0.5204022051628809,0.0,0.01803143782747737
97000,0.5005534590144167,0.0,0.017845544799430922
98000,1.2953664817161428,0.0,0.017663445545362706
99000,-0.16656415320941947,0.0,0.017485025101263648
100000,0.7801925496046175,0.0,0.017310173101731018
101000,0.9145039838327924,0.0,0.0171387835523124
102000,0.8392406508873218,0.0,0.016970754615241324
103000,1.6211713060787551,0.0,0.016805988407654442
104000,0.7968485609260911,0.0,0.01664439081145011
105000,0.5808232005985263,0.0,0.016485871294012324
106000,0.42403787374255497,0.0,0.016330342739082446
107000,0.5659134317128578,0.0,0.016177721287114834
108000,2.1400065167358453,336.0,0.019139066102463912
109000,0.14374149147462478,0.0,0.018963476729144304
110000,-0.22592659440680585,0.0,0.018791079918908354
111000,-3.550050927787453,0.0,0.01862178938548996
112000,0.6254308894773295,0.0,0.018455521924302897
113000,0.29430073121522515,0.0,0.01829219727608209
114000,1.7901226779906003,0.0,0.018131737997701736
115000,0.3733057855324339,0.0,0.01797406933973339
116000,0.3576144305364555,0.0,0.01781911913033733
117000,1.4019271534791056,18.0,0.017820665133890034
118000,0.29142981819009794,0.0,0.017669641268146342
119000,0.5897994918761187,0.0,0.01752115563996336
120000,1.4097377929019959,0.0,0.017375144792873273
121000,1.736447158204265,0.0,0.017231547368160068
122000,1.2764298579264683,0.0,0.0170903040188854
123000,2.2751974241737316,79.0,0.017593638972674575
124000,0.07300974774945501,0.0,0.017451753643174542
125000,0.05865770294027889,0.0,0.017312138497107978
126000,1.0686379807031148,31.0,0.017420773180739528
127000,0.430027376663165,0.0,0.0172836006582729
128000,0.4349301014526455,0.0,0.017148571473214635
129000,-0.030492673728655217,0.0,0.017015635780122326
130000,0.9837009746205687,0.0,0.016884745267271288
131000,0.1713451588379769,0.0,0.016755853098115253
132000,1.9955207742765046,32.0,0.016871339934393444
133000,0.20412641074861243,0.0,0.016744486800652637
134000,0.1556561844818195,0.0,0.01661952701139561
135000,1.1062139100814856,0.0,0.01649641849198883
136000,-0.8766368149853002,0.0,0.016375120405297098
137000,1.9642957901436136,0.0,0.016255593106519025
138000,0.5842467966481928,35.0,0.016391423126254537
139000,-0.1428645744685363,0.0,0.016273498370491874
140000,0.908456677382174,0.0,0.016157258266130473
141000,-0.05573131032173961,0.0,0.016042666969269287
142000,0.7652085101122369,0.0,0.015929689645701732
143000,-0.5213565846219117,0.0,0.015818292435611437
144000,0.4565793370848398,0.0,0.015708442419739024
145000,-0.07886890184751616,0.0,0.015600107586948875
146000,0.536365068238168,0.0,0.015493256803128788
147000,-0.52708794700485,0.0,0.015387859781359058
148000,3.828889065652163,0.0,0.0152838870532909
149000,0.8241893264028997,0.0,0.01518130994167746
150000,2.575031436430544,0.0,0.01508010053400356
151000,0.7161144283946248,0.0,0.014980231657163293
152000,-0.0222802278759211,0.0,0.014881676853137191
153000,0.8562727714124644,0.0,0.014784410355623239
154000,-0.03928214900302285,0.0,0.01468840706757836
155000,0.17895820831626658,0.0,0.014593642539629288
156000,0.22359754367564777,0.0,0.014500092949313778
157000,1.9313774040542484,28.0,0.014586080166115708
158000,1.8977239621593587,0.0,0.014493762618750752
159000,1.15223001366238,0.0,0.014402606305700037
