Metrics/LagrangeMultiplier/Max,Time/FPS,TotalEnvSteps,Time/Total,Metrics/EpRet,Train/StopIter,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Std,Misc/xHx,Safety/shield_adv_c,_timestamp,Train/Epoch,Misc/Alpha,_step,Train/KL,Train/PolicyRatio/Std,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Std,Misc/gradient_norm,Misc/FinalStepNorm,Time/Update,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Metrics/EpLen,Value/reward,Train/LR,Loss/Loss_pi,Train/PolicyRatio,Train/PolicyRatio/Max,_runtime,Time/Rollout,Misc/H_inv_g,Value/Adv,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Min,Train/Entropy,Loss/Loss_pi/Delta,Metrics/EpCost,Train/PolicyStd,Misc/AcceptanceStep,Loss/Loss_cost_critic/Delta,Time/Epoch,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Value/cost,Train/PolicyRatio/Min
0.3804261088371277,239.1789093017578,220000.0,951.8605346679688,2.0794427394866943,10,0.013958634808659554,0,0.004116159398108721,-0.7491040229797363,1746520743.6312559,10,2.2042882442474365,11,0.0003131936537101865,0.0013871369883418083,15.362330436706543,0,0.0506088063120842,0.3172580301761627,14.48326301574707,81.25,0.3791722357273102,0.3791722357273102,0.3804261088371277,1000,0.21135514974594116,0,-0.43812498450279236,1.0019617080688477,1.0019617080688477,1033.414442249,69.1361312866211,0.1439276486635208,3.051757735406113e-09,9.178424835205078,0.3791722357273102,1.7181658744812012,-0.012137532234191895,88.16000366210938,1.352096438407898,1,-1.933974266052246,83.61941528320312,0.3804261088371277,0.0013242140412330627,4.476871967315674,1.0019617080688477
0.41601845622062683,247.95762634277344,240000.0,1032.618896484375,2.3001930713653564,10,0.011170772835612297,0,0.004416169598698616,-0.8307061195373535,1746520824.348895,11,2.1280980110168457,12,0.0003155127924401313,0.0021079042926430702,9.851234436035156,0,0.060714565217494965,0.31131240725517273,14.173896789550781,32.45000076293945,0.40991902351379395,0.40991902351379395,0.41601845622062683,1000,0.1803385466337204,0,-0.5582736134529114,1.0029810667037964,1.0029810667037964,1116.835685692,66.48503112792969,0.14628669619560242,-3.814697002724188e-09,9.234989166259766,0.40991902351379395,1.723863124847412,-0.12014862895011902,65.41000366210938,1.3602007627487183,1,-5.511096000671387,80.65894317626953,0.41601845622062683,-0.0027878619730472565,4.367985725402832,1.0029810667037964
0.4507392644882202,239.96383666992188,260000.0,1116.0191650390625,2.8364381790161133,10,0.01914631575345993,0,0.004426429979503155,-1.2072539329528809,1746520907.769577,12,2.1256301403045654,13,0.0003134059370495379,0.00196932558901608,10.612380981445312,0,0.05660535767674446,0.304569274187088,14.034147262573242,53.400001525878906,0.43960040807724,0.43960040807724,0.4507392644882202,1000,0.2294672131538391,0,-0.4981522262096405,1.002785086631775,1.002785086631775,1199.965135882,69.31172943115234,0.14328423142433167,7.629394005448376e-09,8.347213745117188,0.43960040807724,1.7288804054260254,0.060121387243270874,43.34000015258789,1.3674534559249878,1,0.7611465454101562,83.34589385986328,0.4507392644882202,0.007975542917847633,4.316103458404541,1.002785086631775
0.48414188623428345,240.8086395263672,280000.0,1199.1497802734375,3.6115005016326904,10,0.027233688160777092,0,0.0070265065878629684,-1.5341331958770752,1746520990.8988237,13,1.687116026878357,14,0.0002906911540776491,0.0019817447755485773,11.18701457977295,0,0.08371521532535553,0.30601370334625244,14.4478178024292,63.54999923706055,0.4686943590641022,0.4686943590641022,0.48414188623428345,1000,0.25499823689460754,0,-0.44232261180877686,1.0028024911880493,1.0028026103973389,1284.353137054,68.60565948486328,0.18138273060321808,-2.0408629453072535e-08,7.703542232513428,0.4686943590641022,1.748242974281311,0.05582961440086365,31.549999237060547,1.3946219682693481,1,0.5746335983276367,83.05350494384766,0.48414188623428345,0.008087372407317162,3.7358078956604004,1.0028026103973389
0.516421914100647,237.23475646972656,300000.0,1283.5318603515625,4.492946624755859,10,0.02682064101099968,0,0.006543205119669437,-0.3748554587364197,1746521075.2871644,14,1.7483139038085938,15,0.00030348217114806175,0.0010341150918975472,14.18980884552002,0,0.08970241248607635,0.3009788691997528,14.239453315734863,90.19999694824219,0.4980413317680359,0.4980413317680359,0.516421914100647,1000,0.3749767541885376,0,-0.36378511786460876,1.001462459564209,1.001462459564209,1368.79003123,70.0652084350586,0.1721538007259369,6.103515470812226e-09,7.480540752410889,0.4980413317680359,1.769105315208435,0.07853749394416809,31.719999313354492,1.4227710962295532,1,3.0027942657470703,84.30467987060547,0.516421914100647,-0.0004130471497774124,3.327927827835083,1.001462459564209
0.5478962659835815,237.0921173095703,320000.0,1367.9683837890625,4.880746841430664,10,0.03258802369236946,0,0.0064089070074260235,-0.17130336165428162,1746521159.7239518,15,1.766536831855774,16,0.00029105154681019485,0.0008913215133361518,15.197556495666504,0,0.05865853279829025,0.31100955605506897,14.392227172851562,93.6500015258789,0.5277062058448792,0.5277062058448792,0.5478962659835815,1000,0.3813803791999817,0,-0.3439875841140747,1.0012603998184204,1.00126051902771,1454.446169483,69.9631576538086,0.17605608701705933,-1.5258788677030566e-09,7.427962303161621,0.5277062058448792,1.7915558815002441,0.019797533750534058,34.68000030517578,1.454790711402893,1,1.0077476501464844,84.35540008544922,0.5478962659835815,0.0057673826813697815,3.3179688453674316,1.00126051902771
0.5789098739624023,233.7212371826172,340000.0,1453.6234130859375,5.948714733123779,10,0.023281602188944817,0,0.00870812963694334,-0.41667884588241577,1746521245.3800018,16,1.5154873132705688,17,0.0003459321160335094,0.0015293124597519636,12.529623031616211,0,0.1056424081325531,0.2832143008708954,14.455527305603027,91.3499984741211,0.5575994253158569,0.5575994253158569,0.5789098739624023,1000,0.5326898694038391,0,-0.38183677196502686,1.0021628141403198,1.0021628141403198,1537.971040044,71.11647033691406,0.18688003718852997,9.155272984173735e-09,8.181998252868652,0.5575994253158569,1.806419014930725,-0.03784918785095215,39.040000915527344,1.478041648864746,1,-2.667933464050293,85.572021484375,0.5789098739624023,-0.009306421503424644,4.272327423095703,1.0021628141403198
0.6095459461212158,239.66067504882812,360000.0,1537.1580810546875,6.360617637634277,10,0.025054095312952995,0,0.004717247560620308,-0.7082560062408447,1746521328.9050014,17,2.059065580368042,18,0.0002911707852035761,0.0018650260753929615,11.490235328674316,0,0.05279861018061638,0.3180046081542969,14.074499130249023,53.849998474121094,0.5866485238075256,0.5866485238075256,0.6095459461212158,1000,0.5005070567131042,0,-0.47276178002357483,1.002637505531311,1.0026376247406006,1622.238428775,69.37680053710938,0.154441237449646,9.155272984173735e-09,7.622701644897461,0.5866485238075256,1.8070741891860962,-0.09092500805854797,39.2599983215332,1.4784752130508423,1,-1.0393877029418945,83.45132446289062,0.6095459461212158,0.0017724931240081787,3.918926239013672,1.0026376247406006
0.6400259137153625,237.58853149414062,380000.0,1621.4100341796875,6.906750679016113,10,0.030432600528001785,0,0.008931923657655716,0.8486352562904358,1746521413.172227,18,1.496381163597107,19,0.00031262129778042436,0.0011534749064594507,13.941219329833984,0,0.06585272401571274,0.30899426341056824,15.06265926361084,98.0,0.6162037253379822,0.6162037253379822,0.6400259137153625,1000,0.5830497145652771,0,-0.3237861096858978,1.001631259918213,1.001631259918213,1707.10751468,69.11647033691406,0.20649436116218567,0.0,7.520699977874756,0.6162037253379822,1.8061989545822144,0.148975670337677,42.40999984741211,1.475907325744629,1,2.450984001159668,84.17914581298828,0.6400259137153625,0.00537850521504879,4.070865631103516,1.001631259918213
0.6703818440437317,235.94598388671875,400000.0,1706.2646484375,7.618484020233154,10,0.03961855545639992,0,0.010713699273765087,0.10204121470451355,1746521498.0411043,19,1.3662968873977661,20,0.0003197150072082877,0.0025416796561330557,16.413440704345703,0,0.13896416127681732,0.2947206497192383,13.973185539245605,78.05000305175781,0.64568692445755,0.64568692445755,0.6703818440437317,1000,0.6223693490028381,0,-0.434337854385376,1.0035943984985352,1.0035943984985352,1793.648929616,70.79196166992188,0.21570761501789093,9.155272984173735e-09,8.505666732788086,0.64568692445755,1.8057912588119507,-0.11055174469947815,42.41999816894531,1.474265694618225,1,2.4722213745117188,84.76516723632812,0.6703818440437317,0.009185954928398132,4.151147842407227,1.0035943984985352
0.7007206082344055,231.3489990234375,420000.0,1792.8165283203125,8.12889575958252,10,0.03409917280077934,0,0.014777380041778088,0.6971725225448608,1746521584.582905,20,1.1633652448654175,21,0.0003182778018526733,0.0008790146675892174,14.401032447814941,0,0.1357763111591339,0.28867289423942566,15.011209487915039,108.25,0.6758896112442017,0.6758896112442017,0.7007206082344055,1000,0.6439334750175476,0,-0.2896210253238678,1.0012431144714355,1.0012431144714355,1875.681103488,71.43824768066406,0.24813610315322876,-5.7220459481754915e-09,7.970600128173828,0.6758896112442017,1.8026307821273804,0.14471682906150818,44.0,1.4700294733047485,1,-2.0124082565307617,86.44947814941406,0.7007206082344055,-0.005519382655620575,3.918789863586426,1.0012431144714355
0.7309331893920898,243.99996948242188,440000.0,1874.8768310546875,8.796625137329102,10,0.046117328107357025,0,0.007064766250550747,-0.2846335768699646,1746521666.6145658,21,1.6825414896011353,22,0.00025925508816726506,0.002583208493888378,11.26598834991455,0,0.09084369987249374,0.34048235416412354,14.515850067138672,55.5,0.7052976489067078,0.7052976489067078,0.7309331893920898,1000,0.7553649544715881,0,-0.48402729630470276,1.0036531686782837,1.0036532878875732,1960.394749705,67.45135498046875,0.20236194133758545,-9.918212917625624e-09,7.682852268218994,0.7052976489067078,1.8016363382339478,-0.19440627098083496,41.619998931884766,1.4688998460769653,1,-3.1350440979003906,81.96722412109375,0.7309331893920898,0.012018155306577682,3.6276752948760986,1.0036532878875732
0.7613248825073242,236.28656005859375,460000.0,1959.584228515625,9.568253517150879,10,0.03795168548822403,0,0.009031843394041061,0.18464425206184387,1746521751.3285372,22,1.4880808591842651,23,0.0002983883605338633,0.001467440859414637,12.585132598876953,0,0.09970558434724808,0.30489039421081543,14.474641799926758,104.25,0.7353625893592834,0.7353625893592834,0.7613248825073242,1000,0.8212254047393799,0,-0.28560999035835266,1.0020751953125,1.0020751953125,2044.51957445,70.16832733154297,0.20488834381103516,1.0681151962899094e-08,7.714138984680176,0.7353625893592834,1.8085006475448608,0.1984173059463501,47.11000061035156,1.4785484075546265,1,1.3191442489624023,84.64298248291016,0.7613248825073242,-0.008165642619132996,3.6267101764678955,1.0020751953125
0.7916164994239807,237.9134063720703,480000.0,2043.7197265625,10.068816184997559,10,0.037605252116918564,0,0.00969315879046917,-0.8811089992523193,1746521835.4537017,23,1.4364222288131714,24,0.00030601874459534883,0.003363655647262931,9.363908767700195,0,0.09406883269548416,0.30082762241363525,14.398788452148438,49.150001525878906,0.7644593715667725,0.7644593715667725,0.7916164994239807,1000,0.8424206972122192,0,-0.5121253132820129,1.0047569274902344,1.0047569274902344,2127.195484724,69.66539001464844,0.20942842960357666,4.577636492086867e-09,7.697248458862305,0.7644593715667725,1.8133021593093872,-0.22651532292366028,41.88999938964844,1.4857593774795532,1,-3.221223831176758,84.06420135498047,0.7916164994239807,-0.0003464333713054657,3.555957078933716,1.0047569274902344
0.8215121030807495,242.13075256347656,500000.0,2126.380615234375,10.238214492797852,10,0.039429351687431335,0,0.008465584367513657,-1.2983973026275635,1746521918.129044,24,1.537043809890747,25,0.00031921366462484,0.0029544378630816936,6.512248516082764,0,0.07707838714122772,0.30540862679481506,14.655232429504395,32.95000076293945,0.7921585440635681,0.7921585440635681,0.8215121030807495,1000,0.8227277398109436,0,-0.5521096587181091,1.0041781663894653,1.0041782855987549,2209.771500091,67.94474792480469,0.1986987143754959,1.8882751362525596e-08,7.185681343078613,0.7921585440635681,1.812434196472168,-0.03998434543609619,36.029998779296875,1.48542058467865,1,-2.8516602516174316,82.5999984741211,0.8215121030807495,0.0018240995705127716,3.512974262237549,1.0041782855987549
0.8506913781166077,242.4303741455078,520000.0,2208.9541015625,10.952096939086914,10,0.05265279486775398,0,0.008289599791169167,-0.15362447500228882,1746522000.705494,25,1.5532735586166382,26,0.00031403961475007236,0.0025671927724033594,8.833946228027344,0,0.11509263515472412,0.302498459815979,14.394115447998047,43.099998474121094,0.8189510703086853,0.8189510703086853,0.8506913781166077,1000,0.8566062450408936,0,-0.4936167895793915,1.0036306381225586,1.0036306381225586,2292.681901868,68.1037826538086,0.19474899768829346,2.2888182460434336e-09,6.76504373550415,0.8189510703086853,1.8082135915756226,0.05849286913871765,29.549999237060547,1.4810751676559448,1,2.32169771194458,82.49791717529297,0.8506913781166077,0.013223443180322647,3.2754065990448,1.0036306381225586
0.8794265985488892,241.44932556152344,540000.0,2291.865234375,10.721888542175293,10,0.04329948127269745,0,0.012242766097187996,0.09736666083335876,1746522083.615912,26,1.278130054473877,27,0.0003031375235877931,0.0006579403998330235,8.40340518951416,0,0.11019331216812134,0.29478082060813904,14.254067420959473,73.5,0.8459204435348511,0.8459204435348511,0.8794265985488892,1000,0.822622537612915,0,-0.314493328332901,1.0009304285049438,1.0009305477142334,2375.230948508,68.57903289794922,0.23063445091247559,8.392333938900265e-09,5.873290061950684,0.8459204435348511,1.8054580688476562,0.17912346124649048,32.709999084472656,1.4783834218978882,1,-0.4305410385131836,82.83312225341797,0.8794265985488892,-0.009353313595056534,2.764463186264038,1.0009305477142334
0.907401442527771,242.50747680664062,560000.0,2374.4140625,10.790078163146973,10,0.041413564234972,0,0.009319319389760494,-0.8407295942306519,1746522166.1647437,27,1.4649494886398315,28,0.0002805281837936491,0.000834451406262815,9.946613311767578,0,0.19108262658119202,0.31597933173179626,14.157600402832031,62.29999923706055,0.8727090954780579,0.8727090954780579,0.907401442527771,1000,0.9450146555900574,0,-0.3653087317943573,1.0011800527572632,1.0011800527572632,2460.319804528,68.3140640258789,0.21569299697875977,7.629394005448376e-09,5.956573963165283,0.8727090954780579,1.7982425689697266,-0.0508154034614563,26.549999237060547,1.4677003622055054,1,1.543208122253418,82.47168731689453,0.907401442527771,-0.0018859170377254486,2.8580245971679688,1.0011800527572632
0.9348653554916382,235.26219177246094,580000.0,2459.503173828125,11.097504615783691,10,0.04509298875927925,0,0.016169650480151176,0.7079256772994995,1746522251.2537618,28,1.1121530532836914,29,0.0003261538513470441,0.0007501576910726726,12.835295677185059,0,0.14404575526714325,0.2954459488391876,14.527973175048828,103.75,0.9005848169326782,0.9005848169326782,0.9348653554916382,1000,1.0471410751342773,0,-0.20854254066944122,1.0010608434677124,1.0010608434677124,2544.291783231,70.4835433959961,0.26565223932266235,9.155272984173735e-09,6.603158473968506,0.9005848169326782,1.7922335863113403,0.15676619112491608,29.15999984741211,1.4587477445602417,1,2.8886823654174805,85.01153564453125,0.9348653554916382,0.003679424524307251,3.093151092529297,1.0010608434677124
0.9621290564537048,238.35113525390625,600000.0,2543.489990234375,11.368921279907227,10,0.052627574652433395,0,0.012409650720655918,-0.9510908126831055,1746522335.2261615,29,1.269506812095642,30,0.0003094532585237175,0.0027292051818221807,11.41911792755127,0,0.17107480764389038,0.29730114340782166,14.628561973571777,69.94999694824219,0.9284359216690063,0.9284359216690063,0.9621290564537048,1000,1.0609314441680908,0,-0.3781428337097168,1.0038596391677856,1.0038597583770752,2626.197049564,69.28124237060547,0.2341863363981247,6.866454960174906e-09,6.944121837615967,0.9284359216690063,1.7944599390029907,-0.16960029304027557,33.16999816894531,1.4620710611343384,1,-1.416177749633789,83.90982055664062,0.9621290564537048,0.007534585893154144,3.327603816986084,1.0038597583770752
0.989008903503418,244.4058380126953,620000.0,2625.38427734375,11.258281707763672,10,0.04270284250378609,0,0.010018481872975826,-0.7542375922203064,1746522417.1310449,30,1.4129078388214111,31,0.0003533839189913124,0.0038618878461420536,5.201784610748291,0,0.1394212245941162,0.2701111435890198,14.718555450439453,16.950000762939453,0.9544552564620972,0.9544552564620972,0.989008903503418,1000,1.0175713300704956,0,-0.5769153237342834,1.005461573600769,1.005461573600769,2706.840665742,67.11253356933594,0.19117394089698792,9.155272984173735e-09,6.112037658691406,0.9544552564620972,1.7812261581420898,-0.19877249002456665,29.700000762939453,1.4434226751327515,1,-6.2173333168029785,81.83110809326172,0.989008903503418,-0.009924732148647308,2.8661599159240723,1.005461573600769
1.015238881111145,248.30284118652344,640000.0,2706.00439453125,11.82019329071045,10,0.055314574390649796,0,0.009968258440494537,-0.3557812571525574,1746522497.774635,31,1.4164626598358154,32,0.0003373034705873579,0.0031345454044640064,5.694156646728516,0,0.11742449551820755,0.28527042269706726,14.468141555786133,37.45000076293945,0.9795665144920349,0.9795665144920349,1.015238881111145,1000,1.0864388942718506,0,-0.46288812160491943,1.004433035850525,1.004433035850525,2790.061244223,66.07864379882812,0.2013963758945465,6.103515470812226e-09,5.774814605712891,0.9795665144920349,1.775200366973877,0.11402720212936401,24.809999465942383,1.4336577653884888,1,0.4923720359802246,80.54680633544922,1.015238881111145,0.012611731886863708,2.603576898574829,1.004433035850525
1.0414551496505737,240.55076599121094,660000.0,2789.24462890625,11.930778503417969,10,0.0435577891767025,0,0.012990397401154041,1.4780044555664062,1746522580.9949934,32,1.2408052682876587,33,0.00031825556652620435,0.001412144280038774,8.5879545211792,0,0.1007765680551529,0.2998678982257843,14.31104850769043,89.8499984741211,1.0056204795837402,1.0056204795837402,1.0414551496505737,1000,1.14070463180542,0,-0.20344717800617218,1.0019969940185547,1.0019969940185547,2872.490750479,68.83146667480469,0.24167200922966003,6.103515470812226e-09,5.739710807800293,1.0056204795837402,1.7730226516723633,0.25944094359874725,33.4900016784668,1.4319418668746948,1,2.8937978744506836,83.14253234863281,1.0414551496505737,-0.011756785213947296,2.5875625610351562,1.0019969940185547
1.0673526525497437,242.7987518310547,680000.0,2871.6943359375,11.6054048538208,10,0.04229851812124252,0,0.007080534473061562,0.07217086851596832,1746522663.4252243,33,1.6806670427322388,34,0.00026168502517975867,0.00275117764249444,5.348878383636475,0,0.08022158592939377,0.31775230169296265,14.645387649536133,26.850000381469727,1.030382752418518,1.030382752418518,1.0673526525497437,1000,1.0619096755981445,0,-0.48579415678977966,1.0038906335830688,1.0038907527923584,2953.834542214,67.72734069824219,0.1890631914138794,-3.814697002724188e-09,5.188363075256348,1.030382752418518,1.7698860168457031,-0.2823469787836075,28.559999465942383,1.4300554990768433,1,-3.2390761375427246,82.37274169921875,1.0673526525497437,-0.0012592710554599762,2.4496207237243652,1.0038907527923584
1.0926815271377563,246.11289978027344,700000.0,2953.0146484375,11.35525894165039,10,0.03737546503543854,0,0.011012634262442589,-0.07183511555194855,1746522744.7683141,34,1.3476253747940063,35,0.0003477002610452473,0.002396301133558154,5.639352798461914,0,0.15793994069099426,0.27720776200294495,14.863630294799805,33.650001525878906,1.0542330741882324,1.0542330741882324,1.0926815271377563,1000,1.0230743885040283,0,-0.43030938506126404,1.0033888816833496,1.0033888816833496,3034.682492273,66.39987182617188,0.20570090413093567,7.629394005448376e-09,4.865724086761475,1.0542330741882324,1.7659138441085815,0.055484771728515625,24.190000534057617,1.423699975013733,1,0.29047441482543945,81.26351928710938,1.0926815271377563,-0.004923053085803986,2.3093371391296387,1.0033888816833496
