Metrics/LagrangeMultiplier/Max,Train/Epoch,Misc/H_inv_g,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyStd,_timestamp,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Misc/xHx,Loss/Loss_pi,Train/PolicyRatio/Max,Train/KL,Safety/EpCostShield,Loss/Loss_reward_critic,Train/StopIter,Misc/AcceptanceStep,Misc/Alpha,Loss/Loss_cost_critic,Time/Update,Safety/ShieldLagrangeMultiplier,Time/Rollout,Metrics/EpLen,Metrics/EpRet,Train/Entropy,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Min,Time/FPS,Train/LR,Train/PolicyRatio,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Metrics/EpCost,Time/Total,Train/PolicyRatio/Std,Time/Epoch,Misc/FinalStepNorm,Value/reward,Loss/Loss_cost_critic/Delta,Value/Adv,Value/cost,TotalEnvSteps,_step,Loss/Loss_pi/Delta,Safety/shield_adv_c,_runtime,Misc/gradient_norm
0.3643113672733307,10,0.24273289740085602,0.37034839391708374,9.230742454528809,0,0.9299927353858948,1746571946.7081811,1.001251220703125,-0.03229359909892082,0.01342851109802723,-0.17690742015838623,1.001251220703125,0.00033482606522738934,34.650001525878906,0.03657732531428337,10,1,1.2203962802886963,27.6075496673584,17.275869369506836,0.37034839391708374,108.93492889404297,500,5.095183849334717,1.346266746520996,0.3643113672733307,0.37034839391708374,158.4650115966797,0,1.001251220703125,0.3643113672733307,0,44.369998931884766,1495.2547607421875,0.0008847466669976711,126.21082305908203,0.29623034596443176,0.49988603591918945,-74.73868751525879,1.5258788677030566e-09,6.081417083740234,220000.0,11,-0.18884176015853882,0.038312286138534546,1623.21743372,0.16995655000209808
0.3931612968444824,11,0.25595033168792725,0.39910560846328735,7.003421783447266,0,0.9321233630180359,1746572073.8833477,1.001270055770874,0.005923733115196228,0.014601051807403564,-0.08958760648965836,1.001270055770874,0.000310780800646171,33.42499923706055,0.0425010584294796,10,1,1.1703689098358154,26.51774024963379,16.973480224609375,0.39910560846328735,110.1380844116211,500,4.770276069641113,1.348615288734436,0.3931612968444824,0.39910560846328735,157.34205627441406,0,1.0012699365615845,0.3931612968444824,0,26.540000915527344,1622.4259033203125,0.0008979526464827359,127.1115951538086,0.29955634474754333,0.5900828838348389,-1.0898094177246094,3.051757735406113e-09,4.849179744720459,240000.0,12,0.08731981366872787,0.1737162172794342,1747.14819292,0.13545677065849304
0.419760137796402,12,0.1936328411102295,0.4255601167678833,4.752832412719727,0,0.9221224188804626,1746572197.8142028,1.0005300045013428,-0.0052189454436302185,0.00879683904349804,-0.16885298490524292,1.0005300045013428,0.0003419238200876862,12.149999618530273,0.03728211298584938,10,1,1.5078266859054565,9.407486915588379,17.34093475341797,0.4255601167678833,106.52051544189453,500,4.6748504638671875,1.3378065824508667,0.419760137796402,0.4255601167678833,161.470703125,0,1.0005298852920532,0.419760137796402,0,11.600000381469727,1746.354736328125,0.00037471356336027384,123.8614730834961,0.2919647693634033,0.6641930937767029,-17.11025333404541,1.678466787780053e-08,2.998504400253296,260000.0,13,-0.07926537841558456,-0.9073490500450134,1874.077800839,0.11545401811599731
0.4444041848182678,13,0.26777997612953186,0.4506830871105194,4.277993202209473,0,0.9041463732719421,1746572324.7437274,0.9995253086090088,0.009631112217903137,0.015664279460906982,-0.005462486296892166,0.9995253086090088,0.0003202116640750319,28.899999618530273,0.04691322520375252,10,1,1.1299511194229126,13.769567489624023,17.22671890258789,0.4506830871105194,109.64173126220703,500,5.003949165344238,1.3181015253067017,0.4444041848182678,0.4506830871105194,157.64356994628906,0,0.9995253086090088,0.4444041848182678,0,12.010000228881836,1873.28857421875,0.0003356575034558773,126.86848449707031,0.30257827043533325,0.7689669728279114,4.3620805740356445,-4.577636492086867e-09,2.625209331512451,280000.0,14,0.16339049860835075,0.4820452332496643,1997.691835543,0.1419518142938614
0.46716535091400146,14,0.18751822412014008,0.4736715853214264,2.924337148666382,0,0.8800298571586609,1746572448.357862,0.9998722076416016,-0.010310567915439606,0.00883432850241661,-0.1290234476327896,0.9998722076416016,0.0003733474586624652,5.675000190734863,0.03660265728831291,10,1,1.5046238899230957,3.830324411392212,16.901077270507812,0.4736715853214264,106.63587951660156,500,4.897452354431152,1.2909955978393555,0.46716535091400146,0.4736715853214264,161.8948516845703,0,0.9998722076416016,0.46716535091400146,0,8.850000381469727,1996.8856201171875,9.039095311891288e-05,123.53697967529297,0.2821443974971771,0.8035577535629272,-9.939243078231812,-9.155272984173735e-09,1.8910878896713257,300000.0,15,-0.12356096133589745,-0.11956744641065598,2125.887000122,0.13230496644973755
0.4884786307811737,15,0.28524816036224365,0.49586325883865356,3.834907054901123,0,0.8593090176582336,1746572576.5530155,0.9981209635734558,0.03522385284304619,0.03019355796277523,0.053586650639772415,0.9981209635734558,0.00044719327706843615,31.700000762939453,0.0718265101313591,10,1,0.813875138759613,12.8031587600708,17.611370086669922,0.49586325883865356,110.52265930175781,500,6.538255214691162,1.267240047454834,0.4884786307811737,0.49586325883865356,156.08653259277344,0,0.9981209635734558,0.4884786307811737,0,13.239999771118164,2125.0966796875,0.0013286934699863195,128.13404846191406,0.23215638101100922,0.9296902418136597,8.972834348678589,-1.4495848965623281e-08,2.3538975715637207,320000.0,16,0.18261009827256203,-0.12181229889392853,2251.500943116,0.21416348218917847
0.5084407329559326,16,0.2292555421590805,0.5170549154281616,3.5776562690734863,0,0.85032057762146,1746572702.167028,1.0000903606414795,-0.007105447351932526,0.01430939044803381,0.0025887461379170418,1.0000903606414795,0.00036632324918173254,24.174999237060547,0.06472106277942657,10,1,1.1822363138198853,8.676801681518555,17.075407028198242,0.5170549154281616,108.47784423828125,500,7.11824893951416,1.2566938400268555,0.5084407329559326,0.5170549154281616,159.29493713378906,0,1.00009024143219,0.5084407329559326,0,11.920000076293945,2250.713623046875,6.378224497893825e-05,125.55326843261719,0.27103421092033386,0.9592254161834717,-4.126357078552246,1.7929076889799944e-08,2.333519220352173,340000.0,17,-0.05099790450185537,-0.10075273364782333,2374.046272511,0.13988542556762695
0.5269966125488281,17,0.20360831916332245,0.5365411043167114,2.7351250648498535,0,0.8377590179443359,1746572824.7121835,1.0016181468963623,-0.002227991819381714,0.009850211441516876,-0.13802672922611237,1.0016181468963623,0.0003231093578506261,5.300000190734863,0.06249307096004486,10,1,1.4249249696731567,5.557287693023682,17.16929817199707,0.5365411043167114,105.30694580078125,500,7.537933349609375,1.241694688796997,0.5269966125488281,0.5365411043167114,163.29693603515625,0,1.0016180276870728,0.5269966125488281,0,8.020000457763672,2373.25732421875,0.0011440902017056942,122.47628021240234,0.29012659192085266,1.075479507446289,-3.119513988494873,3.2234190427971043e-08,1.7801413536071777,360000.0,18,-0.1406154753640294,-0.15308405458927155,2497.224450364,0.14132343232631683
0.5440259575843811,18,0.17194105684757233,0.5545287132263184,2.0985331535339355,0,0.8189182281494141,1746572947.8904097,1.001490592956543,0.008294247090816498,0.007052053697407246,-0.09483522921800613,1.001490592956543,0.00035226100590080023,6.050000190734863,0.07078731805086136,10,1,1.684057354927063,4.411198139190674,17.47872543334961,0.5545287132263184,105.63726806640625,500,7.103291034698486,1.2188786268234253,0.5440259575843811,0.5545287132263184,162.44837951660156,0,1.001490592956543,0.5440259575843811,0,3.0399999618530273,2496.43408203125,0.001053952262736857,123.11604309082031,0.2895585894584656,1.1483511924743652,-1.1460895538330078,-7.820129432900558e-09,1.3807518482208252,380000.0,19,0.04319150000810623,-0.2531592845916748,2618.527024764,0.11703664809465408
0.5596601963043213,19,0.15525904297828674,0.5708867907524109,1.6663126945495605,0,0.8071384429931641,1746573069.193044,1.0026910305023193,-0.01702531799674034,0.0064070504158735275,-0.12952472269535065,1.0026910305023193,0.00034986002719961107,0.0,0.05376200005412102,10,1,1.76679265499115,1.9764666557312012,17.24217987060547,0.5708867907524109,103.9990234375,500,7.562288761138916,1.2041672468185425,0.5596601963043213,0.5708867907524109,164.96038818359375,0,1.0026909112930298,0.5596601963043213,0,2.690000057220459,2617.74072265625,0.001902733463793993,121.24122619628906,0.27431052923202515,1.187343716621399,-2.4347314834594727,3.051757735406113e-09,1.2318533658981323,400000.0,20,-0.03468949347734451,-0.1733134239912033,2740.559192382,0.17529386281967163
0.5739530920982361,20,0.14136911928653717,0.5857964158058167,1.3134546279907227,0,0.8010035157203674,1746573191.2251837,1.0008935928344727,-0.014375869184732437,0.0067116329446434975,-0.10327274352312088,1.0008935928344727,0.00038428077823482454,0.550000011920929,0.03938613086938858,10,1,1.7262376546859741,1.4191737174987793,17.281360626220703,0.5857964158058167,104.68157196044922,500,6.809286117553711,1.1959748268127441,0.5739530920982361,0.5857964158058167,163.9842071533203,0,1.0008935928344727,0.5739530920982361,0,1.2200000286102295,2739.761474609375,0.0006318655796349049,121.96295928955078,0.2440367043018341,1.1647080183029175,-0.5572929382324219,-3.814697002724188e-09,0.8822556734085083,420000.0,21,0.026251979172229767,-0.2283104956150055,2863.910786524,0.17172817885875702
0.5870628952980042,21,0.1558161973953247,0.599708080291748,1.3626641035079956,0,0.7949196696281433,1746573314.576651,1.001546859741211,0.008449170738458633,0.00649982038885355,-0.03742754086852074,1.001546859741211,0.00034538834006525576,7.175000190734863,0.047835301607847214,10,1,1.7541389465332031,3.016752004623413,17.123273849487305,0.599708080291748,105.83784484863281,500,6.687786102294922,1.1880189180374146,0.5870628952980042,0.599708080291748,162.6529998779297,0,1.001546859741211,0.5870628952980042,0,1.7799999713897705,2862.79150390625,0.0010937388287857175,122.96115112304688,0.2733232378959656,1.2338041067123413,1.5975782871246338,-7.629394005448376e-09,0.7987124919891357,440000.0,22,0.06584520265460014,0.2529064118862152,2987.105284529,0.1351465880870819
0.5991036295890808,22,0.13726545870304108,0.6124737858772278,1.3100687265396118,0,0.7882505059242249,1746573437.771301,1.0014699697494507,0.020880233496427536,0.00523266801610589,-0.091938816010952,1.0014699697494507,0.0003465042682364583,2.049999952316284,0.06871553510427475,10,1,1.9550280570983887,1.549393892288208,17.689651489257812,0.6124737858772278,105.42864227294922,500,7.8383917808532715,1.1794570684432983,0.5991036295890808,0.6124737858772278,162.44537353515625,0,1.0014699697494507,0.5991036295890808,0,1.8300000429153442,2986.30078125,0.0010393975535407662,123.11831665039062,0.2683578133583069,1.3766405582427979,-1.467358112335205,4.1961669694501325e-09,0.642558217048645,460000.0,23,-0.05451127514243126,0.2778848707675934,3112.190565897,0.1413930058479309
0.6103551983833313,23,0.20731623470783234,0.6248087286949158,1.3141595125198364,0,0.785321056842804,1746573562.8565211,0.9994575381278992,0.015157245099544525,0.010245687328279018,0.044917840510606766,0.9994575381278992,0.0003457087150309235,14.675000190734863,0.08387278020381927,10,1,1.3971538543701172,5.0608344078063965,17.489492416381836,0.6248087286949158,107.52855682373047,500,8.835373878479004,1.1755198240280151,0.6103551983833313,0.6248087286949158,159.9768524169922,0,0.9994575381278992,0.6103551983833313,0,4.980000019073486,3111.39794921875,0.00038359250174835324,125.0180892944336,0.28965267539024353,1.453741192817688,3.5114405155181885,1.4877318932349226e-08,0.6721386909484863,480000.0,24,0.13685665652155876,0.03786107525229454,3235.143674594,0.1428254246711731
0.6208599209785461,24,0.14843164384365082,0.6362197399139404,0.8819896578788757,0,0.7784571647644043,1746573685.809766,1.0005449056625366,-0.008800916373729706,0.006144167855381966,-0.04979580640792847,1.0005449056625366,0.00035640932037495077,3.549999952316284,0.07507186383008957,10,1,1.8041934967041016,1.9264744520187378,17.345041275024414,0.6362197399139404,105.54194641113281,500,9.263489723205566,1.1661337614059448,0.6208599209785461,0.6362197399139404,162.75112915039062,0,1.0005449056625366,0.6208599209785461,0,4.400000095367432,3234.3515625,0.00038527837023139,122.88700866699219,0.26779940724372864,1.5762221813201904,-3.1343599557876587,-1.0299681996173149e-08,0.48224472999572754,500000.0,25,-0.09471364691853523,-0.16784940659999847,3359.141307634,0.20663662254810333
0.6306511759757996,25,0.18434815108776093,0.6472525596618652,0.9929676055908203,0,0.7670143246650696,1746573809.807213,0.9992508888244629,-0.0011507123708724976,0.00967055931687355,0.04706643521785736,0.9992508888244629,0.00035130325704813004,12.850000381469727,0.07392115145921707,10,1,1.4380996227264404,4.591547966003418,17.04486656188965,0.6472525596618652,106.89099884033203,500,9.721603393554688,1.1502970457077026,0.6306511759757996,0.6472525596618652,161.37374877929688,0,0.9992508888244629,0.6306511759757996,0,3.759999990463257,3358.350830078125,0.000529729702975601,123.9358901977539,0.2651109993457794,1.5731867551803589,2.66507351398468,3.013610694324598e-08,0.5394302010536194,520000.0,26,0.09686224162578583,0.5223422646522522,3486.469822256,0.15736354887485504
0.6401519179344177,26,0.2762738764286041,0.6590421795845032,1.907338261604309,0,0.7583875060081482,1746573937.1358228,0.9979757070541382,0.057022638618946075,0.02296293154358864,0.24709610641002655,0.9979757070541382,0.0003844877064693719,35.29999923706055,0.13094379007816315,10,1,0.9332569241523743,11.410719871520996,17.628185272216797,0.6590421795845032,109.61148071289062,500,10.732261657714844,1.1380008459091187,0.6401519179344177,0.6590421795845032,157.18365478515625,0,0.9979756474494934,0.6401519179344177,0,9.779999732971191,3485.65478515625,0.0014314474537968636,127.23969268798828,0.2578344941139221,1.808213710784912,6.819171905517578,-2.2888183792701966e-08,0.5068148970603943,540000.0,27,0.2000296711921692,-0.500761866569519,3612.35569605,0.3356027603149414
0.6494924426078796,27,0.23897746205329895,0.6706506609916687,1.1624138355255127,0,0.7552328109741211,1746574063.021663,0.998927116394043,-0.046499088406562805,0.018559163436293602,0.08080065995454788,0.998927116394043,0.00038394934381358325,17.200000762939453,0.08444470167160034,10,1,1.0380916595458984,5.322052955627441,17.684057235717773,0.6706506609916687,108.13846588134766,500,10.890639305114746,1.1334514617919922,0.6494924426078796,0.6706506609916687,158.9540252685547,0,0.998927116394043,0.6494924426078796,0,11.40999984741211,3611.5634765625,0.0007586432620882988,125.82254791259766,0.24808050692081451,1.672119140625,-6.088666915893555,-8.01086397217432e-09,0.43164512515068054,560000.0,28,-0.16629544645547867,0.06191225349903107,3734.796575196,0.25803661346435547
0.6584345698356628,28,0.13124991953372955,0.6812339425086975,0.6672521233558655,0,0.7494006156921387,1746574185.4626973,1.0016511678695679,-0.013297714293003082,0.005428236909210682,-0.07767923921346664,1.0016511678695679,0.00039077078690752387,0.125,0.07114698737859726,10,1,1.9194871187210083,1.6500040292739868,17.004409790039062,0.6812339425086975,105.34352111816406,500,9.469112396240234,1.1253317594528198,0.6584345698356628,0.6812339425086975,163.46820068359375,0,1.0016511678695679,0.6584345698356628,0,7.090000152587891,3733.97509765625,0.0011674677953124046,122.34795379638672,0.2519325315952301,1.5369900465011597,-3.6720489263534546,1.5258788677030566e-09,0.18711161613464355,580000.0,29,-0.15847989916801453,0.05633421242237091,3859.035417635,0.12374725937843323
0.6666876077651978,29,0.15165269374847412,0.6911319494247437,0.7179175615310669,0,0.7401264309883118,1746574309.7013662,1.0014142990112305,-0.01860065385699272,0.008013823069632053,-0.0242645051330328,1.0014142990112305,0.0004065740795340389,4.900000095367432,0.05254633352160454,10,1,1.5797735452651978,2.239197254180908,17.70132064819336,0.6911319494247437,106.4715576171875,500,8.274449348449707,1.1126548051834106,0.6666876077651978,0.6911319494247437,161.06570434570312,0,1.0014142990112305,0.6666876077651978,0,1.7100000381469727,3858.244384765625,0.0010001165792346,124.17292785644531,0.23957692086696625,1.603823184967041,0.5891932249069214,-3.051757735406113e-09,0.3299023509025574,600000.0,30,0.053414734080433846,-0.08092199265956879,3985.374736124,0.23621220886707306
0.6745117902755737,30,0.2916831076145172,0.7013012170791626,1.0808879137039185,0,0.7333820462226868,1746574436.0407376,0.9988419413566589,0.03166947141289711,0.022509561851620674,0.15632914006710052,0.9988419413566589,0.0003117393935099244,22.075000762939453,0.08421580493450165,10,1,0.9426085352897644,6.574148654937744,17.470163345336914,0.7013012170791626,108.8053207397461,500,8.810757637023926,1.1036899089813232,0.6745117902755737,0.7013012170791626,158.3838348388672,0,0.9988419413566589,0.6745117902755737,0,4.880000114440918,3984.583740234375,0.0008188851643353701,126.2755126953125,0.2749429941177368,1.7245937585830688,4.334951400756836,-1.907348501362094e-09,0.8221304416656494,620000.0,31,0.18059364520013332,0.07925348728895187,4111.790797319,0.24117335677146912
0.6821418404579163,31,0.22328440845012665,0.7116836309432983,1.3561900854110718,0,0.7312300205230713,1746574562.456731,1.000777244567871,0.017953403294086456,0.01503968145698309,0.1231866106390953,1.000777244567871,0.0003746907750610262,21.200000762939453,0.1021692082285881,10,1,1.1531758308410645,6.8884148597717285,17.162981033325195,0.7116836309432983,109.19035339355469,500,10.230362892150879,1.1011523008346558,0.6821418404579163,0.7116836309432983,158.28623962402344,0,1.000777244567871,0.6821418404579163,0,7.949999809265137,4111.0,0.0005495387013070285,126.3533706665039,0.2574861943721771,1.8834463357925415,0.3142662048339844,6.103515470812226e-09,0.7132083773612976,640000.0,32,-0.03314252942800522,-0.051972195506095886,4236.792634027,0.22780191898345947
0.6897256970405579,32,0.2399369478225708,0.7221187353134155,1.4801498651504517,0,0.7226206660270691,1746574687.458091,1.000798225402832,0.0045252591371536255,0.01833680458366871,0.080409474670887,1.000798225402832,0.00038253478123806417,18.299999237060547,0.10669446736574173,10,1,1.0443668365478516,6.157428741455078,17.37418556213379,0.7221187353134155,107.5396957397461,500,11.201338768005371,1.089400291442871,0.6897256970405579,0.7221187353134155,160.1102752685547,0,1.000798225402832,0.6897256970405579,0,9.920000076293945,4235.97705078125,0.0005644867778755724,124.91390228271484,0.25058218836784363,1.895651936531067,-0.7309861183166504,1.5258788677030566e-09,0.6614856123924255,660000.0,33,-0.04277713596820831,-0.026962660253047943,4361.170059698,0.2286301851272583
0.6969650983810425,33,0.14056077599525452,0.7320302724838257,1.361783742904663,0,0.715276300907135,1746574811.8360205,1.0007456541061401,-0.009830884635448456,0.005986873526126146,-0.03612030670046806,1.0007456541061401,0.00038922083331272006,7.474999904632568,0.09686358273029327,10,1,1.8277407884597778,3.1340107917785645,17.48631477355957,0.7320302724838257,106.81329345703125,500,11.595041275024414,1.079119324684143,0.6969650983810425,0.7320302724838257,160.90150451660156,0,1.0007456541061401,0.6969650983810425,0,5.119999885559082,4360.37158203125,0.0005272289272397757,124.29964447021484,0.25690868496894836,1.9662710428237915,-3.0234179496765137,-3.051757735406113e-09,0.6590295433998108,680000.0,34,-0.11652978137135506,-0.15272614359855652,4485.842702799,0.18167796730995178
0.7038227915763855,34,0.19413898885250092,0.7417405843734741,1.522979497909546,0,0.7105442881584167,1746574936.5086544,0.9998223781585693,0.020013920962810516,0.011070352047681808,0.0162708330899477,0.9998223781585693,0.0003634598106145859,12.449999809265137,0.11687750369310379,10,1,1.344107747077942,4.438394069671631,17.617212295532227,0.7417405843734741,106.9702377319336,500,11.271418571472168,1.072504997253418,0.7038227915763855,0.7417405843734741,160.52976989746094,0,0.9998223781585693,0.7038227915763855,0,4.03000020980835,4485.03125,0.00012559760943986475,124.58747863769531,0.2609437108039856,2.0791711807250977,1.3043832778930664,1.907348501362094e-09,0.6637009382247925,700000.0,35,0.052391139790415764,0.4429851174354553,4607.901293482,0.15892107784748077
