Train/PolicyRatio/Max,Loss/Loss_reward_critic,Train/PolicyRatio/Min,TotalEnvSteps,_step,_runtime,Loss/Loss_cost_critic,Value/reward,Time/Total,Time/FPS,Loss/Loss_pi,Train/PolicyRatio,Time/Epoch,Train/LR,Value/cost,Train/PolicyStd,Time/Rollout,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Metrics/EpRet,Metrics/EpLen,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Train/KL,Metrics/EpCost,Value/Adv,Metrics/LagrangeMultiplier/Max,Time/Update,_timestamp,Train/StopIter,Loss/Loss_reward_critic/Delta,Train/Entropy,Train/Epoch
0.9999080896377563,0.01341246347874403,0.9999080896377563,20000.0,1,966.061345708,4.014350414276123,0.26807212829589844,481.7434387207031,41.5159797668457,-0.007137982174754143,0.9999080896377563,481.7422180175781,0.0002969999914057553,-0.07221513986587524,1.002225399017334,381.5849609375,-0.007137982174754143,0.03599999472498894,0.009770875796675682,0.03599999472498894,-1.0712310075759888,1000,0,4.014350414276123,0.007963801734149456,42.400001525878906,-0.14955057203769684,0.03599999472498894,100.15715789794922,1743327249.0560215,40,0.01341246347874403,1.421158790588379,0
1.0000879764556885,0.004568504635244608,1.0000879764556885,40000.0,2,1447.298870725,7.555218696594238,0.23154230415821075,964.8363037109375,41.407066345214844,-0.01257340144366026,1.0000879764556885,483.00933837890625,0.00029399999766610563,1.2517309188842773,0.983689546585083,381.7503356933594,-0.0054354192689061165,0.07048122584819794,0.011936129070818424,0.07048122584819794,-0.7162797451019287,1000,0,3.5408682823181152,0.011631536297500134,68.6500015258789,0.2103254199028015,0.07048122584819794,101.25891876220703,1743327732.153484,40,-0.008843958843499422,1.4024828672409058,1
1.0012820959091187,0.007303034421056509,1.0012820959091187,60000.0,3,1926.550029998,7.742635250091553,0.1911468505859375,1446.074951171875,41.567230224609375,-0.013036309741437435,1.0012820959091187,481.14825439453125,0.000291000003926456,2.1723339557647705,0.9594131708145142,380.3674011230469,-0.0004629082977771759,0.10487397760152817,0.011589255183935165,0.10487397760152817,-0.2644723057746887,1000,0,0.18741655349731445,0.010978526435792446,91.6500015258789,-0.21812009811401367,0.10487397760152817,100.78073120117188,1743328213.3912446,40,0.002734529785811901,1.3774795532226562,2
0.9981892704963684,0.007695903070271015,0.9981892704963684,80000.0,4,2406.274518765,8.556897163391113,0.17855505645275116,1925.33203125,41.738624572753906,-0.014363394118845463,0.9981892108917236,479.1724853515625,0.0002880000101868063,4.581213474273682,0.9338622093200684,381.3297119140625,-0.0013270843774080276,0.13955867290496826,0.012416706420481205,0.13955867290496826,0.16972887516021729,1000,0,0.8142619132995605,0.01254270039498806,99.76249694824219,-0.021716926246881485,0.13955867290496826,97.84262084960938,1743328692.642258,40,0.00039286864921450615,1.3504981994628906,3
0.9996899962425232,0.010101165622472763,0.9996899962425232,100000.0,5,2890.471683133,4.424444675445557,0.18834374845027924,2405.05126953125,41.697940826416016,-0.015464168041944504,0.9996899962425232,479.6399841308594,0.0002849999873433262,5.630617618560791,0.9127728939056396,379.5802307128906,-0.001100773923099041,0.17453008890151978,0.012608271092176437,0.17453008890151978,0.4875625669956207,1000,0,-4.132452487945557,0.014032343402504921,96.4000015258789,-0.12483441084623337,0.17453008890151978,100.05964660644531,1743329172.3669026,40,0.002405262552201748,1.3276455402374268,4
1.0007590055465698,0.009610283188521862,1.0007590055465698,120000.0,6,3372.698172066,4.878253936767578,0.2017257958650589,2889.25537109375,41.312110900878906,-0.018669741228222847,1.0007590055465698,484.1195373535156,0.00028199999360367656,6.516481876373291,0.8930605053901672,384.1261901855469,-0.003205573186278343,0.20976707339286804,0.012700570747256279,0.20976707339286804,1.3028579950332642,1000,0,0.4538092613220215,0.014317013323307037,105.7300033569336,-0.05929632857441902,0.20976707339286804,99.99327087402344,1743329656.5642457,40,-0.000490882433950901,1.3058301210403442,5
0.9999170303344727,0.011473509483039379,0.9999170303344727,140000.0,7,3852.530202494,4.362790584564209,0.2241039276123047,3371.4892578125,41.47991180419922,-0.01799243502318859,0.9999170303344727,482.1611022949219,0.0002789999998640269,7.824379920959473,0.8805457353591919,382.2342529296875,0.000677306205034256,0.24523815512657166,0.012436306104063988,0.24523815512657166,2.0317559242248535,1000,0,-0.5154633522033691,0.016735365614295006,109.30000305175781,-0.15231363475322723,0.24523815512657166,99.92670440673828,1743330138.7906923,40,0.001863226294517517,1.2917163372039795,6
0.9997468590736389,0.015872769057750702,0.9997468590736389,160000.0,8,4338.792591699,3.036060094833374,0.2574709355831146,3851.308349609375,41.68807601928711,-0.01947195641696453,0.9997468590736389,479.75347900390625,0.00027600000612437725,6.740529537200928,0.8634556531906128,382.5171813964844,-0.00147952139377594,0.280670702457428,0.012598537839949131,0.280670702457428,2.9048943519592285,1000,0,-1.326730489730835,0.014118804596364498,92.91999816894531,0.0743352472782135,0.280670702457428,97.2362289428711,1743330618.622589,40,0.004399259574711323,1.272106409072876,7
1.0020928382873535,0.01676757074892521,1.0020928382873535,180000.0,9,4823.090737215,4.503054618835449,0.27032729983329773,4337.580078125,41.13628387451172,-0.028017576783895493,1.002092719078064,486.1888122558594,0.0002730000123847276,7.955288887023926,0.8455308079719543,385.6521911621094,-0.008545620366930962,0.3161088526248932,0.013227216899394989,0.3161088526248932,3.5857861042022705,1000,0,1.4669945240020752,0.014353664591908455,94.91999816894531,-0.24462902545928955,0.3161088526248932,100.53653717041016,1743331104.885121,40,0.0008948016911745071,1.2511299848556519,8
1.0012860298156738,0.017406754195690155,1.0012860298156738,200000.0,10,5304.761743128,3.1714060306549072,0.3173060119152069,4821.86767578125,41.3039665222168,-0.025545408949255943,1.0012860298156738,484.21502685546875,0.0002699999895412475,9.405795097351074,0.8316437602043152,382.2444152832031,0.0024721678346395493,0.35152333974838257,0.012777869589626789,0.35152333974838257,4.297562599182129,1000,0,-1.331648588180542,0.015697823837399483,93.51000213623047,-0.10112454742193222,0.35152333974838257,101.97048950195312,1743331589.1829655,40,0.000639183446764946,1.2345784902572632,9
0.9995009899139404,0.01843157410621643,0.9995009899139404,220000.0,11,5786.383684453,3.6410818099975586,0.2997814416885376,5303.53564453125,41.52975845336914,-0.025651171803474426,0.9995009899139404,481.5823974609375,0.00026699999580159783,8.5316801071167,0.8244273066520691,380.5767822265625,-0.00010576285421848297,0.3868753910064697,0.012979941442608833,0.3868753910064697,4.454902648925781,1000,0,0.46967577934265137,0.013522743247449398,91.4000015258789,-0.008661966770887375,0.3868753910064697,101.00552368164062,1743332070.8541405,40,0.0010248199105262756,1.225867748260498,10
