Loss/Loss_reward_critic,Safety/EpCostShield,Train/StopIter,Value/reward,Train/KL,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Max,Train/Epoch,Train/PolicyStd,Train/LR,Safety/shield_violation,Value/Adv,Loss/Loss_reward_critic/Delta,Train/PolicyRatio,Metrics/EpCost,Metrics/LagrangeMultiplier/Min,TotalEnvSteps,Time/Epoch,Safety/ShieldLagrangeMultiplier/Max,_runtime,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Train/Entropy,Loss/Loss_cost_critic,Metrics/EpLen,Loss/Loss_pi/Delta,Time/FPS,Value/cost,Safety/shield_adv_c,_timestamp,_step,Metrics/LagrangeMultiplier/Std,Time/Total,Metrics/EpRet,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Time/Update,Train/PolicyRatio/Std,Time/Rollout
0.018353549763560295,77.3499984741211,40,0.1794479489326477,0.01243513822555542,0,0.03599999472498894,1.00642728805542,0,0.970276415348053,0.0002969999914057553,0.21306869387626648,-0.2154715210199356,0.018353549763560295,1.00642728805542,32.400001525878906,0.03599999472498894,20000.0,301.9310302734375,0.04500000178813934,560.147780131,0.04500000178813934,0.04500000178813934,1.3886840343475342,14.058424949645996,1000,-0.44860827922821045,66.24029541015625,0.01739703118801117,NaN,1746532166.5253336,1,0,301.9322509765625,-0.04494806379079819,1.00642728805542,0.03599999472498894,14.058424949645996,-0.44860827922821045,140.6717071533203,0.011523072607815266,161.25918579101562
0.011951275169849396,97.4000015258789,40,0.15669088065624237,0.013127998448908329,0,0.07103114575147629,1.007672905921936,1,0.9294620156288147,0.00029399999766610563,1.6165449619293213,-0.3797647953033447,-0.006402274593710899,1.007672905921936,33.82500076293945,0.07103114575147629,40000.0,256.65728759765625,0.07997986674308777,828.402399942,0.07997986674308777,0.07997986674308777,1.3457000255584717,13.584822654724121,1000,0.04782170057296753,77.9249267578125,0.6995182633399963,NaN,1746532423.2861128,2,0,558.6771850585938,0.24318544566631317,1.007672905921936,0.07103114575147629,-0.473602294921875,-0.4007865786552429,143.12802124023438,0.012013041414320469,113.5291519165039
0.014632784761488438,95.8499984741211,40,0.14168855547904968,0.014478939585387707,0,0.10612770915031433,1.0079834461212158,2,0.8847996592521667,0.000291000003926456,3.038907527923584,0.194425567984581,0.002681509591639042,1.0079834461212158,36.04999923706055,0.10612770915031433,60000.0,268.1680908203125,0.11504574120044708,1088.614642499,0.11504574120044708,0.11504574120044708,1.2964632511138916,13.85349178314209,1000,0.01650199294090271,74.58008575439453,1.2367421388626099,NaN,1746532691.5411088,3,0,826.9512939453125,0.44632455706596375,1.0079834461212158,0.10612770915031433,0.26866912841796875,-0.3842845857143402,145.5131072998047,0.012826412916183472,122.65489196777344
0.017859918996691704,113.5999984741211,40,0.12017931044101715,0.01169524621218443,0,0.1413182020187378,1.0105355978012085,3,0.8581715822219849,0.0002880000101868063,4.203250885009766,0.052603885531425476,0.003227134235203266,1.0105355978012085,45.275001525878906,0.1413182020187378,80000.0,260.11773681640625,0.1502397060394287,1351.490548993,0.1502397060394287,0.1502397060394287,1.265934944152832,11.825310707092285,1000,0.011412382125854492,76.88825988769531,1.9403587579727173,NaN,1746532951.75313,4,0,1087.1480712890625,0.5898312330245972,1.0105355978012085,0.1413182020187378,-2.0281810760498047,-0.3728722035884857,144.99917602539062,0.012156893499195576,115.11849212646484
0.02807329222559929,62.150001525878906,40,0.17120541632175446,0.00997212529182434,0,0.17657634615898132,1.011123776435852,4,0.8400924205780029,0.0002849999873433262,4.551208972930908,-0.010170131921768188,0.010213373228907585,1.011123776435852,40.709999084472656,0.17657634615898132,100000.0,262.778564453125,0.18439874053001404,1615.350169042,0.18439874053001404,0.18439874053001404,1.2446625232696533,6.129223346710205,1000,-0.012049466371536255,76.10971069335938,2.3373520374298096,NaN,1746533214.6289175,5,0,1350.026611328125,1.1367402076721191,1.011123776435852,0.17657634615898132,-5.69608736038208,-0.384921669960022,144.39846801757812,0.01194774266332388,118.3799819946289
0.01975153386592865,90.0,40,0.191650852560997,0.01235597487539053,0,0.21192006766796112,1.0119221210479736,5,0.8159570097923279,0.00028199999360367656,6.3522257804870605,0.018421895802021027,-0.008321758359670639,1.0119221210479736,42.04999923706055,0.21192006766796112,120000.0,263.76678466796875,0.21871748566627502,1879.876539656,0.21871748566627502,0.21871748566627502,1.2155057191848755,10.804594993591309,1000,0.003877401351928711,75.8245620727539,2.807560443878174,NaN,1746533478.4887626,6,0,1613.888427734375,1.5219725370407104,1.0119221210479736,0.21192006766796112,4.6753716468811035,-0.38104426860809326,147.729736328125,0.012867405079305172,116.03694915771484
0.024340903386473656,139.60000610351562,40,0.2079688012599945,0.012983014807105064,0,0.24748395383358002,1.0100765228271484,6,0.7962348461151123,0.0002789999998640269,7.572059154510498,0.016179658472537994,0.004589369520545006,1.0100765228271484,49.380001068115234,0.24748395383358002,140000.0,264.4236145019531,0.25352367758750916,2142.369121844,0.25352367758750916,0.25352367758750916,1.1910297870635986,16.316225051879883,1000,0.06652739644050598,75.63621520996094,3.19618821144104,NaN,1746533743.0141833,7,0,1878.403564453125,2.07963490486145,1.0100765228271484,0.24748395383358002,5.511630058288574,-0.3145168721675873,143.3835906982422,0.012846803292632103,121.03990173339844
0.01678624004125595,118.8499984741211,40,0.22261300683021545,0.012264003977179527,0,0.2832985818386078,1.0108370780944824,7,0.7764895558357239,0.00027600000612437725,9.282283782958984,0.01160520315170288,-0.007554663345217705,1.0108370780944824,54.630001068115234,0.2832985818386078,160000.0,262.3817443847656,0.2886337339878082,2406.160995954,0.2886337339878082,0.2886337339878082,1.165909767150879,17.11829376220703,1000,-0.05421876907348633,76.22481536865234,4.951720237731934,NaN,1746534005.5075595,8,0,2140.894287109375,2.467724084854126,1.0108370780944824,0.2832985818386078,0.8020687103271484,-0.3687356412410736,142.9680938720703,0.013059137389063835,119.41360473632812
0.028065966442227364,104.5,40,0.2378760278224945,0.015279104001820087,0,0.31921061873435974,1.012450933456421,8,0.7513442635536194,0.0002730000123847276,9.778480529785156,-0.3567306697368622,0.011279726400971413,1.0124508142471313,49.290000915527344,0.31921061873435974,180000.0,263.6929016113281,0.3237692415714264,2668.822119571,0.3237692415714264,0.3237692415714264,1.133000135421753,12.093040466308594,1000,-0.029890060424804688,75.8458023071289,4.663063049316406,NaN,1746534269.2997456,9,0,2404.697021484375,2.981362819671631,1.012450933456421,0.31921061873435974,-5.0252532958984375,-0.3986257016658783,140.9510498046875,0.013650208711624146,122.74173736572266
0.03082873858511448,98.0999984741211,40,0.2692199945449829,0.016563378274440765,0,0.35533028841018677,1.0150318145751953,9,0.7264315485954285,0.0002699999895412475,9.432648658752441,-0.12058216333389282,0.0027627721428871155,1.0150316953659058,54.54999923706055,0.35533028841018677,200000.0,262.5655517578125,0.35880595445632935,2931.692329593,0.35880595445632935,0.35880595445632935,1.0992296934127808,11.415040016174316,1000,-0.0034061968326568604,76.17145538330078,4.581806182861328,NaN,1746534531.9603364,10,0,2667.354248046875,3.3407928943634033,1.0150318145751953,0.35533028841018677,-0.6780004501342773,-0.40203189849853516,142.6443634033203,0.014507428742945194,119.92106628417969
0.026267655193805695,145.4499969482422,40,0.343342661857605,0.014264996163547039,0,0.391736775636673,1.011475920677185,10,0.7111343145370483,0.00026699999580159783,10.338127136230469,0.028408214449882507,-0.0045610833913087845,1.0114758014678955,60.560001373291016,0.391736775636673,220000.0,262.7834167480469,0.394370436668396,3186.856508955,0.394370436668396,0.394370436668396,1.0780025720596313,13.175555229187012,1000,0.08719754219055176,76.10830688476562,4.920848369598389,NaN,1746534794.8310084,11,0,2930.237548828125,3.8824782371520996,1.011475920677185,0.391736775636673,1.7605152130126953,-0.3148343563079834,143.3723602294922,0.013977749273180962,119.41094970703125
