Time/Total,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Value/cost,Train/StopIter,Time/FPS,Train/PolicyRatio/Std,Metrics/EpLen,Time/Rollout,Loss/Loss_cost_critic/Delta,Metrics/EpRet,Metrics/LagrangeMultiplier,Value/Adv,Loss/Loss_reward_critic,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,Value/reward,Safety/shield_violation,Safety/shield_adv_c,_step,Train/KL,Metrics/LagrangeMultiplier/Std,Time/Epoch,Loss/Loss_cost_critic,TotalEnvSteps,Train/Epoch,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Min,_runtime,Metrics/EpCost,_timestamp,Time/Update,Train/LR,Train/PolicyStd,Train/PolicyRatio/Max,Loss/Loss_reward_critic/Delta,Train/Entropy,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi/Delta,Train/PolicyRatio/Min
250.4632110595703,0.001697672065347433,0.044999994337558746,0.06173371523618698,40,79.85243225097656,0.010733998380601406,1000,124.74285125732422,2.8972320556640625,0.07815392315387726,0.03599999472498894,-0.07559816539287567,0.003353975946083665,0.9999551177024841,0.03599999472498894,-0.19572192430496216,0.05573514476418495,NaN,1,0.006264335475862026,0,250.46200561523438,2.8972320556640625,20000.0,0,15.600000381469727,0.044999994337558746,0.03599999472498894,466.136110118,11.25,1746624535.7576723,125.71905517578125,0.0002969999914057553,0.9925122857093811,0.9999551773071289,0.003353975946083665,1.4114044904708862,0.044999994337558746,0,0.001697672065347433,0.9999551773071289
465.01861572265625,0.024240076541900635,0.07711336016654968,0.7963684797286987,40,93.24236297607422,0.012618325650691986,1000,88.23829650878906,5.744748115539551,0.23730401694774628,0.07070908695459366,0.28381094336509705,0.0012646683026105165,1.0001287460327148,0.07070908695459366,-0.16333679854869843,1.0827137231826782,NaN,2,0.010532618500292301,0,214.49478149414062,8.641980171203613,40000.0,1,46.900001525878906,0.07711336016654968,0.07070908695459366,681.502411496,16.649999618530273,1746624750.312171,126.25641632080078,0.00029399999766610563,0.9851338863372803,1.0001287460327148,-0.0020893076434731483,1.4039578437805176,0.07711336016654968,0,0.0225424044765532,1.0001287460327148
680.3812255859375,0.04978136718273163,0.1100645661354065,0.7739359736442566,40,92.89281463623047,0.011257492937147617,1000,88.59419250488281,-4.522157669067383,0.3559156656265259,0.10509525239467621,-0.3178583085536957,0.0015190585982054472,0.999031662940979,0.10509525239467621,-0.12919314205646515,1.8913512229919434,NaN,3,0.01118966843932867,0,215.30191040039062,4.1198225021362305,60000.0,2,62.099998474121094,0.1100645661354065,0.10509525239467621,897.988582869,11.466666221618652,1746624965.6784813,126.7076416015625,0.000291000003926456,0.975464403629303,0.9990317225456238,0.00025439029559493065,1.3940914869308472,0.1100645661354065,0,0.025541290640830994,0.9990317225456238
896.8693237304688,0.015510454773902893,0.1430456042289734,0.3464139401912689,40,92.41092681884766,0.011117039248347282,1000,89.3497543334961,-0.4337747097015381,0.4093094766139984,0.13906988501548767,0.24138104915618896,0.0008278912864625454,1.0009156465530396,0.13906988501548767,-0.09794804453849792,2.0012104511260986,NaN,4,0.009162410162389278,0,216.4246368408203,3.6860477924346924,80000.0,3,35.95000076293945,0.1430456042289734,0.13906988501548767,1111.74391891,10.175000190734863,1746625182.1646605,127.07478332519531,0.0002880000101868063,0.9684759974479675,1.0009156465530396,-0.0006911673117429018,1.3868398666381836,0.1430456042289734,0,-0.034270912408828735,1.0009156465530396
1110.626220703125,-0.028715981170535088,0.17470002174377441,0.3289588391780853,40,93.59133911132812,0.010701984167098999,1000,86.10421752929688,-0.8561232089996338,0.4223169684410095,0.17272891104221344,0.034460753202438354,0.0010095040779560804,1.0005898475646973,0.17272891104221344,-0.07262236624956131,2.761300802230835,NaN,5,0.00745100062340498,0,213.6949920654297,2.8299245834350586,100000.0,4,21.600000381469727,0.17470002174377441,0.17272891104221344,1331.763907866,9.720000267028809,1746625395.9200294,127.59068298339844,0.0002849999873433262,0.9603556990623474,1.0005898475646973,0.00018161279149353504,1.3783782720565796,0.17470002174377441,0,-0.04422643594443798,1.0005898475646973
1330.6336669921875,-0.015215972438454628,0.20685942471027374,0.9909502863883972,40,90.93083190917969,0.011130697093904018,1000,90.66128540039062,0.34900379180908203,0.519713819026947,0.20560166239738464,-0.337055504322052,0.0027251699939370155,1.0006401538848877,0.20560166239738464,-0.053088415414094925,3.3740217685699463,NaN,6,0.010023906826972961,0,219.94740295410156,3.1789283752441406,120000.0,5,36.5,0.20685942471027374,0.20560166239738464,1553.095278062,7.599999904632568,1746625615.9399898,129.28602600097656,0.00028199999360367656,0.9435079097747803,1.0006402730941772,0.001715665915980935,1.3606284856796265,0.20685942471027374,0,0.01350000873208046,1.0006402730941772
1551.962158203125,0.02916410192847252,0.2396795004606247,0.7139973044395447,40,90.39293670654297,0.010641488246619701,1000,93.76366424560547,1.2274932861328125,0.5246724486351013,0.23727445304393768,-0.06868176907300949,0.0016016436275094748,0.9991268515586853,0.23727445304393768,-0.03514069691300392,2.6687850952148438,NaN,7,0.008692797273397446,0,221.25624084472656,4.406421661376953,140000.0,6,42.0,0.2396795004606247,0.23727445304393768,1773.544105365,5.730000019073486,1746625837.2713158,127.49247741699219,0.0002789999998640269,0.9319303035736084,0.9991268515586853,-0.0011235263664275408,1.34830904006958,0.2396795004606247,0,0.04438007436692715,0.9991268515586853
1772.4254150390625,0.01709066331386566,0.2729298174381256,0.40884697437286377,40,90.74940490722656,0.011435500346124172,1000,92.97472381591797,-0.8864214420318604,0.5719941258430481,0.26817235350608826,-0.027871377766132355,0.0022587000858038664,0.9978212118148804,0.26817235350608826,-0.02107143960893154,3.006321907043457,NaN,8,0.011662226170301437,0,220.3871307373047,3.5200002193450928,160000.0,7,40.900001525878906,0.2729298174381256,0.26817235350608826,1992.523309886,6.03000020980835,1746626057.7202666,127.41233825683594,0.00027600000612437725,0.9343711137771606,0.9978212714195251,0.0006570564582943916,1.350929856300354,0.2729298174381256,0,-0.012073438614606857,0.9978212714195251
1991.3843994140625,-0.057323627173900604,0.30557331442832947,0.5347217917442322,40,91.36624908447266,0.01104493997991085,1000,91.73198699951172,-0.193192720413208,0.5584819316864014,0.29835596680641174,-0.022266991436481476,0.003113607643172145,1.0007497072219849,0.29835596680641174,-0.004700004123151302,3.5126030445098877,NaN,9,0.009525437839329243,0,218.8992156982422,3.3268074989318848,180000.0,8,26.5,0.30557331442832947,0.29835596680641174,2212.623841341,5.670000076293945,1746626276.6994448,127.16712951660156,0.0002730000123847276,0.9217084646224976,1.0007498264312744,0.0008549075573682785,1.3373626470565796,0.30557331442832947,0,-0.07441429048776627,1.0007498264312744
2211.489501953125,-0.08702444285154343,0.3374570310115814,0.7376496195793152,40,90.8992691040039,0.011186298914253712,1000,92.82373809814453,-0.13560724258422852,0.5862756967544556,0.32789888978004456,0.3094996511936188,0.003009420121088624,1.0009459257125854,0.32789888978004456,0.00427117059007287,3.904111623764038,NaN,10,0.010755816474556923,0,220.02377319335938,3.1912002563476562,200000.0,9,23.100000381469727,0.3374570310115814,0.32789888978004456,2434.370373357,5.429999828338623,1746626496.8000016,127.19996643066406,0.0002699999895412475,0.9009777903556824,1.0009459257125854,-0.00010418752208352089,1.3145722150802612,0.3374570310115814,0,-0.029700815677642822,1.0009459257125854
2433.240478515625,0.16233186423778534,0.37033897638320923,0.626056432723999,40,90.2223892211914,0.01086330320686102,1000,94.9366226196289,3.4143877029418945,0.5850017070770264,0.3579188287258148,-0.12555181980133057,0.002348664216697216,0.9983587861061096,0.3579188287258148,0.011325260624289513,4.404031753540039,NaN,11,0.009029995650053024,0,221.67446899414062,6.605587959289551,220000.0,10,93.4000015258789,0.37033897638320923,0.3579188287258148,2650.3018934,8.380000114440918,1746626718.546446,126.73775482177734,0.00026699999580159783,0.8961712121963501,0.9983588457107544,-0.000660755904391408,1.3092892169952393,0.37033897638320923,0,0.24935630708932877,0.9983588457107544
2649.18212890625,-0.0007015474257059395,0.40201738476753235,1.1246204376220703,40,92.64845275878906,0.010847616009414196,1000,89.75206756591797,-2.1314520835876465,0.6612842679023743,0.38801461458206177,-0.0384894534945488,0.0029444696847349405,0.9994611144065857,0.38801461458206177,0.017756370827555656,1.8390878438949585,NaN,12,0.008637591265141964,0,215.86976623535156,4.474135875701904,240000.0,11,21.850000381469727,0.40201738476753235,0.38801461458206177,2861.19709512,7.260000228881836,1746626934.4779878,126.11763000488281,0.0002640000020619482,0.8904794454574585,0.9994611144065857,0.0005958054680377245,1.3028569221496582,0.40201738476753235,0,-0.16303341166349128,0.9994611144065857
2860.0615234375,-0.04588420316576958,0.43129539489746094,0.8967467546463013,40,94.86872863769531,0.011343570426106453,1000,84.44065856933594,-2.065865993499756,0.5902191400527954,0.41817423701286316,-0.04912872612476349,0.003457360900938511,1.0003676414489746,0.41817423701286316,0.027750005945563316,1.5565919876098633,NaN,13,0.010986151173710823,0,210.817626953125,2.4082698822021484,260000.0,12,6.75,0.43129539489746094,0.41817423701286316,3074.597444752,7.199999809265137,1746627145.3731241,126.37689208984375,0.0002610000083222985,0.8922702074050903,1.0003676414489746,0.0005128912162035704,1.3048584461212158,0.43129539489746094,0,-0.04518265574006364,1.0003676414489746
3073.4765625,0.030309733003377914,0.46038317680358887,0.5886773467063904,40,93.74853515625,0.011215713806450367,1000,86.37239837646484,-0.6164915561676025,0.3531092703342438,0.4481604993343353,-0.1416868269443512,0.006732529494911432,1.0014370679855347,0.4481604993343353,0.0293116457760334,1.804761290550232,NaN,14,0.009189428761601448,0,213.336669921875,1.791778326034546,280000.0,13,28.149999618530273,0.46038317680358887,0.4481604993343353,3295.008321833,6.440000057220459,1746627358.773644,126.96418762207031,0.0002579999854788184,0.8804717063903809,1.0014370679855347,0.0032751685939729214,1.2914835214614868,0.46038317680358887,0,0.07619393616914749,1.0014370679855347
3293.88232421875,-0.012605548836290836,0.4893047511577606,0.6307587027549744,40,90.76712799072266,0.011910077184438705,1000,93.49933624267578,0.5722897052764893,0.3364618420600891,0.4780886173248291,-0.17735064029693604,0.0038095221389085054,0.9991346001625061,0.4780886173248291,0.03733384981751442,2.4849202632904053,NaN,15,0.011812948621809483,0,220.34408569335938,2.364068031311035,300000.0,14,27.850000381469727,0.4893047511577606,0.4780886173248291,3512.010094068,6.659999847412109,1746627579.1844144,126.84465789794922,0.00025499999173916876,0.8787520527839661,0.9991346597671509,-0.002923007356002927,1.2895749807357788,0.4893047511577606,0,-0.04291528183966875,0.9991346597671509
3510.890625,-0.004643217194825411,0.5181577205657959,0.7501078844070435,40,92.19151306152344,0.011553555727005005,1000,89.21160125732422,0.6642656326293945,0.3104751706123352,0.5071927905082703,-0.1206471174955368,0.0036470843479037285,1.0014292001724243,0.5071927905082703,0.028582202270627022,2.440434455871582,NaN,16,0.010166236199438572,0,216.939697265625,3.0283336639404297,320000.0,15,28.600000381469727,0.5181577205657959,0.5071927905082703,3725.377491583,4.449999809265137,1746627796.186273,127.7280502319336,0.0002519999979995191,0.87082839012146,1.0014292001724243,-0.00016243779100477695,1.28057062625885,0.5181577205657959,0,0.007962331641465425,1.0014292001724243
3724.252197265625,-0.07623603194952011,0.5454984903335571,0.6788445711135864,40,93.76447296142578,0.012286103330552578,1000,86.41069030761719,-0.7944650650024414,0.3738411068916321,0.5354147553443909,-0.04207078367471695,0.00908786989748478,1.0018688440322876,0.5354147553443909,0.03391183912754059,2.2066476345062256,NaN,17,0.014655073173344135,0,213.3004150390625,2.2338685989379883,340000.0,16,11.399999618530273,0.5454984903335571,0.5354147553443909,3937.691176936,4.010000228881836,1746628009.55361,126.88965606689453,0.00024900000425986946,0.8485603332519531,1.0018688440322876,0.005440785549581051,1.2546992301940918,0.5454984903335571,0,-0.0715928147546947,1.0018688440322876
3936.57080078125,-0.14001406729221344,0.5718998312950134,0.5687880516052246,40,94.22782135009766,0.012330080382525921,1000,85.5108642578125,0.044591426849365234,0.4030593931674957,0.5630692839622498,-0.32352063059806824,0.003944856114685535,1.0024367570877075,0.5630692839622498,0.039710596203804016,3.4217898845672607,NaN,18,0.014537718147039413,0,212.2515411376953,2.2784600257873535,360000.0,17,15.600000381469727,0.5718998312950134,0.5630692839622498,4150.335109302,4.5,1746628221.867367,126.74060821533203,0.0002460000105202198,0.8301518559455872,1.0024367570877075,-0.005143013782799244,1.2327758073806763,0.5718998312950134,0,-0.06377803534269333,1.0024367570877075
4149.2138671875,-0.10308898240327835,0.5971993803977966,0.6187638640403748,40,94.08187866210938,0.01243352610617876,1000,84.89733123779297,-0.40556180477142334,0.5958083868026733,0.5904931426048279,0.0552389919757843,0.003694944316521287,1.002948522567749,0.5904931426048279,0.0567631721496582,2.4497568607330322,NaN,19,0.0168151818215847,0,212.58079528808594,1.8728982210159302,380000.0,18,12.649999618530273,0.5971993803977966,0.5904931426048279,4360.15170513,5.150000095367432,1746628434.5111883,127.68338012695312,0.00024300000222865492,0.8096193671226501,1.0029486417770386,-0.00024991179816424847,1.2077275514602661,0.5971993803977966,0,0.03692508488893509,1.0029486417770386
4358.96875,-0.0707668885588646,0.6221632957458496,0.6352666020393372,40,95.37812805175781,0.012533892877399921,1000,83.70218658447266,-0.10211849212646484,0.5105724930763245,0.6174413561820984,-0.03853005915880203,0.006021519191563129,1.002663493156433,0.6174413561820984,0.06215955317020416,2.5953876972198486,NaN,20,0.0138775035738945,0,209.69168090820312,1.7707797288894653,400000.0,19,19.399999618530273,0.6221632957458496,0.6174413561820984,4575.828977056,4.420000076293945,1746628644.3277135,125.98941040039062,0.00023999999393709004,0.7878604531288147,1.0026636123657227,0.0023265748750418425,1.1804839372634888,0.6221632957458496,0,0.03232209384441376,1.0026636123657227
4574.68359375,-0.09267590939998627,0.6467394232749939,0.6305096745491028,40,92.76876831054688,0.012282384559512138,1000,88.63856506347656,0.6752117872238159,0.7011034488677979,0.6439905166625977,-0.32709020376205444,0.005491228774189949,1.0014970302581787,0.6439905166625977,0.07047680765390396,2.857851266860962,NaN,21,0.01630997844040394,0,215.58981323242188,2.4459915161132812,420000.0,20,18.25,0.6467394232749939,0.6439905166625977,4791.673069517,4.440000057220459,1746628860.0050013,126.95111846923828,0.00023700000019744039,0.7756291627883911,1.0014970302581787,-0.0005302904173731804,1.1648461818695068,0.6467394232749939,0,-0.021909020841121674,1.0014970302581787
4790.54638671875,-0.14442865550518036,0.6709761619567871,0.9798126816749573,40,92.68924713134766,0.01257749367505312,1000,89.18423461914062,-0.45208847522735596,0.767011284828186,0.6703709363937378,-0.23486176133155823,0.006344396620988846,1.0007083415985107,0.6703709363937378,0.08622785657644272,3.5049116611480713,NaN,22,0.014390752650797367,0,215.77474975585938,1.9939030408859253,440000.0,21,18.149999618530273,0.6709761619567871,0.6703709363937378,5006.304565625,4.860000133514404,1746629075.8492107,126.59046936035156,0.00023400000645779073,0.7574848532676697,1.0007083415985107,0.0008531678467988968,1.1411693096160889,0.6709761619567871,0,-0.05175274610519409,1.0007083415985107
5005.13671875,-0.008766399696469307,0.696742057800293,1.0721275806427002,40,93.23033142089844,0.012988122180104256,1000,87.13806915283203,1.1134990453720093,0.7676721215248108,0.6967656016349792,-0.006448905915021896,0.006060115527361631,0.9993101358413696,0.6967656016349792,0.08802298456430435,3.2541608810424805,NaN,23,0.013493926264345646,0,214.5224609375,3.1074020862579346,460000.0,22,39.79999923706055,0.696742057800293,0.6967656016349792,5217.537870849,5.230000019073486,1746629290.4806175,127.38431549072266,0.00023099999816622585,0.7553421854972839,0.9993101358413696,-0.00028428109362721443,1.1383256912231445,0.696742057800293,0,0.13566225580871105,0.9993101358413696
5216.419921875,-0.10042782127857208,0.7220416069030762,1.3245755434036255,40,94.7086410522461,0.012303216382861137,1000,84.74688720703125,-1.3007644414901733,0.7461522817611694,0.7230013608932495,0.09324070066213608,0.006007635500282049,1.0030477046966553,0.7230013608932495,0.08413326740264893,2.838176965713501,NaN,24,0.014257271774113178,0,211.17396545410156,1.8066376447677612,480000.0,23,18.0,0.7220416069030762,0.7230013608932495,5430.351936725,4.769999980926514,1746629501.7140608,126.4270248413086,0.0002280000044265762,0.7393693327903748,1.0030477046966553,-5.2480027079582214e-05,1.1168984174728394,0.7220416069030762,0,-0.09166142158210278,1.0030477046966553
5429.232421875,0.08052194863557816,0.7497199773788452,1.1635053157806396,40,94.00569152832031,0.01337300892919302,1000,85.65742492675781,0.6053529977798462,0.737264096736908,0.7500923871994019,-0.3627305030822754,0.008394939824938774,1.000206470489502,0.7500923871994019,0.07822828739881516,3.4028704166412354,NaN,25,0.014534199610352516,0,212.75308227539062,2.4119906425476074,500000.0,24,54.54999923706055,0.7497199773788452,0.7500923871994019,5640.900837212,7.309999942779541,1746629714.527974,127.09557342529297,0.00022499999613501132,0.7444466352462769,1.000206470489502,0.002387304324656725,1.1237316131591797,0.7497199773788452,0,0.18094976991415024,1.000206470489502
5639.78173828125,-0.1290600448846817,0.7773190140724182,1.2381044626235962,40,95.0179443359375,0.012574550695717335,1000,84.27567291259766,0.3295266628265381,0.48619750142097473,0.7781679034233093,0.29304593801498413,0.006399392616003752,1.0031049251556396,0.7781679034233093,0.07334975898265839,3.7922585010528564,NaN,26,0.014779739081859589,0,210.48655700683594,2.7415173053741455,520000.0,25,24.899999618530273,0.7773190140724182,0.7781679034233093,5853.03192039,7.949999809265137,1746629925.0769522,126.21078491210938,0.00022200000239536166,0.7307953238487244,1.0031049251556396,-0.0019955472089350224,1.1051055192947388,0.7773190140724182,0,-0.20958199352025986,1.0031049251556396
5851.890625,-0.16793248057365417,0.8049570918083191,1.485472321510315,40,94.31855010986328,0.0131979426369071,1000,85.24288940429688,-0.643373966217041,0.27583861351013184,0.8071108460426331,0.06933100521564484,0.008845227770507336,1.0008742809295654,0.8071108460426331,0.07242712378501892,4.369639873504639,NaN,27,0.01499752327799797,0,212.04736328125,2.0981433391571045,540000.0,26,26.049999237060547,0.8049570918083191,0.8071108460426331,6066.251412021,7.949999809265137,1746630137.2080958,126.80441284179688,0.00021899999410379678,0.7199707627296448,1.0008742809295654,0.002445835154503584,1.090056300163269,0.8049570918083191,0,-0.03887243568897247,1.0008742809295654
6065.10986328125,-0.09618263691663742,0.8335615992546082,1.2069153785705566,40,93.8369140625,0.013082478195428848,1000,86.72413635253906,0.9098172187805176,0.0813203975558281,0.8370733261108398,-0.21699073910713196,0.01074371300637722,1.0013582706451416,0.8370733261108398,0.04067371040582657,4.335916996002197,NaN,28,0.015178855508565903,0,213.1357421875,3.007960557937622,560000.0,27,37.70000076293945,0.8335615992546082,0.8370733261108398,6274.188529528,8.720000267028809,1746630350.4276164,126.41152954101562,0.00021600000036414713,0.7087555527687073,1.0013583898544312,0.0018984852358698845,1.0744932889938354,0.8335615992546082,0,0.07174984365701675,1.0013583898544312
6273.0537109375,-0.2235553115606308,0.8620681166648865,1.4999397993087769,40,96.21856689453125,0.01237290259450674,1000,81.87896728515625,0.015221595764160156,-0.02124924212694168,0.8682350516319275,0.17833316326141357,0.009253944270312786,1.0058298110961914,0.8682350516319275,-0.012200125493109226,4.83824348449707,NaN,29,0.013339399360120296,0,207.86009216308594,3.0231821537017822,580000.0,28,25.600000381469727,0.8620681166648865,0.8682350516319275,6483.199548857,9.720000267028809,1746630558.3645136,125.98102569580078,0.00021300000662449747,0.6929218173027039,1.0058298110961914,-0.001489768736064434,1.0518773794174194,0.8620681166648865,0,-0.12737267464399338,1.0058298110961914
6482.07958984375,-0.2683849036693573,0.8898997902870178,1.4200724363327026,40,95.7186050415039,0.01321155484765768,1000,82.86902618408203,-0.2555572986602783,-0.06346292793750763,0.9000668525695801,-0.2305050641298294,0.0078924261033535,1.0061115026474,0.9000668525695801,0.02688804268836975,4.842333793640137,NaN,30,0.01675516553223133,0,208.94580078125,2.767624855041504,600000.0,29,18.799999237060547,0.8898997902870178,0.9000668525695801,6695.26691597,8.529999732971191,1746630767.3756747,126.0766830444336,0.0002099999983329326,0.6721144914627075,1.0061115026474,-0.0013615181669592857,1.0212311744689941,0.8898997902870178,0,-0.0448295921087265,1.0061115026474
6694.1298828125,-0.19762007892131805,0.9161653518676758,0.7005016803741455,40,94.3448257446289,0.013568727299571037,1000,85.70891571044922,-1.041825532913208,-0.23988637328147888,0.9320629835128784,0.007705375552177429,0.010927462950348854,1.004136085510254,0.9320629835128784,0.028113018721342087,3.0387215614318848,NaN,31,0.01617496833205223,0,211.98831176757812,1.725799322128296,620000.0,30,8.75,0.9161653518676758,0.9320629835128784,6910.658718761,7.25,1746630979.443076,126.27932739257812,0.00020700000459328294,0.6522010564804077,1.004136085510254,0.0030350368469953537,0.9911714196205139,0.9161653518676758,0,0.07076482474803925,1.004136085510254
6909.53466796875,0.04192601144313812,0.9439938068389893,0.8119913935661316,40,92.88253784179688,0.013320142403244972,1000,89.48812866210938,1.2859604358673096,-0.3400568664073944,0.9642540812492371,0.09296271950006485,0.008082147687673569,1.0005121231079102,0.9642540812492371,0.043294209986925125,3.0360422134399414,NaN,32,0.015851447358727455,0,215.3257293701172,3.0117597579956055,640000.0,31,42.5,0.9439938068389893,0.9642540812492371,7118.133561545,7.380000114440918,1746631194.8347929,125.83747863769531,0.00020399999630171806,0.6428251266479492,1.0005121231079102,-0.0028453152626752853,0.9767394065856934,0.9439938068389893,0,0.23954609036445618,1.0005121231079102
7117.01513671875,-0.16165980696678162,0.970029354095459,0.8266921639442444,40,96.4253921508789,0.012196559458971024,1000,80.75247192382812,-1.1886799335479736,-0.41342413425445557,0.9961056113243103,0.06725719571113586,0.012025965377688408,1.0035200119018555,0.9961056113243103,-0.024808842688798904,2.4760584831237793,NaN,33,0.013611681759357452,0,207.41424560546875,1.8230798244476318,660000.0,32,6.550000190734863,0.970029354095459,0.9961056113243103,7332.193596296,5.940000057220459,1746631402.309662,126.66169738769531,0.0002010000025620684,0.6293283104896545,1.0035200119018555,0.003943817690014839,0.9552706480026245,0.970029354095459,0,-0.20358581840991974,1.0035200119018555
7331.064453125,0.053789686411619186,0.9979591369628906,1.0063765048980713,40,93.462646484375,0.014832055196166039,1000,89.15098571777344,-0.02636420726776123,-0.3754228353500366,1.0275468826293945,-0.21985454857349396,0.008236491121351719,1.0008015632629395,1.0275468826293945,0.015191874466836452,3.1691975593566895,NaN,34,0.016225015744566917,0,213.98922729492188,1.7967156171798706,680000.0,33,46.349998474121094,0.9979591369628906,1.0275468826293945,7540.943334964,5.639999866485596,1746631616.3697994,124.83815002441406,0.00019799999427050352,0.6334682106971741,1.000801682472229,-0.003789474256336689,0.9615858197212219,0.9979591369628906,0,0.2154494933784008,1.000801682472229
7539.81494140625,-0.15299341082572937,1.0250961780548096,1.1563631296157837,40,95.84028625488281,0.013410856947302818,1000,87.498779296875,-0.14476299285888672,-0.33397865295410156,1.0582618713378906,0.19476218521595,0.009787388145923615,1.0044041872024536,1.0582618713378906,0.03993966802954674,3.161027669906616,NaN,35,0.016620706766843796,0,208.68051147460938,1.6519526243209839,700000.0,34,16.899999618530273,1.0250961780548096,1.0582618713378906,7744.237027534,4.710000038146973,1746631825.1191716,121.18167877197266,0.00019500000053085387,0.619400680065155,1.0044041872024536,0.0015508970245718956,0.9389793276786804,1.0250961780548096,0,-0.20678309723734856,1.0044041872024536
7743.11083984375,-0.09289712458848953,1.0510884523391724,0.6556658744812012,40,98.4123306274414,0.013444243930280209,1000,82.24796295166016,-0.4658646583557129,-0.20486176013946533,1.0883921384811401,0.2679583728313446,0.010187650099396706,1.0041497945785522,1.0883921384811401,0.01934603601694107,2.008167028427124,NaN,36,0.015713339671492577,0,203.2265625,1.186087965965271,720000.0,35,12.399999618530273,1.0510884523391724,1.0883921384811401,7954.78102768,4.860000133514404,1746632028.4132864,120.97854614257812,0.00019200000679120421,0.6014292240142822,1.0041497945785522,0.0004002619534730911,0.9093919992446899,1.0510884523391724,0,0.06009628623723984,1.0041497945785522
