Metrics/EpLen,_step,Train/StopIter,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Time/Epoch,Train/LR,Train/Entropy,Metrics/LagrangeMultiplier,Value/Adv,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,_runtime,Time/Total,Train/Epoch,Metrics/LagrangeMultiplier/Max,Metrics/EpRet,Train/PolicyStd,Time/FPS,Value/cost,Train/PolicyRatio/Std,_timestamp,Metrics/EpCost,TotalEnvSteps,Value/reward,Time/Update,Train/PolicyRatio,Train/KL,Time/Rollout,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta
1000,11,32,-0.0005666613578796387,0.05778481438755989,0.018914736807346344,202.1161651611328,0.00026699999580159783,1.1281918287277222,0.38961565494537354,-0.21080143749713898,0,-0.02443648688495159,0.38961565494537354,1.0005543231964111,2707.766706149,2493.11279296875,10,0.38961565494537354,6.686489105224609,0.7477834224700928,98.9530029296875,3.6985890865325928,0.014094891026616096,1743323799.6897054,44.13999938964844,220000.0,0.5240687727928162,100.85939025878906,1.0005543231964111,0.020578056573867798,101.2566909790039,1.7844290733337402,1.0005543231964111,0.1056138277053833
1000,12,35,-0.0011297687888145447,0.056618016213178635,-0.001166798174381256,213.16815185546875,0.0002640000020619482,1.1000580787658691,0.4246859550476074,-0.20607921481132507,0,-0.025566255673766136,0.4246859550476074,1.0018447637557983,2934.963675376,2706.379150390625,11,0.4246859550476074,7.590382099151611,0.7270791530609131,93.82264709472656,4.137487888336182,0.014636293053627014,1743324012.9488328,36.369998931884766,240000.0,0.5835000872612,110.23353576660156,1.0018447637557983,0.021566608920693398,102.9345474243164,2.0126194953918457,1.0018447637557983,0.22819042205810547
1000,13,40,0.0006993915885686874,0.03592256084084511,-0.020695455372333527,227.1129608154297,0.0002610000083222985,1.0777244567871094,0.4594760835170746,-0.05236335098743439,0,-0.02486686408519745,0.4594760835170746,0.9990068078041077,3138.780246162,2933.582763671875,12,0.4594760835170746,7.774177074432373,0.7110723853111267,88.06190490722656,4.556041240692139,0.014068390242755413,1743324240.1460288,39.06999969482422,260000.0,0.5444245338439941,123.91999053955078,0.9990068078041077,0.018776288256049156,103.19282531738281,1.3994140625,0.9990068078041077,-0.6132054328918457
1000,14,31,-0.005445249378681183,0.0407811738550663,0.004858613014221191,203.7187042236328,0.0002579999854788184,1.0538612604141235,0.49414312839508057,-0.08663298189640045,0,-0.03031211346387863,0.49414312839508057,1.0023311376571655,3339.963441517,3137.379638671875,13,0.49414312839508057,8.39858627319336,0.6943404674530029,98.17459106445312,4.60769510269165,0.015201541595160961,1743324443.9622886,41.13999938964844,280000.0,0.6076658964157104,102.12910461425781,1.0023311376571655,0.022562725469470024,101.58950805664062,2.3249294757843018,1.0023311376571655,0.9255154132843018
1000,15,32,-0.0006193835288286209,0.04300674796104431,0.002225574105978012,201.10226440429688,0.00025499999173916876,1.0378131866455078,0.5289439558982849,-0.020270321518182755,0,-0.030931496992707253,0.5289439558982849,1.0022945404052734,3450.233722053,3338.585693359375,14,0.5289439558982849,8.920080184936523,0.683289110660553,99.45188903808594,4.410680294036865,0.014892608858644962,1743324645.1462488,46.04999923706055,300000.0,0.7099000811576843,99.95207214355469,1.0022945404052734,0.020861372351646423,101.15005493164062,2.5113401412963867,1.0022945404052734,0.18641066551208496
1000,16,3,0.028434825129806995,0.048854462802410126,0.005847714841365814,110.20902252197266,0.0002519999979995191,1.0304429531097412,0.5642925500869751,0.017130764201283455,0,-0.002496671862900257,0.5642925500869751,0.9999237656593323,3656.052239163,3448.86279296875,15,0.5642925500869751,8.978894233703613,0.6782350540161133,181.4733428955078,4.976625442504883,0.01166226901113987,1743324755.4160502,57.27000045776367,320000.0,0.742348849773407,8.874435424804688,0.9999237656593323,0.02303214743733406,101.33451843261719,8.031647682189941,0.9999237656593323,5.520307540893555
1000,17,32,-0.025750511325895786,0.06222635135054588,0.013371888548135757,205.7408905029297,0.00024900000425986946,1.0143463611602783,0.6000332236289978,0.15370884537696838,0,-0.028247183188796043,0.6000332236289978,1.0019079446792603,3843.727633571,3654.674560546875,16,0.6000332236289978,8.844361305236816,0.6674001812934875,97.20965576171875,6.42806339263916,0.0142715098336339,1743324961.2350342,55.70000076293945,340000.0,0.7131540179252625,104.0201187133789,1.0019079446792603,0.020445939153432846,101.72071075439453,1.8422890901565552,1.0019079446792603,-6.189358592033386
1000,18,26,-0.006451183930039406,0.05726263299584389,-0.004963718354701996,187.5962677001953,0.0002460000105202198,1.001815676689148,0.6363383531570435,0.2928290367126465,0,-0.03469836711883545,0.6363383531570435,1.002764105796814,4043.640448723,3842.34033203125,17,0.6363383531570435,9.431365966796875,0.6591368913650513,106.61193084716797,5.592385768890381,0.015045125968754292,1743325148.9097042,63.06999969482422,360000.0,0.853835940361023,86.14942169189453,1.0027642250061035,0.021336877718567848,101.44672393798828,2.66569447517395,1.002764105796814,0.823405385017395
1000,19,31,0.003918763250112534,0.05071356147527695,-0.00654907152056694,199.8208465576172,0.00024300000222865492,0.991956353187561,0.6730155944824219,-0.1066092923283577,0,-0.030779603868722916,0.6730155944824219,1.0005743503570557,4225.513190721,4042.25146484375,18,0.6730155944824219,9.879051208496094,0.6526663899421692,100.08965301513672,5.890986919403076,0.01497621089220047,1743325348.8228588,60.290000915527344,380000.0,0.9559062719345093,98.26264953613281,1.0005743503570557,0.022081106901168823,101.55813598632812,1.9475830793380737,1.0005743503570557,-0.7181113958358765
1000,20,24,0.006447352468967438,0.08355318009853363,0.03283961862325668,181.8011474609375,0.00023999999393709004,0.9666964411735535,0.7096610069274902,0.30586203932762146,0,-0.024332251399755478,0.7096610069274902,0.999008297920227,4395.392258708,4224.14013671875,19,0.7096610069274902,9.966957092285156,0.6364023685455322,110.01030731201172,6.114245891571045,0.014651385135948658,1743325530.6958597,51.43000030517578,400000.0,0.9243693351745605,79.6861801147461,0.999008297920227,0.021285979077219963,102.11485290527344,1.6354166269302368,0.999008297920227,-0.3121664524078369
1000,21,22,-0.007140733301639557,0.058686017990112305,-0.024867162108421326,169.81956481933594,0.00023700000019744039,0.9541760683059692,0.7457644939422607,-0.0685650110244751,0,-0.031472984701395035,0.7457644939422607,1.0020402669906616,4577.808807129,4394.02685546875,20,0.7457644939422607,10.264571189880371,0.6285252571105957,117.77205657958984,5.446261882781982,0.015723558142781258,1743325700.5750482,40.56999969482422,420000.0,1.0896035432815552,68.42404174804688,1.002040147781372,0.02002899907529354,101.39547729492188,2.359583616256714,1.0020402669906616,0.724166989326477
1000,22,26,-0.011903084814548492,0.055801354348659515,-0.0028846636414527893,182.34080505371094,0.00023400000645779073,0.9503333568572998,0.7818888425827026,-0.061357542872428894,0,-0.04337606951594353,0.7818888425827026,0.9973778128623962,4772.548122444,4576.42333984375,21,0.7818888425827026,10.539628982543945,0.6263061761856079,109.68472290039062,5.557467937469482,0.015683241188526154,1743325882.991435,50.7599983215332,440000.0,0.9783707857131958,81.53286743164062,0.997377872467041,0.020565185695886612,100.8078384399414,3.0477797985076904,0.9973778128623962,0.6881961822509766
1000,23,29,0.001570679247379303,0.06325939297676086,0.007458038628101349,194.6703338623047,0.00023099999816622585,0.9410345554351807,0.8182912468910217,0.09289300441741943,0,-0.041805390268564224,0.8182912468910217,1.0071594715118408,4944.39517302,4771.1728515625,22,0.8182912468910217,10.782622337341309,0.6205733418464661,102.73779296875,5.923166751861572,0.014888682402670383,1743326077.730734,56.91999816894531,460000.0,1.1260173320770264,93.27033996582031,1.0071594715118408,0.020574117079377174,101.39991760253906,2.8848278522491455,1.0071594715118408,-0.16295194625854492
1000,24,22,0.007276713848114014,0.06209435313940048,-0.001165039837360382,171.7827911376953,0.0002280000044265762,0.9271619915962219,0.8549631834030151,-0.23811078071594238,0,-0.03452867642045021,0.8549631834030151,0.9993590712547302,5120.020646493,4943.0244140625,23,0.8549631834030151,11.243132591247559,0.6120666265487671,116.42610168457031,7.34754753112793,0.014158384874463081,1743326249.5779305,57.84000015258789,480000.0,1.4058030843734741,71.25064086914062,0.9993590712547302,0.0205830205231905,100.5320816040039,2.388716220855713,0.9993590712547302,-0.4961116313934326
1000,25,23,0.0037933960556983948,0.059840790927410126,-0.0022535622119903564,175.5515594482422,0.00022499999613501132,0.9061050415039062,0.8919690847396851,-0.04038386791944504,0,-0.030735280364751816,0.8919690847396851,1.0022591352462769,5223.696340601,5118.64111328125,24,0.8919690847396851,11.303126335144043,0.5992875099182129,113.92664337158203,5.433049201965332,0.01434542890638113,1743326425.203014,60.56999969482422,500000.0,1.247497797012329,72.75231170654297,1.0022591352462769,0.02074955776333809,102.79917907714844,2.0036797523498535,1.0022591352462769,-0.3850364685058594
1000,26,1,0.03756486810743809,0.05029653385281563,-0.009544257074594498,103.60835266113281,0.00022200000239536166,0.8979746103286743,0.929201602935791,0.2534140646457672,0,0.006829587742686272,0.929201602935791,1.0005570650100708,5388.51891861,5222.32666015625,25,0.929201602935791,10.872661590576172,0.5944736003875732,193.03463745117188,6.115124225616455,0.012918158434331417,1743326528.8789291,59.279998779296875,520000.0,1.17735755443573,2.814937114715576,1.0005569458007812,0.023598115891218185,100.79334259033203,5.97191858291626,1.0005570650100708,3.9682388305664062
1000,27,21,-0.04750712029635906,0.07094919681549072,0.020652662962675095,164.75778198242188,0.00021899999410379678,0.8929824233055115,0.966430127620697,6.629526615142822e-05,0,-0.04067753255367279,0.966430127620697,0.9999357461929321,5572.537506632,5387.14892578125,26,0.966430127620697,11.125443458557129,0.5915449261665344,121.39031982421875,6.837653160095215,0.01516283955425024,1743326693.7015595,54.7599983215332,540000.0,1.1945940256118774,63.7110710144043,0.9999357461929321,0.020662587136030197,101.04664611816406,2.680021286010742,0.9999357461929321,-3.2918972969055176
1000,28,25,8.966401219367981e-05,0.06664864718914032,-0.004300549626350403,183.95423889160156,0.00021600000036414713,0.8861801028251648,1.0032023191452026,0.24666976928710938,0,-0.04058786854147911,1.0032023191452026,0.9999464750289917,5739.591076507,5571.16650390625,27,1.0032023191452026,10.981745719909668,0.5874882936477661,108.72269439697266,5.630302906036377,0.01478800643235445,1743326877.7201889,45.27000045776367,560000.0,1.0878835916519165,81.20683288574219,0.9999465346336365,0.023096026852726936,102.74732971191406,2.4938881397247314,0.9999464750289917,-0.18613314628601074
1000,29,20,-0.0018156953155994415,0.07366941124200821,0.007020764052867889,166.97140502929688,0.00021300000662449747,0.8787776231765747,1.039704442024231,0.08879606425762177,0,-0.04240356385707855,1.039704442024231,1.0008213520050049,5958.812615156,5738.20263671875,28,1.039704442024231,10.917113304138184,0.5832172632217407,119.78099060058594,5.438934326171875,0.015585430897772312,1743327044.7737226,47.939998626708984,580000.0,1.1838338375091553,65.11795043945312,1.0008213520050049,0.020888924598693848,101.85336303710938,2.7965919971466064,1.0008213520050049,0.302703857421875
1000,30,37,0.0007853284478187561,0.05866364762187004,-0.015005763620138168,219.15786743164062,0.0002099999983329326,0.8679482340812683,1.0764316320419312,-0.27274689078330994,0,-0.041618235409259796,1.0764316320419312,1.0098798274993896,6126.637104652,5957.44287109375,29,1.0764316320419312,10.956957817077637,0.5768091678619385,91.25841522216797,6.020107269287109,0.015612252987921238,1743327263.9954357,57.790000915527344,600000.0,1.1222801208496094,116.03937530517578,1.0098798274993896,0.020463069900870323,103.11843872070312,2.109227180480957,1.0098798274993896,-0.6873648166656494
1000,31,20,0.0007463134825229645,0.08073144406080246,0.02206779643893242,167.76046752929688,0.00020700000459328294,0.8607746958732605,1.1135388612747192,0.050192683935165405,0,-0.04087192192673683,1.1135388612747192,1.001101016998291,6314.305105418,6125.26318359375,30,1.1135388612747192,12.303531646728516,0.572588324546814,119.21759796142578,5.893008708953857,0.014867337420582771,1743327431.81978,62.150001525878906,620000.0,1.350520372390747,66.40583038330078,1.001101016998291,0.020275194197893143,101.35457611083984,3.2365612983703613,1.001101016998291,1.1273341178894043
1000,32,26,0.0024472102522850037,0.0815877690911293,0.0008563250303268433,187.60189819335938,0.00020399999630171806,0.8554990291595459,1.1507676839828491,-0.1879814714193344,0,-0.03842471167445183,1.1507676839828491,1.001358151435852,6482.869388069,6312.9326171875,31,1.1507676839828491,12.0953950881958,0.5695487260818481,106.60872650146484,5.014420032501221,0.015228703618049622,1743327619.4876287,57.599998474121094,640000.0,1.2524584531784058,85.93472290039062,1.001358151435852,0.02089790068566799,101.66709899902344,1.798719048500061,1.001358151435852,-1.4378422498703003
1000,33,21,-0.004794444888830185,0.08166172355413437,7.395446300506592e-05,168.49908447265625,0.0002010000025620684,0.8392802476882935,1.1880186796188354,-0.04002467542886734,0,-0.04321915656328201,1.1880186796188354,1.0032861232757568,6648.689061293,6481.501953125,32,1.1880186796188354,12.723215103149414,0.5604564547538757,118.69500732421875,5.852948188781738,0.015611636452376842,1743327788.052049,55.900001525878906,660000.0,1.4050660133361816,66.4924545288086,1.0032861232757568,0.020135248079895973,102.00656127929688,2.6150596141815186,1.0032861232757568,0.8163405656814575
1000,34,20,0.01581314206123352,0.05526764318346977,-0.026394080370664597,165.75405883789062,0.00019799999427050352,0.8226622939109802,1.22505521774292,0.15661704540252686,0,-0.027406014502048492,1.22505521774292,1.0025343894958496,6810.613179462,6647.3173828125,33,1.22505521774292,12.039630889892578,0.5511794686317444,120.66069793701172,5.412103176116943,0.014199687168002129,1743327953.8715274,51.119998931884766,680000.0,1.2069240808486938,63.81026840209961,1.0025343894958496,0.02054930105805397,101.94371032714844,1.6457877159118652,1.0025343894958496,-0.9692718982696533
1000,35,19,-0.008511409163475037,0.062139302492141724,0.006871659308671951,161.86468505859375,0.00019500000053085387,0.8191834688186646,1.2615784406661987,-0.13334134221076965,0,-0.03591742366552353,1.2615784406661987,1.0000691413879395,7036.065537436,6809.24951171875,34,1.2615784406661987,12.30215835571289,0.5492185950279236,123.55999755859375,5.078603267669678,0.014436978846788406,1743328115.7960427,44.810001373291016,700000.0,1.238267421722412,60.186954498291016,1.00006902217865,0.021400421857833862,101.67767333984375,2.297351121902466,1.0000691413879395,0.6515634059906006
1000,36,37,-0.024091709405183792,0.042929358780384064,-0.01920994371175766,225.37966918945312,0.00019200000679120421,0.8091678619384766,1.2983351945877075,-0.010578006505966187,0,-0.06000913307070732,1.2983351945877075,1.0112724304199219,7226.283481737,7034.68408203125,35,1.2983351945877075,10.898473739624023,0.5437678694725037,88.73915100097656,5.131866931915283,0.01583172380924225,1743328341.248353,58.619998931884766,720000.0,1.0096147060394287,122.85691833496094,1.0112724304199219,0.020958412438631058,102.52266693115234,2.156440019607544,1.0112724304199219,-0.14091110229492188
1000,37,27,0.03069213777780533,0.04725939780473709,0.004330039024353027,190.11923217773438,0.00018899999849963933,0.7985218167304993,1.3351157903671265,0.05568823218345642,0,-0.029316995292901993,1.3351157903671265,0.9992014169692993,7403.82332952,7224.87646484375,36,1.3351157903671265,10.628884315490723,0.5379693508148193,105.1971435546875,5.7165069580078125,0.013263569213449955,1743328531.46556,54.959999084472656,740000.0,1.1361937522888184,87.72600555419922,0.9992014169692993,0.02156318537890911,102.39311981201172,1.323654055595398,0.9992014169692993,-0.832785964012146
1000,38,23,-0.020700592547655106,0.05087888240814209,0.0036194846034049988,177.44447326660156,0.00018600000475998968,0.7960328459739685,1.3720581531524658,-0.052640073001384735,0,-0.0500175878405571,1.3720581531524658,1.0014053583145142,7585.562607086,7402.43115234375,37,1.3720581531524658,10.000570297241211,0.5365318059921265,112.71131896972656,5.7574567794799805,0.016598938032984734,1743328709.0058317,57.95000076293945,760000.0,1.1708284616470337,75.8603515625,1.0014053583145142,0.02111748419702053,101.58405303955078,2.0857465267181396,1.0014053583145142,0.7620924711227417
1000,39,25,-0.007420860230922699,0.0745164304971695,0.023637548089027405,181.65701293945312,0.0001829999964684248,0.7910747528076172,1.4095267057418823,0.2103831022977829,0,-0.0574384480714798,1.4095267057418823,1.002605676651001,7761.545329875,7584.1767578125,38,1.4095267057418823,11.040716171264648,0.533844530582428,110.09759521484375,6.254439353942871,0.015361991710960865,1743328890.7450337,66.36000061035156,780000.0,1.5390801429748535,80.77342987060547,1.0026057958602905,0.020440159365534782,100.88351440429688,2.915764331817627,1.002605676651001,0.8300178050994873
1000,40,22,-0.0032101012766361237,0.05902239680290222,-0.015494033694267273,175.9032745361328,0.00018000000272877514,0.7978306412696838,1.447656273841858,0.19116011261940002,0,-0.06064854934811592,1.447656273841858,1.0002018213272095,7951.841423087,7760.1650390625,39,1.447656273841858,10.561308860778809,0.5375627279281616,113.6988525390625,6.963556289672852,0.015552682802081108,1743329066.7279434,71.22000122070312,800000.0,1.3652011156082153,73.84285736083984,1.0002018213272095,0.02009870857000351,102.06035614013672,3.083953380584717,1.0002018213272095,0.16818904876708984
1000,41,26,0.011738605797290802,0.06541642546653748,0.006394028663635254,190.2168731689453,0.00017699999443721026,0.7975383996963501,1.485540509223938,0.004485905170440674,0,-0.04890994355082512,1.485540509223938,1.001193642616272,8143.877001615,7950.45703125,40,1.485540509223938,11.450443267822266,0.537352442741394,105.14314270019531,6.550577163696289,0.01460460014641285,1743329257.024101,53.66999816894531,820000.0,1.2651509046554565,88.24810791015625,1.001193642616272,0.02091383934020996,101.96869659423828,2.4063591957092285,1.001193642616272,-0.6775941848754883
1000,42,27,-0.0036171451210975647,0.059583790600299835,-0.00583263486623764,191.96006774902344,0.0001740000006975606,0.7889928221702576,1.5235044956207275,0.23626288771629333,0,-0.052527088671922684,1.5235044956207275,1.000811219215393,8312.115512637,8142.4951171875,41,1.5235044956207275,11.819746971130371,0.5328558087348938,104.18833923339844,7.127773284912109,0.014996988698840141,1743329449.0596857,59.86000061035156,840000.0,1.375614881515503,90.27174377441406,1.000811219215393,0.020864497870206833,101.68824005126953,2.235013246536255,1.000811219215393,-0.17134594917297363
1000,43,21,0.00474780797958374,0.06903480738401413,0.009451016783714294,168.14915466308594,0.00017100000695791095,0.7760503888130188,1.5614904165267944,0.0558319091796875,0,-0.047779280692338943,1.5614904165267944,1.0014337301254272,8474.308071214,8310.728515625,42,1.5614904165267944,12.41745376586914,0.5259906649589539,118.9420166015625,6.145156383514404,0.015252519398927689,1743329617.2982926,58.9900016784668,860000.0,1.391637921333313,66.50875091552734,1.0014337301254272,0.020169274881482124,101.64032745361328,2.220644950866699,1.0014337301254272,-0.014368295669555664
1000,44,19,0.006129659712314606,0.07396379858255386,0.004928991198539734,162.11776733398438,0.00016799999866634607,0.7674009203910828,1.5993539094924927,-0.14800713956356049,0,-0.04164962098002434,1.5993539094924927,1.0029010772705078,8665.515630967,8472.9306640625,43,1.5993539094924927,12.270133018493652,0.5214113593101501,123.36711120605469,6.1536736488342285,0.01435274537652731,1743329779.4910512,56.209999084472656,880000.0,1.3593662977218628,60.91429138183594,1.0029010772705078,0.022252503782510757,101.20341491699219,2.4359350204467773,1.0029010772705078,0.21529006958007812
1000,45,29,-0.019198816269636154,0.06854444742202759,-0.005419351160526276,191.132080078125,0.00016500000492669642,0.7646874785423279,1.6370351314544678,0.3414304554462433,0,-0.06084843724966049,1.6370351314544678,1.0013176202774048,8848.584591638,8664.1298828125,44,1.6370351314544678,12.452841758728027,0.5200502872467041,104.63968658447266,6.459701061248779,0.01564095914363861,1743329970.6983783,54.81999969482422,900000.0,1.30959951877594,89.14091491699219,1.0013176202774048,0.0204012431204319,101.99109649658203,2.0478432178497314,1.0013176202774048,-0.3880918025970459
1000,46,25,0.011135037988424301,0.06556674093008041,-0.002977706491947174,183.00299072265625,0.00016199999663513154,0.7604449391365051,1.6746470928192139,-0.06895312666893005,0,-0.04971339926123619,1.6746470928192139,1.0011837482452393,9027.306369032,8847.2109375,45,1.6746470928192139,12.424884796142578,0.5178384184837341,109.28782653808594,6.424825191497803,0.014699097722768784,1743330153.7674856,56.7400016784668,920000.0,1.3862800598144531,81.45321655273438,1.0011838674545288,0.021337216719985008,101.5497055053711,2.3306922912597656,1.0011837482452393,0.2828490734100342
1000,47,23,0.009245064109563828,0.05254421383142471,-0.0130225270986557,178.65487670898438,0.00015900000289548188,0.7686544060707092,1.712033987045288,-0.12036002427339554,0,-0.04046833515167236,1.712033987045288,0.998964786529541,9189.138194066,9025.9296875,46,1.712033987045288,11.956401824951172,0.5221137404441833,111.94768524169922,6.994287490844727,0.014571861363947392,1743330332.489045,53.59000015258789,940000.0,1.177086353302002,77.166015625,0.9989648461341858,0.021851371973752975,101.48877716064453,1.7259464263916016,0.998964786529541,-0.6047458648681641
1000,48,18,0.0030337125062942505,0.06545048952102661,0.012906275689601898,161.7588653564453,0.000155999994603917,0.7666921019554138,1.7489771842956543,0.406279981136322,0,-0.03743462264537811,1.7489771842956543,1.0023037195205688,9393.06682186,9187.7587890625,47,1.7489771842956543,11.708178520202637,0.5211087465286255,123.64082336425781,6.38135290145874,0.014204269275069237,1743330494.320805,48.970001220703125,960000.0,1.4351885318756104,59.848697662353516,1.0023038387298584,0.02118418738245964,101.91011047363281,2.048239231109619,1.0023037195205688,0.3222928047180176
1000,49,32,-0.019138004630804062,0.0490671806037426,-0.016383308917284012,203.84886169433594,0.00015300000086426735,0.7597528100013733,1.7855849266052246,-0.1897544264793396,0,-0.056572627276182175,1.7855849266052246,1.0047194957733154,9595.072207287,9391.681640625,48,1.7855849266052246,10.891485214233398,0.5175548195838928,98.11190795898438,6.3300557136535645,0.015646399930119514,1743330698.2495513,50.119998931884766,980000.0,1.2210583686828613,101.66343688964844,1.0047194957733154,0.020598549395799637,102.18529510498047,1.6644306182861328,1.0047194957733154,-0.38380861282348633
