Loss/Loss_reward_critic/Delta,Metrics/EpCost,Train/StopIter,Metrics/LagrangeMultiplier/Min,Metrics/EpLen,Value/cost,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Train/Entropy,Time/Total,Value/reward,Metrics/EpRet,Train/KL,Loss/Loss_pi/Delta,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Time/Epoch,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Time/Update,Time/Rollout,Value/Adv,Train/PolicyRatio/Min,Safety/shield_violation,Time/FPS,Train/LR,Train/PolicyStd,Train/PolicyRatio,_step,Train/Epoch,_timestamp,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Std,TotalEnvSteps,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,_runtime,Safety/shield_adv_c,Metrics/LagrangeMultiplier
0.0001195315271615982,39.08000183105469,40,0.3825720548629761,1000,3.108626365661621,0.01783653348684311,10.356592178344727,1.0885429382324219,2782.131103515625,0.34938329458236694,4.4251909255981445,0.017332397401332855,-0.09114572405815125,1.0175654888153076,0.015428636223077774,0.3825720548629761,0.36249008774757385,253.09103393554688,0.37290096282958984,0,142.05174255371094,111.03917694091797,-0.11635132133960724,1.0175654888153076,6.538197040557861,79.02294921875,0.00026699999580159783,0.7202485799789429,1.0175654888153076,11,10,1746523625.748221,56.79999923706055,0,220000.0,-0.4179902970790863,0.36249008774757385,0.36249008774757385,3030.545611076,NaN,0.3825720548629761
0.0037522297352552414,32.77000045776367,40,0.41767627000808716,1000,3.2278084754943848,0.02158876322209835,10.986621856689453,1.0638362169265747,3029.2841796875,0.44665029644966125,5.109243869781494,0.014669892378151417,0.05842354893684387,1.0140585899353027,0.01392910536378622,0.41767627000808716,0.39412665367126465,247.06451416015625,0.6300296783447266,0,144.03903198242188,103.02540588378906,0.0027006343007087708,1.0140585899353027,6.462039947509766,80.95051574707031,0.0002640000020619482,0.7028167843818665,1.0140585899353027,12,11,1746523872.8978384,75.30000305175781,0,240000.0,-0.35956674814224243,0.39412665367126465,0.39412665367126465,3278.712613919,NaN,0.41767627000808716
-0.006426021456718445,33.619998931884766,40,0.45246171951293945,1000,2.9347825050354004,0.015162741765379906,7.516653060913086,1.0427732467651367,3277.43701171875,0.43827664852142334,5.047266960144043,0.014851931482553482,0.01886916160583496,1.0116348266601562,0.013914072886109352,0.45246171951293945,0.42595139145851135,248.0557098388672,-3.469968795776367,0,142.3720703125,105.68357849121094,0.05380867421627045,1.0116348266601562,6.087788105010986,80.6270523071289,0.0002610000083222985,0.6885703802108765,1.0116348266601562,13,12,1746524121.0649807,80.05000305175781,0,260000.0,-0.34069758653640747,0.42595139145851135,0.42595139145851135,3522.09145778,NaN,0.45246171951293945
0.00668548047542572,34.68000030517578,40,0.4870494306087494,1000,3.467259407043457,0.021848222240805626,6.879238605499268,1.0184801816940308,3520.843994140625,0.5419880151748657,5.611151218414307,0.01654435694217682,-0.08879968523979187,1.0201873779296875,0.015738248825073242,0.4870494306087494,0.45674416422843933,243.29745483398438,-0.6374144554138184,0,142.1688690185547,101.12853240966797,-0.12679284811019897,1.0201873779296875,6.92529296875,82.20389556884766,0.0002579999854788184,0.6722572445869446,1.0201873779296875,14,13,1746524364.4444144,44.25,0,280000.0,-0.42949727177619934,0.45674416422843933,0.45674416422843933,3771.771644972,NaN,0.4870494306087494
0.0010509397834539413,36.4900016784668,40,0.5215811729431152,1000,3.583986759185791,0.022899162024259567,8.708863258361816,0.9935935735702515,3770.18212890625,0.569502055644989,6.254809379577637,0.016272446140646935,0.11667779088020325,1.0123544931411743,0.014869683422148228,0.5215811729431152,0.4882168471813202,249.27037048339844,1.8296246528625488,0,138.7174530029297,110.5528564453125,-0.07440650463104248,1.0123544931411743,6.99959135055542,80.23416137695312,0.00025499999173916876,0.6560215950012207,1.0123544931411743,15,14,1746524614.1239355,92.75,0,300000.0,-0.3128194808959961,0.4882168471813202,0.4882168471813202,4024.627130693,NaN,0.5215811729431152
0.0005684476345777512,38.619998931884766,40,0.5561882257461548,1000,3.651104688644409,0.02346760965883732,10.90923023223877,0.9750884771347046,4023.37451171875,0.5870325565338135,6.8272552490234375,0.018235841765999794,-0.059669166803359985,1.0123162269592285,0.014648512937128544,0.5561882257461548,0.5198315978050232,252.76739501953125,2.200366973876953,0,142.9733428955078,109.79389953613281,-0.08950328826904297,1.0123162269592285,7.6583251953125,79.12413024902344,0.0002519999979995191,0.6439676880836487,1.0123162269592285,16,15,1746524866.9797776,76.80000305175781,0,320000.0,-0.3724886476993561,0.5198315978050232,0.5198315978050232,4276.885068213,NaN,0.5561882257461548
0.000975949689745903,40.77000045776367,40,0.5909753441810608,1000,4.863513946533203,0.02444355934858322,14.02253532409668,0.9609150290489197,4275.49072265625,0.6044104099273682,6.933598518371582,0.018127083778381348,-0.005262196063995361,1.0112907886505127,0.015123596414923668,0.5909753441810608,0.5518452525138855,252.03758239746094,3.11330509185791,0,144.08050537109375,107.95700073242188,0.045318230986595154,1.0112907886505127,8.598004341125488,79.3532485961914,0.00024900000425986946,0.635301947593689,1.0112907886505127,17,16,1746525119.2374578,86.4000015258789,0,340000.0,-0.37775084376335144,0.5518452525138855,0.5518452525138855,4521.941773077,NaN,0.5909753441810608
-0.0038338452577590942,35.790000915527344,40,0.62563157081604,1000,3.5988330841064453,0.020609714090824127,8.525195121765137,0.9371331930160522,4520.697265625,0.5945442318916321,7.427246570587158,0.017298296093940735,-0.06142687797546387,1.0150243043899536,0.01498604565858841,0.62563157081604,0.5831701755523682,244.9776611328125,-5.497340202331543,0,142.47592163085938,102.50169372558594,0.24314337968826294,1.0150243043899536,7.75219202041626,81.64009857177734,0.0002460000105202198,0.6204547882080078,1.0150243043899536,18,17,1746525364.294753,53.150001525878906,0,360000.0,-0.4391777217388153,0.5831701755523682,0.5831701755523682,4767.971175282,NaN,0.62563157081604
0.0045939162373542786,34.310001373291016,40,0.660085916519165,1000,4.0539398193359375,0.025203630328178406,7.345979690551758,0.9106597900390625,4766.7197265625,0.6249109506607056,7.843531608581543,0.018671881407499313,-0.059390246868133545,1.0198132991790771,0.016198856756091118,0.660085916519165,0.6134461164474487,245.9581756591797,-1.179215431213379,0,141.81301879882812,104.14506530761719,-0.10080283135175705,1.0198132991790771,8.1037015914917,81.31463623046875,0.00024300000222865492,0.6044045090675354,1.0198132991790771,19,18,1746525610.3242223,41.0,0,380000.0,-0.49856796860694885,0.6134461164474487,0.6134461164474487,5004.237864453,NaN,0.660085916519165
0.0023434292525053024,35.650001525878906,36,0.6944531798362732,1000,3.8436851501464844,0.027547059580683708,12.277688980102539,0.8908483982086182,5002.9716796875,0.6750926971435547,7.972537994384766,0.020038485527038574,0.17460858821868896,1.0118452310562134,0.01584237441420555,0.6944531798362732,0.6441987156867981,236.18020629882812,4.931709289550781,0,127.76834869384766,108.41178894042969,0.09456086158752441,1.0118452310562134,7.154306411743164,84.68110656738281,0.00023999999393709004,0.5923600792884827,1.0118452310562134,20,19,1746525846.590258,81.30000305175781,0,400000.0,-0.3239593803882599,0.6441987156867981,0.6441987156867981,5241.912950353,NaN,0.6944531798362732
0.0030065979808568954,36.189998626708984,36,0.7287812829017639,1000,4.017612457275391,0.030553657561540604,12.678823471069336,0.8689297437667847,5240.65478515625,0.648526132106781,8.3012056350708,0.021119846031069756,-0.04248031973838806,1.012977957725525,0.0159127376973629,0.7287812829017639,0.675194263458252,237.58184814453125,0.4011344909667969,0,133.87001037597656,103.7117691040039,0.28383514285087585,1.012977957725525,7.891829490661621,84.1815185546875,0.00023700000019744039,0.5798385739326477,1.012977957725525,21,20,1746526084.2660332,75.5,0,420000.0,-0.36643970012664795,0.675194263458252,0.675194263458252,5459.445976519,NaN,0.7287812829017639
-0.0024602990597486496,33.58000183105469,32,0.7629095315933228,1000,3.99731707572937,0.028093358501791954,12.036388397216797,0.8475698232650757,5458.1884765625,0.7327255606651306,8.347356796264648,0.02008114941418171,0.006968140602111816,1.0133312940597534,0.015876486897468567,0.7629095315933228,0.7062119245529175,217.455810546875,-0.6424350738525391,0,116.76309967041016,100.69265747070312,0.12257818877696991,1.0133312940597534,7.488840579986572,91.97270965576172,0.00023400000645779073,0.5677797198295593,1.0133312940597534,22,21,1746526301.7988966,69.30000305175781,0,440000.0,-0.35947155952453613,0.7062119245529175,0.7062119245529175,5693.103249405,NaN,0.7629095315933228
-0.0007923264056444168,38.15999984741211,34,0.7971602082252502,1000,4.308216571807861,0.027301032096147537,11.780655860900879,0.8400447368621826,5691.84033203125,0.8751286864280701,8.951800346374512,0.02008688449859619,0.11617842316627502,1.008405327796936,0.015416516922414303,0.7971602082252502,0.7382463216781616,233.5735626220703,-0.25573253631591797,0,125.04214477539062,108.53132629394531,-0.03436139225959778,1.008405327796936,7.682350158691406,85.62612915039062,0.00023099999816622585,0.5637243986129761,1.008405327796936,23,22,1746526535.4556684,103.44999694824219,0,460000.0,-0.2432931363582611,0.7382463216781616,0.7382463216781616,5907.342761719,NaN,0.7971602082252502
0.007301710546016693,40.939998626708984,31,0.8316861391067505,1000,3.8847362995147705,0.03460274264216423,10.676167488098145,0.827631413936615,5906.0810546875,0.8179236650466919,9.1907377243042,0.02094382606446743,-0.16745233535766602,1.0143016576766968,0.015705900266766548,0.8316861391067505,0.7699123024940491,214.1455078125,-1.1044883728027344,0,108.74058532714844,105.40486145019531,0.05037781968712807,1.0143016576766968,7.981137275695801,93.39444732666016,0.0002280000044265762,0.5567178726196289,1.0143016576766968,24,23,1746526749.6953864,61.54999923706055,0,480000.0,-0.4107454717159271,0.7699123024940491,0.7699123024940491,6087.574165728,NaN,0.8316861391067505
0.0004343204200267792,35.86000061035156,19,0.8661342263221741,1000,4.06561803817749,0.03503706306219101,10.855215072631836,0.8130977153778076,6086.31591796875,0.944977343082428,9.155970573425293,0.021575726568698883,-0.054030388593673706,1.0141016244888306,0.014880476519465446,0.8661342263221741,0.8007749915122986,180.1472625732422,0.1790475845336914,0,67.38063049316406,112.76652526855469,-0.08361992239952087,1.0141016244888306,8.089563369750977,111.0202865600586,0.00022499999613501132,0.5489186644554138,1.014101505279541,25,24,1746526929.9272437,48.0,0,500000.0,-0.46477586030960083,0.8007749915122986,0.8007749915122986,6302.714126893,NaN,0.8661342263221741
-0.00012747570872306824,35.2400016784668,31,0.900475263595581,1000,3.4679250717163086,0.03490958735346794,11.580796241760254,0.8003751635551453,6301.4599609375,0.8600677847862244,8.959134101867676,0.020016014575958252,0.18896803259849548,1.0114305019378662,0.015550244599580765,0.900475263595581,0.8322750329971313,215.0439910888672,0.725581169128418,0,108.14327239990234,106.90066528320312,0.056034475564956665,1.0114305019378662,7.525956153869629,93.00422668457031,0.00022200000239536166,0.5422543287277222,1.0114305019378662,26,25,1746527145.0669708,87.9000015258789,0,520000.0,-0.27580782771110535,0.8322750329971313,0.8322750329971313,6518.634783981,NaN,0.900475263595581
-0.001371670514345169,35.709999084472656,30,0.9347557425498962,1000,3.6535160541534424,0.03353791683912277,11.002266883850098,0.7835643291473389,6517.3681640625,0.9048134684562683,9.09976577758789,0.021198974922299385,-0.06872573494911194,1.0124969482421875,0.015659192577004433,0.9347557425498962,0.8638438582420349,215.8276824951172,-0.5785293579101562,0,109.6995849609375,106.12802124023438,-0.4367608428001404,1.0124969482421875,7.7178544998168945,92.66651916503906,0.00021899999410379678,0.5333057045936584,1.0124969482421875,27,26,1746527360.9876418,72.19999694824219,0,540000.0,-0.3445335626602173,0.8638438582420349,0.8638438582420349,6712.381676348,NaN,0.9347557425498962
0.002513304352760315,33.459999084472656,24,0.9688318967819214,1000,3.735259771347046,0.03605122119188309,11.087173461914062,0.7643753886222839,6711.11767578125,0.978591799736023,9.149986267089844,0.022395504638552666,-0.040540099143981934,1.0133576393127441,0.01519813109189272,0.9688318967819214,0.895190954208374,193.65794372558594,0.08490657806396484,0,86.75617980957031,106.90170288085938,-0.4398631751537323,1.0133576393127441,7.832661151885986,103.2748794555664,0.00021600000036414713,0.5235061645507812,1.0133576393127441,28,27,1746527554.7346408,63.650001525878906,0,560000.0,-0.3850736618041992,0.895190954208374,0.895190954208374,6938.754218885,NaN,0.9688318967819214
0.003932684659957886,32.45000076293945,32,1.002659797668457,1000,3.366010904312134,0.03998390585184097,9.296455383300781,0.7437648177146912,6937.50244140625,0.9575251936912537,9.449604034423828,0.02035956084728241,-0.022945672273635864,1.0156844854354858,0.016475193202495575,1.002659797668457,0.9259654879570007,226.29676818847656,-1.7907180786132812,0,117.20735931396484,109.08930969238281,0.1562005877494812,1.0156844854354858,7.592981338500977,88.37952423095703,0.00021300000662449747,0.5129216909408569,1.0156844854354858,29,28,1746527781.1073353,53.0,0,580000.0,-0.4080193340778351,0.9259654879570007,0.9259654879570007,7149.328586389,NaN,1.002659797668457
-0.003358416259288788,34.290000915527344,29,1.0364018678665161,1000,3.2941718101501465,0.036625489592552185,7.628299713134766,0.7272975444793701,7148.07568359375,0.9671351313591003,9.710685729980469,0.02109314128756523,0.055413901805877686,1.013892412185669,0.015917496755719185,1.0364018678665161,0.9563791751861572,210.50137329101562,-1.6681556701660156,0,107.78551483154297,102.71576690673828,-0.3103657364845276,1.013892412185669,6.779853820800781,95.01126098632812,0.0002099999983329326,0.504656195640564,1.013892412185669,30,29,1746527991.6815774,56.849998474121094,0,600000.0,-0.3526054322719574,0.9563791751861572,0.9563791751861572,7350.372809497,NaN,1.0364018678665161
0.0015839077532291412,31.68000030517578,26,1.069883942604065,1000,3.5349202156066895,0.038209397345781326,9.232399940490723,0.7181044816970825,7349.1201171875,0.9252215027809143,9.984907150268555,0.020018206909298897,0.02655547857284546,1.0127220153808594,0.016052523627877235,1.069883942604065,0.9867566227912903,200.96900939941406,1.604100227355957,0,96.40723419189453,104.56171417236328,0.007055781781673431,1.0127220153808594,7.063042163848877,99.51783752441406,0.00020700000459328294,0.5003082156181335,1.012722134590149,31,30,1746528192.725779,64.44999694824219,0,620000.0,-0.32604995369911194,0.9867566227912903,0.9867566227912903,7581.295998056,NaN,1.069883942604065
-0.0027060844004154205,31.639999389648438,34,1.1031365394592285,1000,3.6954166889190674,0.035503312945365906,10.941428184509277,0.7158440947532654,7580.0283203125,0.9756066203117371,10.095458984375,0.023508021607995033,0.00357973575592041,1.008974313735962,0.016165653243660927,1.1031365394592285,1.0175151824951172,230.8324432373047,1.7090282440185547,0,121.72525787353516,109.10712432861328,0.13455238938331604,1.008974313735962,7.808247089385986,86.64292907714844,0.00020399999630171806,0.49892446398735046,1.0089744329452515,32,31,1746528423.6483877,76.0,0,640000.0,-0.32247021794319153,1.0175151824951172,1.0175151824951172,7773.770183155,NaN,1.1031365394592285
0.007187016308307648,31.6299991607666,25,1.1361888647079468,1000,3.648184299468994,0.04269032925367355,11.166457176208496,0.7072567939758301,7772.51953125,1.0631970167160034,10.307353973388672,0.020047994330525398,-0.008095204830169678,1.009803295135498,0.01547491829842329,1.1361888647079468,1.048516869544983,192.39195251464844,0.22502899169921875,0,90.0041732788086,102.38768005371094,-0.08404205739498138,1.009803295135498,7.989906311035156,103.95445251464844,0.0002010000025620684,0.4949723184108734,1.009803295135498,33,32,1746528616.123098,73.0999984741211,0,660000.0,-0.3305654227733612,1.048516869544983,1.048516869544983,7995.485382192,NaN,1.1361888647079468
-0.005921926349401474,32.52000045776367,33,1.1691341400146484,1000,3.2833571434020996,0.03676840290427208,8.531654357910156,0.7021328210830688,7994.23876953125,0.9471285343170166,9.8475923538208,0.020216887816786766,0.10217073559761047,1.010682225227356,0.01612737774848938,1.1691341400146484,1.0801239013671875,221.64447021484375,-2.63480281829834,0,116.25067138671875,105.3936767578125,-0.18157921731472015,1.010682225227356,6.988903045654297,90.23460388183594,0.00019799999427050352,0.49265047907829285,1.010682225227356,34,33,1746528837.838241,84.44999694824219,0,680000.0,-0.22839468717575073,1.0801239013671875,1.0801239013671875,8190.588507967,NaN,1.1691341400146484
-0.003271486610174179,30.8799991607666,25,1.2018646001815796,1000,3.558318853378296,0.0334969162940979,7.662250518798828,0.6944519877433777,8189.34521484375,0.9857116341590881,9.886041641235352,0.020983342081308365,-0.15685942769050598,1.0103307962417603,0.015772633254528046,1.2018646001815796,1.1111778020858765,195.03903198242188,-0.8694038391113281,0,88.7938003540039,106.24518585205078,0.07005582749843597,1.0103307962417603,7.274578094482422,102.5435791015625,0.00019500000053085387,0.4887675642967224,1.0103307962417603,35,34,1746529032.941711,53.70000076293945,0,700000.0,-0.3852541148662567,1.1111778020858765,1.1111778020858765,8374.475857557,NaN,1.2018646001815796
-0.00232628732919693,34.27000045776367,21,1.2346651554107666,1000,3.4323668479919434,0.03117062896490097,14.09615421295166,0.6991792321205139,8373.2236328125,0.9160676002502441,9.307546615600586,0.02178211510181427,0.34574829414486885,1.0023120641708374,0.01635431870818138,1.2346651554107666,1.1438496112823486,183.81568908691406,6.433903694152832,0,74.60572052001953,109.20989990234375,0.19148357212543488,1.0023120641708374,6.781559467315674,108.80464172363281,0.00019200000679120421,0.4910476505756378,1.0023120641708374,36,35,1746529216.8287086,117.1500015258789,0,720000.0,-0.03950582072138786,1.1438496112823486,1.1438496112823486,8574.886754128,NaN,1.2346651554107666
7.813796401023865e-05,34.2599983215332,26,1.2675306797027588,1000,3.4916980266571045,0.03124876692891121,10.594736099243164,0.6935447454452515,8573.630859375,1.067786693572998,9.457772254943848,0.02272692322731018,-0.32299982383847237,1.0111244916915894,0.016001438722014427,1.2675306797027588,1.1763519048690796,200.3289337158203,-3.501418113708496,0,91.92224884033203,108.40660858154297,-0.14822164177894592,1.0111244916915894,7.880374908447266,99.83580780029297,0.00018899999849963933,0.4882696270942688,1.0111244916915894,37,36,1746529417.239674,67.75,0,740000.0,-0.36250564455986023,1.1763519048690796,1.1763519048690796,8775.755940155,NaN,1.2675306797027588
-0.0042795054614543915,32.119998931884766,28,1.3002946376800537,1000,3.191387176513672,0.026969261467456818,6.598761081695557,0.6837152242660522,8774.49609375,0.8193404078483582,8.681640625,0.022204147651791573,-0.02082762122154236,1.0136809349060059,0.015311135910451412,1.3002946376800537,1.2078806161880493,200.77952575683594,-3.9959750175476074,0,101.77519989013672,99.00423431396484,0.028400734066963196,1.0136809349060059,6.550594329833984,99.61175537109375,0.00018600000475998968,0.48356392979621887,1.0136809349060059,38,37,1746529618.1088555,45.650001525878906,0,760000.0,-0.3833332657814026,1.2078806161880493,1.2078806161880493,8963.829770278,NaN,1.3002946376800537
0.014414388686418533,33.11000061035156,24,1.333048701286316,1000,4.282573223114014,0.04138365015387535,9.60133171081543,0.6621806621551514,8962.564453125,1.0885486602783203,9.295892715454102,0.020339149981737137,-0.010483473539352417,1.0108484029769897,0.01589272730052471,1.333048701286316,1.2393825054168701,187.98069763183594,3.002570629119873,0,81.57099914550781,106.40961456298828,-0.04986017942428589,1.0108484029769897,8.350066184997559,106.3938980102539,0.0001829999964684248,0.4737064242362976,1.0108482837677002,39,38,1746529806.1823761,67.8499984741211,0,780000.0,-0.393816739320755,1.2393825054168701,1.2393825054168701,9147.219561191,NaN,1.333048701286316
-0.006169833242893219,36.7599983215332,23,1.3660746812820435,1000,3.3772218227386475,0.03521381691098213,13.041521072387695,0.6592661142349243,9145.9619140625,0.9691506624221802,8.95788860321045,0.020838480442762375,0.14004209637641907,1.0092610120773315,0.016837066039443016,1.3660746812820435,1.2711608409881592,183.3065948486328,3.4401893615722656,0,79.28449249267578,104.02204895019531,0.0018397197127342224,1.0092610120773315,7.089628219604492,109.10681915283203,0.00018000000272877514,0.4726502597332001,1.0092610120773315,40,39,1746529989.5727477,76.05000305175781,0,800000.0,-0.25377464294433594,1.2711608409881592,1.2711608409881592,9335.276521047,NaN,1.3660746812820435
0.00037885457277297974,34.08000183105469,24,1.39914071559906,1000,3.5581343173980713,0.03559267148375511,11.228665351867676,0.65980064868927,9334.0087890625,0.9278591871261597,9.34069538116455,0.021140318363904953,-0.0022651851177215576,1.0045092105865479,0.015943732112646103,1.39914071559906,1.3032243251800537,187.9696502685547,-1.8128557205200195,0,83.49654388427734,104.4730453491211,-0.2752951383590698,1.0045092105865479,7.249110221862793,106.40015411376953,0.00017699999443721026,0.4730456471443176,1.0045092105865479,41,40,1746530177.6289155,77.05000305175781,0,820000.0,-0.2560398280620575,1.3032243251800537,1.3032243251800537,9546.460742077,NaN,1.39914071559906
