Train/Entropy,_timestamp,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_cost_critic,Train/PolicyStd,Train/PolicyRatio/Min,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Time/Epoch,Train/LR,Train/StopIter,Safety/shield_violation,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier,Time/Total,TotalEnvSteps,Metrics/LagrangeMultiplier/Min,Metrics/EpRet,Train/KL,Time/Rollout,Value/Adv,Value/reward,Value/cost,Loss/Loss_pi,Metrics/EpCost,Train/PolicyRatio/Std,Safety/shield_adv_c,Train/PolicyRatio/Max,Loss/Loss_cost_critic/Delta,Train/PolicyRatio,Safety/EpCostShield,Train/Epoch,_runtime,Metrics/EpLen,_step,Time/Update,Time/FPS
1.3940171003341675,1746496536.895323,0.03599999472498894,0,0.044999994337558746,3.807983636856079,0.975464403629303,1.0022817850112915,-0.4721236824989319,0.003608274506404996,168.11460876464844,0.0002969999914057553,40,0.0497237928211689,0.044999994337558746,0,0.044999994337558746,0.003608274506404996,0.03599999472498894,168.1155548095703,20000.0,0.03599999472498894,-0.2099469155073166,0.010597657412290573,86.75273132324219,-0.11315775662660599,-0.18632347881793976,0.06332141906023026,-0.4721236824989319,10.800000190734863,0.01163420733064413,NaN,1.0022817850112915,3.807983636856079,1.0022817850112915,24.950000762939453,0,318.621958889,1000,1,81.36180114746094,118.96646881103516
1.3562614917755127,1746496686.4288595,0.07074300944805145,0,0.07821150124073029,4.429068565368652,0.9396957159042358,1.0022146701812744,0.06072795391082764,0.002554261824116111,149.459716796875,0.00029399999766610563,40,0.48474112153053284,0.07821150124073029,0,0.07821150124073029,-0.0010540126822888851,0.07074300944805145,317.6471862792969,40000.0,0.07074300944805145,0.0032092034816741943,0.01647740975022316,65.50534057617188,0.134293794631958,-0.16360865533351898,0.18120507895946503,-0.41139572858810425,9.199999809265137,0.013083117082715034,NaN,1.0022146701812744,0.6210849285125732,1.0022146701812744,57.70000076293945,1,470.665250724,1000,2,83.95433044433594,133.81532287597656
1.3149138689041138,1746496838.4728754,0.10424312949180603,0,0.11163836717605591,10.209341049194336,0.9021488428115845,1.0030275583267212,-0.0006434619426727295,0.0020683177281171083,151.98573303222656,0.000291000003926456,40,1.2583800554275513,0.11163836717605591,0,0.11163836717605591,-0.00048594409599900246,0.10424312949180603,469.703369140625,60000.0,0.10424312949180603,0.2333146184682846,0.013077380135655403,68.20630645751953,-0.07447763532400131,-0.1395389586687088,0.22373223304748535,-0.412039190530777,21.266666412353516,0.01199463102966547,NaN,1.0030275583267212,5.780272483825684,1.0030275583267212,80.3499984741211,2,616.815304763,1000,3,83.77938079833984,131.59129333496094
1.288748025894165,1746496984.6226275,0.13833095133304596,0,0.14496193826198578,7.64824104309082,0.8789718747138977,1.0040204524993896,0.002363651990890503,0.003068476915359497,146.09036254882812,0.0002880000101868063,40,2.348391532897949,0.14496193826198578,0,0.14496193826198578,0.0010001591872423887,0.13833095133304596,615.8500366210938,80000.0,0.13833095133304596,0.22380390763282776,0.008780283853411674,63.556297302246094,0.05293967202305794,-0.10108446329832077,0.8102118372917175,-0.4096755385398865,21.587499618530273,0.009722028858959675,NaN,1.0040204524993896,-2.5611000061035156,1.0040204524993896,46.0,3,762.909029064,1000,4,82.53401184082031,136.90158081054688
1.2812567949295044,1746497130.7164567,0.17275641858577728,0,0.17624425888061523,2.8654532432556152,0.8724046349525452,1.002686619758606,0.11257046461105347,0.0019850863609462976,146.03286743164062,0.0002849999873433262,40,1.1092538833618164,0.17624425888061523,0,0.17624425888061523,-0.0010833905544131994,0.17275641858577728,761.944580078125,100000.0,0.17275641858577728,0.3005940914154053,0.0057551199570298195,63.42496109008789,0.13425445556640625,-0.08090721070766449,0.9471933841705322,-0.297105073928833,18.079999923706055,0.009625053033232689,NaN,1.002686619758606,-4.782787799835205,1.002686619758606,21.649999618530273,4,909.866729224,1000,5,82.60785675048828,136.95547485351562
1.2524269819259644,1746497277.6735945,0.2074356973171234,0,0.207116037607193,3.7166335582733154,0.8475791215896606,1.0054271221160889,-0.09110137820243835,0.0023474188055843115,146.8826141357422,0.00028199999360367656,40,1.0602896213531494,0.207116037607193,0,0.207116037607193,0.00036233244463801384,0.2074356973171234,908.8851928710938,120000.0,0.2074356973171234,0.42875388264656067,0.008622968569397926,64.93938446044922,-0.10678169131278992,-0.061318714171648026,0.5277480483055115,-0.38820645213127136,18.540000915527344,0.009974326938390732,NaN,1.0054271221160889,0.8511803150177002,1.0054271221160889,31.649999618530273,5,1056.178864449,1000,6,81.94317626953125,136.1631622314453
1.2377943992614746,1746497423.9856615,0.24239283800125122,0,0.2388237714767456,4.376044273376465,0.8355408906936646,1.0049464702606201,0.030425429344177246,0.0030695246532559395,146.2446746826172,0.0002789999998640269,40,1.6737421751022339,0.2388237714767456,0,0.2388237714767456,0.000722105847671628,0.24239283800125122,1055.2088623046875,140000.0,0.24239283800125122,0.48323532938957214,0.006451648660004139,64.86851501464844,0.010028943419456482,-0.04566383734345436,0.6569448113441467,-0.3577810227870941,20.010000228881836,0.009700830094516277,NaN,1.0049464702606201,0.6594107151031494,1.0049464702606201,49.29999923706055,6,1203.167420735,1000,7,81.3761215209961,136.75711059570312
1.2386345863342285,1746497570.9741771,0.27687638998031616,0,0.26974910497665405,3.5777716636657715,0.836013913154602,1.0050512552261353,0.0074349939823150635,0.004271261394023895,146.91932678222656,0.00027600000612437725,40,2.1244559288024902,0.26974910497665405,0,0.26974910497665405,0.0012017367407679558,0.27687638998031616,1202.1932373046875,160000.0,0.27687638998031616,0.2290143370628357,0.005349485669285059,64.5205307006836,0.031029587611556053,-0.0295261237770319,1.6137263774871826,-0.35034602880477905,13.890000343322754,0.00872789602726698,NaN,1.0050512552261353,-0.7982726097106934,1.0050512552261353,26.899999618530273,7,1346.607403765,1000,8,82.39873504638672,136.12913513183594
1.2376203536987305,1746497714.4142926,0.310350626707077,0,0.2990272045135498,2.909684658050537,0.8351469039916992,1.004435420036316,0.02988409996032715,0.00380934146232903,143.27198791503906,0.0002730000123847276,40,1.8604490756988525,0.2990272045135498,0,0.2990272045135498,-0.0004619199316948652,0.310350626707077,1345.535888671875,180000.0,0.310350626707077,0.29984810948371887,0.006754542235285044,62.89569854736328,-0.2074892669916153,-0.013001346960663795,1.547053337097168,-0.3204619288444519,10.229999542236328,0.00884123146533966,NaN,1.004435420036316,-0.6680870056152344,1.004435420036316,15.5,8,1493.356762018,1000,9,80.3762435913086,139.59463500976562
1.2301775217056274,1746497861.1636784,0.34346669912338257,0,0.3283849060535431,3.714033365249634,0.8288580179214478,1.0048037767410278,-0.003656238317489624,0.0031795683316886425,146.66476440429688,0.0002699999895412475,40,2.9943277835845947,0.3283849060535431,0,0.3283849060535431,-0.0006297731306403875,0.34346669912338257,1492.367431640625,200000.0,0.34346669912338257,0.18170517683029175,0.007235595490783453,65.60287475585938,0.2820242643356323,0.007066148333251476,2.242286205291748,-0.32411816716194153,12.5600004196167,0.009880570694804192,NaN,1.0048037767410278,0.8043487071990967,1.0048037767410278,31.450000762939453,9,1637.178609578,1000,10,81.06184387207031,136.3654022216797
