Metrics/EpCost,Misc/Nu_star,Misc/Alpha,Time/Total,Loss/Loss_cost_critic/Delta,Misc/r,Metrics/EpLen,Time/FPS,Value/cost,_runtime,Train/LR,Misc/gradient_norm,Loss/Loss_cost_critic,Loss/Loss_reward_critic/Delta,Misc/FinalStepNorm,Loss/Loss_reward_critic,Train/PolicyStd,Train/StopIter,TotalEnvSteps,Time/Update,Misc/B,Misc/AcceptanceStep,Misc/H_inv_g,Misc/A,Train/PolicyRatio/Max,Misc/cost_gradient_norm,Train/Entropy,Train/PolicyRatio/Min,Value/reward,Misc/OptimCase,Metrics/EpRet,Loss/Loss_pi/Delta,Train/Epoch,Train/KL,Value/Adv,Time/Epoch,_step,Misc/Lambda_star,Time/Rollout,Train/PolicyRatio,Train/PolicyRatio/Std,Loss/Loss_pi,Misc/q,Misc/s,_timestamp,Misc/xHx
30.899999618530273,1.3848735094070435,3.1306796073913574,96.67610168457031,3.4525349140167236,0.0005619193543680012,1000,206.878662109375,-0.17369718849658966,193.601293211,0,0.0667700543999672,3.4525349140167236,0.009336048737168312,0.3420014977455139,0.009336048737168312,1.006874680519104,10,20000.0,11.360458374023438,-91560.265625,1,0.08467057347297668,0.002010287018492818,1.0003032684326172,0.08074392378330231,1.4257745742797852,1.0003032684326172,-0.1860218197107315,0,-0.16257795691490173,-0.0030511259101331234,0,0.0001070266735041514,-1.754760781125242e-08,96.6750259399414,1,0.0,85.31453704833984,1.0003032684326172,0.00021449937776196748,-0.0030511259101331234,0.002040565712377429,0.010428200475871563,1743306029.3845015,0.002040565712377429
24.350000381469727,2.0926027297973633,1.9498704671859741,192.3850555419922,-0.9312934875488281,-0.0003499287413433194,1000,209.11973571777344,0.16981853544712067,289.450897592,0,0.0780637115240097,2.5212414264678955,-0.0027896412648260593,0.31824490427970886,0.006546407472342253,0.9959766864776611,10,40000.0,11.216028213500977,-129819.953125,1,0.15282000601291656,0.005233575589954853,1.0000264644622803,0.06379850953817368,1.4148403406143188,1.0000264644622803,-0.1568382978439331,0,-0.818215012550354,-0.00024632876738905907,1,0.00016464419604744762,-4.577636492086867e-09,95.63899230957031,2,0.0,84.42293548583984,1.0000263452529907,1.8713581084739417e-05,-0.0032974546775221825,0.005260386038571596,0.004567257594317198,1743306125.1041791,0.005260386038571596
24.96666717529297,1.2649742364883423,1.7451121807098389,288.24932861328125,-0.5398452281951904,1.189237809740007e-05,1000,208.80137634277344,0.6510273218154907,385.387017827,0,0.07727210223674774,1.981396198272705,-0.0008376077748835087,0.2872874438762665,0.005708799697458744,0.9622435569763184,10,60000.0,11.09326457977295,-49871.71875,1,0.19455108046531677,0.006567224860191345,1.0000971555709839,0.11340389400720596,1.3801727294921875,1.0000971555709839,-0.14779096841812134,0,-0.7898575067520142,-0.00046152854338288307,2,0.000175768174813129,1.1825560974898508e-08,95.7848129272461,3,0.0,84.69152069091797,1.0000971555709839,6.86712737660855e-05,-0.0037589832209050655,0.006567236036062241,0.01249874196946621,1743306220.9537475,0.006567236036062241
19.962499618530273,3.893636703491211,1.2626354694366455,384.1423034667969,-1.0294793248176575,0.00015191588317975402,1000,208.70982360839844,0.5901127457618713,480.811189256,0,0.14766360819339752,0.9519168734550476,-0.0022546513937413692,0.33210325241088867,0.003454148303717375,0.939826488494873,10,80000.0,11.041690826416016,-302072.125,1,0.23883505165576935,0.012527591548860073,1.0000007152557373,0.02991924062371254,1.3563480377197266,1.0000007152557373,-0.12301566451787949,0,-0.8446385264396667,0.0035481423255987465,3,0.00013606295397039503,-4.1961669694501325e-09,95.82683563232422,4,0.0,84.78511047363281,1.0000005960464478,3.953724956318183e-07,-0.000210840895306319,0.01254508551210165,0.0013192158658057451,1743306316.8897474,0.01254508551210165
19.450000762939453,1.6508127450942993,1.7544184923171997,479.59796142578125,0.2152143120765686,0.00024213978031184524,1000,209.7611083984375,0.6455006003379822,576.887999753,0,0.09532549977302551,1.1671311855316162,0.001207950059324503,0.33207541704177856,0.004662098363041878,0.951323926448822,10,100000.0,11.065800666809082,-51547.15625,1,0.18430779874324799,0.0064897602424025536,0.9993476867675781,0.06857796758413315,1.3684457540512085,0.9993476867675781,-0.14285309612751007,0,-0.9498753547668457,-0.002557518717367202,4,0.00013318134006112814,-7.629394338515283e-10,95.34656524658203,5,0.0,84.2807388305664,0.9993476867675781,0.0004612831980921328,-0.002768359612673521,0.006497749127447605,0.007338947616517544,1743306412.3140104,0.006497749127447605
15.020000457763672,1.9269490242004395,1.2008373737335205,575.6701049804688,-0.27643465995788574,0.0007818566518835723,1000,208.3443603515625,0.8276703357696533,672.886730498,0,0.14948439598083496,0.8906965255737305,-0.0007472061552107334,0.27663326263427734,0.003914892207831144,0.9473183751106262,10,120000.0,11.076947212219238,-41884.1953125,1,0.2528851628303528,0.013756021857261658,0.9997528791427612,0.07214945554733276,1.362608551979065,0.9997528791427612,-0.12754158675670624,0,-1.1589446067810059,0.001189528964459896,5,0.0001941462542163208,-3.051757735406113e-09,95.99491882324219,6,0.0,84.9179458618164,0.9997528195381165,0.0001747689238982275,-0.001578830648213625,0.013869513757526875,0.0053862775675952435,1743306508.3908198,0.013869513757526875
13.949999809265137,1.3700344562530518,1.4103381633758545,671.6806640625,0.16118276119232178,0.001239237142726779,1000,208.49134826660156,1.6994359493255615,768.826045707,0,0.10743197798728943,1.0518792867660522,0.001910101156681776,0.3100726902484894,0.00582499336451292,0.9423949122428894,10,140000.0,11.083110809326172,-18263.369140625,1,0.22949743270874023,0.00991089642047882,1.0002092123031616,0.11917372047901154,1.3545913696289062,1.0002092123031616,-0.1250772923231125,0,-1.0886716842651367,-0.0006023987662047148,6,0.00015663864905945957,1.5258788677030566e-09,95.92723846435547,7,0.0,84.84410095214844,1.0002092123031616,0.0001479635393479839,-0.0021812294144183397,0.010055022314190865,0.010655323043465614,1743306604.389497,0.010055022314190865
9.800000190734863,1.813867211341858,1.6018376350402832,767.60791015625,-0.4234911799430847,-0.00028018606826663017,1000,208.64305114746094,0.6025107502937317,865.167830184,0,0.06977792829275131,0.6283881068229675,-0.0014278371818363667,0.3004027009010315,0.004397156182676554,0.9224796295166016,10,160000.0,11.141998291015625,-15799.1083984375,1,0.21112287044525146,0.007781661115586758,0.99962317943573,0.08996948599815369,1.332057237625122,0.99962317943573,-0.13507843017578125,0,-1.2273162603378296,-0.001312230946496129,7,0.00020200212020426989,3.051757735406113e-09,95.85749816894531,8,0.0,84.71546936035156,0.9996231198310852,0.00026645237812772393,-0.0034934603609144688,0.007794575300067663,0.006078806705772877,1743306700.328772,0.007794575300067663
9.229999542236328,2.855801820755005,1.6530864238739014,863.934814453125,-0.2558762729167938,-0.00018841313431039453,1000,207.80589294433594,0.5887980461120605,961.328155295,0,0.13741806149482727,0.3725118339061737,0.001467966940253973,0.3323863744735718,0.005865123122930527,0.9085161089897156,10,180000.0,11.216581344604492,-34739.953125,1,0.1712813377380371,0.007304297760128975,1.000913143157959,0.057713158428668976,1.3178623914718628,1.000913143157959,-0.16184164583683014,0,-1.478256344795227,0.0013853686396032572,8,0.00015913705283310264,-9.155272984173735e-09,96.24365997314453,9,0.0,85.02706146240234,1.000913143157959,0.0006456897244788706,-0.0021080917213112116,0.007318773772567511,0.0024522915482521057,1743306796.6706512,0.007318773772567511
8.680000305175781,1.5848371982574463,1.0070874691009521,960.112060546875,0.704090029001236,0.003011313732713461,1000,208.1607666015625,0.41153743863105774,1057.411488909,0,0.33289697766304016,1.0766018629074097,-0.0005160211585462093,0.303615927696228,0.005349101964384317,0.891880214214325,10,200000.0,11.115657806396484,-9461.890625,1,0.20684008300304413,0.018580667674541473,0.9989826679229736,0.1254160851240158,1.300827980041504,0.9989826679229736,-0.17810587584972382,0,-1.6057672500610352,0.0032588118920102715,9,0.00018639350309967995,1.2969969986897922e-08,96.07958984375,10,0.0,84.96389770507812,0.9989826679229736,0.0007193624041974545,0.00115072017069906,0.019719477742910385,0.007962695322930813,1743306892.8309321,0.019719477742910385
9.850000381469727,1.0647099018096924,1.2449709177017212,1056.2081298828125,-0.0407177209854126,-0.0046676089987158775,1000,208.3026123046875,0.8366457223892212,1153.15897434,0,0.281363844871521,1.035884141921997,-0.0010309279896318913,0.3465694487094879,0.004318173974752426,0.8909146189689636,10,220000.0,11.017404556274414,-5499.2509765625,1,0.18574726581573486,0.011668738909065723,0.999629020690918,0.1774754524230957,1.3008842468261719,0.999629020690918,-0.17526042461395264,0,-1.7965545654296875,-0.009663359611295164,10,0.00011994117085123435,2.2888182460434336e-09,96.01416015625,11,0.0,84.9967269897461,0.999629020690918,0.00026232199161313474,-0.008512639440596104,0.012903610244393349,0.017642784863710403,1743306988.9142892,0.012903610244393349
8.84000015258789,1.2395528554916382,0.8247745037078857,1151.94482421875,-0.10370057821273804,-0.006755506619811058,1000,209.05299377441406,0.8414316177368164,1249.434463801,0,0.4379713237285614,0.932183563709259,0.0004778546281158924,0.3234826922416687,0.0047960286028683186,0.8948533535003662,10,240000.0,11.045804977416992,-6003.4814453125,1,0.25211212038993835,0.025894783437252045,0.9991101026535034,0.1837902069091797,1.305176854133606,0.9991101026535034,-0.1468328833580017,0,-1.9043667316436768,-0.002709035761654377,11,0.00015627116954419762,6.103515470812226e-09,95.66952514648438,12,0.0,84.62368774414062,0.9991100430488586,0.0006292805192060769,-0.01122167520225048,0.029400816187262535,0.013016659766435623,1743307084.6617496,0.029400816187262535
7.75,2.359569549560547,1.1643513441085815,1248.2193603515625,-0.4818505644798279,9.278701327275485e-06,1000,207.91104125976562,0.885230302810669,1345.483612351,0,0.26176202297210693,0.45033299922943115,0.00025792093947529793,0.2868228852748871,0.0050539495423436165,0.8857356905937195,10,260000.0,11.09832763671875,-16720.083984375,1,0.2198805958032608,0.014752339571714401,1.000640869140625,0.10645008087158203,1.2949706315994263,1.000640869140625,-0.16927005350589752,0,-2.0262248516082764,0.008564676158130169,12,0.00019992957822978497,-4.577636492086867e-09,96.19499206542969,13,0.0,85.09664154052734,1.000640869140625,0.0004531629092525691,-0.0026569990441203117,0.014752363786101341,0.003592222463339567,1743307180.9372811,0.014752363786101341
7.860000133514404,2.999756336212158,1.3345173597335815,1344.2730712890625,-0.07565039396286011,0.00015997691662050784,1000,208.38809204101562,0.5497135519981384,1442.349121149,0,0.27006563544273376,0.37468260526657104,0.0035831043496727943,0.3074478507041931,0.00863705389201641,0.8685817122459412,10,280000.0,11.169539451599121,-27796.28515625,1,0.17668507993221283,0.011218520812690258,0.9993904829025269,0.07103689759969711,1.274644374847412,0.9993904829025269,-0.21940192580223083,0,-2.08358097076416,0.0013700170675292611,13,0.00016114607569761574,-1.2207030941624453e-08,95.97477722167969,14,0.0,84.80521392822266,0.9993904232978821,0.00043104984797537327,-0.0012869819765910506,0.011230035685002804,0.0022225731518119574,1743307276.9864335,0.011230035685002804
