Loss/Loss_cost_critic/Delta,Train/LR,Train/Epoch,Metrics/LagrangeMultiplier/Max,Safety/shield_violation,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Max,Train/StopIter,Train/PolicyStd,Loss/Loss_cost_critic,Value/reward,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Train/PolicyRatio,Time/FPS,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,_runtime,Train/KL,Time/Total,Metrics/EpRet,Loss/Loss_reward_critic,Metrics/EpCost,Safety/EpCostShield,Metrics/LagrangeMultiplier/Min,Value/Adv,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Time/Update,Time/Rollout,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Value/cost,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Time/Epoch,_timestamp,Metrics/LagrangeMultiplier/Std,Train/Entropy,_step
0.6720001697540283,0.0002610000083222985,12,0.4437389373779297,4.291729927062988,1000,0.4104517996311188,39,0.9141423106193542,3.2069718837738037,0.03428662195801735,NaN,0.4104517996311188,260000.0,0.9978827834129333,128.65805053710938,0.9978827238082886,0.006703535560518503,2325.11000699,0.021326927468180656,2152.623046875,-0.03409713879227638,0.013700086623430252,15.869999885559082,82.4000015258789,0.4437389373779297,-0.025123951956629753,0.9978827238082886,0.4104517996311188,0.08037597686052322,83.53105163574219,71.91972351074219,0.4437389373779297,0,1.0452874898910522,0.16093750298023224,0.015436583198606968,155.45082092285156,1746561637.065029,0,1.3291279077529907,13
-0.4656717777252197,0.0002579999854788184,13,0.4736475944519043,4.454841613769531,1000,0.4388474225997925,40,0.9154574275016785,2.741300106048584,0.04094642773270607,NaN,0.4388474225997925,280000.0,1.0043525695800781,116.58965301513672,1.0043525695800781,-0.003975815139710903,2488.929259458,0.01638508029282093,2324.226318359375,-0.005041608586907387,0.009724271483719349,14.920000076293945,55.95000076293945,0.4736475944519043,0.006556056439876556,1.0043525695800781,0.4388474225997925,-0.025632107630372047,97.65441131591797,73.88733673095703,0.4736475944519043,0,0.8760547637939453,-0.10600808449089527,0.01407431997358799,171.54180908203125,1746561808.6751137,0,1.3305745124816895,14
-1.0205763578414917,0.00025499999173916876,14,0.5026009678840637,4.242311954498291,1000,0.4666736125946045,38,0.9018079042434692,1.7207237482070923,0.00975953321903944,NaN,0.4666736125946045,300000.0,1.0060819387435913,122.14813995361328,1.0060820579528809,0.007970866747200489,2656.907399166,0.02105885185301304,2488.032958984375,-0.16590751707553864,0.017695138230919838,13.4399995803833,41.45000076293945,0.5026009678840637,0.014621466398239136,1.0060820579528809,0.4666736125946045,-0.08006543666124344,90.62779235839844,73.10774993896484,0.5026009678840637,0,0.785047173500061,-0.05443332903087139,0.014624807052314281,163.73561096191406,1746561972.494353,0,1.3154875040054321,15
0.22085702419281006,0.0002519999979995191,15,0.5303947925567627,3.3601372241973877,1000,0.49397557973861694,40,0.8968252539634705,1.9415807723999023,0.0442267544567585,NaN,0.49397557973861694,320000.0,1.0040005445480347,119.1416015625,1.0040005445480347,0.003553643822669983,2818.194410547,0.018406569957733154,2655.98388671875,0.04305238649249077,0.02124878205358982,10.779999732971191,40.400001525878906,0.5303947925567627,0.0727228969335556,1.0040005445480347,0.49397557973861694,-0.04467928409576416,93.7337646484375,74.1336441040039,0.5303947925567627,0,0.6724672317504883,0.03538615256547928,0.015250394120812416,167.8674774169922,1746562140.4725287,0,1.309907078742981,16
1.9513237476348877,0.00024900000425986946,16,0.5574579834938049,3.571629285812378,1000,0.5217770934104919,35,0.8952916860580444,3.89290452003479,0.041736405342817307,NaN,0.5217770934104919,340000.0,0.9955312609672546,124.0695571899414,0.9955312609672546,-0.010180536657571793,2966.238444349,0.021484753116965294,2817.29296875,0.05082129314541817,0.011068245396018028,12.930000305175781,63.04999923706055,0.5574579834938049,0.26056766510009766,0.9955312609672546,0.5217770934104919,0.04761891812086105,82.86555480957031,78.33428192138672,0.5574579834938049,0,0.8383967876434326,0.09229820221662521,0.015112911351025105,161.19989013671875,1746562301.7591462,0,1.308157205581665,17
-2.3151326179504395,0.0002460000105202198,17,0.5833635926246643,3.1635522842407227,1000,0.5475054979324341,35,0.8742976784706116,1.5777719020843506,-0.0018613514257594943,NaN,0.5475054979324341,360000.0,1.006071925163269,135.15672302246094,1.006071925163269,-0.0025932611897587776,3094.523896462,0.020888837054371834,2965.35595703125,-0.00407270435243845,0.00847498420625925,8.970000267028809,8.600000381469727,0.5833635926246643,0.21391670405864716,1.006071925163269,0.5475054979324341,-0.18284393846988678,78.22994232177734,69.746337890625,0.5833635926246643,0,0.5840679407119751,-0.23046285659074783,0.014357764273881912,147.9763641357422,1746562449.8034863,0,1.284323811531067,18
0.7970871925354004,0.00024300000222865492,18,0.6081461906433105,3.180797815322876,1000,0.5724859833717346,25,0.8488843441009521,2.374859094619751,0.017939025536179543,NaN,0.5724859833717346,380000.0,1.004120111465454,155.99093627929688,1.0041199922561646,0.000421951524913311,3214.512421131,0.02055761031806469,3093.636474609375,-0.11442304402589798,0.008896935731172562,8.239999771118164,29.799999237060547,0.6081461906433105,0.10596218705177307,1.0041199922561646,0.5724859833717346,-0.08826699107885361,48.66977310180664,79.5427474975586,0.6081461906433105,0,0.6984027028083801,0.09457694739103317,0.015036212280392647,128.2125701904297,1746562578.0890222,0,1.2548822164535522,19
0.6505358219146729,0.00023999999393709004,19,0.632159411907196,3.3963429927825928,1000,0.5982653498649597,23,0.848097562789917,3.025394916534424,0.0039640991017222404,NaN,0.5982653498649597,400000.0,1.0008636713027954,166.7643585205078,1.0008636713027954,0.0005024829879403114,3349.315040547,0.02016415446996689,3213.6396484375,-0.06754741817712784,0.009399418719112873,9.819999694824219,61.849998474121094,0.632159411907196,0.08106444031000137,1.0008636713027954,0.5982653498649597,0.07221835106611252,44.256187438964844,75.67344665527344,0.632159411907196,0,0.7535371780395508,0.16048534214496613,0.015061335638165474,119.92970275878906,1746562698.0776262,0,1.2540651559829712,20
1.7484498023986816,0.00023700000019744039,20,0.6557890176773071,4.450829029083252,1000,0.6247121095657349,26,0.848369300365448,4.7738447189331055,0.04710962250828743,NaN,0.6247121095657349,420000.0,0.999987781047821,148.43492126464844,0.999987781047821,0.0027194293215870857,3480.480385078,0.020499128848314285,3348.438232421875,-0.13605880737304688,0.012118848040699959,11.899999618530273,60.75,0.6557890176773071,0.30618128180503845,0.999987781047821,0.6247121095657349,-0.0028238212689757347,53.102745056152344,81.63639831542969,0.6557890176773071,0,1.2880504131317139,-0.07504217233508825,0.014994836412370205,134.7391815185547,1746562832.8802626,0,1.2543898820877075,21
0.12808847427368164,0.00023400000645779073,21,0.6787509918212891,4.304583549499512,1000,0.6509614586830139,25,0.8415241241455078,4.901933193206787,0.044318754225969315,NaN,0.6509614586830139,440000.0,1.0043848752975464,152.56210327148438,1.0043847560882568,0.00880688801407814,3629.84412938,0.021873407065868378,3479.593994140625,-0.23104263842105865,0.0209257360547781,9.489999771118164,42.25,0.6787509918212891,0.20437267422676086,1.0043847560882568,0.6509614586830139,-0.08643963187932968,53.840599060058594,77.25352478027344,0.6787509918212891,0,1.672883152961731,-0.08361581061035395,0.01522640697658062,131.0941619873047,1746562964.0456376,0,1.246308445930481,22
-1.0121574401855469,0.00023099999816622585,22,0.7013875842094421,5.870070934295654,1000,0.6783400774002075,31,0.8263953924179077,3.8897757530212402,0.021650854498147964,NaN,0.6783400774002075,460000.0,1.0011045932769775,133.97024536132812,1.0011045932769775,-0.010584939271211624,3774.302411444,0.020594749599695206,3628.952880859375,0.15397869050502777,0.010340796783566475,11.300000190734863,73.19999694824219,0.7013875842094421,0.10510415583848953,1.0011045932769775,0.6783400774002075,-0.03229319304227829,70.83586120605469,78.45098114013672,0.7013875842094421,0,1.657963514328003,0.05414643883705139,0.015292131341993809,149.28689575195312,1746563113.409351,0,1.228235125541687,23
0.19416093826293945,0.0002280000044265762,23,0.7238037586212158,7.274209499359131,1000,0.7058957815170288,29,0.8093669414520264,4.08393669128418,0.09645196795463562,NaN,0.7058957815170288,480000.0,1.0086350440979004,138.9449920654297,1.0086350440979004,0.006313707679510117,3893.910311803,0.02049051970243454,3772.971435546875,0.1685008555650711,0.01665450446307659,11.6899995803833,52.75,0.7238037586212158,-0.02396250143647194,1.0086350440979004,0.7058957815170288,-0.23582769930362701,69.53382873535156,74.40794372558594,0.7238037586212158,0,2.1380112171173096,-0.20353450626134872,0.015383262187242508,143.9418487548828,1746563257.8670778,0,1.2074134349822998,24
-1.9832677841186523,0.00022499999613501132,24,0.7459377646446228,4.36679220199585,1000,0.7317114472389221,22,0.7779404520988464,2.1006689071655273,0.03943105787038803,NaN,0.7317114472389221,500000.0,1.0098906755447388,167.33827209472656,1.0098906755447388,-0.007423711009323597,3996.65795533,0.02123231068253517,3893.010009765625,0.1660805493593216,0.009230793453752995,11.0,13.050000190734863,0.7459377646446228,-0.020962461829185486,1.0098906755447388,0.7317114472389221,-0.26465079188346863,42.328590393066406,77.18974304199219,0.7459377646446228,0,1.1048911809921265,-0.028823092579841614,0.014693806879222393,119.51838684082031,1746563377.4754362,0,1.167762279510498,25
0.12955594062805176,0.00022200000239536166,25,0.7671114802360535,5.345315933227539,1000,0.7565019130706787,13,0.7518134117126465,2.230224847793579,0.037802018225193024,NaN,0.7565019130706787,520000.0,1.0047814846038818,194.80307006835938,1.0047814846038818,-0.001688568852841854,4125.626630933,0.021314682438969612,3995.76318359375,0.11461466550827026,0.0075422246009111404,6.25,23.399999618530273,0.7671114802360535,-0.01812446117401123,1.0047814846038818,0.7565019130706787,-0.2738591134548187,24.996444702148438,77.67130279541016,0.7671114802360535,0,0.9481796622276306,-0.009208321571350098,0.0139131098985672,102.66778564453125,1746563480.2231581,0,1.1336290836334229,26
1.3881094455718994,0.00021899999410379678,26,0.7877920866012573,3.6224894523620605,1000,0.7812848687171936,27,0.7439365386962891,3.6183342933654785,0.022229459136724472,NaN,0.7812848687171936,540000.0,1.004067063331604,155.14157104492188,1.004067063331604,-0.0005947258323431015,4257.378272292,0.020328840240836143,4124.75732421875,0.21658773720264435,0.006947498768568039,8.600000381469727,41.5,0.7877920866012573,0.3698059618473053,1.004067063331604,0.7812848687171936,-0.04870876297354698,53.06644821166992,75.84803009033203,0.7877920866012573,0,0.9719842076301575,0.22515035048127174,0.01498329732567072,128.91452026367188,1746563609.1918852,0,1.1231077909469604,27
-1.4946370124816895,0.00021600000036414713,27,0.8078791499137878,3.7126293182373047,1000,0.8054310083389282,25,0.7296296954154968,2.123697280883789,0.028154268860816956,NaN,0.8054310083389282,560000.0,1.0053445100784302,151.88697814941406,1.0053443908691406,0.0005592149682343006,4375.934465159,0.02104579657316208,4256.4931640625,-0.033211804926395416,0.0075067137368023396,7.579999923706055,28.600000381469727,0.8078791499137878,-0.09846889972686768,1.0053443908691406,0.8054310083389282,-0.13122017681598663,58.742252349853516,72.93455505371094,0.8078791499137878,0,0.8411080241203308,-0.08251141384243965,0.014978383667767048,131.67684936523438,1746563740.9433897,0,1.1036694049835205,28
0.5757653713226318,0.00021300000662449747,28,0.827460765838623,3.6782124042510986,1000,0.8297608494758606,20,0.7232596278190613,2.699462652206421,0.007591484114527702,NaN,0.8297608494758606,580000.0,0.9994588494300842,168.83082580566406,0.9994588494300842,0.005837505217641592,4487.864198341,0.020055551081895828,4375.02490234375,-0.1279718279838562,0.013344218954443932,7.710000038146973,43.400001525878906,0.827460765838623,0.038811951875686646,0.9994588494300842,0.8297608494758606,-0.04275526478886604,42.44919967651367,76.01250457763672,0.827460765838623,0,1.0037492513656616,0.08846491202712059,0.01586209610104561,118.46178436279297,1746563859.4995558,0,1.0949076414108276,29
-0.04740571975708008,0.0002099999983329326,29,0.8465603590011597,4.08381462097168,1000,0.8538419008255005,20,0.7037964463233948,2.652056932449341,-0.005391288548707962,NaN,0.8538419008255005,600000.0,1.0050932168960571,178.7999725341797,1.0050932168960571,-0.005211921408772469,4599.977964335,0.020322285592556,4486.9765625,-0.07671397924423218,0.008132297545671463,7.489999771118164,34.849998474121094,0.8465603590011597,0.10691718757152557,1.0050932168960571,0.8538419008255005,-0.12832696735858917,37.42131423950195,74.43548583984375,0.8465603590011597,0,0.8808401226997375,-0.08557170256972313,0.014945232309401035,111.85684204101562,1746563971.4294372,0,1.067572832107544,30
-0.664055585861206,0.00020700000459328294,30,0.8653178215026855,2.826981782913208,1000,0.8762240409851074,18,0.6827278137207031,1.9880013465881348,-0.011981773190200329,NaN,0.8762240409851074,620000.0,1.0068285465240479,179.5570526123047,1.0068284273147583,0.0009580599144101143,4713.566892002,0.020554378628730774,4598.435546875,-0.11060625314712524,0.009090357460081577,8.0,7.599999904632568,0.8653178215026855,0.037941187620162964,1.0068284273147583,0.8762240409851074,-0.19805912673473358,36.361488342285156,75.02367401123047,0.8653178215026855,0,0.7140282988548279,-0.06973215937614441,0.013610935769975185,111.38520812988281,1746564083.5432038,0,1.0371838808059692,31
0.012895345687866211,0.00020399999630171806,31,0.8834010362625122,3.143540620803833,1000,0.8974091410636902,18,0.6622126698493958,2.000896692276001,-0.014527729712426662,NaN,0.8974091410636902,640000.0,1.0069650411605835,176.17367553710938,1.006964921951294,0.0014041895046830177,4824.452787915,0.023533379659056664,4712.689453125,-0.14928489923477173,0.010494546964764595,5.75,13.600000381469727,0.8834010362625122,-0.15740378201007843,1.006964921951294,0.8974091410636902,-0.19155961275100708,42.63347625732422,70.89080810546875,0.8834010362625122,0,0.7669927477836609,0.0064995139837265015,0.014859153889119625,113.52433776855469,1746564197.131813,0,1.0066852569580078,32
-0.15455245971679688,0.0002010000025620684,32,0.9010611176490784,1.8935497999191284,1000,0.9185620546340942,16,0.6589854955673218,1.846344232559204,-0.025296134874224663,NaN,0.9185620546340942,660000.0,1.0012540817260742,180.49671936035156,1.0012540817260742,-0.0011567333713173866,4940.808601607,0.02096821926534176,4823.55712890625,-0.1802065074443817,0.009337813593447208,6.809999942779541,32.29999923706055,0.9010611176490784,-0.1480776071548462,1.0012540817260742,0.9185620546340942,0.029395662248134613,31.612504959106445,79.19277954101562,0.9010611176490784,0,0.4854772388935089,0.2209552749991417,0.016390377655625343,110.80533599853516,1746564308.0179224,0,1.0018309354782104,33
-0.48819684982299805,0.00019799999427050352,33,0.9180189371109009,2.7447948455810547,1000,0.9381523132324219,19,0.64284747838974,1.358147382736206,0.007629714906215668,NaN,0.9381523132324219,680000.0,1.0093318223953247,171.99404907226562,1.0093318223953247,-0.0029352507553994656,5063.751726759,0.020758412778377533,4939.92236328125,-0.07404344528913498,0.006402562838047743,4.909999847412109,5.349999904632568,0.9180189371109009,0.008769281208515167,1.0093318223953247,0.9381523132324219,-0.21039003133773804,36.00979995727539,80.27322387695312,0.9180189371109009,0,0.7001841068267822,-0.23978569358587265,0.01442497968673706,116.28308868408203,1746564424.3738337,0,0.9769807457923889,34
0.5468692779541016,0.00019500000053085387,34,0.9344496726989746,2.147318124771118,1000,0.9573544859886169,20,0.6334696412086487,1.9050166606903076,-0.020692432299256325,NaN,0.9573544859886169,700000.0,1.0022449493408203,162.7691650390625,1.0022450685501099,0.0020358567126095295,5179.595133519,0.021762210875749588,5062.8681640625,-0.11913629621267319,0.008438419550657272,5.5,22.799999237060547,0.9344496726989746,0.052422262728214264,1.0022450685501099,0.9573544859886169,-0.05486413091421127,47.202606201171875,75.67074584960938,0.9344496726989746,0,0.5576221942901611,0.15552590042352676,0.014853717759251595,122.87339782714844,1746564547.3167663,0,0.9623148441314697,35
1.2455382347106934,0.00019200000679120421,35,0.950596034526825,3.568481683731079,1000,0.9781941175460815,17,0.6309797763824463,3.150554895401001,-0.006345638073980808,NaN,0.9781941175460815,720000.0,1.000217318534851,172.78103637695312,1.000217318534851,-0.001221394632011652,5304.397463887,0.022519510239362717,5178.6904296875,-0.06890419870615005,0.00721702491864562,6.550000190734863,58.900001525878906,0.950596034526825,0.0844031423330307,1.000217318534851,0.9781941175460815,0.09500312060117722,40.613014221191406,75.14036560058594,0.950596034526825,0,0.9407486319541931,0.1498672515153885,0.015937458723783493,115.7534408569336,1746564663.1602674,0,0.9583906531333923,36
-0.8263754844665527,0.00018899999849963933,36,0.9664960503578186,2.8103928565979004,1000,0.9988168478012085,24,0.6230278015136719,2.3241794109344482,0.01089311484247446,NaN,0.9988168478012085,740000.0,1.0039801597595215,160.33682250976562,1.0039801597595215,-0.0005149445496499538,5401.41513228,0.02058754488825798,5303.51806640625,-0.09450164437294006,0.0067020803689956665,6.559999942779541,27.649999618530273,0.9664960503578186,0.08888041228055954,1.0039801597595215,0.9988168478012085,-0.0751480758190155,45.80802536010742,78.9293441772461,0.9664960503578186,0,0.6939716935157776,-0.17015119642019272,0.014570937491953373,124.73741149902344,1746564787.9625928,0,0.9457192420959473,37
1.6468737125396729,0.00018600000475998968,37,0.9822238683700562,3.218961000442505,1000,1.0210156440734863,14,0.6197337508201599,3.971053123474121,0.03040405921638012,NaN,1.0210156440734863,760000.0,0.9986186623573303,206.34422302246094,0.9986186623573303,0.00483096856623888,5522.771108565,0.020879659801721573,5400.50927734375,-0.02736617997288704,0.011533048935234547,6.789999961853027,60.04999923706055,0.9822238683700562,0.13997924327850342,0.9986186623573303,1.0210156440734863,0.12384827435016632,26.3347225189209,70.59065246582031,0.9822238683700562,0,0.6300004124641418,0.19899635016918182,0.016193469986319542,96.9254150390625,1746564884.9803581,0,0.9403808116912842,38
-0.17415857315063477,0.0001829999964684248,38,0.9981024265289307,2.5662055015563965,1000,1.0425161123275757,20,0.6154682040214539,3.7968945503234863,-0.007423991337418556,NaN,1.0425161123275757,780000.0,1.003413438796997,164.9345245361328,1.003413438796997,-0.003747798502445221,5622.379596125,0.02164044976234436,5521.8603515625,0.010716280899941921,0.007785250432789326,8.430000305175781,21.399999618530273,0.9981024265289307,-0.07282261550426483,1.003413438796997,1.0425161123275757,-0.09637525677680969,45.56732940673828,75.69283294677734,0.9981024265289307,0,0.6447924971580505,-0.220223531126976,0.014280803501605988,121.26023864746094,1746565006.3362381,0,0.9335099458694458,39
-0.36582398414611816,0.00018000000272877514,39,1.0140407085418701,2.9193716049194336,1000,1.0641733407974243,11,0.6138837337493896,3.431070566177368,0.013860874809324741,NaN,1.0641733407974243,800000.0,0.9994409680366516,200.9322509765625,0.9994409680366516,0.00784891378134489,5728.85432181,0.021147172898054123,5621.4921875,0.07087881863117218,0.015634164214134216,7.940000057220459,34.900001525878906,1.0140407085418701,0.11911403387784958,0.9994409680366516,1.0641733407974243,-0.02398451417684555,22.114120483398438,77.42185974121094,1.0140407085418701,0,0.8002324104309082,0.07239074259996414,0.015425877645611763,99.5360336303711,1746565105.9446282,0,0.9309791922569275,40
