Loss/Loss_pi/Delta,Time/Rollout,Loss/Loss_pi,_timestamp,Train/PolicyRatio/Max,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Value/reward,Safety/shield_adv_c,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic/Delta,Train/PolicyRatio,Safety/EpCostShield,Train/LR,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Min,Time/FPS,Metrics/EpCost,_step,Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic,Value/cost,Train/StopIter,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Train/Entropy,Metrics/LagrangeMultiplier,_runtime,Time/Update,Time/Epoch,Train/PolicyStd,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier,Train/Epoch,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_violation,Metrics/EpLen,Loss/Loss_cost_critic,Train/KL,Time/Total,Value/Adv
0.10338231548666954,105.08853149414062,-0.049100760370492935,1746627443.7098382,1.002488613128662,0.27105605602264404,0.35851332545280457,220000.0,0.025465602055191994,NaN,-1.9658150672912598,0.0009298836812376976,1.002488613128662,30.649999618530273,0.00026699999580159783,0.3862617015838623,1.002488613128662,67.3088607788086,15.75,11,0.3862617015838623,0.004441971890628338,0.7548691630363464,40,0,0,1.2808656692504883,0.3862617015838623,3585.116133826,192.049072265625,297.1376953125,0.8714650869369507,0.010769219137728214,0.35851332545280457,10,0.35851332545280457,3.6455936431884766,1000,3.267918109893799,0.010815801098942757,3295.464111328125,-0.1420377641916275
0.04359970707446337,100.91191864013672,-0.005501053296029568,1746627731.8774328,1.0006896257400513,0.26860854029655457,0.38917213678359985,240000.0,0.021362606436014175,NaN,1.9771456718444824,-0.0018636963795870543,1.0006896257400513,40.04999923706055,0.0002640000020619482,0.4213048219680786,1.0006896257400513,69.42962646484375,12.960000038146973,12,0.4213048219680786,0.0025782755110412836,0.9570659399032593,40,0,0,1.2758747339248657,0.4213048219680786,3877.834260241,187.14944458007812,288.0614929199219,0.867131233215332,0.010848396457731724,0.38917213678359985,11,0.38917213678359985,3.548539876937866,1000,5.245063781738281,0.010472417809069157,3583.617919921875,-0.0847097709774971
-0.13484438601881266,101.43696594238281,-0.14034543931484222,1746628024.5960314,1.0032509565353394,0.24092379212379456,0.41799670457839966,260000.0,0.023921843618154526,NaN,-2.9232594966888428,0.0009847446344792843,1.0032509565353394,13.050000190734863,0.0002610000083222985,0.45571598410606384,1.0032509565353394,68.35364532470703,10.90999984741211,13,0.45571598410606384,0.003563020145520568,1.3129103183746338,40,0,0,1.2514164447784424,0.45571598410606384,4167.640662529,191.1588592529297,292.595947265625,0.8462299704551697,0.011809788644313812,0.41799670457839966,12,0.41799670457839966,3.813324213027954,1000,2.3218042850494385,0.011092497035861015,3876.326171875,-0.04707834869623184
0.39539818465709686,101.91859436035156,0.25505274534225464,1746628314.4019713,0.9975559711456299,0.2505030333995819,0.4488988518714905,280000.0,0.023867972195148468,NaN,1.4636430740356445,0.0007662225980311632,0.9975559711456299,89.8499984741211,0.0002579999854788184,0.4908490777015686,0.9975559711456299,69.03561401367188,20.709999084472656,14,0.4908490777015686,0.004329242743551731,0.8835152387619019,40,0,0,1.2561572790145874,0.4908490777015686,4460.067463408,187.78684997558594,289.70556640625,0.8500323295593262,0.013300694525241852,0.4488988518714905,13,0.4488988518714905,2.697604179382324,1000,3.785447359085083,0.01443023607134819,4166.146484375,0.018368735909461975
-0.33435290306806564,99.40998077392578,-0.079300157725811,1746628606.8288896,1.0015705823898315,0.2667951285839081,0.478336364030838,300000.0,0.02804037183523178,NaN,-1.2269330024719238,0.0024840147234499454,1.0015705823898315,18.450000762939453,0.00025499999173916876,0.5264013409614563,1.0015705823898315,68.41929626464844,18.8700008392334,15,0.5264013409614563,0.0068132574670016766,1.0174916982650757,40,0,0,1.2573047876358032,0.5264013409614563,4754.324167839,192.90512084960938,292.315185546875,0.851040780544281,0.01107792928814888,0.478336364030838,14,0.478336364030838,2.9156863689422607,1000,2.558514356613159,0.009407765232026577,4458.56982421875,-0.24549204111099243
0.022615212947130203,99.28345489501953,-0.0566849447786808,1746628901.0858874,1.0009058713912964,0.2379671037197113,0.5079161524772644,320000.0,0.025255175307393074,NaN,1.7617771625518799,-0.000588906928896904,1.0009057521820068,40.45000076293945,0.0002519999979995191,0.5625492930412292,1.0009058713912964,67.99180603027344,21.81999969482422,16,0.5625492930412292,0.006224350538104773,1.648922324180603,40,0,0,1.2495895624160767,0.5625492930412292,5046.773810608,194.8695831298828,294.1531066894531,0.8444930911064148,0.012223366647958755,0.5079161524772644,15,0.5079161524772644,4.346787452697754,1000,4.320291519165039,0.011591237969696522,4752.83642578125,0.251626580953598
-0.06870638951659203,98.36650848388672,-0.12539133429527283,1746629193.5356534,1.003494381904602,0.1272028237581253,0.5354676842689514,340000.0,0.017159827053546906,NaN,-2.4082224369049072,-0.0005536507815122604,1.0034942626953125,8.600000381469727,0.00024900000425986946,0.5989623069763184,1.003494381904602,68.40718841552734,19.3799991607666,17,0.5989623069763184,0.005670699756592512,0.9808277487754822,40,0,0,1.2290496826171875,0.5989623069763184,5340.782459923,194.0003204345703,292.366943359375,0.827390730381012,0.012134820222854614,0.5354676842689514,16,0.5354676842689514,2.8549623489379883,1000,1.9120690822601318,0.012769326567649841,5045.30078125,0.10307257622480392
0.11699429526925087,101.18927001953125,-0.008397039026021957,1746629487.5446033,0.9987693428993225,0.050923675298690796,0.5623626112937927,360000.0,0.016912948340177536,NaN,0.17911005020141602,-0.0017273877747356892,0.9987693428993225,23.799999237060547,0.0002460000105202198,0.6357121467590332,0.9987693428993225,68.04440307617188,20.6200008392334,18,0.6357121467590332,0.003943311981856823,0.9449467658996582,40,0,0,1.2241017818450928,0.6357121467590332,5631.26654478,192.7364044189453,293.92572021484375,0.8232858777046204,0.01230933889746666,0.5623626112937927,17,0.5623626112937927,1.9929875135421753,1000,2.091179132461548,0.012198136188089848,5339.3056640625,-0.2022731900215149
0.01553957024589181,98.92965698242188,0.007142531219869852,1746629778.0278492,0.9989240765571594,-0.049776941537857056,0.58946293592453,380000.0,0.006874818354845047,NaN,2.4872686862945557,0.00036092009395360947,0.9989240765571594,35.29999923706055,0.00024300000222865492,0.6714754700660706,0.9989240765571594,68.87162780761719,11.119999885559082,19,0.6714754700660706,0.0043042320758104324,1.3156001567840576,40,0,0,1.2287887334823608,0.6714754700660706,5921.768680167,191.46554565429688,290.39532470703125,0.8271001577377319,0.012585055083036423,0.58946293592453,18,0.58946293592453,2.891258955001831,1000,4.5784478187561035,0.012811345979571342,5629.78125,-0.203043594956398
-0.14600970083847642,98.3204345703125,-0.13886716961860657,1746630068.530113,1.00470769405365,-0.1510893702507019,0.6150467991828918,400000.0,0.008940926752984524,NaN,-2.3157565593719482,0.0008758376352488995,1.00470769405365,11.300000190734863,0.00023999999393709004,0.706260085105896,1.00470769405365,68.87158966064453,10.449999809265137,20,0.706260085105896,0.005180069711059332,0.8942152261734009,40,0,0,1.2021591663360596,0.706260085105896,6220.555887803,192.07498168945312,290.3955078125,0.8053611516952515,0.012574772350490093,0.6150467991828918,19,0.6150467991828918,3.0975289344787598,1000,2.2626912593841553,0.013541558757424355,5920.27587890625,0.11115516722202301
-0.015868186950683594,103.14985656738281,-0.15473535656929016,1746630367.3179054,1.004254698753357,-0.035468168556690216,0.6394386887550354,420000.0,0.01585383713245392,NaN,-0.7129876613616943,-0.0009879427962005138,1.004254698753357,13.350000381469727,0.00023700000019744039,0.7393609285354614,1.004254698753357,66.95935821533203,6.239999771118164,21,0.7393609285354614,0.004192126914858818,0.8394980430603027,40,0,0,1.181990146636963,0.7393609285354614,6505.632358984,195.53872680664062,298.68865966796875,0.7892037034034729,0.012067236937582493,0.6394386887550354,20,0.6394386887550354,3.3934836387634277,1000,1.549703598022461,0.01248086802661419,6219.0703125,0.2222697138786316
0.09231314063072205,99.84900665283203,-0.062422215938568115,1746630652.3938808,1.0020312070846558,0.05873856693506241,0.6634310483932495,440000.0,0.007365789730101824,NaN,0.8073263168334961,-3.985222429037094e-05,1.0020312070846558,21.850000381469727,0.00023400000645779073,0.7711408138275146,1.0020312070846558,70.18112182617188,7.090000152587891,22,0.7711408138275146,0.004152274690568447,0.969799816608429,40,0,0,1.165686011314392,0.7711408138275146,6793.839150109,185.12779235839844,284.9769287109375,0.7764345407485962,0.012506507337093353,0.6634310483932495,21,0.6634310483932495,2.648927688598633,1000,2.357029914855957,0.013523089699447155,6504.13720703125,0.16303163766860962
0.00807388499379158,103.50845336914062,-0.054348330944776535,1746630940.600969,1.0014017820358276,0.15288306772708893,0.6882192492485046,460000.0,0.010609379969537258,NaN,0.06766486167907715,-0.0003403639420866966,1.001401662826538,37.849998474121094,0.00023099999816622585,0.8016348481178284,1.0014017820358276,69.41696166992188,6.570000171661377,23,0.8016348481178284,0.0038119107484817505,0.9924620389938354,40,0,0,1.1549336910247803,0.8016348481178284,7095.578267639,184.60546875,288.114013671875,0.7680544257164001,0.013577038422226906,0.6882192492485046,22,0.6882192492485046,3.838372230529785,1000,2.424694776535034,0.015525921247899532,6792.357421875,0.15617533028125763
0.03436012379825115,112.00389099121094,-0.019988207146525383,1746631242.3403516,1.0014214515686035,0.2773495614528656,0.7136936783790588,480000.0,0.031151462346315384,NaN,0.3207509517669678,-0.0006501621101051569,1.001421332359314,37.400001525878906,0.0002280000044265762,0.8312050104141235,1.0014214515686035,66.3006820678711,7.590000152587891,24,0.8312050104141235,0.0031617486383765936,0.9031564593315125,40,0,0,1.1518272161483765,0.8312050104141235,7393.200099514,189.65206909179688,301.656005859375,0.7655923962593079,0.01326274499297142,0.7136936783790588,23,0.7136936783790588,3.2606725692749023,1000,2.745445728302002,0.014047988690435886,7094.10498046875,0.07439501583576202
0.07993072085082531,106.04788970947266,0.05994251370429993,1746631539.9617882,0.9985759258270264,0.3030605614185333,0.7407540082931519,500000.0,0.04183086380362511,NaN,1.9774384498596191,0.001695029204711318,0.9985759258270264,53.349998474121094,0.00022499999613501132,0.8609108328819275,0.9985759258270264,67.21835327148438,12.289999961853027,25,0.8609108328819275,0.004856777843087912,0.7602388858795166,40,0,0,1.1621825695037842,0.8609108328819275,7696.607487211,191.48974609375,297.53778076171875,0.7735838890075684,0.013590356335043907,0.7407540082931519,24,0.7407540082931519,3.4863924980163574,1000,4.722884178161621,0.015538372099399567,7391.720703125,-0.16213569045066833
-0.21944504976272583,106.98641967773438,-0.1595025360584259,1746631843.3690636,1.0019959211349487,0.29549911618232727,0.768284261226654,520000.0,0.05798361822962761,NaN,-0.3512439727783203,0.0009149163961410522,1.0019959211349487,38.099998474121094,0.00022200000239536166,0.8910878300666809,1.0019959211349487,65.93942260742188,14.149999618530273,26,0.8910878300666809,0.005771694239228964,1.8150603771209717,40,0,0,1.1497567892074585,0.8910878300666809,7991.143768703,196.3220977783203,303.3086853027344,0.7640119791030884,0.012741914950311184,0.768284261226654,25,0.768284261226654,5.330491542816162,1000,4.371640205383301,0.013931948691606522,7695.11767578125,0.29882118105888367
0.0770353451371193,102.44966888427734,-0.08246719092130661,1746632137.905101,1.0011194944381714,0.287990927696228,0.7959034442901611,540000.0,0.05333397164940834,NaN,-1.385904312133789,-0.001086486503481865,1.0011194944381714,32.95000076293945,0.00021899999410379678,0.9216301441192627,1.0011194944381714,67.92765045166016,13.84000015258789,27,0.9216301441192627,0.004685207735747099,1.7790913581848145,40,0,0,1.1417316198349,0.9216301441192627,8267.829739491,191.98110961914062,294.430908203125,0.7579005360603333,0.012716108001768589,0.7959034442901611,26,0.7959034442901611,3.7183284759521484,1000,2.9857358932495117,0.01410467829555273,7989.650390625,-0.03155854716897011
-0.18061841279268265,100.70643615722656,-0.26308560371398926,1746632414.591212,1.0061676502227783,0.348942369222641,0.8227283954620361,560000.0,0.03213392570614815,NaN,-0.05867338180541992,-0.0010275812819600105,1.0061677694320679,20.549999237060547,0.00021600000036414713,0.9523916244506836,1.0061676502227783,72.30926513671875,13.239999771118164,28,0.9523916244506836,0.0036576264537870884,0.9084345698356628,35,0,0,1.1130951642990112,0.9523916244506836,8564.723006657,175.88319396972656,276.5897521972656,0.7365334033966064,0.013953467831015587,0.8227283954620361,27,0.8227283954620361,4.971183776855469,1000,2.927062511444092,0.020553961396217346,8266.3466796875,0.12654174864292145
0.15980444103479385,102.06717681884766,-0.1032811626791954,1746632711.4845078,1.0013134479522705,0.277264803647995,0.8493852615356445,580000.0,0.05059114843606949,NaN,-0.3052825927734375,0.002705833874642849,1.001313328742981,27.799999237060547,0.00021300000662449747,0.9828779101371765,1.0013134479522705,67.38522338867188,10.760000228881836,29,0.9828779101371765,0.006363460328429937,0.8053839802742004,40,0,0,1.0928757190704346,0.9828779101371765,8851.488207192,194.73370361328125,296.80096435546875,0.7217825651168823,0.013294665142893791,0.8493852615356445,28,0.8493852615356445,3.5534942150115967,1000,2.6217799186706543,0.01618165150284767,8563.2421875,-0.17781692743301392
-0.048872314393520355,96.69573211669922,-0.15215347707271576,1746632998.2500093,1.0028753280639648,0.3115571141242981,0.8751683831214905,600000.0,0.03632081300020218,NaN,-1.143575668334961,0.00040656793862581253,1.0028753280639648,18.049999237060547,0.0002099999983329326,1.0121103525161743,1.0028753280639648,69.76371765136719,6.010000228881836,30,1.0121103525161743,0.00677002826705575,0.6657344698905945,40,0,0,1.073244571685791,1.0121103525161743,9140.036377846,189.98611450195312,286.6819763183594,0.7077429890632629,0.01293651107698679,0.8751683831214905,29,0.8751683831214905,3.3854448795318604,1000,1.4782042503356934,0.014667908661067486,8850.0146484375,0.18447622656822205
0.018552258610725403,99.19249725341797,-0.13360121846199036,1746633286.7984822,1.0035350322723389,0.30799129605293274,0.900970458984375,620000.0,0.05280305817723274,NaN,0.9329564571380615,0.0023668459616601467,1.0035350322723389,28.5,0.00020700000459328294,1.0404815673828125,1.0035350322723389,69.33269500732422,7.170000076293945,31,1.0404815673828125,0.009136874228715897,0.8384049534797668,40,0,0,1.061791181564331,1.0404815673828125,9423.682636031,189.27163696289062,288.4642028808594,0.6996835470199585,0.01373424381017685,0.900970458984375,30,0.900970458984375,3.9955594539642334,1000,2.411160707473755,0.01466375682502985,9138.5595703125,0.24532246589660645
0.21304556727409363,109.31947326660156,0.07944434881210327,1746633570.444256,0.9992672204971313,0.24374990165233612,0.9284087419509888,640000.0,0.03485100716352463,NaN,0.19681024551391602,-0.004094935953617096,0.9992672204971313,52.349998474121094,0.00020399999630171806,1.068281650543213,0.9992672204971313,70.5319595336914,8.039999961853027,32,1.068281650543213,0.005041938275098801,0.7905421257019043,36,0,0,1.0526844263076782,1.068281650543213,9718.128259645,174.2398223876953,283.5594177246094,0.6933332085609436,0.013308198191225529,0.9284087419509888,31,0.9284087419509888,3.343632698059082,1000,2.607970952987671,0.02011360600590706,9422.19921875,-0.04325151816010475
-0.34559375047683716,99.30001831054688,-0.2661494016647339,1746633864.8897796,1.0061540603637695,0.1591390073299408,0.954596757888794,660000.0,0.08308225125074387,NaN,-0.6711838245391846,0.002589878160506487,1.0061540603637695,14.199999809265137,0.0002010000025620684,1.0957906246185303,1.0061540603637695,67.94698333740234,8.989999771118164,33,1.0957906246185303,0.0076318164356052876,1.3604267835617065,40,0,0,1.0342638492584229,1.0957906246185303,10019.177607148,195.0470428466797,294.3471374511719,0.6807003021240234,0.013386443257331848,0.954596757888794,32,0.954596757888794,4.288903713226318,1000,1.9367871284484863,0.01718207076191902,9716.6416015625,0.05076933279633522
0.11048336327075958,107.25636291503906,-0.1556660383939743,1746634165.9388938,1.0028138160705566,0.14612488448619843,0.9818475246429443,680000.0,0.05669327825307846,NaN,2.2077159881591797,-0.003337851259857416,1.0028138160705566,43.75,0.00019799999427050352,1.1231908798217773,1.0028138160705566,66.45541381835938,9.630000114440918,34,1.1231908798217773,0.004293965175747871,1.5454285144805908,40,0,0,1.0157324075698853,1.1231908798217773,10292.992795569,193.69717407226562,300.95367431640625,0.6681980490684509,0.013415525667369366,0.9818475246429443,33,0.9818475246429443,5.358235836029053,1000,4.144503116607666,0.013722295872867107,10017.6943359375,0.009313419461250305
-0.1291104406118393,94.50044250488281,-0.2847764790058136,1746634439.7546802,1.0060030221939087,0.11562521010637283,1.0070658922195435,700000.0,0.06213895231485367,NaN,-1.722454309463501,0.0019704587757587433,1.0060030221939087,4.599999904632568,0.00019500000053085387,1.1505752801895142,1.0060030221939087,73.06845092773438,9.949999809265137,35,1.1505752801895142,0.006264423951506615,1.0253159999847412,37,0,0,0.9802733063697815,1.1505752801895142,10589.830325047,179.21542358398438,273.7159423828125,0.6449779868125916,0.013835100457072258,1.0070658922195435,34,1.0070658922195435,3.6076555252075195,1000,2.422048807144165,0.02071525901556015,10291.5087890625,-0.1559235155582428
0.22096224129199982,98.17950439453125,-0.06381423771381378,1746634736.592183,1.0038816928863525,-0.07284910976886749,1.032097339630127,720000.0,0.037751998752355576,NaN,-0.36863040924072266,0.0018125399947166443,1.0038816928863525,24.75,0.00019200000679120421,1.1774427890777588,1.0038816928863525,67.39427947998047,7.699999809265137,36,1.1774427890777588,0.008076963946223259,1.3403481245040894,40,0,0,0.9706329107284546,1.1774427890777588,10884.720479212,198.58148193359375,296.7611083984375,0.6387789249420166,0.013947444967925549,1.032097339630127,35,1.032097339630127,2.771183490753174,1000,2.0534183979034424,0.016369381919503212,10588.3583984375,0.15079572796821594
-0.06131255626678467,102.92110443115234,-0.12512679398059845,1746635031.4826074,1.0051249265670776,-0.024857649579644203,1.0561883449554443,740000.0,0.03163687512278557,NaN,-0.1286104917526245,-0.0027618184685707092,1.0051249265670776,15.050000190734863,0.00018899999849963933,1.203613519668579,1.0051249265670776,67.84152221679688,6.690000057220459,37,1.203613519668579,0.00531514547765255,1.040107011795044,40,0,0,0.9433118104934692,1.203613519668579,11176.675394733,191.88351440429688,294.8047180175781,0.621616542339325,0.01411398034542799,1.0561883449554443,36,1.0561883449554443,2.59173583984375,1000,1.9248079061508179,0.018251052126288414,10883.240234375,0.1033281609416008
0.02880748361349106,103.437744140625,-0.09631931036710739,1746635323.4370546,1.004544734954834,-0.1075858622789383,1.0805174112319946,760000.0,0.05136937275528908,NaN,-0.05228471755981445,0.0018498911522328854,1.004544734954834,28.399999618530273,0.00018600000475998968,1.2289624214172363,1.004544734954834,68.52388763427734,5.869999885559082,38,1.2289624214172363,0.007165036629885435,1.2482693195343018,40,0,0,0.9256396889686584,1.2289624214172363,11473.835554131,188.43115234375,291.8690185546875,0.6107202768325806,0.013886597007513046,1.0805174112319946,37,1.0805174112319946,3.335693836212158,1000,1.8725231885910034,0.015938278287649155,11175.189453125,-0.2234679013490677
0.017942219972610474,104.9874496459961,-0.07837709039449692,1746635620.5975354,1.0008224248886108,-0.20569612085819244,1.1050212383270264,780000.0,0.027736760675907135,NaN,0.6285299062728882,-0.0019384091719985008,1.0008224248886108,27.75,0.0001829999964684248,1.253417730331421,1.0008224248886108,67.32421112060547,5.239999771118164,39,1.253417730331421,0.005226627457886934,0.9498246908187866,40,0,0,0.9047539234161377,1.253417730331421,11758.343430759,192.0823211669922,297.0699462890625,0.5981200933456421,0.014641215093433857,1.1050212383270264,38,1.1050212383270264,3.091282367706299,1000,2.5010530948638916,0.0187199879437685,11472.3544921875,0.3379232883453369
-0.16734770685434341,101.11837768554688,-0.24572479724884033,1746635905.1054127,1.0067306756973267,-0.14346081018447876,1.1286717653274536,800000.0,0.0007893217843957245,NaN,-0.5915254354476929,0.0015892493538558483,1.0067306756973267,15.300000190734863,0.00018000000272877514,1.2771276235580444,1.0067306756973267,70.31615447998047,5.460000038146973,40,1.2771276235580444,0.006815876811742783,1.5787287950515747,38,0,0,0.8719179034233093,1.2771276235580444,12049.240487324,183.31117248535156,284.4296569824219,0.5788751244544983,0.013961724936962128,1.1286717653274536,39,1.1286717653274536,3.899094820022583,1000,1.9095276594161987,0.021477971225976944,11756.8701171875,-0.25669020414352417
