Train/KL,Train/PolicyRatio/Min,Train/PolicyStd,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi/Delta,Train/Epoch,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpLen,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Value/Adv,Train/LR,Safety/EpCostShield,Safety/shield_adv_c,_step,_runtime,Time/FPS,Time/Epoch,Metrics/LagrangeMultiplier/Max,Time/Total,Time/Rollout,Loss/Loss_cost_critic,Misc/H_inv_g,Misc/FinalStepNorm,Misc/gradient_norm,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Train/StopIter,Value/cost,Misc/xHx,Time/Update,Loss/Loss_pi,Safety/shield_violation,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Train/Entropy,Train/PolicyRatio/Max,Misc/Alpha,Value/reward,Metrics/EpRet,TotalEnvSteps,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Min,_timestamp,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Misc/AcceptanceStep
0.0004139415977988392,1.001731276512146,1.1901111602783203,-32.96033477783203,0.38874340057373047,-0.18965217471122742,10,0,500,0.0012241692747920752,0.37895894050598145,1.1444091230217168e-09,0,143.52499389648438,-0.5155197381973267,11,1457.530554962,171.24728393554688,116.79016876220703,0.37895894050598145,1341.989990234375,99.138916015625,94.12925720214844,0.18025211989879608,0.24224558472633362,0.21689698100090027,0.17278601229190826,0.38874340057373047,10,27.115949630737305,0.011073337867856026,17.651235580444336,-0.5110558867454529,29.706790924072266,0.37895894050598145,0.035920172929763794,1.5860856771469116,1.001731276512146,1.3439264297485352,1.8470247983932495,15.003898620605469,220000.0,197.3300018310547,0.38874340057373047,1746508571.0994725,1.001731276512146,0,1
0.0003451542870607227,1.002021312713623,1.204563021659851,-21.856857299804688,0.4215677082538605,0.029675811529159546,11,0,500,0.00142928387504071,0.41311320662498474,3.2424924967244806e-09,0,99.8499984741211,-1.5730929374694824,12,1573.439055909,174.48760986328125,114.62132263183594,0.41311320662498474,1456.6717529296875,97.45589447021484,72.27239990234375,0.13911929726600647,0.27845513820648193,0.12846100330352783,0.23391437530517578,0.4215677082538605,10,19.653642654418945,0.004992215428501368,17.16539192199707,-0.48138007521629333,22.101606369018555,0.41311320662498474,0.06112836301326752,1.600620150566101,1.002021312713623,2.001556634902954,1.589621663093567,14.561653137207031,240000.0,125.6500015258789,0.4215677082538605,1746508685.796077,1.002021312713623,0,1
0.0004072748706676066,1.000746488571167,1.2151819467544556,-12.738960266113281,0.45306873321533203,-0.06193920969963074,12,0,500,0.0005277909222058952,0.4457467198371887,1.4495848965623281e-08,0,100.625,-1.6179708242416382,13,1686.035365457,172.6366729736328,115.8502426147461,0.4457467198371887,1572.596435546875,98.30648803710938,59.53343963623047,0.10923191159963608,0.24105782806873322,0.13209758698940277,0.30761709809303284,0.45306873321533203,10,20.94621467590332,0.004106629639863968,17.54373550415039,-0.5433192849159241,23.52330207824707,0.4457467198371887,0.07370272278785706,1.6108781099319458,1.000746488571167,2.2068443298339844,2.2136387825012207,15.105049133300781,260000.0,90.13999938964844,0.45306873321533203,1746508801.7045531,1.0007463693618774,0,1
0.00029609151533804834,1.003300666809082,1.2475770711898804,-18.038429260253906,0.48275941610336304,0.027683377265930176,13,0,500,0.002333923941478133,0.47675496339797974,6.866454960174906e-09,0,61.625,-2.1790072917938232,14,1794.864440864,177.7179718017578,112.5378646850586,0.47675496339797974,1685.192626953125,95.02641296386719,41.49501037597656,0.13801158964633942,0.2821457087993622,0.11535083502531052,0.26460498571395874,0.48275941610336304,10,12.412452697753906,0.004785344935953617,17.511432647705078,-0.5156359076499939,15.05733585357666,0.47675496339797974,-0.0430121123790741,1.6371294260025024,1.003300666809082,2.0443625450134277,1.751955509185791,13.987579345703125,280000.0,72.55000305175781,0.48275941610336304,1746508914.3009288,1.003300666809082,0,1
0.00035805857623927295,1.0033262968063354,1.2859776020050049,-12.785350799560547,0.5104702711105347,-0.07093703746795654,14,0,500,0.002352018840610981,0.5057739019393921,-1.5258788677030566e-09,0,40.82500076293945,-0.8350784182548523,15,1902.511708828,183.92044067382812,108.74266815185547,0.5057739019393921,1793.99755859375,91.19864654541016,28.709659576416016,0.1233515590429306,0.2614913284778595,0.1133045107126236,0.2768181562423706,0.5104702711105347,10,10.942994117736816,0.004450448323041201,17.54398536682129,-0.5865729451179504,13.22309398651123,0.5057739019393921,0.012213170528411865,1.6666221618652344,1.0033262968063354,2.119886636734009,1.7042968273162842,11.240058898925781,300000.0,43.540000915527344,0.5104702711105347,1746509023.129851,1.0033262968063354,0,1
0.0003365068114362657,1.002297282218933,1.3112659454345703,-5.9027557373046875,0.5361858010292053,-0.04117792844772339,15,0,500,0.001624395721592009,0.5327075719833374,5.7220459481754915e-09,0,28.625,-1.453801155090332,16,2007.857554514,185.89404296875,107.58817291259766,0.5327075719833374,1901.6685791015625,90.4083251953125,22.806903839111328,0.10652369260787964,0.27274224162101746,0.10393155366182327,0.2906053960323334,0.5361858010292053,10,9.761005401611328,0.003050817409530282,17.179832458496094,-0.6277508735656738,12.283717155456543,0.5327075719833374,0.013787239789962769,1.6856626272201538,1.002297282218933,2.5603902339935303,2.038482427597046,10.710502624511719,320000.0,28.139999389648438,0.5361858010292053,1746509130.7772508,1.002297282218933,0,1
0.0002615398552734405,1.003112554550171,1.333003044128418,-11.725024223327637,0.5597152709960938,0.028292953968048096,16,0,500,0.002200852148234844,0.5575095415115356,8.392333938900265e-09,0,9.149999618530273,0.1484573483467102,17,2114.820427648,189.94825744628906,105.29183959960938,0.5575095415115356,2007.0194091796875,87.33159637451172,11.081879615783691,0.11050356179475784,0.3155989646911621,0.08017610013484955,0.1792694330215454,0.5597152709960938,10,6.206345081329346,0.0024519390426576138,17.96021842956543,-0.5994579195976257,7.983014106750488,0.5575095415115356,-0.11133596301078796,1.702083945274353,1.003112554550171,2.8560068607330322,1.6024669408798218,8.844864845275879,340000.0,15.819999694824219,0.5597152709960938,1746509236.123075,1.0031124353408813,0,1
0.00035383112845011055,1.001966953277588,1.324365496635437,3.1085634231567383,0.5816408395767212,0.13199883699417114,17,0,500,0.0013908459804952145,0.5803386569023132,-4.577636492086867e-09,0,25.875,-0.07972055673599243,18,2221.595550166,187.0817108154297,106.90515899658203,0.5803386569023132,2113.97802734375,89.70626831054688,14.19044303894043,0.11161257326602936,0.2605651915073395,0.08170333504676819,0.1998281627893448,0.5816408395767212,10,5.373989105224609,0.0036696302704513073,17.19887351989746,-0.4674590826034546,7.3752946853637695,0.5803386569023132,0.020558729767799377,1.6925705671310425,1.001966953277588,2.334550380706787,1.6602656841278076,9.162127494812012,360000.0,13.0600004196167,0.5816408395767212,1746509343.085993,1.001966953277588,0,1
0.0003734536876436323,1.0016701221466064,1.3285702466964722,-5.017331123352051,0.601938784122467,0.018689483404159546,18,0,500,0.0011808985145762563,0.6012732982635498,1.5258788677030566e-09,0,16.924999237060547,-0.8995168805122375,19,2331.406602817,187.41195678710938,106.71678161621094,0.6012732982635498,2220.752197265625,89.10116577148438,9.173111915588379,0.0919148325920105,0.2546387016773224,0.07294046133756638,0.12866851687431335,0.601938784122467,10,3.7327382564544678,0.0026058570947498083,17.61557960510254,-0.44876959919929504,5.247378349304199,0.6012732982635498,-0.07115964591503143,1.6949262619018555,1.0016701221466064,2.7703769207000732,1.572597861289978,7.925748348236084,380000.0,7.860000133514404,0.601938784122467,1746509449.861015,1.001670002937317,0,1
0.0002957562101073563,1.0021233558654785,1.3271594047546387,9.894429206848145,0.6213845014572144,0.004465043544769287,19,0,500,0.0015014392556622624,0.6207199096679688,2.2888182460434336e-09,0,45.42499923706055,-1.400536060333252,20,2440.848784191,182.23037719726562,109.75118255615234,0.6207199096679688,2330.563720703125,92.10785675048828,19.067541122436523,0.1676720678806305,0.29562461376190186,0.10051999986171722,0.21899007260799408,0.6213845014572144,10,6.338268756866455,0.006433829665184021,17.6433048248291,-0.44430455565452576,9.896986961364746,0.6207199096679688,0.09032155573368073,1.69447660446167,1.0021233558654785,1.76311194896698,2.626533031463623,11.018383979797363,400000.0,17.149999618530273,0.6213845014572144,1746509559.6719449,1.0021233558654785,0,1
0.00036025940789841115,1.0006482601165771,1.338469386100769,1.2279109954833984,0.6402074694633484,0.0007971227169036865,20,0,500,0.00045838914229534566,0.6391288042068481,-3.051757735406113e-09,0,51.70000076293945,0.7783333659172058,21,2546.859275357,182.8450927734375,109.38220977783203,0.6391288042068481,2440.005126953125,92.07756805419922,20.295452117919922,0.12697237730026245,0.2688453495502472,0.11401433497667313,0.23226578533649445,0.6402074694633484,10,7.261321067810059,0.004461104981601238,17.304622650146484,-0.44350743293762207,11.07882308959961,0.6391288042068481,0.013275712728500366,1.7046470642089844,1.0006482601165771,2.1173532009124756,2.8393242359161377,14.434282302856445,420000.0,29.950000762939453,0.6402074694633484,1746509669.114304,1.0006481409072876,0,1
0.0003295234637334943,1.0017894506454468,1.3440529108047485,-9.110159873962402,0.6577215790748596,-0.04877340793609619,21,0,500,0.0012652484001591802,0.6564624905586243,-4.577636492086867e-09,0,16.850000381469727,0.1882684826850891,22,2652.778698308,188.773681640625,105.94696807861328,0.6564624905586243,2546.016845703125,88.1716537475586,11.18529224395752,0.10427837818861008,0.28030070662498474,0.11516345292329788,0.23376165330410004,0.6577215790748596,10,4.063952922821045,0.002768015954643488,17.77528953552246,-0.49228084087371826,6.281346797943115,0.6564624905586243,0.0014958679676055908,1.7092385292053223,1.0017894506454468,2.6880040168762207,2.6729214191436768,14.622267723083496,440000.0,23.799999237060547,0.6577215790748596,1746509775.1247776,1.0017894506454468,0,1
0.0003250383597332984,1.0018632411956787,1.3444808721542358,-2.245288848876953,0.673960268497467,0.0034497976303100586,22,0,500,0.0013175104977563024,0.6724535226821899,3.051757735406113e-09,0,12.725000381469727,-1.0602740049362183,23,2758.995499444,188.9563446044922,105.84455871582031,0.6724535226821899,2651.921875,88.6334457397461,8.940003395080566,0.11045081168413162,0.28230923414230347,0.09884712100028992,0.18771451711654663,0.673960268497467,10,3.0790271759033203,0.0030613732524216175,17.211091995239258,-0.4888310432434082,5.34596586227417,0.6724535226821899,-0.046047136187553406,1.7085942029953003,1.0018632411956787,2.5559723377227783,2.7097744941711426,13.926348686218262,460000.0,8.40999984741211,0.673960268497467,1746509881.0442648,1.0018631219863892,0,1
0.0003194828750565648,1.0029830932617188,1.3301997184753418,-0.8447675704956055,0.6891053318977356,0.042115092277526855,23,0,500,0.0021093094255775213,0.6872413754463196,3.433227480087453e-09,0,15.350000381469727,-0.50632643699646,24,2863.507451636,188.4089813232422,106.15205383300781,0.6872413754463196,2758.146728515625,88.25787353515625,8.095235824584961,0.09876368194818497,0.3014891445636749,0.07217926532030106,0.2759014666080475,0.6891053318977356,10,2.7502005100250244,0.002146244514733553,17.894147872924805,-0.44671595096588135,4.977897644042969,0.6872413754463196,0.08818694949150085,1.6976985931396484,1.0029830932617188,3.052631378173828,2.446272373199463,13.765969276428223,480000.0,8.9399995803833,0.6891053318977356,1746509987.2609363,1.0029830932617188,0,1
0.0003494725388009101,1.004237174987793,1.3389201164245605,-3.2558670043945312,0.7030235528945923,-0.030353695154190063,24,0,500,0.002996191382408142,0.7008240222930908,-2.6702879907247734e-09,0,5.199999809265137,-0.7430611848831177,25,2969.654437311,191.47242736816406,104.45368194580078,0.7008240222930908,2862.666015625,86.83578491210938,4.83936882019043,0.08317644894123077,0.27240943908691406,0.0615943968296051,0.20440180599689484,0.7030235528945923,10,2.24006724357605,0.0018645927775651217,17.61787223815918,-0.4770696461200714,3.7066452503204346,0.7008240222930908,-0.07149966061115265,1.7030454874038696,1.004237174987793,3.2750792503356934,2.891103744506836,13.01589584350586,500000.0,4.420000076293945,0.7030235528945923,1746510091.773043,1.004237174987793,0,1
0.00030152633553370833,1.0027780532836914,1.3591166734695435,0.7916402816772461,0.7159320712089539,0.0089302659034729,25,0,500,0.001964436611160636,0.713306725025177,-4.577636492086867e-09,0,9.600000381469727,-0.5618826150894165,26,3074.996553327,188.5471649169922,106.07425689697266,0.713306725025177,2968.799072265625,88.65061950683594,5.631009101867676,0.08550816029310226,0.2905617952346802,0.07346730679273605,0.2283308506011963,0.7159320712089539,10,2.5897862911224365,0.0017320708138868213,17.423612594604492,-0.4681393802165985,4.109218597412109,0.713306725025177,0.023929044604301453,1.7144092321395874,1.0027780532836914,3.398059129714966,3.3761961460113525,15.973040580749512,520000.0,4.21999979019165,0.7159320712089539,1746510197.9199138,1.0027780532836914,0,1
0.00031043236958794296,1.0027515888214111,1.3595423698425293,0.20035552978515625,0.7279738187789917,0.04119652509689331,26,0,500,0.0019456108566373587,0.7247903943061829,4.00543198608716e-09,0,11.649999618530273,-0.07630594074726105,27,3180.338756098,189.96176147460938,105.28434753417969,0.7247903943061829,3074.154296875,87.72242736816406,5.831364631652832,0.10155172646045685,0.3092031180858612,0.052899815142154694,0.23437999188899994,0.7279738187789917,10,2.1523406505584717,0.0021573214326053858,17.561901092529297,-0.4269428551197052,3.653656244277954,0.7247903943061829,0.00604914128780365,1.7126320600509644,1.0027515888214111,3.0447845458984375,3.414774179458618,17.6760196685791,540000.0,4.25,0.7279738187789917,1746510303.2620947,1.0027514696121216,0,1
0.00027749213040806353,1.003035306930542,1.3633747100830078,-0.7218523025512695,0.739186704158783,-0.0008164644241333008,27,0,500,0.002146173734217882,0.7354055643081665,0.0,0,9.875,0.07230079174041748,28,3284.107205435,189.97181701660156,105.27877044677734,0.7354055643081665,3179.49169921875,87.70142364501953,5.1095123291015625,0.10052057355642319,0.3166405260562897,0.03612320497632027,0.2583887279033661,0.739186704158783,10,2.3328118324279785,0.002015601610764861,17.57732582092285,-0.4277593195438385,3.3133344650268555,0.7354055643081665,0.02400873601436615,1.7166385650634766,1.003035306930542,3.1500072479248047,3.379087448120117,17.5307674407959,560000.0,5.760000228881836,0.739186704158783,1746510408.6042683,1.0030351877212524,0,1
0.0003009100037161261,1.0031116008758545,1.38427734375,-1.5434985160827637,0.7494762539863586,-0.03420078754425049,28,0,500,0.002200233982875943,0.7451755404472351,-1.5258788677030566e-09,0,2.950000047683716,-0.5482469797134399,29,3388.968178969,192.85902404785156,103.70269775390625,0.7451755404472351,3283.25732421875,86.4806137084961,3.566013813018799,0.10277440398931503,0.2931769788265228,0.07771433889865875,0.23938147723674774,0.7494762539863586,10,1.7203788757324219,0.002457754220813513,17.2220516204834,-0.461960107088089,2.7954273223876953,0.7451755404472351,-0.019007250666618347,1.7296046018600464,1.0031116008758545,2.852626323699951,3.5391743183135986,18.77117919921875,580000.0,3.6700000762939453,0.7494762539863586,1746510512.372695,1.003111481666565,0,1
0.00039090856444090605,1.0032198429107666,1.4014815092086792,0.3543572425842285,0.7589766979217529,0.02175477147102356,29,0,500,0.002276716521009803,0.7540931105613708,3.051757735406113e-09,0,5.0,-0.46630436182022095,30,3495.9013058,190.8528594970703,104.79277801513672,0.7540931105613708,3388.115478515625,86.88282775878906,3.9203710556030273,0.08071944117546082,0.26063182950019836,0.10791303962469101,0.253112256526947,0.7589766979217529,10,1.859420657157898,0.0019183552358299494,17.909912109375,-0.44020533561706543,2.798658847808838,0.7540931105613708,0.01373077929019928,1.7382464408874512,1.0032198429107666,3.228860855102539,3.6584160327911377,19.369365692138672,600000.0,0.5899999737739563,0.7589766979217529,1746510617.2335715,1.003219723701477,0,1
0.00040099292527884245,1.003035545349121,1.4000377655029297,3.840224266052246,0.7681955099105835,0.11355051398277283,30,0,500,0.0021464547608047724,0.7623684406280518,-3.051757735406113e-09,0,22.274999618530273,-0.4736977815628052,31,3602.840188914,187.14938354492188,106.86650085449219,0.7623684406280518,3495.05029296875,89.27416229248047,7.760595321655273,0.06740003824234009,0.24668560922145844,0.050263307988643646,0.2913459241390228,0.7681955099105835,10,1.7500343322753906,0.0014929998433217406,17.592317581176758,-0.3266548216342926,3.3856163024902344,0.7623684406280518,0.038233667612075806,1.7343522310256958,1.003035545349121,3.6600217819213867,4.397578239440918,22.506732940673828,620000.0,5.5,0.7681955099105835,1746510724.1668808,1.003035545349121,0,1
0.00031815440161153674,1.001217246055603,1.3793516159057617,1.4001235961914062,0.777242124080658,0.004708707332611084,31,0,500,0.0008606947958469391,0.7702426314353943,1.831054596834747e-08,0,25.350000381469727,0.5657402276992798,32,3706.75112632,187.12368774414062,106.88117980957031,0.7702426314353943,3601.99755859375,89.2934799194336,9.16071891784668,0.08998498320579529,0.27637040615081787,0.08568989485502243,0.33077681064605713,0.777242124080658,10,1.9788427352905273,0.0021202396601438522,17.58767318725586,-0.3219461143016815,3.7354066371917725,0.7702426314353943,0.0394308865070343,1.7199054956436157,1.001217246055603,3.0712947845458984,4.732561111450195,25.500438690185547,640000.0,12.100000381469727,0.777242124080658,1746510831.1057045,1.001217246055603,0,1
0.00028592662420123816,1.0028671026229858,1.3680381774902344,-5.867944955825806,0.7856112718582153,-0.08568078279495239,32,0,500,0.0020273758564144373,0.7776869535446167,4.1961669694501325e-09,0,4.925000190734863,-0.40737709403038025,33,3811.230943575,192.59347534179688,103.8456802368164,0.7776869535446167,3705.90185546875,86.60542297363281,3.292773962020874,0.07519436627626419,0.299563467502594,0.042330529540777206,0.17961817979812622,0.7856112718582153,10,1.2324059009552002,0.001260141609236598,17.240238189697266,-0.4076268970966339,1.906620740890503,0.7776869535446167,-0.1511586308479309,1.7128387689590454,1.0028671026229858,3.9838554859161377,4.198604583740234,24.15091323852539,660000.0,9.670000076293945,0.7856112718582153,1746510935.0165863,1.0028671026229858,0,1
0.00034566051908768713,1.003021240234375,1.3951834440231323,0.039016008377075195,0.7933035492897034,-0.009163588285446167,33,0,500,0.00213633943349123,0.7845664024353027,-4.1961669694501325e-09,0,2.625,-0.16382552683353424,34,3918.810524358,191.55148315429688,104.41057586669922,0.7845664024353027,3810.378173828125,86.75404357910156,3.331789970397949,0.06878139078617096,0.25138142704963684,0.053915757685899734,0.21791832149028778,0.7933035492897034,10,1.1339470148086548,0.0014972786884754896,17.656509399414062,-0.4167904853820801,2.094038486480713,0.7845664024353027,0.03830014169216156,1.7296770811080933,1.003021240234375,3.6547884941101074,4.80226469039917,23.33501434326172,680000.0,3.4700000286102295,0.7933035492897034,1746511039.4965374,1.003021240234375,0,1
0.00038736790884286165,1.001991629600525,1.3943628072738647,6.01567268371582,0.800998866558075,0.11049279570579529,34,0,500,0.00140821048989892,0.7910616993904114,-7.629394005448376e-09,0,26.0,0.15961948037147522,35,4023.608862952,186.0336151123047,107.50745391845703,0.7910616993904114,3917.953857421875,89.62804412841797,9.34746265411377,0.08311458677053452,0.24880816042423248,0.1392027586698532,0.2902255356311798,0.800998866558075,10,1.7784754037857056,0.002231789752840996,17.879379272460938,-0.3062976896762848,3.726299285888672,0.7910616993904114,0.07230721414089203,1.732124924659729,1.001991629600525,2.993556022644043,4.959073543548584,25.333528518676758,700000.0,7.989999771118164,0.800998866558075,1746511147.0760317,1.001991629600525,0,1
