Misc/FinalStepNorm,Misc/Alpha,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyStd,Loss/Loss_reward_critic,Time/Total,Metrics/EpLen,Loss/Loss_pi/Delta,Misc/AcceptanceStep,Misc/gradient_norm,Train/PolicyRatio/Std,Safety/shield_violation,_timestamp,Safety/ShieldLagrangeMultiplier/Max,TotalEnvSteps,Loss/Loss_reward_critic/Delta,_runtime,Train/PolicyRatio/Min,Value/cost,Time/FPS,Safety/shield_adv_c,Misc/xHx,_step,Time/Epoch,Value/reward,Train/Entropy,Train/PolicyRatio/Max,Loss/Loss_cost_critic/Delta,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Metrics/EpCost,Train/StopIter,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Time/Rollout,Train/LR,Value/Adv,Safety/EpCostShield,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Train/Epoch,Loss/Loss_cost_critic,Misc/H_inv_g,Train/KL,Loss/Loss_pi,Time/Update,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio
0.29115280508995056,1.3235039710998535,0,1.0056848526000977,0.005498143844306469,1352.067626953125,1000,-0.03073723614215851,1,0.13594241440296173,0.000712927954737097,4.37524938583374,1746538894.821772,0.39879310131073,220000.0,0.0009182100184261799,1477.438911289,0.998991847038269,1.5113871097564697,165.03468322753906,2.2188236713409424,0.011417713947594166,11,121.1866455078125,0.026151446625590324,1.4191526174545288,0.998991847038269,3.673398017883301,0.520729124546051,0.3891889452934265,32.47999954223633,10,0.3891889452934265,0.39879310131073,101.52449035644531,0,3.8146971692576415e-10,87.19999694824219,0.3891889452934265,0.39879310131073,10,13.076022148132324,0.21998634934425354,0.0003171456919517368,0.11807101964950562,19.662132263183594,0,0.9989917874336243
0.29622864723205566,1.1855134963989258,0,0.998309314250946,0.0035177753306925297,1476.253662109375,1000,-0.07620570436120033,1,0.1382998824119568,0.00031402212334796786,7.102399826049805,1746539018.995969,0.4354970455169678,240000.0,-0.0019803685136139393,1599.571909915,0.9995559453964233,3.846879720687866,161.1560821533203,0.4734787940979004,0.014230385422706604,12,124.10328674316406,0.027746062725782394,1.4132000207901,0.9995559453964233,0.43030738830566406,0.558311939239502,0.42573297023773193,41.380001068115234,10,0.42573297023773193,0.4354970455169678,104.24605560302734,0,-1.3351439953623867e-09,100.25,0.42573297023773193,0.4354970455169678,11,13.506329536437988,0.24987369775772095,0.00032570859184488654,0.04186531528830528,19.85719108581543,0,0.9995558857917786
0.3287193775177002,1.8361735343933105,0,0.9939268231391907,0.003342373762279749,1598.3829345703125,1000,-0.12310715392231941,1,0.08417639881372452,0.00037454499397426844,5.4953765869140625,1746539141.128947,0.4714629650115967,260000.0,-0.00017540156841278076,1714.933744354,0.9994703531265259,2.480797290802002,163.85577392578125,0.4218589663505554,0.005932009778916836,13,122.0585708618164,0.03571256622672081,1.4101628065109253,0.9994703531265259,-6.015149116516113,0.5301628708839417,0.4627290964126587,43.40999984741211,10,0.4627290964126587,0.4714629650115967,102.29476165771484,0,-3.051757735406113e-09,51.349998474121094,0.4627290964126587,0.4714629650115967,12,7.491180419921875,0.1790241301059723,0.00023673816758673638,-0.08124183863401413,19.763784408569336,0,0.9994702935218811
0.3260522782802582,1.5753268003463745,0,0.9917222857475281,0.005006099119782448,1713.74853515625,1000,-0.17447353154420853,1,0.10704552382230759,0.0014990790514275432,6.080228805541992,1746539256.4908066,0.505368709564209,280000.0,0.001663725357502699,1834.935738107,1.002120018005371,3.378316879272461,173.47149658203125,0.2768121361732483,0.008059129118919373,14,115.292724609375,0.03269663825631142,1.4087947607040405,1.002120018005371,-2.140763759613037,0.5135440826416016,0.5001583695411682,40.79999923706055,10,0.5001583695411682,0.505368709564209,95.42195892333984,0,5.912780487449254e-09,21.700000762939453,0.5001583695411682,0.505368709564209,13,5.350416660308838,0.2069743573665619,0.00028371994267217815,-0.25571537017822266,19.870738983154297,0,1.002120018005371
0.3133561313152313,1.5861434936523438,0,0.9932500720024109,0.004691020119935274,1833.7490234375,1000,-0.06990349292755127,1,0.1044120267033577,0.0015700544463470578,7.259529113769531,1746539376.4927888,0.5374945402145386,300000.0,-0.0003150789998471737,1950.503324518,1.0022205114364624,3.328956365585327,166.76441955566406,-0.6307740807533264,0.007949586026370525,15,119.9296646118164,0.034542664885520935,1.410799503326416,1.0022205114364624,-0.4067344665527344,0.41068512201309204,0.5374035835266113,28.260000228881836,10,0.5374035835266113,0.5374945402145386,99.96531677246094,0,-7.057189943537878e-09,22.0,0.5374035835266113,0.5374945402145386,14,4.9436821937561035,0.19755849242210388,0.0002961356658488512,-0.3256188631057739,19.964323043823242,0,1.0022205114364624
0.32476046681404114,1.8212207555770874,0,0.9986827373504639,0.002494680229574442,1949.32470703125,1000,0.1144561916589737,1,0.09576050937175751,0.00039247144013643265,5.06961727142334,1746539492.060411,0.5681012272834778,320000.0,-0.002196339890360832,2067.812169811,1.0005550384521484,2.0145111083984375,173.15310668945312,-0.4896312952041626,0.006029816810041666,16,115.50471496582031,0.03322708234190941,1.4167613983154297,1.0005550384521484,-1.18916916847229,0.445560097694397,0.5738096833229065,20.020000457763672,10,0.5738096833229065,0.5681012272834778,95.87771606445312,0,-4.76837147544984e-09,22.649999618530273,0.5738096833229065,0.5681012272834778,15,3.7545130252838135,0.17832021415233612,0.00029229509527795017,-0.21116267144680023,19.626968383789062,0,1.0005550384521484
0.3198542594909668,1.5246368646621704,0,0.9957650303840637,0.004132656380534172,2066.634521484375,1000,0.029981911182403564,1,0.12027983367443085,0.0005676899454556406,5.106935024261475,1746539609.3692029,0.5977681875228882,340000.0,0.0016379761509597301,2183.60249979,1.0008028745651245,2.5018484592437744,170.5815887451172,-1.3460179567337036,0.008603924885392189,17,117.24594116210938,0.03839860111474991,1.413225531578064,1.0008028745651245,0.3849494457244873,0.4587540328502655,0.6083990335464478,10.5,10,0.6083990335464478,0.5977681875228882,97.43213653564453,0,7.629394005448376e-09,29.350000381469727,0.6083990335464478,0.5977681875228882,16,4.139462471008301,0.2097904533147812,0.0002742353535722941,-0.18118076026439667,19.81378173828125,0,1.0008028745651245
0.301164448261261,1.6369397640228271,0,1.0115007162094116,0.0045672194100916386,2182.4169921875,1000,-0.017978399991989136,1,0.09790811687707901,0.00024248487898148596,5.009187698364258,1746539725.1595235,0.6264190077781677,360000.0,0.0004345630295574665,2305.05560312,1.0003430843353271,1.759303092956543,172.82730102539062,-0.11299814283847809,0.007463869638741016,18,115.72245788574219,0.042127933353185654,1.4280939102172852,1.0003430843353271,-0.8528599739074707,0.44040462374687195,0.6409319043159485,7.230000019073486,10,0.6409319043159485,0.6264190077781677,95.92369842529297,0,1.2207030941624453e-08,25.899999618530273,0.6409319043159485,0.6264190077781677,17,3.28660249710083,0.18398016691207886,0.0003145896189380437,-0.1991591602563858,19.798736572265625,0,1.0003429651260376
0.3071300685405731,1.0803265571594238,0,1.0086784362792969,0.0026091744657605886,2303.853515625,1000,0.22890940867364407,1,0.23073157668113708,0.0003556351293809712,5.276412487030029,1746539846.612666,0.6563158631324768,380000.0,-0.00195804494433105,2422.0341961,0.99949711561203,2.264312982559204,164.79156494140625,0.7306782007217407,0.017136402428150177,19,121.36544036865234,0.037257201969623566,1.4245318174362183,0.99949711561203,1.689110279083252,0.46051010489463806,0.6716989278793335,7.679999828338623,10,0.6716989278793335,0.6563158631324768,101.93462371826172,0,7.629394338515283e-10,70.0,0.6716989278793335,0.6563158631324768,18,4.975712776184082,0.2842937409877777,0.0003101600450463593,0.029750248417258263,19.430789947509766,0,0.99949711561203
0.3052152693271637,1.192351222038269,0,1.0102144479751587,0.002281591761857271,2420.84326171875,1000,-0.20203604362905025,1,0.16124792397022247,0.0007941028452478349,4.905307769775391,1746539963.5912483,0.6855146288871765,400000.0,-0.00032758270390331745,2539.268330218,1.0011231899261475,1.9331203699111938,171.08053588867188,-1.2986102104187012,0.014067641459405422,20,116.90400695800781,0.041100919246673584,1.4231888055801392,1.0011231899261475,-1.7031068801879883,0.5377466082572937,0.7008944749832153,7.690000057220459,10,0.7008944749832153,0.6855146288871765,97.14595794677734,0,7.629394338515283e-10,31.799999237060547,0.7008944749832153,0.6855146288871765,19,3.2726058959960938,0.25597766041755676,0.00029138766694813967,-0.172285795211792,19.758024215698242,0,1.001123070716858
0.2819265127182007,1.3551621437072754,0,1.025119423866272,0.0026939765084534883,2538.07470703125,1000,0.07028000801801682,1,0.27064234018325806,9.04190746950917e-05,3.667733669281006,1746540080.8253937,0.7139068841934204,420000.0,0.00041238474659621716,2660.680960988,1.0001277923583984,1.3749992847442627,170.7095184326172,-0.07669462263584137,0.010890481062233448,21,117.15808868408203,0.04327616095542908,1.4370580911636353,1.0001277923583984,0.48598599433898926,0.505771815776825,0.7286859154701233,7.670000076293945,10,0.7286859154701233,0.7139068841934204,97.90067291259766,0,3.814697002724188e-09,28.299999237060547,0.7286859154701233,0.7139068841934204,20,3.758591890335083,0.20803895592689514,0.0003417696279939264,-0.10200578719377518,19.257387161254883,0,1.0001277923583984
0.2839767336845398,1.2741178274154663,0,1.0272363424301147,0.0035536219365894794,2659.4990234375,1000,-0.0818597748875618,1,0.13214170932769775,0.0001738416904117912,5.265017032623291,1746540202.2380188,0.7418347597122192,440000.0,0.0008596454281359911,2783.492634813,0.9997541308403015,1.860743761062622,164.81741333007812,-0.48131507635116577,0.01231999322772026,22,121.34640502929688,0.04584147408604622,1.4362983703613281,0.9997541308403015,0.37325596809387207,0.429006427526474,0.7553700804710388,8.630000114440918,10,0.7553700804710388,0.7418347597122192,102.19174194335938,0,-3.051757735406113e-09,32.5,0.7553700804710388,0.7418347597122192,21,4.131847858428955,0.22288106381893158,0.0003313214110676199,-0.18386556208133698,19.154644012451172,0,0.9997541308403015
0.33088141679763794,1.320539951324463,0,1.0275654792785645,0.004132816568017006,2782.298095703125,1000,0.162806898355484,1,0.0935971662402153,0.001073564519174397,4.810855865478516,1746540325.0496688,0.7706155180931091,460000.0,0.0005791946314275265,2900.110403409,0.9984817504882812,1.9346792697906494,162.9525604248047,-0.33606457710266113,0.011469025164842606,23,122.73509979248047,0.046463605016469955,1.4353218078613281,0.9984817504882812,-0.23773455619812012,0.47996512055397034,0.7811019420623779,8.84000015258789,10,0.7811019420623779,0.7706155180931091,102.58499908447266,0,-3.051757735406113e-09,56.70000076293945,0.7811019420623779,0.7706155180931091,22,3.894113302230835,0.25056523084640503,0.00024252741422969848,-0.021058663725852966,20.150074005126953,0,0.9984817504882812
0.3225919306278229,1.3754359483718872,0,1.0498775243759155,0.002707508159801364,2898.92333984375,1000,0.025483511853963137,1,0.14196664094924927,5.4116553656058386e-05,3.4355108737945557,1746540441.667472,0.7995806932449341,480000.0,-0.001425308408215642,3019.149447212,0.9999234676361084,0.9489513635635376,171.60403442382812,0.40921637415885925,0.010571797378361225,24,116.54737854003906,0.04518914967775345,1.457177996635437,0.9999234676361084,-0.9767179489135742,0.43314629793167114,0.8056995868682861,6.989999771118164,10,0.8056995868682861,0.7995806932449341,96.76900482177734,0,-9.63211022053656e-09,45.04999923706055,0.8056995868682861,0.7995806932449341,23,2.9173953533172607,0.23453794419765472,0.0002491221239324659,0.00442484812811017,19.77834701538086,0,0.9999234676361084
0.29768139123916626,1.2918046712875366,0,1.08036208152771,0.002713371068239212,3017.951904296875,1000,-0.1521160234697163,1,0.13664652407169342,0.00034172667074017227,4.849196910858154,1746540560.706511,0.8282531499862671,500000.0,5.862908437848091e-06,3140.830120111,1.0004832744598389,0.9932078123092651,168.12478637695312,0.5315437316894531,0.01198494154959917,25,118.95925903320312,0.04273749142885208,1.4848212003707886,1.0004832744598389,1.4649226665496826,0.3622988164424896,0.829456627368927,8.079999923706055,10,0.829456627368927,0.8282531499862671,99.47661590576172,0,0.0,36.29999923706055,0.829456627368927,0.8282531499862671,24,4.382318019866943,0.23043839633464813,0.00029862980591133237,-0.14769117534160614,19.482614517211914,0,1.0004831552505493
0.2931045889854431,1.0985736846923828,0,1.1041041612625122,0.00384607445448637,3139.64013671875,1000,0.21982505172491074,1,0.17168021202087402,0.0013540938962250948,4.173996925354004,1746540682.3871734,0.8579739928245544,520000.0,0.001132703386247158,3258.824684875,0.9980850219726562,1.0572137832641602,164.4617919921875,-0.6944148540496826,0.01657186448574066,26,121.60879516601562,0.03777502104640007,1.5066429376602173,0.9980850219726562,1.6743178367614746,0.30655667185783386,0.8528872728347778,10.75,10,0.8528872728347778,0.8579739928245544,102.08687591552734,0,7.629394005448376e-09,62.150001525878906,0.8528872728347778,0.8579739928245544,25,6.056635856628418,0.26680466532707214,0.00030222596251405776,0.0721338763833046,19.521892547607422,0,0.9980850219726562
0.28145068883895874,1.1407673358917236,0,1.1185232400894165,0.0036154419649392366,3257.63720703125,1000,-0.30935630947351456,1,0.2926606833934784,0.0001319477305514738,5.787252426147461,1746540800.3817325,0.887255072593689,540000.0,-0.00023063248954713345,3376.787596649,0.999813437461853,1.1944586038589478,169.6024627685547,-0.61960768699646,0.015368644148111343,27,117.92281341552734,0.0365033857524395,1.5183143615722656,0.999813437461853,-1.7104263305664062,0.2229255735874176,0.8760119676589966,10.579999923706055,10,0.8760119676589966,0.887255072593689,98.11314392089844,0,3.8146971692576415e-10,35.04999923706055,0.8760119676589966,0.887255072593689,26,4.346209526062012,0.24672049283981323,0.0003266437561251223,-0.23722243309020996,19.809642791748047,0,0.9998133778572083
0.3008067309856415,1.4689276218414307,0,1.114583134651184,0.0023674522526562214,3375.593994140625,1000,0.06636130809783936,1,0.09526227414608002,0.0004915446625091136,3.965888261795044,1746540918.344636,0.9154687523841858,560000.0,-0.0012479897122830153,3495.170568746,1.0006952285766602,0.6248072385787964,169.65541076660156,-1.1898682117462158,0.009268910624086857,28,117.8860092163086,0.03142484277486801,1.5127696990966797,1.0006952285766602,-1.4162912368774414,0.2322372943162918,0.8987636566162109,9.880000114440918,10,0.8987636566162109,0.9154687523841858,97.92877197265625,0,-3.433227480087453e-09,23.399999618530273,0.8987636566162109,0.9154687523841858,27,2.9299182891845703,0.20477981865406036,0.0003340392140671611,-0.1708611249923706,19.95721435546875,0,1.0006952285766602
0.30963972210884094,1.71187424659729,0,1.1143794059753418,0.002340895589441061,3493.977783203125,1000,-0.09496411681175232,1,0.18360787630081177,0.0003512237162794918,4.260550022125244,1746541036.7276356,0.9421479105949402,580000.0,-2.655666321516037e-05,3610.67651653,1.000496745109558,1.0001155138015747,169.0521240234375,-0.4477938711643219,0.006824732292443514,29,118.30670928955078,0.035408686846494675,1.5109657049179077,1.000496745109558,0.03617358207702637,0.3077966272830963,0.9213210344314575,10.680000305175781,10,0.9213210344314575,0.9421479105949402,98.74992370605469,0,-3.051757735406113e-09,14.300000190734863,0.9213210344314575,0.9421479105949402,28,2.9660918712615967,0.18087759613990784,0.0002647342043928802,-0.2658252418041229,19.5567626953125,0,1.000496745109558
0.3143898844718933,1.2668144702911377,0,1.1139684915542603,0.004423439037054777,3609.48486328125,1000,0.1337173730134964,1,0.20078805088996887,0.0005363888922147453,4.232444763183594,1746541152.2335582,0.9686939716339111,600000.0,0.002082543447613716,3723.959551762,1.0007585287094116,0.6325250267982483,173.2664031982422,-0.328805536031723,0.012462453916668892,30,115.42919158935547,0.03756255656480789,1.509415626525879,1.0007585287094116,-0.7323479652404785,0.3505290746688843,0.9435411691665649,9.600000381469727,10,0.9435411691665649,0.9686939716339111,96.15453338623047,0,1.1444091230217168e-09,34.20000076293945,0.9435411691665649,0.9686939716339111,29,2.233743906021118,0.2481735795736313,0.0003009565989486873,-0.13210786879062653,19.274635314941406,0,1.0007585287094116
0.3060150444507599,1.6458076238632202,0,1.1311310529708862,0.006546834483742714,3722.767333984375,1000,-0.026536554098129272,1,0.12170499563217163,0.001406355993822217,3.5634140968322754,1746541265.516592,0.9943984746932983,620000.0,0.0021233954466879368,3841.062476687,1.0019888877868652,0.7195081114768982,176.6642608642578,-0.2638988494873047,0.007383652497082949,31,113.20909118652344,0.035920996218919754,1.5233826637268066,1.0019888877868652,0.19353818893432617,0.2902020514011383,0.9650498032569885,7.110000133514404,10,0.9650498032569885,0.9943984746932983,93.76409912109375,0,3.051757735406113e-09,22.350000381469727,0.9650498032569885,0.9943984746932983,30,2.4272820949554443,0.1859360933303833,0.00027775837224908173,-0.1586444228887558,19.444969177246094,0,1.0019888877868652
0.325806587934494,1.6404067277908325,0,1.1432801485061646,0.0055480049923062325,3839.847900390625,1000,0.03647341579198837,1,0.08502580225467682,0.0005049192695878446,3.342318058013916,1746541382.6195414,1.0194233655929565,640000.0,-0.0009988294914364815,3953.933349636,1.0007140636444092,0.7119622826576233,170.93357849121094,-0.5286238193511963,0.007432352751493454,32,117.0045166015625,0.02675074152648449,1.5342224836349487,1.0007140636444092,-0.00610041618347168,0.26361167430877686,0.985768735408783,6.21999979019165,10,0.985768735408783,1.0194233655929565,97.77317810058594,0,-6.866454960174906e-09,23.450000762939453,0.985768735408783,1.0194233655929565,31,2.4211816787719727,0.19861330091953278,0.00024698919150978327,-0.12217100709676743,19.231311798095703,0,1.0007139444351196
0.3222946524620056,1.6960426568984985,0,1.1352752447128296,0.004155265167355537,3952.758056640625,1000,-0.04661773890256882,1,0.08597230911254883,0.0003548764798324555,3.468522310256958,1746541495.4904096,1.0436033010482788,660000.0,-0.001392739824950695,4070.050158008,1.0005019903182983,0.5512729287147522,177.2887725830078,0.14450113475322723,0.006952737923711538,33,112.810302734375,0.018862228840589523,1.527753472328186,1.0005019903182983,0.14764022827148438,0.21914324164390564,1.0056804418563843,5.659999847412109,10,1.0056804418563843,1.0436033010482788,93.3390884399414,0,-3.8146971692576415e-10,19.799999237060547,1.0056804418563843,1.0436033010482788,32,2.568821907043457,0.19002744555473328,0.0002715830923989415,-0.16878874599933624,19.47119140625,0,1.0005019903182983
0.3079802393913269,1.5277174711227417,0,1.126870036125183,0.004296229220926762,4068.85595703125,1000,0.0009688436985015869,1,0.15675057470798492,0.0005049192695878446,3.579514741897583,1746541611.6072137,1.0671485662460327,680000.0,0.0001409640535712242,4184.997707644,1.0007140636444092,0.6867038011550903,172.3555145263672,-1.1419823169708252,0.008569261059165001,34,116.03923034667969,0.01777312345802784,1.5191529989242554,1.0007140636444092,-0.23120832443237305,0.21381330490112305,1.024896502494812,5.820000171661377,10,1.024896502494812,1.0671485662460327,95.93995666503906,0,8.392333938900265e-09,21.600000381469727,1.024896502494812,1.0671485662460327,33,2.337613582611084,0.2015950232744217,0.00031489512184634805,-0.16781990230083466,20.0992488861084,0,1.0007139444351196
0.3131718933582306,1.5712034702301025,0,1.1294747591018677,0.0026413972955197096,4183.787109375,1000,0.029550030827522278,1,0.19668586552143097,0.0010545141994953156,3.0249781608581543,1746541726.5547614,1.0899591445922852,700000.0,-0.001654831925407052,4297.32700202,1.0014913082122803,0.6428705453872681,174.13748168945312,-0.33672741055488586,0.008101483806967735,35,114.8517837524414,0.024670250713825226,1.521558165550232,1.0014913082122803,0.2851388454437256,0.21756160259246826,1.043622612953186,6.550000190734863,10,1.043622612953186,1.0899591445922852,95.35296630859375,0,1.5258788677030566e-09,19.100000381469727,1.043622612953186,1.0899591445922852,34,2.6227524280548096,0.1993197649717331,0.00027781707467511296,-0.13826987147331238,19.498790740966797,0,1.0014911890029907
