Train/PolicyRatio/Max,Time/Total,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,_timestamp,Loss/Loss_pi,Train/PolicyRatio,Time/Update,Metrics/LagrangeMultiplier/Max,Safety/shield_violation,Value/Adv,TotalEnvSteps,Safety/EpCostShield,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Min,Train/Entropy,Train/StopIter,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Time/Epoch,Train/PolicyStd,Train/PolicyRatio/Std,Time/Rollout,Safety/shield_adv_c,Loss/Loss_reward_critic,Metrics/EpCost,Train/LR,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier,Time/FPS,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Min,_runtime,Value/cost,Value/reward,Train/Epoch,_step,Train/KL
1.0040767192840576,177.83560180664062,15.037074089050293,0.03599999472498894,1746528059.300392,-0.4425864517688751,1.0040767192840576,80.42344665527344,0.03599999472498894,-0.013919752091169357,-0.5350472927093506,20000.0,103.94999694824219,-1.3454782962799072,0.044999994337558746,1000,0.044999994337558746,1.400907039642334,40,-0.4425864517688751,0.03599999472498894,15.037074089050293,0,177.83489990234375,0.9821702837944031,0.01001246739178896,97.41139221191406,NaN,0.005779027007520199,64.3499984741211,0.0002969999914057553,0.005779027007520199,0.044999994337558746,112.4638671875,0,1.0040767192840576,336.939893317,-0.07325944304466248,0.21078447997570038,0,1,0.007500982377678156
1.0054107904434204,335.9350891113281,14.687041282653809,0.07064348459243774,1746528217.4241111,-0.4156135022640228,1.0054107904434204,84.93804931640625,0.07064348459243774,1.5652743577957153,-0.0904117226600647,40000.0,74.69999694824219,-1.2683624029159546,0.0792451947927475,1000,0.0792451947927475,1.3714700937271118,40,0.026972949504852295,0.07064348459243774,-0.3500328063964844,0,158.02227783203125,0.9537286758422852,0.011403987184166908,73.08416748046875,NaN,0.007309711538255215,52.625,0.00029399999766610563,0.0015306845307350159,0.0792451947927475,126.5644302368164,0,1.0054107904434204,501.176830965,1.0107492208480835,0.16084516048431396,1,2,0.009970205835998058
1.0071457624435425,500.183349609375,9.36592960357666,0.1050962284207344,1746528381.6609275,-0.40271517634391785,1.0071457624435425,85.13097381591797,0.1050962284207344,2.6012980937957764,-0.07745492458343506,60000.0,76.19999694824219,-0.8056012392044067,0.11343033611774445,1000,0.11343033611774445,1.3343292474746704,40,0.01289832592010498,0.1050962284207344,-5.321111679077148,0,164.14564514160156,0.918972373008728,0.011901413090527058,79.01463317871094,NaN,0.00894111953675747,49.54999923706055,0.000291000003926456,0.0016314079985022545,0.11343033611774445,121.84300994873047,0,1.0071457624435425,675.780493855,1.5339066982269287,0.12019282579421997,2,3,0.013002810068428516
1.0072450637817383,674.804931640625,14.457634925842285,0.13972948491573334,1746528556.2650816,-0.35293886065483093,1.0072450637817383,92.53082275390625,0.13972948491573334,4.079590797424316,0.11023464798927307,80000.0,130.0,-0.600303053855896,0.14790034294128418,1000,0.14790034294128418,1.302513837814331,40,0.049776315689086914,0.13972948491573334,5.091705322265625,0,174.53036499023438,0.8901575803756714,0.011643456295132637,81.99950408935547,NaN,0.010166819207370281,56.6875,0.0002880000101868063,0.001225699670612812,0.14790034294128418,114.5932388305664,0,1.0072450637817383,838.082448172,2.6932308673858643,0.11051064729690552,3,4,0.011235450394451618
1.010927438735962,837.096435546875,12.894193649291992,0.17440460622310638,1746528718.5669577,-0.3585202097892761,1.010927438735962,85.15265655517578,0.17440460622310638,5.6391921043396,0.19023631513118744,100000.0,108.05000305175781,-0.17275939881801605,0.1826236993074417,1000,0.1826236993074417,1.2702871561050415,40,-0.00558134913444519,0.17440460622310638,-1.563441276550293,0,162.2177734375,0.8619527816772461,0.012766539119184017,77.06507110595703,NaN,0.012951292097568512,54.47999954223633,0.0002849999873433262,0.0027844728901982307,0.1826236993074417,123.29105377197266,0,1.010927438735962,1001.39025149,3.068180561065674,0.12165892124176025,4,5,0.01427945215255022
1.0093787908554077,1000.3988647460938,9.055598258972168,0.2089034467935562,1746528881.8743415,-0.3587709367275238,1.0093787908554077,82.18901824951172,0.2089034467935562,6.948587417602539,-0.2249118536710739,120000.0,108.5999984741211,0.22120216488838196,0.2175189107656479,1000,0.2175189107656479,1.2363295555114746,40,-0.00025072693824768066,0.2089034467935562,-3.838595390319824,0,163.2196044921875,0.8332001566886902,0.012137012556195259,81.03052520751953,NaN,0.008171233348548412,48.93000030517578,0.00028199999360367656,-0.0047800587490201,0.2175189107656479,122.5343017578125,0,1.0093787908554077,1163.900861822,4.017794132232666,0.1023760586977005,5,6,0.01134610828012228
1.009739637374878,1162.9202880859375,10.68143367767334,0.24331478774547577,1746529044.3851902,-0.3138980269432068,1.009739637374878,83.5273208618164,0.24331478774547577,7.728940486907959,0.12964244186878204,140000.0,142.5500030517578,0.8119728565216064,0.25277090072631836,1000,0.25277090072631836,1.2153180837631226,40,0.04487290978431702,0.24331478774547577,1.6258354187011719,0,162.43246459960938,0.8158891797065735,0.012228598818182945,78.90510559082031,NaN,0.011288990266621113,49.599998474121094,0.0002789999998640269,0.0031177569180727005,0.25277090072631836,123.12808990478516,0,1.009739637374878,1328.054526032,4.278085708618164,0.1076611801981926,6,7,0.012157253921031952
1.01345694065094,1327.092529296875,12.471896171569824,0.27766358852386475,1746529208.5393648,-0.41002562642097473,1.01345694065094,84.5299072265625,0.27766358852386475,9.840867042541504,-0.07450678199529648,160000.0,105.0999984741211,1.2821600437164307,0.2879166305065155,1000,0.2879166305065155,1.1844782829284668,40,-0.09612759947776794,0.27766358852386475,1.7904624938964844,0,164.09446716308594,0.7912527918815613,0.0133662149310112,79.56449890136719,NaN,0.019283171743154526,49.4900016784668,0.00027600000612437725,0.007994181476533413,0.2879166305065155,121.88101196289062,0,1.01345694065094,1494.348338879,4.68112325668335,0.12781664729118347,7,8,0.013824197463691235
1.0087858438491821,1493.3541259765625,11.889514923095703,0.3119598627090454,1746529374.8323941,-0.34502550959587097,1.0087858438491821,85.47138214111328,0.3119598627090454,10.020026206970215,-0.15395064651966095,180000.0,139.0,1.804681420326233,0.3233986794948578,1000,0.3233986794948578,1.1590816974639893,40,0.06500011682510376,0.3119598627090454,-0.5823812484741211,0,166.20388793945312,0.7715015411376953,0.012858159840106964,80.73245239257812,NaN,0.014424099586904049,49.2400016784668,0.0002730000123847276,-0.004859072156250477,0.3233986794948578,120.3341293334961,0,1.0087858438491821,1662.871763407,4.859790802001953,0.1566898673772812,8,9,0.014505721628665924
1.013383150100708,1661.9002685546875,11.449728965759277,0.34616854786872864,1746529543.3562598,-0.4025316834449768,1.013383150100708,88.26670837402344,0.34616854786872864,11.39836597442627,0.21605339646339417,200000.0,122.05000305175781,2.056097984313965,0.35895249247550964,1000,0.35895249247550964,1.1349365711212158,40,-0.057506173849105835,0.34616854786872864,-0.4397859573364258,0,168.45565795898438,0.7532394528388977,0.013986923731863499,80.18890380859375,NaN,0.014876496978104115,48.0099983215332,0.0002699999895412475,0.0004523973912000656,0.35895249247550964,118.7256088256836,0,1.013383150100708,1829.120124428,6.031967639923096,0.17590512335300446,9,10,0.015039535239338875
