Loss/Loss_cost_critic/Delta,Time/Total,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi,Value/cost,Metrics/EpLen,Train/PolicyRatio/Max,TotalEnvSteps,Safety/shield_violation,Train/PolicyRatio,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Train/StopIter,Safety/ShieldLagrangeMultiplier,Train/Epoch,Time/Epoch,Train/KL,Value/reward,Train/Entropy,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Std,Time/FPS,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Train/LR,Value/Adv,Safety/shield_adv_c,Train/PolicyRatio/Min,_timestamp,Metrics/EpCost,Time/Rollout,Train/PolicyStd,Time/Update,Loss/Loss_reward_critic/Delta,_step,Metrics/LagrangeMultiplier/Max,_runtime,Loss/Loss_pi/Delta,Safety/EpCostShield,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Max
13.020990371704102,235.577880859375,0,-0.45714259147644043,-0.1117059588432312,1000,1.0020321607589722,20000.0,0.15807802975177765,1.0020321607589722,-1.223740577697754,0.035999998450279236,40,0.044999994337558746,0,235.57667541503906,0.010061231441795826,-0.15149977803230286,1.3903687000274658,13.020990371704102,0,84.8980484008789,0.005556370131671429,0.011990106664597988,0.0002969999914057553,-0.1897946298122406,NaN,1.0020321607589722,1746496634.6899223,37.349998474121094,128.30294799804688,0.9718862175941467,107.27362823486328,0.005556370131671429,1,0.035999998450279236,426.013007904,-0.45714259147644043,69.19999694824219,0.035999998450279236,0.044999994337558746,0.044999994337558746
-6.812387466430664,425.09600830078125,0,-0.3520621061325073,0.9074531197547913,1000,1.0010015964508057,40000.0,2.3279829025268555,1.0010015964508057,-0.6327742338180542,0.06963308155536652,40,0.07441109418869019,1,189.45046997070312,0.011102997697889805,-0.13470733165740967,1.3629417419433594,6.2086029052734375,0,105.56848907470703,0.004427891690284014,0.013073454611003399,0.00029399999766610563,-0.0058922842144966125,NaN,1.0010015964508057,1746496824.204004,23.024999618530273,82.19293212890625,0.9459185004234314,107.25746154785156,-0.001128478441387415,2,0.06963308155536652,625.409876465,0.1050804853439331,18.600000381469727,0.06963308155536652,0.07441109418869019,0.07441109418869019
14.599344253540039,624.490478515625,0,-0.40539371967315674,1.692955493927002,1000,1.002532720565796,60000.0,3.8947014808654785,1.002532720565796,0.21194085478782654,0.10370466113090515,40,0.10587483644485474,2,199.33053588867188,0.01124878041446209,-0.10238300263881683,1.3380043506622314,20.807947158813477,0,100.33586120605469,0.008038471452891827,0.011360548436641693,0.000291000003926456,0.33530929684638977,NaN,1.002532720565796,1746497023.6009195,29.816667556762695,92.50765228271484,0.9231442213058472,106.82273864746094,0.003610579762607813,3,0.10370466113090515,829.210487146,-0.053331613540649414,98.05000305175781,0.10370466113090515,0.10587483644485474,0.10587483644485474
0.7914714813232422,828.2872924804688,0,-0.36642932891845703,1.2399976253509521,1000,1.003861665725708,80000.0,4.119056224822998,1.003861665725708,0.8667188882827759,0.13821280002593994,40,0.13867132365703583,3,203.73007202148438,0.008969305083155632,-0.04733963683247566,1.3101781606674194,21.59941864013672,0,98.16910552978516,0.012988871894776821,0.010080935433506966,0.0002880000101868063,0.46769630908966064,NaN,1.003861665725708,1746497227.4014304,35.537498474121094,96.5019302368164,0.8978546857833862,107.22801208496094,0.0049504004418849945,4,0.13821280002593994,1028.745346348,0.03896439075469971,105.30000305175781,0.13821280002593994,0.13867132365703583,0.13867132365703583
1.1925849914550781,1027.8175048828125,0,-0.33255505561828613,2.805729866027832,1000,1.0041719675064087,100000.0,4.625102519989014,1.0041719675064087,1.0990052223205566,0.17303597927093506,40,0.17217090725898743,4,199.4600830078125,0.008204802870750427,-0.0011630046647042036,1.282765507698059,22.792003631591797,0,100.27069091796875,0.010066352784633636,0.009895781055092812,0.0002849999873433262,0.24991999566555023,NaN,1.0041719675064087,1746497426.9363205,46.08000183105469,92.53363037109375,0.8737499117851257,106.92638397216797,-0.0029225191101431847,5,0.17303597927093506,1231.722585172,0.0338742733001709,135.39999389648438,0.17303597927093506,0.17217090725898743,0.17217090725898743
-4.098859786987305,1230.798828125,0,-0.3173058032989502,2.635122776031494,1000,1.003142237663269,120000.0,6.023967266082764,1.003142237663269,2.0208284854888916,0.20815134048461914,40,0.20634037256240845,5,202.9048309326172,0.008997770957648754,0.060353584587574005,1.2613669633865356,18.693143844604492,0,98.5683822631836,0.013253658078610897,0.010263546369969845,0.00028199999360367656,0.14706453680992126,NaN,1.003142237663269,1746497629.913617,51.900001525878906,95.69902801513672,0.8553314208984375,107.2056655883789,0.0031873052939772606,6,0.20815134048461914,1435.150132551,0.015249252319335938,132.75,0.20815134048461914,0.20634037256240845,0.20634037256240845
7.116449356079102,1434.2293701171875,0,-0.2599775493144989,3.463153839111328,1000,1.001980185508728,140000.0,7.6720685958862305,1.001980185508728,2.871603488922119,0.2434045672416687,40,0.24096161127090454,6,203.36021423339844,0.007598768454045057,0.10743969678878784,1.2502015829086304,25.809593200683594,0,98.34765625,0.014684231020510197,0.010064925998449326,0.0002789999998640269,0.030253922566771507,NaN,1.001980185508728,1746497833.3411863,67.37000274658203,96.44816589355469,0.8457637429237366,106.9119644165039,0.0014305729418992996,7,0.2434045672416687,1633.758239521,0.057328253984451294,172.10000610351562,0.2434045672416687,0.24096161127090454,0.24096161127090454
-12.320326805114746,1632.8316650390625,0,-0.40150365233421326,3.597728967666626,1000,1.0048718452453613,160000.0,7.741172790527344,1.0048717260360718,3.606832265853882,0.27898910641670227,40,0.2748221158981323,7,198.5348358154297,0.010012589395046234,0.21720212697982788,1.230796217918396,13.489266395568848,0,100.73799133300781,0.01930491253733635,0.010244573466479778,0.00027600000612437725,-0.4110123813152313,NaN,1.0048718452453613,1746498031.9499006,68.08000183105469,91.36761474609375,0.8299465775489807,107.16712951660156,0.004620681516826153,8,0.27898910641670227,1830.901460709,-0.14152610301971436,76.94999694824219,0.27898910641670227,0.2748221158981323,0.2748221158981323
-0.19697093963623047,1829.9683837890625,0,-0.4252757430076599,4.478921890258789,1000,1.0051249265670776,180000.0,8.573487281799316,1.0051249265670776,4.283355236053467,0.31486380100250244,40,0.30754709243774414,8,197.06350708007812,0.009947739541530609,0.27042093873023987,1.2099783420562744,13.292295455932617,0,101.49011993408203,0.02192201465368271,0.010040398687124252,0.0002730000123847276,0.010786324739456177,NaN,1.0051249265670776,1746498229.0924628,63.81999969482422,90.4091567993164,0.8128207325935364,106.65428161621094,0.0026171021163463593,9,0.31486380100250244,2031.649897335,-0.023772090673446655,59.20000076293945,0.31486380100250244,0.30754709243774414,0.30754709243774414
3.063629150390625,2030.693359375,0,-0.2981942594051361,3.549818754196167,1000,1.0033199787139893,200000.0,6.49263334274292,1.0033199787139893,5.074356555938721,0.35087016224861145,40,0.3405973017215729,9,200.6449432373047,0.00670653535053134,0.3536478877067566,1.1981589794158936,16.355924606323242,0,99.6785659790039,0.02040017955005169,0.010002117604017258,0.0002699999895412475,-0.241120845079422,NaN,1.0033199787139893,1746498429.840929,58.630001068115234,92.96492004394531,0.8033530712127686,107.6799545288086,-0.0015218351036310196,10,0.35087016224861145,2230.8186622,0.1270814836025238,104.6500015258789,0.35087016224861145,0.3405973017215729,0.3405973017215729
-2.3553524017333984,2229.89208984375,0,-0.3563704490661621,4.610134601593018,1000,1.0051243305206299,220000.0,7.930282115936279,1.0051243305206299,5.866466045379639,0.386873334646225,40,0.37352174520492554,10,199.09188842773438,0.0069166687317192554,0.3770484924316406,1.182724118232727,14.000572204589844,0,100.45612335205078,0.020349280908703804,0.00969355832785368,0.00026699999580159783,0.05983031541109085,NaN,1.0051243305206299,1746498629.0095475,54.91999816894531,91.68382263183594,0.7911327481269836,107.4079360961914,-5.089864134788513e-05,11,0.386873334646225,2431.697851978,-0.058176189661026,87.19999694824219,0.386873334646225,0.37352174520492554,0.37352174520492554
-1.2346315383911133,2430.768310546875,0,-0.3956664204597473,5.759363174438477,1000,1.0056005716323853,240000.0,9.575699806213379,1.0056005716323853,6.575138092041016,0.42259812355041504,40,0.4064406454563141,11,200.7980499267578,0.009250588715076447,0.44904327392578125,1.168094277381897,12.76594066619873,0,99.6025619506836,0.02477215975522995,0.010272911749780178,0.0002640000020619482,0.11323612928390503,NaN,1.0056005716323853,1746498829.888904,47.45000076293945,93.1843032836914,0.7794166207313538,107.61360168457031,0.004422878846526146,12,0.42259812355041504,2630.101181617,-0.039295971393585205,90.75,0.42259812355041504,0.4064406454563141,0.4064406454563141
-2.556126594543457,2629.1826171875,0,-0.5223636031150818,6.478407859802246,1000,1.0055190324783325,260000.0,10.95621109008789,1.0055190324783325,7.518827438354492,0.4578973054885864,40,0.43850579857826233,12,198.33782958984375,0.008837779052555561,0.6050142049789429,1.1419339179992676,10.209814071655273,0,100.83805084228516,0.025599204003810883,0.01044622901827097,0.0002610000083222985,0.2958768606185913,NaN,1.0055190324783325,1746499028.2922251,43.0,90.78408813476562,0.7595387697219849,107.55367279052734,0.0008270442485809326,13,0.4578973054885864,2828.568988761,-0.12669718265533447,59.95000076293945,0.4578973054885864,0.43850579857826233,0.43850579857826233
1.065011978149414,2827.638916015625,0,-0.4579066038131714,5.57983922958374,1000,1.0059772729873657,280000.0,9.670148849487305,1.0059772729873657,8.195279121398926,0.49287182092666626,40,0.4701650142669678,13,198.3903045654297,0.009547244757413864,0.691673219203949,1.1223317384719849,11.274826049804688,0,100.8113784790039,0.025852929800748825,0.010586920194327831,0.0002579999854788184,-0.004125453531742096,NaN,1.0059772729873657,1746499226.759911,43.59000015258789,91.54378509521484,0.7448601126670837,106.84640502929688,0.0002537257969379425,14,0.49287182092666626,3028.731292538,0.0644569993019104,69.94999694824219,0.49287182092666626,0.4701650142669678,0.4701650142669678
0.6200656890869141,3027.795166015625,0,-0.4289889633655548,5.5840301513671875,1000,1.0066018104553223,300000.0,10.036744117736816,1.0066016912460327,8.585602760314941,0.5273823738098145,40,0.5019083023071289,14,200.07908630371094,0.009431008249521255,0.6755014657974243,1.103045105934143,11.894891738891602,0,99.9604721069336,0.02727624773979187,0.010766477324068546,0.00025499999173916876,-0.004608973860740662,NaN,1.0066018104553223,1746499426.9222724,39.68000030517578,92.85206604003906,0.7305598855018616,107.22695922851562,0.001423317939043045,15,0.5273823738098145,3228.923836221,0.028917640447616577,84.8499984741211,0.5273823738098145,0.5019083023071289,0.5019083023071289
0.1768045425415039,3228.00048828125,0,-0.3544897735118866,5.229534149169922,1000,1.004441499710083,320000.0,9.177746772766113,1.004441499710083,8.988094329833984,0.5615708827972412,40,0.5341116786003113,15,200.1231231689453,0.008036073297262192,0.7228454351425171,1.092597484588623,12.071696281433105,0,99.9384765625,0.0293964184820652,0.010521437041461468,0.0002519999979995191,0.13621827960014343,NaN,1.004441499710083,1746499627.1151695,41.0,93.28278350830078,0.7229812741279602,106.84024810791016,0.0021201707422733307,16,0.5615708827972412,3428.403707914,0.07449918985366821,100.3499984741211,0.5615708827972412,0.5341116786003113,0.5341116786003113
