_timestamp,Train/PolicyRatio/Std,Metrics/EpRet,Value/cost,Time/FPS,Train/PolicyRatio/Max,_step,Train/LR,Loss/Loss_cost_critic/Delta,Metrics/EpLen,Loss/Loss_cost_critic,Train/PolicyRatio,Train/Entropy,Train/PolicyStd,Metrics/EpCost,Time/Rollout,Train/StopIter,Time/Update,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Min,Loss/Loss_reward_critic,_runtime,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Value/reward,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Train/KL,Value/Adv,Loss/Loss_pi,Train/Epoch,TotalEnvSteps,Metrics/LagrangeMultiplier/Min,Time/Total,Time/Epoch
1743331014.4615176,0.013965358957648277,4.278066158294678,6.315000534057617,48.466041564941406,0.9986448884010315,11,0.00026699999580159783,0.23285675048828125,1000,3.4981637001037598,0.9986448884010315,1.2587190866470337,0.8520587086677551,91.48999786376953,351.82470703125,40,60.835304260253906,0,0.9986448884010315,0.017364341765642166,4896.317056203,0.3906862139701843,-0.00760582834482193,0.2900060713291168,0.3906862139701843,0.002849411219358444,0.01680917479097843,0.02011030726134777,-0.03346888720989227,10,220000.0,0.3906862139701843,4486.94287109375,412.66009521484375
1743331422.889773,0.013803794980049133,4.617815017700195,7.460273265838623,48.975643157958984,1.0033690929412842,12,0.0002640000020619482,0.16693377494812012,1000,3.66509747505188,1.0033690929412842,1.2470369338989258,0.8421081900596619,101.5,347.41021728515625,40,60.95598220825195,0,1.0033690929412842,0.012591256760060787,5303.744474148,0.4267573952674866,-0.0022147223353385925,0.26755860447883606,0.4267573952674866,-0.004773085005581379,0.01722176931798458,-0.18624275922775269,-0.035683609545230865,11,240000.0,0.4267573952674866,4895.3701171875,408.36627197265625
1743331830.317158,0.014089660719037056,5.0830464363098145,6.736517906188965,49.09518051147461,1.0011873245239258,13,0.0002610000083222985,-0.7212274074554443,1000,2.9438700675964355,1.0011873245239258,1.223429799079895,0.8224630951881409,91.48999786376953,346.48419189453125,40,60.887725830078125,0,1.0011873245239258,0.013658368028700352,5711.658063903,0.46278315782546997,0.0017697066068649292,0.3384518325328827,0.46278315782546997,0.0010671112686395645,0.018837200477719307,-0.08472546935081482,-0.033913902938365936,12,260000.0,0.46278315782546997,5302.80419921875,407.3719787597656
1743332238.2307394,0.014261167496442795,5.427900791168213,7.383749961853027,49.03666305541992,1.001373052597046,14,0.0002579999854788184,0.3708984851837158,1000,3.3147685527801514,1.001373052597046,1.2094184160232544,0.8110051155090332,95.2300033569336,346.9305419921875,40,60.92747497558594,0,1.001373052597046,0.015307585708796978,6122.886373845,0.4988446533679962,-0.003411412239074707,0.3981580436229706,0.4988446533679962,0.0016492176800966263,0.018863067030906677,-0.11220556497573853,-0.03732531517744064,13,280000.0,0.4988446533679962,5710.71728515625,407.85809326171875
1743332649.459024,0.014433874748647213,5.559332847595215,6.842700958251953,48.64211654663086,1.0022791624069214,15,0.00025499999173916876,-0.318744421005249,1000,2.9960241317749023,1.0022791624069214,1.191232442855835,0.7964106798171997,95.68000030517578,350.0207824707031,40,61.145442962646484,0,1.0022791624069214,0.013874033465981483,6530.063467901,0.5349411964416504,-0.0009936094284057617,0.36278292536735535,0.5349411964416504,-0.0014335522428154945,0.017790423706173897,-0.4372800886631012,-0.038318924605846405,14,300000.0,0.5349411964416504,6121.9404296875,411.16632080078125
1743333056.6361074,0.015042240731418133,5.693376064300537,7.312320232391357,49.12649154663086,1.000972032546997,16,0.0002519999979995191,0.33463191986083984,1000,3.330656051635742,1.000972032546997,1.180185079574585,0.7877236008644104,90.56999969482422,346.2152099609375,40,60.897037506103516,0,1.000972032546997,0.01875665783882141,6936.44056403,0.5709531307220459,-0.0015239007771015167,0.4557372033596039,0.5709531307220459,0.004882624372839928,0.019937004894018173,0.1592492014169693,-0.03984282538294792,15,320000.0,0.5709531307220459,6529.1142578125,407.1123352050781
1743333463.0107584,0.015108270570635796,6.123554229736328,7.894582748413086,49.22166061401367,1.000887155532837,17,0.00024900000425986946,0.3249967098236084,1000,3.6556527614593506,1.000887155532837,1.1695871353149414,0.7794365882873535,89.80000305175781,349.8989562988281,37,56.4261589050293,0,1.000887155532837,0.019068807363510132,7325.22058441,0.6068736910820007,-0.010272610932588577,0.4969595670700073,0.6068736910820007,0.0003121495246887207,0.020097361877560616,-0.25300928950309753,-0.0501154363155365,16,340000.0,0.6068736910820007,6935.50634765625,406.3251647949219
1743333851.7893171,0.014071066863834858,6.653441905975342,7.462048530578613,51.44990158081055,0.9988515973091125,18,0.0002460000105202198,0.7473657131195068,1000,4.403018474578857,0.9988516569137573,1.1581798791885376,0.7705776691436768,95.33999633789062,349.1336669921875,26,39.59393310546875,0,0.9988515973091125,0.02453983575105667,7721.335389597,0.6428408622741699,0.008316431194543839,0.6388896703720093,0.6428408622741699,0.005471028387546539,0.020060623064637184,0.35008561611175537,-0.04179900512099266,17,360000.0,0.6428408622741699,7324.2841796875,388.7276611328125
1743334247.9080114,0.014302197843790054,6.543830394744873,7.715286731719971,50.498165130615234,1.0004432201385498,19,0.00024300000222865492,-0.11018037796020508,1000,4.292838096618652,1.0004432201385498,1.1523250341415405,0.7660937309265137,100.2300033569336,342.6656188964844,35,53.3883056640625,0,1.0004432201385498,0.014842881821095943,8130.173661895,0.6789510846138,-0.009198211133480072,0.483384370803833,0.6789510846138,-0.009696953929960728,0.020984601229429245,0.2462112009525299,-0.05099721625447273,18,380000.0,0.6789510846138,7720.388671875,396.0539855957031
1743334656.7463255,0.01428535208106041,7.050334453582764,7.382349967956543,48.92522048950195,1.0009653568267822,20,0.00023999999393709004,-0.9204328060150146,1000,3.3724052906036377,1.0009653568267822,1.133314609527588,0.7517046928405762,100.68000030517578,355.2427062988281,35,53.544349670410156,0,1.0009653568267822,0.025509629398584366,8525.150906644,0.7151880860328674,0.007665719836950302,0.6216832995414734,0.7151880860328674,0.010666747577488422,0.02004092000424862,-0.03463074564933777,-0.04333149641752243,19,400000.0,0.7151880860328674,8129.23974609375,408.7871398925781
1743335051.723589,0.015095214359462261,7.190520763397217,7.736870288848877,50.64398956298828,1.0017684698104858,21,0.00023700000019744039,-0.35968780517578125,1000,3.0127174854278564,1.0017683506011963,1.1270134449005127,0.747029721736908,103.37999725341797,344.712646484375,33,50.200904846191406,0,1.0017684698104858,0.02583683282136917,8921.127635297,0.7515869736671448,-0.005755927413702011,0.5796229243278503,0.7515869736671448,0.0003272034227848053,0.020278606563806534,0.10875456035137177,-0.04908742383122444,20,420000.0,0.7515869736671448,8524.203125,394.9136047363281
1743335447.7003243,0.014573263004422188,7.218843936920166,7.552584171295166,50.514930725097656,1.0001689195632935,22,0.00023400000645779073,0.1872844696044922,1000,3.2000019550323486,1.0001689195632935,1.115242600440979,0.7382937669754028,95.06999969482422,347.25146484375,32,48.67101287841797,0,1.0001689195632935,0.024448800832033157,9319.953321748,0.7879310846328735,0.0019339509308338165,0.6597558856010437,0.7879310846328735,-0.0013880319893360138,0.021677637472748756,0.07656072825193405,-0.047153472900390625,21,440000.0,0.7879310846328735,8920.1884765625,395.92254638671875
1743335846.525974,0.015114551410079002,6.991365909576416,7.169177532196045,50.15350341796875,1.0021331310272217,23,0.00023099999816622585,0.33092188835144043,1000,3.530923843383789,1.0021331310272217,1.1138060092926025,0.7372433543205261,99.26000213623047,344.0605773925781,36,54.71509552001953,0,1.0021331310272217,0.023810114711523056,9715.071374643,0.8243229985237122,-0.007227003574371338,0.6936838626861572,0.8243229985237122,-0.0006386861205101013,0.02002117410302162,0.08602570742368698,-0.05438047647476196,22,460000.0,0.8243229985237122,9319.01953125,398.7757568359375
1743336241.644164,0.014938938431441784,7.679664134979248,7.6009392738342285,50.62665557861328,1.000620722770691,24,0.0002280000044265762,-0.12766289710998535,1000,3.4032609462738037,1.0006208419799805,1.109750509262085,0.7342475056648254,96.01000213623047,342.1206970214844,36,52.92807388305664,0,1.000620722770691,0.023434452712535858,10096.027815246,0.8606750965118408,-0.0024177804589271545,0.8039575815200806,0.8606750965118408,-0.0003756619989871979,0.021014340221881866,-0.034638866782188416,-0.05679825693368912,23,480000.0,0.8606750965118408,9714.1181640625,395.048828125
1743336622.600623,0.014776060357689857,7.193883895874023,6.942751407623291,52.50846862792969,1.0004795789718628,25,0.00022499999613501132,0.18950366973876953,1000,3.5927646160125732,1.0004795789718628,1.100627064704895,0.7275943160057068,96.51000213623047,332.3887634277344,33,48.502113342285156,0,1.0004795789718628,0.021177366375923157,10465.043344507,0.8970016241073608,0.005291994661092758,0.5763232707977295,0.8970016241073608,-0.0022570863366127014,0.020121200010180473,-0.18120364844799042,-0.05150626227259636,24,500000.0,0.8970016241073608,10095.0791015625,380.89093017578125
1743336991.6157568,0.014349983073771,7.128335952758789,6.81145715713501,54.2083854675293,1.0025650262832642,26,0.00022200000239536166,-0.5862200260162354,1000,3.006544589996338,1.0025650262832642,1.094653844833374,0.7232341766357422,88.41000366210938,329.4571228027344,27,39.48942947387695,0,1.0025650262832642,0.026977265253663063,10839.615000221,0.9330979585647583,0.01028389111161232,0.649207353591919,0.9330979585647583,0.005799898877739906,0.020220501348376274,-0.09761632233858109,-0.04122237116098404,25,520000.0,0.9330979585647583,10464.08984375,368.9466247558594
1743337366.1878226,0.014872422441840172,6.843128681182861,7.177486896514893,53.40442657470703,1.002073049545288,27,0.00021899999410379678,-0.1778416633605957,1000,2.828702926635742,1.002073049545288,1.0936211347579956,0.7226449847221375,88.87000274658203,333.2345275878906,28,41.266204833984375,0,1.002073049545288,0.023460859432816505,11207.460776229,0.9690037369728088,-0.004309237003326416,0.5177399516105652,0.9690037369728088,-0.0035164058208465576,0.020797401666641235,0.15762093663215637,-0.045531608164310455,26,540000.0,0.9690037369728088,10838.6650390625,374.50079345703125
1743337734.0334117,0.015124045312404633,6.684332370758057,6.478009223937988,54.38184356689453,1.0001834630966187,28,0.00021600000036414713,0.8840103149414062,1000,3.7127132415771484,1.0001835823059082,1.0869860649108887,0.7179812788963318,83.30000305175781,329.6708068847656,26,38.098941802978516,0,1.0001834630966187,0.024526676163077354,11583.873355228,1.004590630531311,-0.008241292089223862,0.6292828321456909,1.004590630531311,0.001065816730260849,0.020365357398986816,0.24643589556217194,-0.05377290025353432,27,560000.0,1.004590630531311,11206.5,367.7698059082031
1743338110.446141,0.014927881769835949,5.883482456207275,6.579293727874756,53.142574310302734,1.001695990562439,29,0.00021300000662449747,-0.8894326686859131,1000,2.8232805728912354,1.001695990562439,1.0796812772750854,0.7127878069877625,76.31999969482422,332.4830017089844,30,43.86302185058594,0,1.001695990562439,0.019620800390839577,11952.724501928,1.0396981239318848,0.003239452838897705,0.6151773929595947,1.0396981239318848,-0.004905875772237778,0.020076528191566467,0.06587839126586914,-0.05053344741463661,28,580000.0,1.0396981239318848,11582.9208984375,376.3460693359375
1743338479.2972596,0.015285864472389221,5.968629837036133,6.408287525177002,54.232147216796875,1.0022023916244507,30,0.0002099999983329326,0.10628795623779297,1000,2.9295685291290283,1.0022025108337402,1.083701729774475,0.7155604958534241,75.44000244140625,332.077880859375,25,36.7070426940918,0,1.0022023916244507,0.01895662024617195,12323.229613612,1.0743571519851685,0.0012079216539859772,0.5869360566139221,1.0743571519851685,-0.0006641801446676254,0.021045560017228127,0.4539183974266052,-0.049325525760650635,29,600000.0,1.0743571519851685,11951.7734375,368.78497314453125
1743338849.8021252,0.01500715035945177,5.6405029296875,6.566661834716797,53.991065979003906,1.0013086795806885,31,0.00020700000459328294,0.6380922794342041,1000,3.5676608085632324,1.001308798789978,1.0789074897766113,0.7120617032051086,86.38999938964844,332.261474609375,26,38.170108795166016,0,1.0013086795806885,0.022269731387495995,12690.528027265,1.1089403629302979,-0.011604156345129013,0.5770450234413147,1.1089403629302979,0.0033131111413240433,0.020311469212174416,0.04666876047849655,-0.06092968210577965,30,620000.0,1.1089403629302979,12322.279296875,370.4316711425781
1743339217.100816,0.014733067713677883,6.562916278839111,6.948190689086914,54.46003341674805,1.0017443895339966,32,0.00020399999630171806,-0.36883115768432617,1000,3.1988296508789062,1.0017445087432861,1.0742570161819458,0.7088727951049805,84.47000122070312,330.5290222167969,25,36.71269607543945,0,1.0017443895339966,0.02982831932604313,13062.252926921,1.1434028148651123,0.011634349822998047,0.8101003766059875,1.1434028148651123,0.007558587938547134,0.020254667848348618,0.018157176673412323,-0.0492953322827816,31,640000.0,1.1434028148651123,12689.5859375,367.2417907714844
1743339588.8257666,0.014359952881932259,6.506497383117676,6.504721164703369,53.81138610839844,1.0033756494522095,33,0.0002010000025620684,0.5058581829071045,1000,3.7046878337860107,1.0033756494522095,1.0588551759719849,0.6980575323104858,85.69999694824219,331.97412109375,27,39.69438171386719,0,1.0033756494522095,0.024850547313690186,13441.245200949,1.1777960062026978,-0.005333550274372101,0.6747005581855774,1.1777960062026978,-0.004977772012352943,0.022705059498548508,0.007347580045461655,-0.0546288825571537,32,660000.0,1.1777960062026978,13061.3125,371.6685485839844
1743339967.8180015,0.014732949435710907,7.068393707275391,6.346059322357178,52.78121566772461,1.002609133720398,34,0.00019799999427050352,-1.2739028930664062,1000,2.4307849407196045,1.0026090145111084,1.0537269115447998,0.6944770812988281,83.45999908447266,330.64691162109375,33,48.27570343017578,0,1.002609133720398,0.02309989742934704,13805.586099404,1.2120639085769653,0.0031343847513198853,0.7702825665473938,1.2120639085769653,-0.0017506498843431473,0.020107228308916092,-0.22313611209392548,-0.051494497805833817,33,680000.0,1.2120639085769653,13440.2900390625,378.9226989746094
1743340332.158734,0.015466236509382725,7.665073394775391,7.580784320831299,54.9027214050293,1.0012651681900024,35,0.00019500000053085387,0.9791359901428223,1000,3.4099209308624268,1.001265048980713,1.0575884580612183,0.6971321702003479,82.0999984741211,331.9371643066406,22,32.343448638916016,0,1.0012651681900024,0.02833089791238308,14178.82031841,1.2461820840835571,-0.00850239023566246,0.7612311244010925,1.2461820840835571,0.005231000483036041,0.02037110924720764,-0.1709257811307907,-0.05999688804149628,34,700000.0,1.2461820840835571,13804.640625,364.2806701660156
1743340705.3926847,0.014560692012310028,7.8510565757751465,5.702488899230957,53.5952262878418,1.0002039670944214,36,0.00019200000679120421,-1.1566455364227295,1000,2.2532753944396973,1.0002039670944214,1.0436694622039795,0.687615156173706,70.9000015258789,332.199462890625,28,40.968055725097656,0,1.0002039670944214,0.026930591091513634,14553.098591556,1.2798233032226562,0.012312263250350952,0.7159743309020996,1.2798233032226562,-0.0014003068208694458,0.02025756798684597,-0.18537582457065582,-0.047684624791145325,35,720000.0,1.2798233032226562,14177.8681640625,373.1675720214844
1743341079.6714232,0.01499131042510271,7.231983661651611,4.980325698852539,53.44527053833008,1.0027399063110352,37,0.00018899999849963933,0.3986074924468994,1000,2.6518828868865967,1.0027399063110352,1.0312325954437256,0.6791503429412842,69.4000015258789,331.7890625,29,42.42548370361328,0,1.0027399063110352,0.028528757393360138,14928.004348141,1.3129944801330566,-0.0018912442028522491,0.7478941679000854,1.3129944801330566,0.0015981663018465042,0.021694840863347054,0.018392853438854218,-0.049575868993997574,36,740000.0,1.3129944801330566,14552.1513671875,374.214599609375
1743341454.5771163,0.015063898637890816,7.2464118003845215,6.032970905303955,53.35701370239258,1.0025497674942017,38,0.00018600000475998968,0.11638379096984863,1000,2.7682666778564453,1.0025498867034912,1.0219268798828125,0.6728143692016602,66.18000030517578,332.40399169921875,29,42.429508209228516,0,1.0025497674942017,0.02328518033027649,15294.595737126,1.345644474029541,-0.01241007074713707,0.6284012794494629,1.345644474029541,-0.005243577063083649,0.02160610444843769,0.1675938069820404,-0.061985939741134644,37,760000.0,1.345644474029541,14927.046875,374.8335876464844
1743341821.1685028,0.014941250905394554,7.110997200012207,5.828461647033691,54.56639099121094,1.0018846988677979,39,0.0001829999964684248,0.6941213607788086,1000,3.462388038635254,1.0018848180770874,1.0181108713150024,0.670231282711029,68.45999908447266,332.7181701660156,23,33.807708740234375,0,1.0018846988677979,0.03208896890282631,15660.911603833,1.3779089450836182,0.010905355215072632,0.7430199980735779,1.3779089450836182,0.00880378857254982,0.020221835002303123,0.2806635797023773,-0.05108058452606201,38,780000.0,1.3779089450836182,15293.646484375,366.5259704589844
1743342187.4844224,0.015435903333127499,7.248944282531738,7.282876491546631,54.60746383666992,1.0012099742889404,40,0.00018000000272877514,-0.0998985767364502,1000,3.3624894618988037,1.00121009349823,1.0169990062713623,0.6694589853286743,68.80000305175781,329.5140075683594,25,36.736236572265625,0,1.0012099742889404,0.03663216903805733,16034.043391786,1.409845232963562,-0.016110382974147797,0.8940862417221069,1.409845232963562,0.004543200135231018,0.021043667569756508,-0.13889111578464508,-0.06719096750020981,39,800000.0,1.409845232963562,15659.9619140625,366.25030517578125
1743342560.6162293,0.015267177484929562,7.44173526763916,9.02050495147705,53.609371185302734,0.998504638671875,41,0.00017699999443721026,-0.16749858856201172,1000,3.194990873336792,0.998504638671875,1.010025978088379,0.6648144125938416,76.30999755859375,333.59527587890625,27,39.473751068115234,0,0.998504638671875,0.02466513216495514,16403.281648768,1.44174325466156,0.003171972930431366,0.6611219644546509,1.44174325466156,-0.011967036873102188,0.02006792463362217,-0.18182840943336487,-0.06401899456977844,40,820000.0,1.44174325466156,16033.1025390625,373.069091796875
1743342929.8545113,0.014949513599276543,7.824405670166016,8.813143730163574,54.17333984375,1.0023326873779297,42,0.0001740000006975606,-0.2795717716217041,1000,2.915419101715088,1.0023326873779297,1.0020220279693604,0.6594427227973938,77.62999725341797,332.5815124511719,25,36.603721618652344,0,1.0023326873779297,0.025518648326396942,16779.965197794,1.4736554622650146,0.00943165272474289,0.8309165239334106,1.4736554622650146,0.000853516161441803,0.020893312990665436,0.13463148474693298,-0.05458734184503555,41,840000.0,1.4736554622650146,16402.34375,369.185302734375
1743343306.537844,0.014778876677155495,7.841080188751221,7.299022674560547,53.10472869873047,1.0008864402770996,43,0.00017100000695791095,0.20799636840820312,1000,3.123415470123291,1.0008864402770996,0.9948484301567078,0.6546629071235657,74.91999816894531,334.2348327636719,29,42.37941360473633,0,1.0008864402770996,0.029518239200115204,17152.664874292,1.5054951906204224,-0.00609656423330307,0.7541301846504211,1.5054951906204224,0.003999590873718262,0.0215268786996603,-0.12408342957496643,-0.06068390607833862,42,860000.0,1.5054951906204224,16779.009765625,376.6142883300781
1743343679.2376702,0.01537170447409153,7.228286266326904,8.117598533630371,53.672508239746094,1.0029218196868896,44,0.00016799999866634607,-0.19982600212097168,1000,2.9235894680023193,1.0029218196868896,0.9825241565704346,0.6466214060783386,73.5999984741211,335.9805908203125,25,36.64958953857422,0,1.0029218196868896,0.02095901034772396,17518.559561091,1.5372307300567627,0.0013520941138267517,0.5494358539581299,1.5372307300567627,-0.008559228852391243,0.020816827192902565,0.09226943552494049,-0.05933181196451187,43,880000.0,1.5372307300567627,17151.7109375,372.6302490234375
1743344045.132367,0.015096692368388176,6.9144287109375,6.743936061859131,54.66873550415039,0.9999983906745911,45,0.00016500000492669642,0.2381279468536377,1000,3.161717414855957,0.9999983310699463,0.9807531833648682,0.6454466581344604,68.9800033569336,330.6561279296875,24,35.18363571166992,0,0.9999983906745911,0.03249138221144676,17898.002021433,1.5687203407287598,-0.0010480806231498718,0.7611897587776184,1.5687203407287598,0.011532371863722801,0.020726511254906654,-0.010573282837867737,-0.06037989258766174,44,900000.0,1.5687203407287598,17517.619140625,365.8398132324219
1743344424.574848,0.015274332836270332,6.743371486663818,6.983004570007324,52.718048095703125,1.0028070211410522,46,0.00016199999663513154,-0.03520059585571289,1000,3.126516819000244,1.0028070211410522,0.9822640419006348,0.64638352394104,64.55999755859375,332.43975830078125,32,46.9368896484375,0,1.0028070211410522,0.024268612265586853,18267.481229012,1.599840760231018,0.0029355697333812714,0.6339468955993652,1.599840760231018,-0.008222769945859909,0.020102690905332565,-0.053423285484313965,-0.05744432285428047,45,920000.0,1.599840760231018,17897.05078125,379.3767395019531
1743344794.0540564,0.01458452083170414,6.86970329284668,6.817332744598389,54.139793395996094,1.0000481605529785,47,0.00015900000289548188,-0.22295594215393066,1000,2.9035608768463135,1.0000481605529785,0.9731864929199219,0.6405898928642273,64.44999694824219,332.7474670410156,25,36.666507720947266,0,1.0000481605529785,0.02941853366792202,18630.478297941,1.6306320428848267,0.000748712569475174,0.8788731694221497,1.6306320428848267,0.005149921402335167,0.021220000460743904,-0.059132177382707596,-0.0566956102848053,46,940000.0,1.6306320428848267,18266.53125,369.4140319824219
1743345157.0510545,0.014209533110260963,6.754110813140869,6.006885051727295,55.1068115234375,1.0001078844070435,48,0.000155999994603917,0.580437421798706,1000,3.4839982986450195,1.0001078844070435,0.9709506630897522,0.6390394568443298,65.93000030517578,332.0104675292969,21,30.9210262298584,0,1.0001078844070435,0.031761929392814636,18997.800923275,1.6611870527267456,0.004494775086641312,0.6372313499450684,1.6611870527267456,0.0023433957248926163,0.020038234069943428,-0.1511530876159668,-0.052200835198163986,47,960000.0,1.6611870527267456,18629.52734375,362.9315490722656
1743345524.3737628,0.015125035308301449,6.992255687713623,7.790831089019775,54.45614242553711,0.9998527765274048,49,0.00015300000086426735,-0.31055283546447754,1000,3.173445463180542,0.9998528361320496,0.9702781438827515,0.638615608215332,68.86000061035156,329.2714538574219,26,37.99650192260742,0,0.9998527765274048,0.023333320394158363,19367.621774214,1.6916409730911255,-0.017477724701166153,0.7373843789100647,1.6916409730911255,-0.008428608998656273,0.02144712768495083,-0.06247170269489288,-0.06967855989933014,48,980000.0,1.6916409730911255,18996.865234375,367.2680358886719
