Train/KL,Metrics/LagrangeMultiplier/Max,Value/cost,_step,Value/reward,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Train/LR,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier,Time/Rollout,Time/FPS,Time/Update,Train/PolicyStd,Value/Adv,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Loss/Loss_pi,Safety/EpCostShield,_runtime,Safety/shield_adv_c,Train/Epoch,Train/StopIter,Loss/Loss_cost_critic,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Time/Epoch,Train/Entropy,Train/PolicyRatio/Min,Train/PolicyRatio,_timestamp,Loss/Loss_reward_critic,Metrics/EpCost,TotalEnvSteps,Loss/Loss_cost_critic/Delta,Time/Total
0.014695669524371624,0.3833584189414978,6.410197734832764,11,0.35019510984420776,10.25385856628418,0,0.00026699999580159783,0.3801087737083435,1000,-0.07127267122268677,0.014031513594090939,0.3801087737083435,66.587890625,129.4258270263672,87.94071197509766,0.7288143634796143,-0.22364671528339386,4.311192035675049,0.0064412858337163925,-0.476630300283432,67.94999694824219,1862.128148105,NaN,10,40,12.294877052307129,1.0141724348068237,0,0.3801087737083435,0.3833584189414978,0.3833584189414978,154.52865600585938,1.1014893054962158,1.0141724348068237,1.0141723155975342,1746523893.5886376,0.02025783248245716,65.61000061035156,220000.0,-3.729914665222168,1710.900634765625
0.015282154083251953,0.41950130462646484,5.9782562255859375,12,0.3673679828643799,10.450240135192871,0,0.0002640000020619482,0.41304680705070496,1000,-0.011721670627593994,0.013994144275784492,0.41304680705070496,65.72423553466797,133.6102294921875,83.96483612060547,0.7028917670249939,-0.10073317587375641,4.782438278198242,0.0022020749747753143,-0.488351970911026,70.80000305175781,2001.244512645,NaN,11,40,10.044071197509766,1.0141829252243042,0,0.41304680705070496,0.41950130462646484,0.41950130462646484,149.6891326904297,1.0654670000076294,1.0141829252243042,1.0141828060150146,1746524043.358827,0.022459907457232475,61.34000015258789,240000.0,-2.2508058547973633,1860.689453125
0.02089608460664749,0.4554961323738098,5.919144630432129,13,0.5062333941459656,10.579639434814453,0,0.0002610000083222985,0.4459264576435089,1000,0.06179824471473694,0.014326803386211395,0.4459264576435089,67.15673065185547,143.85499572753906,71.8720932006836,0.6779791712760925,0.12976855039596558,5.651327610015869,0.01054270751774311,-0.42655372619628906,94.44999694824219,2136.661097233,NaN,12,32,13.457980155944824,1.0143083333969116,0,0.4459264576435089,0.4554961323738098,0.4554961323738098,139.0288848876953,1.0289851427078247,1.0143083333969116,1.014308214187622,1746524182.475156,0.033002614974975586,58.15999984741211,260000.0,3.4139089584350586,1999.800048828125
0.02272956818342209,0.4909753203392029,6.086898326873779,14,0.48521190881729126,11.107179641723633,0,0.0002579999854788184,0.4793038070201874,1000,0.055317848920822144,0.013972727581858635,0.4793038070201874,67.51329803466797,148.13941955566406,67.4946060180664,0.6628628969192505,-0.14708830416202545,6.2805609703063965,-0.005768707022070885,-0.3712358772754669,121.30000305175781,2293.623105895,NaN,13,32,16.464370727539062,1.010416030883789,0,0.4793038070201874,0.4909753203392029,0.4909753203392029,135.00794982910156,1.006492257118225,1.010416030883789,1.010416030883789,1746524317.8917456,0.0272339079529047,47.810001373291016,280000.0,3.0063905715942383,2134.895751953125
0.014146903529763222,0.5258045792579651,5.111279487609863,15,0.533769428730011,10.074809074401855,0,0.00025499999173916876,0.5120370388031006,1000,-0.0931214690208435,0.01456701010465622,0.5120370388031006,66.43744659423828,127.48479461669922,90.44395446777344,0.6467740535736084,-0.06890043616294861,6.806309700012207,-0.003852061927318573,-0.4643573462963104,73.5999984741211,2446.969148266,NaN,14,40,10.802903175354004,1.014901041984558,0,0.5120370388031006,0.5258045792579651,0.5258045792579651,156.88145446777344,0.982089638710022,1.014901041984558,1.0149009227752686,1746524474.8537765,0.023381846025586128,42.939998626708984,300000.0,-5.661467552185059,2292.184326171875
0.01714605651795864,0.5600627064704895,5.619289875030518,16,0.5378348231315613,10.049629211425781,0,0.0002519999979995191,0.5440150499343872,1000,-0.023079365491867065,0.015855465084314346,0.5440150499343872,65.86238098144531,130.48939514160156,87.40673065185547,0.627575695514679,-0.03197800740599632,6.925759315490723,0.004472697153687477,-0.4874367117881775,66.05000305175781,2592.656398043,NaN,15,40,10.013684272766113,1.0191398859024048,0,0.5440150499343872,0.5600627064704895,0.5600627064704895,153.2691650390625,0.9518432021141052,1.0191398859024048,1.0191398859024048,1746524628.1999233,0.027854543179273605,42.5099983215332,320000.0,-0.7892189025878906,2445.534912109375
0.020739806815981865,0.5936713218688965,4.896798610687256,17,0.6182896494865417,9.260539054870605,0,0.00024900000425986946,0.5749191641807556,1000,-0.00793546438217163,0.014962063170969486,0.5749191641807556,63.656494140625,137.3480987548828,81.9588851928711,0.6086534857749939,-0.10806440562009811,7.186054706573486,-0.0063932109624147415,-0.4953721761703491,51.95000076293945,2731.458611425,NaN,16,35,6.806148529052734,1.0165349245071411,0,0.5749191641807556,0.5936713218688965,0.5936713218688965,145.61541748046875,0.9213672876358032,1.0165349245071411,1.0165349245071411,1746524773.8871932,0.021461332216858864,39.189998626708984,340000.0,-3.207535743713379,2591.227294921875
0.020501045510172844,0.6265754699707031,4.64199161529541,18,0.6261910796165466,9.105315208435059,0,0.0002460000105202198,0.604733943939209,1000,-0.017813384532928467,0.015123086981475353,0.604733943939209,64.28990173339844,144.16908264160156,74.43603515625,0.5865008234977722,-0.3064430356025696,6.736042022705078,-0.00018926337361335754,-0.5131855607032776,47.20000076293945,2870.699392024,NaN,17,32,5.878121852874756,1.0168744325637817,0,0.604733943939209,0.6265754699707031,0.6265754699707031,138.7259979248047,0.8840022683143616,1.0168744325637817,1.0168744325637817,1746524912.6892734,0.021272068843245506,36.36000061035156,360000.0,-0.9280266761779785,2730.025390625
0.02024206332862377,0.6586558818817139,4.464851379394531,19,0.7225416302680969,8.888235092163086,0,0.00024300000222865492,0.6348121166229248,1000,0.15133455395698547,0.01575910672545433,0.6348121166229248,66.12431335449219,143.7237548828125,73.03147888183594,0.5735548734664917,-0.2879481911659241,7.326700210571289,0.00943693146109581,-0.3618510067462921,87.8499984741211,3022.705475729,NaN,18,31,11.147351264953613,1.0132927894592285,0,0.6348121166229248,0.6586558818817139,0.6586558818817139,139.1558380126953,0.8616331219673157,1.0132927894592285,1.0132927894592285,1746525051.9300394,0.030709000304341316,32.45000076293945,380000.0,5.269229412078857,2869.256591796875
0.020225176587700844,0.6901581287384033,4.603311061859131,20,0.7601789236068726,8.851949691772461,0,0.00023999999393709004,0.6649748086929321,1000,-0.015725255012512207,0.01570058800280094,0.6649748086929321,68.68568420410156,131.6429443359375,83.24037170410156,0.559839129447937,-0.1461506485939026,7.697282314300537,-0.005471240729093552,-0.3775762617588043,82.0999984741211,3170.034833583,NaN,19,37,9.664294242858887,1.0155550241470337,0,0.6649748086929321,0.6901581287384033,0.6901581287384033,151.92611694335938,0.8377732634544373,1.0155550241470337,1.0155550241470337,1746525203.936054,0.025237759575247765,34.88999938964844,400000.0,-1.4830570220947266,3021.268310546875
0.02132214792072773,0.7215442061424255,4.236765384674072,21,0.7562363147735596,8.190498352050781,0,0.00023700000019744039,0.6961786150932312,1000,0.17969568073749542,0.01583886705338955,0.6961786150932312,66.47604370117188,135.81124877929688,80.7870864868164,0.5541270971298218,-0.31374886631965637,8.374627113342285,0.004940453916788101,-0.1978805810213089,121.5,3311.484143408,NaN,20,35,14.515807151794434,1.007956624031067,0,0.6961786150932312,0.7215442061424255,0.7215442061424255,147.26319885253906,0.8275118470191956,1.007956624031067,1.007956624031067,1746525351.2654853,0.030178213492035866,41.93000030517578,420000.0,4.851512908935547,3168.609619140625
0.020282309502363205,0.7530168294906616,5.17474365234375,22,0.7896550893783569,9.19128704071045,0,0.00023400000645779073,0.7274047136306763,1000,-0.16363798081874847,0.015597106888890266,0.7274047136306763,65.2075424194336,141.4556121826172,76.17951202392578,0.5443150997161865,-0.02688656747341156,8.896329879760742,-1.0989606380462646e-06,-0.3615185618400574,85.0999984741211,3454.709972312,NaN,21,37,10.886735916137695,1.0113234519958496,0,0.7274047136306763,0.7530168294906616,0.7530168294906616,141.38711547851562,0.8096076250076294,1.0113234519958496,1.0113234519958496,1746525492.7148852,0.03017711453139782,45.400001525878906,440000.0,-3.6290712356567383,3310.064208984375
0.017452701926231384,0.7847067713737488,5.1887688636779785,23,0.7668920159339905,9.476910591125488,0,0.00023099999816622585,0.7589392066001892,1000,0.02582329511642456,0.015299191698431969,0.7589392066001892,65.24706268310547,139.71092224121094,77.90563201904297,0.5385025143623352,0.2469707429409027,9.265108108520508,-0.005064461380243301,-0.3356952667236328,95.9000015258789,3593.994236642,NaN,22,40,9.138721466064453,1.0120160579681396,0,0.7589392066001892,0.7847067713737488,0.7847067713737488,143.15274047851562,0.7988368272781372,1.0120160579681396,1.01201593875885,1746525635.9407742,0.025112653151154518,48.06999969482422,460000.0,-1.7480144500732422,3453.27783203125
0.02066071517765522,0.8165233731269836,5.225913047790527,24,0.8587498068809509,9.812657356262207,0,0.0002280000044265762,0.7902972102165222,1000,-0.08673408627510071,0.01645931787788868,0.7902972102165222,64.9766845703125,143.69969177246094,74.202392578125,0.5297144651412964,-0.14771515130996704,9.373368263244629,0.007138168439269066,-0.4224293529987335,78.8499984741211,3739.975338961,NaN,23,37,9.68572998046875,1.014723777770996,0,0.7902972102165222,0.8165233731269836,0.8165233731269836,139.17913818359375,0.7825550436973572,1.014723777770996,1.014723777770996,1746525775.2249887,0.032250821590423584,46.68000030517578,480000.0,0.5470085144042969,3592.52978515625
0.01941433921456337,0.8483263850212097,5.217590808868408,25,0.805644690990448,9.922991752624512,0,0.00022499999613501132,0.8217341303825378,1000,0.02997085452079773,0.01591324992477894,0.8217341303825378,65.26323699951172,137.08831787109375,80.62805938720703,0.5203283429145813,-0.1890358328819275,9.1922607421875,-0.007437950000166893,-0.3924584984779358,87.0999984741211,3874.233806614,NaN,24,40,8.557404518127441,1.0127867460250854,0,0.8217341303825378,0.8483263850212097,0.8483263850212097,145.891357421875,0.7646443843841553,1.0127867460250854,1.0127867460250854,1746525921.205953,0.02481287159025669,44.130001068115234,500000.0,-1.1283254623413086,3738.52685546875
0.020229697227478027,0.8800603747367859,5.607927322387695,26,0.9440650343894958,10.493775367736816,0,0.00022200000239536166,0.8537930250167847,1000,0.06217348575592041,0.01597333885729313,0.8537930250167847,67.08396911621094,149.06558227539062,67.08507537841797,0.5147590041160583,-0.3891541361808777,9.286508560180664,0.006010834127664566,-0.3302850127220154,108.5,4022.704923636,NaN,25,35,13.339529037475586,1.0102065801620483,0,0.8537930250167847,0.8800603747367859,0.8800603747367859,134.16912841796875,0.7538906335830688,1.0102065801620483,1.0102065801620483,1746526055.4644449,0.030823705717921257,42.91999816894531,520000.0,4.7821245193481445,3872.786865234375
0.020602615550160408,0.9117843508720398,5.295833587646484,27,0.887427568435669,10.026274681091309,0,0.00021899999410379678,0.8856549859046936,1000,-0.095834881067276,0.015919772908091545,0.8856549859046936,68.83831024169922,134.82606506347656,79.50088500976562,0.5083965063095093,0.3396235406398773,9.1126070022583,-0.0036602597683668137,-0.4261198937892914,79.94999694824219,4156.059751935,NaN,26,36,10.959040641784668,1.0128929615020752,0,0.8856549859046936,0.9117843508720398,0.9117843508720398,148.33926391601562,0.7412510514259338,1.0128929615020752,1.0128929615020752,1746526203.9355922,0.027163445949554443,43.7400016784668,540000.0,-2.380488395690918,4021.214599609375
0.02063078247010708,0.9434055685997009,5.0840983390808105,28,0.8862643837928772,10.211135864257812,0,0.00021600000036414713,0.9177016615867615,1000,0.059721142053604126,0.015284833498299122,0.9177016615867615,68.3188247680664,150.07992553710938,64.94344329833984,0.49876725673675537,-0.20633094012737274,9.31085205078125,0.0011519864201545715,-0.36639875173568726,92.8499984741211,4298.01698579,NaN,27,32,10.197587966918945,1.0138707160949707,0,0.9177016615867615,0.9434055685997009,0.9434055685997009,133.2623291015625,0.7221053838729858,1.0138707160949707,1.0138707160949707,1746526337.2904067,0.028315432369709015,41.880001068115234,560000.0,-0.7614526748657227,4154.6083984375
0.020476026460528374,0.9753319621086121,4.791837692260742,29,0.9146547913551331,9.300293922424316,0,0.00021300000662449747,0.9503098130226135,1000,0.1016615629196167,0.016063062474131584,0.9503098130226135,65.97509765625,140.95501708984375,75.91409301757812,0.4900604784488678,-0.18695813417434692,9.14676570892334,0.004244215786457062,-0.26473718881607056,108.25,4430.251945214,NaN,28,36,8.683685302734375,1.015019178390503,0,0.9503098130226135,0.9753319621086121,0.9753319621086121,141.8892364501953,0.7045173048973083,1.015019178390503,1.015019178390503,1746526479.2477813,0.03255964815616608,49.189998626708984,580000.0,-1.5139026641845703,4296.58984375
0.020082896575331688,1.0075174570083618,4.936241149902344,30,1.021686315536499,9.339068412780762,0,0.0002099999983329326,0.9821495413780212,1000,-0.1929783821105957,0.015601299703121185,0.9821495413780212,68.01173400878906,151.3597869873047,64.12367248535156,0.48294785618782043,0.06368544697761536,9.8471040725708,0.0006696693599224091,-0.45771557092666626,62.400001525878906,4543.419363078,NaN,29,32,9.161662101745605,1.0148897171020508,0,0.9821495413780212,1.0075174570083618,1.0075174570083618,132.135498046875,0.6897817254066467,1.0148897171020508,1.0148897171020508,1746526611.4825642,0.033229317516088486,48.91999816894531,600000.0,0.47797679901123047,4428.79638671875
0.020017895847558975,1.0397796630859375,4.829415798187256,31,1.0206916332244873,9.094168663024902,0,0.00020700000459328294,1.0138787031173706,1000,0.10750266909599304,0.015576459467411041,1.0138787031173706,66.15231323242188,176.86167907714844,46.93036651611328,0.47823548316955566,0.044795796275138855,9.881369590759277,0.002075500786304474,-0.3502129018306732,81.6500015258789,4681.541994895,NaN,30,23,12.007729530334473,1.0084000825881958,0,1.0138787031173706,1.0397796630859375,1.0397796630859375,113.08271789550781,0.6802516579627991,1.0084000825881958,1.0084002017974854,1746526724.6501234,0.03530481830239296,45.959999084472656,620000.0,2.846067428588867,4541.9775390625
0.016911743208765984,1.0720415115356445,4.5381879806518555,32,1.001450538635254,8.731450080871582,0,0.00020399999630171806,1.0456846952438354,1000,0.05275806784629822,0.015832841396331787,1.0456846952438354,64.51396179199219,144.89662170410156,73.51541900634766,0.4729995131492615,0.37470555305480957,10.054486274719238,-0.0041957516223192215,-0.297454833984375,87.5999984741211,4809.39085952,NaN,31,40,8.145768165588379,1.0157231092453003,0,1.0456846952438354,1.0720415115356445,1.0720415115356445,138.02944946289062,0.6688862442970276,1.0157231092453003,1.0157229900360107,1746526862.7725708,0.031109066680073738,44.61000061035156,640000.0,-3.8619613647460938,4680.08935546875
0.020328253507614136,1.1043633222579956,4.068609237670898,33,1.0951653718948364,8.20727252960205,0,0.0002010000025620684,1.077239990234375,1000,-0.02824351191520691,0.01534678041934967,1.077239990234375,66.54112243652344,156.53695678710938,61.224205017089844,0.46973690390586853,-0.061744049191474915,10.435751914978027,0.0035704355686903,-0.3256983458995819,76.3499984741211,4949.060312695,NaN,32,31,10.273263931274414,1.0091546773910522,0,1.077239990234375,1.1043633222579956,1.1043633222579956,127.7653579711914,0.6618567705154419,1.0091546773910522,1.0091546773910522,1746526990.6216757,0.03467950224876404,45.619998931884766,660000.0,2.127495765686035,4807.94921875
0.02107340469956398,1.1360790729522705,4.581392288208008,34,1.2025418281555176,9.035979270935059,0,0.00019799999427050352,1.109094500541687,1000,0.04665127396583557,0.016273247078061104,1.109094500541687,67.89606475830078,143.2900848388672,71.68084716796875,0.4671337306499481,0.020182862877845764,10.93527603149414,0.0005658045411109924,-0.27904707193374634,94.30000305175781,5082.430970698,NaN,33,34,9.008581161499023,1.014803409576416,0,1.109094500541687,1.1360790729522705,1.1360790729522705,139.57701110839844,0.6559975743293762,1.014803409576416,1.0148035287857056,1746527130.2909307,0.03524530678987503,34.02000045776367,680000.0,-1.2646827697753906,4947.60986328125
0.0200146846473217,1.1671414375305176,4.182708740234375,35,1.0888830423355103,8.622962951660156,0,0.00019500000053085387,1.1402322053909302,1000,-0.1495855450630188,0.016013920307159424,1.1402322053909302,66.5861587524414,150.04998779296875,66.70268249511719,0.4613631069660187,0.014428384602069855,10.75908088684082,-0.005350926890969276,-0.42863261699676514,61.099998474121094,5229.765486247,NaN,34,32,8.157425880432129,1.0142122507095337,0,1.1402322053909302,1.1671414375305176,1.1671414375305176,133.28892517089844,0.6432703137397766,1.0142122507095337,1.0142122507095337,1746527263.6613522,0.029894379898905754,32.099998474121094,700000.0,-0.8511552810668945,5080.99267578125
0.021854111924767494,1.1973854303359985,3.6936051845550537,36,0.9855706095695496,7.879805564880371,0,0.00019200000679120421,1.1703251600265503,1000,-0.02148166298866272,0.01641378179192543,1.1703251600265503,65.23798370361328,135.80645751953125,82.03038024902344,0.4538111090660095,0.1138380840420723,10.351319313049316,-0.004243604838848114,-0.45011427998542786,48.599998474121094,5357.729034393,NaN,35,36,6.213123321533203,1.0153673887252808,0,1.1703251600265503,1.1973854303359985,1.1973854303359985,147.26840209960938,0.6264988780021667,1.0153673887252808,1.0153673887252808,1746527410.9961278,0.02565077506005764,28.299999237060547,720000.0,-1.9443025588989258,5228.34033203125
0.02106085792183876,1.2268662452697754,3.9971539974212646,37,0.9873647689819336,7.5186967849731445,0,0.00018899999849963933,1.2003484964370728,1000,0.17439651489257812,0.016395090147852898,1.2003484964370728,65.03483581542969,156.38853454589844,62.851707458496094,0.44927263259887695,0.14543798565864563,10.445598602294922,0.003586919978260994,-0.27571776509284973,75.3499984741211,5463.763281423,NaN,36,32,8.032267570495605,1.0093337297439575,0,1.2003484964370728,1.2268662452697754,1.2268662452697754,127.88661193847656,0.6163047552108765,1.0093337297439575,1.0093337297439575,1746527538.9597898,0.029237695038318634,27.780000686645508,740000.0,1.8191442489624023,5356.29248046875
0.02047721855342388,1.2557650804519653,4.2993268966674805,38,1.1014906167984009,8.132698059082031,0,0.00018600000475998968,1.2315316200256348,1000,0.19098158180713654,0.015693774446845055,1.2315316200256348,66.88778686523438,188.7522735595703,39.0711669921875,0.4511570334434509,0.17934587597846985,10.941411972045898,0.011348210275173187,-0.0847361832857132,117.25,5613.44893901,NaN,37,22,14.145231246948242,1.0049951076507568,0,1.2315316200256348,1.2557650804519653,1.2557650804519653,105.95899200439453,0.6204856634140015,1.0049951076507568,1.0049951076507568,1746527644.9936943,0.04058590531349182,29.280000686645508,760000.0,6.112963676452637,5462.32861328125
0.01967967115342617,1.2843830585479736,4.464202404022217,39,1.0513830184936523,9.004070281982422,0,0.0001829999964684248,1.2636547088623047,1000,-0.06468650698661804,0.015456588938832283,1.2636547088623047,71.10958099365234,133.68141174316406,78.49979400634766,0.45459216833114624,-0.04902752488851547,10.185466766357422,-0.015683075413107872,-0.14942269027233124,114.44999694824219,5717.175808974,NaN,38,40,8.832369804382324,1.0106163024902344,0,1.2636547088623047,1.2843830585479736,1.2843830585479736,149.6094207763672,0.6277660727500916,1.0106163024902344,1.0106163024902344,1746527794.6797533,0.02490282990038395,32.88999938964844,780000.0,-5.312861442565918,5612.0146484375
0.025338780134916306,1.3130364418029785,4.078614234924316,40,1.0210193395614624,8.524093627929688,0,0.00018000000272877514,1.2960023880004883,1000,-0.10018663108348846,0.014923671260476112,1.2960023880004883,64.55792236328125,192.9571533203125,39.09199142456055,0.45302465558052063,0.2682497501373291,9.968574523925781,0.004905007779598236,-0.2496093213558197,92.8499984741211,5841.225012627,NaN,39,21,9.971529960632324,1.0054069757461548,0,1.2960023880004883,1.3130364418029785,1.3130364418029785,103.64995574951172,0.6238272190093994,1.0054069757461548,1.0054069757461548,1746527898.4065182,0.029807837679982185,37.2400016784668,800000.0,1.13916015625,5715.7392578125
0.023574121296405792,1.342020869255066,5.073337078094482,41,1.0460529327392578,10.310507774353027,0,0.00017699999443721026,1.328834891319275,1000,-0.07649296522140503,0.015923799946904182,1.328834891319275,66.3802490234375,161.34181213378906,57.580116271972656,0.4502156972885132,-0.02041512355208397,10.576873779296875,0.008546242490410805,-0.32610228657722473,102.75,5969.376595302,NaN,40,29,13.425263404846191,1.0096982717514038,0,1.328834891319275,1.342020869255066,1.342020869255066,123.96043395996094,0.6176699995994568,1.0096982717514038,1.0096982717514038,1746528022.455189,0.03835408017039299,41.869998931884766,820000.0,3.453733444213867,5839.77880859375
