Safety/ShieldLagrangeMultiplier/Min,_runtime,_timestamp,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Max,Train/PolicyRatio,_step,Train/KL,Time/FPS,Time/Total,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Max,Time/Rollout,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield,Loss/Loss_reward_critic/Delta,Safety/shield_violation,Value/cost,Value/reward,Train/StopIter,Metrics/EpRet,Metrics/EpLen,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Safety/shield_adv_c,Train/PolicyStd,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,Train/LR,Train/Epoch,Time/Epoch,Time/Update,Train/Entropy,TotalEnvSteps,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Value/Adv
0.36180683970451355,3233.473652597,1746564031.391726,0.36180683970451355,1.0067733526229858,1.0067733526229858,11,0.016611292958259583,75.91812896728516,2974.312744140625,22.06999969482422,0.36180683970451355,111.10457611083984,0.013814615085721016,0.3857460021972656,48.849998474121094,0.002149029169231653,2.899182081222534,1.0916744470596313,0.03484124317765236,40,0.22184738516807556,1000,0.47495174407958984,-0.19690974056720734,NaN,0.7436917424201965,0,0.3857460021972656,4.801697254180908,1.0067733526229858,0.006348364055156708,0,0.00026699999580159783,10,263.4416809082031,152.33702087402344,1.1227428913116455,220000.0,0.11269642412662506,0.3857460021972656,-0.18630146980285645
0.39351674914360046,3498.656750194,1746564289.3581586,0.39351674914360046,1.0101956129074097,1.0101956129074097,12,0.01872340776026249,77.56157684326172,3232.272705078125,18.219999313354492,0.39351674914360046,105.77703094482422,0.014068372547626495,0.4220539331436157,22.799999237060547,0.0001736404374241829,2.542619228363037,1.203841209411621,0.021485256031155586,40,0.10739383846521378,1000,-1.9607656002044678,-0.24333855509757996,NaN,0.7231823205947876,0,0.4220539331436157,2.8409316539764404,1.0101956129074097,0.006522004492580891,0,0.0002640000020619482,11,257.8596496582031,152.08255004882812,1.0947420597076416,240000.0,-0.04642881453037262,0.4220539331436157,-0.2504042983055115
0.42452695965766907,3771.868196303,1746564554.5411298,0.42452695965766907,1.0113413333892822,1.0113413333892822,13,0.017331954091787338,75.4560317993164,3497.444091796875,20.06999969482422,0.42452695965766907,110.93866729736328,0.014646305702626705,0.4588489532470703,24.100000381469727,0.0034995246678590775,3.066657304763794,1.3985795974731445,0.02009122632443905,40,0.0016666555311530828,1000,-0.07842612266540527,-0.26080042123794556,NaN,0.708869457244873,0,0.4588489532470703,2.762505531311035,1.0113413333892822,0.010021529160439968,0,0.0002610000083222985,12,265.0550231933594,154.11624145507812,1.0747390985488892,260000.0,-0.0174618661403656,0.4588489532470703,-0.11247804015874863
0.4542667865753174,4036.538527964,1746564827.7528024,0.4542667865753174,1.0144147872924805,1.014414668083191,14,0.01630024053156376,73.23253631591797,3770.674072265625,14.140000343322754,0.4542667865753174,112.89784240722656,0.014721727930009365,0.4955404996871948,16.25,-0.0017464812844991684,2.550673484802246,1.3697081804275513,0.012362828478217125,40,0.03983686864376068,1000,-0.5759153366088867,-0.2576899230480194,NaN,0.6917747855186462,0,0.4955404996871948,2.1865901947021484,1.0144147872924805,0.0082750478759408,0,0.0002579999854788184,13,273.1026611328125,160.20472717285156,1.0502101182937622,280000.0,0.0031104981899261475,0.4955404996871948,-0.4586201608181
0.4855141043663025,4307.484717625,1746565092.4230032,0.4855141043663025,1.0064349174499512,1.0064349174499512,15,0.020120352506637573,75.60295867919922,4035.3203125,12.220000267028809,0.4855141043663025,126.77458953857422,0.014810892753303051,0.5318561792373657,56.150001525878906,-0.0021296623162925243,2.7586629390716553,1.1511986255645752,0.03492269292473793,36,0.07658777385950089,1000,0.4722621440887451,-0.14332468807697296,NaN,0.6776436567306519,0,0.5318561792373657,2.6588523387908936,1.0064349174499512,0.006145385559648275,0,0.00025499999173916876,14,264.5399169921875,137.76527404785156,1.029650330543518,300000.0,0.11436523497104645,0.5318561792373657,-0.02203574776649475
0.5174287557601929,4576.606703414,1746565363.3694344,0.5174287557601929,1.0103607177734375,1.0103607177734375,16,0.01883765123784542,73.84185028076172,4306.30322265625,13.109999656677246,0.5174287557601929,114.64544677734375,0.015406428836286068,0.5679963827133179,43.95000076293945,0.009740325156599283,3.1770424842834473,1.3743747472763062,0.03672099485993385,40,-0.12348281592130661,1000,0.5118098258972168,-0.20440876483917236,NaN,0.669847309589386,0,0.5679963827133179,3.1706621646881104,1.0103607177734375,0.01588571071624756,0,0.0002519999979995191,15,270.84912109375,156.2035369873047,1.0180202722549438,320000.0,-0.0610840767621994,0.5679963827133179,0.20209191739559174
0.5502181053161621,4864.463313745,1746565632.49153,0.5502181053161621,1.0073938369750977,1.0073938369750977,17,0.022255893796682358,74.3447494506836,4575.41259765625,15.90999984741211,0.5502181053161621,122.57941436767578,0.015435020439326763,0.6043776869773865,50.45000076293945,-0.006183731369674206,3.485499143600464,1.645305871963501,0.02344164066016674,38,-0.03033977560698986,1000,0.6061892509460449,-0.18726836144924164,NaN,0.6573458313941956,0,0.6043776869773865,3.7768514156341553,1.0073938369750977,0.009701979346573353,0,0.00024900000425986946,16,269.0169982910156,146.43751525878906,0.9991203546524048,340000.0,0.017140403389930725,0.6043776869773865,-0.1717553734779358
0.5844950675964355,5081.711593177,1746565920.3486428,0.5844950675964355,1.004991888999939,1.0049917697906494,18,0.017575137317180634,69.500732421875,4863.2822265625,15.479999542236328,0.5844950675964355,131.41168212890625,0.015403355471789837,0.6408993005752563,74.94999694824219,-0.0027811801992356777,3.3015358448028564,1.2669583559036255,0.023476162925362587,40,0.12672725319862366,1000,1.3108446598052979,-0.05057363212108612,NaN,0.6558076739311218,0,0.6408993005752563,5.087696075439453,1.004991888999939,0.006920799147337675,0,0.0002460000105202198,17,287.7667541503906,156.35498046875,0.9966639876365662,360000.0,0.13669472932815552,0.6408993005752563,-0.077121801674366
0.6183358430862427,5308.10348169,1746566137.5962172,0.6183358430862427,1.008037805557251,1.008037805557251,19,0.020543210208415985,92.09867858886719,5080.521484375,18.440000534057617,0.6183358430862427,107.5446548461914,0.014603483490645885,0.6778852939605713,34.349998474121094,0.0033603408373892307,2.808440685272217,1.036186933517456,0.02181040123105049,28,0.17261867225170135,1000,-1.5829579830169678,-0.21386754512786865,NaN,0.6439070105552673,0,0.6778852939605713,3.5047380924224854,1.008037805557251,0.010281139984726906,0,0.00024300000222865492,18,217.15838623046875,109.6136703491211,0.9782507419586182,380000.0,-0.16329391300678253,0.6778852939605713,0.5338985323905945
0.650874674320221,5547.583336679,1746566363.9880147,0.650874674320221,1.0162315368652344,1.0162315368652344,20,0.020411070436239243,88.3841552734375,5306.90966796875,17.149999618530273,0.650874674320221,125.84467315673828,0.015621996484696865,0.7151036262512207,20.75,0.014524871483445168,4.742825984954834,2.211043357849121,0.040724433958530426,26,0.00503849983215332,1000,0.07797002792358398,-0.3303341269493103,NaN,0.6273131370544434,0,0.7151036262512207,3.5827081203460693,1.0162315368652344,0.024806011468172073,0,0.00023999999393709004,19,226.284912109375,100.44012451171875,0.9519497752189636,400000.0,-0.11646658182144165,0.7151036262512207,-0.02888163924217224
0.6832785606384277,5761.495765833,1746566603.4677658,0.6832785606384277,1.0109390020370483,1.0109390020370483,21,0.02018074318766594,83.57943725585938,5546.30908203125,13.949999809265137,0.6832785606384277,115.2160415649414,0.015911266207695007,0.7520661950111389,35.400001525878906,-0.018484852742403746,4.775325775146484,1.4803656339645386,0.017053674906492233,31,0.16808611154556274,1000,-0.7935373783111572,-0.27847111225128174,NaN,0.6135401725769043,0,0.7520661950111389,2.789170742034912,1.0109390020370483,0.006321158725768328,0,0.00023700000019744039,20,239.29330444335938,124.07719421386719,0.9297032356262207,420000.0,0.051863014698028564,0.7520661950111389,0.16416671872138977
0.7152017951011658,6018.98149543,1746566817.3808744,0.7152017951011658,1.0112545490264893,1.0112545490264893,22,0.020860103890299797,93.55014038085938,5760.28857421875,11.3100004196167,0.7152017951011658,104.59038543701172,0.015580988489091396,0.7883570194244385,29.75,-2.605793997645378e-05,3.0016844272613525,0.7769938707351685,-0.006821728311479092,28,0.08932212740182877,1000,-0.37904858589172363,-0.2321196347475052,NaN,0.5976114869117737,0,0.7883570194244385,2.4101221561431885,1.0112545490264893,0.006295100785791874,0,0.00023400000645779073,21,213.78909301757812,109.1986312866211,0.903357744216919,440000.0,0.04635147750377655,0.7883570194244385,0.12863469123840332
0.7480514645576477,6229.685655233,1746567074.8660102,0.7480514645576477,1.0092920064926147,1.0092920064926147,23,0.021613720804452896,77.90055847167969,6017.1376953125,9.649999618530273,0.7480514645576477,129.08245849609375,0.016272110864520073,0.8237399458885193,52.650001525878906,-0.00018523028120398521,3.1341233253479004,0.8630305528640747,-5.146345938555896e-05,33,-0.0053419494070112705,1000,0.3329448699951172,-0.09084893763065338,NaN,0.5930963158607483,0,0.8237399458885193,2.7430670261383057,1.0092920064926147,0.006109870504587889,0,0.00023099999816622585,22,256.7375793457031,127.6550521850586,0.8957381248474121,460000.0,0.1412706971168518,0.8237399458885193,-0.2562185823917389
0.7820587754249573,6452.554988422,1746567285.5703652,0.7820587754249573,1.0059207677841187,1.0059207677841187,24,0.02018692158162594,94.96029663085938,6228.5126953125,8.529999732971191,0.7820587754249573,119.4992446899414,0.0156652070581913,0.8580893874168396,60.95000076293945,0.004385054577142,3.6675350666046143,1.0850077867507935,0.031434815376996994,23,-0.08236779272556305,1000,0.8114728927612305,-0.09452468901872635,NaN,0.5960630774497986,0,0.8580893874168396,3.554539918899536,1.0059207677841187,0.010494925081729889,0,0.0002280000044265762,23,210.6143341064453,91.11499786376953,0.9007620215415955,480000.0,-0.0036757513880729675,0.8580893874168396,-0.058811403810977936
0.8164834976196289,6705.900083917,1746567508.439932,0.8164834976196289,1.0083582401275635,1.0083582401275635,25,0.020021425560116768,89.77297973632812,6451.37841796875,11.149999618530273,0.8164834976196289,119.69517517089844,0.01521075889468193,0.8920649886131287,48.95000076293945,-0.004733540583401918,4.509204864501953,0.9912421703338623,0.046949464827775955,27,-0.02213728427886963,1000,1.0680458545684814,-0.22189460694789886,NaN,0.5894151329994202,0,0.8920649886131287,4.622585773468018,1.0083582401275635,0.0057613844983279705,0,0.00022499999613501132,24,222.7841796875,103.08892822265625,0.8892022967338562,500000.0,-0.12736991792917252,0.8920649886131287,0.10617928206920624
0.8504616022109985,6902.356377611,1746567761.7844586,0.8504616022109985,1.0123183727264404,1.0123183727264404,26,0.02011176384985447,78.98480224609375,6704.67333984375,11.619999885559082,0.8504616022109985,122.27303314208984,0.01616961695253849,0.9258073568344116,34.70000076293945,0.0021588089875876904,3.2291672229766846,0.7846459150314331,0.013141363859176636,35,-0.038287680596113205,1000,-2.3499982357025146,-0.19392745196819305,NaN,0.5822287797927856,0,0.9258073568344116,2.272587537765503,1.0123183727264404,0.00792019348591566,0,0.00022200000239536166,25,253.21328735351562,130.9401397705078,0.8769031763076782,520000.0,0.02796715497970581,0.9258073568344116,0.08673088252544403
0.8834758400917053,7142.423833912,1746567958.2409937,0.8834758400917053,1.011172890663147,1.011172890663147,27,0.020480772480368614,101.85894775390625,6901.16650390625,11.069999694824219,0.8834758400917053,108.4705581665039,0.01551541406661272,0.9592389464378357,26.049999237060547,0.027162895537912846,3.4667577743530273,1.2181177139282227,-0.0006036814302206039,23,-0.16731514036655426,1000,1.3732059001922607,-0.24564526975154877,NaN,0.5706508159637451,0,0.9592389464378357,3.6457934379577637,1.011172890663147,0.035083089023828506,0,0.00021899999410379678,26,196.34996032714844,87.87931823730469,0.8568788170814514,540000.0,-0.05171781778335571,0.9592389464378357,0.0028879758901894093
0.9175501465797424,7334.646040961,1746568198.3083754,0.9175501465797424,1.0090925693511963,1.0090926885604858,28,0.021179327741265297,83.34937286376953,7141.22265625,13.119999885559082,0.9175501465797424,118.96289825439453,0.016548197716474533,0.9928010106086731,58.70000076293945,-0.02958077657967806,3.653365135192871,1.2358644008636475,-0.022343944758176804,31,-0.20009802281856537,1000,-0.5392880439758301,-0.08741351962089539,NaN,0.5692363977432251,0,0.9928010106086731,3.1065053939819336,1.0090925693511963,0.005502312444150448,0,0.00021600000036414713,27,239.9538116455078,120.99085235595703,0.8543382883071899,560000.0,0.15823175013065338,0.9928010106086731,-0.3271216154098511
0.9490044116973877,7519.200104664,1746568390.5309105,0.9490044116973877,1.014005422592163,1.014005422592163,29,0.021142134442925453,104.1153793334961,7333.43359375,10.479999542236328,0.9490044116973877,112.28360748291016,0.01449001207947731,1.0259555578231812,4.800000190734863,0.004939373582601547,3.1417367458343506,0.9645062685012817,-0.019784048199653625,21,-0.2747238874435425,1000,-1.422324538230896,-0.31588226556777954,NaN,0.5572391748428345,0,1.0259555578231812,1.6841808557510376,1.014005422592163,0.010441686026751995,0,0.00021300000662449747,28,192.09458923339844,79.81090545654297,0.8327473998069763,580000.0,-0.22846874594688416,1.0259555578231812,0.18469524383544922
0.9816731214523315,7757.00740557,1746568575.0846505,0.9816731214523315,1.001650333404541,1.001650333404541,30,0.021931808441877365,108.42408752441406,7518.01611328125,7.039999961853027,0.9816731214523315,120.43154907226562,0.015775958076119423,1.057985544204712,57.650001525878906,-0.005103140603750944,2.84401798248291,1.0510656833648682,-0.00706853624433279,17,-0.2199127972126007,1000,0.9109684228897095,-0.01643490418791771,NaN,0.557356059551239,0,1.057985544204712,2.595149278640747,1.001650333404541,0.005338545423001051,0,0.0002099999983329326,29,184.4608612060547,64.02922821044922,0.8328822255134583,600000.0,0.29944736137986183,1.057985544204712,-0.05131623148918152
1.0126540660858154,7992.39484573,1746568812.8924892,1.0126540660858154,1.0150057077407837,1.0150057077407837,31,0.020318537950515747,84.13656616210938,7755.82080078125,6.710000038146973,1.0126540660858154,111.76282501220703,0.01560880895704031,1.0889313220977783,14.899999618530273,-0.001458261627703905,3.207425117492676,0.8909805417060852,-0.003343632910400629,33,-0.1411951780319214,1000,-1.1345081329345703,-0.2976110279560089,NaN,0.5520177483558655,0,1.0889313220977783,1.4606411457061768,1.0150057077407837,0.003880283795297146,0,0.00020700000459328294,30,237.7087860107422,125.94587707519531,0.8231199383735657,620000.0,-0.2811761237680912,1.0889313220977783,-0.09771812707185745
1.0416828393936157,8202.828253626,1746569048.2796116,1.0416828393936157,1.0152860879898071,1.0152860879898071,32,0.020992128178477287,85.00759887695312,7991.18505859375,4.71999979019165,1.0416828393936157,113.9241714477539,0.016208449378609657,1.118407130241394,9.550000190734863,0.0017083967104554176,2.3034181594848633,0.6428770422935486,-0.019473843276500702,31,0.021772824227809906,1000,-0.5187215209007263,-0.24691589176654816,NaN,0.5366662740707397,0,1.118407130241394,0.9419196248054504,1.0152860879898071,0.0055886805057525635,0,0.00020399999630171806,31,235.27310180664062,121.34881591796875,0.7944290041923523,640000.0,0.050695136189460754,1.118407130241394,-0.05255476385354996
1.0703216791152954,8343.661744645,1746569258.7128263,1.0703216791152954,1.0092108249664307,1.0092109441757202,33,0.021059712395071983,95.09347534179688,8201.625,3.130000114440918,1.0703216791152954,111.50021362304688,0.015912054106593132,1.146134376525879,27.200000762939453,-0.0024667750112712383,2.7460176944732666,0.6602534055709839,0.00014604763418901712,25,0.08575540781021118,1000,0.39491957426071167,-0.18413372337818146,NaN,0.5317692756652832,0,1.146134376525879,1.336839199066162,1.0092108249664307,0.003121905494481325,0,0.0002010000025620684,32,210.3193817138672,98.81909942626953,0.7850089073181152,660000.0,0.0627821683883667,1.146134376525879,0.09536758065223694
1.1005922555923462,8527.895741897,1746569399.546334,1.1005922555923462,0.9993412494659424,0.9993412494659424,34,0.020777925848960876,142.4478302001953,8342.1455078125,10.300000190734863,1.1005922555923462,127.13219451904297,0.016224628314375877,1.1741050481796265,57.45000076293945,0.004360506311058998,2.288670778274536,0.537107527256012,9.044155740411952e-05,4,0.1985819935798645,1000,10.326623439788818,0.026792744174599648,NaN,0.5310713648796082,0,1.1741050481796265,11.66346263885498,0.9993412494659424,0.007482411805540323,0,0.00019799999427050352,33,140.40228271484375,13.270042419433594,0.783797562122345,680000.0,0.2109264675527811,1.1741050481796265,-0.19849680364131927
1.1313674449920654,8703.233836267,1746569583.7810912,1.1313674449920654,1.0057172775268555,1.005717396736145,35,0.02067340910434723,108.60867309570312,8526.724609375,10.670000076293945,1.1313674449920654,115.3527603149414,0.01564968004822731,1.2023890018463135,42.29999923706055,-0.0024807369336485863,3.7064390182495117,0.8162497282028198,0.01813826896250248,18,0.1936648190021515,1000,-6.685340404510498,-0.15190577507019043,NaN,0.5333986282348633,0,1.2023890018463135,4.978122234344482,1.0057172775268555,0.005001674871891737,0,0.00019500000053085387,34,184.14735412597656,68.79454040527344,0.7880605459213257,700000.0,-0.17869851924479008,1.2023890018463135,0.00024189800024032593
1.1642946004867554,8908.375355877,1746569759.119156,1.1642946004867554,0.998827338218689,0.9988273978233337,36,0.02012793906033039,114.11514282226562,8702.0634765625,15.420000076293945,1.1642946004867554,128.136962890625,0.015492381528019905,1.231999158859253,73.0999984741211,-0.000997884664684534,2.719454765319824,0.8797301650047302,0.00462930416688323,13,0.20284730195999146,1000,2.203207492828369,0.08626101166009903,NaN,0.5376274585723877,0,1.231999158859253,7.181329727172852,0.998827338218689,0.004003790207207203,0,0.00019200000679120421,35,175.26158142089844,47.12454605102539,0.7956194281578064,720000.0,0.23816678673028946,1.231999158859253,0.13410069048404694
1.1983429193496704,9044.806409537,1746569964.2605684,1.1983429193496704,1.002059817314148,1.002059817314148,37,0.02100028470158577,97.54230499267578,8907.1728515625,19.520000457763672,1.1983429193496704,119.69168853759766,0.016019659116864204,1.2635433673858643,59.099998474121094,0.001234367024153471,3.449399948120117,0.9873040318489075,0.021615801379084587,23,0.2052423059940338,1000,-0.30934906005859375,-0.05313686653971672,NaN,0.5433530807495117,0,1.2635433673858643,6.871980667114258,1.002059817314148,0.005238157231360674,0,0.00018899999849963933,36,205.03924560546875,85.34746551513672,0.8058146834373474,740000.0,-0.13939787819981575,1.2635433673858643,0.13446706533432007
1.2344727516174316,9224.937647449,1746570100.6914117,1.2344727516174316,0.9989212155342102,0.9989212155342102,38,0.020684273913502693,146.67401123046875,9043.6337890625,23.8700008392334,1.2344727516174316,132.68585205078125,0.013945693150162697,1.2974271774291992,83.5,0.0006036129780113697,4.491074085235596,1.7350088357925415,0.022779248654842377,1,0.20956306159496307,1000,13.908016204833984,0.10633493214845657,NaN,0.5430757403373718,0,1.2974271774291992,20.779996871948242,0.9989212155342102,0.005841770209372044,0,0.00018600000475998968,37,136.3568115234375,3.670851945877075,0.8051295876502991,760000.0,0.1594717986881733,1.2974271774291992,-0.1816125214099884
1.2701109647750854,9437.522647808,1746570280.8226686,1.2701109647750854,1.0083281993865967,1.0083280801773071,39,0.02102932147681713,111.08647155761719,9223.751953125,20.790000915527344,1.2701109647750854,106.32351684570312,0.014377841725945473,1.332797884941101,38.900001525878906,-0.002217103261500597,4.169007301330566,1.814578652381897,0.0007912403088994324,19,0.21044166386127472,1000,-16.53602933883667,-0.2081301510334015,NaN,0.5384684205055237,0,1.332797884941101,4.243967533111572,1.0083281993865967,0.0036246669478714466,0,0.0001829999964684248,38,180.03993225097656,73.71635437011719,0.796510636806488,780000.0,-0.31446508318185806,1.332797884941101,0.16690978407859802
1.304036021232605,9634.58577158,1746570493.4070282,1.304036021232605,1.0106652975082397,1.0106654167175293,40,0.020793462172150612,94.18317413330078,9436.1953125,19.709999084472656,1.304036021232605,113.25518798828125,0.015435510315001011,1.369258999824524,19.700000762939453,0.002403399907052517,3.895723342895508,1.4354692697525024,0.021470770239830017,26,0.1789661943912506,1000,-1.8911988735198975,-0.29228562116622925,NaN,0.5268704295158386,0,1.369258999824524,2.352768659591675,1.0106652975082397,0.0060280668549239635,0,0.00018000000272877514,39,212.35215759277344,99.09687805175781,0.7743962407112122,800000.0,-0.08415547013282776,1.369258999824524,0.2944493591785431
