Misc/xHx,Time/Rollout,Train/Epoch,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Min,Value/reward,Metrics/EpCost,Train/PolicyRatio/Min,Train/KL,Safety/EpCostShield,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpRet,Misc/H_inv_g,Misc/gradient_norm,Train/StopIter,Value/Adv,Loss/Loss_pi,Time/Epoch,Time/Total,Misc/FinalStepNorm,Metrics/LagrangeMultiplier/Std,Misc/Alpha,Loss/Loss_cost_critic,Loss/Loss_reward_critic/Delta,Train/PolicyRatio,Train/Entropy,Time/FPS,Train/LR,Value/cost,Safety/shield_violation,TotalEnvSteps,Loss/Loss_cost_critic/Delta,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Std,_step,Metrics/LagrangeMultiplier,_timestamp,Safety/ShieldLagrangeMultiplier,Metrics/EpLen,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Time/Update,_runtime,Train/PolicyRatio/Max
0.0032100712414830923,145.39125061035156,0,-0.0024179541505873203,0.0010000000474974513,0.07503549009561539,0.0,0.9996767044067383,0.00040943900239653885,4.650000095367432,0.0010000000474974513,0.044999994337558746,-1.4699615240097046,0.0956273004412651,0.07800014317035675,10,-8.01086397217432e-09,-0.0012071580858901143,172.1603546142578,172.16160583496094,0.2386925369501114,0,2.4960711002349854,0.43067052960395813,0.007037007249891758,0.9996767044067383,1.4053455591201782,116.17076110839844,0,0.22457954287528992,-0.1420982927083969,20000.0,0.43067052960395813,0.9865543246269226,0.044999994337558746,0.00022863260528538376,1,0.0010000000474974513,1746624599.0361063,0.044999994337558746,1000,1,0,-0.0012071580858901143,0.007037007249891758,26.76907730102539,294.59411155,0.9996767044067383
0.011478638276457787,96.0517349243164,1,0.028255898505449295,0.027044788002967834,0.06298559159040451,1.4249999523162842,1.000019907951355,0.0004772173997480422,10.149999618530273,0.027044788002967834,0.07844403386116028,-0.7336513996124268,0.15444950759410858,0.17457054555416107,10,-1.5258788677030566e-09,3.110555189778097e-05,121.03474426269531,293.2809753417969,0.20387132465839386,0,1.3199868202209473,1.6995384693145752,-0.004339285893365741,1.000019907951355,1.399221420288086,165.2418212890625,0,0.1801731139421463,0.03712441772222519,40000.0,1.268867939710617,0.980539083480835,0.07844403386116028,1.4049005585548002e-05,2,0.027044788002967834,1746624720.1518784,0.07844403386116028,1000,1,0,0.0012382636377878953,0.002697721356526017,24.982982635498047,421.372627672,1.000019907951355
0.0011166795156896114,99.32916259765625,2,0.5488206148147583,0.05690806359052658,0.06509934365749359,2.0333333015441895,1.0005286931991577,0.0002490797487553209,22.700000762939453,0.05690806359052658,0.10991370677947998,-0.7526419758796692,0.0829044058918953,0.023182641714811325,10,-1.1444091896350983e-08,0.029716486111283302,126.69137573242188,420.050048828125,0.35085394978523254,0,4.232030391693115,2.7920451164245605,0.007302351063117385,1.0005286931991577,1.3767884969711304,157.8639373779297,0,0.4466872215270996,0.013362196274101734,60000.0,1.0925066471099854,0.9591793417930603,0.10991370677947998,0.000373758259229362,3,0.05690806359052658,1746624846.9304993,0.10991370677947998,1000,1,0,0.02968538055938552,0.010000072419643402,27.3621826171875,542.470472434,1.0005286931991577
0.0032693748362362385,96.5403060913086,3,0.32455703616142273,0.08803562819957733,0.051128894090652466,3.137500047683716,0.9996891021728516,0.0004560663364827633,24.399999618530273,0.08803562819957733,0.142586812376976,-0.882978618144989,0.11334046721458435,0.0891803428530693,10,-2.0217894913798773e-08,0.03459210321307182,121.02299499511719,541.1567993164062,0.28032833337783813,0,2.473329544067383,2.771437168121338,-0.0037766159512102604,0.9996891021728516,1.3593941926956177,165.2578582763672,0,0.5973945260047913,0.2125740945339203,80000.0,-0.020607948303222656,0.9425401091575623,0.142586812376976,0.00021986605133861303,4,0.08803562819957733,1746624968.0281038,0.142586812376976,1000,1,0,0.004875617101788521,0.006223456468433142,24.482666015625,688.853604521,0.9996891021728516
0.010845836251974106,117.90864562988281,4,3.2110533714294434,0.11415142565965652,0.04198495298624039,12.6899995803833,0.9983090162277222,0.00037113705184310675,117.3499984741211,0.11415142565965652,0.16879494488239288,-0.6898127794265747,0.22412902116775513,0.16842135787010193,10,4.959106458812812e-09,0.19000796973705292,146.29751586914062,687.5314331054688,0.304355651140213,0,1.3579484224319458,17.585567474365234,-0.002045711036771536,0.9983089566230774,1.3433914184570312,136.7077178955078,0,0.6274663805961609,2.0546751022338867,100000.0,14.814130306243896,0.9274353981018066,0.16879494488239288,0.0011957341339439154,5,0.11415142565965652,1746625114.410624,0.16879494488239288,1000,1,0,0.1554158665239811,0.004177745431661606,28.388839721679688,823.201054066,0.9983090162277222
0.005171957425773144,106.92180633544922,5,0.21353840827941895,0.14275261759757996,0.05312814190983772,15.029999732971191,1.0003221035003662,0.0003510611713863909,53.25,0.14275261759757996,0.19679713249206543,-0.3011210560798645,0.15069395303726196,0.09070640802383423,10,-6.103515470812226e-09,0.03211738541722298,134.24563598632812,821.8733520507812,0.29633501172065735,0,1.9664690494537354,9.118073463439941,0.00028179073706269264,1.0003219842910767,1.3366527557373047,148.9806365966797,0,1.8393664360046387,3.296351671218872,120000.0,-8.467494010925293,0.9212169647216797,0.19679713249206543,0.0002276491723023355,6,0.14275261759757996,1746625248.758469,0.19679713249206543,1000,1,0,-0.15789058431982994,0.0044595361687242985,27.323776245117188,945.130539688,1.0003221035003662
0.0036187416408210993,98.73056030273438,6,0.15255258977413177,0.1729866862297058,0.05060167983174324,19.739999771118164,0.9996386766433716,0.0002484326541889459,48.849998474121094,0.1729866862297058,0.2258538156747818,-0.4066034257411957,0.14147567749023438,0.04639551416039467,10,4.577636492086867e-09,0.05411521717905998,121.84835052490234,943.8182373046875,0.3325962722301483,0,2.350907802581787,8.55394458770752,0.004994256887584925,0.9996386170387268,1.3472576141357422,164.13845825195312,0,1.2595582008361816,2.438469886779785,140000.0,-0.5641288757324219,0.9316942095756531,0.2258538156747818,0.0002555222890805453,7,0.1729866862297058,1746625370.6885452,0.2258538156747818,1000,1,0,0.021997831761837006,0.009453793056309223,23.117773056030273,1070.89258635,0.9996386766433716
0.002515781670808792,94.88169860839844,7,-0.1318327784538269,0.2044919729232788,0.029893938452005386,24.3799991607666,1.0009554624557495,0.00027107330970466137,56.79999923706055,0.2044919729232788,0.2560805678367615,-0.37850841879844666,0.11620169878005981,0.03980013728141785,10,3.051757735406113e-09,0.0441620834171772,125.64714813232422,1069.53369140625,0.32763487100601196,0,2.8195362091064453,8.066770553588867,-0.003049321472644806,1.0009554624557495,1.3730939626693726,159.17591857910156,0,1.6688770055770874,3.5147578716278076,160000.0,-0.48717403411865234,0.956352174282074,0.2560805678367615,0.0006755858776159585,8,0.2044919729232788,1746625496.4496496,0.2560805678367615,1000,1,0,-0.009953133761882782,0.006404471583664417,30.765384674072266,1201.884499299,1.0009554624557495
0.008231693878769875,104.65656280517578,8,0.42521870136260986,0.23713389039039612,0.00982003565877676,27.84000015258789,0.999815821647644,0.00041532982140779495,41.349998474121094,0.23713389039039612,0.2864493429660797,-0.16314095258712769,0.17066144943237305,0.23682649433612823,10,2.2888182460434336e-09,-0.08290063589811325,130.88043212890625,1200.548583984375,0.2660146653652191,0,1.5587272644042969,8.470155715942383,-0.003001980949193239,0.9998157620429993,1.3881431818008423,152.8112335205078,0,3.3337786197662354,5.705156326293945,180000.0,0.4033851623535156,0.9710183143615723,0.2864493429660797,0.0001302337768720463,9,0.23713389039039612,1746625627.441841,0.2864493429660797,1000,1,0,-0.12706271931529045,0.003402490634471178,26.223844528198242,1341.435569344,0.999815821647644
0.008287126198410988,109.70367431640625,9,0.36619365215301514,0.2708348333835602,0.026297319680452347,28.209999084472656,0.999503493309021,0.00029722831095568836,88.3499984741211,0.2708348333835602,0.3183792233467102,-0.14255215227603912,0.20623326301574707,0.10642919689416885,10,5.340575981449547e-09,0.07068225741386414,139.45895385742188,1340.1002197265625,0.32038450241088867,0,1.5535054206848145,10.502898216247559,0.002093386370688677,0.9995034337043762,1.3833131790161133,143.411376953125,0,3.6300108432769775,5.951648235321045,200000.0,2.032742500305176,0.9663169384002686,0.3183792233467102,0.0003511394315864891,10,0.2708348333835602,1746625766.9931977,0.3183792233467102,1000,1,0,0.1535828933119774,0.005495877005159855,29.75524139404297,1469.426312415,0.999503493309021
