Train/KL,Train/Entropy,Metrics/EpCost,Misc/Alpha,Loss/Loss_reward_critic,_timestamp,Train/Epoch,Loss/Loss_pi,Train/PolicyRatio,_step,Metrics/LagrangeMultiplier,Misc/FinalStepNorm,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Misc/xHx,TotalEnvSteps,Metrics/LagrangeMultiplier/Min,Metrics/EpRet,Train/PolicyRatio/Max,Time/Epoch,Metrics/LagrangeMultiplier/Max,Value/reward,Metrics/EpLen,Metrics/LagrangeMultiplier/Std,Value/cost,_runtime,Value/Adv,Time/Rollout,Train/LR,Time/Total,Time/Update,Misc/gradient_norm,Time/FPS,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Misc/H_inv_g,Train/PolicyStd,Loss/Loss_reward_critic/Delta,Train/StopIter,Misc/AcceptanceStep,Loss/Loss_cost_critic
0.00038312410470098257,1.3674677610397339,52.88999938964844,1.6457957029342651,0.016899487003684044,1743306966.966963,10,-0.008384338580071926,1.0001392364501953,11,0.3866787552833557,0.28625187277793884,1.0001392364501953,-0.8754799365997314,0.007383760064840317,220000.0,0.3866787552833557,1.8452759981155396,1.0001392364501953,91.59329223632812,0.3866787552833557,0.07476621866226196,1000,0,5.436280727386475,1130.227459801,-1.9836425835251248e-08,80.91730499267578,0,1034.7762451171875,10.675965309143066,0.12238731235265732,218.3566131591797,9.480118751525879e-05,9.845503518590704e-05,0.17392916977405548,0.9512936472892761,0.005082589574158192,10,1,2.3017208576202393
0.00025278402608819306,1.3652225732803345,48.25,1.6901060342788696,0.023832134902477264,1743307061.3142703,11,-0.008303710259497166,0.9992745518684387,12,0.42152056097984314,0.3466610014438629,0.9992746114730835,0.060033321380615234,0.007001667749136686,240000.0,0.42152056097984314,2.001509666442871,0.9992746114730835,94.28861236572266,0.42152056097984314,0.157169371843338,1000,0,6.372427940368652,1224.76123348,2.2888182460434336e-09,83.41114807128906,0,1129.1226806640625,10.87743854522705,0.050100088119506836,212.11468505859375,8.062832057476044e-05,0.0005129271885380149,0.20511199533939362,0.9490413665771484,0.0069326478987932205,10,1,2.3617541790008545
0.0003777319798246026,1.3542286157608032,52.189998626708984,1.2575017213821411,0.023653069511055946,1743307155.8481047,12,-0.01081829983741045,1.0024579763412476,13,0.45609021186828613,0.2819461226463318,1.0024579763412476,1.086216926574707,0.012647726573050022,260000.0,0.45609021186828613,2.8008246421813965,1.0024579763412476,94.46068572998047,0.45609021186828613,0.2655743658542633,1000,0,7.163315773010254,1319.142171723,-1.525878801089675e-08,83.6934585571289,0,1223.641357421875,10.767204284667969,0.20848289132118225,211.72830200195312,-0.0025145895779132843,0.0017380798235535622,0.22421132028102875,0.939019501209259,-0.00017906539142131805,10,1,3.4479711055755615
0.0003448018105700612,1.3500585556030273,43.709999084472656,1.3173466920852661,0.03375551104545593,1743307250.228883,13,-0.01087117474526167,0.9993810653686523,14,0.4900718331336975,0.29056209325790405,0.9993810653686523,-0.9574790000915527,0.01152469590306282,280000.0,0.4900718331336975,3.78261137008667,0.9993810653686523,94.2886962890625,0.4900718331336975,0.30624234676361084,1000,0,6.2086310386657715,1414.504320433,-2.479553229406406e-09,83.28726959228516,0,1318.0042724609375,11.001396179199219,0.16330549120903015,212.114501953125,-5.287490785121918e-05,0.00043762478162534535,0.22056615352630615,0.9353640675544739,0.010102441534399986,10,1,2.490492105484009
0.0003434056416153908,1.3422914743423462,36.790000915527344,1.576765775680542,0.027981474995613098,1743307345.5911272,14,-0.008819702081382275,0.9998220801353455,15,0.5232194662094116,0.30843397974967957,0.9998220801353455,-0.6898233890533447,0.008044426329433918,300000.0,0.5232194662094116,4.4902729988098145,0.9998220801353455,95.29885864257812,0.5232194662094116,0.3137627840042114,1000,0,5.153552532196045,1509.681215809,-2.8228759774151513e-08,84.30590057373047,0,1413.396484375,10.992927551269531,0.14470669627189636,209.8660888671875,0.0020514726638793945,0.00012582239287439734,0.19561177492141724,0.928070068359375,-0.0057740360498428345,10,1,1.800668716430664
0.0003989968681707978,1.3272337913513184,39.689998626708984,1.401282548904419,0.034330956637859344,1743307440.767946,15,-0.009607117623090744,0.9996920228004456,16,0.555806040763855,0.28081178665161133,0.9996920824050903,0.2544593811035156,0.010185400024056435,320000.0,0.555806040763855,5.605464935302734,0.9996920824050903,95.09405517578125,0.555806040763855,0.4784420430660248,1000,0,5.740306377410889,1604.283222231,4.577636492086867e-09,84.32725524902344,0,1508.552978515625,10.76677131652832,0.16047199070453644,210.31809997558594,-0.0007874155417084694,0.00021775870118290186,0.20039626955986023,0.9139123558998108,0.006349481642246246,10,1,2.0551280975341797
0.00035586539888754487,1.3135664463043213,39.61000061035156,1.3786404132843018,0.04472241550683975,1743307535.370052,16,-0.009539683349430561,0.9998459815979004,17,0.5879132747650146,0.2815697491168976,0.9998459815979004,0.0806572437286377,0.010522709228098392,340000.0,0.5879132747650146,7.0166120529174805,0.9998459815979004,94.54236602783203,0.5879132747650146,0.6194155216217041,1000,0,5.484153747558594,1699.153009408,1.525878801089675e-08,83.66119384765625,0,1603.18115234375,10.881150245666504,0.19332769513130188,211.5453643798828,6.743427366018295e-05,0.00010887936514336616,0.20423725247383118,0.9015483260154724,0.010391458868980408,10,1,2.1357853412628174
0.00039067736361175776,1.2978938817977905,29.200000762939453,1.5691773891448975,0.03279205039143562,1743307630.2398462,17,-0.008583526127040386,0.9994400143623352,18,0.6190415024757385,0.27448341250419617,0.99944007396698,-0.765466570854187,0.008122418075799942,360000.0,0.6190415024757385,7.235057830810547,0.99944007396698,94.8113784790039,0.6190415024757385,0.5154423713684082,1000,0,4.176895618438721,1794.08853925,3.051757735406113e-09,83.86888122558594,0,1698.04833984375,10.942476272583008,0.10860395431518555,210.9451446533203,0.0009561572223901749,0.00039595557609573007,0.17492185533046722,0.8876778483390808,-0.011930365115404129,10,1,1.3703187704086304
0.00036391851608641446,1.3032058477401733,29.709999084472656,1.4776023626327515,0.0401647724211216,1743307725.1753392,18,-0.009579028002917767,0.9996808171272278,19,0.6493468284606934,0.2759197950363159,0.9996808767318726,0.23091638088226318,0.009160397574305534,380000.0,0.6493468284606934,7.52204704284668,0.9996808767318726,94.87267303466797,0.6493468284606934,0.5547376871109009,1000,0,4.322689533233643,1888.932139399,-6.103515470812226e-09,83.96195983886719,0,1792.97998046875,10.910680770874023,0.12633591890335083,210.80886840820312,-0.0009955018758773804,0.0002256823208881542,0.18673481047153473,0.8929643630981445,0.007372722029685974,10,1,1.6012351512908936
0.00040269800228998065,1.3071486949920654,34.31999969482422,1.3945847749710083,0.03720151260495186,1743307820.0189867,19,-0.010061399079859257,1.0011425018310547,20,0.6792050004005432,0.25889864563941956,1.0011425018310547,0.9054584503173828,0.010283471085131168,400000.0,0.6792050004005432,8.645515441894531,1.0011425018310547,94.77226257324219,0.6792050004005432,0.7541423439979553,1000,0,5.053770542144775,1983.77956439,-1.9454954980346884e-08,83.84516906738281,0,1887.8143310546875,10.927066802978516,0.24455225467681885,211.03221130371094,-0.0004823710769414902,0.0008078145910985768,0.1856456845998764,0.8962858319282532,-0.0029632598161697388,10,1,2.5066936016082764
0.0003687710268422961,1.3044309616088867,33.66999816894531,1.4184467792510986,0.0394868403673172,1743307914.8663661,20,-0.009127041324973106,1.000057339668274,21,0.7086434364318848,0.27239543199539185,1.0000574588775635,-0.607842206954956,0.009940390475094318,420000.0,0.7086434364318848,8.866972923278809,1.0000574588775635,94.78217315673828,0.7086434364318848,0.7042302489280701,1000,0,4.489757061004639,2078.282130408,-9.155272984173735e-09,83.83518981933594,0,1982.6693115234375,10.946958541870117,0.15461465716362,211.01014709472656,0.0009343577548861504,4.057338446727954e-05,0.19203782081604004,0.8941447138786316,0.002285327762365341,10,1,1.8988513946533203
0.000349214649759233,1.2990808486938477,31.899999618530273,1.5120229721069336,0.04490946978330612,1743308009.368955,21,-0.008741457015275955,1.000250220298767,22,0.7376182079315186,0.27968013286590576,1.000250220298767,-0.3046262264251709,0.008748079650104046,440000.0,0.7376182079315186,9.325928688049316,1.000250220298767,94.4402847290039,0.7376182079315186,0.8632795214653015,1000,0,4.3679351806640625,2172.898828702,5.340575981449547e-09,83.4417495727539,0,2077.17431640625,10.998506546020508,0.16575533151626587,211.7740478515625,0.0003855843096971512,0.00017690437380224466,0.18497081100940704,0.8891469836235046,0.005422629415988922,10,1,1.5942251682281494
0.0003553992719389498,1.2915576696395874,34.58000183105469,1.5277321338653564,0.03832313045859337,1743308103.985579,22,-0.008627702482044697,0.9992843270301819,23,0.7663532495498657,0.26730838418006897,0.9992843866348267,0.060189247131347656,0.008569097146391869,460000.0,0.7663532495498657,10.534992218017578,0.9992843866348267,94.5489730834961,0.7663532495498657,0.9156431555747986,1000,0,3.9691519737243652,2267.575280091,-9.155272984173735e-09,83.63047790527344,0,2171.785888671875,10.91845703125,0.14157678186893463,211.53060913085938,0.00011375453323125839,0.0005060431431047618,0.17497071623802185,0.882249116897583,-0.006586339324712753,10,1,1.654414415359497
0.00033093238016590476,1.2897934913635254,38.36000061035156,1.250303030014038,0.0398569256067276,1743308198.6621366,23,-0.009952752850949764,1.0011566877365112,24,0.7951088547706604,0.27299198508262634,1.0011566877365112,0.5690693855285645,0.012793784961104393,480000.0,0.7951088547706604,11.382956504821777,1.0011566877365112,94.61669921875,0.7951088547706604,0.9526992440223694,1000,0,4.118470191955566,2362.490391923,1.4495848965623281e-08,83.86701965332031,0,2266.469482421875,10.749652862548828,0.18850328028202057,211.37918090820312,-0.0013250503689050674,0.0008178736316040158,0.218340665102005,0.8801084160804749,0.0015337951481342316,10,1,2.2234838008880615
0.0003736167273018509,1.295448660850525,35.939998626708984,1.1471539735794067,0.049825821071863174,1743308293.5772653,24,-0.011630888096988201,1.0012143850326538,25,0.8237532377243042,0.2637983560562134,1.0012143850326538,-0.33790457248687744,0.01519799418747425,500000.0,0.8237532377243042,12.037674903869629,1.0012143850326538,94.8468017578125,0.8237532377243042,1.0972881317138672,1000,0,4.309113502502441,2457.463546291,1.525878801089675e-08,83.845947265625,0,2361.37841796875,11.00082778930664,0.17236991226673126,210.86636352539062,-0.0016781352460384369,0.0008586717303842306,0.22995898127555847,0.8845022320747375,0.009968895465135574,10,1,1.885579228401184
0.00032737888977862895,1.3007755279541016,35.7400016784668,1.3155461549758911,0.04330423101782799,1743308388.5503156,25,-0.008947713300585747,0.9998645782470703,26,0.8522987961769104,0.2333943247795105,0.9998645782470703,-0.12410855293273926,0.011556264013051987,520000.0,0.8522987961769104,12.876195907592773,0.9998645782470703,94.88900756835938,0.8522987961769104,1.090538501739502,1000,0,3.7939202785491943,2552.437061838,-1.3732909920349812e-08,84.07079315185547,0,2456.341064453125,10.81818962097168,0.29173633456230164,210.77256774902344,0.0026831747964024544,9.575764124747366e-05,0.1774124801158905,0.8895586133003235,-0.006521590054035187,10,1,1.7614706754684448
0.000412411754950881,1.2996529340744019,40.439998626708984,1.1124181747436523,0.0400518923997879,1743308483.5239518,26,-0.011863243766129017,1.0004850625991821,27,0.8810452818870544,0.23404666781425476,1.0004851818084717,0.5277355909347534,0.01616194285452366,540000.0,0.8810452818870544,13.763593673706055,1.0004851818084717,94.91346740722656,0.8810452818870544,1.1807035207748413,1000,0,4.319171905517578,2647.309542272,-1.0681151962899094e-08,83.93820190429688,0,2551.331787109375,10.975238800048828,0.24812181293964386,210.71826171875,-0.00291553046554327,0.0003429629432503134,0.21039451658725739,0.8884521126747131,-0.003252338618040085,10,1,2.2892062664031982
0.00031814732938073575,1.2991595268249512,39.970001220703125,1.782461404800415,0.04697757586836815,1743308578.3964162,27,-0.007117148954421282,1.001084327697754,28,0.9099531769752502,0.28823748230934143,1.001084327697754,-0.5582666397094727,0.006294902879744768,560000.0,0.9099531769752502,14.44275188446045,1.001084327697754,94.81306457519531,0.9099531769752502,1.301243782043457,1000,0,4.682382106781006,2742.19774787,9.155272984173735e-09,83.94480895996094,0,2646.205078125,10.868236541748047,0.15233677625656128,210.94139099121094,0.004746094811707735,0.0007667916361242533,0.1617075651884079,0.8879243731498718,0.006925683468580246,10,1,1.7309396266937256
0.00039062026189640164,1.29812490940094,35.88999938964844,1.6618515253067017,0.03971804305911064,1743308673.2846575,28,-0.008015220053493977,1.0012212991714478,29,0.9387711882591248,0.2411806285381317,1.0012214183807373,-0.029948115348815918,0.007241773884743452,580000.0,0.9387711882591248,14.636299133300781,1.0012214183807373,94.82452392578125,0.9387711882591248,1.1571677923202515,1000,0,4.0975661277771,2836.930658412,-1.0681151962899094e-08,83.87662506103516,0,2741.093017578125,10.94787883758545,0.197587788105011,210.9158935546875,-0.0008980710990726948,0.0008636169950477779,0.14512766897678375,0.8872445225715637,-0.007259532809257507,10,1,1.7009915113449097
0.0003375717205926776,1.2959251403808594,37.47999954223633,1.2582123279571533,0.05326249450445175,1743308768.0175269,29,-0.010629291646182537,1.0006085634231567,30,0.9676162004470825,0.28479254245758057,1.0006086826324463,0.14642882347106934,0.01263344381004572,600000.0,0.9676162004470825,14.833526611328125,1.0006086826324463,94.65711975097656,0.9676162004470825,1.3877333402633667,1000,0,4.31997013092041,2931.177340222,-3.051757735406113e-09,83.68584442138672,0,2835.809326171875,10.9712553024292,0.16911481320858002,211.28892517089844,-0.0026140715926885605,0.00043034739792346954,0.2263469696044922,0.8853392601013184,0.01354445144534111,10,1,1.847420334815979
0.0003709522425197065,1.2879568338394165,38.68000030517578,1.2511186599731445,0.04823894053697586,1743308862.2642448,30,-0.010770119726657867,0.9996234774589539,31,0.9965680837631226,0.27018171548843384,0.9996234774589539,-0.14559221267700195,0.012777110561728477,620000.0,0.9965680837631226,15.692187309265137,0.9996234774589539,94.18569946289062,0.9965680837631226,1.4427490234375,1000,0,3.9809305667877197,3025.653427696,-1.678466787780053e-08,83.47604370117188,0,2930.07177734375,10.70963191986084,0.14227336645126343,212.34646606445312,-0.00014082808047533035,0.0002662837796378881,0.21595211327075958,0.8783227801322937,-0.005023553967475891,10,1,1.701828122138977
0.00037796853575855494,1.2907718420028687,34.4900016784668,1.4659448862075806,0.04452070593833923,1743308956.7402763,31,-0.009605064056813717,1.0009742975234985,32,1.0253665447235107,0.25699901580810547,1.000974416732788,-0.23289155960083008,0.009306668303906918,640000.0,1.0253665447235107,15.247415542602539,1.000974416732788,94.38436126708984,1.0253665447235107,1.397949457168579,1000,0,4.364282131195068,3120.015330184,-7.629394005448376e-09,83.56268310546875,0,3024.51611328125,10.821657180786133,0.22107498347759247,211.89950561523438,0.0011650556698441505,0.0006889604846946895,0.17531287670135498,0.8811731338500977,-0.003718234598636627,10,1,1.468936562538147
0.0004042459186166525,1.2858200073242188,35.04999923706055,1.4916424751281738,0.0445011742413044,1743309051.1020143,32,-0.008827743120491505,0.9980685114860535,33,1.0540728569030762,0.24624960124492645,0.9980685114860535,0.005165696144104004,0.008988765068352222,660000.0,1.0540728569030762,14.828439712524414,0.9980685114860535,94.2797622680664,1.0540728569030762,1.32704758644104,1000,0,4.338958740234375,3215.296022571,7.915496702537439e-09,83.27079010009766,0,3118.886962890625,11.008936882019043,0.305268794298172,212.13461303710938,0.0007773209363222122,0.001365754520520568,0.16508620977401733,0.8765448927879333,-1.9531697034835815e-05,10,1,1.474102258682251
0.00037550204433500767,1.2784085273742676,37.150001525878906,1.3062934875488281,0.045268744230270386,1743309146.382846,33,-0.009863827377557755,1.0006259679794312,34,1.0828388929367065,0.25418809056282043,1.0006259679794312,0.5482630729675293,0.011720553040504456,680000.0,1.0828388929367065,15.58346176147461,1.0006259679794312,95.21135711669922,1.0828388929367065,1.6352847814559937,1000,0,4.658761501312256,3310.247045607,-1.5258788677030566e-09,84.21331024169922,0,3214.180908203125,10.998021125793457,0.22006580233573914,210.05897521972656,-0.0010360842570662498,0.00044259807327762246,0.19458727538585663,0.8696368336677551,0.0007675699889659882,10,1,2.0223653316497803
0.0003818758996203542,1.2700201272964478,37.02000045776367,1.130428433418274,0.044509947299957275,1743309241.3339531,34,-0.011239901185035706,0.9994313716888428,35,1.1116594076156616,0.2335817515850067,0.9994313716888428,0.1497349739074707,0.015651054680347443,700000.0,1.1116594076156616,15.40859603881836,0.9994313716888428,94.88591766357422,1.1116594076156616,1.5495260953903198,1000,0,4.601855278015137,3404.910051162,3.051757735406113e-09,84.07643127441406,0,3309.136474609375,10.80946159362793,0.29289761185646057,210.77943420410156,-0.001376073807477951,0.0004020809137728065,0.20663116872310638,0.8622404932975769,-0.0007587969303131104,10,1,2.172100305557251
0.00041083552059717476,1.2610421180725098,35.81999969482422,1.1085683107376099,0.041157037019729614,1743309335.9969313,35,-0.010854736901819706,1.0007133483886719,36,1.1404612064361572,0.24626192450523376,1.0007133483886719,-0.2588549852371216,0.01627439260482788,720000.0,1.1404612064361572,15.213281631469727,1.0007133483886719,94.60826110839844,1.1404612064361572,1.6342140436172485,1000,0,4.544571399688721,3499.632009846,-3.051757735406113e-09,83.66655731201172,0,3403.81005859375,10.941678047180176,0.31456464529037476,211.39804077148438,0.0003851642832159996,0.000504469673614949,0.22214411199092865,0.8545896410942078,-0.003352910280227661,10,1,1.9132453203201294
0.00038205378223210573,1.2603486776351929,38.869998931884766,1.3084253072738647,0.044458046555519104,1743309430.7189112,36,-0.009967518039047718,0.9995152354240417,37,1.1694499254226685,0.26975762844085693,0.9995152354240417,0.045262932777404785,0.011682390235364437,740000.0,1.1694499254226685,16.100736618041992,0.9995152354240417,94.6282730102539,1.1694499254226685,1.7693225145339966,1000,0,4.987695217132568,3594.835150197,-8.392333938900265e-09,83.69605255126953,0,3498.49365234375,10.932199478149414,0.19625163078308105,211.3533172607422,0.0008872188627719879,0.000342794373864308,0.20616967976093292,0.8541155457496643,0.0033010095357894897,10,1,1.9585082530975342
0.00041109215817414224,1.2623602151870728,37.38999938964844,1.3142653703689575,0.0381179042160511,1743309525.921916,37,-0.010578292421996593,1.0015193223953247,38,1.1985194683074951,0.251372367143631,1.0015194416046143,-0.2898879051208496,0.011578797362744808,760000.0,1.1985194683074951,16.344749450683594,1.0015194416046143,95.12898254394531,1.1985194683074951,1.5400679111480713,1000,0,4.043279647827148,3688.922885206,-1.5258788677030566e-09,84.04786682128906,0,3593.714111328125,11.081089973449707,0.2072734832763672,210.24087524414062,-0.0006107743829488754,0.0010743512539193034,0.1912645548582077,0.8557229042053223,-0.006340142339468002,10,1,1.6686203479766846
0.000364706531399861,1.2591519355773926,35.08000183105469,1.498681664466858,0.05396160110831261,1743309620.0098007,38,-0.008641854859888554,0.9994168281555176,39,1.2275196313858032,0.2683826684951782,0.9994168281555176,-0.1070699691772461,0.008904524147510529,780000.0,1.2275196313858032,15.951560020446777,0.9994168281555176,94.0173110961914,1.2275196313858032,1.5709739923477173,1000,0,3.5948379039764404,3783.24055715,1.5258788677030566e-09,83.55057525634766,0,3687.807373046875,10.466712951660156,0.16947367787361145,212.72679138183594,0.0019364375621080399,0.0004123928665649146,0.17907917499542236,0.8528411984443665,0.015843696892261505,10,1,1.5615503787994385
0.0004033211153000593,1.2561899423599243,30.56999969482422,1.5579652786254883,0.05582193285226822,1743309714.327389,39,-0.00823053065687418,0.999690055847168,40,1.2561649084091187,0.24090686440467834,0.999690055847168,-0.16946804523468018,0.008239747025072575,800000.0,1.2561649084091187,16.602672576904297,0.999690055847168,94.25599670410156,1.2561649084091187,1.73409104347229,1000,0,3.723487615585327,3877.929220147,-3.051757735406113e-09,83.34224700927734,0,3782.13232421875,10.913728713989258,0.20418822765350342,212.18807983398438,0.0004113242030143738,0.00021913551609031856,0.1546291559934616,0.8503109812736511,0.0018603317439556122,10,1,1.3920823335647583
0.00041390530532225966,1.250522494316101,33.599998474121094,1.1089091300964355,0.043259620666503906,1743309809.0160468,40,-0.011666841804981232,1.0013240575790405,41,1.2847050428390503,0.23373426496982574,1.0013240575790405,0.5798894166946411,0.01626439206302166,820000.0,1.2847050428390503,16.569896697998047,1.0013240575790405,94.62300872802734,1.2847050428390503,1.7901262044906616,1000,0,4.523528099060059,3972.107888025,-3.8146971692576415e-10,83.82489776611328,0,3876.818603515625,10.798084259033203,0.3641715347766876,211.36508178710938,-0.003436311148107052,0.000936221971642226,0.21077856421470642,0.8453013300895691,-0.012562312185764313,10,1,1.9719717502593994
