Loss/Loss_reward_critic,Loss/Loss_cost_critic/Delta,Train/StopIter,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Min,_timestamp,Train/PolicyRatio/Max,Train/LR,Train/PolicyRatio,Time/Update,Metrics/EpCost,Metrics/LagrangeMultiplier,Safety/EpCostShield,Value/Adv,Metrics/LagrangeMultiplier/Max,Train/Epoch,Loss/Loss_cost_critic,Time/Epoch,Safety/ShieldLagrangeMultiplier/Std,_runtime,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Std,Train/KL,_step,Loss/Loss_pi/Delta,Time/Total,Time/Rollout,Loss/Loss_pi,Train/Entropy,Loss/Loss_reward_critic/Delta,Metrics/EpRet,Metrics/LagrangeMultiplier/Std,Safety/shield_adv_c,Safety/shield_violation,Train/PolicyStd,TotalEnvSteps,Train/PolicyRatio/Min,Value/reward,Safety/ShieldLagrangeMultiplier,Time/FPS,Metrics/EpLen,Value/cost
0.04058586433529854,1.7791218757629395,18,1.6787080764770508,1.6540911197662354,1746572988.9589326,1.0051629543304443,0.00014699999883305281,1.0051629543304443,59.19560241699219,28.219999313354492,1.6787080764770508,55.79999923706055,0.12457483261823654,1.6787080764770508,50,8.515811920166016,151.7330322265625,0,9673.711500872,1.6540911197662354,0.014684034511446953,0.02112908661365509,51,0.07961827516555786,9505.9892578125,92.53739166259766,-0.26357999444007874,0.5553978681564331,-0.0007422007620334625,14.036948204040527,0,NaN,7.0730414390563965,0.42171239852905273,1020000.0,1.0051629543304443,1.5381897687911987,1.6540911197662354,131.81045532226562,1000,2.8762524127960205
0.047344181686639786,-2.6917519569396973,23,1.7062113285064697,1.6818960905075073,1746573155.7497041,1.0109010934829712,0.00014400000509340316,1.0109010934829712,75.029052734375,22.940000534057617,1.7062113285064697,38.5,-0.015834342688322067,1.7062113285064697,51,5.824059963226318,166.72332763671875,0,9829.396644556,1.6818960905075073,0.015000864863395691,0.0202019065618515,52,-0.11440813541412354,9672.7763671875,91.6942367553711,-0.37798812985420227,0.5343907475471497,0.0067583173513412476,14.611252784729004,0,NaN,6.607295989990234,0.41296109557151794,1040000.0,1.0109010934829712,1.5724999904632568,1.6818960905075073,119.95921325683594,1000,2.8222944736480713
0.058208007365465164,1.1463532447814941,19,1.7328888177871704,1.7090990543365479,1746573311.4347694,1.0060820579528809,0.00014099999680183828,1.0060819387435913,62.27952575683594,20.6299991607666,1.7328888177871704,48.29999923706055,0.19696836173534393,1.7328888177871704,52,6.9704132080078125,155.6028594970703,0,9993.171960921,1.7090990543365479,0.015459314920008183,0.020806416869163513,53,0.18777479231357574,9828.4462890625,93.32327270507812,-0.19021333754062653,0.5129218101501465,0.010863825678825378,14.650337219238281,0,NaN,5.672032356262207,0.40417706966400146,1060000.0,1.0060820579528809,1.4290168285369873,1.7090990543365479,128.5323486328125,1000,2.6126339435577393
0.04421398788690567,0.3043537139892578,22,1.758958339691162,1.73590087890625,1746573475.2101161,1.0066648721694946,0.00013800000306218863,1.0066648721694946,70.22802734375,22.290000915527344,1.758958339691162,51.79999923706055,0.3092433512210846,1.758958339691162,53,7.27476692199707,163.7067413330078,0,10155.863379951,1.73590087890625,0.015545738860964775,0.02043411321938038,54,-0.02131691575050354,9992.236328125,93.4786605834961,-0.21153025329113007,0.49611350893974304,-0.013994019478559494,14.194995880126953,0,NaN,6.0324554443359375,0.3974630832672119,1080000.0,1.0066648721694946,1.3722373247146606,1.73590087890625,122.16968536376953,1000,2.3885231018066406
0.04466636851429939,2.9805431365966797,21,1.7848023176193237,1.7632887363433838,1746573637.9015846,0.9992905259132385,0.00013499999477062374,0.9992905259132385,68.21522521972656,26.290000915527344,1.7848023176193237,76.80000305175781,-0.049314118921756744,1.7848023176193237,54,10.25531005859375,162.6243133544922,0,10329.286158857,1.7632887363433838,0.01578446291387081,0.020208576694130898,55,0.22897395491600037,10154.9287109375,94.40902709960938,0.0174437016248703,0.48562783002853394,0.00045238062739372253,14.782854080200195,0,NaN,6.051290988922119,0.39334386587142944,1100000.0,0.9992905259132385,1.6815377473831177,1.7632887363433838,122.98284149169922,1000,2.826589345932007
0.04416143149137497,-2.24051570892334,24,1.8104662895202637,1.7904691696166992,1746573811.3243308,1.0050938129425049,0.0001320000010309741,1.0050938129425049,79.57783508300781,26.479999542236328,1.8104662895202637,57.04999923706055,-0.12813186645507812,1.8104662895202637,55,8.01479434967041,173.35194396972656,0,10491.826332585,1.7904691696166992,0.015071212314069271,0.020802132785320282,56,-0.209358349442482,10328.3466796875,93.77405548095703,-0.1919146478176117,0.4775877594947815,-0.0005049370229244232,15.06200885772705,0,NaN,6.4244384765625,0.39017409086227417,1120000.0,1.0050938129425049,1.705089807510376,1.7904691696166992,115.37223052978516,1000,2.82869291305542
0.05852111056447029,0.36430931091308594,21,1.8361296653747559,1.8175339698791504,1746573973.8644528,1.006152629852295,0.0001289999927394092,1.006152629852295,69.7191162109375,28.420000076293945,1.8361296653747559,58.70000076293945,0.29201897978782654,1.8361296653747559,56,8.379103660583496,162.47181701660156,0,10655.811795802,1.8175339698791504,0.015037044882774353,0.020401129499077797,57,-0.02434961497783661,10490.890625,92.75263977050781,-0.2162642627954483,0.4658413529396057,0.014359679073095322,14.578900337219238,0,NaN,6.59052038192749,0.38561365008354187,1140000.0,1.006152629852295,1.3962820768356323,1.8175339698791504,123.09827423095703,1000,2.696040153503418
0.04718371108174324,-2.142258644104004,22,1.8618183135986328,1.8440890312194824,1746574137.8492818,1.0045753717422485,0.00012599999899975955,1.0045753717422485,72.81615447998047,28.639999389648438,1.8618183135986328,48.099998474121094,0.1367224007844925,1.8618183135986328,57,6.236845016479492,163.8284149169922,0,10823.137987177,1.8440890312194824,0.014897443354129791,0.021525835618376732,58,0.027057573199272156,10654.787109375,91.01222229003906,-0.18920668959617615,0.45524513721466064,-0.01133739948272705,14.94343376159668,0,NaN,5.560998439788818,0.3815303146839142,1160000.0,1.0045753717422485,1.6261534690856934,1.8440890312194824,122.07894134521484,1000,2.44797420501709
0.04355805739760399,0.8290252685546875,22,1.8875657320022583,1.8706337213516235,1746574305.1760933,1.0024253129959106,0.0001230000052601099,1.0024253129959106,72.90817260742188,28.989999771118164,1.8875657320022583,59.349998474121094,0.1479768455028534,1.8875657320022583,58,7.06587028503418,167.2440185546875,0,10985.762678723,1.8706337213516235,0.015586838126182556,0.02040407620370388,59,0.014781743288040161,10822.203125,94.3357925415039,-0.174424946308136,0.4422236382961273,-0.0036256536841392517,15.579428672790527,0,NaN,6.338765621185303,0.3765893280506134,1180000.0,1.0024253129959106,1.599406361579895,1.8706337213516235,119.58574676513672,1000,2.8506457805633545
0.04878533259034157,0.7034025192260742,21,1.9132487773895264,1.897864580154419,1746574467.8008094,1.00211763381958,0.00011999999696854502,1.00211763381958,69.21546936035156,27.420000076293945,1.9132487773895264,77.30000305175781,-0.058574363589286804,1.9132487773895264,59,7.769272804260254,162.5570068359375,0,11149.690218169,1.897864580154419,0.015197520144283772,0.021411385387182236,60,0.18080249428749084,10984.8271484375,93.34149932861328,0.006377547979354858,0.4397568106651306,0.005227275192737579,14.963874816894531,0,NaN,6.222870826721191,0.3756569027900696,1200000.0,1.00211763381958,1.4758496284484863,1.897864580154419,123.03376007080078,1000,2.7541284561157227
