Loss/Loss_pi/Delta,Time/Epoch,Value/Adv,Loss/Loss_cost_critic/Delta,Time/Total,Loss/Loss_pi,Loss/Loss_reward_critic/Delta,Misc/s,Value/reward,Metrics/EpLen,Train/KL,Train/Entropy,Train/PolicyRatio/Min,Misc/A,Train/PolicyRatio/Max,Misc/Alpha,Time/Update,Misc/gradient_norm,Misc/r,_step,Loss/Loss_cost_critic,Time/FPS,Train/PolicyStd,Misc/q,Train/StopIter,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Train/PolicyRatio,TotalEnvSteps,_runtime,Metrics/EpCost,Misc/B,Misc/xHx,Misc/Nu_star,Misc/H_inv_g,_timestamp,Misc/FinalStepNorm,Misc/cost_gradient_norm,Misc/AcceptanceStep,Train/Epoch,Misc/Lambda_star,Time/Rollout,Train/LR,Value/cost,Misc/OptimCase,Metrics/EpRet
-0.012733440846204758,119.05302429199219,1.5258788677030566e-09,4.081899166107178,1312.7349853515625,-0.044742435216903687,-0.8570866584777832,1.688915729522705,0.07820283621549606,500,0.00011491216719150543,1.3948124647140503,1.000091552734375,0.08663788437843323,1.000091552734375,0.4783424437046051,8.507161140441895,0.13179390132427216,-0.03606901317834854,11,9.835970878601074,167.99237060546875,0.9784125685691833,0.08740818500518799,10,5.044189929962158,6.473755638580769e-05,1.000091552734375,220000.0,1432.842196834,35.040000915527344,-726.9562377929688,0.08740818500518799,0.10882057249546051,0.7294862866401672,1743335855.083557,0.3486071527004242,0.573783814907074,1,10,0,110.54584503173828,0,5.584450721740723,0,-0.38583138585090637
0.016528353095054626,119.13018035888672,1.907348501362094e-09,-3.7548184394836426,1431.9345703125,-0.02821408212184906,0.3986968994140625,0.8169395327568054,0.16343645751476288,500,0.0001141748289228417,1.3905197381973267,1.002303123474121,0.08936746418476105,1.002303123474121,0.47244471311569214,8.541260719299316,0.13534562289714813,0.013904324732720852,12,6.081152439117432,167.88357543945312,0.9743502140045166,0.08960411697626114,10,5.442886829376221,0.0016286104219034314,1.002303123474121,240000.0,1551.752846178,27.579999923706055,-931.0848388671875,0.08960411697626114,0.1564660221338272,0.7360581755638123,1743335974.291422,0.3497565686702728,0.40424180030822754,1,11,0,110.58890533447266,0,6.153107643127441,0,0.3585279583930969
-0.0035245083272457123,118.82869720458984,-6.103515470812226e-09,0.6204462051391602,1550.8411865234375,-0.03173859044909477,-0.319608211517334,1.039994716644287,0.1785779744386673,500,0.00011899798846570775,1.391217589378357,1.0015408992767334,0.08840698003768921,1.0015408992767334,0.475106805562973,8.530890464782715,0.1406438797712326,0.014270465821027756,13,6.701598644256592,168.30950927734375,0.9752125144004822,0.08860279619693756,10,5.123278617858887,0.0010895803570747375,1.0015407800674438,260000.0,1671.032844994,19.549999237060547,-367.4842529296875,0.08860279619693756,0.13867540657520294,0.7207925319671631,1743336093.2020268,0.3428587019443512,0.45993801951408386,1,12,0,110.29778289794922,0,5.638763904571533,0,2.2971174716949463
-0.016515444964170456,119.20111083984375,-7.343292196537732e-09,2.321281909942627,1670.123046875,-0.04825403541326523,1.8569250106811523,2.069988965988159,0.06844954937696457,500,0.00012130161485401914,1.3906970024108887,1.0018529891967773,0.09429816156625748,1.0018529891967773,0.4605341851711273,8.61658000946045,0.13723920285701752,0.0011607385240495205,14,9.022880554199219,167.78367614746094,0.9744434952735901,0.09429880976676941,10,6.980203628540039,0.0013103174278512597,1.0018529891967773,280000.0,1790.203963299,28.530000686645508,-393.199951171875,0.09429880976676941,0.09829489886760712,0.7514687776565552,1743336212.481992,0.3449488878250122,0.6540544033050537,1,13,0,110.58451080322266,0,6.609301567077637,0,4.141671180725098
-0.0020647644996643066,119.0822982788086,2.2888182460434336e-09,0.09226322174072266,1789.28515625,-0.050318799912929535,-1.9240427017211914,2.0062880516052246,0.324510782957077,500,0.00011346568498993292,1.3933968544006348,1.0009429454803467,0.10564350336790085,1.0009429454803467,0.43370890617370605,8.51227855682373,0.145162433385849,-0.03696287050843239,15,9.115143775939941,167.95106506347656,0.9767276644706726,0.10632448643445969,10,5.056160926818848,0.0006666507688350976,1.0009428262710571,300000.0,1909.586281323,40.04999923706055,-799.4675903320312,0.10632448643445969,0.09984316676855087,0.798639714717865,1743336331.6531732,0.3482222855091095,0.630787193775177,1,14,0,110.57000732421875,0,6.064052581787109,0,2.6392123699188232
0.021246371790766716,119.31168365478516,6.103515470812226e-09,-3.830813407897949,1908.6864013671875,-0.02907242812216282,0.05285072326660156,1.002353310585022,0.4621146619319916,500,0.00011674853158183396,1.3936924934387207,1.0007003545761108,0.0948929488658905,1.0007003545761108,0.4563664495944977,8.496315002441406,0.13819199800491333,0.03374544158577919,16,5.284330368041992,167.62818908691406,0.9772743582725525,0.09602902829647064,10,5.109011650085449,0.0004951411974616349,1.0007003545761108,320000.0,2029.173900691,42.529998779296875,-1804.5340576171875,0.09602902829647064,0.1412552446126938,0.7677958607673645,1743336451.0355096,0.3461618423461914,0.4515710473060608,1,15,0,110.81535339355469,0,6.197193622589111,0,2.8181509971618652
-0.006743242964148521,119.49475860595703,0.0,-0.5850577354431152,2028.2510986328125,-0.03581567108631134,-1.1108291149139404,1.4433355331420898,0.4386514723300934,500,0.00010945841495413333,1.390175223350525,1.001909613609314,0.10783631354570389,1.001909613609314,0.42906108498573303,8.510063171386719,0.14960114657878876,0.0340689942240715,17,4.699272632598877,167.37135314941406,0.974129855632782,0.10864049196243286,10,3.998182535171509,0.001350216451101005,1.001909613609314,340000.0,2148.146667997,22.950000762939453,-364.9003601074219,0.10864049196243286,0.11771487444639206,0.8054071664810181,1743336570.6230245,0.35389819741249084,0.5304758548736572,1,16,0,110.98467254638672,0,6.311272621154785,0,-0.651237428188324
-0.009369101375341415,118.89036560058594,2.2888182460434336e-09,2.3510584831237793,2147.234130859375,-0.045184772461652756,2.415250062942505,1.4445440769195557,0.5519086122512817,500,0.00011506229930091649,1.389115810394287,1.0028066635131836,0.08579904586076736,1.0028066635131836,0.4792923033237457,8.509401321411133,0.13370655477046967,-0.04271424561738968,18,7.050331115722656,168.2222137451172,0.9733843207359314,0.08706207573413849,10,6.413432598114014,0.001984667032957077,1.0028066635131836,360000.0,2267.543840887,24.079999923706055,-401.3844299316406,0.08706207573413849,0.11766562610864639,0.7280105352401733,1743336689.5958798,0.3492390215396881,0.5366419553756714,1,17,0,110.38095092773438,0,7.250240802764893,0,0.749265730381012
0.015834523364901543,119.3140640258789,6.103515470812226e-09,-2.57672119140625,2266.63134765625,-0.029350249096751213,-2.3050880432128906,0.8363749384880066,0.08568613231182098,500,0.00011176737461937591,1.3892232179641724,0.9973475337028503,0.08367753773927689,0.9973475337028503,0.48888614773750305,8.49803352355957,0.12934771180152893,-0.0009507527574896812,19,4.473609924316406,167.6248321533203,0.9735925197601318,0.08367861807346344,10,4.108344554901123,0.0018755909986793995,0.9973475337028503,380000.0,2387.015743916,27.100000381469727,-878.0670776367188,0.08367861807346344,0.1546373814344406,0.7240679860115051,1743336808.9930816,0.351283460855484,0.398649126291275,1,18,0,110.8160171508789,0,5.914547443389893,0,-1.2128338813781738
0.004953218623995781,119.38612365722656,3.051757735406113e-09,1.1156005859375,2386.111572265625,-0.024397030472755432,0.5625190734863281,0.9060235023498535,-0.07242584228515625,500,0.00012438859266694635,1.3904260396957397,1.002309799194336,0.09986516088247299,1.002309799194336,0.43987464904785156,8.511222839355469,0.14307846128940582,0.05630839616060257,20,5.589210510253906,167.52365112304688,0.9751815795898438,0.10336466878652573,10,4.670863628387451,0.0016332183731719851,1.002309799194336,400000.0,2505.730832624,21.350000381469727,-503.0823059082031,0.10336466878652573,0.1485748291015625,0.7926315665245056,1743336928.4649947,0.3365359306335449,0.45514288544654846,1,19,0,110.87488555908203,0,5.080729007720947,0,0.14421729743480682
-0.02191177010536194,118.63023376464844,-1.5258788677030566e-09,2.932191848754883,2504.816650390625,-0.04630880057811737,0.9301919937133789,1.8745532035827637,0.040045496076345444,500,0.00011812780576292425,1.3889349699020386,0.9995946884155273,0.09091833233833313,0.9995946884155273,0.46827924251556396,8.515543937683105,0.13634471595287323,-0.023193983361124992,21,8.521402359008789,168.59109497070312,0.9738175868988037,0.09120531380176544,10,5.60105562210083,0.000286570459138602,0.9995946884155273,420000.0,2624.370276777,30.639999389648438,-500.79779052734375,0.09120531380176544,0.10329186171293259,0.738352358341217,1743337047.1800544,0.34586480259895325,0.6178724765777588,1,20,0,110.11466217041016,0,6.2100701332092285,0,-0.3166142404079437
0.0020796991884708405,118.55890655517578,-8.392333938900265e-09,1.679642677307129,2623.460205078125,-0.04422910138964653,0.6597738265991211,1.9301968812942505,0.21944604814052582,500,0.00011472379992483184,1.3828554153442383,0.9988675117492676,0.0952245220541954,0.9988675117492676,0.4568824768066406,8.506607055664062,0.14162462949752808,0.03368069976568222,22,10.201045036315918,168.69252014160156,0.967736542224884,0.09581223130226135,10,6.260829448699951,0.0008007620344869792,0.9988675117492676,440000.0,2743.525164904,46.2400016784668,-1107.7103271484375,0.09581223130226135,0.10179212689399719,0.7541871070861816,1743337165.8194995,0.34881216287612915,0.6170801520347595,1,21,0,110.05227661132812,0,7.280792236328125,0,-0.197967529296875
-0.0048089399933815,119.0699462890625,-1.5258788677030566e-09,-0.29564762115478516,2742.609375,-0.04903804138302803,-1.587336540222168,1.8895723819732666,0.12084194272756577,500,0.00011365561658749357,1.3834608793258667,1.0010011196136475,0.09508596360683441,1.0010011196136475,0.45762529969215393,8.503023147583008,0.1395477056503296,-0.02801886573433876,23,9.905397415161133,167.96849060058594,0.9679276943206787,0.09550143033266068,10,4.673492908477783,0.000707898463588208,1.001001000404358,460000.0,2861.900300571,44.59000015258789,-1052.2117919921875,0.09550143033266068,0.10288053750991821,0.7506861090660095,1743337284.9741607,0.35019418597221375,0.6166731715202332,1,22,0,110.56690979003906,0,6.063604831695557,0,-0.2355812042951584
-0.006409760564565659,118.28819274902344,1.1444091230217168e-09,1.4360437393188477,2860.9833984375,-0.05544780194759369,4.368521213531494,2.4429996013641357,-0.12312523275613785,500,0.00011419257498346269,1.3845323324203491,0.9993650913238525,0.09655417501926422,0.9993650913238525,0.4515592157840729,8.49960994720459,0.14190363883972168,-0.06114452704787254,24,11.34144115447998,169.07858276367188,0.9687368273735046,0.09808453172445297,10,9.042014122009277,0.00044894820894114673,0.9993650913238525,480000.0,2981.127391639,47.58000183105469,-926.65087890625,0.09808453172445297,0.09048014879226685,0.7664296627044678,1743337403.3492248,0.34990349411964417,0.6907130479812622,1,23,0,109.78856658935547,0,7.102984428405762,0,3.6067187786102295
0.01108178123831749,119.1496353149414,-7.629394005448376e-09,-4.032344818115234,2980.219482421875,-0.0443660207092762,-3.6186599731445312,1.7869971990585327,0.14126791059970856,500,0.00011285394430160522,1.3839396238327026,0.999060869216919,0.10201247781515121,0.999060869216919,0.4427556097507477,8.509696960449219,0.1467747986316681,0.0045137181878089905,25,7.309096336364746,167.8561553955078,0.9684202671051025,0.10202387720346451,10,5.423354148864746,0.0006640657666139305,0.999060869216919,500000.0,3100.304056368,46.7400016784668,-1222.4931640625,0.10202387720346451,0.10579206049442291,0.773916482925415,1743337522.5763144,0.3497655987739563,0.5944786071777344,1,24,0,110.63992309570312,0,6.875820159912109,0,2.7006189823150635
-0.0020090974867343903,119.08069610595703,3.433227480087453e-09,0.055328369140625,3099.389892578125,-0.04637511819601059,-0.6164379119873047,1.9975464344024658,0.3893674612045288,500,0.000112647503556218,1.3869975805282593,1.0027984380722046,0.08810453861951828,1.0027984380722046,0.4755636155605316,8.506925582885742,0.12981237471103668,0.025601297616958618,26,7.364424705505371,167.95333862304688,0.9718716740608215,0.08843265473842621,10,4.806916236877441,0.0019787102937698364,1.0027984380722046,520000.0,3219.197054066,37.27000045776367,-695.3595581054688,0.08843265473842621,0.10006139427423477,0.745293140411377,1743337641.7530541,0.35001859068870544,0.636184573173523,1,25,0,110.57374572753906,0,7.035070419311523,0,4.500545024871826
0.008892267942428589,118.80130004882812,-4.577636492086867e-09,-1.067230224609375,3218.287841796875,-0.037482850253582,0.4935340881347656,1.2333590984344482,0.22436654567718506,500,0.00010555994958849624,1.3892444372177124,1.0001153945922852,0.08244886249303818,1.0001153945922852,0.4921991527080536,8.513678550720215,0.12493433803319931,-0.011490675620734692,27,6.297194480895996,168.34832763671875,0.9743276238441467,0.08255591988563538,10,5.300450325012207,8.15401435829699e-05,1.0001153945922852,540000.0,3337.984240768,33.970001220703125,-935.6044311523438,0.08255591988563538,0.12734158337116241,0.7310289740562439,1743337760.6460805,0.35610008239746094,0.4869688153266907,1,26,0,110.28760528564453,0,7.332073211669922,0,-1.934748649597168
-0.0033248402178287506,118.70952606201172,-6.103515470812226e-09,-0.4895319938659668,3337.07568359375,-0.04080769047141075,0.19530630111694336,1.4585645198822021,-0.013177240267395973,500,0.00011180953879375011,1.3910331726074219,0.998695969581604,0.08627068996429443,0.998695969581604,0.48108357191085815,8.524398803710938,0.1291109323501587,-0.014505818486213684,28,5.807662487030029,168.4784698486328,0.9763811230659485,0.08641495555639267,10,5.49575662612915,0.0009221168584190309,0.9986959099769592,560000.0,3457.363346089,37.04999923706055,-941.1124267578125,0.08641495555639267,0.11709872633218765,0.7332452535629272,1743337879.4334624,0.34965845942497253,0.5388379693031311,1,27,0,110.18511199951172,0,5.368576526641846,0,-2.030803918838501
0.001371145248413086,119.29119873046875,4.577636492086867e-09,-1.3876848220825195,3456.4462890625,-0.039436545222997665,1.725235939025879,1.429288387298584,0.12484057247638702,500,0.00011836963676614687,1.3917545080184937,0.9984997510910034,0.08774109929800034,0.9984997510910034,0.47739923000335693,8.527761459350586,0.13854265213012695,-0.004280950408428907,29,4.41997766494751,167.65695190429688,0.9767816662788391,0.08775392174720764,10,7.220992565155029,0.0010608643060550094,0.9984996914863586,580000.0,3576.198464646,23.3799991607666,-382.4251403808594,0.08775392174720764,0.11829191446304321,0.7176243662834167,1743337998.8122675,0.3459131717681885,0.537998378276825,1,28,0,110.76342010498047,0,6.676231384277344,0,-2.1688270568847656
0.011108579114079475,118.74580383300781,0.0,1.3575901985168457,3575.283935546875,-0.02832796610891819,-1.2479944229125977,0.8549494743347168,0.13832995295524597,500,0.0001053891028277576,1.396510124206543,1.0001659393310547,0.09521093964576721,1.0001659393310547,0.457869291305542,8.521172523498535,0.1380772739648819,0.012702752836048603,30,5.7775678634643555,168.427001953125,0.98175448179245,0.09539967775344849,10,5.972998142242432,0.00011739305045921355,1.0001659393310547,600000.0,3695.115594185,26.799999237060547,-840.0762939453125,0.09539967775344849,0.15294833481311798,0.7510062456130981,1743338117.6476345,0.3558892011642456,0.40721264481544495,1,29,0,110.22461700439453,0,5.865866184234619,0,0.7022783160209656
-0.01988539658486843,118.81998443603516,3.051757735406113e-09,1.4670791625976562,3694.196533203125,-0.04821336269378662,-0.21536588668823242,2.4284374713897705,0.07606340199708939,500,0.0001201706618303433,1.400598168373108,1.0028793811798096,0.09223351627588272,1.0028793811798096,0.46332183480262756,8.53093147277832,0.1355179101228714,0.0476246103644371,31,7.244647026062012,168.3218536376953,0.9860358238220215,0.0931674912571907,10,5.757632255554199,0.0020359738264232874,1.00287926197052,620000.0,3814.157440229,30.6200008392334,-386.06549072265625,0.0931674912571907,0.09075102210044861,0.7536494731903076,1743338236.5648446,0.33996832370758057,0.7108631134033203,1,30,0,110.28903198242188,0,6.014835357666016,0,1.3900856971740723
0.00037851184606552124,118.9681167602539,-1.5258788677030566e-09,2.977428436279297,3813.25439453125,-0.0478348508477211,0.17811012268066406,2.195099115371704,0.13872617483139038,500,0.00011752072168746963,1.3993107080459595,0.9988381266593933,0.09498205035924911,0.9988381266593933,0.458304762840271,8.513053894042969,0.1363082379102707,0.022780850529670715,32,10.222075462341309,168.1122589111328,0.9847505688667297,0.0952184721827507,10,5.935742378234863,0.0008215544512495399,0.9988381266593933,640000.0,3933.414434499,39.380001068115234,-706.455810546875,0.0952184721827507,0.09545263648033142,0.7672491669654846,1743338355.606678,0.3467947840690613,0.6641092300415039,1,31,0,110.45504760742188,0,6.040255546569824,0,2.891273260116577
0.022348793223500252,119.16606903076172,7.724762163263676e-09,-7.502058029174805,3932.497802734375,-0.025486057624220848,-1.3470263481140137,0.49840593338012695,0.31109774112701416,500,0.00011119914415758103,1.400014877319336,1.0022032260894775,0.09802807122468948,1.0022032260894775,0.45140936970710754,8.493436813354492,0.14169862866401672,0.007784591522067785,33,2.720017433166504,167.8330078125,0.9854521751403809,0.09814965724945068,10,4.58871603012085,0.0015578599413856864,1.002203106880188,660000.0,4051.631539654,22.309999465942383,-998.6360473632812,0.09814965724945068,0.2003195732831955,0.7808187007904053,1743338474.8636773,0.3505304157733917,0.31753009557724,1,32,0,110.67261505126953,0,7.019380569458008,0,3.91294002532959
-0.010769503191113472,118.13733673095703,7.629394005448376e-09,2.4099721908569336,4050.721923828125,-0.03625556081533432,2.798305034637451,0.9877748489379883,0.2592023015022278,500,0.00011729299876606092,1.405342936515808,0.9987732172012329,0.08546395599842072,0.9987732172012329,0.4810411334037781,8.510074615478516,0.1335984319448471,-0.030893925577402115,34,5.1299896240234375,169.29449462890625,0.9908564686775208,0.08643019944429398,10,7.387021064758301,0.0008674945565871894,0.9987731575965881,680000.0,4170.307346623,22.0,-489.97021484375,0.08643019944429398,0.1422938108444214,0.7266235947608948,1743338593.0807786,0.34673067927360535,0.45056429505348206,1,33,0,109.62723541259766,0,6.330224990844727,0,3.1268744468688965
-0.003573749214410782,118.57447052001953,-1.5258788677030566e-09,3.1873350143432617,4169.38623046875,-0.0398293100297451,-1.9358415603637695,1.6503493785858154,0.48734110593795776,500,0.00011935027578147128,1.3974508047103882,1.0002310276031494,0.09328889846801758,1.0002310276031494,0.4604423940181732,8.507871627807617,0.14229533076286316,0.04157843813300133,35,8.3173246383667,168.67037963867188,0.9833161234855652,0.09433641284704208,10,5.451179504394531,0.00016330499784089625,1.0002309083938599,700000.0,4288.776457588,24.719999313354492,-370.25213623046875,0.09433641284704208,0.11008471995592117,0.7448849081993103,1743338711.7559304,0.3493232727050781,0.5783867239952087,1,34,0,110.06658172607422,0,7.549905300140381,0,-0.3417075276374817
-0.005982656031847,118.3834228515625,3.051757735406113e-09,0.8004264831542969,4287.86328125,-0.0458119660615921,1.638272762298584,1.8301911354064941,0.19112761318683624,500,0.00012018851703032851,1.3940387964248657,1.0004141330718994,0.09581952542066574,1.0004141330718994,0.45662394165992737,8.500354766845703,0.14067837595939636,-0.013611506670713425,36,9.117751121520996,168.94256591796875,0.9798263907432556,0.09592075645923615,10,7.089452266693115,0.00029278011061251163,1.0004140138626099,720000.0,4407.760256232,34.66999816894531,-656.7467651367188,0.09592075645923615,0.10453621298074722,0.7640077471733093,1743338830.2254252,0.34383898973464966,0.6299432516098022,1,35,0,109.883056640625,0,7.669554710388184,0,-1.3016856908798218
0.004449076950550079,118.88368225097656,3.051757735406113e-09,-4.557538986206055,4406.82958984375,-0.04136288911104202,-0.1911625862121582,1.2501081228256226,0.2743055820465088,500,0.00011374047608114779,1.4026681184768677,1.0006407499313354,0.0904400497674942,1.0006407499313354,0.467658668756485,8.505752563476562,0.1355762779712677,-0.0354888029396534,37,4.560212135314941,168.23167419433594,0.988368034362793,0.09144752472639084,10,6.898289680480957,0.0004530505102593452,1.0006407499313354,740000.0,4526.764244187,35.650001525878906,-1016.630126953125,0.09144752472639084,0.12648563086986542,0.752917468547821,1743338949.2087955,0.34867703914642334,0.5001099109649658,1,36,0,110.3779067993164,0,6.077249050140381,0,-3.3200039863586426
