Misc/s,Time/FPS,Value/reward,Train/Entropy,Misc/r,Misc/Nu_star,Misc/OptimCase,Loss/Loss_reward_critic/Delta,Misc/q,Loss/Loss_pi,Train/PolicyRatio/Max,Value/Adv,Loss/Loss_reward_critic,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Metrics/EpRet,Time/Epoch,Train/PolicyRatio/Std,Time/Update,Misc/B,Train/LR,Misc/Lambda_star,Loss/Loss_cost_critic,Misc/AcceptanceStep,Train/Epoch,Train/KL,_runtime,Train/PolicyRatio,Misc/A,Metrics/EpLen,_timestamp,Time/Rollout,Misc/H_inv_g,_step,Misc/xHx,Value/cost,Misc/Alpha,Loss/Loss_pi/Delta,Train/PolicyStd,Misc/FinalStepNorm,Misc/gradient_norm,Metrics/EpCost,Misc/cost_gradient_norm,Time/Total,TotalEnvSteps,Train/StopIter
0.019327901303768158,58.288780212402344,0.0037866889033466578,1.4391679763793945,0.002578814746811986,1.017237901687622,0,-0.001809331588447094,0.013635966926813126,-0.0029982090927660465,0.9998166561126709,-3.051757735406113e-09,0.004828047938644886,0.9998166561126709,-1.1564310789108276,-0.7144221663475037,343.11920166015625,0.00012964371126145124,8.46245002746582,-97407.921875,0,0,1.4438685178756714,1,10,0.00014955198275856674,4127.327703109,0.9998166561126709,0.013291889801621437,1000,1743331581.4254055,334.65673828125,0.2499334067106247,11,0.013635966926813126,3.4920949935913086,1.211077332496643,0.004358595237135887,1.0209115743637085,0.32507070899009705,0.09182778745889664,43.38999938964844,0.1250704973936081,3786.085205078125,220000.0,10
0.030862819403409958,58.76778793334961,-0.0358121395111084,1.4301729202270508,0.0019938452169299126,0.8050023317337036,0,0.0008039702661335468,0.016132812947034836,-0.0047859144397079945,1.000687599182129,-3.051757735406113e-09,0.005632018204778433,1.000687599182129,0.06780922412872314,-0.6975966095924377,340.3224792480469,0.00048614986008033156,8.471824645996094,-50247.62109375,0,0,1.5116777420043945,1,11,0.00016387883806601167,4468.166956301,1.000687599182129,0.016004003584384918,1000,1743331921.8050857,331.85064697265625,0.26461970806121826,12,0.016132812947034836,2.6323421001434326,1.1134220361709595,-0.001787705346941948,1.0114787817001343,0.3090227544307709,0.1764451265335083,39.380001068115234,0.12396556884050369,4126.4794921875,240000.0,10
0.0471247136592865,58.68910217285156,-0.028205597773194313,1.4135555028915405,0.0013689871411770582,0.6514642238616943,0,-0.0027833348140120506,0.01030535064637661,-0.006756808143109083,0.9999086260795593,-1.9073485846288207e-10,0.0028486833907663822,0.9999086260795593,0.20152819156646729,-0.7843908667564392,340.7787780761719,6.465329352067783e-05,8.515021324157715,-31912.916015625,0,0,1.7132059335708618,1,12,0.00016142915410455316,4813.919455166,0.9999086260795593,0.01026558130979538,1000,1743332262.6443274,332.26373291015625,0.2250037044286728,13,0.01030535064637661,3.53993821144104,1.3931034803390503,-0.0019708937034010887,0.9948355555534363,0.3101504445075989,0.07107871770858765,38.779998779296875,0.19136396050453186,4467.31396484375,260000.0,10
0.032124992460012436,57.8567008972168,-0.03898569941520691,1.4022289514541626,0.002701874589547515,0.7890297770500183,0,0.003943902440369129,0.011062107048928738,-0.00445700716227293,1.000372290611267,-3.051757735406113e-09,0.006792585831135511,1.000372290611267,-0.17338943481445312,-0.8144371509552002,345.6816711425781,0.0002631649549584836,8.518477439880371,-27495.0234375,0,0,1.5398164987564087,1,13,0.00015172080020420253,5155.821163337,1.000372290611267,0.01083486620336771,1000,1743332608.396819,337.1631774902344,0.24324765801429749,14,0.011062107048928738,3.015960216522217,1.3446085453033447,0.002299800980836153,0.9835694432258606,0.3241288661956787,0.10372540354728699,29.719999313354492,0.13973598182201385,4813.0576171875,280000.0,10
0.024503568187355995,58.50810623168945,-0.04055566340684891,1.4045095443725586,-0.0019166037673130631,0.9034419655799866,0,0.0016108821146190166,0.0120646171271801,-0.005910390056669712,0.9986931681632996,-1.754760781125242e-08,0.008403467945754528,0.9986931681632996,0.1507629156112671,-1.0004353523254395,341.8329772949219,0.000924083695281297,8.481645584106445,-30571.71875,0,0,1.6905794143676758,1,14,0.0001358889858238399,5499.259284334,0.9986931681632996,0.011914705857634544,1000,1743332950.298556,333.351318359375,0.23794390261173248,15,0.0120646171271801,3.1078264713287354,1.287532091140747,-0.001453382894396782,0.9858565330505371,0.3188348412513733,0.10773957520723343,27.3700008392334,0.1647169440984726,5154.9609375,300000.0,10
0.05335603654384613,58.24724197387695,-0.05236157402396202,1.4134035110473633,0.003330322215333581,0.6122420430183411,0,-0.004208636935800314,0.013051239773631096,-0.006675856653600931,0.9997677803039551,1.5258788677030566e-09,0.004194831009954214,0.9997677803039551,-0.10332608222961426,-1.0132886171340942,343.3638916015625,0.00016423221677541733,8.594806671142578,-18291.01953125,0,0,1.5872533321380615,1,15,0.0001727604540064931,5841.685457844,0.9997677803039551,0.012843371368944645,1000,1743333293.7366548,334.7690734863281,0.21426047384738922,16,0.013051239773631096,3.230022430419922,1.2379095554351807,-0.0007654665969312191,0.9945816993713379,0.287232905626297,0.16450829803943634,31.239999771118164,0.22798383235931396,5498.39306640625,320000.0,10
0.0332331657409668,58.41623306274414,-0.06317253410816193,1.4266878366470337,0.004090706817805767,0.7757630348205566,0,0.00045075593516230583,0.010909585282206535,-0.0040018619038164616,0.9991890788078308,1.525878801089675e-08,0.00464558694511652,0.9991890788078308,-0.32990169525146484,-1.0140436887741089,342.3705749511719,0.0005734218866564333,8.560769081115723,-25323.474609375,0,0,1.2573516368865967,1,16,0.00013218676031101495,6183.004089239,0.9991890788078308,0.010406055487692356,1000,1743333636.162922,333.8097839355469,0.20853859186172485,17,0.010909585282206535,3.717383623123169,1.3539750576019287,0.0026739947497844696,1.0078529119491577,0.3236338198184967,0.1684635579586029,29.010000228881836,0.12477606534957886,5840.8388671875,340000.0,10
0.02779589220881462,58.60618209838867,-0.07274480909109116,1.4297112226486206,-0.0007374340202659369,0.848251461982727,0,0.0007865834049880505,0.010428310371935368,-0.005692383274435997,0.9990498423576355,-6.484984993448961e-09,0.00543217035010457,0.9990498423576355,0.263821005821228,-1.0561113357543945,341.26092529296875,0.0006719050579704344,8.544422149658203,-24620.359375,0,0,1.5211726427078247,1,17,0.00017000250227283686,6524.053308491,0.9990498423576355,0.01040874607861042,1000,1743333977.4814186,332.71649169921875,0.22276920080184937,18,0.010428310371935368,3.3181991577148438,1.3848661184310913,-0.0016905213706195354,1.0108798742294312,0.2889230251312256,0.09150185436010361,26.15999984741211,0.12552598118782043,6182.15625,360000.0,10
0.021468227729201317,58.65414047241211,-0.07684454321861267,1.4385277032852173,0.0033060379792004824,0.9651988744735718,0,0.001222939696162939,0.010912943631410599,-0.0027982699684798717,0.9996506571769714,3.051757735406113e-09,0.0066551100462675095,0.9996506571769714,0.21452677249908447,-1.0435404777526855,340.9819030761719,0.0002470367180649191,9.167171478271484,-32292.75390625,0,0,1.7356994152069092,1,18,0.00017339613987132907,6866.989799084,0.9996506571769714,0.010403824970126152,1000,1743334318.5307493,331.814697265625,0.2391713261604309,19,0.010912943631410599,2.8901278972625732,1.353766679763794,0.0028941133059561253,1.019900918006897,0.2881028950214386,0.0893976241350174,26.329999923706055,0.2037154883146286,6523.193359375,380000.0,10
0.023217054083943367,58.33183670043945,-0.0849091038107872,1.4436928033828735,0.00017923150153364986,0.9281353950500488,0,-0.0022258320823311806,0.014603031799197197,-0.004984855651855469,1.000396728515625,5.7220459481754915e-09,0.004429277963936329,1.000396728515625,-0.18568789958953857,-0.9129948616027832,342.8659362792969,0.0002805294352583587,8.646921157836914,-25706.28515625,0,0,1.5500115156173706,1,19,0.00017114370712079108,7209.372152143,1.000396728515625,0.014601647853851318,1000,1743334661.4670868,334.218994140625,0.28729933500289917,20,0.014603031799197197,2.178920269012451,1.1702895164489746,-0.002186585683375597,1.0256074666976929,0.2911030054092407,0.08562204241752625,24.43000030517578,0.12512566149234772,6866.126953125,400000.0,10
0.025581462308764458,58.42591094970703,-0.082046739757061,1.4292892217636108,0.0023451310116797686,0.8842034935951233,0,-0.00037436652928590775,0.010625116527080536,-0.0037173773162066936,0.9996547102928162,-7.629394338515283e-10,0.004054911434650421,0.9996547102928162,-0.38958489894866943,-0.891732931137085,342.3138732910156,0.00024417071836069226,8.664291381835938,-18988.787109375,0,0,1.1604266166687012,1,20,0.0001385761861456558,7552.826705015,0.9996547102928162,0.010410130955278873,1000,1743335003.8494155,333.6495666503906,0.20119543373584747,21,0.010625116527080536,1.936441421508789,1.3719804286956787,0.001267478335648775,1.0108286142349243,0.3182007968425751,0.11716253310441971,22.040000915527344,0.2105078250169754,7208.51416015625,420000.0,10
0.05145663768053055,58.2425422668457,-0.08615742623806,1.4241749048233032,0.002626609057188034,0.623439371585846,0,0.0003397781401872635,0.011658959090709686,-0.006531328894197941,0.9988969564437866,-6.103515470812226e-09,0.004394689574837685,0.9988969564437866,0.7505757808685303,-0.9437282681465149,343.3916015625,0.0007800257881172001,8.570915222167969,-13208.0869140625,0,0,1.9110023975372314,1,21,0.0001536886702524498,7895.611710665,0.9988968968391418,0.011524884030222893,1000,1743335347.3040035,334.8206787109375,0.2314053475856781,22,0.011658959090709686,2.809673547744751,1.3097394704818726,-0.002813951577991247,1.005393385887146,0.29595494270324707,0.08834972232580185,26.06999969482422,0.21214047074317932,7551.9736328125,440000.0,10
0.022494900971651077,58.35679244995117,-0.08616431802511215,1.418570876121521,-0.0008719168254174292,0.942915678024292,0,0.0006423653103411198,0.01706482470035553,-0.006368944887071848,1.0008220672607422,3.814697002724188e-09,0.005037054885178804,1.0008220672607422,-0.5353368520736694,-1.0084903240203857,342.71929931640625,0.0005813455209136009,8.564143180847168,-22947.322265625,0,0,1.375665545463562,1,22,0.00017016926722135395,8237.784013662,1.0008220672607422,0.017031028866767883,1000,1743335690.089035,334.1551513671875,0.24815861880779266,23,0.01706482470035553,3.171560525894165,1.082589864730835,0.0001623840071260929,0.9997968673706055,0.29804176092147827,0.28803274035453796,22.719999313354492,0.18828238546848297,7894.75537109375,460000.0,10
0.031079284846782684,58.46231460571289,-0.08894266933202744,1.4167801141738892,0.0009147209348157048,0.8021939992904663,0,-0.0004492197185754776,0.013541954569518566,-0.005167059134691954,0.9988207221031189,-5.1498409980865745e-09,0.004587835166603327,0.9988207221031189,-0.06485474109649658,-1.057388424873352,342.1007385253906,0.0008338894695043564,8.553253173828125,-15971.978515625,0,0,1.3108108043670654,1,23,0.00014017551438882947,8578.177191393,0.9988207221031189,0.013515032827854156,1000,1743336032.261334,333.5474548339844,0.24738791584968567,24,0.013541954569518566,3.297577381134033,1.2152738571166992,0.0012018857523798943,0.9979055523872375,0.32621505856513977,0.11232873052358627,22.280000686645508,0.16385994851589203,8236.9208984375,480000.0,10
0.03679674118757248,58.76807403564453,-0.09640506654977798,1.410549521446228,-0.0003562703786883503,0.7372423410415649,0,0.002223951742053032,0.011148834601044655,-0.006739126984030008,1.0002038478851318,2.2888182460434336e-09,0.006811786908656359,1.0002038478851318,0.12640678882598877,-1.1391853094100952,340.3208312988281,0.00014414226461667567,8.509404182434082,-12927.1015625,0,0,1.4372175931930542,1,24,0.00013888109242543578,8921.119393582,1.0002037286758423,0.011145384982228279,1000,1743336372.654462,331.8114013671875,0.23577886819839478,25,0.011148834601044655,2.3454017639160156,1.339368462562561,-0.0015720678493380547,0.9916642308235168,0.3348295986652374,0.10366831719875336,21.809999465942383,0.13517604768276215,8577.3134765625,500000.0,10
0.010616419836878777,58.33097457885742,-0.0912766382098198,1.4184223413467407,0.00195278599858284,1.3725422620773315,0,-0.0024071866646409035,0.01170584186911583,-0.0013251359341666102,0.9991872310638428,-3.051757735406113e-09,0.004404600244015455,0.9991872310638428,-0.5267565846443176,-1.1549650430679321,342.8710021972656,0.0005747144459746778,8.546623229980469,-34904.6015625,0,0,0.9104610085487366,1,25,0.00015250623982865363,9263.904830123,0.9991872310638428,0.011346646584570408,1000,1743336715.5967848,334.3243408203125,0.22346417605876923,26,0.01170584186911583,2.4698262214660645,1.3071140050888062,0.005413991049863398,0.9995226263999939,0.31117990612983704,0.17148862779140472,19.25,0.08999912440776825,8920.2578125,520000.0,10
0.030633870512247086,58.3562126159668,-0.09993522614240646,1.4236098527908325,0.0022796569392085075,0.8080049157142639,0,0.003019989002496004,0.015872549265623093,-0.004323529079556465,0.9996392130851746,-4.577636492086867e-09,0.007424589246511459,0.9996392130851746,0.11003226041793823,-1.1466081142425537,342.7227478027344,0.0002551289217080921,8.533899307250977,-7247.1845703125,0,0,1.0204932689666748,1,26,0.00013540433428715914,9605.078624756,0.9996392130851746,0.015702905133366585,1000,1743337058.382169,334.1888122558594,0.2502793073654175,27,0.015872549265623093,1.8322796821594238,1.1225134134292603,-0.002998393145389855,1.004686713218689,0.33420640230178833,0.23063860833644867,14.899999618530273,0.12950961291790009,9263.05078125,540000.0,10
0.017460700124502182,58.63346481323242,-0.10330529510974884,1.4238075017929077,0.0005486803129315376,1.0702470541000366,0,-0.002038941252976656,0.010672783479094505,-0.004230915103107691,0.9998587369918823,0.0,0.005385647993534803,0.9998587369918823,-0.0982094407081604,-1.230188250541687,341.10211181640625,9.991612751036882e-05,8.524563789367676,-15686.76953125,0,0,0.9222838282585144,1,27,0.00013701911666430533,9946.320521488,0.9998586773872375,0.010655541904270649,1000,1743337399.556016,332.5775451660156,0.21889442205429077,28,0.010672783479094505,1.827682614326477,1.3689132928848267,9.261397644877434e-05,1.0051182508468628,0.3282890021800995,0.09389819949865341,16.549999237060547,0.13210994005203247,9604.21484375,560000.0,10
0.01027408242225647,58.61883544921875,-0.09813196957111359,1.420462965965271,0.002591213444247842,1.3952218294143677,0,0.0003344849683344364,0.01120827067643404,-0.000878225895576179,1.0006141662597656,3.051757735406113e-09,0.00572013296186924,1.0006141662597656,-0.1935136318206787,-1.223158597946167,341.187255859375,0.0004342811298556626,8.550626754760742,-17896.802734375,0,0,0.7287701964378357,1,28,0.00017384409147780389,10289.201163656,1.0006141662597656,0.010554744862020016,1000,1743337740.797845,332.6365966796875,0.21841725707054138,29,0.01120827067643404,1.868101954460144,1.3358124494552612,0.003352689207531512,1.0018442869186401,0.28851792216300964,0.09557810425758362,13.5600004196167,0.13757765293121338,9945.474609375,580000.0,10
0.017849858850240707,58.34087371826172,-0.09690079092979431,1.4231778383255005,-0.0005211182869970798,1.0585161447525024,0,-0.00013426318764686584,0.012315092608332634,-0.005101342219859362,0.9986607432365417,9.53674295089968e-09,0.005585869774222374,0.9986607432365417,0.16651731729507446,-1.2657698392868042,342.8128356933594,0.00094701157649979,8.51816463470459,-10438.29296875,0,0,0.8952875137329102,1,29,0.00013427319936454296,10627.696822326,0.9986607432365417,0.012299878522753716,1000,1743338083.6785455,334.2946472167969,0.24018703401088715,30,0.012315092608332634,1.7235685586929321,1.2743712663650513,-0.004223116324283183,1.0047305822372437,0.3153594732284546,0.07703398168087006,13.649999618530273,0.17153587937355042,10288.3408203125,600000.0,10
0.017347145825624466,59.09695816040039,-0.0965055599808693,1.4335159063339233,-0.0007455627201125026,1.073744297027588,0,0.000193821731954813,0.011673994362354279,-0.005117594264447689,0.9984611868858337,-4.577636492086867e-09,0.005779691506177187,0.9984611868858337,-0.040739595890045166,-1.2397472858428955,338.4269104003906,0.0010881192283704877,8.627689361572266,-11854.1201171875,0,0,0.854547917842865,1,30,0.0001688552729319781,10970.507407088,0.9984611868858337,0.011641951277852058,1000,1743338422.1741848,329.7991943359375,0.23087964951992035,31,0.011673994362354279,2.001458168029785,1.3088957071304321,-1.6252044588327408e-05,1.0153311491012573,0.2900642454624176,0.1679009646177292,14.34000015258789,0.16629743576049805,10626.8359375,620000.0,10
0.01806698739528656,58.35292434692383,-0.1075713261961937,1.42284095287323,0.00066148373298347,1.0521363019943237,0,0.001135219819843769,0.01334787905216217,-0.003973710350692272,0.999501645565033,-9.155272984173735e-09,0.006914911326020956,0.999501645565033,-0.05595928430557251,-1.2846145629882812,342.7420349121094,0.0003524038475006819,8.516104698181152,-9167.9072265625,0,0,0.7985886335372925,1,31,0.00016466504894196987,11313.882187595,0.999501645565033,0.013323660008609295,1000,1743338764.9847836,334.22589111328125,0.2407747358083725,32,0.01334787905216217,1.9479604959487915,1.2240768671035767,0.0011438839137554169,1.004380702972412,0.29660728573799133,0.14170871675014496,12.869999885559082,0.15548160672187805,10969.6474609375,640000.0,10
0.009872281923890114,58.2581901550293,-0.10490991175174713,1.4124552011489868,-0.0010675886878743768,1.4233312606811523,0,-0.0008135582320392132,0.012009017169475555,-0.004674325231462717,1.0000337362289429,4.577636492086867e-09,0.006101353093981743,1.0000337362289429,-0.1148996353149414,-1.169169545173645,343.29937744140625,2.377112105023116e-05,8.532536506652832,-13002.9287109375,0,0,0.6836889982223511,1,32,0.0001355742133455351,11658.50736366,1.0000337362289429,0.011893568560481071,1000,1743339108.359633,334.7668151855469,0.2364751249551773,33,0.012009017169475555,1.693575382232666,1.2905091047286987,-0.0007006148807704449,0.9937728047370911,0.3317297101020813,0.10765451937913895,11.329999923706055,0.08346560597419739,11313.015625,660000.0,10
0.03605780005455017,58.04372787475586,-0.11961156874895096,1.4099653959274292,0.0035402190405875444,0.7447582483291626,0,-0.0014686468057334423,0.016612442210316658,-0.0041671269573271275,0.9995335340499878,1.0681151962899094e-08,0.0046327062882483006,0.9995335340499878,0.9162895679473877,-1.2407115697860718,344.56781005859375,0.0003298693336546421,8.546195983886719,-7197.646484375,0,0,1.5999785661697388,1,33,0.00015383365098387003,12001.495410476,0.999533474445343,0.016264857724308968,1000,1743339452.984729,336.0215759277344,0.2584027647972107,34,0.016612442210316658,1.3781757354736328,1.097231149673462,0.0005071982741355896,0.9913457036018372,0.3143406808376312,0.1293981969356537,16.110000610351562,0.21191370487213135,11657.6611328125,680000.0,10
0.04474783316254616,58.32080841064453,-0.1330719143152237,1.4019861221313477,0.00030296179465949535,0.6685423851013184,0,0.0016397088766098022,0.011852823197841644,-0.007178100757300854,1.0003166198730469,0.0,0.006272415164858103,1.0003166198730469,-0.4683256149291992,-1.158484935760498,342.9307861328125,0.00022388405341189355,8.50102424621582,-5966.6494140625,0,0,1.1316529512405396,1,34,0.00015504300245083869,12342.355814564,1.0003166198730469,0.011850772425532341,1000,1743339795.97274,334.4297180175781,0.2330346554517746,35,0.011852823197841644,1.755979061126709,1.2989842891693115,-0.0030109737999737263,0.9834381937980652,0.3184434175491333,0.18278667330741882,16.34000015258789,0.18965497612953186,12000.6484375,700000.0,10
0.0224771648645401,58.68653106689453,-0.12464933842420578,1.4002469778060913,0.0030082904268056154,0.9432876110076904,0,0.0013160291127860546,0.015941213816404343,-0.003345042932778597,1.00045907497406,-1.3732909920349812e-08,0.007588444277644157,1.00045907497406,-0.20610743761062622,-1.3987972736358643,340.793701171875,0.000324643129715696,8.536109924316406,-14575.2119140625,0,0,0.9255455136299133,1,35,0.00014840552466921508,12682.534835926,1.00045907497406,0.015538591891527176,1000,1743340136.8331876,332.257568359375,0.27744975686073303,36,0.015941213816404343,1.6580173969268799,1.1200932264328003,0.003833057824522257,0.9817364811897278,0.30854806303977966,0.10685000568628311,18.100000381469727,0.1742398887872696,12341.49609375,720000.0,10
0.029897350817918777,58.804996490478516,-0.1576065868139267,1.3954225778579712,0.0014468267327174544,0.8178969025611877,0,0.0004192963242530823,0.008656516671180725,-0.00501219742000103,0.9992350339889526,-1.2207030941624453e-08,0.00800774060189724,0.9992350339889526,0.42136281728744507,-1.3056292533874512,340.1071472167969,0.0005409688455983996,8.558568000793457,-13365.7119140625,0,0,1.3469083309173584,1,36,0.0001440180349163711,13024.033099726,0.9992349743843079,0.008586499840021133,1000,1743340477.0122635,331.5485534667969,0.21542896330356598,37,0.008656516671180725,1.9447122812271118,1.5199984312057495,-0.001667154487222433,0.9770467281341553,0.3260185122489929,0.06789486110210419,19.989999771118164,0.13607405126094818,12681.669921875,740000.0,10
