Value/Adv,Time/Update,Loss/Loss_pi/Delta,Value/reward,Train/StopIter,Safety/shield_adv_c,Metrics/EpRet,Time/FPS,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Loss/Loss_pi,Train/PolicyRatio,_step,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std,Train/PolicyStd,Safety/shield_violation,Train/LR,_timestamp,Safety/EpCostShield,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier,Time/Total,Time/Rollout,Train/Epoch,Metrics/EpCost,_runtime,Value/cost,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,TotalEnvSteps,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Max,Time/Epoch,Metrics/EpLen,Train/KL,Train/Entropy
0.07448958605527878,140.45460510253906,-0.014508247375488281,0.24168553948402405,40,NaN,3.65425181388855,82.81690216064453,0,0.3877373933792114,-0.3489064872264862,1.0045629739761353,11,0.006110311485826969,0,0.8071852922439575,9.190999031066895,0.00026699999580159783,1746499045.848939,109.0999984741211,0.010462725535035133,-3.4066524505615234,16.007648468017578,1.0045629739761353,0.3877373933792114,1.0045629739761353,0.38873085379600525,2645.513427734375,101.04188537597656,10,62.79999923706055,2887.678631273,5.080075740814209,0.38873085379600525,0.3877373933792114,220000.0,0.021398896351456642,0.38873085379600525,241.49659729003906,1000,0.009548746980726719,1.2034575939178467
0.09712719917297363,138.3091278076172,-0.07700330018997192,0.28106221556663513,40,NaN,4.141679286956787,83.0589370727539,0,0.42433905601501465,-0.42590978741645813,1.0054404735565186,12,0.0008569713681936264,0,0.791316032409668,12.220453262329102,0.0002640000020619482,1746499286.7278178,110.9000015258789,0.01044499035924673,0.4841899871826172,16.491838455200195,1.005440592765808,0.42433905601501465,1.005440592765808,0.424276739358902,2886.3759765625,102.48367309570312,11,58.36000061035156,3129.68743162,6.416314125061035,0.424276739358902,0.42433905601501465,240000.0,0.02225586771965027,0.424276739358902,240.79287719726562,1000,0.008159453049302101,1.1835871934890747
-0.0974205732345581,144.01312255859375,0.01742178201675415,0.40230631828308105,40,NaN,4.79774284362793,82.67021942138672,0,0.4611864686012268,-0.408488005399704,1.0046935081481934,13,0.006415406242012978,0,0.7769374251365662,11.403051376342773,0.0002610000083222985,1746499528.7370088,105.6500015258789,0.010546072386205196,0.20748519897460938,16.699323654174805,1.004693627357483,0.4611864686012268,1.004693627357483,0.4598722755908966,3128.397216796875,97.91191101074219,12,61.349998474121094,3370.852785764,6.772270202636719,0.4598722755908966,0.4611864686012268,260000.0,0.028671273961663246,0.4598722755908966,241.92507934570312,1000,0.00911975558847189,1.1653790473937988
0.035719819366931915,139.36122131347656,-0.04743877053260803,0.4248684048652649,40,NaN,5.713794708251953,82.95763397216797,0,0.4980252981185913,-0.455926775932312,1.0064481496810913,14,-0.003528023138642311,0,0.7663379907608032,10.718372344970703,0.0002579999854788184,1746499769.9021504,82.8499984741211,0.010396587662398815,-4.643000602722168,12.056323051452637,1.0064481496810913,0.4980252981185913,1.0064481496810913,0.4950185716152191,3369.560302734375,101.72562408447266,13,54.099998474121094,3609.816590441,6.11118221282959,0.4950185716152191,0.4980252981185913,280000.0,0.025143250823020935,0.4950185716152191,241.0869140625,1000,0.0076501937583088875,1.1517884731292725
0.13637450337409973,141.01953125,-0.002797454595565796,0.49861234426498413,40,NaN,6.342742443084717,83.72593688964844,0,0.5346659421920776,-0.4587242305278778,1.006285309791565,15,-0.0005886033177375793,0,0.7514955401420593,10.578019142150879,0.00025499999173916876,1746500008.86604,79.19999694824219,0.010835294611752033,0.1922130584716797,12.248536109924316,1.006285309791565,0.5346659421920776,1.006285309791565,0.5296968221664429,3608.520751953125,97.85501861572266,14,49.040000915527344,3839.818801665,5.684863090515137,0.5296968221664429,0.5346659421920776,300000.0,0.024554647505283356,0.5296968221664429,238.87460327148438,1000,0.008516914211213589,1.1322561502456665
0.2374161034822464,139.5585174560547,-0.023844897747039795,0.5443189740180969,40,NaN,6.7945876121521,86.9852523803711,0,0.5708889961242676,-0.4825691282749176,1.0075170993804932,16,0.0034773293882608414,0,0.7359376549720764,9.230034828186035,0.0002519999979995191,1746500238.8686857,56.95000076293945,0.01081135030835867,-1.273244857788086,10.97529125213623,1.0075170993804932,0.5708889961242676,1.0075170993804932,0.563336193561554,3838.533203125,90.3654556274414,15,43.349998474121094,4072.720137854,5.244233131408691,0.563336193561554,0.5708889961242676,320000.0,0.028031976893544197,0.563336193561554,229.9240264892578,1000,0.010279461741447449,1.111323356628418
-0.0590357780456543,138.29745483398438,0.06402420997619629,0.5647335648536682,40,NaN,7.253328323364258,85.903076171875,0,0.6065571308135986,-0.4185449182987213,1.0056612491607666,17,0.0016131550073623657,0,0.7313945889472961,9.415576934814453,0.00024900000425986946,1746500471.7699282,79.30000305175781,0.010050822049379349,-0.04733753204345703,10.927953720092773,1.0056612491607666,0.6065571308135986,1.0056612491607666,0.5967398881912231,4071.429931640625,94.52302551269531,16,39.33000183105469,4308.628414113,4.8942790031433105,0.5967398881912231,0.6065571308135986,340000.0,0.029645131900906563,0.5967398881912231,232.82052612304688,1000,0.0075259823352098465,1.1051440238952637
-0.046803902834653854,143.5927276611328,-0.10329362750053406,0.5844334959983826,40,NaN,7.355065822601318,84.8051986694336,0,0.6414123177528381,-0.5218385457992554,1.009451985359192,18,-0.004713548347353935,0,0.7149361371994019,8.669795036315918,0.0002460000105202198,1746500707.6782255,42.150001525878906,0.011159184388816357,-3.7101826667785645,7.217771053314209,1.009451985359192,0.6414123177528381,1.009451985359192,0.6287786960601807,4307.33935546875,92.24172973632812,17,33.2400016784668,4546.161199209,4.478555679321289,0.6287786960601807,0.6414123177528381,360000.0,0.024931583553552628,0.6287786960601807,235.83460998535156,1000,0.01026748213917017,1.0820389986038208
-0.19423925876617432,140.3844451904297,0.10099107027053833,0.6469907760620117,40,NaN,7.370204925537109,84.22764587402344,0,0.6755871772766113,-0.42084747552871704,1.0062795877456665,19,0.0020520146936178207,0,0.7025259733200073,8.904303550720215,0.00024300000222865492,1746500945.2106395,72.94999694824219,0.010909968987107277,3.0210347175598145,10.238805770874023,1.0062795877456665,0.6755871772766113,1.0062795877456665,0.6606311798095703,4544.86376953125,97.06718444824219,18,33.63999938964844,4787.977802757,4.691948413848877,0.6606311798095703,0.6755871772766113,380000.0,0.02698359824717045,0.6606311798095703,237.45172119140625,1000,0.009420134127140045,1.0644899606704712
-0.11596108973026276,145.09909057617188,-0.0004940032958984375,0.7245236039161682,40,NaN,7.615029811859131,82.74125671386719,0,0.7091410756111145,-0.4213414788246155,1.0058751106262207,20,-0.0016914214938879013,0,0.688239574432373,8.97415542602539,0.00023999999393709004,1746501187.026863,71.44999694824219,0.011526316404342651,-0.5602188110351562,9.678586959838867,1.0058751106262207,0.7091410756111145,1.0058751106262207,0.6922856569290161,4786.6708984375,96.61814880371094,19,33.11000061035156,5022.975834787,5.065690517425537,0.6922856569290161,0.7091410756111145,400000.0,0.025292176753282547,0.6922856569290161,241.71737670898438,1000,0.010964814573526382,1.044212818145752
-0.17109635472297668,141.24307250976562,0.033535540103912354,0.6791645288467407,40,NaN,7.694412708282471,85.1357192993164,0,0.7423197031021118,-0.3878059387207031,1.0052289962768555,21,0.002285940572619438,0,0.6781632304191589,8.618393898010254,0.00023700000019744039,1746501422.0253646,77.5,0.011225844733417034,1.5518121719360352,11.230399131774902,1.005229115486145,0.7423197031021118,1.005229115486145,0.7239562273025513,5021.6923828125,93.67581176757812,20,35.81999969482422,5260.21709423,4.303408145904541,0.7239562273025513,0.7423197031021118,420000.0,0.027578117325901985,0.7239562273025513,234.9190216064453,1000,0.00939593743532896,1.0292766094207764
0.031039729714393616,143.04025268554688,-0.04864394664764404,0.7355695366859436,40,NaN,7.988293647766113,84.333984375,0,0.7750320434570312,-0.43644988536834717,1.0066851377487183,22,0.0005783084779977798,0,0.6680282950401306,8.093212127685547,0.00023400000645779073,1746501659.2664723,56.54999923706055,0.011291495524346828,-2.47989559173584,8.750503540039062,1.0066851377487183,0.7750320434570312,1.0066851377487183,0.75499027967453,5258.91650390625,94.11198425292969,21,33.45000076293945,5488.52374122,4.373317241668701,0.75499027967453,0.7750320434570312,440000.0,0.028156425803899765,0.75499027967453,237.15232849121094,1000,0.008978337049484253,1.0139116048812866
-0.0691521167755127,137.8495330810547,-0.00643959641456604,0.6520133018493652,40,NaN,8.14691162109375,87.6327896118164,0,0.8071950674057007,-0.4428894817829132,1.009333610534668,23,-0.0010666139423847198,0,0.6561907529830933,6.098844528198242,0.00023099999816622585,1746501887.5733895,32.599998474121094,0.011670510284602642,-2.3862271308898926,6.36427640914917,1.009333610534668,0.8071950674057007,1.009333610534668,0.7846001386642456,5487.232421875,90.37547302246094,22,31.149999618530273,5731.571321017,3.3543663024902344,0.7846001386642456,0.8071950674057007,460000.0,0.027089811861515045,0.7846001386642456,228.22508239746094,1000,0.013174318708479404,0.9961795210838318
-0.18116004765033722,147.6290283203125,0.1063181459903717,0.6790461540222168,40,NaN,8.282304763793945,82.3128433227539,0,0.8388102650642395,-0.3365713357925415,1.0052374601364136,24,-0.0016487427055835724,0,0.648838996887207,5.96319055557251,0.0002280000044265762,1746502130.6212327,56.54999923706055,0.011248258873820305,1.4147324562072754,7.779008865356445,1.0052375793457031,0.8388102650642395,1.0052375793457031,0.8138242959976196,5730.2890625,95.34636688232422,23,30.09000015258789,5971.543861082,3.101257801055908,0.8138242959976196,0.8388102650642395,480000.0,0.025441069155931473,0.8138242959976196,242.9754638671875,1000,0.009506788104772568,0.9849498867988586
-0.3165605366230011,141.6525421142578,0.06622639298439026,0.7699791789054871,40,NaN,8.285136222839355,83.37666320800781,0,0.8701527118682861,-0.27034494280815125,1.005383014678955,25,0.003611534833908081,0,0.6454463005065918,6.868641376495361,0.00022499999613501132,1746502370.5932295,83.5999984741211,0.011215182021260262,2.003472328186035,9.78248119354248,1.0053831338882446,0.8701527118682861,1.0053831338882446,0.8436030149459839,5970.23095703125,98.2226791381836,24,33.209999084472656,6205.173114538,4.098648548126221,0.8436030149459839,0.8701527118682861,500000.0,0.029052603989839554,0.8436030149459839,239.87527465820312,1000,0.009691886603832245,0.9798374772071838
0.4161425828933716,140.56178283691406,-0.06552103161811829,0.8222591876983643,40,NaN,8.59335708618164,85.63908386230469,0,0.9011454582214355,-0.33586597442626953,1.0059159994125366,26,0.003155890852212906,0,0.6374537348747253,6.65748929977417,0.00022200000239536166,1746502604.22267,63.20000076293945,0.011637521907687187,0.3927793502807617,10.175260543823242,1.0059159994125366,0.9011454582214355,1.0059159994125366,0.8732202649116516,6203.8759765625,92.97638702392578,25,31.440000534057617,6446.03196259,3.7597262859344482,0.8732202649116516,0.9011454582214355,520000.0,0.03220849484205246,0.8732202649116516,233.53822326660156,1000,0.01038101315498352,0.9668866991996765
0.0794655978679657,140.7552947998047,0.118051677942276,0.9676489233970642,40,NaN,8.994869232177734,83.0710220336914,0,0.9320771098136902,-0.21781429648399353,1.0032821893692017,27,-0.0012570954859256744,0,0.6387369632720947,7.21982479095459,0.00021899999410379678,1746502845.0809598,97.30000305175781,0.01186238881200552,0.3616819381713867,10.536942481994629,1.0032821893692017,0.9320771098136902,1.0032821893692017,0.9037696123123169,6444.72021484375,100.00242614746094,26,35.09000015258789,6681.226885816,4.659722805023193,0.9037696123123169,0.9320771098136902,540000.0,0.030951399356126785,0.9037696123123169,240.75784301757812,1000,0.010020225308835506,0.9687290191650391
0.18081384897232056,141.65338134765625,-0.21524351835250854,0.9127917885780334,40,NaN,9.569055557250977,85.06558227539062,0,0.9630791544914246,-0.4330578148365021,1.008297085762024,28,0.0019876472651958466,0,0.6328446269035339,7.396880626678467,0.00021600000036414713,1746503080.2765274,49.95000076293945,0.01163900550454855,-2.3666744232177734,8.170268058776855,1.008297085762024,0.9630791544914246,1.008297085762024,0.9336110949516296,6679.9423828125,93.45926666259766,27,36.88999938964844,6915.491448475,3.998821973800659,0.9336110949516296,0.9630791544914246,560000.0,0.03293904662132263,0.9336110949516296,235.1127166748047,1000,0.009915749542415142,0.9592201113700867
-0.15311121940612793,143.06307983398438,-0.012645035982131958,0.9519726634025574,40,NaN,10.065600395202637,85.41180419921875,0,0.9940397143363953,-0.44570285081863403,1.0076792240142822,29,-0.0013447292149066925,0,0.6222015619277954,7.181493759155273,0.00021300000662449747,1746503314.5409834,42.04999923706055,0.011567147448658943,-0.9906454086303711,7.179622650146484,1.0076792240142822,0.9940397143363953,1.0076792240142822,0.9625324010848999,6914.17529296875,91.09649658203125,28,35.18000030517578,7153.747057718,3.5827929973602295,0.9625324010848999,0.9940397143363953,580000.0,0.03159431740641594,0.9625324010848999,234.15966796875,1000,0.010471485555171967,0.9423766732215881
-0.0952380895614624,144.30331420898438,0.09876182675361633,0.8795872926712036,40,NaN,10.254814147949219,83.97735595703125,0,1.0246834754943848,-0.3469410240650177,1.0056201219558716,30,0.005595162510871887,0,0.6106746196746826,6.744109153747559,0.0002099999983329326,1746503552.7965467,62.25,0.011960839852690697,0.8750324249267578,8.054655075073242,1.0056201219558716,1.0246834754943848,1.0056201219558716,0.9913798570632935,7152.44384765625,93.85606384277344,29,30.920000076293945,7387.822351315,3.5985710620880127,0.9913798570632935,1.0246834754943848,600000.0,0.03718947991728783,0.9913798570632935,238.15943908691406,1000,0.011199365369975567,0.9232455492019653
0.20369012653827667,138.4685821533203,0.03927096724510193,0.9524286985397339,40,NaN,10.335643768310547,85.47300720214844,0,1.0551153421401978,-0.30767005681991577,1.005692958831787,31,-0.001810666173696518,0,0.6030919551849365,6.96606969833374,0.00020700000459328294,1746503786.871699,72.1500015258789,0.012193161062896252,1.3038330078125,9.358488082885742,1.005692958831787,1.0551153421401978,1.005692958831787,1.0205163955688477,7386.5322265625,95.52336120605469,30,31.81999969482422,7626.929739694,3.576634407043457,1.0205163955688477,1.0551153421401978,620000.0,0.03537881374359131,1.0205163955688477,233.99200439453125,1000,0.012574823573231697,0.9105048775672913
0.051672182977199554,142.1952667236328,-0.07750552892684937,0.8624805808067322,40,NaN,9.81182861328125,83.67611694335938,0,1.085087537765503,-0.38517558574676514,1.0076030492782593,32,-0.004587909206748009,0,0.5958993434906006,6.938982963562012,0.00020399999630171806,1746504025.9795861,52.79999923706055,0.01169334352016449,-2.053612232208252,7.30487585067749,1.0076030492782593,1.085087537765503,1.0076030492782593,1.0492280721664429,7625.6318359375,96.8215103149414,31,27.889999389648438,7864.850773863,3.6258702278137207,1.0492280721664429,1.085087537765503,640000.0,0.0307909045368433,1.0492280721664429,239.01683044433594,1000,0.011725085787475109,0.8982423543930054
-0.08288711309432983,138.37802124023438,0.02567112445831299,0.9127720594406128,40,NaN,9.620956420898438,84.09728240966797,0,1.1146520376205444,-0.35950446128845215,1.0062205791473389,33,0.006930990144610405,0,0.5891016125679016,6.920708656311035,0.0002010000025620684,1746504263.89987,56.099998474121094,0.012123874388635159,1.6100897789001465,8.914965629577637,1.0062205791473389,1.1146520376205444,1.0062205791473389,1.0776914358139038,7863.533203125,99.44172668457031,32,27.829999923706055,8102.207527045,3.2575128078460693,1.0776914358139038,1.1146520376205444,660000.0,0.037721894681453705,1.0776914358139038,237.81980895996094,1000,0.010779588483273983,0.8863094449043274
0.2046145349740982,145.61788940429688,0.005391865968704224,0.8432565331459045,40,NaN,9.0567045211792,84.28872680664062,0,1.143819808959961,-0.3541125953197479,1.0084056854248047,34,0.0008447952568531036,0,0.5791191458702087,5.522098064422607,0.00019799999427050352,1746504501.2573843,40.79999923706055,0.012287777848541737,-2.7263026237487793,6.188663005828857,1.0084056854248047,1.143819808959961,1.0084056854248047,1.1053516864776611,8100.927734375,91.66168975830078,33,27.290000915527344,8338.688267926,2.516254186630249,1.1053516864776611,1.143819808959961,680000.0,0.03856668993830681,1.1053516864776611,237.2796630859375,1000,0.013125625438988209,0.869450569152832
0.02232300490140915,142.82449340820312,0.0734160840511322,0.9276530146598816,40,NaN,9.162873268127441,84.60389709472656,0,1.172612190246582,-0.2806965112686157,1.0045181512832642,35,-0.00243581086397171,0,0.5776433348655701,6.040384769439697,0.00019500000053085387,1746504737.737703,61.599998474121094,0.011909157037734985,0.8301143646240234,7.018777370452881,1.0045181512832642,1.172612190246582,1.0045181512832642,1.133102297782898,8337.3876953125,93.5711669921875,34,26.90999984741211,8568.034720956,2.833996534347534,1.133102297782898,1.172612190246582,700000.0,0.0361308790743351,1.133102297782898,236.39573669433594,1000,0.011466405354440212,0.8669536709785461
0.004316598176956177,141.89414978027344,-0.17516791820526123,0.9309351444244385,40,NaN,9.05758285522461,87.23464965820312,0,1.200647234916687,-0.45586442947387695,1.0084351301193237,36,-0.0026426687836647034,0,0.5714921355247498,5.776045322418213,0.00019200000679120421,1746504967.0840895,23.549999237060547,0.011875410564243793,-1.505751609802246,5.513025760650635,1.0084351301193237,1.200647234916687,1.0084351301193237,1.1594152450561523,8566.7431640625,87.37242889404297,35,21.3799991607666,8803.12581405,2.63027024269104,1.1594152450561523,1.200647234916687,720000.0,0.033488210290670395,1.1594152450561523,229.26669311523438,1000,0.01004811655730009,0.8561215400695801
0.03346845507621765,139.741943359375,0.15677687525749207,0.9127882719039917,40,NaN,9.417709350585938,85.10597229003906,0,1.2279706001281738,-0.2990875542163849,1.0048351287841797,37,0.0058626532554626465,0,0.5622037649154663,5.487796306610107,0.00018899999849963933,1746505202.1751328,51.79999923706055,0.01222285721451044,1.3577656745910645,6.870791435241699,1.0048351287841797,1.2279706001281738,1.0048351287841797,1.1856029033660889,8801.8251953125,95.25907135009766,36,20.920000076293945,9043.278979623,2.5995287895202637,1.1856029033660889,1.2279706001281738,740000.0,0.03935086354613304,1.1856029033660889,235.00112915039062,1000,0.012635331600904465,0.8397935032844543
0.2509557902812958,142.21145629882812,-0.011341392993927002,0.9733892679214478,40,NaN,9.688572883605957,83.31320190429688,0,1.2547012567520142,-0.3104289472103119,1.0079305171966553,38,0.0025085285305976868,0,0.5576786398887634,5.593910217285156,0.00018600000475998968,1746505442.3282409,52.20000076293945,0.01260911300778389,0.45238542556762695,7.323176860809326,1.0079305171966553,1.2547012567520142,1.0079305171966553,1.2117048501968384,9041.9755859375,97.84645080566406,37,21.420000076293945,9284.434778633,2.598010301589966,1.2117048501968384,1.2547012567520142,760000.0,0.04185939207673073,1.2117048501968384,240.0579833984375,1000,0.01407630555331707,0.8316059708595276
-0.007069282233715057,144.7434539794922,0.13423116505146027,0.7853193283081055,40,NaN,9.620818138122559,82.96359252929688,0,1.2810035943984985,-0.17619778215885162,1.0031198263168335,39,-0.0073373764753341675,0,0.5604886412620544,4.641740322113037,0.0001829999964684248,1746505683.4844115,64.1500015258789,0.012378516606986523,-0.896599292755127,6.426577568054199,1.0031198263168335,1.2810035943984985,1.0031198263168335,1.2382125854492188,9283.1435546875,96.32604217529297,38,22.610000610351562,9515.837331058,2.2142832279205322,1.2382125854492188,1.2810035943984985,780000.0,0.03452201560139656,1.2382125854492188,241.06959533691406,1000,0.012007641606032848,0.8365419507026672
-0.22627660632133484,140.81893920898438,-0.19919605553150177,0.9789605736732483,40,NaN,9.635856628417969,86.45652770996094,0,1.3067094087600708,-0.3753938376903534,1.006597876548767,40,0.001911897212266922,0,0.5554872751235962,5.383511543273926,0.00018000000272877514,1746505914.8869867,33.599998474121094,0.01195579394698143,-0.9397239685058594,5.48685359954834,1.006597876548767,1.3067094087600708,1.006597876548767,1.2638452053070068,9514.5537109375,90.5111312866211,39,19.959999084472656,9753.257334577,2.802603006362915,1.2638452053070068,1.3067094087600708,800000.0,0.03643391281366348,1.2638452053070068,231.33013916015625,1000,0.011517402715981007,0.8279407024383545
-0.37646543979644775,140.819091796875,0.11680081486701965,1.0030468702316284,40,NaN,9.862226486206055,84.28050231933594,0,1.332211971282959,-0.25859302282333374,1.0048725605010986,41,0.0014038272202014923,0,0.551095187664032,5.316742897033691,0.00017699999443721026,1746506152.3070507,55.5,0.012129092589020729,1.3516778945922852,6.838531494140625,1.0048725605010986,1.332211971282959,1.0048725605010986,1.2896136045455933,9751.927734375,96.483642578125,40,23.860000610351562,9983.655864683,2.415980100631714,1.2896136045455933,1.332211971282959,820000.0,0.037837740033864975,1.2896136045455933,237.3028106689453,1000,0.012642457149922848,0.8204391002655029
