Train/KL,Train/PolicyRatio,Metrics/EpCost,Time/Rollout,Loss/Loss_pi/Delta,Time/FPS,Value/cost,_timestamp,Value/Adv,Train/StopIter,Train/PolicyStd,Loss/Loss_pi,Metrics/LagrangeMultiplier/Std,TotalEnvSteps,_runtime,Time/Total,Loss/Loss_cost_critic/Delta,Train/LR,Metrics/LagrangeMultiplier/Min,Metrics/EpLen,Train/Epoch,Metrics/EpRet,Time/Epoch,_step,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Value/reward,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier,Train/Entropy,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Min,Time/Update
0.012028364464640617,0.997943639755249,124.3499984741211,107.47914123535156,-0.009541614912450314,96.67927551269531,0.06368358433246613,1743324534.0686405,0.04107320308685303,40,0.992893636226654,-0.009541614912450314,0,20000.0,414.913148201,206.87081909179688,13.936936378479004,0.0002969999914057553,0.035999998450279236,500,0,-0.21860632300376892,206.86956787109375,1,0.997943639755249,0.011900397948920727,-0.05306214466691017,0.010785656049847603,0.035999998450279236,1.4117953777313232,0.011900397948920727,13.936936378479004,0.035999998450279236,0.997943639755249,99.39030456542969
0.011834396049380302,0.9997701644897461,151.3874969482422,107.41401672363281,-0.003789021633565426,96.7359390258789,5.653881072998047,1743324740.8992271,-0.0383647158741951,40,0.9790337085723877,-0.01333063654601574,0,40000.0,621.092807249,413.69989013671875,-2.931149482727051,0.00029399999766610563,0.0710110068321228,500,1,-0.16346295177936554,206.74839782714844,2,0.9997701644897461,0.013240199536085129,-0.04226790368556976,0.012302631512284279,0.0710110068321228,1.3977380990982056,0.001339801587164402,11.005786895751953,0.0710110068321228,0.9997701644897461,99.33428955078125
0.012715179473161697,1.0013679265975952,142.2100067138672,106.9977035522461,-0.0016864286735653877,97.04195404052734,5.68388032913208,1743324947.0786707,0.038944873958826065,40,0.969925045967102,-0.015017065219581127,0,60000.0,826.192786502,619.8767700195312,-0.9952783584594727,0.000291000003926456,0.10604770481586456,500,2,0.26642492413520813,206.09642028808594,3,1.0013679265975952,0.012060940265655518,-0.022223947569727898,0.013269752264022827,0.10604770481586456,1.3883616924285889,-0.0011792592704296112,10.01050853729248,0.10604770481586456,1.0013679265975952,99.09860229492188
0.011469760909676552,0.9999608397483826,152.9499969482422,107.00653839111328,0.00021733716130256653,97.55302429199219,13.089033126831055,1743325152.1785142,0.40964192152023315,40,0.950920581817627,-0.01479972805827856,0,80000.0,1031.922666725,824.9872436523438,7.390486717224121,0.0002880000101868063,0.14117543399333954,500,3,1.095990538597107,205.01670837402344,4,0.9999608397483826,0.012094320729374886,0.03126874193549156,0.012402581050992012,0.14117543399333954,1.3686028718948364,3.338046371936798e-05,17.4009952545166,0.14117543399333954,0.9999608397483826,98.0100326538086
0.013272544369101524,1.0005968809127808,156.57000732421875,107.56690979003906,-0.0011039404198527336,97.25140380859375,14.92212200164795,1743325357.9085922,-0.15185074508190155,40,0.9338518977165222,-0.015903668478131294,0,100000.0,1238.480624937,1030.7135009765625,1.9148540496826172,0.0002849999873433262,0.17638710141181946,500,4,2.020278215408325,205.65255737304688,5,1.0005968809127808,0.016777820885181427,0.14606201648712158,0.012881052680313587,0.17638710141181946,1.3504936695098877,0.0046835001558065414,19.31584930419922,0.17638710141181946,1.0005968809127808,98.08553314208984
0.014057241380214691,1.002534031867981,165.75,107.379638671875,-0.001399807631969452,96.86088562011719,18.419031143188477,1743325564.4666102,-0.10860297828912735,40,0.912834107875824,-0.017303476110100746,0,120000.0,1442.912229154,1237.2762451171875,6.516569137573242,0.00028199999360367656,0.21172167360782623,500,5,3.204824924468994,206.481689453125,6,1.0025341510772705,0.021665498614311218,0.2700898349285126,0.013186207041144371,0.21172167360782623,1.3277016878128052,0.004887677729129791,25.83241844177246,0.21172167360782623,1.0025341510772705,99.1019058227539
0.015030215494334698,1.0008729696273804,160.17999267578125,105.92084503173828,-0.002759227529168129,97.87541198730469,24.112674713134766,1743325768.8981028,-0.01345890387892723,40,0.895889401435852,-0.020062703639268875,0,140000.0,1647.30698212,1441.6898193359375,0.10452461242675781,0.0002789999998640269,0.24709871411323547,500,6,4.283938884735107,204.34141540527344,7,1.0008729696273804,0.025011029094457626,0.3881204128265381,0.012924883514642715,0.24709871411323547,1.3089314699172974,0.003345530480146408,25.93694305419922,0.24709871411323547,1.0008729696273804,98.42047882080078
0.01555711030960083,1.0008234977722168,173.47999572753906,105.90392303466797,-0.004499407485127449,97.88805389404297,23.05498504638672,1743325973.2929983,0.10908589512109756,40,0.8741781711578369,-0.024562111124396324,0,160000.0,1850.335818954,1646.09912109375,4.107189178466797,0.00027600000612437725,0.2826184332370758,500,7,5.262844085693359,204.31503295898438,8,1.0008236169815063,0.027616597712039948,0.5287357568740845,0.013295520097017288,0.2826184332370758,1.2843596935272217,0.002605568617582321,30.044132232666016,0.2826184332370758,1.0008236169815063,98.41101837158203
0.01464920025318861,0.9991445541381836,171.77000427246094,107.32735443115234,-0.0013064276427030563,98.53964233398438,28.684186935424805,1743326176.3219056,-0.15760061144828796,40,0.8566327095031738,-0.02586853876709938,0,180000.0,2054.816268591,1849.1385498046875,6.707267761230469,0.0002730000123847276,0.31823068857192993,500,8,5.8305487632751465,202.96400451660156,9,0.9991446137428284,0.04058036953210831,0.6777476668357849,0.013461658731102943,0.31823068857192993,1.2640472650527954,0.01296377182006836,36.751399993896484,0.31823068857192993,0.9991446137428284,95.63652801513672
0.017671748995780945,1.0002120733261108,177.6300048828125,106.50933837890625,-0.009813591837882996,97.84648132324219,28.893503189086914,1743326380.8022535,0.21210132539272308,40,0.8357106447219849,-0.035682130604982376,0,200000.0,2259.916621597,2053.60205078125,-5.068403244018555,0.0002699999895412475,0.353964626789093,500,9,6.827027797698975,204.40182495117188,10,1.0002120733261108,0.04214392974972725,0.8596757650375366,0.014353211037814617,0.353964626789093,1.239219069480896,0.0015635602176189423,31.68299674987793,0.353964626789093,1.0002120733261108,97.89237976074219
0.01669016107916832,1.0004358291625977,152.97999572753906,106.84732818603516,0.005759440362453461,97.55304718017578,21.613311767578125,1743326585.90255,0.10788488388061523,40,0.8113004565238953,-0.029922690242528915,0,220000.0,2465.939155775,2258.701904296875,-11.366113662719727,0.00026699999580159783,0.38952645659446716,500,10,6.690401077270508,205.01666259765625,11,1.0004359483718872,0.032906387001276016,0.8598027229309082,0.01369493082165718,0.38952645659446716,1.2095530033111572,-0.009237542748451233,20.316883087158203,0.38952645659446716,1.0004359483718872,98.16920471191406
0.014613891020417213,1.0006191730499268,113.9800033569336,107.6468734741211,2.2688880562782288e-05,97.11214447021484,18.4498348236084,1743326791.9250627,0.1882721334695816,40,0.7950467467308044,-0.029900001361966133,0,240000.0,2659.284212179,2464.733154296875,-4.899369239807129,0.0002640000020619482,0.42435917258262634,500,11,6.307418346405029,205.9474639892578,12,1.0006191730499268,0.03608580678701401,0.9840499758720398,0.013825959526002407,0.42435917258262634,1.1892290115356445,0.0031794197857379913,15.417513847351074,0.42435917258262634,1.0006191730499268,98.3005142211914
0.021055523306131363,0.9978381991386414,80.26000213623047,108.6453628540039,0.0025898050516843796,103.48348999023438,15.526325225830078,1743326985.2702825,0.1889691948890686,34,0.7777276635169983,-0.027310196310281754,0,260000.0,2864.573675638,2658.07568359375,-1.3846683502197266,0.0002610000083222985,0.45791882276535034,500,12,5.981450080871582,193.26754760742188,13,0.9978381991386414,0.03366795927286148,1.1017738580703735,0.013799093663692474,0.45791882276535034,1.166927456855774,-0.002417847514152527,14.032845497131348,0.45791882276535034,0.9978381991386414,84.62211608886719
0.018039260059595108,0.9995587468147278,54.86000061035156,107.02427673339844,0.00159403495490551,97.45964813232422,12.866681098937988,1743327190.559706,-0.10607093572616577,40,0.7617145776748657,-0.025716161355376244,0,280000.0,3059.68420639,2863.364990234375,-5.370494842529297,0.0002579999854788184,0.4897927939891815,500,13,5.906344413757324,205.21315002441406,14,0.9995587468147278,0.03627858683466911,1.183058261871338,0.013899865560233593,0.4897927939891815,1.1459382772445679,0.0026106275618076324,8.66235065460205,0.4897927939891815,0.9995587468147278,98.18870544433594
0.021545937284827232,1.000528335571289,45.189998626708984,106.44586181640625,0.0027486123144626617,102.54554748535156,10.085256576538086,1743327385.6704953,-0.06638285517692566,36,0.7409536838531494,-0.022967549040913582,0,300000.0,3261.11860947,3058.476318359375,-2.740727424621582,0.00025499999173916876,0.5199506878852844,500,14,5.829202175140381,195.0352783203125,15,1.000528335571289,0.02543366141617298,1.1056816577911377,0.013867272064089775,0.5199506878852844,1.1184327602386475,-0.010844925418496132,5.921623229980469,0.5199506878852844,1.000528335571289,88.58935546875
