_timestamp,Loss/Loss_pi,_step,_runtime,Metrics/EpLen,Train/Entropy,Time/Total,Train/LR,Train/Epoch,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Std,Time/FPS,Value/cost,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyStd,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Train/StopIter,Safety/EpCostShield,Time/Rollout,Time/Epoch,Loss/Loss_pi/Delta,Metrics/EpCost,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Time/Update,TotalEnvSteps,Value/Adv,Train/KL,Metrics/LagrangeMultiplier/Max,Value/reward,Safety/shield_adv_c,Train/PolicyRatio/Min
1746549232.974872,-0.25689175724983215,30,7661.560052459,1000,0.9075984358787537,7414.6220703125,0.0002099999983329326,29,0.9964195489883423,0.0019521340727806091,2.2199511528015137,-0.7417807579040527,0.8419842720031738,3.4997076988220215,0,0.4520469903945923,0.9964195489883423,0.01282007060945034,83.34273529052734,1.254206657409668,0.8419842720031738,0.8419842720031738,0.604091465473175,1.0058082342147827,0,40,24.0,92.17266082763672,239.97293090820312,-0.08867260813713074,11.180000305175781,1.0058082342147827,0.006817600689828396,147.80018615722656,600000.0,-0.2534678280353546,0.013881769962608814,0.9964195489883423,0.04115257039666176,NaN,1.0058082342147827
1746549478.4266539,-0.12953531742095947,31,7905.320592074,1000,0.898337185382843,7660.10595703125,0.00020700000459328294,30,1.0252310037612915,0.0010448964312672615,2.8982865810394287,0.678335428237915,0.868188738822937,3.4743854999542236,0,0.4860020875930786,1.0252310037612915,0.013216154649853706,81.50563049316406,1.1909152269363403,0.868188738822937,0.868188738822937,0.5983623266220093,1.0029668807983398,0,40,48.75,96.01822662353516,245.38182067871094,0.12735643982887268,11.960000038146973,1.0029668807983398,0.007862497121095657,149.363525390625,620000.0,0.024671927094459534,0.015135540626943111,1.0252310037612915,0.03919679671525955,NaN,1.0029668807983398
1746549722.1869566,-0.2346733659505844,32,8146.357211777,1000,0.8832978010177612,7903.8486328125,0.00020399999630171806,31,1.0542974472045898,-0.001702489797025919,2.226191282272339,-0.6720952987670898,0.8936225771903992,2.9984593391418457,0,0.5814145803451538,1.0542974472045898,0.012956812046468258,82.07835388183594,0.9380534291267395,0.8936225771903992,0.8936225771903992,0.5896642804145813,1.0073398351669312,0,40,20.950000762939453,92.9098892211914,243.6696014404297,-0.10513804852962494,12.180000305175781,1.0073398351669312,0.006160007324069738,150.75961303710938,640000.0,0.18953686952590942,0.0148688443005085,1.0542974472045898,0.044016461819410324,NaN,1.0073398351669312
1746549963.223888,-0.23926302790641785,33,8391.909514529,1000,0.867885410785675,8144.87939453125,0.0002010000025620684,32,1.08320951461792,0.0016655423678457737,1.9486008882522583,-0.27759039402008057,0.9182983636856079,3.0502724647521973,0,0.48246055841445923,1.08320951461792,0.012721644714474678,83.00902557373047,1.1181566715240479,0.9182983636856079,0.9182983636856079,0.5809005498886108,1.0041829347610474,0,40,19.950000762939453,91.39290618896484,240.93765258789062,-0.004589661955833435,10.289999961853027,1.0041829347610474,0.007825549691915512,149.54466247558594,660000.0,0.007024567574262619,0.014038674533367157,1.08320951461792,0.04520406574010849,NaN,1.0041829347610474
1746550208.7762287,-0.16783753037452698,34,8639.231253002,1000,0.8603411316871643,8390.4521484375,0.00019799999427050352,33,1.111305832862854,-0.003049061633646488,1.6810489892959595,-0.26755189895629883,0.9425714015960693,2.266439914703369,0,0.3912416398525238,1.111305832862854,0.012726522982120514,81.47450256347656,0.7195692658424377,0.9425714015960693,0.9425714015960693,0.5763697624206543,1.0053410530090332,0,40,23.75,91.4487533569336,245.4755859375,0.07142549753189087,7.179999828338623,1.0053410530090332,0.004776488058269024,154.02671813964844,680000.0,-0.11695502698421478,0.01263446919620037,1.111305832862854,0.040469370782375336,NaN,1.0053410530090332
1746550456.0978994,-0.1665014624595642,35,8885.446955617,1000,0.8452469706535339,8637.7705078125,0.00019500000053085387,34,1.1393702030181885,0.0012988974340260029,2.285400629043579,0.6043516397476196,0.966934084892273,2.264569044113159,0,0.3621279001235962,1.1393702030181885,0.013466407544910908,80.89136505126953,0.8631402254104614,0.966934084892273,0.966934084892273,0.5686163306236267,1.0073416233062744,0,40,30.0,95.44941711425781,247.2451934814453,0.0013360679149627686,10.279999732971191,1.0073416233062744,0.006075385492295027,151.79563903808594,700000.0,0.07573246955871582,0.0162182729691267,1.1393702030181885,0.03444918990135193,NaN,1.0073416233062744
1746550702.313178,-0.22839254140853882,36,9137.144260881,1000,0.8320773839950562,8883.9697265625,0.00019200000679120421,35,1.1672817468643188,-0.0020215422846376896,2.8803741931915283,0.5949735641479492,0.9912172555923462,3.405611276626587,0,0.29124078154563904,1.1672817468643188,0.013399002142250538,81.26089477539062,1.3682591915130615,0.9912172555923462,0.9912172555923462,0.5612937808036804,1.0048625469207764,0,40,27.549999237060547,99.2294692993164,246.12083435058594,-0.06189107894897461,9.670000076293945,1.0048625469207764,0.004053843207657337,146.89125061035156,720000.0,-0.02769044041633606,0.015451489016413689,1.1672817468643188,0.03259146213531494,NaN,1.0048625469207764
1746550954.0107155,-0.15847420692443848,37,9377.913562457,1000,0.8247137665748596,9135.66015625,0.00018899999849963933,36,1.1951991319656372,-0.000522941816598177,2.535611152648926,-0.34476304054260254,1.015238881111145,2.2741174697875977,0,0.235619455575943,1.1951991319656372,0.012464216910302639,79.49442291259766,1.3312180042266846,1.015238881111145,1.015238881111145,0.5570774078369141,1.0046674013137817,0,40,24.75,102.8244857788086,251.58998107910156,0.06991833448410034,10.270000457763672,1.0046674013137817,0.0035309013910591602,148.76541137695312,740000.0,0.08990240097045898,0.013797588646411896,1.1951991319656372,0.03197304531931877,NaN,1.0046674013137817
1746551194.7805667,-0.06349737197160721,38,9618.196896178,1000,0.8355521559715271,9376.46484375,0.00018600000475998968,37,1.2230198383331299,0.002027394250035286,2.014108419418335,-0.5215027332305908,1.0395539999008179,1.666646122932434,0,0.3188914358615875,1.2230198383331299,0.014584742486476898,83.09156036376953,0.8566300868988037,1.0395539999008179,1.0395539999008179,0.5633598566055298,1.0032871961593628,0,40,31.950000762939453,98.26789855957031,240.69833374023438,0.09497683495283127,9.770000457763672,1.0032871961593628,0.005558295641094446,142.4303741455078,760000.0,-0.11285017430782318,0.01452814880758524,1.2230198383331299,0.03010028973221779,NaN,1.0032871961593628
1746551435.0636709,-0.24548090994358063,39,9855.481689195,1000,0.8241139650344849,9616.736328125,0.0001829999964684248,38,1.2506953477859497,-0.0010607540607452393,1.751562237739563,-0.262546181678772,1.063044786453247,2.7345340251922607,0,0.3325616419315338,1.2506953477859497,0.013011867180466652,83.260009765625,0.7583035230636597,1.063044786453247,1.063044786453247,0.5571323037147522,1.007746934890747,0,40,17.049999237060547,89.59693145751953,240.21136474609375,-0.18198353797197342,9.470000267028809,1.007746934890747,0.004497541580349207,150.6143341064453,780000.0,0.1705329716205597,0.013250215910375118,1.2506953477859497,0.03547608107328415,NaN,1.007746934890747
