Time/Rollout,Train/Entropy,Time/Epoch,Train/PolicyRatio/Min,Value/Adv,_step,Loss/Loss_reward_critic/Delta,Metrics/EpLen,Metrics/EpCost,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Time/FPS,Loss/Loss_cost_critic,Train/KL,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,_timestamp,Train/PolicyRatio/Std,Loss/Loss_pi/Delta,Train/Epoch,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,Train/LR,Metrics/LagrangeMultiplier,Time/Update,Train/StopIter,Time/Total,Metrics/LagrangeMultiplier/Std,Train/PolicyStd,Value/reward,_runtime,Value/cost,TotalEnvSteps
86.44744110107422,1.4083189964294434,164.79551696777344,0.9986766576766968,0.1263972520828247,1,0.004988608881831169,1000,25.399999618530273,0.9986766576766968,0.004988608881831169,121.36251831054688,2.5495543479919434,0.010310135781764984,-1.0513560771942139,0.03599999472498894,1743306097.4960852,0.010976910591125488,-0.008355922065675259,0,2.5495543479919434,-0.008355922065675259,0.9986766576766968,0.03599999472498894,0.0002969999914057553,0.03599999472498894,78.34800720214844,40,164.79661560058594,0,0.9894393086433411,-0.15992328524589539,330.005230012,-0.10083363950252533,20000.0
85.75492095947266,1.3948251008987427,163.950439453125,0.9995080232620239,-0.1198899894952774,2,-0.0008605443872511387,1000,31.424999237060547,0.9995080232620239,0.0041280644945800304,121.98808288574219,4.478805065155029,0.011032487265765667,-0.5461093783378601,0.07099729776382446,1743306261.5017633,0.012528689578175545,-0.0016812793910503387,1,1.929250717163086,-0.010037201456725597,0.9995079636573792,0.07099729776382446,0.00029399999766610563,0.07099729776382446,78.1954345703125,40,328.8054504394531,0,0.9762407541275024,-0.1285041719675064,494.165595818,1.003629446029663,40000.0
85.7815170288086,1.3766415119171143,164.09544372558594,0.9988186359405518,-0.1719788759946823,3,0.0013092784211039543,1000,30.483333587646484,0.9988186359405518,0.005437342915683985,121.88028717041016,4.4222798347473145,0.011528228409588337,-0.02230273000895977,0.10605984181165695,1743306425.6620696,0.012468613684177399,0.0017732037231326103,2,-0.056525230407714844,-0.008263997733592987,0.9988186359405518,0.10605984181165695,0.000291000003926456,0.10605984181165695,78.31387329101562,40,492.955322265625,0,0.95904940366745,-0.11095426231622696,658.168594546,1.429808259010315,60000.0
85.40660858154297,1.3572243452072144,163.93251037597656,1.00063955783844,0.1769045889377594,4,0.0012566852383315563,1000,37.662498474121094,1.00063955783844,0.006694028154015541,122.00142669677734,4.36611795425415,0.010036136023700237,0.38855332136154175,0.14124342799186707,1743306589.6651316,0.010979991406202316,0.0011798590421676636,3,-0.05616188049316406,-0.0070841386914253235,1.00063955783844,0.14124342799186707,0.0002880000101868063,0.14124342799186707,78.52584075927734,40,656.9530029296875,0,0.9405368566513062,-0.07488889247179031,823.205476341,2.38215970993042,80000.0
85.87222290039062,1.3345720767974854,164.956787109375,0.9992853403091431,0.23667365312576294,5,0.004572184756398201,1000,44.25,0.9992853403091431,0.011266212910413742,121.2438735961914,5.272397518157959,0.011931106448173523,0.8643648624420166,0.176552414894104,1743306754.7019644,0.01159993838518858,-0.002428293228149414,4,0.9062795639038086,-0.009512431919574738,0.9992852807044983,0.176552414894104,0.0002849999873433262,0.176552414894104,79.08450317382812,40,821.9797973632812,0,0.9195917248725891,-0.024885021150112152,987.656046187,2.4365882873535156,100000.0
85.93329620361328,1.310029149055481,164.39495849609375,1.0002363920211792,0.01690240204334259,6,0.00543101504445076,1000,49.25,1.0002363920211792,0.016697227954864502,121.65823364257812,3.689328670501709,0.009299902245402336,1.8736143112182617,0.21203503012657166,1743306919.1509345,0.011842550709843636,-0.0007367627695202827,5,-1.58306884765625,-0.01024919468909502,1.0002363920211792,0.21203503012657166,0.00028199999360367656,0.21203503012657166,78.46160125732422,40,986.4548950195312,0,0.8974609971046448,0.05391237139701843,1152.265304189,4.22397518157959,120000.0
85.80523681640625,1.288881540298462,164.53504943847656,1.000631332397461,-0.052962977439165115,7,0.0014961250126361847,1000,54.97999954223633,1.000631332397461,0.018193352967500687,121.55464935302734,3.9155142307281494,0.008960504084825516,2.755939245223999,0.24772363901138306,1743307083.7617288,0.0115397023037076,-0.0006749611347913742,6,0.22618556022644043,-0.010924155823886395,1.000631332397461,0.24772363901138306,0.0002789999998640269,0.24772363901138306,78.72972869873047,40,1151.04345703125,0,0.8785994648933411,0.1283772885799408,1316.852043781,3.06396746635437,140000.0
85.89167785644531,1.2819114923477173,164.5308380126953,0.9994734525680542,0.034012529999017715,8,0.0014685075730085373,1000,56.2400016784668,0.9994734525680542,0.019661860540509224,121.5577621459961,1.9561158418655396,0.009974529966711998,3.802722692489624,0.2836467921733856,1743307248.3456118,0.011096133850514889,0.0007288623601198196,7,-1.9593983888626099,-0.010195293463766575,0.9994734525680542,0.2836467921733856,0.00027600000612437725,0.2836467921733856,78.63909912109375,40,1315.6502685546875,0,0.8723250031471252,0.23450876772403717,1482.629680649,3.965662956237793,160000.0
86.32192993164062,1.2660990953445435,165.7054443359375,0.9992576241493225,0.2944563031196594,9,0.005757041275501251,1000,53.900001525878906,0.9992576241493225,0.025418901816010475,120.69609832763672,2.583906412124634,0.00981996487826109,5.478603363037109,0.31974300742149353,1743307414.126296,0.011451685801148415,-0.0026749493554234505,8,0.6277905702590942,-0.012870242819190025,0.9992576241493225,0.31974300742149353,0.0002730000123847276,0.31974300742149353,79.38345336914062,40,1481.4122314453125,0,0.8586574792861938,0.4181036055088043,1648.129439012,4.444610118865967,180000.0
86.74807739257812,1.2479853630065918,165.4374237060547,0.999661922454834,-0.04503250867128372,10,-0.0010926108807325363,1000,46.59000015258789,0.999661922454834,0.02432629093527794,120.89163208007812,2.114769697189331,0.009943637996912003,6.703667163848877,0.3557661771774292,1743307579.626041,0.011790995486080647,0.00025055836886167526,9,-0.46913671493530273,-0.01261968445032835,0.999661922454834,0.3557661771774292,0.0002699999895412475,0.3557661771774292,78.68927764892578,40,1646.9219970703125,0,0.8433191180229187,0.5313289761543274,1813.452222539,4.153269290924072,200000.0
86.1629638671875,1.2349597215652466,165.24972534179688,1.000983715057373,-0.3799241781234741,11,0.011010497808456421,1000,46.560001373291016,1.000983715057373,0.03533678874373436,121.02894592285156,2.3222761154174805,0.009747661650180817,7.793756484985352,0.3917279541492462,1743307744.948696,0.01077590137720108,0.0011851722374558449,10,0.20750641822814941,-0.011434512212872505,1.000983715057373,0.3917279541492462,0.00026699999580159783,0.3917279541492462,79.08667755126953,40,1812.233642578125,0,0.832499623298645,0.5759093761444092,1972.095385647,3.8279218673706055,220000.0
82.82417297363281,1.2178229093551636,158.58175659179688,0.9994528889656067,-0.015403732657432556,12,-0.0026776380836963654,1000,43.40999984741211,0.9994528889656067,0.032659150660037994,126.117919921875,2.2485461235046387,0.009651757776737213,9.275691032409668,0.4275073707103729,1743307903.5919237,0.010813367553055286,-0.0007742829620838165,11,-0.0737299919128418,-0.012208795174956322,0.9994528889656067,0.4275073707103729,0.0002640000020619482,0.4275073707103729,75.75749206542969,40,1970.88818359375,0,0.8184260725975037,0.6765936613082886,2133.74847515,4.329348564147949,240000.0
85.0867919921875,1.1994314193725586,161.5605010986328,1.0005708932876587,-0.2726081609725952,13,-0.0027841273695230484,1000,39.060001373291016,1.0005708932876587,0.029875023290514946,123.79264068603516,1.356954574584961,0.00910618994385004,10.647204399108887,0.4629272222518921,1743308065.244906,0.01152418926358223,0.00013399217277765274,12,-0.8915915489196777,-0.012074803002178669,1.0005708932876587,0.4629272222518921,0.0002610000083222985,0.4629272222518921,76.47364807128906,40,2132.51171875,0,0.8033434748649597,0.7730554938316345,2295.204009626,3.7690632343292236,260000.0
84.9306411743164,1.1810725927352905,161.39761352539062,0.9996591806411743,0.10566358268260956,14,0.00415634922683239,1000,36.619998931884766,0.9996591806411743,0.034031372517347336,123.91757202148438,1.493982195854187,0.01309526339173317,11.60510540008545,0.4979179799556732,1743308226.6972935,0.011457346379756927,0.00015558674931526184,13,0.13702762126922607,-0.011919216252863407,0.9996591210365295,0.4979179799556732,0.0002579999854788184,0.4979179799556732,76.46691131591797,40,2294.001220703125,0,0.7888432145118713,0.9447802901268005,2456.347392349,4.145452499389648,280000.0
85.06275939941406,1.165734052658081,161.07789611816406,0.9998810291290283,0.16709503531455994,15,-0.001186184585094452,1000,35.65999984741211,0.9998810291290283,0.032845187932252884,124.16352844238281,1.6745935678482056,0.01103738509118557,13.1406888961792,0.5324956774711609,1743308387.843824,0.011561081744730473,-4.180334508419037e-05,14,0.18061137199401855,-0.011961019597947598,0.9998810291290283,0.5324956774711609,0.00025499999173916876,0.5324956774711609,76.01508331298828,40,2455.13427734375,0,0.7767214179039001,1.0759568214416504,2617.249399677,4.0460357666015625,300000.0
84.93965148925781,1.1573704481124878,160.8314666748047,0.9980539083480835,-0.045247599482536316,16,-3.569945693016052e-05,1000,32.38999938964844,0.9980539083480835,0.03280948847532272,124.35377502441406,1.8346352577209473,0.01125888992100954,14.383152961730957,0.5665286183357239,1743308548.7459118,0.01230025477707386,-0.0023687705397605896,15,0.1600416898727417,-0.014329790137708187,0.9980538487434387,0.5665286183357239,0.0002519999979995191,0.5665286183357239,75.8917465209961,40,2616.037841796875,0,0.770379364490509,1.119808554649353,2778.353759841,4.135634422302246,320000.0
85.240234375,1.146464467048645,161.0412139892578,1.0010035037994385,-0.04198439419269562,17,0.0065354593098163605,1000,28.600000381469727,1.0010035037994385,0.039344947785139084,124.19180297851562,1.7620577812194824,0.009673683904111385,15.74820327758789,0.5998497605323792,1743308709.8502781,0.011432413943111897,0.001603342592716217,16,-0.07257747650146484,-0.01272644754499197,1.0010035037994385,0.5998497605323792,0.00024900000425986946,0.5998497605323792,75.8009033203125,40,2777.145263671875,0,0.7620616555213928,1.3326131105422974,2939.827906348,3.826195240020752,340000.0
85.38875579833984,1.1322864294052124,161.40907287597656,0.9997608661651611,-0.002990998327732086,18,-0.005443815141916275,1000,35.0099983215332,0.9997608661651611,0.03390113264322281,123.90877532958984,1.7544970512390137,0.009595965035259724,16.535436630249023,0.6329784989356995,1743308871.3244064,0.011710256338119507,-0.0024161729961633682,17,-0.00756072998046875,-0.015142620541155338,0.9997608065605164,0.6329784989356995,0.0002460000105202198,0.6329784989356995,76.0202407836914,40,2938.6171875,0,0.7515711784362793,1.377320647239685,3100.748068284,4.318269729614258,360000.0
85.05879974365234,1.1188336610794067,160.85035705566406,1.0003087520599365,-0.15046802163124084,19,0.004678893834352493,1000,33.77000045776367,1.0003087520599365,0.0385800264775753,124.33917236328125,1.5344111919403076,0.01164969615638256,16.798227310180664,0.6658695936203003,1743309032.2445626,0.011584755964577198,0.00024762842804193497,18,-0.22008585929870605,-0.014894992113113403,1.0003087520599365,0.6658695936203003,0.00024300000222865492,0.6658695936203003,75.79148864746094,40,3099.5322265625,0,0.7414990663528442,1.3224060535430908,3263.08326525,4.319328308105469,380000.0
