TotalEnvSteps,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,Misc/FinalStepNorm,Train/LR,Safety/ShieldLagrangeMultiplier/Max,Time/Update,Train/PolicyRatio/Min,Time/Rollout,_step,_runtime,Value/reward,Metrics/EpRet,Safety/EpCostShield,Misc/gradient_norm,Metrics/EpCost,Train/PolicyRatio,Loss/Loss_pi/Delta,Loss/Loss_cost_critic/Delta,Train/StopIter,Train/Epoch,Misc/H_inv_g,Train/PolicyRatio/Std,_timestamp,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,Value/Adv,Metrics/EpLen,Safety/shield_adv_c,Misc/Alpha,Loss/Loss_pi,Train/Entropy,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Std,Time/FPS,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Train/KL,Loss/Loss_reward_critic/Delta,Misc/AcceptanceStep,Time/Epoch,Metrics/LagrangeMultiplier/Min,Misc/xHx,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Value/cost
220000.0,1.0023449659347534,0.3821122348308563,0.28409358859062195,0,0.3906289041042328,23.963590621948242,1.0023449659347534,111.72693634033203,11,1731.166300455,0.7303258776664734,5.558724403381348,42.650001525878906,0.1290166825056076,32.66999816894531,1.0023449659347534,-0.06567752361297607,-5.3980712890625,10,10,0.16945329308509827,0.001658113207668066,1746536606.3072596,0.08880686014890671,0.3906289041042328,38.91927719116211,9.918212917625624e-09,500,0.6921297311782837,1.6765304803848267,-0.359112411737442,1.530599594116211,1.119541049003601,0,147.39418029785156,0.3821122348308563,0,0.00032901280792430043,0.02459566295146942,1,135.69056701660156,0.3821122348308563,0.007115517742931843,6.709606170654297,0.3906289041042328,1595.1488037109375,5.007261753082275
240000.0,1.0028045177459717,0.4136013090610504,0.27943703532218933,0,0.42240700125694275,24.19756317138672,1.0028045177459717,110.87110900878906,12,1860.53548323,0.8638360500335693,5.9099955558776855,37.525001525878906,0.1638418287038803,22.40999984741211,1.0028043985366821,-0.018320918083190918,5.383567810058594,10,11,0.1906536966562271,0.001983093563467264,1746536741.4402118,0.11439403146505356,0.42240700125694275,44.3028450012207,-6.484984993448961e-09,500,-0.6334760785102844,1.4656784534454346,-0.37743332982063293,1.5502227544784546,1.1419978141784668,0,148.0727996826172,0.4136013090610504,0,0.0003383172443136573,0.02558717131614685,1,135.06869506835938,0.4136013090610504,0.009310051798820496,6.596488952636719,0.42240700125694275,1730.2840576171875,4.430716514587402
260000.0,1.0038584470748901,0.44325071573257446,0.28195682168006897,0,0.45149552822113037,23.775436401367188,1.0038584470748901,105.51922607421875,13,1991.937135022,0.8382872343063354,6.512051582336426,6.849999904632568,0.09576747566461563,15.59000015258789,1.0038584470748901,-0.07330054044723511,-31.234012603759766,10,12,0.14471012353897095,0.0027283059898763895,1746536870.8087137,0.09514972567558289,0.45149552822113037,13.068832397460938,-4.1961669694501325e-09,500,-0.22096335887908936,1.9484249353408813,-0.45073387026786804,1.561086654663086,1.154819130897522,0,154.68539428710938,0.44325071573257446,0,0.0003482397587504238,-0.019244305789470673,1,129.29469299316406,0.44325071573257446,0.00526819471269846,3.184051513671875,0.45149552822113037,1859.642578125,2.0611984729766846
280000.0,1.0039911270141602,0.4706000089645386,0.3019443452358246,0,0.47868582606315613,23.866809844970703,1.0039911270141602,107.4717788696289,14,2122.166687746,1.0498217344284058,5.728365421295166,14.449999809265137,0.09039963781833649,6.650000095367432,1.0039911270141602,0.04039156436920166,-5.597101211547852,10,13,0.14475208520889282,0.002822152804583311,1746537002.210507,0.09358672052621841,0.47868582606315613,7.471731185913086,1.1062621929625038e-08,500,-0.7448379993438721,2.0859410762786865,-0.4103423058986664,1.572509765625,1.1675642728805542,0,152.27813720703125,0.4706000089645386,0,0.00029789231484755874,-0.0015630051493644714,1,131.338623046875,0.4706000089645386,0.0045964764431118965,3.660857915878296,0.47868582606315613,1991.0499267578125,2.0336174964904785
300000.0,1.0042980909347534,0.4956580698490143,0.295092910528183,0,0.5037441253662109,24.382604598999023,1.0042980909347534,105.78422546386719,15,2251.070539198,1.0754499435424805,6.555595874786377,6.949999809265137,0.08003415167331696,3.559999942779541,1.0042980909347534,0.0028461813926696777,-1.8950610160827637,10,14,0.12453286349773407,0.003039180999621749,1746537132.439982,0.09538555890321732,0.5037441253662109,5.576670169830322,-7.247924482811641e-09,500,-0.44745591282844543,2.369598627090454,-0.4074961245059967,1.5718027353286743,1.166304349899292,0,153.64894104003906,0.4956580698490143,0,0.0003231637820135802,0.0017988383769989014,1,130.1668701171875,0.4956580698490143,0.003561879275366664,2.346069097518921,0.5037441253662109,2121.2802734375,1.3181549310684204
320000.0,1.0051149129867554,0.5187036395072937,0.2819267809391022,0,0.5266289114952087,23.901103973388672,1.0051149129867554,104.94213104248047,16,2380.118965401,1.081723690032959,6.244048595428467,2.6500000953674316,0.09448206424713135,3.869999885559082,1.0051149129867554,-0.006177783012390137,-2.5089797973632812,10,15,0.12030143290758133,0.0036168177612125874,1746537261.3436954,0.07371114939451218,0.5266289114952087,3.067690372467041,2.2888182460434336e-09,500,-0.44418957829475403,2.343502998352051,-0.41367390751838684,1.5798373222351074,1.176385760307312,0,155.22735595703125,0.5187036395072937,0,0.0003357085515744984,-0.02167440950870514,1,128.84327697753906,0.5187036395072937,0.0036416458897292614,1.8620840311050415,0.5266289114952087,2250.185791015625,0.9839019775390625
340000.0,1.0048725605010986,0.5396677851676941,0.3094308078289032,0,0.5474190711975098,24.0101375579834,1.0048725605010986,104.97621154785156,17,2511.780890829,1.139614462852478,6.5964579582214355,0.4000000059604645,0.05516489967703819,0.6200000047683716,1.004872441291809,-0.015060663223266602,-1.1536798477172852,10,16,0.11372286081314087,0.0034453643020242453,1746537390.3923173,0.08022793382406235,0.5474190711975098,1.9140105247497559,8.392333938900265e-09,500,-0.3598182201385498,2.7209200859069824,-0.42873457074165344,1.5814733505249023,1.179099440574646,0,155.05514526367188,0.5396677851676941,0,0.00027771492023020983,0.006516784429550171,1,128.9863739013672,0.5396677851676941,0.002701449440792203,1.6849098205566406,0.5474190711975098,2379.234130859375,0.8894477486610413
360000.0,1.0027273893356323,0.5587502121925354,0.2879999876022339,0,0.5671871304512024,23.784774780273438,1.0027273893356323,107.80963897705078,18,2640.692067726,1.1648164987564087,6.5332350730896,13.475000381469727,0.06310926377773285,0.49000000953674316,1.0027273893356323,0.08947956562042236,0.31642866134643555,10,17,0.11121898144483566,0.0019285273738205433,1746537522.0541222,0.07540443539619446,0.5671871304512024,2.2304391860961914,-9.727477490173442e-09,500,-0.205473393201828,2.5894856452941895,-0.3392550051212311,1.5881656408309937,1.1887538433074951,0,151.98208618164062,0.5587502121925354,0,0.0003311404725536704,-0.004823498427867889,1,131.59445190429688,0.5587502121925354,0.0029826448298990726,1.5128816366195679,0.5671871304512024,2510.88916015625,0.7997724413871765
380000.0,1.0039494037628174,0.5761094093322754,0.3143591284751892,0,0.5851702690124512,23.98379135131836,1.0039494037628174,104.86429595947266,19,2769.309141762,1.09743070602417,6.385778903961182,0.25,0.0633002370595932,0.18000000715255737,1.0039492845535278,-0.07221025228500366,-1.1161611080169678,10,18,0.11046543717384338,0.0027925940230488777,1746537650.9654627,0.061035990715026855,0.5851702690124512,1.1142780780792236,-3.051757735406113e-09,500,-0.21881908178329468,2.845769166946411,-0.41146525740623474,1.5933823585510254,1.1976577043533325,0,155.22152709960938,0.5761094093322754,0,0.0002685040526557714,-0.014368444681167603,1,128.84811401367188,0.5761094093322754,0.0024696129839867353,1.2463754415512085,0.5851702690124512,2639.8056640625,0.6084336042404175
400000.0,1.0043184757232666,0.5919079184532166,0.27934014797210693,0,0.6015968322753906,23.919729232788086,1.0043184757232666,104.61402893066406,20,2900.818390121,1.1304460763931274,5.716269016265869,1.0499999523162842,0.1011863648891449,0.12999999523162842,1.004318356513977,0.00849449634552002,-0.16690051555633545,10,19,0.10663273930549622,0.003053567372262478,1746537779.582395,0.05909225717186928,0.6015968322753906,0.9473775625228882,5.340575981449547e-09,500,-0.10889651626348495,2.619647264480591,-0.4029707610607147,1.595123291015625,1.2024797201156616,0,155.60110473632812,0.5919079184532166,0,0.000340434315148741,-0.0019437335431575775,1,128.53379821777344,0.5919079184532166,0.0029143576975911856,1.1572576761245728,0.6015968322753906,2768.403564453125,0.5578291416168213
420000.0,1.0059411525726318,0.6064639091491699,0.25602254271507263,0,0.6174249053001404,24.801429748535156,1.0059411525726318,106.62824249267578,21,3031.933301718,1.1918894052505493,6.572209358215332,12.899999618530273,0.0755004957318306,1.9700000286102295,1.0059410333633423,0.0958024263381958,2.3725143671035767,10,20,0.1037430614233017,0.004201029427349567,1746537911.0916948,0.07266078889369965,0.6174249053001404,3.319891929626465,-1.0681151962899094e-08,500,0.43840929865837097,2.4678521156311035,-0.3071683347225189,1.610407829284668,1.2246060371398926,0,152.172607421875,0.6064639091491699,0,0.0003674124018289149,0.013568531721830368,1,131.42970275878906,0.6064639091491699,0.00328390346840024,1.1188132762908936,0.6174249053001404,2899.91552734375,0.3988324999809265
440000.0,1.0028423070907593,0.6201543211936951,0.28952938318252563,0,0.6330203413963318,23.546356201171875,1.0028423070907593,107.48748016357422,22,3161.903642862,1.3708522319793701,8.256589889526367,17.325000762939453,0.07334288954734802,4.760000228881836,1.0028423070907593,0.016403555870056152,3.5976500511169434,10,21,0.11372732371091843,0.0020098425447940826,1746538042.2067068,0.10837133973836899,0.6330203413963318,6.917541980743408,-3.8146971692576415e-10,500,0.4154605269432068,2.545820713043213,-0.29076477885246277,1.631484866142273,1.250095248222351,0,152.63229370117188,0.6201543211936951,0,0.00030605297069996595,0.03571055084466934,1,131.03387451171875,0.6201543211936951,0.003085836535319686,1.444087028503418,0.6330203413963318,3031.028564453125,0.5065985918045044
460000.0,1.0040836334228516,0.6331254839897156,0.28892451524734497,0,0.6477051377296448,23.768932342529297,1.0040836334228516,106.11836242675781,23,3292.410284013,1.2567105293273926,8.570280075073242,6.875,0.07565901428461075,5.400000095367432,1.0040836334228516,-0.056470394134521484,-4.286702394485474,10,22,0.11368948966264725,0.0028875647112727165,1746538172.1770837,0.079412542283535,0.6477051377296448,2.6308395862579346,3.051757735406113e-09,500,-0.3949767053127289,2.5413475036621094,-0.34723517298698425,1.6547151803970337,1.2792104482650757,0,153.97962951660156,0.6331254839897156,0,0.00031166718690656126,-0.028958797454833984,1,129.88731384277344,0.6331254839897156,0.003096709493547678,1.1318081617355347,0.6477051377296448,3160.996826171875,0.4963643550872803
480000.0,1.0049762725830078,0.6450676321983337,0.30015426874160767,0,0.6612551808357239,24.72098159790039,1.0049762725830078,105.7197265625,24,3423.106804427,1.393892526626587,7.459274768829346,2.450000047683716,0.05258314311504364,1.350000023841858,1.0049762725830078,-0.03826215863227844,-0.3467371463775635,10,23,0.10691273212432861,0.0035187560133635998,1746538302.6835318,0.08119034767150879,0.6612551808357239,2.284102439880371,9.918212917625624e-09,500,-0.20403119921684265,2.8074698448181152,-0.3854973316192627,1.6615298986434937,1.2897610664367676,0,153.3263397216797,0.6450676321983337,0,0.0003095992433372885,0.0017778053879737854,1,130.44073486328125,0.6450676321983337,0.0025374535471200943,0.9520924687385559,0.6612551808357239,3291.519775390625,0.5188927054405212
500000.0,1.004364013671875,0.6560732126235962,0.28534969687461853,0,0.6738919019699097,24.043800354003906,1.004364013671875,106.59138488769531,25,3555.869787057,1.4512008428573608,8.092982292175293,4.050000190734863,0.06943337619304657,1.3200000524520874,1.004364013671875,0.027921676635742188,-0.03203010559082031,10,24,0.10334504395723343,0.0030857676174491644,1746538433.380139,0.086380235850811,0.6738919019699097,2.252072334289551,-3.051757735406113e-09,500,-0.1519928276538849,2.7611358165740967,-0.3575756549835205,1.6691045761108398,1.3030791282653809,0,153.09808349609375,0.6560732126235962,0,0.0003246463602408767,0.005189888179302216,1,130.6352081298828,0.6560732126235962,0.002623329171910882,1.015184760093689,0.6738919019699097,3422.221923828125,0.4568144679069519
520000.0,1.0026843547821045,0.6662500500679016,0.29022693634033203,0,0.6862538456916809,24.260684967041016,1.0026843547821045,108.42039489746094,26,3684.904795431,1.3514580726623535,8.054707527160645,11.675000190734863,0.06805488467216492,1.5399999618530273,1.002684235572815,0.049181193113327026,0.04630446434020996,10,25,0.14279645681381226,0.001898069167509675,1746538566.143259,0.08291878551244736,0.6862538456916809,2.2983767986297607,-1.5258788677030566e-09,500,0.1883741021156311,2.032451868057251,-0.3083944618701935,1.6758006811141968,1.3117223978042603,0,150.73736572265625,0.6662500500679016,0,0.00030068738851696253,-0.0034614503383636475,1,132.6811065673828,0.6662500500679016,0.004841596819460392,0.8432580232620239,0.6862538456916809,3554.9638671875,0.47755151987075806
540000.0,1.0056111812591553,0.6756002902984619,0.28629449009895325,0,0.6977065205574036,23.74662208557129,1.0056111812591553,105.22303771972656,27,3814.20864723,1.428039312362671,7.919539928436279,2.549999952316284,0.08371466398239136,0.7900000214576721,1.0056110620498657,-0.049821674823760986,-0.9575222730636597,10,26,0.10720555484294891,0.003967704251408577,1746538695.1782844,0.08208554238080978,0.6977065205574036,1.340854525566101,1.5258788677030566e-09,500,-0.16783860325813293,2.6705193519592285,-0.35821613669395447,1.6876449584960938,1.328106164932251,0,155.07521057128906,0.6756002902984619,0,0.0003154897131025791,-0.0008332431316375732,1,128.9696807861328,0.6756002902984619,0.0028043806087225676,0.8961493372917175,0.6977065205574036,3684.015625,0.42523038387298584
560000.0,1.003631591796875,0.6842168569564819,0.30101633071899414,0,0.7087335586547852,23.500913619995117,1.003631591796875,105.73765563964844,28,3943.721372397,1.4229228496551514,8.1405029296875,7.900000095367432,0.06641792505979538,0.9700000286102295,1.003631591796875,0.04401084780693054,1.0814205408096313,10,27,0.11366982012987137,0.0025679231621325016,1746538824.482005,0.10578839480876923,0.7087335586547852,2.4222750663757324,6.866454960174906e-09,500,-0.19231221079826355,2.6481640338897705,-0.3142052888870239,1.6970511674880981,1.344485878944397,0,154.75253295898438,0.6842168569564819,0,0.0002969675697386265,0.023702852427959442,1,129.23858642578125,0.6842168569564819,0.002851929049938917,0.868030846118927,0.7087335586547852,3813.318359375,0.3336215913295746
580000.0,1.0025947093963623,0.6922483444213867,0.2743051052093506,0,0.7190399765968323,24.125852584838867,1.0025947093963623,105.32225799560547,29,4076.665251974,1.2588001489639282,7.665169715881348,3.4000000953674316,0.07830405235290527,1.7799999713897705,1.0025945901870728,0.007376343011856079,-0.6151705980300903,10,28,0.10253480076789856,0.0018346242140978575,1746538953.9950395,0.062245648354291916,0.7190399765968323,1.807104468345642,1.3351439953623867e-09,500,-0.18921977281570435,2.675239086151123,-0.30682894587516785,1.7219791412353516,1.37996244430542,0,154.5020294189453,0.6922483444213867,0,0.0003155838930979371,-0.04354274645447731,1,129.44813537597656,0.6922483444213867,0.0027944943867623806,0.9334854483604431,0.7190399765968323,3942.83203125,0.16744498908519745
600000.0,1.0023311376571655,0.6999996304512024,0.3002692759037018,0,0.7295780777931213,24.152328491210938,1.0023311376571655,108.72340393066406,30,4208.669066501,1.4971474409103394,7.83346700668335,15.050000190734863,0.0822003185749054,4.230000019073486,1.0023311376571655,0.015300750732421875,3.424069046974182,10,29,0.12031326442956924,0.0016483351355418563,1746539086.9388518,0.10315202921628952,0.7295780777931213,5.231173515319824,-5.340575981449547e-09,500,0.23585256934165955,2.4957287311553955,-0.29152819514274597,1.7308582067489624,1.3950401544570923,0,150.5165557861328,0.6999996304512024,0,0.0002897382655646652,0.040906380861997604,1,132.87574768066406,0.6999996304512024,0.003210952505469322,1.475297212600708,0.7295780777931213,4075.7734375,0.3150392174720764
620000.0,1.0032705068588257,0.7076398730278015,0.3025781512260437,0,0.7402706742286682,23.881359100341797,1.0032705068588257,108.05130004882812,31,4339.553183213,1.603663682937622,8.475276947021484,14.149999618530273,0.09778852015733719,5.579999923706055,1.0032705068588257,-0.04858219623565674,2.356050491333008,10,30,0.17441456019878387,0.0023125133011490107,1746539218.9422545,0.10491637885570526,0.7402706742286682,7.587224006652832,7.629394005448376e-09,500,-0.7176892161369324,1.7348214387893677,-0.3401103913784027,1.7343964576721191,1.4026130437850952,0,151.5924530029297,0.7076398730278015,0,0.000355678639607504,0.001764349639415741,1,131.9326934814453,0.7076398730278015,0.006645379588007927,1.821927785873413,0.7402706742286682,4207.7734375,0.7451135516166687
640000.0,1.0034927129745483,0.7154443264007568,0.2816298007965088,0,0.7510190606117249,23.5893497467041,1.0034927129745483,107.21479034423828,32,4470.352808844,1.4092739820480347,9.111043930053711,12.899999618530273,0.08060624450445175,8.069999694824219,1.0034927129745483,0.07951053977012634,-1.0895142555236816,10,31,0.13139094412326813,0.002469636732712388,1746539349.8267066,0.09201835095882416,0.7510190606117249,6.49770975112915,6.6757199768119335e-09,500,0.666667640209198,2.143449068069458,-0.26059985160827637,1.7596086263656616,1.4404821395874023,0,152.90032958984375,0.7154443264007568,0,0.0003157865139655769,-0.012898027896881104,1,130.80416870117188,0.7154443264007568,0.004353140480816364,1.2322609424591064,0.7510190606117249,4338.6484375,0.4508346617221832
660000.0,1.0026593208312988,0.7233737111091614,0.29896271228790283,0,0.7617506384849548,23.855976104736328,1.0026593208312988,106.87381744384766,33,4598.835009084,1.5461325645446777,8.873432159423828,11.899999618530273,0.07532266527414322,7.75,1.0026593208312988,-0.07232010364532471,-2.6918697357177734,10,32,0.14461790025234222,0.001880423747934401,1746539480.6261802,0.11191730946302414,0.7617506384849548,3.805840015411377,-3.051757735406113e-09,500,-0.1571427434682846,2.0672593116760254,-0.3329199552536011,1.7739657163619995,1.4595285654067993,0,152.98728942871094,0.7233737111091614,0,0.00030640221666544676,0.01989895850419998,1,130.7298126220703,0.7233737111091614,0.004679928068071604,1.5303840637207031,0.7617506384849548,4469.46435546875,0.8765693306922913
680000.0,1.0050020217895508,0.7311210036277771,0.27185362577438354,0,0.7718839645385742,23.495128631591797,1.0050020217895508,104.926513671875,34,4731.217385496,1.5472500324249268,8.140425682067871,4.449999809265137,0.126175656914711,4.889999866485596,1.0050020217895508,-0.03961539268493652,-2.158116936683655,10,33,0.13581609725952148,0.0035369074903428555,1746539609.1082675,0.08431179076433182,0.7718839645385742,1.6477230787277222,-1.907348501362094e-09,500,-0.10743233561515808,2.0016303062438965,-0.3725353479385376,1.777537226676941,1.4699102640151978,0,155.73695373535156,0.7311210036277771,0,0.0003389370976947248,-0.027605518698692322,1,128.4216766357422,0.7311210036277771,0.004991848487406969,1.3040210008621216,0.7718839645385742,4597.9501953125,0.5666041970252991
700000.0,1.0030921697616577,0.7386052012443542,0.289918452501297,0,0.782019853591919,24.54910659790039,1.0030921697616577,107.76176452636719,35,4861.823945091,1.5933259725570679,8.176776885986328,11.199999809265137,0.1029517874121666,3.940000057220459,1.0030921697616577,0.04560169577598572,1.7962571382522583,10,34,0.14668874442577362,0.002186466008424759,1746539741.49098,0.07959918677806854,0.782019853591919,3.4439802169799805,-1.1444091230217168e-09,500,-0.1655867099761963,1.9764193296432495,-0.3269336521625519,1.7605384588241577,1.4506579637527466,0,151.1591339111328,0.7386052012443542,0,0.00032550038304179907,-0.004712603986263275,1,132.31089782714844,0.7386052012443542,0.005120011977851391,1.3589496612548828,0.782019853591919,4730.322265625,0.5570730566978455
