Safety/EpCostShield,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpCost,Metrics/EpRet,_step,Loss/Loss_cost_critic,Value/Adv,Metrics/LagrangeMultiplier/Std,Time/Epoch,Misc/AcceptanceStep,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,Train/Entropy,Loss/Loss_cost_critic/Delta,Value/reward,Safety/ShieldLagrangeMultiplier/Max,TotalEnvSteps,Train/PolicyStd,Train/LR,Train/Epoch,Misc/Alpha,Misc/xHx,Train/StopIter,Value/cost,Train/PolicyRatio,_timestamp,Time/Update,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Safety/shield_adv_c,Time/Rollout,Time/FPS,Train/PolicyRatio/Min,Time/Total,Safety/shield_violation,Misc/H_inv_g,Loss/Loss_reward_critic,Metrics/EpLen,Misc/gradient_norm,Train/KL,Loss/Loss_pi/Delta,_runtime,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier,Misc/FinalStepNorm,Metrics/LagrangeMultiplier/Min
38.349998474121094,0.3114742636680603,0.0026740769390016794,0.3619900941848755,23.5,0.38986092805862427,11,3.805736541748047,3.051757735406113e-09,0,90.06397247314453,1,1.0037816762924194,0.3114742636680603,1.6555665731430054,-1.4700908660888672,0.019199054688215256,0.3619900941848755,220000.0,1.2671722173690796,0,10,2.2114341259002686,0.004089600872248411,10,0.9243205189704895,1.0037816762924194,1746512144.6408055,14.228253364562988,0.0032650097273290157,0,-0.3515626788139343,75.83570098876953,222.0643768310547,1.0037816762924194,985.7764282226562,3.4819679260253906,0.1435013711452484,0.006444394122809172,1000,0.04819764196872711,0.00032064662082120776,0.005565941333770752,1073.037193459,-0.38686904311180115,0.3619900941848755,0.3173438310623169,0.3114742636680603
29.600000381469727,0.3457311987876892,0.0017447109567001462,0.3932584822177887,17.489999771118164,0.3682756721973419,12,2.889442205429077,-7.629394005448376e-09,0,86.52268981933594,1,1.0024675130844116,0.3457311987876892,1.6688361167907715,-0.9162943363189697,0.027601348236203194,0.3932584822177887,240000.0,1.2841216325759888,0,11,2.2749125957489014,0.0038645542226731777,10,0.8624501824378967,1.0024675130844116,1746512231.2368681,13.902676582336426,-0.0012468970380723476,0,-0.6849490404129028,72.6199951171875,231.15322875976562,1.0024675130844116,1072.3648681640625,3.525738000869751,0.14508795738220215,0.005197497084736824,1000,0.05594445765018463,0.0002736946917138994,-0.021126538515090942,1160.868834465,-0.4079955816268921,0.3932584822177887,0.3300624489784241,0.3457311987876892
38.599998474121094,0.3781002163887024,0.0018517639255151153,0.42445459961891174,6.599999904632568,0.35586538910865784,13,2.5362672805786133,5.340575981449547e-09,0,87.62290954589844,1,1.0026187896728516,0.3781002163887024,1.6915758848190308,-0.35317492485046387,0.026681842282414436,0.42445459961891174,260000.0,1.3136181831359863,0,12,2.208312511444092,0.004101171623915434,10,0.7024836540222168,1.0026187896728516,1746512319.0687008,14.056143760681152,-0.0012768418528139591,0,-0.15101967751979828,73.5667495727539,228.2508087158203,1.0026187896728516,1160.0616455078125,4.014949798583984,0.12995174527168274,0.003920655231922865,1000,0.06515748798847198,0.00034068169770762324,0.010060936212539673,1248.632755858,-0.3979346454143524,0.42445459961891174,0.2869740426540375,0.3781002163887024
36.75,0.4097323417663574,0.002189893973991275,0.45549774169921875,11.399999618530273,0.30288055539131165,14,4.338181495666504,0.0,0,87.67562103271484,1,1.0030969381332397,0.4097323417663574,1.713296890258789,1.8019142150878906,0.019185597077012062,0.45549774169921875,280000.0,1.3423653841018677,0,13,2.4393491744995117,0.003361094743013382,10,0.6568421125411987,1.0030969381332397,1746512406.8323743,14.322669982910156,0.0072602867148816586,0,0.047672003507614136,73.35292053222656,228.11358642578125,1.0030969381332397,1247.94775390625,3.035552740097046,0.12811829149723053,0.011180941946804523,1000,0.0520203560590744,0.0002921692212112248,0.014606297016143799,1336.984499814,-0.3833283483982086,0.45549774169921875,0.31252527236938477,0.4097323417663574
48.349998474121094,0.4406391978263855,0.0015226813266053796,0.48704129457473755,10.789999961853027,0.1938270628452301,15,3.953103542327881,3.051757735406113e-09,0,88.2823486328125,1,1.0021533966064453,0.4406391978263855,1.7203203439712524,-0.38507795333862305,-0.0019436755683273077,0.48704129457473755,300000.0,1.3518177270889282,0,14,2.399838924407959,0.0034726778976619244,10,0.9939512014389038,1.0021533966064453,1746512495.184323,13.93832015991211,-0.005258371587842703,0,0.17059588432312012,74.34400939941406,226.5458526611328,1.0021533966064453,1336.3184814453125,2.9096765518188477,0.13418827950954437,0.005922570358961821,1000,0.05621078237891197,0.00027500849682837725,0.02778083086013794,1425.604093753,-0.3555475175380707,0.48704129457473755,0.322030246257782,0.4406391978263855
43.54999923706055,0.47118210792541504,0.0016159102087840438,0.51877361536026,12.25,0.15227754414081573,16,3.751739501953125,-1.1444091230217168e-09,0,88.53504180908203,1,1.002285361289978,0.47118210792541504,1.7294503450393677,-0.20136404037475586,0.01507564540952444,0.51877361536026,320000.0,1.3642712831497192,0,15,2.2814292907714844,0.0038425081875175238,10,0.9546854496002197,1.002285361289978,1746512583.8039,14.203398704528809,0.0035855663008987904,0,0.05559989809989929,74.33162689208984,225.8992462158203,1.002285361289978,1424.921142578125,2.6655757427215576,0.13921712338924408,0.009508136659860611,1000,0.0677163228392601,0.00028266842127777636,0.009898364543914795,1514.022251542,-0.3456491529941559,0.51877361536026,0.31761401891708374,0.47118210792541504
37.349998474121094,0.5017001628875732,0.0010981783270835876,0.550336480140686,13.949999809265137,0.13581852614879608,17,5.6946916580200195,3.051757735406113e-09,0,88.3350601196289,1,1.0015530586242676,0.5017001628875732,1.749512791633606,1.9429521560668945,0.03688950836658478,0.550336480140686,340000.0,1.3919092416763306,0,16,1.9696773290634155,0.005155122373253107,10,1.5716356039047241,1.0015530586242676,1746512672.2221296,14.005399703979492,-0.002519130241125822,0,0.5104753375053406,74.32964324951172,226.41067504882812,1.0015530586242676,1513.3411865234375,3.4636027812957764,0.1614537090063095,0.006989006418734789,1000,0.05288747698068619,0.00026279210578650236,-0.03480538725852966,1600.562582611,-0.38045454025268555,0.550336480140686,0.31801173090934753,0.5017001628875732
31.049999237060547,0.5322360396385193,0.0027124027255922556,0.5813815593719482,14.119999885559082,0.08648555725812912,18,3.5942282676696777,0.0,0,86.45716094970703,1,1.0038360357284546,0.5322360396385193,1.7511812448501587,-2.100463390350342,0.03036397136747837,0.5813815593719482,360000.0,1.3942432403564453,0,17,2.0942625999450684,0.004560019820928574,10,1.0211079120635986,1.0038360357284546,1746512758.7624462,13.841501235961914,-0.00178428553044796,0,-0.45401933789253235,72.61563873291016,231.3284454345703,1.0038360357284546,1599.880615234375,3.2105841636657715,0.14333167672157288,0.005204720888286829,1000,0.05861030891537666,0.0003462637832853943,0.0014239847660064697,1687.439959398,-0.3790305554866791,0.5813815593719482,0.30017414689064026,0.5322360396385193
30.75,0.5625594854354858,0.0013803935144096613,0.6119657158851624,12.640000343322754,0.12274476885795593,19,4.131872653961182,-4.959106458812812e-09,0,86.751708984375,1,1.0019521713256836,0.5625594854354858,1.7381199598312378,0.5376443862915039,0.018046636134386063,0.6119657158851624,380000.0,1.3761214017868042,0,18,1.9332798719406128,0.005351059138774872,10,1.4108599424362183,1.0019521713256836,1746512845.6397073,14.176745414733887,0.0023054820485413074,0,0.8693430423736572,72.57494354248047,230.5430145263672,1.0019521713256836,1686.7166748046875,3.6693007946014404,0.16739483177661896,0.0075102029368281364,1000,0.05465688928961754,0.0002791619917843491,-0.01896527409553528,1772.706505469,-0.39799582958221436,0.6119657158851624,0.32362106442451477,0.5625594854354858
64.30000305175781,0.5927807688713074,0.0015140833565965295,0.6438793540000916,13.069999694824219,0.06524661183357239,20,4.078481674194336,0.0,0,85.19607543945312,1,1.0021413564682007,0.5927807688713074,1.7397226095199585,-0.0533909797668457,0.03481108322739601,0.6438793540000916,400000.0,1.378233551979065,0,19,1.881508708000183,0.005649588070809841,10,1.1572328805923462,1.0021413564682007,1746512930.9062016,14.073616981506348,0.008563837967813015,0,0.3753609359264374,71.1224365234375,234.7526092529297,1.0021413564682007,1772.0374755859375,3.483035087585449,0.17919346690177917,0.01607404090464115,1000,0.04929046705365181,0.0002397121861577034,0.11450561881065369,1863.380280889,-0.28349021077156067,0.6438793540000916,0.3371540606021881,0.5927807688713074
45.150001525878906,0.6232067346572876,0.001885818550363183,0.6760406494140625,14.819999694824219,0.08077998459339142,21,4.824524402618408,-3.051757735406113e-09,0,90.58721923828125,1,1.00266695022583,0.6232067346572876,1.7435766458511353,0.7460427284240723,0.016182878986001015,0.6760406494140625,420000.0,1.3835326433181763,0,20,1.6698648929595947,0.00717243691906333,10,1.2303255796432495,1.00266695022583,1746513021.579944,13.979171752929688,-0.006528235040605068,0,-0.525253176689148,76.6080322265625,220.7816925048828,1.00266695022583,1862.695556640625,4.366081237792969,0.1834968626499176,0.009545805864036083,1000,0.06928625702857971,0.0002936725795734674,-0.10383221507072449,1948.874340257,-0.38732242584228516,0.6760406494140625,0.30641496181488037,0.6232067346572876
32.099998474121094,0.6534501910209656,0.0020999808330088854,0.7076766490936279,12.550000190734863,0.04543399438261986,22,2.67887544631958,-6.103515470812226e-09,0,85.4247817993164,1,1.002969741821289,0.6534501910209656,1.7435053586959839,-2.145648956298828,0.030809549614787102,0.7076766490936279,440000.0,1.3836201429367065,0,21,1.8256609439849854,0.006000521592795849,10,1.0927281379699707,1.002969741821289,1746513107.0740006,13.764138221740723,0.0007878048345446587,0,0.6438732147216797,71.66061401367188,234.12411499023438,1.002969741821289,1948.2061767578125,4.025466442108154,0.1699475198984146,0.010333610698580742,1000,0.0741301029920578,0.0002910732582677156,-0.025333791971206665,2036.065859878,-0.4126562178134918,0.7076766490936279,0.31026655435562134,0.6534501910209656
48.25,0.6835247278213501,0.0017165568424388766,0.739777147769928,12.4399995803833,-0.010817092843353748,23,3.2315821647644043,0.0,0,87.12743377685547,1,1.002427577972412,0.6835247278213501,1.7506662607192993,0.5527067184448242,0.014047692529857159,0.739777147769928,460000.0,1.393910527229309,0,22,1.6482573747634888,0.0073617203161120415,10,0.9141683578491211,1.002427577972412,1746513194.265767,13.956854820251465,-0.002581537701189518,0,-0.005455859005451202,73.17056274414062,229.548828125,1.002427577972412,2035.4053955078125,3.696009397506714,0.1871015429496765,0.007752072997391224,1000,0.08415459096431732,0.0002757829788606614,0.08121359348297119,2123.319476786,-0.33144262433052063,0.739777147769928,0.3083915114402771,0.6835247278213501
30.350000381469727,0.7127954959869385,0.0022352440282702446,0.7712552547454834,8.800000190734863,-0.004757051356136799,24,1.8509788513183594,-7.820129432900558e-09,0,87.18336486816406,1,1.0031611919403076,0.7127954959869385,1.7573131322860718,-1.380603313446045,0.020877422764897346,0.7712552547454834,480000.0,1.403694748878479,0,23,1.9135961532592773,0.005461709573864937,10,1.2005342245101929,1.003161072731018,1746513281.519371,13.87582015991211,-0.0034863254986703396,0,-0.5100336074829102,73.30752563476562,229.4015655517578,1.0031611919403076,2122.650634765625,3.9887750148773193,0.164125457406044,0.004265747498720884,1000,0.0626509040594101,0.00029835524037480354,-0.08674070239067078,2209.481971435,-0.4181833267211914,0.7712552547454834,0.31406983733177185,0.7127954959869385
18.799999237060547,0.7408837080001831,0.001977305393666029,0.8013978600502014,6.440000057220459,0.06418046355247498,25,1.9038811922073364,0.0,0,86.07076263427734,1,1.0027964115142822,0.7408837080001831,1.766506552696228,0.05290234088897705,0.03104240633547306,0.8013978600502014,500000.0,1.4169692993164062,0,24,2.319438934326172,0.0037176026962697506,10,0.9524530172348022,1.0027962923049927,1746513367.6818874,13.994035720825195,0.0031316811218857765,0,-0.5413804650306702,72.07670593261719,232.366943359375,1.0027964115142822,2208.792724609375,2.8461952209472656,0.1324375718832016,0.007397428620606661,1000,0.049128685146570206,0.000292834680294618,0.015398353338241577,2296.13840996,-0.40278497338294983,0.8013978600502014,0.30718085169792175,0.7408837080001831
13.949999809265137,0.7673035860061646,0.0028132740408182144,0.8299822211265564,3.609999895095825,0.07565478980541229,26,1.7892749309539795,3.814697002724188e-09,0,86.57748413085938,1,1.0039786100387573,0.7673035860061646,1.7894781827926636,-0.11460626125335693,0.038867123425006866,0.8299822211265564,520000.0,1.4502944946289062,0,25,2.0343267917633057,0.004832676146179438,10,0.8512529134750366,1.0039786100387573,1746513454.338176,14.141571044921875,-0.0044433732982724905,0,0.06124970316886902,72.43589782714844,231.00694274902344,1.0039786100387573,2295.463134765625,3.631861686706543,0.13733696937561035,0.0029540553223341703,1000,0.05955049768090248,0.0003297621733509004,-0.05702131986618042,2383.503489087,-0.45980629324913025,0.8299822211265564,0.27938827872276306,0.7673035860061646
46.29999923706055,0.7926952838897705,0.0011324015213176608,0.8593621253967285,5.769999980926514,0.2455151230096817,27,3.918330192565918,0.0,0,87.29125213623047,1,1.0016015768051147,0.7926952838897705,1.8049958944320679,2.1290552616119385,0.028997238725423813,0.8593621253967285,540000.0,1.4727035760879517,0,26,1.2953380346298218,0.011919647455215454,10,1.1943556070327759,1.0016015768051147,1746513541.7031796,13.76742935180664,0.0018355699721723795,0,-0.4493868350982666,73.5238037109375,229.1180419921875,1.0016015768051147,2382.833251953125,3.21844482421875,0.22888576984405518,0.00478962529450655,1000,0.13874059915542603,0.00031329644843935966,0.15781152248382568,2470.855017198,-0.30199477076530457,0.8593621253967285,0.29648444056510925,0.7926952838897705
25.0,0.8173378109931946,0.0017769673140719533,0.8880777955055237,6.550000190734863,0.34319382905960083,28,3.6916844844818115,6.484984993448961e-09,0,87.27808380126953,1,1.0025129318237305,0.8173378109931946,1.8171530961990356,-0.22664570808410645,0.037176623940467834,0.8880777955055237,560000.0,1.4911049604415894,0,27,1.521813154220581,0.008635884150862694,10,0.7039521932601929,1.0025129318237305,1746513629.0547845,14.196871757507324,0.0018911343067884445,0,-0.16778349876403809,73.08119201660156,229.15260314941406,1.0025129318237305,2470.184814453125,2.3249385356903076,0.18526707589626312,0.006680759601294994,1000,0.10872931778430939,0.0003175885649397969,-0.030503809452056885,2555.44792642,-0.33249858021736145,0.8880777955055237,0.28194186091423035,0.8173378109931946
32.70000076293945,0.8419784903526306,0.0010636178776621819,0.9167416095733643,9.65999984741211,0.3381456136703491,29,3.1690871715545654,6.484984993448961e-09,0,84.5177001953125,1,1.0015043020248413,0.8419784903526306,1.8412710428237915,-0.5225973129272461,0.04594510421156883,0.9167416095733643,580000.0,1.5284513235092163,0,28,1.619730830192566,0.007623312529176474,10,0.6564394235610962,1.0015043020248413,1746513713.6477947,13.884984016418457,-0.00031117722392082214,0,-0.6138370633125305,70.6326904296875,236.6368408203125,1.0015043020248413,2554.7744140625,2.5967915058135986,0.18655990064144135,0.006369582377374172,1000,0.08505161851644516,0.00028316484531387687,0.028674721717834473,2643.082314322,-0.303823858499527,0.9167416095733643,0.3021768033504486,0.8419784903526306
78.6500015258789,0.8675627112388611,0.0003209903952665627,0.947847306728363,14.359999656677246,0.2556329071521759,30,5.927026748657227,1.9073485846288207e-10,0,87.56108856201172,1,1.0004539489746094,0.8675627112388611,1.8549669981002808,2.757939577102661,0.046974409371614456,0.947847306728363,600000.0,1.5495723485946655,0,29,1.4135751724243164,0.010009023360908031,10,0.8930729627609253,1.0004539489746094,1746513801.2822542,14.163179397583008,-0.001078383531421423,0,0.4830988943576813,73.39789581298828,228.41195678710938,1.0004539489746094,2642.41259765625,2.5452616214752197,0.235060915350914,0.005291198845952749,1000,0.0904359444975853,0.0002437623479636386,0.21279794722795486,2728.086731118,-0.09102591127157211,0.947847306728363,0.33227625489234924,0.8675627112388611
22.700000762939453,0.8940634727478027,0.002023779321461916,0.9779183864593506,14.739999771118164,0.2519688904285431,31,3.5049307346343994,2.2888182460434336e-09,0,84.9316177368164,1,1.0028619766235352,0.8940634727478027,1.8565772771835327,-2.422096014022827,0.028034847229719162,0.9779183864593506,620000.0,1.551589012145996,0,30,1.5653579235076904,0.008162103593349457,10,1.2373589277267456,1.0028619766235352,1746513886.2864583,14.331576347351074,0.003792709205299616,0,0.007129892706871033,70.60002899169922,235.48355102539062,1.0028619766235352,2727.415283203125,3.2709405422210693,0.1925806850194931,0.009083908051252365,1000,0.07916097342967987,0.00029152544448152184,-0.31564027816057205,2812.46533758,-0.40666618943214417,0.9779183864593506,0.3014577031135559,0.8940634727478027
20.299999237060547,0.9213879704475403,0.002445135498419404,1.0068918466567993,14.760000228881836,0.15130575001239777,32,3.48345947265625,0.0,0,84.28536987304688,1,1.003458023071289,0.9213879704475403,1.8655104637145996,-0.021471261978149414,0.03996666148304939,1.0068918466567993,640000.0,1.5648781061172485,0,31,1.9953782558441162,0.005023179110139608,10,1.5152333974838257,1.003458023071289,1746513970.6650538,13.86912727355957,-0.001814540009945631,0,-0.8404397964477539,70.41622161865234,237.2891082763672,1.003458023071289,2811.77587890625,3.5197412967681885,0.1457720547914505,0.007269368041306734,1000,0.08000297844409943,0.00031751987989991903,-0.012555599212646484,2899.214968146,-0.41922178864479065,1.0068918466567993,0.2908703684806824,0.9213879704475403
9.149999618530273,0.9490352272987366,0.002500769216567278,1.0340287685394287,12.5600004196167,0.0649104043841362,33,1.7549798488616943,2.2888182460434336e-09,0,86.67054748535156,1,1.003536581993103,0.9490352272987366,1.875271201133728,-1.7284796237945557,0.04030337557196617,1.0340287685394287,660000.0,1.5801409482955933,0,32,2.289200782775879,0.0038164632860571146,10,0.9822936654090881,1.003536581993103,1746514057.4147146,13.904729843139648,-0.0001314803957939148,0,-0.16654275357723236,72.76578521728516,230.7589111328125,1.003536581993103,2898.536865234375,2.9625115394592285,0.12956269085407257,0.007137887645512819,1000,0.07561832666397095,0.0003170641139149666,-0.010928094387054443,2986.258760982,-0.4301498830318451,1.0340287685394287,0.2965949773788452,0.9490352272987366
48.54999923706055,0.9768276810646057,0.0016347919590771198,1.0622966289520264,11.779999732971191,0.16959252953529358,34,3.084479570388794,5.7220459481754915e-09,0,86.96289825439453,1,1.0023120641708374,0.9768276810646057,1.8944121599197388,1.3294997215270996,0.025765737518668175,1.0622966289520264,680000.0,1.61053466796875,0,33,1.554551124572754,0.008275979198515415,10,1.3181463479995728,1.0023120641708374,1746514144.4586296,14.025446891784668,-0.0017648511566221714,0,-0.26458847522735596,72.93743133544922,229.98313903808594,1.0023120641708374,2985.579345703125,3.1680784225463867,0.19876882433891296,0.005373036488890648,1000,0.09644533693790436,0.00027889362536370754,0.18210658431053162,3070.116362766,-0.24804329872131348,1.0622966289520264,0.3089962899684906,0.9768276810646057
37.400001525878906,1.004662275314331,0.0011091927299275994,1.0908572673797607,11.289999961853027,0.12086214125156403,35,3.242156982421875,1.5258788677030566e-09,0,83.77978515625,1,1.0015686750411987,1.004662275314331,1.9164575338363647,0.15767741203308105,0.02607211284339428,1.0908572673797607,700000.0,1.6453057527542114,0,34,1.7545158863067627,0.0064970278181135654,10,0.7808963656425476,1.0015686750411987,1746514228.3162613,14.074690818786621,0.004000464454293251,0,0.8605309724807739,69.705078125,238.7210693359375,1.0015686750411987,3069.441650390625,2.5016775131225586,0.17925474047660828,0.009373500943183899,1000,0.06250763684511185,0.00026880178484134376,-0.0059239864349365234,3158.027024595,-0.25396728515625,1.0908572673797607,0.31450527906417847,1.004662275314331
