_timestamp,Loss/Loss_pi,Value/cost,Train/PolicyRatio/Std,_runtime,Time/Epoch,Metrics/EpLen,Safety/ShieldLagrangeMultiplier,Time/FPS,Train/LR,Metrics/LagrangeMultiplier,Time/Total,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio,Loss/Loss_cost_critic,Time/Rollout,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_violation,Safety/shield_adv_c,Train/StopIter,Metrics/EpCost,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Train/PolicyStd,Value/Adv,Safety/EpCostShield,Train/Epoch,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Std,Train/KL,Loss/Loss_reward_critic/Delta,_step,Train/Entropy,TotalEnvSteps,Value/reward,Time/Update
1746513626.1707327,-0.6578622460365295,35.44395446777344,0.010490784421563148,4450.351196533,259.789794921875,500,0.5551460385322571,76.98531341552734,0.0002519999979995191,0.545681357383728,4179.92724609375,0.545681357383728,1.0042136907577515,102.62673950195312,109.26055908203125,-5.084358215332031,0.5551460385322571,40.76846694946289,NaN,40,167.8800048828125,-0.1013028621673584,0.545681357383728,0.7498462200164795,-0.18795301020145416,182.5,15,0.29528045654296875,0.5551460385322571,1.0042136907577515,1.0042136907577515,24.638328552246094,0,0,0.007353924214839935,0.0070504844188690186,16,1.1288248300552368,320000.0,4.206294536590576,150.5291290283203
1746513895.2868814,-0.6367223858833313,31.849119186401367,0.010400928556919098,4716.102860698,269.02374267578125,500,0.5864485502243042,74.34288024902344,0.00024900000425986946,0.5774350166320801,4449.04150390625,0.5774350166320801,1.0058369636535645,89.30903625488281,113.95037078857422,-13.317703247070312,0.5864485502243042,36.4106330871582,NaN,40,163.2899932861328,0.021139860153198242,0.5774350166320801,0.7369893193244934,-0.01568063348531723,166.60000610351562,16,0.31428027153015137,0.5864485502243042,1.0058369636535645,1.0058369636535645,24.470319747924805,0,0,0.008556815795600414,0.018999814987182617,17,1.1116293668746948,340000.0,4.000085353851318,155.0733184814453
1746514161.0386453,-0.593565821647644,28.159931182861328,0.009694881737232208,4974.714137148,265.65240478515625,500,0.6169115304946899,75.2863540649414,0.0002460000105202198,0.6084195375442505,4714.78955078125,0.6084195375442505,1.0036534070968628,73.1612777709961,111.89400482177734,-16.14775848388672,0.6169115304946899,32.64066696166992,NaN,40,143.44000244140625,0.043156564235687256,0.6084195375442505,0.7237957715988159,-0.13006949424743652,148.27499389648438,17,0.2627359628677368,0.6169115304946899,1.0036534070968628,1.0036534070968628,23.392850875854492,0,0,0.00792359933257103,-0.05154430866241455,18,1.0933573246002197,360000.0,3.9502735137939453,153.75827026367188
1746514419.6498935,-0.6734448075294495,28.290821075439453,0.010471493937075138,5239.107144875,258.5146789550781,500,0.6465789675712585,77.36505126953125,0.00024300000222865492,0.6384572386741638,4973.40087890625,0.6384572386741638,1.0037901401519775,82.6330337524414,106.74462127685547,9.471755981445312,0.6465789675712585,33.36347961425781,NaN,40,122.12999725341797,-0.07987898588180542,0.6384572386741638,0.7074178457260132,0.18092185258865356,142.6999969482422,18,0.3363431990146637,0.6465789675712585,1.0037901401519775,1.0037901401519775,21.702959060668945,0,0,0.008816179819405079,0.07360723614692688,19,1.0706793069839478,380000.0,4.201632976531982,151.7698974609375
1746514684.0431051,-0.5759350657463074,25.406259536743164,0.009811696596443653,5495.615945425,264.30328369140625,500,0.6753591895103455,75.67064666748047,0.00023999999393709004,0.6676474213600159,5237.80078125,0.6676474213600159,1.0035616159439087,65.9692611694336,112.54410552978516,-16.663772583007812,0.6753591895103455,28.076231002807617,NaN,40,120.70999908447266,0.09750974178314209,0.6676474213600159,0.6982901096343994,-0.28548526763916016,127.07499694824219,19,0.34960198402404785,0.6753591895103455,1.0035616159439087,1.0035616159439087,20.346084594726562,0,0,0.008357461541891098,0.013258785009384155,20,1.0576990842819214,400000.0,3.9119985103607178,151.75904846191406
1746514940.551829,-0.5542069673538208,25.445880889892578,0.010687518864870071,5757.998263328,256.4080505371094,500,0.7034370303153992,78.00067138671875,0.00023700000019744039,0.6961893439292908,5494.29833984375,0.6961893439292908,1.004162073135376,67.68221282958984,105.9612045288086,1.71295166015625,0.7034370303153992,28.79720687866211,NaN,40,127.41999816894531,0.021728098392486572,0.6961893439292908,0.6837286353111267,0.01665126159787178,132.9499969482422,20,0.3374173641204834,0.7034370303153992,1.0041621923446655,1.0041621923446655,20.216869354248047,0,0,0.00894609373062849,-0.012184619903564453,21,1.0361369848251343,420000.0,3.8403522968292236,150.44676208496094
1746515202.9339814,-0.46921443939208984,28.450218200683594,0.010112223215401173,6021.006224663,262.2865905761719,500,0.7313171029090881,76.25247192382812,0.00023400000645779073,0.724312961101532,5756.68701171875,0.724312961101532,1.0037652254104614,75.32184600830078,109.10413360595703,7.6396331787109375,0.7313171029090881,32.48069381713867,NaN,40,137.9499969482422,0.08499252796173096,0.724312961101532,0.6781865954399109,0.44186797738075256,166.10000610351562,21,0.39619341492652893,0.7313171029090881,1.0037652254104614,1.0037652254104614,21.39228057861328,0,0,0.008490863256156445,0.05877605080604553,22,1.0279004573822021,440000.0,4.158325672149658,153.1823272705078
1746515465.9424763,-0.48172786831855774,23.737037658691406,0.00984408799558878,6284.257146048,262.9271240234375,500,0.7585711479187012,76.06670379638672,0.00023099999816622585,0.7519469261169434,6019.7109375,0.7519469261169434,1.0045597553253174,54.91315841674805,109.64042663574219,-20.408687591552734,0.7585711479187012,26.45787239074707,NaN,40,128.55999755859375,-0.012513428926467896,0.7519469261169434,0.6732246279716492,-0.21860899031162262,129.39999389648438,22,0.32036277651786804,0.7585711479187012,1.0045597553253174,1.0045597553253174,19.85006332397461,0,0,0.0076340194791555405,-0.07583063840866089,23,1.0208067893981934,460000.0,3.6909985542297363,153.28663635253906
1746515729.193346,-0.5626876950263977,23.186683654785156,0.00966265145689249,6541.986165579,263.1745300292969,500,0.7851521968841553,75.99520111083984,0.0002280000044265762,0.7791787385940552,6282.95849609375,0.7791787385940552,1.0031574964523315,61.11885452270508,109.04119110107422,6.205696105957031,0.7851521968841553,26.41529655456543,NaN,40,130.08999633789062,-0.08095982670783997,0.7791787385940552,0.6685369610786438,0.13087016344070435,119.9749984741211,23,0.3549429476261139,0.7851521968841553,1.0031574964523315,1.0031574964523315,20.371225357055664,0,0,0.006626633461564779,0.03458017110824585,24,1.013987421989441,480000.0,4.040743827819824,154.1332550048828
1746515986.9221687,-0.4577796757221222,19.66654396057129,0.010573909617960453,6803.331210101,257.6383972167969,500,0.8110178709030151,77.62818145751953,0.00022499999613501132,0.8057253956794739,6540.6748046875,0.8057253956794739,1.0029854774475098,58.75859832763672,104.23007202148438,-2.3602561950683594,0.8110178709030151,22.586957931518555,NaN,40,106.9800033569336,0.10490801930427551,0.8057253956794739,0.6584143042564392,0.23579362034797668,110.92500305175781,24,0.29454392194747925,0.8110178709030151,1.0029854774475098,1.0029854774475098,19.485240936279297,0,0,0.007708660792559385,-0.060399025678634644,25,0.9989176392555237,500000.0,3.8038597106933594,153.40817260742188
1746516248.2675915,-0.455790638923645,20.96285629272461,0.010193653404712677,7057.781916344,261.27020263671875,500,0.8363310098648071,76.54910278320312,0.00022200000239536166,0.8316487073898315,6802.037109375,0.8316487073898315,1.003089189529419,63.69380569458008,107.29864501953125,4.935207366943359,0.8363310098648071,23.704113006591797,NaN,40,105.66999816894531,0.001989036798477173,0.8316487073898315,0.65366131067276,0.09520542621612549,116.57499694824219,25,0.3257867991924286,0.8363310098648071,1.003089189529419,1.003089189529419,18.332870483398438,0,0,0.008285642601549625,0.03124287724494934,26,0.9915555119514465,520000.0,3.695401191711426,153.97145080566406
1746516502.7178912,-0.47095876932144165,18.126630783081055,0.010497599840164185,7311.467615031,254.38027954101562,500,0.8609231114387512,78.62244415283203,0.00021899999410379678,0.8569660186767578,7056.4853515625,0.8569660186767578,1.002379298210144,55.28195571899414,106.18383026123047,-8.411849975585938,0.8609231114387512,20.89185905456543,NaN,40,101.94000244140625,-0.01516813039779663,0.8569660186767578,0.644620954990387,-0.010304518043994904,99.92500305175781,26,0.3161602318286896,0.8609231114387512,1.002379298210144,1.002379298210144,17.32663917541504,0,0,0.008840071968734264,-0.009626567363739014,27,0.9778457283973694,540000.0,3.4784226417541504,148.19630432128906
1746516756.4037426,-0.5506106615066528,11.735958099365234,0.0102194519713521,7568.436602308,253.59715270996094,500,0.8841946721076965,78.86524200439453,0.00021600000036414713,0.8812618851661682,7310.1591796875,0.8812618851661682,1.0017231702804565,40.02077865600586,104.29905700683594,-15.261177062988281,0.8841946721076965,14.597426414489746,NaN,40,71.55000305175781,-0.07965189218521118,0.8812618851661682,0.6408386826515198,-0.09906329214572906,54.5,27,0.2584473192691803,0.8841946721076965,1.0017231702804565,1.0017231702804565,14.98543930053711,0,0,0.007014692295342684,-0.05771291255950928,28,0.9723669290542603,560000.0,3.1880171298980713,149.29795837402344
1746517013.372662,-0.5367544889450073,15.916213989257812,0.0109991654753685,7826.065995729,256.88836669921875,500,0.9067187905311584,77.8548355102539,0.00021300000662449747,0.9044249653816223,7567.13427734375,0.9044249653816223,1.0049593448638916,40.84650802612305,103.79029846191406,0.8257293701171875,0.9067187905311584,19.18873405456543,NaN,40,58.59000015258789,0.013856172561645508,0.9044249653816223,0.6303463578224182,0.053020551800727844,83.3499984741211,28,0.306837797164917,0.9067187905311584,1.0049594640731812,1.0049594640731812,15.197365760803223,0,0,0.01068078726530075,0.048390477895736694,29,0.956011176109314,580000.0,3.4414148330688477,153.09796142578125
1746517271.0017557,-0.4990311861038208,14.625618934631348,0.009754451923072338,8089.350411615,257.51861572265625,500,0.9284984469413757,77.66429138183594,0.0002099999983329326,0.9266159534454346,7824.73779296875,0.9266159534454346,1.0024741888046265,46.81833267211914,104.90193939208984,5.971824645996094,0.9284984469413757,17.847389221191406,NaN,40,61.349998474121094,0.03772330284118652,0.9266159534454346,0.6240329146385193,0.10177722573280334,78.25,29,0.35527825355529785,0.9284984469413757,1.0024741888046265,1.0024741888046265,16.868520736694336,0,0,0.0081841005012393,0.04844045639038086,30,0.9459872245788574,600000.0,3.702887773513794,152.61660766601562
1746517534.2867758,-0.3851221799850464,14.91995906829834,0.010398926213383675,8347.327894922,263.20025634765625,500,0.949835479259491,75.9877700805664,0.00020700000459328294,0.9481268525123596,8088.05322265625,0.9481268525123596,1.0042500495910645,42.604766845703125,107.91297149658203,-4.213565826416016,0.949835479259491,18.09311866760254,NaN,40,72.54000091552734,0.11390900611877441,0.9481268525123596,0.6229860782623291,0.1514589935541153,92.5250015258789,30,0.28565627336502075,0.949835479259491,1.0042500495910645,1.0042500495910645,16.920425415039062,0,0,0.008502592332661152,-0.0696219801902771,31,0.9444589614868164,620000.0,3.1764509677886963,155.28721618652344
1746517792.2642546,-0.40444308519363403,15.60074520111084,0.010452737100422382,8593.930370768,257.89404296875,500,0.9708119034767151,77.55123138427734,0.00020399999630171806,0.9692243337631226,8346.0244140625,0.9692243337631226,1.0036423206329346,43.698570251464844,105.34754943847656,1.0938034057617188,0.9708119034767151,18.997018814086914,NaN,40,83.69999694824219,-0.019320905208587646,0.9692243337631226,0.6183611750602722,0.07585329562425613,94.32499694824219,31,0.3248065114021301,0.9708119034767151,1.0036423206329346,1.0036423206329346,16.97980308532715,0,0,0.010561338625848293,0.039150238037109375,32,0.9371404647827148,640000.0,3.2293920516967773,152.5464324951172
1746518038.865819,-0.55548495054245,9.912863731384277,0.009771584533154964,8857.058959155,246.4818115234375,500,0.9906553030014038,81.14189147949219,0.0002010000025620684,0.989529550075531,8592.583984375,0.989529550075531,1.0046005249023438,31.02859115600586,99.82099914550781,-12.669979095458984,0.9906553030014038,12.959181785583496,NaN,40,59.25,-0.15104186534881592,0.989529550075531,0.6130691170692444,-0.26176831126213074,43.625,32,0.25684651732444763,0.9906553030014038,1.0046005249023438,1.0046005249023438,15.396921157836914,0,0,0.007889845408499241,-0.0679599940776825,33,0.9285300970077515,660000.0,3.2203922271728516,146.66067504882812
1746518301.9953573,-0.46507635712623596,14.32608413696289,0.010763208381831646,9112.695695823,263.0434875488281,500,1.0100855827331543,76.0330581665039,0.00019799999427050352,1.009062647819519,8855.763671875,1.009062647819519,1.0038920640945435,33.04677963256836,108.23747253417969,2.0181884765625,1.0100855827331543,17.643835067749023,NaN,40,55.84000015258789,0.09040859341621399,1.009062647819519,0.6057138442993164,-0.2092990279197693,80.69999694824219,33,0.32881438732147217,1.0100855827331543,1.0038920640945435,1.0038920640945435,15.77563762664795,0,0,0.009699467569589615,0.07196786999702454,34,0.9168068170547485,680000.0,3.353374719619751,154.805908203125
1746518557.6319778,-0.41823866963386536,16.036209106445312,0.010920853354036808,9362.892783658,255.55831909179688,500,1.029359221458435,78.26002502441406,0.00019500000053085387,1.028108835220337,9111.3916015625,1.028108835220337,1.003678798675537,64.72225952148438,103.88984680175781,31.675479888916016,1.029359221458435,19.142475128173828,NaN,40,67.12999725341797,0.046837687492370605,1.028108835220337,0.5990462303161621,0.06913597136735916,93.375,34,0.36639127135276794,1.029359221458435,1.003678798675537,1.003678798675537,16.77059555053711,0,0,0.008812365122139454,0.037576884031295776,35,0.9058687686920166,700000.0,3.618664503097534,151.66836547851562
1746518807.8289835,-0.44300639629364014,7.466513156890869,0.010405938141047955,9611.942526883,250.11114501953125,500,1.0475529432296753,79.9644546508789,0.00019200000679120421,1.0465962886810303,9361.5830078125,1.0465962886810303,1.003753423690796,22.945213317871094,100.77033233642578,-41.77704620361328,1.0475529432296753,10.225265502929688,NaN,40,60.2400016784668,-0.02476772665977478,1.0465962886810303,0.5917115807533264,-0.1281512975692749,36.82500076293945,35,0.24479757249355316,1.0475529432296753,1.003753423690796,1.003753423690796,16.40214729309082,0,0,0.007622463162988424,-0.12159369885921478,36,0.8937921524047852,720000.0,2.865359306335449,149.34072875976562
1746519056.8781688,-0.4817019999027252,6.2498860359191895,0.010220273397862911,9863.114664018,248.94088745117188,500,1.0645502805709839,80.34036254882812,0.00018899999849963933,1.0640699863433838,9610.6123046875,1.0640699863433838,1.0050007104873657,17.804767608642578,97.54086303710938,-5.140445709228516,1.0645502805709839,8.361732482910156,NaN,40,33.0,-0.03869560360908508,1.0640699863433838,0.5883849263191223,-0.013203486800193787,24.325000762939453,36,0.23192617297172546,1.0645502805709839,1.0050007104873657,1.0050007104873657,14.085593223571777,0,0,0.007684014737606049,-0.012871399521827698,37,0.8883033394813538,740000.0,2.823742628097534,151.3999481201172
1746519308.0510256,-0.47552499175071716,9.01325511932373,0.010350125841796398,10113.523872735,251.09291076660156,500,1.0808632373809814,79.65179443359375,0.00018600000475998968,1.0805273056030273,9861.8251953125,1.0805273056030273,1.0057578086853027,26.711149215698242,99.99962615966797,8.906381607055664,1.0808632373809814,12.081721305847168,NaN,40,27.90999984741211,0.006177008152008057,1.0805273056030273,0.5832591652870178,0.07874595373868942,47.07500076293945,37,0.3105269968509674,1.0808632373809814,1.0057578086853027,1.0057578086853027,13.8403959274292,0,0,0.009230388328433037,0.07860082387924194,38,0.8796365857124329,760000.0,3.1314055919647217,151.09323120117188
1746519558.4598348,-0.2574019730091095,9.770721435546875,0.010571214370429516,10371.463516518,250.3088836669922,500,1.0970125198364258,79.90128326416016,0.0001829999964684248,1.0963058471679688,10112.2001953125,1.0963058471679688,1.003430962562561,23.602054595947266,104.64820098876953,-3.1090946197509766,1.0970125198364258,12.60013198852539,NaN,40,40.25,0.21812301874160767,1.0963058471679688,0.5788808465003967,-0.1513703465461731,72.7750015258789,38,0.29043465852737427,1.0970125198364258,1.003430962562561,1.003430962562561,15.041332244873047,0,0,0.009672844782471657,-0.02009233832359314,39,0.8722043633460999,780000.0,3.061528205871582,145.6605987548828
1746519816.399266,-0.39742380380630493,12.172088623046875,0.010670698247849941,10623.808201027,257.8406066894531,500,1.1130311489105225,77.56730651855469,0.00018000000272877514,1.1117749214172363,10370.1484375,1.1117749214172363,1.0053240060806274,39.472145080566406,105.5396957397461,15.87009048461914,1.1130311489105225,15.193175315856934,NaN,40,55.59000015258789,-0.14002183079719543,1.1117749214172363,0.5775851607322693,0.09352236986160278,73.19999694824219,39,0.40511953830718994,1.1130311489105225,1.0053240060806274,1.0053240060806274,17.011198043823242,0,0,0.007837754674255848,0.11468487977981567,40,0.8699566125869751,800000.0,3.4731457233428955,152.3008270263672
1746520068.7441738,-0.3234526216983795,6.347378253936768,0.01023937575519085,10882.856784412,252.24786376953125,500,1.1284615993499756,79.28709411621094,0.00017699999443721026,1.1269726753234863,10622.4990234375,1.1269726753234863,1.0037652254104614,20.060287475585938,101.36185455322266,-19.41185760498047,1.1284615993499756,9.498948097229004,NaN,40,55.630001068115234,0.07397118210792542,1.1269726753234863,0.5783333778381348,0.34935200214385986,46.45000076293945,40,0.24381791055202484,1.1284615993499756,1.0037652254104614,1.0037652254104614,17.115917205810547,0,0,0.006770245265215635,-0.1613016277551651,41,0.8713207840919495,820000.0,2.927626132965088,150.88595581054688
