Train/Epoch,Misc/FinalStepNorm,Train/KL,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpCost,Metrics/LagrangeMultiplier/Min,Metrics/EpLen,Time/Total,Misc/gradient_norm,Loss/Loss_pi,Safety/shield_violation,_runtime,Time/Rollout,Safety/shield_adv_c,Metrics/LagrangeMultiplier,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Std,Value/cost,Misc/AcceptanceStep,Metrics/LagrangeMultiplier/Std,Value/Adv,Time/Epoch,Loss/Loss_pi/Delta,Train/PolicyRatio/Min,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,TotalEnvSteps,Loss/Loss_cost_critic/Delta,_timestamp,Train/PolicyRatio/Std,Value/reward,Metrics/LagrangeMultiplier/Max,Train/LR,Train/PolicyRatio/Max,_step,Metrics/EpRet,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Max,Time/Update,Train/StopIter,Misc/Alpha,Loss/Loss_reward_critic,Train/Entropy,Misc/xHx,Misc/H_inv_g,Train/PolicyStd,Time/FPS,Safety/ShieldLagrangeMultiplier
10,0.2611368000507355,0.0003553371352609247,0.3686622381210327,21.579999923706055,0.3677656054496765,500,1611.3126220703125,0.15550154447555542,-0.46383655071258545,6.412252426147461,1748.23863377,105.32303619384766,-0.43957602977752686,0.3677656054496765,22.575000762939453,0,4.097615718841553,1,0,-3.051757735406113e-09,133.66029357910156,-0.03913724422454834,1.0030145645141602,1.0030145645141602,-0.01825859770178795,220000.0,-26.540508270263672,1746536322.9436352,0.0021315626800060272,0.42028680443763733,0.3677656054496765,0,1.0030145645141602,11,3.495476722717285,16.715164184570312,0.3686622381210327,28.33721923828125,10,1.7569783926010132,0.029011812061071396,1.5644421577453613,0.006478828378021717,0.1486283540725708,1.156767725944519,149.633056640625,0.3686622381210327
11,0.29921096563339233,0.00030350155429914594,0.3949046730995178,12.149999618530273,0.39401713013648987,500,1747.05615234375,0.09621688723564148,-0.42503103613853455,5.348588943481445,1879.23835809,105.56079864501953,-0.24765850603580475,0.39401713013648987,23.649999618530273,0,3.6880218982696533,1,0,-1.525878801089675e-08,135.01463317871094,0.0388055145740509,1.0045442581176758,1.0045442581176758,0.00679311528801918,240000.0,-1.3315849304199219,1746536458.052291,0.00321321957744658,0.5104789137840271,0.39401713013648987,0,1.0045442581176758,12,3.4486703872680664,15.38357925415039,0.3949046730995178,29.453805923461914,10,1.9405685663223267,0.035804927349090576,1.5902962684631348,0.00531093729659915,0.15418727695941925,1.1870708465576172,148.13209533691406,0.3949046730995178
12,0.3128587305545807,0.0002842776011675596,0.4192865490913391,7.690000057220459,0.41813260316848755,500,1877.7156982421875,0.05439351871609688,-0.4594319760799408,4.88116979598999,2015.92327605,104.41011047363281,-0.4568619728088379,0.41813260316848755,14.925000190734863,0,3.2615225315093994,1,0,-7.629394005448376e-09,130.5723114013672,-0.03440093994140625,1.0037918090820312,1.0037918090820312,-0.0009149573743343353,260000.0,-2.2142505645751953,1746536589.051821,0.002681270008906722,0.5925126671791077,0.41813260316848755,0,1.0037918090820312,13,4.049747467041016,13.169328689575195,0.4192865490913391,26.162174224853516,10,2.166579008102417,0.03488996997475624,1.6010783910751343,0.004260689485818148,0.1444021761417389,1.199853539466858,153.1718292236328,0.4192865490913391
13,0.2868988513946533,0.00036299385828897357,0.44298622012138367,17.299999237060547,0.44091159105300903,500,2014.7484130859375,0.08992325514554977,-0.4031434953212738,6.547056198120117,2141.92329099,108.50727081298828,0.08262544870376587,0.44091159105300903,35.95000076293945,0,4.29410457611084,1,0,1.1062621929625038e-08,136.59938049316406,0.05628848075866699,1.0038923025131226,1.0038923025131226,0.014205172657966614,280000.0,5.632930755615234,1746536725.7371423,0.0027521890588104725,0.7194387912750244,0.44091159105300903,0,1.0038923025131226,14,4.792600631713867,18.80225944519043,0.44298622012138367,28.092063903808594,10,1.8929730653762817,0.049095142632722855,1.6060514450073242,0.005581364035606384,0.15155990421772003,1.2058643102645874,146.41355895996094,0.44298622012138367
14,0.30904415249824524,0.00027576441061683,0.4645838439464569,14.859999656677246,0.4623889625072479,500,2140.74755859375,0.08220236748456955,-0.48105588555336,3.4899516105651855,2268.157607238,100.88909912109375,-0.49072638154029846,0.4623889625072479,3.0,0,2.370759963989258,1,0,8.392333938900265e-09,125.92320251464844,-0.07791239023208618,1.0048015117645264,1.0048013925552368,-0.008578583598136902,300000.0,-13.821918964385986,1746536851.7368848,0.003395181382074952,0.7552927732467651,0.4623889625072479,0,1.0048015117645264,15,4.947134494781494,4.980340480804443,0.4645838439464569,25.03406524658203,10,2.0267317295074463,0.04051655903458595,1.6033838987350464,0.004868963733315468,0.1524839997291565,1.2026809453964233,158.82696533203125,0.4645838439464569
15,0.26959526538848877,0.00036666198866441846,0.485027015209198,8.4399995803833,0.48235374689102173,500,2266.9716796875,0.11035469174385071,-0.38884225487709045,3.424387216567993,2398.057849789,100.97065734863281,0.051929499953985214,0.48235374689102173,17.75,0,2.3490383625030518,1,0,-3.051757735406113e-09,126.1515121459961,0.09221363067626953,1.0044755935668945,1.0044755935668945,0.03528157249093056,320000.0,3.132132053375244,1746536977.9712222,0.0031646662391722202,0.8608685731887817,0.48235374689102173,0,1.0044755935668945,16,6.141549587249756,8.112472534179688,0.485027015209198,25.18082046508789,10,2.076960802078247,0.07579813152551651,1.6099419593811035,0.0046363105066120625,0.12980277836322784,1.2107592821121216,158.53952026367188,0.485027015209198
16,0.2762984037399292,0.0003539843310136348,0.5038164258003235,4.920000076293945,0.5007643103599548,500,2396.87841796875,0.08542940765619278,-0.44186297059059143,2.7473866939544678,2528.319768648,100.7852554321289,-0.49294131994247437,0.5007643103599548,4.775000095367432,0,1.901658058166504,1,0,1.5258788677030566e-09,129.81564331054688,-0.05302071571350098,1.0039600133895874,1.0039600133895874,-0.01813637837767601,340000.0,-3.934807300567627,1746537107.8714721,0.002800124231725931,0.8529505729675293,0.5007643103599548,0,1.0039600133895874,17,6.04178524017334,4.1776652336120605,0.5038164258003235,29.030364990234375,10,2.377917766571045,0.0576617531478405,1.6156935691833496,0.0035370003897696733,0.11619342863559723,1.2180243730545044,154.06463623046875,0.5038164258003235
17,0.3038225769996643,0.0003003085439559072,0.5214312672615051,4.900000095367432,0.5177821516990662,500,2527.126953125,0.09178940206766129,-0.405492901802063,2.714306354522705,2656.783993039,103.37118530273438,-0.06225110590457916,0.5177821516990662,10.899999618530273,0,1.9837584495544434,1,0,1.2207030941624453e-08,130.16445922851562,0.03637006878852844,1.0037546157836914,1.0037546157836914,0.009936567395925522,360000.0,1.7642087936401367,1746537238.1333785,0.002654914278537035,1.0091078281402588,0.5177821516990662,0,1.0037546157836914,18,6.521049976348877,5.941874027252197,0.5214312672615051,26.79325294494629,10,2.3523523807525635,0.06759832054376602,1.617697834968567,0.00361429899930954,0.1291569173336029,1.2207239866256714,153.6517791748047,0.5214312672615051
18,0.30229872465133667,0.0002951387723442167,0.5380426049232483,4.380000114440918,0.5335183143615723,500,2655.607177734375,0.06171082705259323,-0.3863867223262787,2.3059937953948975,2788.393066628,102.35614013671875,-0.17041903734207153,0.5335183143615723,11.800000190734863,0,1.737847089767456,1,0,7.247924482811641e-09,128.3848419189453,0.019106179475784302,1.0058822631835938,1.0058822631835938,0.017942063510417938,380000.0,-0.10643529891967773,1746537366.597853,0.00415938813239336,1.0924861431121826,0.5335183143615723,0,1.0058822631835938,19,6.658022403717041,5.8354387283325195,0.5380426049232483,26.02863121032715,10,2.2300477027893066,0.08554038405418396,1.6044530868530273,0.004021615721285343,0.13555705547332764,1.2049275636672974,155.78163146972656,0.5380426049232483
19,0.28568291664123535,0.000325962231727317,0.5537235736846924,5.960000038146973,0.548198938369751,500,2787.1669921875,0.08250413089990616,-0.3805810511112213,2.262532949447632,2915.865597401,102.09951782226562,-0.447419673204422,0.548198938369751,11.125,0,1.528659701347351,1,0,1.5258788677030566e-09,131.47433471679688,0.005805671215057373,1.0037797689437866,1.0037797689437866,0.004710860550403595,400000.0,0.7842941284179688,1746537498.2065656,0.002672672038897872,1.1963626146316528,0.548198938369751,0,1.0037797689437866,20,7.774834632873535,6.619732856750488,0.5537235736846924,29.37479591369629,10,2.0095887184143066,0.09025124460458755,1.6042999029159546,0.004952389746904373,0.14215989410877228,1.205870509147644,152.12094116210938,0.5537235736846924
20,0.28808534145355225,0.00031487710657529533,0.56810462474823,4.03000020980835,0.5618100166320801,500,2914.683349609375,0.08307845890522003,-0.40960875153541565,1.4978373050689697,3043.81657591,100.71481323242188,-0.3259428143501282,0.5618100166320801,2.1500000953674316,0,0.9520049691200256,1,0,3.814697002724188e-09,127.37960815429688,-0.029027700424194336,1.0049753189086914,1.0049753189086914,-0.025308974087238312,420000.0,-4.174659013748169,1746537625.679363,0.003518025390803814,1.2217731475830078,0.5618100166320801,0,1.0049753189086914,21,7.158182144165039,2.4450738430023193,0.56810462474823,26.664766311645508,10,2.074373722076416,0.06494227051734924,1.623857855796814,0.00464788218960166,0.1388782262802124,1.2303258180618286,157.01100158691406,0.56810462474823
21,0.2711210250854492,0.0003399136767257005,0.5818415880203247,1.850000023841858,0.5743173956871033,500,3042.625,0.09835977107286453,-0.3492621183395386,1.4824451208114624,3175.000659796,101.68832397460938,0.1903740018606186,0.5743173956871033,12.25,0,0.950638473033905,1,0,-4.577636492086867e-09,127.85861206054688,0.060346633195877075,1.0036735534667969,1.0036735534667969,-0.0002524927258491516,440000.0,1.3149142265319824,1746537753.6298583,0.002597538288682699,1.2445361614227295,0.5743173956871033,0,1.0036735534667969,22,6.53302001953125,3.7599880695343018,0.5818415880203247,26.170257568359375,10,2.1939921379089355,0.06468977779150009,1.6416980028152466,0.004154883325099945,0.12357429414987564,1.2539739608764648,156.42279052734375,0.5818415880203247
22,0.28441882133483887,0.00032613202347420156,0.5950918793678284,4.119999885559082,0.5859710574150085,500,3173.79833984375,0.09754984825849533,-0.3482609987258911,1.6926896572113037,3300.884440462,103.55208587646484,-0.141718327999115,0.5859710574150085,13.925000190734863,0,1.1083142757415771,1,0,-4.1961669694501325e-09,131.06610107421875,0.001001119613647461,1.0032932758331299,1.0032931566238403,0.030851207673549652,460000.0,2.0046842098236084,1746537884.8145094,0.002328641479834914,1.3562451601028442,0.5859710574150085,0,1.0032932758331299,23,7.883260726928711,5.76467227935791,0.5950918793678284,27.513986587524414,10,2.057490348815918,0.09554098546504974,1.6424528360366821,0.004724474623799324,0.13823580741882324,1.2549337148666382,152.5947723388672,0.5950918793678284
23,0.28730469942092896,0.00032197506516240537,0.6076340675354004,4.71999979019165,0.5968921780586243,500,3299.698486328125,0.08954166620969772,-0.37615296244621277,1.5671918392181396,3432.797964674,101.80480194091797,-0.072230264544487,0.5968921780586243,8.75,0,0.9354814291000366,1,0,-8.392333938900265e-09,125.79489135742188,-0.027891963720321655,1.0050132274627686,1.005013108253479,-0.0041585639119148254,480000.0,-1.9688708782196045,1746538010.6980956,0.0035448872949928045,1.4052785634994507,0.5968921780586243,0,1.0050132274627686,24,8.412343978881836,3.7958014011383057,0.6076340675354004,23.99005889892578,10,2.3419110774993896,0.09138242155313492,1.637091040611267,0.003646599128842354,0.12267958372831345,1.2486926317214966,158.9889678955078,0.6076340675354004
24,0.30377301573753357,0.00028903919155709445,0.6195283532142639,2.2899999618530273,0.606991708278656,500,3431.599365234375,0.059987202286720276,-0.34649360179901123,1.4026416540145874,3560.58016338,101.95442199707031,-0.02284765988588333,0.606991708278656,8.550000190734863,0,0.6103267669677734,1,0,-3.051757735406113e-09,131.81117248535156,0.029659360647201538,1.0041688680648804,1.0041688680648804,0.005384944379329681,500000.0,-0.04597783088684082,1746538142.6109238,0.002947750501334667,1.4793943166732788,0.606991708278656,0,1.0041688680648804,25,8.479138374328613,3.749823570251465,0.6195283532142639,29.85669708251953,10,2.459545850753784,0.0967673659324646,1.6477007865905762,0.003306121565401554,0.12350776791572571,1.2633637189865112,151.7322235107422,0.6195283532142639
25,0.28315573930740356,0.00033148995134979486,0.6307650804519653,3.1500000953674316,0.6164032816886902,500,3559.3935546875,0.09600397199392319,-0.37029993534088135,1.1674631834030151,3688.937419026,101.27479553222656,0.30580711364746094,0.6164032816886902,7.199999809265137,0,0.7704930305480957,1,0,-2.479553229406406e-09,127.68547821044922,-0.023806333541870117,1.0053136348724365,1.005313515663147,-0.009478852152824402,520000.0,-0.9094150066375732,1746538270.3944905,0.003757307305932045,1.5308256149291992,0.6164032816886902,0,1.0053136348724365,26,8.495604515075684,2.8404085636138916,0.6307650804519653,26.410640716552734,10,2.6586670875549316,0.0872885137796402,1.6469875574111938,0.0028294401708990335,0.10650289058685303,1.2621504068374634,156.6348876953125,0.6307650804519653
26,0.29167258739471436,0.00028694624779745936,0.6416583061218262,4.480000019073486,0.6252812743186951,500,3687.760009765625,0.08855374157428741,-0.322328120470047,1.4220861196517944,3819.938451375,103.96232604980469,0.25312525033950806,0.6252812743186951,11.675000190734863,0,0.6382004022598267,1,0,1.754760781125242e-08,128.28662109375,0.04797181487083435,1.004037618637085,1.0040374994277954,0.04301963746547699,540000.0,2.567314386367798,1746538398.7514167,0.0028549148701131344,1.6266157627105713,0.6252812743186951,0,1.004037618637085,27,9.250354766845703,5.4077229499816895,0.6416583061218262,24.32427215576172,10,2.0302317142486572,0.1303081512451172,1.659762978553772,0.004852191545069218,0.1436646729707718,1.2782343626022339,155.90089416503906,0.6416583061218262
27,0.28702202439308167,0.00033204644569195807,0.6520876288414001,2.569999933242798,0.6335465908050537,500,3818.739013671875,0.0605793260037899,-0.2551809847354889,1.1397340297698975,3947.904350311,102.11993408203125,-0.06618201732635498,0.6335465908050537,8.850000381469727,0,0.2452489286661148,1,0,2.2888182460434336e-09,130.90216064453125,0.0671471357345581,1.0038087368011475,1.003808617591858,-0.0308220311999321,560000.0,-2.6053647994995117,1746538529.7523944,0.002693183720111847,1.5857146978378296,0.6335465908050537,0,1.0038087368011475,28,9.282045364379883,2.8023581504821777,0.6520876288414001,28.782169342041016,10,2.2371437549591064,0.09948612004518509,1.7019896507263184,0.003996144514530897,0.12829843163490295,1.3342994451522827,152.78587341308594,0.6520876288414001
28,0.2659146785736084,0.0003427281917538494,0.6619211435317993,2.369999885559082,0.6412420868873596,500,3946.705078125,0.1050892174243927,-0.3244377076625824,0.8621188402175903,4078.156273162,102.39788055419922,-0.0018111616373062134,0.6412420868873596,5.724999904632568,0,0.19591060280799866,1,0,-3.814697002724188e-09,127.86668395996094,-0.0692567229270935,1.0040619373321533,1.0040618181228638,-0.008481808006763458,580000.0,-0.7021300792694092,1746538657.717733,0.002872167155146599,1.5382919311523438,0.6412420868873596,0,1.0040619373321533,29,8.189414978027344,2.1002280712127686,0.6619211435317993,25.468767166137695,10,2.3926661014556885,0.09100431203842163,1.7276263236999512,0.003493530210107565,0.11113739013671875,1.36953866481781,156.4129180908203,0.6619211435317993
29,0.26354238390922546,0.00035578326787799597,0.670967161655426,0.6600000262260437,0.648300051689148,500,4076.9677734375,0.12604506313800812,-0.3667193651199341,0.7345219850540161,4215.312312422,101.47742462158203,-0.07411058992147446,0.648300051689148,1.475000023841858,0,0.18267539143562317,1,0,0.0,130.1545867919922,-0.042281657457351685,1.004325270652771,1.004325270652771,-0.031102869659662247,600000.0,-0.8340981006622314,1746538787.9697862,0.0030584000051021576,1.517867922782898,0.648300051689148,0,1.004325270652771,30,7.328127384185791,1.266129970550537,0.670967161655426,28.677133560180664,10,2.4698565006256104,0.059901442378759384,1.7282395362854004,0.003278575371950865,0.10670351982116699,1.3711490631103516,153.66343688964844,0.670967161655426
30,0.30134958028793335,0.0003157247556373477,0.6809021234512329,7.0,0.6552276611328125,500,4214.1279296875,0.09297055006027222,-0.15351933240890503,1.2291666269302368,4346.278771372,108.22782897949219,0.22440922260284424,0.6552276611328125,29.075000762939453,0,0.3531010150909424,1,0,3.051757735406113e-09,137.0634002685547,0.21320003271102905,1.0005468130111694,1.0005468130111694,0.03178773447871208,620000.0,8.310422420501709,1746538925.1257713,0.000386570900445804,1.624340534210205,0.6552276611328125,0,1.0005468130111694,31,7.807330131530762,9.576552391052246,0.6809021234512329,28.835527420043945,10,1.823074221611023,0.09168917685747147,1.7285059690475464,0.006017561536282301,0.1652974784374237,1.3723100423812866,145.91787719726562,0.6809021234512329
31,0.2896433472633362,0.0003276962670497596,0.6907700896263123,8.550000190734863,0.662152886390686,500,4345.07275390625,0.07704124599695206,-0.2948489487171173,0.9774441123008728,4482.069679144,102.59684753417969,-0.15256310999393463,0.662152886390686,13.75,0,0.4568595290184021,1,0,-1.5258788677030566e-09,130.85462951660156,-0.14132961630821228,1.0051162242889404,1.0051161050796509,0.017588801681995392,640000.0,-4.609997272491455,1746539056.0921297,0.0036177169531583786,1.8796576261520386,0.662152886390686,0,1.0051162242889404,32,9.14381217956543,4.966555118560791,0.6907700896263123,28.25773811340332,10,2.3207032680511475,0.10927797853946686,1.71946382522583,0.0037135526072233915,0.1248084306716919,1.361962914466858,152.84136962890625,0.6907700896263123
32,0.26441240310668945,0.00037331064231693745,0.7015119194984436,12.289999961853027,0.6693521738052368,500,4480.88818359375,0.17372356355190277,-0.20118848979473114,1.8274461030960083,4614.100755132,106.97438049316406,0.8474643230438232,0.6693521738052368,29.549999237060547,0,0.6042954325675964,1,0,5.7220459481754915e-09,135.69949340820312,0.09366045892238617,1.0033172369003296,1.0033172369003296,0.008908390998840332,660000.0,5.539278507232666,1746539191.8834522,0.0023456127382814884,1.8380261659622192,0.6693521738052368,0,1.0033172369003296,33,10.30202865600586,10.505833625793457,0.7015119194984436,28.725069046020508,10,1.7015888690948486,0.11818636953830719,1.7086902856826782,0.006907487753778696,0.15539146959781647,1.349295973777771,147.38449096679688,0.7015119194984436
33,0.26823729276657104,0.00035638854024000466,0.7125069499015808,13.850000381469727,0.6769234538078308,500,4612.89794921875,0.10711723566055298,-0.3006812334060669,1.8330433368682861,4744.090442753,105.15151977539062,-0.10486363619565964,0.6769234538078308,20.100000381469727,0,0.9071197509765625,1,0,-2.6702879907247734e-09,131.92323303222656,-0.09949274361133575,1.0035732984542847,1.0035732984542847,-0.0029694661498069763,680000.0,-2.54209566116333,1746539323.914098,0.002526675583794713,1.8616654872894287,0.6769234538078308,0,1.0035732984542847,34,10.894759178161621,7.963737964630127,0.7125069499015808,26.771665573120117,10,1.7169528007507324,0.11521690338850021,1.707788109779358,0.006784419063478708,0.1562286913394928,1.3487218618392944,151.60333251953125,0.7125069499015808
34,0.291595995426178,0.0003067739598918706,0.7227811813354492,9.4399995803833,0.6845194697380066,500,4742.87939453125,0.07529928535223007,-0.36107006669044495,0.6148886680603027,4875.447788886,100.14005279541016,0.03711328282952309,0.6845194697380066,4.224999904632568,0,0.38064882159233093,1,0,5.912780487449254e-09,129.8692169189453,-0.06038883328437805,1.005520224571228,1.005520224571228,-0.0023495256900787354,700000.0,-5.390826225280762,1746539453.9043293,0.0039033039938658476,1.819117784500122,0.6845194697380066,0,1.005520224571228,35,10.043028831481934,2.5729117393493652,0.7227811813354492,29.729101181030273,10,2.2050576210021973,0.11286737769842148,1.7157440185546875,0.004113287199288607,0.13223963975906372,1.3618961572647095,154.0010986328125,0.7227811813354492
