Time/Rollout,_step,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Train/StopIter,Time/FPS,Train/PolicyRatio/Min,Train/Epoch,_runtime,Loss/Loss_pi,Train/PolicyStd,Value/reward,Train/LR,Loss/Loss_pi/Delta,Value/cost,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,TotalEnvSteps,Value/Adv,Time/Epoch,Time/Total,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Train/Entropy,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic,Train/PolicyRatio,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Train/KL,_timestamp,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Time/Update
93.4399185180664,1,0.35099998116493225,1.1577425003051758,40,95.08816528320312,1.0003118515014648,0,421.105526033,-0.004653856158256531,0.9939283728599548,0.14123186469078064,0.0002969999914057553,-0.004653856158256531,-0.04829210415482521,1000,0.35099998116493225,1.0003118515014648,20000,0.08312442153692245,210.33111572265625,210.33229064941406,16.5,0,1.4128293991088867,0.35099998116493225,0.006088051944971085,1.0003118515014648,1.1577425003051758,0.009847842156887054,0.007201397325843573,1745022798.0570621,-1.1102445125579834,0.006088051944971085,116.89100646972656
93.37550354003906,2,0.7014363408088684,0.5615499019622803,40,95.40988159179688,0.999761164188385,1,628.359906797,-0.004994429647922516,0.9939513802528381,0.06477762758731842,0.00029399999766610563,-0.0003405734896659851,0.26750022172927856,1000,0.7014363408088684,0.999761164188385,40000,-0.07514865696430206,209.6219024658203,420.0533447265625,17.774999618530273,0,1.4128445386886597,0.7014363408088684,0.011709396727383137,0.999761164188385,1.719292402267456,0.011108094826340675,0.010773555375635624,1745023007.7542212,-0.9129279255867004,0.005621344782412052,116.24630737304688
93.30397033691406,3,1.0522242784500122,1.050246238708496,40,96.54103088378906,1.0005178451538086,2,836.746530801,-0.007490397896617651,0.9933013916015625,0.06104136258363724,0.000291000003926456,-0.002495968248695135,0.6456899046897888,1000,1.0522242784500122,1.0005178451538086,60000,-0.08987721800804138,207.16580200195312,627.2910766601562,22.16666603088379,0,1.4121220111846924,1.0522242784500122,0.00757534010335803,1.0005178451538086,2.769538640975952,0.010728469118475914,0.0069056060165166855,1745023215.0084167,-0.49744585156440735,-0.004134056624025106,113.8617172241211
93.5331039428711,4,1.4025617837905884,0.20752453804016113,40,96.01603698730469,1.0003681182861328,3,1044.762328933,-0.014399166218936443,1.0015565156936646,0.04022052139043808,0.0002880000101868063,-0.006908768322318792,1.6879647970199585,1000,1.4025617837905884,1.0003681182861328,80000,0.13073255121707916,208.29855346679688,835.6810913085938,28.475000381469727,0,1.4204447269439697,1.4025617837905884,0.010990213602781296,1.0003681182861328,2.9770631790161133,0.011646856553852558,0.011681686155498028,1745023423.394856,-0.13533547520637512,0.0034148734994232655,114.76528930664062
93.43172454833984,5,1.7510228157043457,-0.1376492977142334,40,96.19071197509766,1.0002312660217285,4,1253.186834115,-0.017619498074054718,0.9984844326972961,0.049428511410951614,0.0002849999873433262,-0.0032203318551182747,1.7028872966766357,1000,1.7510228157043457,1.0002312660217285,100000,-0.09637004137039185,207.92027282714844,1043.6951904296875,38.16999816894531,0,1.4174116849899292,1.7510228157043457,0.008062734268605709,1.0002312660217285,2.83941388130188,0.011027990840375423,0.00690887589007616,1745023631.4105449,0.05610255151987076,-0.0029274793341755867,114.48846435546875
93.24149322509766,6,2.1011085510253906,-0.3921535015106201,40,95.99640655517578,1.0005831718444824,5,1464.496081213,-0.020082762464880943,0.9865201115608215,0.12552477419376373,0.00028199999360367656,-0.0024632643908262253,2.7968785762786865,1000,2.1011085510253906,1.0005831718444824,120000,-0.03744789958000183,208.3411407470703,1252.13330078125,42.86000061035156,0,1.4052784442901611,2.1011085510253906,0.011220525950193405,1.0005831718444824,2.4472603797912598,0.011245101690292358,0.010976597666740417,1745023839.8355377,0.5756729245185852,0.003157791681587696,115.0995864868164
92.83562469482422,7,2.4534671306610107,-0.1913306713104248,40,94.68766021728516,1.0000327825546265,6,1671.948291398,-0.018611086532473564,0.9845239520072937,0.11183768510818481,0.0002789999998640269,0.0014716759324073792,3.440894842147827,1000,2.4534671306610107,1.0000327825546265,140000,0.08151425421237946,211.22076416015625,1463.43115234375,49.380001068115234,0,1.4032319784164429,2.4534671306610107,0.012764387764036655,1.0000327825546265,2.255929708480835,0.010425386019051075,0.008635138161480427,1745024051.1443508,1.0370402336120605,0.0015438618138432503,118.38501739501953
94.21284484863281,8,2.8081531524658203,0.21113848686218262,40,96.45056915283203,1.000221610069275,7,1880.775602901,-0.03227259963750839,0.9800697565078735,0.14739732444286346,0.00027600000612437725,-0.013661513105034828,5.728338241577148,1000,2.8081531524658203,1.000221610069275,160000,0.3791668117046356,207.360107421875,1670.884765625,58.209999084472656,0,1.398781418800354,2.8081531524658203,0.012634952552616596,1.000221610069275,2.4670681953430176,0.010927262715995312,0.010645085014402866,1745024258.5967014,1.3769443035125732,-0.0001294352114200592,113.14715576171875
93.41604614257812,9,3.1662821769714355,-1.0512282848358154,40,95.8153076171875,0.999220073223114,8,2093.415487422,-0.02043209969997406,0.9751612544059753,0.16992336511611938,0.0002730000123847276,0.011840499937534332,4.101075649261475,1000,3.1662821769714355,0.999220073223114,180000,0.07048261165618896,208.73492431640625,1879.7105712890625,52.400001525878906,0,1.3937400579452515,3.1662821769714355,0.010626479052007198,0.999220073223114,1.4158399105072021,0.010998290963470936,0.00930653978139162,1745024467.4240346,1.4371778964996338,-0.002008473500609398,115.31881713867188
94.0347671508789,10,3.5268571376800537,0.5553876161575317,40,94.09297943115234,1.0007898807525635,9,2303.197791401,-0.030267786234617233,0.9809781312942505,0.17506231367588043,0.0002699999895412475,-0.009835686534643173,3.425806999206543,1000,3.5268571376800537,1.0007898807525635,200000,-0.15046276152133942,212.5557098388672,2092.359619140625,50.220001220703125,0,1.3997293710708618,3.5268571376800537,0.011466926895081997,1.0007898807525635,1.9712275266647339,0.01146998442709446,0.009991224855184555,1745024680.064012,1.6639214754104614,0.0008404478430747986,118.52084350585938
