Value/reward,Misc/cost_gradient_norm,Misc/OptimCase,Time/FPS,Misc/FinalStepNorm,Value/cost,Misc/xHx,Train/PolicyRatio,Misc/r,Time/Update,Time/Total,Loss/Loss_pi,Metrics/EpCost,Train/PolicyRatio/Std,Time/Epoch,_timestamp,Train/Epoch,TotalEnvSteps,Misc/A,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,_step,Metrics/EpRet,Value/Adv,Train/Entropy,Time/Rollout,Loss/Loss_reward_critic,Misc/H_inv_g,Misc/Lambda_star,Misc/q,Metrics/EpLen,Loss/Loss_cost_critic/Delta,Misc/s,Misc/Nu_star,Train/StopIter,Loss/Loss_cost_critic,Train/PolicyRatio/Max,_runtime,Train/LR,Misc/B,Train/PolicyStd,Train/KL,Misc/Alpha,Loss/Loss_pi/Delta,Misc/AcceptanceStep,Misc/gradient_norm
0.07928860187530518,0.043042026460170746,0,226.53494262695312,0.35411107540130615,-0.009071983397006989,0.004923459608107805,1.0004562139511108,-0.00036632167757488787,8.672586441040039,88.2878189086914,-0.0031532756984233856,23.350000381469727,0.000322563893860206,88.28660583496094,1743315569.9347415,0,20000.0,0.004906791727989912,1.0004562139511108,0.005924097262322903,1,-1.166736125946045,-2.2888182460434336e-09,1.419233798980713,79.61397552490234,0.005924097262322903,0.1232379823923111,0.0,0.004923459608107805,1000,1.2221659421920776,0.008050978183746338,1.5761239528656006,10,1.2221659421920776,1.0004562139511108,176.789368794,0,-67721.171875,1.0003219842910767,0.00010223619756288826,2.015484094619751,-0.0031532756984233856,1,0.08989570289850235
0.03958047553896904,0.04412630572915077,0,229.94764709472656,0.31359001994132996,0.18144121766090393,0.009732358157634735,1.0002764463424683,0.00016243744175881147,8.381443977355957,175.33914184570312,-0.0020230798982083797,12.800000190734863,0.0001954489853233099,86.976318359375,1743315657.1378639,1,40000.0,0.00972722563892603,1.0002764463424683,-0.0005693896673619747,2,-1.6342685222625732,-9.155272984173735e-09,1.40438711643219,78.59485626220703,0.005354707594960928,0.15497630834579468,0.0,0.009732358157634735,1000,-0.29206979274749756,0.005141147878021002,1.9723525047302246,10,0.9300961494445801,1.0002764463424683,268.238052199,0,-31868.29296875,0.9856359362602234,0.00016269694606307894,1.4335265159606934,0.0011301958002150059,1,0.12719669938087463
-0.006155520677566528,0.031767554581165314,0,218.99388122558594,0.2912086844444275,0.6725662350654602,0.01063278317451477,0.9989988803863525,2.7932110242545605e-06,8.613901138305664,266.8923034667969,-0.0018927487544715405,8.533333778381348,0.000707898463588208,91.32675170898438,1743315748.5864742,2,60000.0,0.010632779449224472,0.9989988803863525,-0.0004689316265285015,3,-1.5900949239730835,-1.2207030941624453e-08,1.3844490051269531,82.71282958984375,0.0048857759684324265,0.17792293429374695,0.0,0.01063278317451477,1000,-0.6236193776130676,0.002375624608248472,2.901517391204834,10,0.30647677183151245,0.9989988803863525,360.180118785,0,-30651.91015625,0.9662135243415833,0.00018995571008417755,1.3714858293533325,0.0001303311437368393,1,0.15057551860809326
-0.013111281208693981,0.04224758595228195,0,217.8282470703125,0.32770463824272156,0.3145643472671509,0.01344144344329834,1.0007858276367188,-0.0010680325794965029,8.550724983215332,358.8285827636719,-0.003680373542010784,8.012499809265137,0.0005557202384807169,91.81546020507812,1743315840.52853,3,80000.0,0.013117197901010513,1.0007858276367188,0.005860614590346813,4,-1.863926649093628,-4.577636492086867e-09,1.382772445678711,83.26470947265625,0.01074639055877924,0.18761274218559265,0.0,0.01344144344329834,1000,0.049327701330184937,0.0035179806873202324,2.3843371868133545,10,0.3558044731616974,1.0007858276367188,449.668725544,0,-18249.076171875,0.9645607471466064,0.00014573021326214075,1.2198090553283691,-0.0017876247875392437,1,0.15690356492996216
-0.033028002828359604,0.05891444534063339,0,223.74826049804688,0.3075186312198639,0.48195892572402954,0.013113417662680149,0.9999353289604187,0.0005368413403630257,8.574082374572754,448.34295654296875,-0.0023605036549270153,7.760000228881836,4.577151776175015e-05,89.38616943359375,1743315930.017141,4,100000.0,0.013065316714346409,0.9999353289604187,-0.00451231375336647,5,-1.7893600463867188,2.8991697931246563e-08,1.4066286087036133,80.81207275390625,0.006234076805412769,0.1820191591978073,0.0,0.013113417662680149,1000,-0.024788498878479004,0.005991477519273758,1.8270384073257446,10,0.3310159742832184,0.9999353289604187,541.300224688,0,-10050.5078125,0.9879668354988098,0.00015048787463456392,1.2349714040756226,0.0013198698870837688,1,0.16686402261257172
-0.05452369526028633,0.0973130315542221,0,218.48001098632812,0.3365992307662964,0.6906027793884277,0.012225890532135963,1.0002317428588867,0.002136839088052511,8.505815505981445,539.99365234375,-0.0030098319984972477,8.0600004196167,0.0001638669491512701,91.54155731201172,1743316021.648696,5,120000.0,0.011974096298217773,1.0002317428588867,0.0006372407078742981,6,-1.8225653171539307,-1.5258788677030566e-09,1.4158421754837036,83.03572082519531,0.006871317513287067,0.1733836531639099,0.0,0.012225890532135963,1000,0.2567324936389923,0.018134161829948425,1.0501857995986938,10,0.5877484679222107,1.0002317428588867,630.933202063,0,-3582.366455078125,0.9969577193260193,0.00012929423246532679,1.279011845588684,-0.0006493283435702324,1,0.14483322203159332
-0.06662750244140625,0.08822768926620483,0,223.3144989013672,0.3071906268596649,0.38376757502555847,0.010448076762259007,1.000300407409668,0.002009110525250435,8.529447555541992,629.6392822265625,-0.0019215716747567058,9.880000114440918,0.00021242011280264705,89.5597915649414,1743316111.2815998,6,140000.0,0.010076756589114666,1.000300407409668,0.0011241510510444641,7,-1.864668607711792,-4.1961669694501325e-09,1.4124177694320679,81.03031921386719,0.007995468564331532,0.16282424330711365,0.0,0.010448076762259007,1000,0.27241289615631104,0.010870719328522682,1.3563933372497559,10,0.8601613640785217,1.000300407409668,723.368328807,0,-8979.54296875,0.9938435554504395,0.00016726675676181912,1.38355553150177,0.001088260323740542,1,0.1460759937763214
-0.11087221652269363,0.09004249423742294,0,216.522705078125,0.26499342918395996,0.763778030872345,0.011823843233287334,1.0005079507827759,-0.0015059718862175941,9.086671829223633,722.0772094726562,-0.00487455353140831,11.229999542236328,0.00035920352092944086,92.36906433105469,1743316203.7167604,7,160000.0,0.01157863438129425,1.0005080699920654,0.0038600172847509384,8,-2.0069196224212646,4.959106458812812e-09,1.4207285642623901,83.2823715209961,0.01185548584908247,0.18586185574531555,0.0,0.011823843233287334,1000,-0.2441861629486084,0.00924903154373169,1.4705053567886353,10,0.6159752011299133,1.0005080699920654,826.525060961,0,-13635.21875,1.0023560523986816,0.000174858738319017,1.3005752563476562,-0.002952981856651604,1,0.143256276845932
-0.06468986719846725,0.0701572597026825,0,193.9952392578125,0.32349279522895813,0.9148724675178528,0.006202107761055231,1.0002113580703735,-0.0010900406632572412,9.451068878173828,825.2418823242188,-0.004517675377428532,12.430000305175781,0.00014953706704545766,103.0953140258789,1743316306.8734498,8,180000.0,0.006102751474827528,1.000211477279663,-0.0025139106437563896,9,-1.5968718528747559,7.629394338515283e-10,1.4096654653549194,93.64420318603516,0.00934157520532608,0.13994620740413666,0.0,0.006202107761055231,1000,0.2967560291290283,0.011958878487348557,1.293211579322815,10,0.9127312302589417,1.000211477279663,929.585587965,0,-12919.65234375,0.9912285208702087,0.00014505103172268718,1.7957464456558228,0.0003568781539797783,1,0.09435036033391953
-0.11650234460830688,0.13556131720542908,0,194.22259521484375,0.28313717246055603,0.4235127866268158,0.019216835498809814,0.999790608882904,0.0011312421411275864,9.510589599609375,928.2760009765625,-0.007268138229846954,22.899999618530273,0.0001480759383412078,102.9746322631836,1743316409.9339588,9,200000.0,0.019184967502951622,0.999790608882904,-0.0013020355254411697,10,-1.751680850982666,-1.525878801089675e-08,1.410133719444275,93.46401977539062,0.00803953967988491,0.1988770067691803,0.0,0.019216835498809814,1000,0.08339887857437134,0.04015567898750305,0.7057346701622009,10,0.996130108833313,0.999790608882904,1031.564328559,0,-13059.3994140625,0.99173504114151,0.00016244141443166882,1.0201733112335205,-0.0027504628524184227,1,0.22928781807422638
-0.13044144213199615,0.06069246679544449,0,196.31813049316406,0.33536863327026367,0.9411798715591431,0.006735026836395264,1.0001999139785767,-0.0012475783005356789,9.422628402709961,1030.2384033203125,-0.003991860896348953,19.350000381469727,0.00014138863480184227,101.8754653930664,1743316511.9127104,10,220000.0,0.0065138679929077625,1.0002000331878662,0.015488920733332634,11,-1.8509641885757446,3.051757735406113e-09,1.4231454133987427,92.45281982421875,0.023528460413217545,0.147678941488266,0.0,0.006735026836395264,1000,-0.43293362855911255,0.007037696428596973,1.685774326324463,10,0.5631964802742004,1.0002000331878662,1133.293025454,0,-53202.33203125,1.0048848390579224,0.00011687803635140881,1.7232370376586914,0.003276277333498001,1,0.0991155132651329
-0.18456190824508667,0.057154253125190735,0,196.75210571289062,0.3058139383792877,0.7012401223182678,0.011487777344882488,0.9998982548713684,0.0016042671632021666,9.54166316986084,1131.99365234375,-0.0006370382616296411,18.350000381469727,7.193062629085034e-05,101.65074920654297,1743316613.6413932,11,240000.0,0.011006697081029415,0.9998983144760132,-0.013672364875674248,12,-1.775856614112854,-9.918212917625624e-09,1.4468172788619995,92.10906982421875,0.009856095537543297,0.18896088004112244,0.0,0.011487777344882488,1000,-0.09842255711555481,0.005349764600396156,1.9335137605667114,10,0.46477392315864563,0.9998983144760132,1236.616129558,0,-62941.41796875,1.0289727449417114,0.00015272945165634155,1.319461703300476,0.003354822634719312,1,0.13830481469631195
-0.08755979686975479,0.04986046999692917,0,193.75706481933594,0.32724297046661377,0.8515147566795349,0.0093592694029212,0.9987794756889343,0.0006835354724898934,9.305922508239746,1235.291259765625,-0.0012510977685451508,17.760000228881836,0.0008630831725895405,103.22203826904297,1743316716.9645038,12,260000.0,0.009269370697438717,0.9987794756889343,-0.004922972060739994,13,-1.4330193996429443,7.629394338515283e-10,1.4436835050582886,93.91609954833984,0.004933123476803303,0.20150268077850342,0.0,0.0093592694029212,1000,-0.1398952305316925,0.005197179038077593,1.9616916179656982,10,0.3248786926269531,0.9987794756889343,1337.519957597,0,-60690.0234375,1.0260862112045288,0.00016163433610927314,1.4618196487426758,-0.0006140595069155097,1,0.09386181086301804
-0.10950062423944473,0.02899693325161934,0,198.71470642089844,0.33442577719688416,0.6959459185600281,0.010546835139393806,1.000526785850525,0.0003187916590832174,9.29564094543457,1336.0408935546875,-0.0008244728669524193,15.710000038146973,0.0003724095586221665,100.64680480957031,1743316817.868374,13,280000.0,0.010488076135516167,1.000526785850525,0.0008391514420509338,14,-1.5697916746139526,-9.918212917625624e-09,1.4414644241333008,91.35114288330078,0.005772274918854237,0.18049100041389465,0.0,0.010546835139393806,1000,-0.04624730348587036,0.001729578711092472,3.4005062580108643,10,0.27863138914108276,1.000526785850525,1438.973011675,0,-142695.234375,1.024640440940857,0.00012577474990393966,1.3770626783370972,0.0004266249015927315,1,0.12637436389923096
-0.15221711993217468,0.01971910521388054,0,197.28758239746094,0.29132381081581116,0.4016488790512085,0.018145699054002762,0.9993610382080078,0.0006505248020403087,9.322649955749512,1437.67333984375,0.002934966469183564,3.890000104904175,0.0004518142086453736,101.3748550415039,1743316919.3213274,14,300000.0,0.01718892902135849,0.9993610382080078,-0.0002880683168768883,15,-1.5007350444793701,3.051757735406113e-09,1.4341602325439453,92.05218505859375,0.005484206601977348,0.22721758484840393,0.0,0.018145699054002762,1000,-0.16909486055374146,0.00044229283230379224,6.724424362182617,10,0.10953652858734131,0.9993610382080078,1541.049855538,0,-34212.0625,1.0174130201339722,0.00020239772857166827,1.049851894378662,0.0037594393361359835,1,0.20188812911510468
-0.1615292727947235,0.019378315657377243,0,196.0857696533203,0.27999013662338257,0.32309457659721375,0.016964329406619072,1.001698613166809,0.00016127267736010253,9.459760665893555,1539.74658203125,0.0005418165819719434,2.4700000286102295,0.0012011290527880192,101.99618530273438,1743317021.3982532,15,320000.0,0.016836289316415787,1.0016987323760986,0.002927638590335846,16,-1.4926667213439941,-5.722045615108584e-10,1.440783977508545,92.53640747070312,0.008411845192313194,0.19529367983341217,0.0,0.016964329406619072,1000,-0.04521787166595459,0.0002031216281466186,9.922616958618164,10,0.06431865692138672,1.0016987323760986,1642.062853946,0,-30034.203125,1.0240808725357056,0.00016446271911263466,1.0857917070388794,-0.002393149887211621,1,0.18008968234062195
-0.1532975137233734,0.0035598387476056814,0,198.20712280273438,0.2672267258167267,0.21247676014900208,0.012463483959436417,0.9995720386505127,0.00016386697825510055,9.533984184265137,1640.7314453125,0.003261740319430828,1.2000000476837158,0.0003026143822353333,100.90454864501953,1743317122.4112344,16,340000.0,0.011396510526537895,0.9995720386505127,-0.0022171265445649624,17,-1.245465874671936,-6.103515470812226e-09,1.4412059783935547,91.37054443359375,0.006194718647748232,0.1996595710515976,0.0,0.012463483959436417,1000,-0.029484353959560394,2.5156863557640463e-05,28.19034767150879,10,0.034834302961826324,0.9995720386505127,1743.981311314,0,-57218.078125,1.0252397060394287,0.0001611443149158731,1.266762137413025,0.0027199237374588847,1,0.14480209350585938
-0.14675723016262054,0.006097791716456413,0,196.34353637695312,0.19546610116958618,0.16640612483024597,0.01405912172049284,0.9997982382774353,-7.222312433441402e-06,9.452533721923828,1742.7030029296875,-0.00033056980464607477,0.4399999976158142,0.00014268113591242582,101.8622817993164,1743317224.3296885,17,360000.0,0.01405512634664774,0.9997982382774353,0.0006923708133399487,18,-1.626947283744812,-1.6117095213985522e-08,1.4363957643508911,92.40972900390625,0.0068870894610881805,0.20109999179840088,0.0,0.01405912172049284,1000,-0.013177074491977692,1.3044624211033806e-05,39.14107894897461,10,0.021657228469848633,0.9997982382774353,1845.803359947,0,-14829.974609375,1.0194411277770996,0.000193003099411726,1.192712426185608,-0.003592310124076903,1,0.15709802508354187
-0.17032968997955322,0.00355661497451365,1,196.5592498779297,0.0,0.1317472606897354,0.006813768297433853,1.0,-2.6283165425411426e-05,9.359285354614258,1844.508056640625,5.555692155212455e-07,0.0,5.6830799621820915e-08,101.75048828125,1743317326.1517582,18,380000.0,0.0067293778993189335,1.0,0.009935038164258003,19,-1.802781105041504,7.820129432900558e-09,1.4352998733520508,92.39118194580078,0.016822127625346184,0.14847469329833984,-2628.316650390625,0.006813768297433853,1000,-0.009713970124721527,8.175844413926825e-06,3.2108068466186523,10,0.011943258345127106,1.0,1947.856810873,0,0.019999999552965164,1.0176905393600464,0.0,1.713250994682312,0.000331125373861596,0,0.10088901966810226
-0.19124796986579895,0.0274063628166914,0,196.11044311523438,0.32356980443000793,0.0926697850227356,0.0212093535810709,0.9996559023857117,0.0007182247936725616,9.358119010925293,1946.5640869140625,0.0010738696437329054,0.5699999928474426,0.00024335591297131032,101.98335266113281,1743317428.2051628,19,400000.0,0.02052297815680504,0.9996559023857117,-0.005845712497830391,20,-2.2252402305603027,6.103515470812226e-09,1.443637490272522,92.62521362304688,0.010976415127515793,0.20533084869384766,0.0,0.0212093535810709,1000,0.1942405328154564,0.0007515420438721776,5.158642768859863,10,0.2061837911605835,0.9996559023857117,2049.798311355,0,-432.285400390625,1.0261892080307007,0.00013457353634294122,0.9710714221000671,0.0010733140745173841,1,0.24350062012672424
-0.3111347258090973,0.011276774108409882,0,196.34237670898438,0.28996583819389343,0.1311734914779663,0.0225371140986681,1.0007764101028442,-0.0002307354734512046,9.38895034790039,2048.49853515625,-0.002061612205579877,0.5699999928474426,0.0005490329349413514,101.86288452148438,1743317530.1466637,20,420000.0,0.022139791399240494,1.0007765293121338,0.008290048688650131,21,-2.719658613204956,7.629394338515283e-10,1.4433921575546265,92.47390747070312,0.019266463816165924,0.17114323377609253,0.0,0.0225371140986681,1000,-0.16853812336921692,0.00013398424198385328,12.217206954956055,10,0.03764566779136658,1.0007765293121338,2154.304698049,0,-2424.711181640625,1.0259439945220947,0.00015616441669408232,0.9420322179794312,-0.0031354818493127823,1,0.2920800447463989
-0.23760071396827698,0.07326975464820862,0,191.55697631835938,0.30491358041763306,0.17257678508758545,0.01567034237086773,0.9989275336265564,0.00028375780675560236,9.365642547607422,2152.98974609375,-0.001947135548107326,1.8200000524520874,0.0007583622937090695,104.40757751464844,1743317634.6530511,21,440000.0,0.01565580815076828,0.9989275336265564,-0.0018081124871969223,22,-3.0997314453125,-3.051757735406113e-09,1.4319566488265991,95.04190826416016,0.017458351328969002,0.19650404155254364,0.0,0.01567034237086773,1000,0.21826067566871643,0.0055397325195372105,1.900072693824768,10,0.255906343460083,0.9989275336265564,2256.218637223,0,-597.9139404296875,1.0146723985671997,0.00016583071555942297,1.1297324895858765,0.00011447665747255087,1,0.19202820956707
-0.24101968109607697,0.024004505947232246,0,196.48512268066406,0.3029398024082184,0.4453694224357605,0.011738497763872147,0.9998888969421387,0.0005229213857091963,9.43664264678955,2254.8720703125,0.0009207780822180212,1.8700000047683716,7.85617230576463e-05,101.78887939453125,1743317736.5670128,22,460000.0,0.0114865368232131,0.9998888969421387,-0.0035807574167847633,23,-3.0250039100646973,1.5258788677030566e-09,1.4329296350479126,92.35221862792969,0.013877593912184238,0.19524100422859192,0.0,0.011738497763872147,1000,-0.13665734976530075,0.0010852651903405786,4.292843341827393,10,0.11924899369478226,0.9998888969421387,2357.269678084,0,-3222.112060546875,1.0174157619476318,0.00016019406029954553,1.3052946329116821,0.002867913630325347,1,0.15319961309432983
-0.3283776640892029,0.019807547330856323,0,198.08250427246094,0.3586343228816986,0.25836822390556335,0.012609987519681454,1.0000925064086914,1.5493977116420865e-05,9.482318878173828,2355.962646484375,-0.0008474824135191739,2.180000066757202,6.53557654004544e-05,100.96803283691406,1743317837.6180656,23,480000.0,0.012609700672328472,1.0000925064086914,0.0064729927107691765,24,-3.0292389392852783,3.051757735406113e-09,1.4471200704574585,91.48567199707031,0.020350586622953415,0.1884438693523407,0.0,0.012609987519681454,1000,-0.04806149750947952,0.0008368716225959361,4.888582706451416,10,0.07118749618530273,1.0000925064086914,2460.181818198,0,-5678.6806640625,1.032544493675232,9.900279110297561e-05,1.2593820095062256,-0.001768260495737195,1,0.14134815335273743
-0.2540624141693115,0.024063698947429657,0,194.48866271972656,0.3000943958759308,0.22025737166404724,0.016309328377246857,1.000073790550232,-0.00010405134526081383,9.47506332397461,2458.87890625,-0.0009243247914128006,1.7799999713897705,5.209364098845981e-05,102.83375549316406,1743317940.530196,24,500000.0,0.016291258856654167,1.000073790550232,-0.005050331354141235,25,-2.7666234970092773,-7.629394005448376e-09,1.4460631608963013,93.35867309570312,0.01530025526881218,0.21408873796463013,0.0,0.016309328377246857,1000,-0.021580267697572708,0.0005991276702843606,5.777656078338623,10,0.049607228487730026,1.000073790550232,2561.593582653,0,-5288.24658203125,1.0315314531326294,0.0001486951223341748,1.1073803901672363,-7.684237789362669e-05,1,0.18292684853076935
-0.29148828983306885,0.019009320065379143,0,197.35389709472656,0.29231879115104675,0.23715423047542572,0.014628473669290543,1.001344084739685,-0.0009423699229955673,9.486485481262207,2560.29931640625,-0.004605843685567379,1.850000023841858,0.0009504395420663059,101.34078979492188,1743318041.9419844,25,520000.0,0.013482880778610706,1.001344084739685,-0.0016966937109827995,26,-2.4862194061279297,3.051757735406113e-09,1.4506422281265259,91.85427856445312,0.01360356155782938,0.21112102270126343,0.0,0.014628473669290543,1000,-0.0030289776623249054,0.0007751876255497336,5.079357624053955,10,0.04657825082540512,1.001344084739685,2664.022039891,0,-4414.9833984375,1.0358206033706665,0.00014781468780711293,1.169271469116211,-0.0036815188941545784,1,0.18333204090595245
-0.23316003382205963,0.00427637156099081,0,195.42822265625,0.25416624546051025,0.1890123337507248,0.011044065468013287,0.9999454617500305,0.00014254674897529185,9.363068580627441,2662.70849609375,0.002855675294995308,0.6000000238418579,3.857841875287704e-05,102.33936309814453,1743318144.3704355,26,540000.0,0.010208943858742714,0.9999455213546753,0.0003586169332265854,27,-2.3900458812713623,-3.051757735406113e-09,1.4437955617904663,92.97627258300781,0.013962178491055965,0.17405301332473755,0.0,0.011044065468013287,1000,-0.03206340689212084,2.4321290766238235e-05,28.670310974121094,10,0.014514843933284283,0.9999455213546753,2764.93864899,0,-14795.7431640625,1.029500126838684,0.00015658391930628568,1.3457063436508179,0.007461518980562687,1,0.16430127620697021
-0.22567994892597198,0.004641898907721043,0,198.3208465576172,0.20890295505523682,0.15740296244621277,0.01160811260342598,1.000336766242981,6.005633622407913e-05,9.37722396850586,2763.645263671875,0.0018655159510672092,0.550000011920929,0.00023815779422875494,100.84668731689453,1743318245.2870293,27,560000.0,0.011277122423052788,1.0003368854522705,-0.00047574378550052643,28,-2.627413272857666,7.629394005448376e-09,1.4384326934814453,91.46943664550781,0.013486434705555439,0.18099182844161987,0.0,0.01160811260342598,1000,-0.007164827547967434,1.0886886229855008e-05,42.84141540527344,10,0.007350016385316849,1.0003368854522705,2866.862852838,0,-27760.205078125,1.0230332612991333,0.00017806814867071807,1.3126049041748047,-0.0009901593439280987,1,0.13565678894519806
-0.3166298270225525,0.0306844599545002,0,196.38011169433594,0.33326292037963867,0.12623228132724762,0.0131014259532094,0.9997315406799316,-0.000561297929380089,9.401082992553711,2865.559326171875,-0.003537350334227085,0.800000011920929,0.00018982939945999533,101.84330749511719,1743318347.2112095,28,580000.0,0.01280987448990345,0.9997315406799316,0.006066652946174145,29,-2.920910596847534,1.5258788677030566e-09,1.4346879720687866,92.44219970703125,0.019553087651729584,0.17138588428497314,0.0,0.0131014259532094,1000,0.1544322930276394,0.0010806082282215357,4.302083492279053,10,0.16178230941295624,0.9997315406799316,2968.765172688,0,-592.2335815429688,1.0183817148208618,0.00014714084682054818,1.2355363368988037,-0.005402866285294294,1,0.2130124717950821
-0.24231049418449402,0.026177307590842247,0,196.4375762939453,0.2779359221458435,0.26360902190208435,0.011888539418578148,0.9998102188110352,2.0006555132567883e-05,9.372291564941406,2967.45458984375,-0.001116109313443303,0.6299999952316284,0.00013416747970040888,101.81351470947266,1743318449.1135573,29,600000.0,0.01188794244080782,0.9998102188110352,-0.004584027454257011,30,-2.8805036544799805,7.629394005448376e-09,1.4466251134872437,92.44120025634766,0.014969060197472572,0.20902538299560547,0.0,0.011888539418578148,1000,-0.10936053469777107,0.000670464476570487,5.4616498947143555,10,0.052421774715185165,0.9998102188110352,3070.756208931,0,-591.9487915039062,1.0300389528274536,0.00015384975995402783,1.2970315217971802,0.002421241020783782,1,0.17449799180030823
