Misc/Alpha,Loss/Loss_reward_critic,Metrics/EpCost,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Value/cost,Train/PolicyRatio/Max,Time/Rollout,Train/KL,Train/PolicyRatio/Min,Metrics/EpLen,Train/PolicyRatio,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep,Time/FPS,_timestamp,Train/PolicyRatio/Std,Loss/Loss_pi,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Time/Update,Safety/shield_violation,Loss/Loss_reward_critic/Delta,_runtime,Value/Adv,Metrics/LagrangeMultiplier,Safety/EpCostShield,Train/StopIter,TotalEnvSteps,Metrics/EpRet,Train/PolicyStd,Value/reward,Misc/FinalStepNorm,Safety/ShieldLagrangeMultiplier/Max,Time/Epoch,Safety/ShieldLagrangeMultiplier,Train/Epoch,Time/Total,Train/LR,Metrics/LagrangeMultiplier/Min,Train/Entropy,Misc/xHx,_step,Safety/ShieldLagrangeMultiplier/Std
3.130793571472168,0.02430412545800209,47.20000076293945,37.253211975097656,37.253211975097656,0.044999994337558746,0.12827055156230927,1.0010783672332764,154.2234649658203,0.0002931089838966727,1.0010783672332764,500,1.0010782480239868,0.0362231470644474,0.09564398974180222,1,111.56575012207031,1746509014.4253657,0.0007624083664268255,-0.37006235122680664,1.7646400928497314,0,0.03599999472498894,-0.37006235122680664,25.042991638183594,-0.2967148721218109,0.02430412545800209,316.416334617,-7.247924482811641e-09,0.03599999472498894,63.125,10,20000.0,-0.11902811378240585,1.0431488752365112,-0.009843237698078156,0.2994415760040283,0.044999994337558746,179.2664794921875,0.044999994337558746,0,179.26783752441406,0,0.03599999472498894,1.4607247114181519,0.002040417166426778,1,0
2.8890602588653564,0.022541403770446777,72.7249984741211,47.23767852783203,9.984466552734375,0.07884944975376129,1.5312328338623047,1.0006062984466553,111.06550598144531,0.0002507002791389823,1.0006062984466553,500,1.0006061792373657,0.03162617236375809,0.12449110299348831,1,147.29747009277344,1746509150.294765,0.0004286615294404328,-0.3428686559200287,3.7477004528045654,0,0.07061313092708588,0.027193695306777954,24.714111328125,1.9314402341842651,-0.0017627216875553131,445.873775755,0.0,0.07061313092708588,123.94999694824219,10,40000.0,0.6143149137496948,1.076462984085083,0.003292013658210635,0.359662264585495,0.07884944975376129,135.7796630859375,0.07884944975376129,1,315.14019775390625,0,0.07061313092708588,1.4921718835830688,0.002396155381575227,2,0
2.356293201446533,0.017851507291197777,78.13999938964844,41.64828872680664,-5.589389801025391,0.1131918728351593,3.37615704536438,1.0013608932495117,105.45203399658203,0.0003753112396225333,1.0013608932495117,500,1.0013608932495117,0.05417163670063019,0.1377006620168686,1,154.6053924560547,1746509279.7519133,0.0009622968500480056,-0.3391895592212677,2.1793344020843506,0,0.10545644164085388,0.0036790966987609863,23.909536361694336,4.490591526031494,-0.0046898964792490005,585.631049556,-1.678466787780053e-08,0.10545644164085388,103.75,10,60000.0,1.5599919557571411,1.0875321626663208,0.06157972291111946,0.3244631290435791,0.1131918728351593,129.36160278320312,0.1131918728351593,2,444.5903015136719,0,0.10545644164085388,1.502161979675293,0.0036022192798554897,3,0
2.7436132431030273,0.02533954195678234,130.1999969482422,81.29773712158203,39.64944839477539,0.14641088247299194,11.679391860961914,0.9999426603317261,112.87097930908203,0.00043168995762243867,0.9999426603317261,500,0.9999426007270813,0.05858560651540756,0.10030744224786758,1,143.21246337890625,1746509419.5091436,4.057336991536431e-05,-0.14740966260433197,5.7306389808654785,0,0.13964959979057312,0.19177989661693573,26.781646728515625,13.485020637512207,0.007488034665584564,726.975595304,-2.70843507621521e-08,0.13964959979057312,227.9499969482422,10,80000.0,3.3448214530944824,1.0912283658981323,0.1308809518814087,0.2752048075199127,0.14641088247299194,139.65264892578125,0.14641088247299194,3,584.3399047851562,0,0.13964959979057312,1.5047298669815063,0.002656945027410984,4,0
2.0475807189941406,0.03446120768785477,213.69000244140625,128.95419311523438,47.656455993652344,0.17936813831329346,27.19696807861328,1.0012309551239014,115.69050598144531,0.00042532244697213173,1.0012309551239014,500,1.0012308359146118,0.07920682430267334,0.10972292721271515,1,141.60031127929688,1746509560.8535573,0.0008703605271875858,-0.07426976412534714,5.4040446281433105,0,0.17272339761257172,0.07313989847898483,25.552093505859375,29.16114616394043,0.009121665731072426,869.843654428,-4.50134258755952e-08,0.17272339761257172,319.375,10,100000.0,5.970068454742432,1.1187360286712646,0.3610144555568695,0.2246665507555008,0.17936813831329346,141.2426300048828,0.17936813831329346,4,725.6923828125,0,0.17272339761257172,1.5276989936828613,0.0047703152522444725,5,0
2.8619871139526367,0.061318084597587585,287.4599914550781,142.0835418701172,13.129348754882812,0.21300165355205536,32.60039520263672,0.9995056986808777,117.44529724121094,0.00033442722633481026,0.9995056986808777,500,0.9995056986808777,0.05060641095042229,0.10411476343870163,1,140.10440063476562,1746509703.7216136,0.0003495097626000643,-0.052661001682281494,6.32625675201416,0,0.20564575493335724,0.021608762443065643,25.305370330810547,35.18720626831055,0.02685687690973282,1010.662263763,-2.0217894913798773e-08,0.20564575493335724,335.0249938964844,10,120000.0,9.214487075805664,1.150681495666504,0.659069836139679,0.2979751229286194,0.21300165355205536,142.75070190429688,0.21300165355205536,5,868.5421142578125,0,0.20564575493335724,1.5537967681884766,0.002441702876240015,6,0
1.9042233228683472,0.08301469683647156,322.8699951171875,145.97093200683594,3.88739013671875,0.24726563692092896,38.704551696777344,1.0006103515625,116.41703033447266,0.0004043673980049789,1.0006103515625,500,1.0006103515625,0.13774622976779938,0.1258137971162796,1,142.11265563964844,1746509844.5407739,0.00043163992813788354,-0.04209145903587341,2.814781427383423,0,0.23914064466953278,0.010569542646408081,24.316356658935547,42.64803695678711,0.021696612238883972,1153.46740811,-7.629394338515283e-10,0.23914064466953278,365.6000061035156,10,140000.0,12.66140365600586,1.1643263101577759,1.0419137477874756,0.23957757651805878,0.24726563692092896,140.73341369628906,0.24726563692092896,6,1009.3934326171875,0,0.23914064466953278,1.563482642173767,0.005515608936548233,7,0
1.9539594650268555,0.1170760989189148,323.55999755859375,153.84808349609375,7.8771514892578125,0.28207021951675415,41.0106201171875,1.000680923461914,117.78024291992188,0.0003734478377737105,1.000680923461914,500,1.000680923461914,0.13430190086364746,0.1337144821882248,1,140.1379852294922,1746509987.3457406,0.000481541792396456,-0.14291289448738098,2.6630430221557617,0,0.2733716666698456,-0.10082143545150757,24.936214447021484,45.88575744628906,0.03406140208244324,1294.456090256,5.302429073594794e-08,0.2733716666698456,340.79998779296875,10,160000.0,15.861279487609863,1.1798557043075562,1.4478973150253296,0.26127269864082336,0.28207021951675415,142.7164764404297,0.28207021951675415,7,1152.1893310546875,0,0.2733716666698456,1.5732831954956055,0.005238392855972052,8,0
1.9585868120193481,0.15494652092456818,303.1700134277344,139.82630920410156,-14.021774291992188,0.3170911371707916,40.126285552978516,0.999933123588562,116.69541931152344,0.0003879873256664723,0.999933123588562,500,0.9999330639839172,0.09449010342359543,0.1283900886774063,1,141.9429931640625,1746510128.3341808,4.7344965423690155e-05,-0.2899439334869385,2.2810235023498535,0,0.3082025349140167,-0.1470310389995575,24.2061824798584,45.115760803222656,0.03787042200565338,1429.433559228,-3.433227480087453e-09,0.3082025349140167,291.42498779296875,10,180000.0,18.764795303344727,1.1885995864868164,2.0057826042175293,0.2514631450176239,0.3170911371707916,140.90162658691406,0.3170911371707916,8,1293.1795654296875,0,0.3082025349140167,1.5782651901245117,0.005213669966906309,9,0
1.6231341361999512,0.20581801235675812,250.1999969482422,117.3851547241211,-22.44115447998047,0.3518029749393463,34.65537643432617,1.0014947652816772,111.1637191772461,0.0003986771043855697,1.0014947652816772,500,1.0014947652816772,0.18581998348236084,0.14007611572742462,1,148.29718017578125,1746510263.311483,0.0010568744037300348,-0.42472395300865173,0.0598316490650177,0,0.3432382345199585,-0.13478001952171326,23.700580596923828,39.89944839477539,0.05087149143218994,1566.469507598,3.05175760217935e-08,0.3432382345199585,226.6999969482422,10,200000.0,21.543832778930664,1.1974444389343262,2.3477766513824463,0.22736233472824097,0.3518029749393463,134.8643341064453,0.3518029749393463,9,1428.1351318359375,0,0.3432382345199585,1.5848760604858398,0.007591377943754196,10,0
