_runtime,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier,_step,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpCost,Value/cost,Train/LR,Safety/shield_violation,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Safety/EpCostShield,Train/PolicyRatio/Std,Time/Epoch,Loss/Loss_cost_critic/Delta,Metrics/EpLen,Safety/shield_adv_c,Loss/Loss_reward_critic,Loss/Loss_pi,Train/KL,Train/PolicyRatio/Max,Train/Entropy,Value/reward,Metrics/LagrangeMultiplier/Std,Metrics/EpRet,Train/PolicyRatio/Min,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,Value/Adv,_timestamp,Time/Update,TotalEnvSteps,Train/Epoch,Metrics/LagrangeMultiplier/Min,Train/StopIter,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Min,Time/Rollout,Time/FPS,Time/Total
2453.3436772,-0.03720119595527649,0,0.37032458186149597,11,0.3735077977180481,23.579999923706055,2.1952459812164307,0.00026699999580159783,6.118021488189697,0.0037239412777125835,0.3735077977180481,0.7107916474342346,21.600000381469727,0.014975747093558311,201.4982147216797,-1.0205950736999512,1000,NaN,0.010296665132045746,-0.4472716748714447,0.014114413410425186,1.0173752307891846,1.0736407041549683,0.027441183105111122,0,0.47652846574783325,1.0173752307891846,1.0173752307891846,0.37032458186149597,-0.017536930739879608,1746520342.7337728,97.85160827636719,220000.0,10,0.37032458186149597,40,2.9191434383392334,0.3735077977180481,103.64653778076172,99.2564697265625,2252.94873046875
2656.544412408,0.04415249824523926,0,0.40516966581344604,12,0.4031006693840027,22.600000381469727,1.5669771432876587,0.0002640000020619482,5.171111583709717,-0.002405945211648941,0.4031006693840027,0.6929326057434082,33.70000076293945,0.015449042432010174,199.5242919921875,-0.10723567008972168,1000,NaN,0.007890719920396805,-0.40311917662620544,0.016832733526825905,1.0189872980117798,1.047720193862915,0.03649882972240448,0,0.4232816696166992,1.0189872980117798,1.0189872980117798,0.40516966581344604,0.3697494864463806,1746520542.3229926,98.1108169555664,240000.0,11,0.40516966581344604,40,2.8119077682495117,0.4031006693840027,101.41337585449219,100.23841857910156,2452.543701171875
2857.936926006,0.11085599660873413,0,0.43882250785827637,13,0.4342312812805176,12.020000457763672,1.5209951400756836,0.0002610000083222985,5.322386741638184,0.0015257792547345161,0.4342312812805176,0.6725183725357056,87.94999694824219,0.015318240039050579,203.13475036621094,1.179157018661499,1000,NaN,0.009416499175131321,-0.2922631800174713,0.018781587481498718,1.0144206285476685,1.0174142122268677,0.03030507266521454,0,0.34896185994148254,1.0144206285476685,1.0144206285476685,0.43882250785827637,0.11735905706882477,1746520745.523719,97.59915161132812,260000.0,12,0.43882250785827637,40,3.9910647869110107,0.4342312812805176,105.5355453491211,98.4568099975586,2655.73828125
3060.994330526,-0.03458273410797119,0,0.4721468687057495,14,0.46615758538246155,16.969999313354492,1.206450343132019,0.0002579999854788184,4.619039058685303,0.0042945509776473045,0.46615758538246155,0.6555827260017395,72.0,0.014978122897446156,201.3197021484375,2.309828996658325,1000,NaN,0.013711050152778625,-0.3268459141254425,0.018173392862081528,1.0129010677337646,0.9910489320755005,0.021425673738121986,0,0.3505333960056305,1.0129010677337646,1.0129010677337646,0.4721468687057495,0.14968767762184143,1746520946.9160976,99.4649887084961,280000.0,13,0.4721468687057495,40,6.300893783569336,0.46615758538246155,101.85465240478516,99.34447479248047,2857.124755859375
3268.561647177,-0.06130331754684448,0,0.5051297545433044,15,0.4977654814720154,16.399999618530273,1.808453917503357,0.00025499999173916876,6.026062965393066,-0.0013737818226218224,0.4977654814720154,0.6381261348724365,46.25,0.01675730012357235,202.99057006835938,-1.453934669494629,1000,NaN,0.012337268330156803,-0.388149231672287,0.018971361219882965,1.0188053846359253,0.96346515417099,0.027865393087267876,0,0.37756606936454773,1.0188053846359253,1.0188053846359253,0.5051297545433044,0.0020172223448753357,1746521149.9736793,97.07215881347656,300000.0,14,0.5051297545433044,40,4.846959114074707,0.4977654814720154,105.9183578491211,98.52674865722656,3060.189208984375
3471.506165994,-0.024098843336105347,0,0.5377410650253296,16,0.5273120999336243,15.720000267028809,1.2903869152069092,0.0002519999979995191,5.102270126342773,-0.007626538630574942,0.5273120999336243,0.6209662556648254,13.399999618530273,0.015807855874300003,207.49920654296875,-2.7678749561309814,1000,NaN,0.0047107296995818615,-0.41224807500839233,0.016448860988020897,1.0203150510787964,0.9352404475212097,0.029431523755192757,0,0.39020293951034546,1.0203150510787964,1.0203149318695068,0.5377410650253296,0.1892460286617279,1746521357.5408351,96.74764251708984,320000.0,15,0.5377410650253296,40,2.0790841579437256,0.5273120999336243,110.75148010253906,96.38591003417969,3267.7548828125
3675.50216398,0.033395469188690186,0,0.5700420141220093,17,0.5555293560028076,15.720000267028809,1.5011056661605835,0.00024900000425986946,3.903158664703369,0.002552727237343788,0.5555293560028076,0.6048282980918884,21.350000381469727,0.016768720000982285,202.88668823242188,-0.24589288234710693,1000,NaN,0.00726345693692565,-0.37885260581970215,0.017145410180091858,1.0230785608291626,0.908462405204773,0.028586113825440407,0,0.29002970457077026,1.0230785608291626,1.0230785608291626,0.5700420141220093,0.11117330938577652,1746521560.4839468,97.08151245117188,340000.0,16,0.5700420141220093,40,1.8331912755966187,0.5555293560028076,105.8050765991211,98.57719421386719,3470.70947265625
3873.911045254,0.15148310363292694,0,0.6027352213859558,18,0.5856362581253052,21.059999465942383,1.490755319595337,0.0002460000105202198,4.229997158050537,0.007609221618622541,0.5856362581253052,0.5945145487785339,91.4000015258789,0.015616089105606079,203.943359375,1.739064335823059,1000,NaN,0.014872678555548191,-0.2273695021867752,0.01830865442752838,1.0138704776763916,0.8909866809844971,0.03855537250638008,0,0.3529219329357147,1.0138704776763916,1.0138704776763916,0.6027352213859558,0.025286665186285973,1746521764.4806619,97.23600769042969,360000.0,17,0.6027352213859558,40,3.5722556114196777,0.5856362581253052,106.70728302001953,98.06644439697266,3674.709228515625
4067.90971484,-0.19076277315616608,0,0.6351528167724609,19,0.6140719652175903,16.0,1.1677652597427368,0.00024300000222865492,4.918326377868652,-0.005297907628118992,0.6140719652175903,0.5803081393241882,16.75,0.016829408705234528,198.34661865234375,-1.4509270191192627,1000,NaN,0.0095747709274292,-0.4181322753429413,0.01850394532084465,1.0209016799926758,0.8659103512763977,0.035549938678741455,0,0.3466794490814209,1.0209016799926758,1.0209016799926758,0.6351528167724609,-0.0960085391998291,1746521962.890367,97.28724670410156,380000.0,18,0.6351528167724609,40,2.121328592300415,0.6140719652175903,101.05931854248047,100.83358764648438,3873.10888671875
4230.798299168,0.1486091911792755,0,0.6676267385482788,20,0.6439081430435181,18.229999542236328,0.8200392723083496,0.00023999999393709004,4.596508026123047,-0.0030779102817177773,0.6439081430435181,0.568281352519989,77.19999694824219,0.01610591448843479,193.938232421875,1.2783944606781006,1000,NaN,0.006496860645711422,-0.26952308416366577,0.020181244239211082,1.0141884088516235,0.8442868590354919,0.026355762034654617,0,0.314975768327713,1.0141884088516235,1.0141884088516235,0.6676267385482788,0.06202884018421173,1746522156.8888817,87.77568054199219,400000.0,19,0.6676267385482788,36,3.3997230529785156,0.6439081430435181,106.16246795654297,103.12561798095703,4067.1083984375
4417.68229626,-0.09236177802085876,0,0.7003810405731201,21,0.672855019569397,20.09000015258789,1.0813285112380981,0.00023700000019744039,4.296118259429932,0.004493839107453823,0.672855019569397,0.5548582673072815,29.899999618530273,0.01616860181093216,162.8217010498047,0.3751835823059082,1000,NaN,0.010990699753165245,-0.36188486218452454,0.020070524886250496,1.0172200202941895,0.8197071552276611,0.0356394499540329,0,0.3353727459907532,1.0172200202941895,1.017220139503479,0.7003810405731201,-0.01963585987687111,1746522319.7775764,63.14746856689453,420000.0,20,0.7003810405731201,26,3.774906635284424,0.672855019569397,99.67417907714844,122.83374786376953,4229.99267578125
4613.735982436,0.03073999285697937,0,0.7336477041244507,22,0.7020515203475952,22.450000762939453,1.1837674379348755,0.00023400000645779073,4.965518951416016,-0.0021757744252681732,0.7020515203475952,0.543378472328186,50.29999923706055,0.016254497691988945,186.81619262695312,-0.07207393646240234,1000,NaN,0.008814925327897072,-0.33114486932754517,0.022000301629304886,1.0156737565994263,0.7978113293647766,0.039141617715358734,0,0.45176446437835693,1.0156737565994263,1.0156738758087158,0.7336477041244507,0.00807422399520874,1746522506.6615665,82.1996078491211,440000.0,21,0.7336477041244507,34,3.7028326988220215,0.7020515203475952,104.61653137207031,107.0571060180664,4416.87548828125
4800.51721864,0.11695338785648346,0,0.7663823962211609,23,0.7323955297470093,14.600000381469727,1.4949170351028442,0.00023099999816622585,4.972779750823975,0.0010168878361582756,0.7323955297470093,0.5410683155059814,72.25,0.01655677892267704,195.99900817871094,-0.6861209869384766,1000,NaN,0.009831813164055347,-0.2141914814710617,0.02183678187429905,1.0129950046539307,0.7930131554603577,0.022487333044409752,0,0.475768119096756,1.0129950046539307,1.0129950046539307,0.7663823962211609,-3.407895565032959e-05,1746522702.7153237,89.4898681640625,460000.0,22,0.7663823962211609,37,3.016711711883545,0.7323955297470093,106.50907135009766,102.04133605957031,4612.9423828125
4984.576696627,-0.11895562708377838,0,0.798732578754425,24,0.7616424560546875,15.15999984741211,1.2711838483810425,0.0002280000044265762,3.9785702228546143,-0.0021393815986812115,0.7616424560546875,0.5371450781822205,26.899999618530273,0.01636023446917534,186.72592163085938,-0.6627819538116455,1000,NaN,0.007692431565374136,-0.3331471085548401,0.021722499281167984,1.0197768211364746,0.7841313481330872,0.015493206679821014,0,0.44896742701530457,1.0197768211364746,1.0197768211364746,0.798732578754425,-0.020452424883842468,1746522889.49652,84.49395751953125,480000.0,23,0.798732578754425,35,2.3539297580718994,0.7616424560546875,102.2319107055664,107.1088638305664,4799.72265625
5130.461475508,0.01774170994758606,0,0.8301878571510315,25,0.7901201248168945,11.359999656677246,1.0681781768798828,0.00022499999613501132,3.784942626953125,0.004231395665556192,0.7901201248168945,0.5281562805175781,30.649999618530273,0.017424171790480614,183.9885711669922,0.041059255599975586,1000,NaN,0.011923827230930328,-0.31540539860725403,0.020753322169184685,1.0197538137435913,0.7654232382774353,0.02027086354792118,0,0.527290403842926,1.0197538137435913,1.0197539329528809,0.8301878571510315,0.045242566615343094,1746523073.5559833,82.02178192138672,500000.0,24,0.8301878571510315,34,2.394989013671875,0.7901201248168945,101.96671295166016,108.70240783691406,4983.7666015625
5300.450345183,0.04250714182853699,0,0.8606745600700378,26,0.8184004426002502,10.25,1.1768543720245361,0.00022200000239536166,3.8811988830566406,-0.0010907668620347977,0.8184004426002502,0.5286684036254883,39.650001525878906,0.015062648802995682,145.8248291015625,0.43477845191955566,1000,NaN,0.01083306036889553,-0.27289825677871704,0.021075261756777763,1.012132167816162,0.7652666568756104,0.03204744681715965,0,0.2690683603286743,1.012132167816162,1.012132167816162,0.8606745600700378,0.054548174142837524,1746523219.4408224,43.48689651489258,520000.0,25,0.8606745600700378,18,2.8297674655914307,0.8184004426002502,102.33787536621094,137.15086364746094,5129.6611328125
5475.626663005,-0.0201357901096344,0,0.8900159001350403,27,0.8463447093963623,8.539999961853027,0.9160106182098389,0.00021899999410379678,3.564194440841675,0.002407562918961048,0.8463447093963623,0.526008129119873,36.400001525878906,0.01661740429699421,169.92079162597656,-0.19531917572021484,1000,NaN,0.013240623287856579,-0.29303404688835144,0.020471127703785896,1.0161025524139404,0.7594062685966492,0.020121602341532707,0,0.21825572848320007,1.0161025524139404,1.0161025524139404,0.8900159001350403,0.18331484496593475,1746523389.42959,70.69467163085938,540000.0,26,0.8900159001350403,29,2.634448289871216,0.8463447093963623,99.22603607177734,117.701904296875,5299.6416015625
5626.07601172,0.22040147334337234,0,0.9184246063232422,28,0.8764716982841492,9.069999694824219,0.9269141554832458,0.00021600000036414713,4.179661750793457,0.0005279332399368286,0.8764716982841492,0.5274353623390198,92.80000305175781,0.016920188441872597,175.0942840576172,1.1083757877349854,1000,NaN,0.013768556527793407,-0.0726325735449791,0.020325619727373123,1.011167287826538,0.7600030899047852,0.035679467022418976,0,0.1612434834241867,1.011167287826538,1.011167287826538,0.9184246063232422,0.046702876687049866,1746523564.6059487,70.96855926513672,560000.0,27,0.9184246063232422,29,3.742824077606201,0.8764716982841492,104.12564849853516,114.22417449951172,5474.80517578125
5790.786176727,-0.23134813457727432,0,0.9463595151901245,29,0.9066393375396729,11.170000076293945,1.3932503461837769,0.00021300000662449747,5.027928352355957,-0.0044540707021951675,0.9066393375396729,0.5232724547386169,48.400001525878906,0.015356815420091152,150.3877716064453,2.1514511108398438,1000,NaN,0.00931448582559824,-0.3039807081222534,0.02048717811703682,1.011110782623291,0.7513582706451416,0.04038577154278755,0,0.23150916397571564,1.011110782623291,1.011110782623291,0.9463595151901245,-0.07235603034496307,1746523715.0553,49.250762939453125,580000.0,28,0.9463595151901245,20,5.894275188446045,0.9066393375396729,101.13693237304688,132.98953247070312,5625.27978515625
5960.19987701,-0.07739534974098206,0,0.9741784334182739,30,0.9367421269416809,12.970000267028809,1.8640714883804321,0.0002099999983329326,6.391177177429199,0.005607088096439838,0.9367421269416809,0.5129584670066833,46.150001525878906,0.01626073569059372,164.6420440673828,-0.8918905258178711,1000,NaN,0.014921573922038078,-0.3813760578632355,0.021420452743768692,1.0152833461761475,0.7304139733314514,0.054770179092884064,0,0.2951621115207672,1.0152833461761475,1.0152833461761475,0.9741784334182739,0.24380961060523987,1746523879.7655003,63.41694259643555,600000.0,29,0.9741784334182739,26,5.002384662628174,0.9367421269416809,101.22499084472656,121.47566223144531,5789.9775390625
6114.934222429,0.04388970136642456,0,1.0019736289978027,31,0.9653854966163635,13.390000343322754,1.3175840377807617,0.00020700000459328294,4.013603210449219,-0.004382193088531494,0.9653854966163635,0.5039777755737305,19.950000762939453,0.01631583645939827,169.34303283691406,-2.191866636276245,1000,NaN,0.010539380833506584,-0.3374863564968109,0.021002011373639107,1.0171868801116943,0.7111589312553406,0.030887870118021965,0,0.36827194690704346,1.0171868801116943,1.0171868801116943,1.0019736289978027,0.01888575404882431,1746524049.1790679,70.9207534790039,620000.0,30,1.0019736289978027,29,2.8105180263519287,0.9653854966163635,98.42217254638672,118.10347747802734,5959.39111328125
6282.446771817,0.03980988264083862,0,1.0295391082763672,32,0.993432343006134,12.069999694824219,0.9136704206466675,0.00020399999630171806,4.417600631713867,0.0008582556620240211,0.993432343006134,0.4966091513633728,32.54999923706055,0.016426268965005875,154.32980346679688,-0.21156644821166992,1000,NaN,0.011397636495530605,-0.2976764738559723,0.020343855023384094,1.0157546997070312,0.6955089569091797,0.03284820169210434,0,0.2859771251678467,1.0157546997070312,1.0157546997070312,1.0295391082763672,-0.15850894153118134,1746524203.9116242,55.3468017578125,640000.0,31,1.0295391082763672,23,2.598951578140259,0.993432343006134,98.9829330444336,129.5926055908203,6114.140625
6389.614681286,0.12258228659629822,0,1.0570510625839233,33,1.022800087928772,12.90999984741211,1.2315810918807983,0.0002010000025620684,4.872655868530273,0.0011737123131752014,1.022800087928772,0.4963730275630951,69.5,0.017146838828921318,167.23486328125,0.7799146175384521,1000,NaN,0.012571348808705807,-0.17509418725967407,0.02016846463084221,1.008621096611023,0.6934362649917603,0.037974949926137924,0,0.3061901330947876,1.008621096611023,1.008621096611023,1.0570510625839233,-0.14246703684329987,1746524371.4260638,65.28787994384766,660000.0,32,1.0570510625839233,27,3.378866195678711,1.022800087928772,101.94692993164062,119.59228515625,6281.4267578125
6526.18222011,-0.10333925485610962,0,1.0843089818954468,34,1.0514334440231323,11.640000343322754,1.1051044464111328,0.00019799999427050352,4.441040515899658,-0.0001772809773683548,1.0514334440231323,0.49396422505378723,31.399999618530273,0.012805120088160038,107.12174987792969,6.573087692260742,1000,NaN,0.012394067831337452,-0.2784334421157837,0.021223245188593864,1.0002694129943848,0.6878161430358887,0.057599302381277084,0,0.3256398141384125,1.0002694129943848,1.0002694129943848,1.0843089818954468,0.16365335881710052,1746524478.5941076,2.47326922416687,680000.0,33,1.0843089818954468,1,9.951953887939453,1.0514334440231323,104.64842987060547,186.7034454345703,6388.82861328125
6694.96222611,0.09443299472332001,0,1.111138105392456,35,1.080994963645935,10.4399995803833,1.1698379516601562,0.00019500000053085387,4.683043956756592,-0.001676083542406559,1.080994963645935,0.5048599243164062,62.04999923706055,0.014891660772264004,136.51622009277344,-5.109530925750732,1000,NaN,0.010717984288930893,-0.18400044739246368,0.0242304690182209,1.0054385662078857,0.7085157036781311,0.060069262981414795,0,0.2642844021320343,1.0054385662078857,1.0054385662078857,1.111138105392456,0.05989596247673035,1746524615.159809,32.02516174316406,700000.0,34,1.111138105392456,13,4.842422962188721,1.080994963645935,104.49101257324219,146.5027313232422,6525.390625
6867.238472906,-0.15769316256046295,0,1.1376914978027344,36,1.1099778413772583,11.0,0.937894344329834,0.00019200000679120421,4.561340808868408,-0.0013340860605239868,1.1099778413772583,0.5000521540641785,34.5,0.01620716229081154,168.72544860839844,-2.0183112621307373,1000,NaN,0.009383898228406906,-0.34169360995292664,0.02008548378944397,1.0159777402877808,0.6972641944885254,0.03500532731413841,0,0.3066904842853546,1.0159777402877808,1.0159777402877808,1.1376914978027344,-0.17446070909500122,1746524783.9409254,67.70762634277344,720000.0,35,1.1376914978027344,28,2.8241117000579834,1.1099778413772583,101.01776123046875,118.5357666015625,6694.1689453125
7030.962217813,-0.056002408266067505,0,1.1639964580535889,37,1.137378215789795,10.9399995803833,0.872672438621521,0.00018899999849963933,4.439249038696289,0.0003751814365386963,1.137378215789795,0.4894285500049591,16.100000381469727,0.017211943864822388,172.22422790527344,-1.0175942182540894,1000,NaN,0.009759079664945602,-0.39769601821899414,0.020607588812708855,1.0216580629348755,0.6740601658821106,0.051120661199092865,0,0.3224157392978668,1.0216580629348755,1.021658182144165,1.1639964580535889,0.27740079164505005,1746524956.2176473,72.4505844116211,740000.0,36,1.1639964580535889,30,1.806517481803894,1.137378215789795,99.7735595703125,116.12767791748047,6866.4462890625
7195.41016976,0.17795079946517944,0,1.1895705461502075,38,1.1651999950408936,8.149999618530273,0.7860312461853027,0.00018600000475998968,4.579403877258301,0.00026354845613241196,1.1651999950408936,0.4887605905532837,48.45000076293945,0.01690133474767208,163.66683959960938,0.5531214475631714,1000,NaN,0.010022628121078014,-0.2197452187538147,0.020141441375017166,1.0112247467041016,0.6713879704475403,0.042801763862371445,0,0.2674507796764374,1.0112247467041016,1.0112248659133911,1.1895705461502075,-0.2274421751499176,1746525119.9391265,61.62914276123047,760000.0,37,1.1895705461502075,25,2.3596389293670654,1.1651999950408936,102.03763580322266,122.19947052001953,7030.1669921875
7353.183075485,0.023544996976852417,0,1.2141984701156616,39,1.1932008266448975,6.630000114440918,0.7599607706069946,0.0001829999964684248,3.5420258045196533,0.0006925016641616821,1.1932008266448975,0.48959439992904663,44.599998474121094,0.015860622748732567,164.39212036132812,-0.2750115394592285,1000,NaN,0.010715129785239697,-0.19620022177696228,0.0202204380184412,1.0099079608917236,0.6706850528717041,0.0185713991522789,0,0.13387984037399292,1.0099079608917236,1.0099079608917236,1.2141984701156616,-0.04383650794625282,1746525284.3891494,63.59682846069336,780000.0,38,1.2141984701156616,26,2.084627389907837,1.1932008266448975,100.79522705078125,121.66033172607422,7194.61767578125
7513.625980727,-0.10193997621536255,0,1.2380006313323975,40,1.2209330797195435,6.75,0.7201439142227173,0.00018000000272877514,3.9495465755462646,-0.00014921929687261581,1.2209330797195435,0.4837529957294464,36.70000076293945,0.016053399071097374,157.72276306152344,0.4995231628417969,1000,NaN,0.01056591048836708,-0.29814019799232483,0.020426448434591293,1.012104868888855,0.6578806638717651,0.03062683716416359,0,0.08032991737127304,1.012104868888855,1.012104868888855,1.2380006313323975,0.013770058751106262,1746525442.1623626,54.28911209106445,800000.0,39,1.2380006313323975,22,2.584150552749634,1.2209330797195435,103.43358612060547,126.80477142333984,7352.39306640625
