Loss/Loss_pi/Delta,Safety/shield_adv_c,Loss/Loss_reward_critic,Loss/Loss_pi,Time/Update,Misc/FinalStepNorm,Train/PolicyRatio/Min,_runtime,Train/Epoch,TotalEnvSteps,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Value/Adv,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Metrics/EpRet,Train/PolicyStd,Misc/Alpha,Misc/xHx,Train/PolicyRatio,Time/FPS,Metrics/EpCost,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier/Std,Time/Epoch,Train/PolicyRatio/Std,Time/Rollout,Metrics/EpLen,Train/StopIter,Safety/ShieldLagrangeMultiplier/Min,Train/LR,Train/PolicyRatio/Max,Train/KL,Misc/AcceptanceStep,Metrics/LagrangeMultiplier/Std,_timestamp,Safety/shield_violation,Train/Entropy,Metrics/LagrangeMultiplier/Min,Misc/H_inv_g,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,_step,Time/Total,Safety/EpCostShield,Value/reward,Value/cost
-0.0941552221775055,-0.17062243819236755,0.007139397785067558,-0.2779987156391144,32.74784851074219,0.3355996012687683,1.0021905899047852,1696.738626766,10,220000.0,0.3420421779155731,0.3420421779155731,0.0020020236261188984,-7.629394005448376e-09,0.3446471393108368,0.3446471393108368,0.15010720491409302,1.2464752197265625,3.2379024028778076,0.0019076565513387322,1.0021905899047852,149.11724853515625,13.65999984741211,0.046035509556531906,0,134.12265014648438,0.0015490371733903885,101.37477111816406,1000,10,0.3420421779155731,0,1.0021905899047852,0.0002844490227289498,1,0,1746541258.4017587,3.377631187438965,1.6391438245773315,0.3446471393108368,0.10364722460508347,4.874082565307617,-2.7896251678466797,11,1563.9010009765625,28.299999237060547,0.005658402107656002,1.5924372673034668
0.06926862895488739,0.7651370167732239,0.009157873690128326,-0.208730086684227,31.694067001342773,0.29777875542640686,1.0015767812728882,1833.124060872,11,240000.0,0.37325966358184814,0.37325966358184814,0.002018475905060768,-3.051757735406113e-09,0.3727688491344452,0.3727688491344452,0.09872175008058548,1.2465609312057495,2.704418659210205,0.002734516514465213,1.0015767812728882,152.1820831298828,17.649999618530273,0.07191938906908035,0,131.42152404785156,0.0011148684425279498,99.72740936279297,1000,10,0.37325966358184814,0,1.0015767812728882,0.00033462615101598203,1,0,1746541389.9068675,2.851463556289673,1.6392107009887695,0.3727688491344452,0.11010822653770447,6.024111270904541,1.1500287055969238,12,1695.418212890625,40.20000076293945,0.000981022254563868,2.142003297805786
-0.009704798460006714,0.8227940797805786,0.007911660708487034,-0.2184348851442337,32.247291564941406,0.3311343193054199,1.0006961822509766,1967.180245414,12,260000.0,0.4052875339984894,0.4052875339984894,-0.0012462129816412926,-9.155272984173735e-09,0.40133658051490784,0.40133658051490784,0.06503316760063171,1.249855399131775,2.0559496879577637,0.004731557331979275,1.0006961822509766,146.7321319580078,18.540000915527344,0.07651316374540329,0,136.3028106689453,0.0004922189982607961,104.05547332763672,1000,10,0.4052875339984894,0,1.0006961822509766,0.0002377326600253582,1,0,1746541526.292391,4.066156387329102,1.6418884992599487,0.40133658051490784,0.16106149554252625,4.856008529663086,-1.168102741241455,13,1831.8031005859375,53.04999923706055,0.010064137168228626,2.3893659114837646
-7.793307304382324e-06,0.46129533648490906,0.006082308944314718,-0.21844267845153809,31.53291893005371,0.2810085415840149,1.00117826461792,2102.033069763,13,280000.0,0.4379260540008545,0.4379260540008545,-0.0018293517641723156,-4.577636492086867e-09,0.4304451048374176,0.4304451048374176,0.18559272587299347,1.2823213338851929,2.011373996734619,0.004943601321429014,1.00117826461792,149.34356689453125,19.729999542236328,0.11969780921936035,0,133.91940307617188,0.0008331588469445705,102.3864517211914,1000,10,0.4379260540008545,0,1.00117826461792,0.0003379628760740161,1,0,1746541660.3475473,3.9394500255584717,1.6672849655151367,0.4304451048374176,0.1397097259759903,5.877876281738281,1.0218677520751953,14,1965.8013916015625,51.849998474121094,-0.016532938927412033,1.7985628843307495
0.012482807040214539,-0.51792311668396,0.007684315089136362,-0.20595987141132355,30.321544647216797,0.29417675733566284,1.0006194114685059,2233.229503885,14,300000.0,0.47093716263771057,0.47093716263771057,0.0016020061448216438,6.103515470812226e-09,0.45960482954978943,0.45960482954978943,0.164331316947937,1.3058608770370483,2.6436331272125244,0.00286171305924654,1.0006194114685059,148.4566650390625,16.43000030517578,0.10177047550678253,0,134.71945190429688,0.0004379900638014078,104.39786529541016,1000,10,0.47093716263771057,0,1.0006194114685059,0.0003365481097716838,1,0,1746541795.2004704,3.4702694416046143,1.685707449913025,0.45960482954978943,0.11127745360136032,4.855260848999023,-1.0226154327392578,15,2100.670654296875,48.79999923706055,0.01114023756235838,1.9805203676223755
-0.03961765766143799,0.1005406603217125,0.0072342404164373875,-0.24557752907276154,33.427127838134766,0.321795254945755,1.001657485961914,2371.827662299,15,320000.0,0.503703236579895,0.503703236579895,-0.0004500746726989746,1.5258788677030566e-09,0.48899421095848083,0.48899421095848083,0.05882261320948601,1.3339347839355469,2.414513111114502,0.0034305965527892113,1.001657485961914,152.69007873535156,17.709999084472656,0.06415814161300659,0,130.98428344726562,0.0011720757465809584,97.55712127685547,1000,10,0.503703236579895,0,1.001657485961914,0.00025144650135189295,1,0,1746541926.3971477,3.566155195236206,1.7069816589355469,0.48899421095848083,0.13327541947364807,4.854732990264893,-0.0005278587341308594,16,2231.78857421875,37.75,-0.00618057232350111,1.841123104095459
0.05529649555683136,0.4995962381362915,0.006303113419562578,-0.19028103351593018,32.293540954589844,0.28890255093574524,1.0001100301742554,2505.951825239,16,340000.0,0.5370466709136963,0.5370466709136963,-0.0009311269968748093,-5.340575981449547e-09,0.5181620121002197,0.5181620121002197,0.15904946625232697,1.3523801565170288,2.298137664794922,0.00378683814778924,1.0001100301742554,144.45376586914062,14.510000228881836,0.14249029755592346,0,138.45260620117188,7.771888340357691e-05,106.15902709960938,1000,10,0.5370466709136963,0,1.0001100301742554,0.0003469106450211257,1,0,1746542064.9958801,3.7505764961242676,1.7206734418869019,0.5181620121002197,0.1257116049528122,4.9522705078125,0.09753751754760742,17,2370.453369140625,53.650001525878906,-0.002776066306978464,1.8864705562591553
-0.12725117802619934,-0.5009041428565979,0.008885500021278858,-0.3175322115421295,33.153709411621094,0.35770559310913086,1.0006520748138428,2640.185343459,17,360000.0,0.5693871974945068,0.5693871974945068,0.00258238660171628,6.866454960174906e-09,0.5472557544708252,0.5472557544708252,0.28303131461143494,1.3707361221313477,2.918121814727783,0.002348666312173009,1.0006519556045532,149.3954620361328,15.239999771118164,0.04752202704548836,0,133.8728790283203,0.0004609741154126823,100.71914672851562,1000,10,0.5693871974945068,0,1.0006520748138428,0.00020110125478822738,1,0,1746542199.1196203,4.258220195770264,1.7340660095214844,0.5472557544708252,0.12258075922727585,3.870480537414551,-1.0817899703979492,18,2504.459716796875,26.200000762939453,0.004771833773702383,1.886991024017334
0.019106745719909668,0.09667976945638657,0.007926587015390396,-0.29842546582221985,31.843074798583984,0.31732386350631714,1.0017879009246826,2775.020702879,18,380000.0,0.6007441282272339,0.6007441282272339,-0.0009589130058884621,-5.340575981449547e-09,0.5760157704353333,0.5760157704353333,0.24389177560806274,1.4133129119873047,2.4233832359313965,0.0034055286087095737,1.001787781715393,149.1470947265625,13.279999732971191,0.04599662870168686,0,134.09580993652344,0.0012641807552427053,102.25270080566406,1000,10,0.6007441282272339,0,1.0017879009246826,0.0002635591081343591,1,0,1746542333.3529503,3.7872679233551025,1.7644487619400024,0.5760157704353333,0.13094249367713928,3.3736391067504883,-0.4968414306640625,19,2638.81787109375,24.600000381469727,0.004876555874943733,1.6822224855422974
0.096115842461586,1.081937551498413,0.0066141667775809765,-0.20230962336063385,32.88540267944336,0.33502551913261414,1.0004233121871948,2908.392758145,19,400000.0,0.6327213048934937,0.6327213048934937,-0.0013124202378094196,3.051757735406113e-09,0.604419469833374,0.604419469833374,0.23616768419742584,1.4218668937683105,2.0185461044311523,0.00490853376686573,1.0004233121871948,148.5576171875,12.770000457763672,0.09264285117387772,0,134.62789916992188,0.00029929884476587176,101.74246215820312,1000,10,0.6327213048934937,0,1.0004233121871948,0.00025760370772331953,1,0,1746542468.1882932,3.9409749507904053,1.7707408666610718,0.604419469833374,0.16597367823123932,4.649069786071777,1.275430679321289,20,2773.583740234375,49.400001525878906,-0.001311836764216423,1.7219133377075195
0.02171368896961212,0.1715914011001587,0.008244735188782215,-0.18059593439102173,31.500164031982422,0.320159912109375,0.9999402761459351,3036.1670977,20,420000.0,0.6658313274383545,0.6658313274383545,0.0016305684112012386,6.103515470812226e-09,0.6331695318222046,0.6331695318222046,0.26859816908836365,1.3976565599441528,1.6126776933670044,0.007690140977501869,0.9999402165412903,150.17691040039062,17.229999542236328,0.08810046315193176,0,133.17626953125,4.225924567435868e-05,101.67606353759766,1000,10,0.6658313274383545,0,0.9999402761459351,0.0002772740845102817,1,0,1746542601.5601304,4.681887626647949,1.7533038854599,0.6331695318222046,0.19852690398693085,5.881773948669434,1.2327041625976562,21,2906.969482421875,63.20000076293945,0.0029427006375044584,2.337002992630005
-0.1340552270412445,-0.1444505751132965,0.008879893459379673,-0.31465116143226624,31.666414260864258,0.3169505298137665,1.002273440361023,3174.248372739,21,440000.0,0.6971486210823059,0.6971486210823059,0.0006351582705974579,3.051757735406113e-09,0.6619408130645752,0.6619408130645752,0.16174988448619843,1.3914281129837036,2.601195812225342,0.0029558504465967417,1.002273440361023,157.59640502929688,15.140000343322754,0.10968735814094543,0,126.90645599365234,0.0016075370367616415,95.2400131225586,1000,10,0.6971486210823059,0,1.002273440361023,0.00026463897665962577,1,0,1746542729.3348274,2.9402527809143066,1.7488752603530884,0.6619408130645752,0.12184800952672958,2.6282854080200195,-3.253488540649414,22,3034.07177734375,14.699999809265137,-0.01176395919173956,1.1484603881835938
0.2765512019395828,0.42276400327682495,0.006073798518627882,-0.03809995949268341,31.77803611755371,0.3345698416233063,0.9996885061264038,3304.646035651,22,460000.0,0.7302590608596802,0.7302590608596802,-0.002806094940751791,-8.392333938900265e-09,0.6911119818687439,0.6911119818687439,0.04641636833548546,1.3881794214248657,1.4340999126434326,0.009724576957523823,0.999688446521759,145.04469299316406,17.760000228881836,0.12138856202363968,0,137.88853454589844,0.00022025943326298147,106.11046600341797,1000,10,0.7302590608596802,0,0.9996885061264038,0.0002671630645636469,1,0,1746542867.4161856,3.588350296020508,1.7464032173156738,0.6911119818687439,0.23329605162143707,5.131153106689453,2.5028676986694336,23,3172.828369140625,79.05000305175781,0.024719545617699623,1.0898878574371338
-0.16244852542877197,-0.5144917368888855,0.008416500873863697,-0.20054848492145538,32.306644439697266,0.3369610607624054,1.0010793209075928,3442.192162539,23,480000.0,0.7629106640815735,0.7629106640815735,0.002342702355235815,-3.051757735406113e-09,0.720724880695343,0.720724880695343,-0.10158062726259232,1.393452763557434,2.1394236087799072,0.004369537346065044,1.0010792016983032,154.09165954589844,18.360000610351562,0.10498841851949692,0,129.7928924560547,0.0007631951593793929,97.48619842529297,1000,10,0.7629106640815735,0,1.0010793209075928,0.0002197566645918414,1,0,1746542997.81348,2.813903331756592,1.7504091262817383,0.720724880695343,0.15750086307525635,3.7618420124053955,-1.3693110942840576,24,3302.8115234375,35.400001525878906,0.006799435243010521,1.3020451068878174
-0.0378035306930542,-0.49817582964897156,0.006154963746666908,-0.23835201561450958,31.65884017944336,0.3235381245613098,1.0007381439208984,3580.98020776,24,500000.0,0.7962720394134521,0.7962720394134521,-0.002261537127196789,1.5258788677030566e-09,0.7511541247367859,0.7511541247367859,-0.1083950623869896,1.3968814611434937,1.548783540725708,0.008337734267115593,1.0007381439208984,145.59010314941406,21.639999389648438,0.1349492073059082,0,137.37197875976562,0.0005218903534114361,105.7131118774414,1000,10,0.7962720394134521,0,1.0007381439208984,0.00029785442166030407,1,0,1746543135.3598557,5.313012599945068,1.752830147743225,0.7511541247367859,0.20889821648597717,6.143774032592773,2.381932020187378,25,3440.790283203125,56.5,0.02093408815562725,2.1039600372314453
0.02442130446434021,-0.15336713194847107,0.006233255844563246,-0.21393071115016937,33.156578063964844,0.3238324820995331,1.000794768333435,3719.498803833,25,520000.0,0.8307478427886963,0.8307478427886963,7.829209789633751e-05,7.629394005448376e-09,0.7822805643081665,0.7822805643081665,0.024329567328095436,1.3871017694473267,1.116794228553772,0.01603553257882595,1.000794768333435,144.24386596679688,21.510000228881836,0.1995493322610855,0,138.65408325195312,0.0005619017756544054,105.49745178222656,1000,10,0.8307478427886963,0,1.000794768333435,0.0002677048905752599,1,0,1746543274.1480033,6.1116437911987305,1.7455707788467407,0.7822805643081665,0.2899661362171173,8.671628952026367,2.5278549194335938,26,3579.61767578125,68.5999984741211,0.035628292709589005,2.379812002182007
-0.15321950614452362,-0.2763504087924957,0.006319659762084484,-0.367150217294693,32.381595611572266,0.3217950165271759,1.0018590688705444,3853.023537946,26,540000.0,0.864661455154419,0.864661455154419,8.640391752123833e-05,7.629394005448376e-09,0.8142810463905334,0.8142810463905334,0.12299974262714386,1.3960905075073242,2.0175223350524902,0.004913517273962498,1.0018590688705444,144.51914978027344,23.739999771118164,0.11218023300170898,0,138.3899688720703,0.0013144758995622396,106.00833892822266,1000,10,0.864661455154419,0,1.0018590688705444,0.0002769091515801847,1,0,1746543412.6666138,5.956537246704102,1.7522495985031128,0.8142810463905334,0.1595000922679901,5.362949848175049,-3.3086791038513184,27,3718.139892578125,36.95000076293945,0.07393363118171692,2.1072309017181396
-0.12384247779846191,-0.49917978048324585,0.00631778035312891,-0.4909926950931549,33.962120056152344,0.30682849884033203,1.002895712852478,3994.140699199,27,560000.0,0.8966290354728699,0.8966290354728699,-1.8794089555740356e-06,1.5258788677030566e-09,0.8465467095375061,0.8465467095375061,0.27358323335647583,1.4253381490707397,1.6458059549331665,0.00738366786390543,1.002895712852478,149.92005920410156,19.65999984741211,0.14480867981910706,0,133.40443420410156,0.0020474938210099936,99.44229125976562,1000,10,0.8966290354728699,0,1.002895712852478,0.0002688898821361363,1,0,1746543546.191453,5.981163501739502,1.7731648683547974,0.8465467095375061,0.18643055856227875,3.595499038696289,-1.7674508094787598,28,3851.673095703125,14.350000381469727,0.07036609947681427,1.8930823802947998
0.21118450164794922,-0.8716175556182861,0.00405863905325532,-0.2798081934452057,32.6640510559082,0.3196866810321808,1.0010383129119873,4127.101909964,28,580000.0,0.9284413456916809,0.9284413456916809,-0.0022591412998735905,-6.103515470812226e-09,0.8790750503540039,0.8790750503540039,0.3950044512748718,1.4426876306533813,1.5915312767028809,0.007895853370428085,1.0010381937026978,141.84918212890625,19.860000610351562,0.12073077261447906,0,140.9948272705078,0.0007340856827795506,108.33074188232422,1000,10,0.9284413456916809,0,1.0010383129119873,0.0002539276611059904,1,0,1746543687.3086004,5.134979248046875,1.7853976488113403,0.8790750503540039,0.20086735486984253,5.60209846496582,2.0065994262695312,29,3992.787353515625,38.900001525878906,0.07052833586931229,1.4850116968154907
0.056382447481155396,0.5345444083213806,0.005306680221110582,-0.2234257459640503,30.45488929748535,0.3540347218513489,1.0010204315185547,4267.917372574,29,600000.0,0.9595144987106323,0.9595144987106323,0.0012480411678552628,3.051757735406113e-09,0.9111441969871521,0.9111441969871521,0.539857029914856,1.4545507431030273,2.1920669078826904,0.00416218489408493,1.0010204315185547,150.5675048828125,14.739999771118164,0.05752572789788246,0,132.83079528808594,0.0007216102676466107,102.37586212158203,1000,10,0.9595144987106323,0,1.0010204315185547,0.00019907992100343108,1,0,1746543820.269493,3.024634838104248,1.7935404777526855,0.9111441969871521,0.1615072637796402,3.6703011989593506,-1.9317972660064697,30,4125.74169921875,29.049999237060547,0.05613651126623154,1.0429121255874634
0.12271026521921158,0.4581065773963928,0.004399459809064865,-0.10071548074483871,32.16233825683594,0.3142675459384918,1.0000386238098145,4407.639961406,30,620000.0,0.9914281368255615,0.9914281368255615,-0.0009072204120457172,-2.317428560161261e-08,0.9419954419136047,0.9419954419136047,0.3733382523059845,1.4618648290634155,1.4024181365966797,0.010168912820518017,1.0000386238098145,142.14796447753906,9.40999984741211,0.13720029592514038,0,140.69847106933594,2.731115819187835e-05,108.53610229492188,1000,10,0.9914281368255615,0,1.0000386238098145,0.000294833502266556,1,0,1746543961.0858152,3.3866429328918457,1.7986103296279907,0.9419954419136047,0.22408975660800934,4.460981369018555,0.7906801700592041,31,4266.57177734375,54.599998474121094,0.07696567475795746,0.9226790070533752
0.03451582044363022,-0.13708800077438354,0.006411133799701929,-0.0661996603012085,31.55257797241211,0.3226953148841858,1.000680685043335,4540.823540771,31,640000.0,1.0243432521820068,1.0243432521820068,0.002011673990637064,1.3732909920349812e-08,0.9723093509674072,0.9723093509674072,0.31136032938957214,1.473565936088562,1.3945773839950562,0.010283580049872398,1.0006805658340454,143.24375915527344,12.90999984741211,0.13359883427619934,0,139.6221466064453,0.00048131702351383865,108.06954193115234,1000,10,1.0243432521820068,0,1.000680685043335,0.00025176958297379315,1,0,1746544100.8086994,3.3418164253234863,1.8065828084945679,0.9723093509674072,0.23139290511608124,7.821333885192871,3.3603525161743164,32,4406.29736328125,59.95000076293945,0.06262368708848953,1.0053809881210327
-0.17178137600421906,0.1319463551044464,0.006778196897357702,-0.23798103630542755,31.34707260131836,0.33880823850631714,1.0005992650985718,4672.755205928,32,660000.0,1.0568325519561768,1.0568325519561768,0.00036706309765577316,1.2207030941624453e-08,1.002378225326538,1.002378225326538,0.15844246745109558,1.4884172677993774,1.7911466360092163,0.006234002765268087,1.0005992650985718,150.29620361328125,14.399999618530273,0.07817209511995316,0,133.07057189941406,0.0004237725224811584,101.72344970703125,1000,10,1.0568325519561768,0,1.0005992650985718,0.00022513006115332246,1,0,1746544233.991109,3.853264808654785,1.8166264295578003,1.002378225326538,0.189157173037529,5.798967361450195,-2.022366523742676,33,4539.46875,36.20000076293945,0.06942248344421387,1.4332256317138672
0.007298469543457031,-0.38816189765930176,0.006824628449976444,-0.23068256676197052,31.944372177124023,0.33960360288619995,0.9998051524162292,4806.272875181,33,680000.0,1.089197039604187,1.089197039604187,4.643155261874199e-05,-1.2207030941624453e-08,1.032440185546875,1.032440185546875,0.1293272078037262,1.49350106716156,1.3173469305038452,0.011524690315127373,0.9998051524162292,151.73214721679688,15.75,0.11463898420333862,0,131.81121826171875,0.00013779209984932095,99.8668212890625,1000,10,1.089197039604187,0,0.9998051524162292,0.00023476645583286881,1,0,1746544365.922884,4.0627665519714355,1.8200565576553345,1.032440185546875,0.2577935755252838,5.979097843170166,0.1801304817199707,34,4671.4052734375,40.349998474121094,0.07284317910671234,1.39046311378479
