TotalEnvSteps,Metrics/EpLen,Train/PolicyRatio/Max,Loss/Loss_pi,Time/Rollout,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Time/FPS,Value/Adv,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Max,Train/KL,Time/Update,Train/PolicyStd,_timestamp,Metrics/LagrangeMultiplier/Min,Value/cost,Safety/ShieldLagrangeMultiplier/Std,Time/Total,Loss/Loss_reward_critic/Delta,Metrics/EpCost,Safety/shield_adv_c,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Train/StopIter,_runtime,Train/PolicyRatio,Train/PolicyRatio/Std,Train/LR,Metrics/EpRet,Train/Entropy,Loss/Loss_cost_critic/Delta,Safety/EpCostShield,_step,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Train/Epoch,Time/Epoch,Value/reward,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier
220000.0,1000,0.999733567237854,0.04451371729373932,107.1114730834961,0.999733567237854,0.03501042723655701,91.6129150390625,-0.04720962420105934,12.380766868591309,0.3942878544330597,0.011635614559054375,111.19829559326172,0.9408527612686157,1746551733.3664408,0.39265793561935425,4.880256652832031,0,2407.051513671875,-0.005158770829439163,65.8499984741211,NaN,-0.029935501515865326,0.39265793561935425,0.3942878544330597,40,2624.264905468,0.999733567237854,0.011171253398060799,0.00026699999580159783,6.499924182891846,1.3579462766647339,-1.5824298858642578,142.60000610351562,11,10.620970726013184,0,10,218.30982971191406,0.46811768412590027,0.3942878544330597,0.39265793561935425
240000.0,1000,1.00037682056427,-0.08680114895105362,107.34798431396484,1.00037682056427,0.04690958932042122,92.58152770996094,-0.18350043892860413,12.619590759277344,0.4295387864112854,0.010315938852727413,108.67778778076172,0.9374550580978394,1746551949.5505009,0.42885512113571167,5.651830673217773,0,2623.1455078125,0.011899162083864212,54.93000030517578,NaN,-0.13131486624479294,0.42885512113571167,0.4295387864112854,40,2840.025921872,1.00037682056427,0.011304628103971481,0.0002640000020619482,6.860570907592773,1.3543200492858887,0.23882389068603516,132.5,12,12.708038330078125,0,11,216.02581787109375,0.6141770482063293,0.4295387864112854,0.42885512113571167
260000.0,1000,1.0001537799835205,-0.13605698943138123,107.3131332397461,1.0001537799835205,0.05071570351719856,92.72201538085938,-0.040882863104343414,12.776183128356934,0.4646361470222473,0.010046371258795261,108.38532257080078,0.9291592836380005,1746552165.3115394,0.46486997604370117,5.2517991065979,0,2839.001708984375,0.0038061141967773438,54.93000030517578,NaN,-0.049255840480327606,0.46486997604370117,0.4646361470222473,40,3054.923827221,1.0001537799835205,0.011323291808366776,0.0002610000083222985,7.628309726715088,1.3454537391662598,0.15659236907958984,128.1999969482422,13,13.160024642944336,0,12,215.69850158691406,0.7419267892837524,0.4646361470222473,0.46486997604370117
280000.0,1000,1.0028564929962158,-0.3138987720012665,106.42811584472656,1.0028564929962158,0.04034716263413429,93.09339904785156,-0.12087786197662354,10.671152114868164,0.49919068813323975,0.010275816544890404,108.40982818603516,0.9134714603424072,1746552380.2094595,0.5006089210510254,5.837948322296143,0,3053.900634765625,-0.01036854088306427,51.61000061035156,NaN,-0.17784178256988525,0.5006089210510254,0.49919068813323975,40,3269.198597182,1.0028564929962158,0.01137537695467472,0.0002579999854788184,7.722782135009766,1.328426718711853,-2.1050310134887695,104.5999984741211,14,13.917654991149902,0,13,214.8380126953125,0.7559320330619812,0.49919068813323975,0.5006089210510254
300000.0,1000,1.0030168294906616,-0.1956774890422821,106.59467315673828,1.0030168294906616,0.04358202591538429,93.36483764648438,-0.41108018159866333,9.30311107635498,0.5332483053207397,0.010482508689165115,107.6186752319336,0.9061511158943176,1746552594.484228,0.5358033180236816,5.4330525398254395,0,3268.175048828125,0.00323486328125,44.2400016784668,NaN,0.11822128295898438,0.5358033180236816,0.5332483053207397,40,3482.674656447,1.003016710281372,0.011415990069508553,0.00025499999173916876,7.839616775512695,1.3203856945037842,-1.3680410385131836,102.44999694824219,15,11.855475425720215,0,14,214.21340942382812,0.7204806804656982,0.5332483053207397,0.5358033180236816
320000.0,1000,1.0026639699935913,-0.28286534547805786,106.13674926757812,1.0026639699935913,0.05875074118375778,93.71319580078125,0.2742885649204254,8.094576835632324,0.5667316317558289,0.00987332034856081,107.28031158447266,0.8975724577903748,1746552807.9602873,0.5702908635139465,5.160619258880615,0,3481.653564453125,0.01516871526837349,39.150001525878906,NaN,-0.08718785643577576,0.5702908635139465,0.5667316317558289,40,3699.799382229,1.0026639699935913,0.011095828376710415,0.0002519999979995191,8.719671249389648,1.3108702898025513,-1.2085342407226562,94.9000015258789,16,12.643199920654297,0,15,213.4171142578125,0.8668453097343445,0.5667316317558289,0.5702908635139465
340000.0,1000,1.0010935068130493,-0.06795568019151688,109.38934326171875,1.0010935068130493,0.04106368497014046,92.1381607055664,-0.08263727277517319,10.547026634216309,0.6007636189460754,0.011636271141469479,107.67591857910156,0.8808337450027466,1746553025.08499,0.6041343212127686,5.541117191314697,0,3698.7783203125,-0.017687056213617325,38.369998931884766,NaN,0.21490966528654099,0.6041343212127686,0.6007636189460754,40,3914.023778293,1.0010935068130493,0.011759497225284576,0.00024900000425986946,9.209454536437988,1.2920480966567993,2.4524497985839844,153.35000610351562,17,13.811051368713379,0,16,217.06532287597656,0.9196228384971619,0.6007636189460754,0.6041343212127686
360000.0,1000,1.000135898590088,0.0022127958945930004,107.343017578125,1.000135898590088,0.053914010524749756,93.38616180419922,-0.16945676505565643,11.88984489440918,0.6353306770324707,0.011077433824539185,106.82142639160156,0.8758044242858887,1746553239.308543,0.6378295421600342,4.802826404571533,0,3913.0029296875,0.012850325554609299,46.5099983215332,NaN,0.07016847608610988,0.6378295421600342,0.6353306770324707,40,4127.814791919,1.0001357793807983,0.011519674211740494,0.0002460000105202198,9.481084823608398,1.2863224744796753,1.342818260192871,159.0,18,13.158222198486328,0,17,214.16448974609375,0.9389155507087708,0.6353306770324707,0.6378295421600342
380000.0,1000,1.0042524337768555,-0.36769139766693115,105.08548736572266,1.0042524337768555,0.04887282848358154,93.57595825195312,0.02677951008081436,10.19614315032959,0.669046938419342,0.012544909492135048,108.64456176757812,0.8623902201652527,1746553453.100384,0.6712486743927002,5.1509881019592285,0,4126.7919921875,-0.005041182041168213,43.33000183105469,NaN,-0.36990419356152415,0.6712486743927002,0.669046938419342,40,4342.527553659,1.0042524337768555,0.012029155157506466,0.00024300000222865492,9.658133506774902,1.2708783149719238,-1.6937017440795898,86.1500015258789,19,12.57056713104248,0,18,213.7301025390625,0.9207330346107483,0.669046938419342,0.6712486743927002
400000.0,1000,1.0024772882461548,-0.07931391894817352,107.75084686279297,1.0024772882461548,0.05583959072828293,93.19314575195312,-0.1333247274160385,14.427817344665527,0.7030412554740906,0.013255621306598186,106.8571548461914,0.8463734984397888,1746553667.81317,0.7047529816627502,5.053120136260986,0,4341.46240234375,0.0069667622447013855,50.029998779296875,NaN,0.28837747871875763,0.7047529816627502,0.7030412554740906,40,4555.141488454,1.0024772882461548,0.012637056410312653,0.00023999999393709004,10.041964530944824,1.252125859260559,4.2316741943359375,138.64999389648438,20,12.610275268554688,0,19,214.60806274414062,0.9904249906539917,0.7030412554740906,0.7047529816627502
420000.0,1000,1.0072230100631714,-0.5298449397087097,105.25898742675781,1.0072230100631714,0.05802325904369354,94.09413146972656,0.10059092938899994,8.567943572998047,0.7357978224754333,0.012394839897751808,107.29405975341797,0.8322920203208923,1746553880.427124,0.7382635474205017,5.648455619812012,0,4554.1181640625,0.002183668315410614,48.5,NaN,-0.4505310207605362,0.7382635474205017,0.7357978224754333,40,4764.868794424,1.0072230100631714,0.012048103846609592,0.00023700000019744039,10.181059837341309,1.2353410720825195,-5.8598737716674805,66.4000015258789,21,12.96455192565918,0,20,212.5531005859375,0.991222083568573,0.7357978224754333,0.7382635474205017
440000.0,1000,1.0034078359603882,-0.2780253291130066,103.24039459228516,1.0034078359603882,0.04378727078437805,95.3882827758789,0.145882710814476,7.014338493347168,0.7677700519561768,0.012748599983751774,106.42891693115234,0.8159394264221191,1746554090.1544487,0.7715768218040466,4.725366115570068,0,4763.84765625,-0.01423598825931549,44.2400016784668,NaN,0.2518196105957031,0.7715768218040466,0.7677700519561768,40,4978.150225702,1.0034078359603882,0.012581528164446354,0.00023400000645779073,9.738166809082031,1.215511441230774,-1.553605079650879,79.3499984741211,22,10.31370735168457,0,21,209.6693572998047,0.8304262757301331,0.7677700519561768,0.7715768218040466
460000.0,1000,1.0025489330291748,-0.21509785950183868,106.32540130615234,1.0025489330291748,0.05826332047581673,93.8057632446289,-0.13182887434959412,10.18249797821045,0.7998428344726562,0.013014571741223335,106.88105773925781,0.804435133934021,1746554303.4358358,0.8042724132537842,5.019982814788818,0,4977.11376953125,0.014476049691438675,35.7400016784668,NaN,0.06292746961116791,0.8042724132537842,0.7998428344726562,40,5190.180353653,1.0025488138198853,0.012731842696666718,0.00023099999816622585,10.339101791381836,1.2013200521469116,3.1681594848632812,115.25,23,12.411423683166504,0,22,213.20651245117188,1.203839659690857,0.7998428344726562,0.8042724132537842
480000.0,1000,1.0042136907577515,-0.16354535520076752,105.35742950439453,1.0042136907577515,0.055407263338565826,94.35443878173828,-0.03916516900062561,7.983138561248779,0.8317244648933411,0.012726716697216034,106.6092300415039,0.7943547368049622,1746554515.465967,0.8362960815429688,4.754706382751465,0,5189.1552734375,-0.0028560571372509003,33.41999816894531,NaN,0.05155250430107117,0.8362960815429688,0.8317244648933411,40,5403.976540087,1.0042136907577515,0.01215596217662096,0.0002280000044265762,10.217936515808105,1.1887058019638062,-2.19935941696167,101.6500015258789,24,10.582548141479492,0,23,211.96670532226562,1.0402169227600098,0.8317244648933411,0.8362960815429688
500000.0,1000,1.0047518014907837,-0.28757286071777344,106.3624038696289,1.0047518014907837,0.053249746561050415,93.57305145263672,0.02659335732460022,7.597731113433838,0.8632255792617798,0.014830764383077621,107.37428283691406,0.7784633636474609,1746554729.2621624,0.8673749566078186,4.466976642608643,0,5402.95556640625,-0.0021575167775154114,27.520000457763672,NaN,-0.12402750551700592,0.8673749566078186,0.8632255792617798,40,5614.707475288,1.0047518014907837,0.012726266868412495,0.00022499999613501132,9.907252311706543,1.168494462966919,-0.3854074478149414,91.80000305175781,25,11.193062782287598,0,24,213.7367401123047,0.962643563747406,0.8632255792617798,0.8673749566078186
520000.0,1000,1.0032840967178345,-0.19158872961997986,103.54170989990234,1.0032840967178345,0.05514432117342949,94.9342041015625,0.03881022334098816,7.625172138214111,0.8944571018218994,0.014570623636245728,107.13045501708984,0.7689443230628967,1746554939.9931214,0.8979394435882568,3.7500576972961426,0,5613.68505859375,0.001894574612379074,32.77000045776367,NaN,0.09598413109779358,0.8979394435882568,0.8944571018218994,40,5827.003540025,1.0032840967178345,0.013045023195445538,0.00022200000239536166,9.80151081085205,1.1561375856399536,0.027441024780273438,94.4000015258789,26,10.141823768615723,0,25,210.67222595214844,0.8589688539505005,0.8944571018218994,0.8979394435882568
540000.0,1000,1.0009123086929321,0.03937479853630066,105.16880798339844,1.0009123086929321,0.06148592755198479,94.23731231689453,0.1391623467206955,10.438288688659668,0.9263169765472412,0.014500819146633148,107.0613021850586,0.7680566310882568,1746555152.2891495,0.9284887909889221,4.220211029052734,0,5825.9775390625,0.006341606378555298,40.150001525878906,NaN,0.23096352815628052,0.9284887909889221,0.9263169765472412,40,6040.71585263,1.0009123086929321,0.01296036783605814,0.00021899999410379678,10.308338165283203,1.1550134420394897,2.8131165504455566,134.8000030517578,27,10.779860496520996,0,26,212.23016357421875,1.0259393453598022,0.9263169765472412,0.9284887909889221
560000.0,1000,1.0059187412261963,-0.24605856835842133,105.58572387695312,1.0059187412261963,0.0660296306014061,93.61639404296875,-0.0005761720240116119,8.64754581451416,0.9580522179603577,0.015311024151742458,108.05201721191406,0.7547809481620789,1746555366.0014734,0.9588826894760132,3.3574438095092773,0,6039.68115234375,0.00454370304942131,37.54999923706055,NaN,-0.285433366894722,0.9588826894760132,0.9580522179603577,40,6251.543454732,1.0059187412261963,0.01342660840600729,0.00021600000036414713,9.932212829589844,1.1375603675842285,-1.7907428741455078,102.44999694824219,28,11.308732032775879,0,27,213.63778686523438,1.1799943447113037,0.9580522179603577,0.9588826894760132
580000.0,1000,1.0033307075500488,-0.2672945261001587,103.59231567382812,1.0033307075500488,0.0527237243950367,94.89697265625,-0.10786226391792297,8.622337341308594,0.9894763231277466,0.0152920912951231,107.16250610351562,0.7406413555145264,1746555576.8290565,0.989406168460846,4.10216760635376,0,6250.50927734375,-0.0133059062063694,42.0099983215332,NaN,-0.021235957741737366,0.989406168460846,0.9894763231277466,40,6462.654672709,1.0033307075500488,0.013055727817118168,0.00021300000662449747,10.128044128417969,1.118660569190979,-0.025208473205566406,93.3499984741211,29,11.016182899475098,0,28,210.75486755371094,1.0210082530975342,0.9894763231277466,0.989406168460846
600000.0,1000,1.00444757938385,-0.3387666642665863,104.2548599243164,1.00444757938385,0.061747774481773376,94.7629623413086,-0.007488220930099487,7.747809886932373,1.0205295085906982,0.014523960649967194,106.7979965209961,0.7288353443145752,1746555787.9403222,1.0199819803237915,4.191498279571533,0,6461.63525390625,0.009024050086736679,40.790000915527344,NaN,-0.07147213816642761,1.0199819803237915,1.0205295085906982,40,6672.358958625,1.00444757938385,0.013171945698559284,0.0002099999983329326,10.410061836242676,1.1025933027267456,-0.8745274543762207,89.05000305175781,30,11.541648864746094,0,29,211.05291748046875,1.0629345178604126,1.0205295085906982,1.0199819803237915
620000.0,1000,1.0087686777114868,-0.4759155809879303,102.3770523071289,1.0087686777114868,0.053618285804986954,95.4016342163086,0.32643604278564453,6.387887001037598,1.050701379776001,0.01458800584077835,107.26290130615234,0.7154847383499146,1746555997.6445663,1.0504189729690552,3.9757046699523926,0,6671.33349609375,-0.008129488676786423,37.52000045776367,NaN,-0.137148916721344,1.0504189729690552,1.050701379776001,40,6883.4848727,1.0087686777114868,0.013066544197499752,0.00020700000459328294,10.327592849731445,1.0840967893600464,-1.3599228858947754,66.6500015258789,31,10.939623832702637,0,30,209.6400146484375,1.0730820894241333,1.050701379776001,1.0504189729690552
640000.0,1000,1.0030614137649536,-0.25068050622940063,103.83755493164062,1.0030614137649536,0.0697241723537445,94.76388549804688,0.2701910734176636,8.524218559265137,1.0809545516967773,0.014665688388049603,107.2132568359375,0.7029803991317749,1746556208.770523,1.0804681777954102,4.29502010345459,0,6882.4482421875,0.016105886548757553,33.09000015258789,NaN,0.22523507475852966,1.0804681777954102,1.0809545516967773,40,7096.45879461,1.0030614137649536,0.013537847436964512,0.00020399999630171806,10.878849029541016,1.0665019750595093,2.136331558227539,101.5,32,11.190134048461914,0,31,211.0508575439453,1.2190587520599365,1.0809545516967773,1.0804681777954102
660000.0,1000,1.000382423400879,-0.06534462422132492,105.6971206665039,1.000382423400879,0.0563308522105217,93.9349365234375,-0.3094870448112488,7.64481782913208,1.1118115186691284,0.015513748861849308,107.21615600585938,0.7021024823188782,1746556421.7444222,1.1102311611175537,4.104904651641846,0,7095.43603515625,-0.013393320143222809,33.91999816894531,NaN,0.18533588200807571,1.1102311611175537,1.1118115186691284,40,7310.460035898,1.000382423400879,0.014032294973731041,0.0002010000025620684,10.359135627746582,1.0652446746826172,-0.8794007301330566,124.44999694824219,33,10.803354263305664,0,32,212.913330078125,1.1113684177398682,1.1118115186691284,1.1102311611175537
680000.0,1000,1.0044211149215698,-0.32600137591362,105.79060363769531,1.0044211149215698,0.052519798278808594,93.56050872802734,0.6206744909286499,9.441691398620605,1.1426689624786377,0.01638730615377426,107.97474670410156,0.6916539669036865,1746556635.745636,1.1395924091339111,4.148645401000977,0,7309.26318359375,-0.0038110539317131042,31.510000228881836,NaN,-0.2606567516922951,1.1395924091339111,1.1426689624786377,40,7520.935543696,1.0044211149215698,0.013121464289724827,0.00019799999427050352,10.3067626953125,1.0502445697784424,1.7968735694885254,100.94999694824219,34,12.031633377075195,0,33,213.76539611816406,1.188234567642212,1.1426689624786377,1.1395924091339111
700000.0,1000,1.0064406394958496,-0.4777504801750183,102.8007583618164,1.0064406394958496,0.06329847127199173,95.04985809326172,-0.10886178910732269,7.024930477142334,1.1726140975952148,0.01563802734017372,107.61507415771484,0.6768531203269958,1746556846.2211375,1.1685010194778442,4.188969612121582,0,7519.91357421875,0.010778672993183136,29.969999313354492,NaN,-0.15174910426139832,1.1685010194778442,1.1726140975952148,40,7737.076829476,1.0064406394958496,0.013820251449942589,0.00019500000053085387,10.30579948425293,1.0285974740982056,-2.4167609214782715,64.4000015258789,35,10.574895858764648,0,34,210.41587829589844,1.1187313795089722,1.1726140975952148,1.1685010194778442
720000.0,1000,1.006195306777954,-0.3131750524044037,105.3948745727539,1.006195306777954,0.0774691179394722,92.56351470947266,0.1353704333305359,7.705840110778809,1.2026824951171875,0.017753878608345985,110.67292022705078,0.6568037271499634,1746557062.3624249,1.1970713138580322,4.102215766906738,0,7736.044921875,0.014170646667480469,30.860000610351562,NaN,0.16457542777061462,1.1970713138580322,1.2026824951171875,40,7948.703114147,1.006195306777954,0.014243492856621742,0.00019200000679120421,10.865063667297363,0.998473584651947,0.6809096336364746,101.0999984741211,36,11.651548385620117,0,35,216.06785583496094,1.2062921524047852,1.2026824951171875,1.1970713138580322
740000.0,1000,1.0059354305267334,-0.3405924141407013,103.6234130859375,1.0059354305267334,0.056498799473047256,94.53363800048828,0.08156372606754303,6.875768661499023,1.232362151145935,0.016166241839528084,107.9414291381836,0.6394246816635132,1746557273.9887147,1.2252418994903564,3.777193069458008,0,7947.6806640625,-0.020970318466424942,29.299999237060547,NaN,-0.027417361736297607,1.2252418994903564,1.232362151145935,40,8159.963390107,1.0059354305267334,0.013925648294389248,0.00018899999849963933,10.39105224609375,0.9716067314147949,-0.8300714492797852,80.94999694824219,37,10.309120178222656,0,36,211.56491088867188,1.2374974489212036,1.232362151145935,1.2252418994903564
760000.0,1000,1.0088218450546265,-0.4639778137207031,102.56949615478516,1.0088218450546265,0.05606456100940704,94.69844818115234,-0.1587117314338684,6.30531120300293,1.2612019777297974,0.018370596691966057,108.62715148925781,0.6207975149154663,1746557485.2490304,1.2529079914093018,3.8685665130615234,0,8158.9384765625,-0.000434238463640213,27.059999465942383,NaN,-0.12338539958000183,1.2529079914093018,1.2612019777297974,40,8373.888805587,1.0088218450546265,0.014177082106471062,0.00018600000475998968,10.042182922363281,0.9419159889221191,-0.5704574584960938,62.25,38,10.119821548461914,0,37,211.19671630859375,1.035547137260437,1.2612019777297974,1.2529079914093018
780000.0,1000,0.9983141422271729,-0.09219006448984146,104.54546356201172,0.9983141422271729,0.05839618295431137,93.51982879638672,0.23031048476696014,7.942849159240723,1.2904398441314697,0.01832466945052147,109.31288146972656,0.6174318790435791,1746557699.1744275,1.280199408531189,3.874687910079956,0,8372.859375,0.0023316219449043274,28.06999969482422,NaN,0.37178774923086166,1.280199408531189,1.2904398441314697,40,8587.677320088,0.9983140826225281,0.014082115143537521,0.0001829999964684248,9.921835899353027,0.9365471005439758,1.637537956237793,106.0,39,9.711564064025879,0,38,213.8583984375,1.0774776935577393,1.2904398441314697,1.280199408531189
800000.0,1000,1.0037567615509033,-0.24342118203639984,103.93052673339844,1.0037567615509033,0.06914673745632172,93.57817840576172,0.2903451919555664,8.646211624145508,1.3201223611831665,0.017039161175489426,109.79447174072266,0.6127038598060608,1746557912.9629524,1.3075532913208008,4.252169132232666,0,8586.650390625,0.010750554502010345,33.709999084472656,NaN,-0.15123111754655838,1.3075532913208008,1.3201223611831665,40,8802.827431725,1.0037567615509033,0.013885477557778358,0.00018000000272877514,9.743478775024414,0.928889274597168,0.7033624649047852,109.3499984741211,40,11.509133338928223,0,39,213.7250518798828,1.150573968887329,1.3201223611831665,1.3075532913208008
820000.0,1000,1.0037227869033813,-0.2319662868976593,104.17757415771484,1.0037227869033813,0.06900420784950256,93.01164245605469,-0.06353698670864105,9.52069091796875,1.3501237630844116,0.016795583069324493,110.8492202758789,0.6028130650520325,1746558128.1130393,1.3350785970687866,4.190223217010498,0,8801.740234375,-0.00014252960681915283,35.2599983215332,NaN,0.01145489513874054,1.3350785970687866,1.3501237630844116,40,9000.332195759,1.0037227869033813,0.014130211435258389,0.00017699999443721026,9.106101989746094,0.9126861095428467,0.8744792938232422,106.0,41,11.29167652130127,0,40,215.02685546875,1.1945321559906006,1.3501237630844116,1.3350785970687866
