Train/Entropy,Train/PolicyRatio,Time/Update,Loss/Loss_pi,Safety/EpCostShield,Time/Rollout,_step,Train/PolicyStd,Misc/Alpha,Safety/shield_adv_c,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Misc/xHx,Value/cost,Train/PolicyRatio/Std,Metrics/EpCost,Train/LR,Safety/ShieldLagrangeMultiplier/Min,Time/FPS,Misc/gradient_norm,Safety/shield_violation,TotalEnvSteps,Misc/H_inv_g,Train/PolicyRatio/Max,_runtime,Value/Adv,Metrics/LagrangeMultiplier/Std,Time/Epoch,Value/reward,Metrics/EpRet,Loss/Loss_cost_critic/Delta,Train/Epoch,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_reward_critic,Time/Total,Loss/Loss_cost_critic,Train/KL,Misc/AcceptanceStep,Misc/FinalStepNorm,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Min,Loss/Loss_pi/Delta,_timestamp,Metrics/LagrangeMultiplier,Train/StopIter
1.4173588752746582,0.9988842010498047,17.413162231445312,-0.44508758187294006,147.75,147.7313995361328,1,0.998441755771637,3.130413770675659,2.062990427017212,1000,0.035999998450279236,0.0020409123972058296,0.14321976900100708,0.0007890171254985034,93.3499984741211,0,0.04500000178813934,121.10600280761719,0.03686211258172989,-0.02919352985918522,20000.0,0.11131606996059418,0.9988842010498047,285.391025701,-4.577636492086867e-09,0,165.1445770263672,-0.050730329006910324,-0.579897403717041,28.30660057067871,0,0,0.006460655014961958,165.14561462402344,28.30660057067871,0.00022745569003745914,1,0.34846535325050354,0.006460655014961958,0.035999998450279236,0.04500000178813934,0.04500000178813934,0.9988842010498047,-0.44508758187294006,1746496565.7382317,0.035999998450279236,10
1.439753532409668,1.00059974193573,17.384075164794922,-0.45410409569740295,35.25,101.92920684814453,2,1.0212173461914062,2.5330734252929688,-0.7616248726844788,1000,0.06921505928039551,0.0031169732101261616,2.044560432434082,0.0004240534908603877,52.54999923706055,0,0.07385814189910889,167.6259002685547,0.07455089688301086,2.9372901916503906,40000.0,0.09955186396837234,1.00059974193573,410.25694865,0.0,0,119.31330871582031,-0.05245737358927727,-0.8205339312553406,-18.875699996948242,1,0,0.00499462615698576,284.5230407714844,9.430900573730469,0.00038444966776296496,1,0.25217217206954956,-0.0014660288579761982,0.06921505928039551,0.07385814189910889,0.07385814189910889,1.00059974193573,-0.00901651382446289,1746496685.116593,0.06921505928039551,10
1.4935016632080078,0.9992621541023254,17.197065353393555,-0.22404687106609344,140.5500030517578,107.60201263427734,3,1.0779255628585815,2.9252727031707764,0.581391453742981,1000,0.10190904140472412,0.0023371975403279066,2.966493844985962,0.0005217217840254307,49.56666564941406,0,0.1054171621799469,160.25753784179688,0.04166942462325096,4.486176013946533,60000.0,0.09010469168424606,0.9992622137069702,533.601272016,0.0,0,124.79913330078125,-0.029625708237290382,-0.3556677997112274,8.664710998535156,2,0,0.0067858509719371796,409.3888854980469,18.095611572265625,0.00036812189500778913,1,0.2635807991027832,0.0017912248149514198,0.10190904140472412,0.1054171621799469,0.1054171621799469,0.9992622137069702,0.2300572246313095,1746496809.9823158,0.10190904140472412,10
1.54400634765625,1.0010753870010376,17.218158721923828,-0.3048103451728821,197.4499969482422,106.06160736083984,4,1.1335099935531616,2.717564344406128,0.3869785964488983,1000,0.13466966152191162,0.002708124928176403,3.6887929439544678,0.000760385300964117,52.900001525878906,0,0.1381598263978958,162.23260498046875,0.06522074341773987,8.065583229064941,80000.0,0.09726253151893616,1.0010755062103271,660.545056765,-8.392333938900265e-09,0,123.27978515625,-0.013167754746973515,-0.060179807245731354,3.234498977661133,3,0,0.005931197199970484,532.7325439453125,21.330110549926758,0.00035813148133456707,1,0.26431718468666077,-0.0008546537719666958,0.13466966152191162,0.1381598263978958,0.1381598263978958,1.0010755062103271,-0.08076347410678864,1746496933.3271198,0.13466966152191162,10
1.5762478113174438,1.0014108419418335,17.674415588378906,-0.4315784275531769,133.9499969482422,109.1858901977539,5,1.1706141233444214,2.7315189838409424,-0.302434504032135,1000,0.16751348972320557,0.0026805251836776733,4.662868022918701,0.0009976440342143178,52.54999923706055,0,0.17132195830345154,157.6536865234375,0.07861647754907608,11.647333145141602,100000.0,0.0958537831902504,1.0014108419418335,786.096192147,1.678466787780053e-08,0,126.86033630371094,0.01325292233377695,0.20496398210525513,-0.03143501281738281,4,0,0.00866444781422615,659.6563720703125,21.298675537109375,0.0003764699213206768,1,0.26182645559310913,0.0027332506142556667,0.16751348972320557,0.17132195830345154,0.17132195830345154,1.0014108419418335,-0.1267680823802948,1746497060.27077,0.16751348972320557,10
1.6229623556137085,1.0015865564346313,17.881933212280273,-0.36026057600975037,121.6500015258789,107.6084976196289,6,1.2270525693893433,2.6853699684143066,0.4200539290904999,1000,0.19973164796829224,0.0027734488248825073,4.231424331665039,0.001121892943046987,39.5099983215332,0,0.2045646607875824,159.37466430664062,0.04805335775017738,8.838212966918945,120000.0,0.10894458740949631,1.001586675643921,908.962927761,4.577636492086867e-09,0,125.4904556274414,0.01410270668566227,0.5677713751792908,-4.960447311401367,5,0,0.008944347500801086,785.2311401367188,16.338228225708008,0.00031072169076651335,1,0.2925565242767334,0.0002798996865749359,0.19973164796829224,0.2045646607875824,0.2045646607875824,1.001586675643921,0.07131785154342651,1746497185.8216448,0.19973164796829224,10
1.6783453226089478,1.0013933181762695,17.434350967407227,-0.3535853624343872,103.69999694824219,105.35649871826172,7,1.2969404458999634,2.8109731674194336,-0.3340469002723694,1000,0.23177316784858704,0.0025311321951448917,3.624454975128174,0.0009852247312664986,43.41999816894531,0,0.23751795291900635,162.87855529785156,0.04531555250287056,8.99781608581543,140000.0,0.10823527723550797,1.0013933181762695,1034.55954619,3.051757735406113e-09,0,122.7908706665039,0.02678714692592621,1.0164310932159424,-1.3699636459350586,6,0,0.009706174954771996,908.082275390625,14.96826457977295,0.00030351270106621087,1,0.3042464852333069,0.0007618274539709091,0.23177316784858704,0.23751795291900635,0.23751795291900635,1.0013933181762695,0.006675213575363159,1746497308.688439,0.23177316784858704,10
1.7254247665405273,1.0007120370864868,17.810190200805664,-0.34156909584999084,129.25,107.71479797363281,8,1.35916268825531,2.5098769664764404,0.26901161670684814,1000,0.2639288306236267,0.003174853976815939,2.94685435295105,0.0005034581408835948,47.61000061035156,0,0.2707614302635193,159.3307647705078,0.05589573085308075,8.714393615722656,160000.0,0.12469320744276047,1.0007121562957764,1161.239078983,-7.629394338515283e-10,0,125.52503204345703,0.052732933312654495,1.111135721206665,4.407408714294434,7,0,0.014260954223573208,1033.6837158203125,19.375673294067383,0.00030352675821632147,1,0.31296461820602417,0.004554779268801212,0.2639288306236267,0.2707614302635193,0.2707614302635193,1.0007121562957764,0.012016266584396362,1746497434.2849011,0.2639288306236267,10
1.7501282691955566,1.0052262544631958,17.395612716674805,-0.39695432782173157,129.35000610351562,109.22235107421875,9,1.392936110496521,1.9010146856307983,0.1844552755355835,1000,0.2960168123245239,0.005534243769943714,3.9733569622039795,0.0036955480463802814,44.08000183105469,0,0.3042325973510742,157.9554443359375,0.07729688286781311,10.90766429901123,180000.0,0.1661624163389206,1.0052263736724854,1287.672961616,3.051757735406113e-09,0,126.61798858642578,0.08912207931280136,1.3223026990890503,-4.286916732788086,8,0,0.014992082491517067,1160.3729248046875,15.088756561279297,0.00027971938834525645,1,0.31587716937065125,0.0007311282679438591,0.2960168123245239,0.3042325973510742,0.3042325973510742,1.0052263736724854,-0.05538523197174072,1746497560.9645956,0.2960168123245239,10
1.7631717920303345,1.002564787864685,17.451187133789062,-0.4240812361240387,119.19999694824219,108.92057800292969,10,1.412356972694397,2.6211748123168945,0.031564950942993164,1000,0.32800695300102234,0.002910961862653494,5.113753318786621,0.0018134946003556252,42.849998474121094,0,0.33771654963493347,158.26316833496094,0.03597640618681908,11.34900951385498,200000.0,0.13139905035495758,1.002564787864685,1414.159954881,0.0,0,126.37178802490234,0.12913066148757935,1.7056065797805786,-2.8513011932373047,9,0,0.022448943927884102,1286.8056640625,12.237455368041992,0.00025091064162552357,1,0.3444198966026306,0.007456861436367035,0.32800695300102234,0.33771654963493347,0.33771654963493347,1.002564787864685,-0.02712690830230713,1746497687.3990812,0.32800695300102234,10
