Metrics/EpCost,Safety/shield_adv_c,Train/PolicyRatio/Min,Loss/Loss_pi,_runtime,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Max,Value/cost,Value/Adv,Train/PolicyStd,Loss/Loss_cost_critic,Loss/Loss_reward_critic,Time/Epoch,Metrics/EpRet,Loss/Loss_pi/Delta,_timestamp,Metrics/LagrangeMultiplier/Min,Value/reward,Train/StopIter,Metrics/EpLen,_step,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Train/LR,Train/Epoch,Time/Total,Time/FPS,Time/Update,Loss/Loss_cost_critic/Delta,Train/KL,Safety/ShieldLagrangeMultiplier/Min,Safety/EpCostShield,Time/Rollout,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier,TotalEnvSteps,Train/Entropy,Metrics/LagrangeMultiplier/Max
24.600000381469727,NaN,1.0051127672195435,-0.45517703890800476,331.103216006,1.0051127672195435,0.011570168659090996,-0.08985495567321777,0.04500000178813934,0.2242424339056015,-0.008410267531871796,0.967690110206604,9.404415130615234,0.005388421472162008,174.13587951660156,-0.26447349786758423,-0.45517703890800476,1746504637.9064739,0.03599999099969864,0.12622122466564178,40,1000,1,0.03599999099969864,0,0,0.0002969999914057553,0,174.13677978515625,114.85284423828125,78.67133331298828,9.404415130615234,0.012637805193662643,0.04500000178813934,61.20000076293945,95.4644775390625,1.0051127672195435,0.005388421472162008,0.04500000178813934,20000.0,1.3860130310058594,0.03599999099969864
41.32500076293945,NaN,1.004554033279419,-0.3943687379360199,487.020904975,1.004554033279419,0.012596433982253075,1.4578046798706055,0.07901673018932343,0.9124714136123657,0.007402407005429268,0.9310332536697388,22.916744232177734,0.0045298137702047825,155.7168426513672,0.23182110488414764,0.06080830097198486,1746504793.7101045,0.07037414610385895,0.10257551074028015,40,1000,2,0.07037414610385895,0,0,0.00029399999766610563,1,330.1075134277344,128.43824768066406,80.00629425048828,13.5123291015625,0.015057561919093132,0.07901673018932343,114.69999694824219,75.71051025390625,1.004554033279419,-0.0008586077019572258,0.07901673018932343,40000.0,1.3471341133117676,0.07037414610385895
50.41666793823242,NaN,1.0052223205566406,-0.35656535625457764,650.059426498,1.0052223205566406,0.010976777411997318,3.1328811645507812,0.1131439208984375,1.5912171602249146,0.4814128279685974,0.8954344391822815,16.38300895690918,0.009331737644970417,155.81381225585938,0.9053716063499451,0.03780338168144226,1746504949.627481,0.10489165782928467,0.10257669538259506,40,1000,3,0.10489165782928467,0,0,0.000291000003926456,2,486.00750732421875,128.3583221435547,83.85050964355469,-6.533735275268555,0.00879362877458334,0.1131439208984375,149.35000610351562,71.96321868896484,1.0052223205566406,0.0048019238747656345,0.1131439208984375,60000.0,1.3080649375915527,0.10489165782928467
60.462501525878906,NaN,1.0029213428497314,-0.3188251554965973,805.695930268,1.0029213428497314,0.009890909306704998,6.855011940002441,0.14727135002613068,2.2495741844177246,-0.2107556313276291,0.8723908066749573,17.74352264404297,0.010557235218584538,162.96473693847656,1.3193775415420532,0.03774020075798035,1746505112.666257,0.13957621157169342,0.14162999391555786,40,1000,4,0.13957621157169342,0,0,0.0002880000101868063,3,649.0740966796875,122.72593688964844,80.324951171875,1.360513687133789,0.006976200733333826,0.14727135002613068,199.4499969482422,82.63972473144531,1.0029213428497314,0.0012254975736141205,0.14727135002613068,80000.0,1.2820203304290771,0.13957621157169342
69.56999969482422,NaN,1.0010918378829956,-0.2629339098930359,968.045714328,1.0010918378829956,0.00939552579075098,8.030768394470215,0.18170487880706787,3.6464967727661133,-0.08615907281637192,0.8542289137840271,18.951541900634766,0.010746908374130726,155.5402374267578,1.4844671487808228,0.0558912456035614,1746505268.3025694,0.1744772344827652,0.15203432738780975,40,1000,5,0.1744772344827652,0,0,0.0002849999873433262,4,804.6895751953125,128.58409118652344,81.75470733642578,1.2080192565917969,0.0060789380222558975,0.18170487880706787,227.1999969482422,73.78546142578125,1.0010918378829956,0.00018967315554618835,0.18170487880706787,100000.0,1.26090407371521,0.1744772344827652
78.06999969482422,NaN,1.0022660493850708,-0.27127358317375183,1127.465309519,1.0022660493850708,0.009540770202875137,10.227527618408203,0.21653057634830475,3.971048355102539,-0.007649309933185577,0.846619725227356,17.30595588684082,0.02824782393872738,162.25650024414062,2.5630486011505127,-0.008339673280715942,1746505430.652514,0.20963135361671448,0.22942011058330536,40,1000,6,0.20963135361671448,0,0,0.00028199999360367656,5,967.0414428710938,123.26162719726562,87.5228271484375,-1.6455860137939453,0.006449814420193434,0.21653057634830475,203.3000030517578,74.73361206054688,1.0022660493850708,0.017500915564596653,0.21653057634830475,120000.0,1.2519975900650024,0.20963135361671448
83.41999816894531,NaN,1.0028705596923828,-0.25672048330307007,1279.860005707,1.0028705596923828,0.009590432047843933,10.409915924072266,0.2516384422779083,4.447493553161621,0.020081862807273865,0.8353521823883057,18.75157928466797,0.032899148762226105,159.346923828125,3.542572021484375,0.014553099870681763,1746505590.0722187,0.2450755387544632,0.3104217052459717,40,1000,7,0.2450755387544632,0,0,0.0002789999998640269,6,1126.482177734375,125.5123062133789,84.74234771728516,1.4456233978271484,0.006718560587614775,0.2516384422779083,202.60000610351562,74.60453033447266,1.0028705596923828,0.004651324823498726,0.2516384422779083,140000.0,1.238589882850647,0.2450755387544632
81.68000030517578,NaN,1.0033482313156128,-0.3400186002254486,1432.119053858,1.0033482313156128,0.010640403255820274,11.223065376281738,0.28647905588150024,5.49708890914917,0.05768493562936783,0.8182390332221985,16.7645206451416,0.021092405542731285,152.3133087158203,3.988532066345215,-0.08329811692237854,1746505742.4668872,0.28078681230545044,0.2987048327922821,40,1000,8,0.28078681230545044,0,0,0.00027600000612437725,7,1278.86865234375,131.30828857421875,80.03317260742188,-1.9870586395263672,0.007275690324604511,0.28647905588150024,153.0,72.28006744384766,1.0033482313156128,-0.01180674321949482,0.28647905588150024,160000.0,1.2179052829742432,0.28078681230545044
75.73999786376953,NaN,1.0045900344848633,-0.4005286991596222,1591.102540603,1.0045900344848633,0.009977237321436405,13.986254692077637,0.321074515581131,6.140798568725586,-0.18751265108585358,0.8067995309829712,13.971487045288086,0.025114987045526505,152.19854736328125,4.500124454498291,-0.060510098934173584,1746505894.7265172,0.3166311979293823,0.3512299656867981,40,1000,9,0.3166311979293823,0,0,0.0002730000123847276,8,1431.1484375,131.4073028564453,81.65556335449219,-2.7930335998535156,0.007840936072170734,0.321074515581131,149.5500030517578,70.54293823242188,1.0045900344848633,0.004022581502795219,0.321074515581131,180000.0,1.2038660049438477,0.3166311979293823
64.5199966430664,NaN,1.0046738386154175,-0.4091726839542389,1749.205917954,1.0046738386154175,0.01011586468666792,14.07381534576416,0.3553713858127594,5.993095874786377,-0.0906047523021698,0.7960251569747925,13.556249618530273,0.021242812275886536,158.8948211669922,5.272522449493408,-0.0086439847946167,1746506053.7092197,0.3523130416870117,0.4000641703605652,40,1000,10,0.3523130416870117,0,0,0.0002699999895412475,9,1590.103759765625,125.86943054199219,83.22897338867188,-0.4152374267578125,0.008255047723650932,0.3553713858127594,141.64999389648438,75.6657943725586,1.0046738386154175,-0.003872174769639969,0.3553713858127594,200000.0,1.190548062324524,0.3523130416870117
