Metrics/LagrangeMultiplier/Std,Metrics/EpLen,Misc/gradient_norm,_step,Train/PolicyRatio/Min,Safety/EpCostShield,Time/Rollout,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Time/FPS,Time/Total,Metrics/LagrangeMultiplier/Max,Train/KL,Safety/ShieldLagrangeMultiplier/Std,Train/LR,Misc/H_inv_g,Misc/xHx,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Misc/AcceptanceStep,Train/StopIter,Safety/ShieldLagrangeMultiplier/Min,Value/reward,Train/PolicyStd,Loss/Loss_reward_critic,Value/cost,_timestamp,Loss/Loss_pi,Misc/FinalStepNorm,_runtime,Time/Epoch,Value/Adv,Train/PolicyRatio/Max,Loss/Loss_pi/Delta,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,Misc/Alpha,Loss/Loss_cost_critic,Train/PolicyRatio/Std,TotalEnvSteps,Metrics/EpCost,Time/Update,Metrics/EpRet,Train/Entropy,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic/Delta,Safety/shield_adv_c
0,1000,0.08401412516832352,11,1.0028027296066284,128.14999389648438,75.99317932128906,1.0028027296066284,0.3802860975265503,220.2373046875,1022.89111328125,0.3802860975265503,0.0003106934600509703,0,0,0.15580567717552185,0.005617816466838121,0.3802860975265503,0.37098607420921326,1,10,0.37098607420921326,0.2448481023311615,1.169150471687317,0.02370128594338894,4.964317798614502,1746527942.6054354,-0.393317848443985,0.2939775288105011,1112.989435231,90.81114196777344,6.866454960174906e-09,1.0028027296066284,-0.06602874398231506,11.258947372436523,0.37098607420921326,10,1.8868216276168823,14.301950454711914,0.001981800887733698,220000.0,54.880001068115234,14.817936897277832,2.7358617782592773,1.5748181343078613,0.0019211918115615845,-2.3669681549072266,-0.5968109965324402
0,1000,0.06375343352556229,12,1.003096342086792,93.94999694824219,75.35189056396484,1.0030962228775024,0.41412848234176636,224.1597442626953,1112.2147216796875,0.41412848234176636,0.00031185580883175135,0,0,0.15679633617401123,0.005317065864801407,0.41412848234176636,0.4039760231971741,1,10,0.4039760231971741,0.24484141170978546,1.19954252243042,0.03133738785982132,4.073925018310547,1746528031.9008706,-0.4090900719165802,0.30409863591194153,1205.15579906,89.22209167480469,-7.629394005448376e-09,1.003096342086792,-0.015772223472595215,9.680156707763672,0.4039760231971741,11,1.9394499063491821,13.55345344543457,0.0021893882658332586,240000.0,50.34000015258789,13.870174407958984,3.0691728591918945,1.6006942987442017,0.007636101916432381,-0.7484970092773438,0.8472923636436462
0,1000,0.10528411716222763,13,1.0033273696899414,108.5999984741211,77.17401123046875,1.0033273696899414,0.44735774397850037,217.29090881347656,1204.334228515625,0.44735774397850037,0.00031923080678097904,0,0,0.1776413768529892,0.0072976211085915565,0.44735774397850037,0.436827689409256,1,10,0.436827689409256,0.2400524914264679,1.2314910888671875,0.021009398624300957,5.122227191925049,1746528124.0672958,-0.4409399926662445,0.29408180713653564,1297.113283814,92.04251098632812,2.2888182460434336e-09,1.0033273696899414,-0.03184992074966431,11.866886138916016,0.436827689409256,12,1.6554803848266602,11.625734329223633,0.002352749463170767,260000.0,43.939998626708984,14.868484497070312,3.203517436981201,1.6270238161087036,-0.010327989235520363,-1.9277191162109375,-0.6793102622032166
0,1000,0.06948504596948624,14,1.002503752708435,81.75,76.3973159790039,1.002503752708435,0.48007428646087646,217.76866149902344,1296.295166015625,0.48007428646087646,0.0003024810866918415,0,0,0.17475101351737976,0.005975783336907625,0.48007428646087646,0.46898436546325684,1,10,0.46898436546325684,0.24756333231925964,1.2450696229934692,0.018772156909108162,4.697050094604492,1746528216.0245993,-0.49959734082221985,0.31969577074050903,1392.995353585,91.84058380126953,2.2888182460434336e-09,1.002503752708435,-0.05865734815597534,10.89045238494873,0.46898436546325684,13,1.82943594455719,10.961104393005371,0.0017703922931104898,280000.0,43.84000015258789,15.443243026733398,3.068317174911499,1.6380189657211304,-0.002237241715192795,-0.6646299362182617,-1.9047378301620483
0,1000,0.06381243467330933,15,1.0014121532440186,142.64999389648438,81.54480743408203,1.001412034034729,0.5124035477638245,208.7758331298828,1392.208251953125,0.5124035477638245,0.00029879837529733777,0,0,0.20972737669944763,0.008759573101997375,0.5124035477638245,0.5017578601837158,1,10,0.5017578601837158,0.24327580630779266,1.2446898221969604,0.025288976728916168,4.856919765472412,1746528311.9067595,-0.34031978249549866,0.3169044852256775,1490.503559147,95.7965316772461,5.340575981449547e-09,1.0014121532440186,0.1592775583267212,11.589997291564941,0.5017578601837158,14,1.511030673980713,12.87814998626709,0.0009984307689592242,300000.0,44.66999816894531,14.25170612335205,3.031553030014038,1.6375579833984375,0.006516819819808006,1.9170455932617188,-0.32644498348236084
0,1000,0.07842065393924713,16,1.002089262008667,117.9000015258789,83.01068878173828,1.0020891427993774,0.5443047881126404,205.30703735351562,1489.7086181640625,0.5443047881126404,0.00029749772511422634,0,0,0.19275051355361938,0.007177100982517004,0.5443047881126404,0.5346230268478394,1,10,0.5346230268478394,0.24798442423343658,1.237683653831482,0.02219454012811184,4.23948335647583,1746528409.4150677,-0.401022344827652,0.32176271080970764,1587.334583175,97.41506958007812,-7.629394005448376e-09,1.002089262008667,-0.06070256233215332,11.030879020690918,0.5346230268478394,15,1.6693222522735596,11.600431442260742,0.0014772189315408468,320000.0,42.41999816894531,14.404363632202148,3.143596887588501,1.6318999528884888,-0.003094436600804329,-1.2777185440063477,-0.6384249925613403
0,1000,0.085494264960289,17,1.002648115158081,87.5,79.91278839111328,1.0026479959487915,0.5756513476371765,206.74041748046875,1586.541259765625,0.5756513476371765,0.00026630208594724536,0,0,0.20134277641773224,0.007547137327492237,0.5756513476371765,0.5669393539428711,1,10,0.5669393539428711,0.28593963384628296,1.2419182062149048,0.03069760836660862,3.6825289726257324,1746528506.2455676,-0.42529305815696716,0.32776281237602234,1681.61305286,96.73966979980469,-2.2888182460434336e-09,1.002648115158081,-0.024270713329315186,9.476637840270996,0.5669393539428711,16,1.6278845071792603,11.103062629699707,0.0018724440596997738,340000.0,38.4900016784668,16.82684898376465,3.2176074981689453,1.6351505517959595,0.00850306823849678,-0.49736881256103516,0.48788997530937195
0,1000,0.07444960623979568,18,1.0020911693572998,73.30000305175781,79.31087493896484,1.0020910501480103,0.6064731478691101,212.37045288085938,1680.806640625,0.6064731478691101,0.0003080350288655609,0,0,0.19022051990032196,0.007630281616002321,0.6064731478691101,0.5984475016593933,1,10,0.5984475016593933,0.2947319447994232,1.2503505945205688,0.026445211842656136,3.6877026557922363,1746528600.524387,-0.48283007740974426,0.30796533823013306,1775.977369484,94.17506408691406,9.155272984173735e-09,1.0020911693572998,-0.0575370192527771,10.00340747833252,0.5984475016593933,17,1.6189910173416138,8.395735740661621,0.0014786238316446543,360000.0,37.470001220703125,14.864155769348145,3.2636308670043945,1.6418169736862183,-0.004252396523952484,-2.707326889038086,-2.2172036170959473
0,1000,0.07875030487775803,19,1.0021162033081055,91.69999694824219,80.14937591552734,1.0021162033081055,0.6367878317832947,212.1618194580078,1775.1796875,0.6367878317832947,0.0002762173826340586,0,0,0.21877489984035492,0.009666330181062222,0.6367878317832947,0.6296998262405396,1,10,0.6296998262405396,0.2898600697517395,1.2755053043365479,0.03299683332443237,4.143311500549316,1746528694.888925,-0.4742072522640228,0.31468892097473145,1866.45223949,94.26766967773438,8.01086397217432e-09,1.0021162033081055,0.008622825145721436,11.117349624633789,0.6296998262405396,18,1.438414216041565,9.398415565490723,0.0014963815920054913,380000.0,36.349998474121094,14.118269920349121,3.6717517375946045,1.6616626977920532,0.0065516214817762375,1.0026798248291016,1.1349163055419922
0,1000,0.095773845911026,20,1.0024538040161133,70.6500015258789,75.47746276855469,1.0024538040161133,0.6662631034851074,221.232421875,1865.678955078125,0.6662631034851074,0.0002602658933028579,0,0,0.2046663463115692,0.008395637385547161,0.6662631034851074,0.6602243781089783,1,10,0.6602243781089783,0.41748106479644775,1.3030271530151367,0.04769422858953476,3.8513641357421875,1746528785.3637578,-0.5448983907699585,0.3158888816833496,1953.659843426,90.40266418457031,2.2888182460434336e-09,1.0024538040161133,-0.07069113850593567,11.014141082763672,0.6602243781089783,19,1.543433427810669,8.234903335571289,0.0017350452253594995,400000.0,29.110000610351562,14.92518138885498,4.114831924438477,1.682637333869934,0.014697395265102386,-1.1635122299194336,-0.4008581042289734
0,1000,0.09410706907510757,21,1.0032052993774414,75.6500015258789,72.980712890625,1.0032052993774414,0.695101797580719,229.58140563964844,1952.866943359375,0.695101797580719,0.0003361397248227149,0,0,0.1939905285835266,0.008844207972288132,0.695101797580719,0.690244734287262,1,10,0.690244734287262,0.310199111700058,1.3275123834609985,0.028430933132767677,2.757702350616455,1746528872.5711563,-0.39372196793556213,0.2917197346687317,2044.567093014,87.11507415771484,-4.00543198608716e-09,1.0032052993774414,0.15117642283439636,7.9157795906066895,0.690244734287262,20,1.5037833452224731,9.528732299804688,0.0022664328571408987,420000.0,30.780000686645508,14.134331703186035,3.864697217941284,1.7014669179916382,-0.019263295456767082,1.2938289642333984,-0.038335397839546204
0,1000,0.10401653498411179,22,1.0029382705688477,57.400001525878906,76.23395538330078,1.0029382705688477,0.7231806516647339,220.2540283203125,2043.7618408203125,0.7231806516647339,0.0003181108913850039,0,0,0.19219571352005005,0.008527914993464947,0.7231806516647339,0.7193410992622375,1,10,0.7193410992622375,0.3571872413158417,1.3489179611206055,0.038654252886772156,3.881805419921875,1746528963.4782052,-0.5525553226470947,0.2943316698074341,2135.802093552,90.80424499511719,5.7220459481754915e-09,1.0029382705688477,-0.1588333547115326,9.747846603393555,0.7193410992622375,21,1.531416416168213,8.297883033752441,0.0020776710007339716,440000.0,27.309999465942383,14.570262908935547,3.7013044357299805,1.717720627784729,0.010223319754004478,-1.230849266052246,-0.34085044264793396
0,1000,0.09550241380929947,23,1.003248929977417,43.5,76.01334381103516,1.0032488107681274,0.7506502866744995,219.4460906982422,2135.002685546875,0.7506502866744995,0.0003103098424617201,0,0,0.216389000415802,0.009956566616892815,0.7506502866744995,0.7472198605537415,1,10,0.7472198605537415,0.3352257013320923,1.368079662322998,0.02994762361049652,2.6584155559539795,1746529054.71353,-0.540913462638855,0.3066868782043457,2228.127974581,91.13855743408203,-3.814697002724188e-09,1.003248929977417,0.011641860008239746,8.206499099731445,0.7472198605537415,22,1.4172941446304321,6.60770320892334,0.002297340426594019,460000.0,28.25,15.125194549560547,3.698573112487793,1.73190438747406,-0.008706629276275635,-1.6901798248291016,-0.35490602254867554
0,1000,0.08998532593250275,24,1.0023305416107178,82.3499984741211,77.12095642089844,1.0023304224014282,0.7775478959083557,216.8417205810547,2227.3349609375,0.7775478959083557,0.00027616979787126184,0,0,0.251838356256485,0.012583022937178612,0.7775478959083557,0.775108277797699,1,10,0.775108277797699,0.4748154282569885,1.399584174156189,0.044396452605724335,2.743253231048584,1746529147.0393922,-0.3606797456741333,0.3175003230571747,2317.924972813,92.23316955566406,7.629394338515283e-10,1.0023305416107178,0.18023371696472168,7.9735517501831055,0.775108277797699,23,1.2607306241989136,6.867025852203369,0.001647941768169403,480000.0,27.600000381469727,15.11219596862793,3.9983856678009033,1.754480004310608,0.014448828995227814,0.2593226432800293,-0.7671181559562683
0,1000,0.08442282676696777,25,1.0030444860458374,75.19999694824219,74.85253143310547,1.0030444860458374,0.8038830757141113,222.94564819335938,2317.13525390625,0.8038830757141113,0.00027531717205420136,0,0,0.25299057364463806,0.012520252726972103,0.8038830757141113,0.8028271794319153,1,10,0.8028271794319153,0.4483473598957062,1.4262994527816772,0.037605490535497665,3.0750858783721924,1746529236.836429,-0.4663952887058258,0.319751501083374,2407.938458972,89.70796203613281,1.5258788677030566e-09,1.0030444860458374,-0.1057155430316925,9.108019828796387,0.8028271794319153,24,1.2638870477676392,7.73548698425293,0.0021527486387640238,500000.0,26.600000381469727,14.8554105758667,3.8630216121673584,1.7734079360961914,-0.006790962070226669,0.8684611320495605,-0.6245877742767334
0,1000,0.103303924202919,26,1.002811312675476,79.55000305175781,74.82553100585938,1.002811312675476,0.8296162486076355,222.40272521972656,2407.151123046875,0.8296162486076355,0.0002647194778546691,0,0,0.24663987755775452,0.012499447911977768,0.8296162486076355,0.8305259943008423,1,10,0.8305259943008423,0.4902218282222748,1.4482930898666382,0.0489472933113575,2.6609480381011963,1746529326.849736,-0.3927917182445526,0.31198427081108093,2499.516886859,89.92695617675781,3.051757735406113e-09,1.002811312675476,0.0736035704612732,8.338069915771484,0.8305259943008423,25,1.264938473701477,8.74459457397461,0.0019878700841218233,520000.0,24.889999389648438,15.101405143737793,4.504617214202881,1.7887598276138306,0.011341802775859833,1.0091075897216797,-0.1369228959083557
0,1000,0.06761057674884796,27,1.0012801885604858,79.4000015258789,76.58372497558594,1.0012801885604858,0.855262815952301,218.6038818359375,2498.725341796875,0.855262815952301,0.00024108163779601455,0,0,0.23868273198604584,0.009996488690376282,0.855262815952301,0.85821533203125,1,10,0.85821533203125,0.43826913833618164,1.452667236328125,0.03304027020931244,2.293680429458618,1746529418.428335,-0.36494091153144836,0.3376075029373169,2589.849220819,91.48968505859375,3.051757735406113e-09,1.0012801885604858,0.027850806713104248,7.751345157623291,0.85821533203125,26,1.4144612550735474,8.807432174682617,0.0009052019449882209,540000.0,31.799999237060547,14.905936241149902,4.6315016746521,1.7921096086502075,-0.01590702310204506,0.06283760070800781,0.060511380434036255
0,1000,0.07976619154214859,28,1.002610683441162,68.5,75.62499237060547,1.002610683441162,0.8807799220085144,221.6019287109375,2589.06591796875,0.8807799220085144,0.00023996102390810847,0,0,0.2546342611312866,0.011715179309248924,0.8807799220085144,0.8856045603752136,1,10,0.8856045603752136,0.4401274025440216,1.4667319059371948,0.034606315195560455,3.0622196197509766,1746529508.7604866,-0.4442462921142578,0.3327033221721649,2682.845689853,90.25192260742188,-1.0681151962899094e-08,1.002610683441162,-0.07930538058280945,8.170815467834473,0.8856045603752136,27,1.3065929412841797,6.731207847595215,0.0018460318678990006,560000.0,30.760000228881836,14.626903533935547,4.528726577758789,1.8018847703933716,0.0015660449862480164,-2.0762243270874023,0.008867770433425903
0,1000,0.10944531112909317,29,1.0021378993988037,68.30000305175781,78.60737609863281,1.0021377801895142,0.9061132073402405,215.31771850585938,2682.033447265625,0.9061132073402405,0.00024966098135337234,0,0,0.2211269587278366,0.009152626618742943,0.9061132073402405,0.9127311706542969,1,10,0.9127311706542969,0.49078720808029175,1.4848507642745972,0.03507913649082184,3.596918821334839,1746529601.7568378,-0.4950873553752899,0.3268764019012451,2774.781407495,92.88599395751953,-1.2207030941624453e-08,1.0021378993988037,-0.050841063261032104,9.110894203186035,0.9127311706542969,28,1.4782295227050781,5.92460298538208,0.0015116106951609254,580000.0,29.5,14.278594970703125,4.121990203857422,1.814180850982666,0.00047282129526138306,-0.8066048622131348,0.3930181562900543
0,1000,0.08488304913043976,30,1.0020650625228882,44.5,76.919189453125,1.0020650625228882,0.9311955571174622,217.77456665039062,2773.98095703125,0.9311955571174622,0.00030238775070756674,0,0,0.226734921336174,0.010349839925765991,0.9311955571174622,0.9389175772666931,1,10,0.9389175772666931,0.4566463828086853,1.479519009590149,0.032531168311834335,2.451519250869751,1746529693.6927137,-0.5314459800720215,0.3151856064796448,2868.255589535,91.83809661865234,7.438659466174613e-09,1.0020650625228882,-0.03635862469673157,7.921358585357666,0.9389175772666931,29,1.390106201171875,5.6817426681518555,0.0014601354487240314,600000.0,27.989999771118164,14.918882369995117,3.8726062774658203,1.8106197118759155,-0.002547968178987503,-0.2428603172302246,-0.5372669696807861
0,1000,0.13875676691532135,31,1.0038198232650757,53.95000076293945,78.39270782470703,1.0038198232650757,0.9559692144393921,214.14981079101562,2867.473876953125,0.9559692144393921,0.00026932256878353655,0,0,0.22941383719444275,0.010585874319076538,0.9559692144393921,0.9645587205886841,1,10,0.9645587205886841,0.35974472761154175,1.4864245653152466,0.02812824212014675,2.650027275085449,1746529787.1671853,-0.44813358783721924,0.31533417105674744,2958.054730215,93.39257049560547,-7.629394338515283e-10,1.0038198232650757,0.08331239223480225,6.90846586227417,0.9645587205886841,30,1.3745211362838745,5.430602073669434,0.0027009949553757906,620000.0,26.559999465942383,14.99984073638916,3.2657580375671387,1.8152824640274048,-0.004402926191687584,-0.2511405944824219,-0.7193740606307983
0,1000,0.0960034430027008,32,1.0026061534881592,77.55000305175781,75.03369140625,1.0026060342788696,0.9799366593360901,222.92665100097656,2957.2705078125,0.9799366593360901,0.0002915040822699666,0,0,0.232762411236763,0.01260075718164444,0.9799366593360901,0.990431547164917,1,10,0.990431547164917,0.3627024292945862,1.5202986001968384,0.030993735417723656,2.0671281814575195,1746529876.9657445,-0.28893372416496277,0.2932441234588623,3049.352421615,89.71561431884766,8.392333938900265e-09,1.0026061534881592,0.15919986367225647,6.390627384185791,0.990431547164917,31,1.259843111038208,4.448520660400391,0.0018428288167342544,640000.0,18.780000686645508,14.681897163391113,3.2506191730499268,1.837647795677185,0.0028654932975769043,-0.982081413269043,-1.02825129032135
0,1000,0.11436616629362106,33,0.9998890161514282,99.3499984741211,76.21833801269531,0.9998889565467834,1.0035803318023682,219.59063720703125,3048.429931640625,1.0035803318023682,0.0002804378164000809,0,0,0.311970055103302,0.01898271031677723,1.0035803318023682,1.017141580581665,1,10,1.017141580581665,0.43106338381767273,1.512308120727539,0.030657118186354637,2.119168758392334,1746529968.2636476,-0.21506135165691376,0.32022014260292053,3143.857656664,91.07856750488281,-3.051757735406113e-09,0.9998890161514282,0.07387237250804901,6.7962775230407715,1.017141580581665,32,1.0264451503753662,8.012864112854004,7.850553083699197e-05,660000.0,24.3700008392334,14.86020565032959,3.548215866088867,1.8323602676391602,-0.00033661723136901855,3.5643434524536133,0.5013918876647949
0,1000,0.12068164348602295,34,1.0018004179000854,99.80000305175781,79.99762725830078,1.0018004179000854,1.0275049209594727,211.8318328857422,3143.068603515625,1.0275049209594727,0.00026658011483959854,0,0,0.330096960067749,0.021969188004732132,1.0275049209594727,1.044615387916565,1,10,1.044615387916565,0.42730721831321716,1.5199575424194336,0.03348856046795845,2.4774832725524902,1746530062.7690423,-0.24918262660503387,0.3149556815624237,3234.408156158,94.41452026367188,-9.155272984173735e-09,1.0018004179000854,-0.03412127494812012,7.485599040985107,1.044615387916565,33,0.9541307687759399,8.307965278625488,0.0012730596354231238,680000.0,32.5,14.416872024536133,3.5331571102142334,1.8372268676757812,0.002831442281603813,0.2951011657714844,1.0578734874725342
0,1000,0.10103991627693176,35,1.0017446279525757,79.6500015258789,75.66029357910156,1.0017446279525757,1.0519264936447144,221.05235290527344,3233.631591796875,1.0519264936447144,0.00025264290161430836,0,0,0.31768614053726196,0.019141653552651405,1.0519264936447144,1.072209358215332,1,10,1.072209358215332,0.49245840311050415,1.5582642555236816,0.04370144382119179,3.1573901176452637,1746530153.3195288,-0.39746418595314026,0.3247308135032654,3321.587019678,90.47631072998047,7.629394338515283e-10,1.0017446279525757,-0.14828155934810638,8.228245735168457,1.072209358215332,34,1.0221748352050781,8.722362518310547,0.0012335539795458317,700000.0,35.95000076293945,14.815984725952148,3.8397743701934814,1.862196922302246,0.010212883353233337,0.4143972396850586,-0.5828641653060913
