Time/Rollout,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_cost_critic/Delta,Value/Adv,Value/cost,Loss/Loss_pi,Train/PolicyRatio/Max,_timestamp,Train/Entropy,_runtime,Train/LR,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Time/FPS,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Std,Time/Epoch,Loss/Loss_reward_critic,Loss/Loss_pi/Delta,Loss/Loss_cost_critic,Metrics/EpRet,Train/StopIter,Metrics/LagrangeMultiplier/Min,Metrics/EpLen,Time/Update,TotalEnvSteps,Time/Total,Metrics/EpCost,Metrics/LagrangeMultiplier,_step,Train/PolicyRatio,Train/KL,Train/Epoch,Value/reward,Train/PolicyRatio/Min,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Safety/EpCostShield,Loss/Loss_reward_critic/Delta
99.72686004638672,0.3505663573741913,0.34166836738586426,-5.8800342082977295,0.06387892365455627,1.0731335878372192,-0.3773283064365387,1.0153822898864746,1746520100.33424,1.0705759525299072,2785.073530562,0.00026699999580159783,NaN,0.34166836738586426,0.70677250623703,88.36479187011719,0.014407073147594929,0,226.33448791503906,0.00804714486002922,-0.04669031500816345,3.453808069229126,0.3825397789478302,40,0.3505663573741913,1000,126.6075439453125,220000.0,2551.83544921875,13.479999542236328,0.3505663573741913,11,1.0153822898864746,0.01495016273111105,10,0.00855392124503851,1.0153822898864746,3.945115566253662,0.34166836738586426,0,30.299999237060547,-0.0001591220498085022
104.13878631591797,0.38627442717552185,0.3735225200653076,-1.4618536233901978,0.07753503322601318,0.9264773726463318,-0.37075743079185486,1.0191365480422974,1746520332.2263098,1.0495548248291016,3014.73065996,0.0002640000020619482,NaN,0.3735225200653076,0.691989541053772,86.28131866455078,0.01513417437672615,0,231.79989624023438,0.009620940312743187,0.006570875644683838,1.9919544458389282,0.295836478471756,40,0.38627442717552185,1000,127.66106414794922,240000.0,2783.735595703125,12.869999885559082,0.38627442717552185,12,1.0191365480422974,0.015410834923386574,11,0.01947488635778427,1.0191365480422974,3.029181957244873,0.3735225200653076,0,27.600000381469727,0.0015737954527139664
102.52899169921875,0.42236965894699097,0.4065544903278351,0.22199022769927979,-0.03920622915029526,1.183018684387207,-0.3183191120624542,1.0162439346313477,1746520561.8834383,1.0305441617965698,3244.92579807,0.0002610000083222985,NaN,0.4065544903278351,0.6788399815559387,87.1101303100586,0.014867027290165424,0,229.5944366455078,0.007936445996165276,0.052438318729400635,2.213944673538208,0.21893563866615295,40,0.42236965894699097,1000,127.06539154052734,260000.0,3013.408935546875,12.489999771118164,0.42236965894699097,13,1.0162439346313477,0.01513537298887968,12,0.015062267892062664,1.0162439346313477,4.150589466094971,0.4065544903278351,0,56.70000076293945,-0.0016844943165779114
102.5445327758789,0.4584358334541321,0.43862012028694153,-0.6162811517715454,-0.04415707290172577,0.8220347762107849,-0.37201938033103943,1.0179190635681152,1746520792.0785115,1.01248300075531,3475.069546012,0.0002579999854788184,NaN,0.43862012028694153,0.6666496396064758,86.91446685791016,0.014984960667788982,0,230.1112823486328,0.008961228653788567,-0.053700268268585205,1.5976635217666626,0.24900110065937042,40,0.4584358334541321,1000,127.56666564941406,280000.0,3243.5830078125,10.300000190734863,0.4584358334541321,14,1.0179189443588257,0.014491591602563858,13,0.014795135706663132,1.0179190635681152,3.166318416595459,0.43862012028694153,0,22.200000762939453,0.001024782657623291
103.26234436035156,0.4927060902118683,0.4722057282924652,0.9130257368087769,-0.01151660829782486,0.7998970150947571,-0.2963612973690033,1.015252947807312,1746521022.2223234,0.9904743432998657,3705.532941724,0.00025499999173916876,NaN,0.4722057282924652,0.6521773338317871,86.93009185791016,0.014893606305122375,0,230.06993103027344,0.01527897547930479,0.07565808296203613,2.5106892585754395,0.11727119237184525,40,0.4927060902118683,1000,126.80753326416016,300000.0,3473.736572265625,3.9100000858306885,0.4927060902118683,15,1.0152528285980225,0.015250619500875473,14,0.020560167729854584,1.015252947807312,4.687650680541992,0.4722057282924652,0,75.1500015258789,0.006317746825516224
104.79460906982422,0.5256364941596985,0.5046578645706177,-0.3260023593902588,0.004391498863697052,0.962683916091919,-0.4679527282714844,1.0208008289337158,1746521252.6854837,0.9688014984130859,3935.443080508,0.0002519999979995191,NaN,0.5046578645706177,0.6381427049636841,86.81246185302734,0.016187438741326332,0,230.3816680908203,0.007312944624572992,-0.17159143090248108,2.1846868991851807,0.10386743396520615,40,0.5256364941596985,1000,125.58700561523438,320000.0,3704.192138671875,4.539999961853027,0.5256364941596985,16,1.0208008289337158,0.016739007085561752,15,0.0035585707519203424,1.0208008289337158,5.92456579208374,0.5046578645706177,0,22.149999618530273,-0.007966030854731798
103.22880554199219,0.5576255917549133,0.5368652939796448,0.14894604682922363,0.004111163318157196,0.934852123260498,-0.33688855171203613,1.0194271802902222,1746521482.595464,0.9477041363716125,4152.436385676,0.00024900000425986946,NaN,0.5368652939796448,0.6247801780700684,87.02420806884766,0.015520511195063591,0,229.82110595703125,0.007864446379244328,0.13106417655944824,2.3336329460144043,0.1521868109703064,40,0.5576255917549133,1000,126.59223937988281,340000.0,3934.099853515625,5.179999828338623,0.5576255917549133,17,1.0194271802902222,0.016635222360491753,16,0.03757120296359062,1.0194271802902222,3.0528957843780518,0.5368652939796448,0,32.400001525878906,0.0005515017546713352
106.99766540527344,0.5895465016365051,0.5702857375144958,2.773947238922119,-0.014950554817914963,1.1666144132614136,-0.2892625331878662,1.013486623764038,1746521699.5891688,0.9274637699127197,4380.247794352,0.0002460000105202198,NaN,0.5702857375144958,0.6123203039169312,92.20207214355469,0.01527966558933258,0,216.9148712158203,0.005967582110315561,0.04762601852416992,5.107580184936523,0.3643399775028229,35,0.5895465016365051,1000,109.91716003417969,360000.0,4151.10693359375,7.510000228881836,0.5895465016365051,18,1.013486623764038,0.02139453962445259,17,0.017516959458589554,1.013486623764038,4.131189346313477,0.5702857375144958,0,60.95000076293945,-0.0018968642689287663
100.82025909423828,0.6218528747558594,0.6032629013061523,-2.3924179077148438,0.00438738614320755,1.2143166065216064,-0.3328889310359955,1.0185668468475342,1746521927.4003444,0.910406768321991,4597.958308379,0.00024300000222865492,NaN,0.6032629013061523,0.6020286083221436,87.82360076904297,0.0159041415899992,0,227.72921752929688,0.007591539062559605,-0.04362639784812927,2.7151622772216797,0.2787379026412964,40,0.6218528747558594,1000,126.90892028808594,380000.0,4378.90673828125,9.09000015258789,0.6218528747558594,19,1.0185668468475342,0.01686013489961624,18,0.05135304108262062,1.0185668468475342,3.539397716522217,0.6032629013061523,0,31.850000381469727,0.0016239569522440434
101.374267578125,0.6548195481300354,0.6353906989097595,-0.140533447265625,-0.07890475541353226,0.8444488048553467,-0.3500276207923889,1.0205552577972412,1746522145.110754,0.8840153217315674,4815.217231708,0.00023999999393709004,NaN,0.6353906989097595,0.586372435092926,91.89826202392578,0.016648704186081886,0,217.63197326660156,0.007346784695982933,-0.017138689756393433,2.5746288299560547,0.4510737657546997,37,0.6548195481300354,1000,116.25765228271484,400000.0,4596.62548828125,10.430000305175781,0.6548195481300354,20,1.0205552577972412,0.020584911108016968,19,0.047333937138319016,1.0205552577972412,2.821227788925171,0.6353906989097595,0,25.049999237060547,-0.0002447543665766716
103.44087219238281,0.688659131526947,0.6671295166015625,-0.3181753158569336,0.012166701257228851,0.8064073324203491,-0.33207154273986816,1.0214251279830933,1746522362.3700066,0.8545829057693481,5038.431617799,0.00023700000019744039,NaN,0.6671295166015625,0.5692793726921082,92.0942611694336,0.0170173067599535,0,217.16879272460938,0.011357023380696774,0.017956078052520752,2.256453514099121,0.3599710464477539,36,0.688659131526947,1000,113.72787475585938,420000.0,4813.87451171875,11.890000343322754,0.688659131526947,21,1.0214252471923828,0.020405268296599388,20,0.036546360701322556,1.0214251279830933,2.984588384628296,0.6671295166015625,0,30.0,0.0040102386847138405
103.75482177734375,0.7233405113220215,0.6988288164138794,0.14542317390441895,0.3644416332244873,0.8791265487670898,-0.295350044965744,1.0198369026184082,1746522585.5842311,0.8397748470306396,5214.449041914,0.00023400000645779073,NaN,0.6988288164138794,0.5610432028770447,89.63090515136719,0.017069563269615173,0,223.1373291015625,0.005809726193547249,0.036721497774124146,2.40187668800354,0.4550457000732422,38,0.7233405113220215,1000,119.38246154785156,440000.0,5037.095703125,12.460000038146973,0.7233405113220215,22,1.0198369026184082,0.020366298034787178,21,0.06855177879333496,1.0198369026184082,2.9957075119018555,0.6988288164138794,0,34.349998474121094,-0.005547297187149525
103.58773040771484,0.759252667427063,0.7326111197471619,5.172276258468628,0.14720213413238525,0.9184868931770325,-0.14561298489570618,1.0110108852386475,1746522761.6016026,0.8313995599746704,5441.858192244,0.00023099999816622585,NaN,0.7326111197471619,0.5563596487045288,113.66875457763672,0.01641959510743618,0,175.94984436035156,0.010290699079632759,0.14973706007003784,7.574152946472168,0.3213650584220886,23,0.759252667427063,1000,72.36206817626953,460000.0,5213.12548828125,15.739999771118164,0.759252667427063,23,1.0110108852386475,0.021778644993901253,22,0.04711898788809776,1.0110108852386475,3.0648820400238037,0.7326111197471619,0,82.5999984741211,0.00448097288608551
102.9041519165039,0.7959654927253723,0.7651805877685547,-4.872410297393799,-0.07807290554046631,1.3178836107254028,-0.3130485713481903,1.0144761800765991,1746522989.0108545,0.8293167352676392,5647.030778833,0.0002280000044265762,NaN,0.7651805877685547,0.5552250742912292,87.97872161865234,0.015886956825852394,0,227.32769775390625,0.007984130643308163,-0.16743558645248413,2.701742649078369,0.34920158982276917,39,0.7959654927253723,1000,124.42350006103516,480000.0,5440.5224609375,14.34000015258789,0.7959654927253723,24,1.0144761800765991,0.020026899874210358,23,0.03535497933626175,1.0144761800765991,3.252209424972534,0.7651805877685547,0,22.149999618530273,-0.0023065684363245964
103.16761779785156,0.8332839012145996,0.7975321412086487,0.5403580665588379,0.08667321503162384,1.3514049053192139,-0.3297419250011444,1.0194754600524902,1746523194.1835413,0.8137542605400085,5864.006697107,0.00022499999613501132,NaN,0.7975321412086487,0.5466382503509521,97.5154800415039,0.01642562448978424,0,205.09564208984375,0.016394946724176407,-0.0166933536529541,3.242100715637207,0.2696431875228882,32,0.8332839012145996,1000,101.92798614501953,500000.0,5645.6953125,13.989999771118164,0.8332839012145996,25,1.0194754600524902,0.02001296915113926,24,0.06325184553861618,1.0194754600524902,3.955803155899048,0.7975321412086487,0,34.650001525878906,0.008410816080868244
100.13410949707031,0.8710827827453613,0.829623281955719,-0.8344435691833496,-0.2519022822380066,1.3761874437332153,-0.3140779435634613,1.0171713829040527,1746523411.1594536,0.797538697719574,6062.553283077,0.00022200000239536166,NaN,0.829623281955719,0.5379500389099121,92.21147155761719,0.016655752435326576,0,216.89276123046875,0.0064657581970095634,0.015663981437683105,2.4076571464538574,0.39676403999328613,37,0.8710827827453613,1000,116.75859832763672,520000.0,5862.66455078125,13.859999656677246,0.8710827827453613,26,1.0171713829040527,0.02087169513106346,25,0.04660104960203171,1.0171713829040527,3.7208516597747803,0.829623281955719,0,33.5,-0.009929188527166843
103.92554473876953,0.9091913104057312,0.8623491525650024,-0.12483501434326172,0.08138693124055862,1.0113972425460815,-0.24690304696559906,1.013868808746338,1746523609.7057343,0.7907629013061523,6262.021883568,0.00021899999410379678,NaN,0.8623491525650024,0.5341951847076416,100.77206420898438,0.017181022092700005,0,198.4676971435547,0.011886106804013252,0.06717489659786224,2.2828221321105957,0.2401445060968399,30,0.9091913104057312,1000,94.54212188720703,540000.0,6061.21533203125,13.359999656677246,0.9091913104057312,27,1.013868808746338,0.02210584096610546,26,0.052392665296792984,1.013868808746338,3.8403844833374023,0.8623491525650024,0,47.650001525878906,0.005420348607003689
104.1067123413086,0.9480761885643005,0.8969408273696899,1.7792119979858398,0.2642401456832886,0.9982110261917114,-0.15576207637786865,1.0144174098968506,1746523809.1746027,0.7796584963798523,6454.393816929,0.00021600000036414713,NaN,0.8969408273696899,0.5283663272857666,100.31351470947266,0.01625971309840679,0,199.3749237060547,0.00743003748357296,0.09114097058773041,4.0620341300964355,0.23087917268276215,30,0.9480761885643005,1000,95.26818084716797,560000.0,6260.6767578125,16.56999969482422,0.9480761885643005,28,1.0144174098968506,0.020120814442634583,27,0.055093567818403244,1.0144174098968506,3.2744698524475098,0.8969408273696899,0,77.25,-0.004456069320440292
106.94804382324219,0.9877197742462158,0.9298301935195923,-1.1242663860321045,0.14753273129463196,1.6873142719268799,-0.4116951525211334,1.0185539722442627,1746524001.5464356,0.7622720003128052,6655.266118947,0.00021300000662449747,NaN,0.9298301935195923,0.519303023815155,104.00629425048828,0.016542477533221245,0,192.2960662841797,0.005701208487153053,-0.25593307614326477,2.937767744064331,0.2144305258989334,27,0.9877197742462158,1000,85.34796905517578,580000.0,6453.05908203125,17.43000030517578,0.9877197742462158,29,1.0185539722442627,0.02159009873867035,28,0.06413422524929047,1.0185539722442627,4.6989288330078125,0.9298301935195923,0,17.200000762939453,-0.0017288289964199066
99.70567321777344,1.0278918743133545,0.9615459442138672,-0.8003053665161133,-0.29731035232543945,1.2574939727783203,-0.3469407260417938,1.0223008394241333,1746524202.4188292,0.7446189522743225,6868.452569217,0.0002099999983329326,NaN,0.9615459442138672,0.5101541876792908,99.60083770751953,0.01768028549849987,0,200.80152893066406,0.00934902485460043,0.0647544264793396,2.1374623775482178,0.2028195708990097,32,1.0278918743133545,1000,101.09580993652344,600000.0,6653.939453125,16.770000457763672,1.0278918743133545,30,1.0223007202148438,0.0203077495098114,29,0.05373721942305565,1.0223008394241333,3.699666738510132,0.9615459442138672,0,22.049999237060547,0.0036478163674473763
100.6183090209961,1.0681716203689575,0.991543173789978,-0.7063109874725342,-0.06189192086458206,1.111952781677246,-0.31962934136390686,1.0218098163604736,1746524415.605299,0.7288111448287964,7085.346810636,0.00020700000459328294,NaN,0.991543173789978,0.5022176504135132,93.841064453125,0.017282353714108467,0,213.12631225585938,0.008371989242732525,0.027311384677886963,1.4311513900756836,0.1568942666053772,35,1.0681716203689575,1000,112.50796508789062,620000.0,6867.13330078125,14.729999542236328,1.0681716203689575,31,1.0218098163604736,0.02050372026860714,30,0.04279682785272598,1.0218098163604736,2.8722152709960938,0.991543173789978,0,13.300000190734863,-0.0009770356118679047
99.51018524169922,1.1085124015808105,1.0207775831222534,0.3316032886505127,0.2129715532064438,0.947438657283783,-0.3222803473472595,1.023798942565918,1746524632.499572,0.7170579433441162,7285.58276261,0.00020399999630171806,NaN,1.0207775831222534,0.496294230222702,92.25296020507812,0.01813647896051407,0,216.7952117919922,0.010302829556167126,-0.002651005983352661,1.7627546787261963,0.10003747045993805,37,1.1085124015808105,1000,117.28498077392578,640000.0,7083.98876953125,14.630000114440918,1.1085124015808105,32,1.023798942565918,0.020246338099241257,31,0.03780326247215271,1.023798942565918,3.5261523723602295,1.0207775831222534,0,23.5,0.0019308403134346008
104.9317398071289,1.1475423574447632,1.0500385761260986,1.143557071685791,0.22162756323814392,1.2731060981750488,-0.2894493341445923,1.0146504640579224,1746524832.7355347,0.7039991617202759,7477.906987592,0.0002010000025620684,NaN,1.0500385761260986,0.4897969365119934,99.91484832763672,0.016879895702004433,0,200.17044067382812,0.007479872088879347,0.032831013202667236,2.9063117504119873,0.2262774407863617,30,1.1475423574447632,1000,95.2386474609375,660000.0,7284.25830078125,8.149999618530273,1.1475423574447632,33,1.0146504640579224,0.020606089383363724,32,0.04229511693120003,1.0146504640579224,3.545437812805176,1.0500385761260986,0,33.20000076293945,-0.002822957467287779
106.08440399169922,1.186181902885437,1.0804044008255005,0.24173736572265625,0.11052806675434113,1.2817273139953613,-0.2427537888288498,1.013193130493164,1746525025.0595157,0.6955128312110901,7690.796631922,0.00019799999427050352,NaN,1.0804044008255005,0.4857445955276489,104.03665924072266,0.01672491431236267,0,192.23992919921875,0.008760474622249603,0.04669554531574249,3.1480491161346436,0.2382533997297287,27,1.186181902885437,1000,86.15546417236328,680000.0,7476.5634765625,11.569999694824219,1.186181902885437,34,1.013193130493164,0.02006944827735424,33,0.05592767149209976,1.013193130493164,3.7724452018737793,1.0804044008255005,0,49.599998474121094,0.0012806025333702564
98.61079406738281,1.2241063117980957,1.1095013618469238,-1.3459187746047974,-0.08998587727546692,0.7915892004966736,-0.2903520166873932,1.0184420347213745,1746525237.9490764,0.6866435408592224,7874.330634528,0.00019500000053085387,NaN,1.1095013618469238,0.48152077198028564,93.98365020751953,0.01704689860343933,0,212.802978515625,0.013660398311913013,-0.047598227858543396,1.8021303415298462,0.21832439303398132,36,1.2241063117980957,1000,114.19214630126953,700000.0,7689.4609375,9.930000305175781,1.2241063117980957,35,1.0184420347213745,0.02077682502567768,34,0.021625997498631477,1.0184420347213745,2.9262518882751465,1.1095013618469238,0,17.350000381469727,0.00489992368966341
98.22789001464844,1.261536717414856,1.137117624282837,-0.4472273588180542,0.15967199206352234,0.7072524428367615,-0.3170214593410492,1.0209606885910034,1746525421.4827147,0.6612551808357239,8058.073275063,0.00019200000679120421,NaN,1.137117624282837,0.46942460536956787,109.0322036743164,0.01743609830737114,0,183.43203735351562,0.006591925863176584,-0.026669442653656006,1.354902982711792,0.1941629946231842,27,1.261536717414856,1000,85.2041015625,720000.0,7872.9765625,10.550000190734863,1.261536717414856,36,1.0209606885910034,0.02179197408258915,35,0.03512018918991089,1.0209606885910034,2.7427682876586914,1.137117624282837,0,13.149999618530273,-0.007068472448736429
104.93672943115234,1.2988615036010742,1.165295958518982,1.2989695072174072,-0.17036619782447815,0.6446068286895752,-0.20546433329582214,1.0134663581848145,1746525605.2260592,0.6572465896606445,8213.816589176,0.00018899999849963933,NaN,1.165295958518982,0.4674023389816284,108.89329528808594,0.017146361991763115,0,183.66604614257812,0.008083170279860497,0.11155712604522705,2.653872489929199,0.2504357695579529,25,1.2988615036010742,1000,78.7292709350586,740000.0,8056.75,12.039999961853027,1.2988615036010742,37,1.0134663581848145,0.020093809813261032,36,0.0411553718149662,1.0134663581848145,2.34890079498291,1.165295958518982,0,37.900001525878906,0.0014912444166839123
101.08234405517578,1.3354836702346802,1.1947698593139648,0.0509495735168457,0.17712292075157166,0.7057029604911804,-0.07701901346445084,1.0055217742919922,1746525760.9693053,0.6743002533912659,8398.123095728,0.00018600000475998968,NaN,1.1947698593139648,0.47533664107322693,128.46669006347656,0.017265623435378075,0,155.68238830566406,0.015500344336032867,0.1284453198313713,2.704822063446045,0.009665017016232014,17,1.3354836702346802,1000,54.5999755859375,760000.0,8212.4970703125,9.420000076293945,1.3354836702346802,38,1.0055218935012817,0.020528491586446762,37,0.011063164100050926,1.0055217742919922,2.4296092987060547,1.1947698593139648,0,49.650001525878906,0.007417174056172371
101.99488830566406,1.3708012104034424,1.2247780561447144,0.21433043479919434,-0.06005857139825821,0.622486412525177,-0.16465479135513306,1.0087292194366455,1746525945.275848,0.6851434111595154,8587.753131497,0.0001829999964684248,NaN,1.2247780561447144,0.4805375337600708,108.56246948242188,0.016114763915538788,0,184.22573852539062,0.0063586304895579815,-0.08763577789068222,2.9191524982452393,-0.021193690598011017,26,1.3708012104034424,1000,82.23078918457031,780000.0,8396.783203125,6.769999980926514,1.3708012104034424,39,1.0087292194366455,0.0208722110837698,38,0.011784116737544537,1.0087292194366455,2.25321102142334,1.2247780561447144,0,40.45000076293945,-0.009141713846474886
101.33161926269531,1.4048469066619873,1.252903699874878,-1.475832223892212,-0.0782756358385086,0.6026163697242737,-0.28785139322280884,1.018774390220642,1746526134.905629,0.6792617440223694,8743.0065863,0.00018000000272877514,NaN,1.252903699874878,0.4775864779949188,105.51024627685547,0.016531649976968765,0,189.5550537109375,0.007423213217407465,-0.12319660186767578,1.4433202743530273,-0.03008110076189041,28,1.4048469066619873,1000,88.22339630126953,800000.0,8586.4189453125,6.400000095367432,1.4048469066619873,40,1.018774390220642,0.020789923146367073,39,0.022842803969979286,1.018774390220642,2.383697271347046,1.252903699874878,0,9.449999809265137,0.0010645827278494835
