Loss/Loss_reward_critic,Metrics/EpRet,Time/Epoch,Value/reward,Train/PolicyRatio,Misc/FinalStepNorm,Safety/ShieldLagrangeMultiplier/Std,Train/StopIter,_timestamp,Metrics/LagrangeMultiplier/Max,Time/FPS,Train/KL,Value/cost,Train/Entropy,Metrics/LagrangeMultiplier,Safety/EpCostShield,Metrics/EpCost,Safety/ShieldLagrangeMultiplier,Value/Adv,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Min,Train/LR,Time/Rollout,Misc/xHx,Time/Update,Train/Epoch,Loss/Loss_pi,Time/Total,TotalEnvSteps,Loss/Loss_cost_critic/Delta,_step,Loss/Loss_cost_critic,Misc/H_inv_g,Misc/AcceptanceStep,Safety/shield_violation,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Misc/gradient_norm,Train/PolicyStd,Safety/shield_adv_c,_runtime,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Misc/Alpha,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std
0.008388536982238293,-0.5783126950263977,176.1151123046875,-0.19262680411338806,1.0010385513305664,0.23117056488990784,0,10,1746496581.7606187,0.035999998450279236,113.56209564208984,0.00038287462666630745,-0.16891522705554962,1.4517616033554077,0.035999998450279236,102.0999984741211,61.20000076293945,0.04500000178813934,-1.2207030941624453e-08,-0.14124548435211182,0.04500000178813934,0,151.00204467773438,0.0015306401764973998,25.113040924072266,0,-0.14124548435211182,176.11642456054688,20000.0,35.18661117553711,1,35.18661117553711,0.06395220756530762,1,0.0261242613196373,1000,0.04500000178813934,1.0010385513305664,0.035999998450279236,0.04295050725340843,1.0336904525756836,0.349906861782074,312.874308225,1.0010385513305664,0.0007343104807659984,3.6147396564483643,0.008388536982238293,0
0.004456777591258287,-0.45718035101890564,135.50160217285156,-0.1649353802204132,1.001456618309021,0.23860253393650055,0,10,1746496717.371818,0.07104697823524475,147.5997314453125,0.0003924836637452245,1.0513557195663452,1.4788055419921875,0.07104697823524475,127.5999984741211,67.17500305175781,0.07998763024806976,-2.2888182460434336e-09,-0.2505721151828766,0.07998763024806976,0,111.01749420166016,0.0028225909918546677,24.484081268310547,1,-0.3918175995349884,311.75799560546875,40000.0,-4.198871612548828,2,30.98773956298828,0.08963648229837418,1,1.4540350437164307,1000,0.07998763024806976,1.001456618309021,0.07104697823524475,0.07298458367586136,1.0617913007736206,1.0838348865509033,445.908096826,1.001456618309021,0.001029900391586125,2.661890983581543,-0.003931759390980005,0
0.004859812092036009,-0.17610883712768555,132.9397430419922,-0.13444630801677704,1.0007872581481934,0.3195951581001282,0,10,1746496850.4057672,0.10611526668071747,150.44410705566406,0.0003094449348282069,2.2701823711395264,1.5066814422607422,0.10611526668071747,141.75,66.56666564941406,0.11506827175617218,-2.4414061883248905e-08,0.025356203317642212,0.11506827175617218,0,108.79839324951172,0.0017679836601018906,24.14130210876465,2,-0.3664613962173462,444.8016662597656,60000.0,-6.499092102050781,3,24.4886474609375,0.0950223058462143,1,2.688567876815796,1000,0.11506827175617218,1.0007872581481934,0.10611526668071747,0.041427720338106155,1.0918680429458618,0.7333305478096008,584.891748891,1.0007872581481934,0.0005566756008192897,3.363369941711426,0.0004030345007777214,0
0.00449669873341918,-0.12715867161750793,138.87142944335938,-0.0971931666135788,1.0012973546981812,0.3559502363204956,0,10,1746496989.389978,0.14126092195510864,144.01809692382812,0.00021744922560174018,3.024151563644409,1.5211080312728882,0.14126092195510864,186.5500030517578,70.8375015258789,0.1501116007566452,-6.103515470812226e-09,0.05897894501686096,0.1501116007566452,0,112.98927307128906,0.001393265905790031,25.88213348388672,3,-0.30748245120048523,583.7618408203125,80000.0,9.425605773925781,4,33.91425323486328,0.09394915401935577,1,3.4928078651428223,1000,0.1501116007566452,1.0012973546981812,0.14126092195510864,0.02907474897801876,1.1077768802642822,2.061746835708618,704.915939843,1.0012973546981812,0.000917340163141489,3.7887542247772217,-0.0003631133586168289,0
0.011446293443441391,-0.13764633238315582,119.92668914794922,-0.08673860132694244,1.002794861793518,0.29269999265670776,0,10,1746497109.4133675,0.17636163532733917,166.7685546875,0.0003762510896194726,1.601768970489502,1.5429754257202148,0.17636163532733917,78.8499984741211,66.12999725341797,0.18374621868133545,-3.433227480087453e-09,-0.038739800453186035,0.18374621868133545,0,95.4115219116211,0.0019122118828818202,24.51513671875,4,-0.34622225165367126,703.796142578125,100000.0,-19.511003494262695,5,14.403249740600586,0.09050589799880981,1,1.9316598176956177,1000,0.18374621868133545,1.0027949810028076,0.17636163532733917,0.05921594053506851,1.1323696374893188,-0.7000185251235962,834.671199894,1.0027949810028076,0.0019763498567044735,3.2340433597564697,0.006949594710022211,0
0.006846810225397348,0.2666384279727936,129.6541290283203,-0.03696326166391373,1.0007473230361938,0.278796523809433,0,10,1746497239.1688497,0.21153785288333893,154.25656127929688,0.0004183243727311492,3.5540547370910645,1.5529159307479858,0.21153785288333893,153.4499969482422,70.97000122070312,0.21789304912090302,3.356933575560106e-08,0.0778840184211731,0.21789304912090302,0,106.01827239990234,0.0038633057847619057,23.63582420349121,5,-0.26833823323249817,833.5603637695312,120000.0,11.879268646240234,6,26.28251838684082,0.12253282219171524,1,4.411524772644043,1000,0.21789304912090302,1.0007474422454834,0.21153785288333893,0.10531113296747208,1.1434270143508911,0.9345060586929321,959.101836367,1.0007474422454834,0.0005284090875647962,2.275280237197876,-0.004599483218044043,0
0.008727673441171646,0.699211835861206,124.33893585205078,0.028343770653009415,1.001297950744629,0.25655487179756165,0,10,1746497363.5996125,0.24652299284934998,160.8506622314453,0.0003969110257457942,3.1313629150390625,1.569018006324768,0.24652299284934998,53.650001525878906,61.599998474121094,0.25015202164649963,-1.0681151962899094e-08,-0.13340279459953308,0.25015202164649963,0,99.6452865600586,0.0025529861450195312,24.69361686706543,6,-0.40174102783203125,958.0018310546875,140000.0,-9.357006072998047,7,16.925512313842773,0.0916622057557106,1,5.0217437744140625,1000,0.25015202164649963,1.001297950744629,0.24652299284934998,0.09860216081142426,1.1620503664016724,0.15686452388763428,1084.394816037,1.001297950744629,0.0009177335305139422,2.7989163398742676,0.0018808632157742977,0
0.008449296467006207,0.8760772943496704,125.17813110351562,0.05166098102927208,1.0008902549743652,0.2528850734233856,0,10,1746497488.892355,0.2811412811279297,159.77232360839844,0.00040675076888874173,1.578423261642456,1.5980688333511353,0.2811412811279297,62.099998474121094,54.970001220703125,0.28126198053359985,6.103515470812226e-09,0.09440359473228455,0.28126198053359985,0,100.42343139648438,0.0026776320300996304,24.754669189453125,7,-0.3073374330997467,1083.26318359375,160000.0,-7.591935157775879,8,9.333577156066895,0.09253040701150894,1,4.0562744140625,1000,0.28126198053359985,1.0008902549743652,0.2811412811279297,0.09335485100746155,1.1963711977005005,0.284076452255249,1211.888156921,1.0008902549743652,0.0006295053171925247,2.732994318008423,-0.0002783769741654396,0
0.009604724124073982,1.353601098060608,127.38981628417969,0.08246346563100815,1.001852035522461,0.24666446447372437,0,10,1746497616.385907,0.31507545709609985,156.99842834472656,0.00041015809983946383,2.8784656524658203,1.613019585609436,0.31507545709609985,68.3499984741211,45.33000183105469,0.3116913437843323,-1.3732909920349812e-08,-0.06094774603843689,0.3116913437843323,0,103.75444030761719,0.003066307632252574,23.635343551635742,8,-0.3682851791381836,1210.7762451171875,180000.0,1.5911588668823242,9,10.924736022949219,0.09658288210630417,1,4.757501602172852,1000,0.3116913437843323,1.001852035522461,0.31507545709609985,0.09462972730398178,1.214232325553894,1.8562654256820679,1340.469350489,1.001852035522461,0.001309643150307238,2.553915023803711,0.0011554276570677757,0
0.01816084235906601,2.1925570964813232,128.49359130859375,0.12307728081941605,1.0006914138793945,0.26112645864486694,0,10,1746497744.9674678,0.34837377071380615,155.64979553222656,0.0003456859558355063,3.051309823989868,1.6299505233764648,0.34837377071380615,64.5999984741211,43.16999816894531,0.34147900342941284,3.051757735406113e-09,-0.0004539191722869873,0.34147900342941284,0,104.30481719970703,0.0028213278856128454,24.188743591308594,9,-0.3687390983104706,1339.3671875,200000.0,5.956794738769531,10,16.88153076171875,0.09807616472244263,1,5.9167985916137695,1000,0.34147900342941284,1.0006914138793945,0.34837377071380615,0.0697164312005043,1.2352455854415894,0.7034649848937988,1466.513815286,1.0006914138793945,0.000488903431687504,2.6624865531921387,0.008556118234992027,0
