Time/Total,Misc/Nu_star,Loss/Loss_cost_critic/Delta,Misc/FinalStepNorm,_step,Time/FPS,Metrics/EpCost,Time/Rollout,Misc/s,Metrics/EpRet,Misc/Alpha,Train/Entropy,Loss/Loss_pi/Delta,Loss/Loss_reward_critic/Delta,Time/Update,Metrics/EpLen,Misc/AcceptanceStep,Loss/Loss_pi,Loss/Loss_reward_critic,Misc/xHx,Train/KL,Train/PolicyRatio/Max,_runtime,Time/Epoch,Train/PolicyStd,Misc/Lambda_star,Train/PolicyRatio/Min,Misc/A,TotalEnvSteps,Train/PolicyRatio/Std,Train/LR,Misc/q,Misc/r,Value/Adv,Train/StopIter,Misc/H_inv_g,Misc/gradient_norm,Loss/Loss_cost_critic,Misc/cost_gradient_norm,Value/reward,Train/Epoch,Value/cost,_timestamp,Train/PolicyRatio,Misc/B,Misc/OptimCase
1242.24609375,0.7500848174095154,0.06171071529388428,0.3033504784107208,11,177.39559936523438,16.079999923706055,91.94379425048828,0.03554749861359596,-1.421149492263794,1.3222347497940063,1.3468509912490845,-0.0012236300390213728,-0.00087024737149477,20.798551559448242,1000,1,-0.004178850445896387,0.004312936682254076,0.011439641937613487,0.00015212898142635822,1.0004558563232422,1357.081471301,112.74237060546875,0.9311602711677551,0,1.0004558563232422,0.011053258553147316,220000.0,0.0003223390958737582,0,0.011439641937613487,0.003706073621287942,7.629394005448376e-09,10,0.20216602087020874,0.18535640835762024,1.4419934749603271,0.23377127945423126,-0.04426686838269234,10,2.104887008666992,1743307170.845267,1.0004558563232422,-7273.8056640625,0
1355.4744873046875,1.6790106296539307,-0.5451171398162842,0.332530677318573,12,176.79061889648438,15.770000457763672,92.39788818359375,0.007094511296600103,-1.5082428455352783,1.1019688844680786,1.34959077835083,0.0020378052722662687,-0.00019037257879972458,20.730241775512695,1000,1,-0.0021410451736301184,0.004122564103454351,0.016469905152916908,0.0001233901275554672,0.9994387626647949,1471.056687529,113.128173828125,0.9335159659385681,0,0.9994387626647949,0.016321755945682526,240000.0,0.00039682662463746965,0,0.016469905152916908,0.0010252043139189482,2.0217894913798773e-08,10,0.20686468482017517,0.2583041191101074,0.896876335144043,0.08908133208751678,-0.0652036964893341,11,2.1947104930877686,1743307284.081245,0.9994387626647949,-35054.203125,0
1469.4468994140625,3.273613929748535,-0.46597951650619507,0.3468111753463745,13,175.64697265625,12.989999771118164,92.91937255859375,0.0018662626389414072,-1.7508691549301147,0.8362239599227905,1.3474388122558594,0.0015885872417129576,-0.0007938586641103029,20.945343017578125,1000,1,-0.0005524579319171607,0.0033287054393440485,0.028601227328181267,0.0001265916507691145,1.0005311965942383,1584.398183007,113.86476135253906,0.9312159419059753,0,1.0005311965942383,0.02842322550714016,260000.0,0.0003756127262022346,0,0.028601227328181267,0.0005763687659054995,-3.051757735406113e-09,10,0.2028428167104721,0.38190945982933044,0.4308968186378479,0.03721984103322029,-0.10670903325080872,12,1.0971399545669556,1743307398.0562923,1.0005311965942383,-90415.5390625,0
1582.7581787109375,2.947970390319824,-0.0011485517024993896,0.2812312841415405,14,176.6883544921875,12.039999961853027,92.33932495117188,0.002301345579326153,-2.2317752838134766,0.8335241079330444,1.3569780588150024,0.0051868457230739295,0.0018958381842821836,20.85429573059082,1000,1,0.004634387791156769,0.005224543623626232,0.028786810114979744,0.00016328945639543235,1.0001795291900635,1697.826726861,113.19364929199219,0.9400143623352051,0,1.0001795291900635,0.02446918748319149,280000.0,0.00012689012510236353,0,0.028786810114979744,0.003152203280478716,1.4686584393075464e-08,10,0.16462494432926178,0.3972431421279907,0.4297482669353485,0.0696994736790657,-0.1744489222764969,13,0.6556550860404968,1743307511.3978589,1.000179409980774,-62989.6328125,0
1696.2181396484375,2.0410194396972656,0.21330919861793518,0.35991787910461426,15,176.49720764160156,9.5,92.49296569824219,0.004801034461706877,-2.639631986618042,0.7809858322143555,1.371233582496643,-0.009021316654980183,0.0006292914040386677,20.82325553894043,1000,1,-0.004386928863823414,0.0058538350276649,0.0327901616692543,9.751986362971365e-05,1.0009487867355347,1811.222993354,113.31624603271484,0.9534704685211182,0,1.0009487867355347,0.03245145455002785,300000.0,0.000670865410938859,0,0.0327901616692543,-0.0012752069160342216,-3.051757735406113e-09,10,0.16270354390144348,0.42911672592163086,0.6430574655532837,0.056959159672260284,-0.18798968195915222,14,0.7173905968666077,1743307624.826416,1.0009487867355347,-18797.974609375,0
1809.607421875,1.2376102209091187,0.09199070930480957,0.3254774808883667,16,176.55670166015625,8.6899995803833,92.45227813720703,0.013057556934654713,-2.960277795791626,0.8650559782981873,1.375566005706787,0.0010795986745506525,0.001126349437981844,20.825746536254883,1000,1,-0.0033073301892727613,0.006980184465646744,0.026726458221673965,0.0001402390917064622,1.000063419342041,1924.186423549,113.2780532836914,0.9578031897544861,0,1.000063419342041,0.026696383953094482,320000.0,4.484424789552577e-05,0,0.026726458221673965,0.0006266519194468856,7.247924482811641e-09,10,0.21479548513889313,0.37216174602508545,0.7350481748580933,0.10532239079475403,-0.2123846411705017,15,0.8861600756645203,1743307738.2225251,1.000063419342041,-5783.30029296875,0
1922.487060546875,1.1751008033752441,0.1277318000793457,0.3349388837814331,17,177.36587524414062,11.029999732971191,92.1889419555664,0.014483697712421417,-3.148688554763794,0.7879859805107117,1.3572874069213867,0.0007364940829575062,-0.00031174439936876297,20.572277069091797,1000,1,-0.002570836106315255,0.006668440066277981,0.032210156321525574,0.00011939764954149723,1.0002883672714233,2037.094591636,112.76126098632812,0.940560519695282,0,1.0002883672714233,0.03182566910982132,340000.0,0.00020387835684232414,0,0.032210156321525574,0.0023598293773829937,-4.577636492086867e-09,10,0.17967748641967773,0.4442145526409149,0.862779974937439,0.12754389643669128,-0.21070559322834015,16,0.7343500852584839,1743307851.1859326,1.0002883672714233,-8399.8251953125,0
2035.471435546875,3.1634440422058105,-0.39653661847114563,0.34879764914512634,18,177.33763122558594,10.649999618530273,92.40106964111328,0.001998515333980322,-3.3094799518585205,0.8445550203323364,1.3544864654541016,-0.0022450152318924665,0.0015752911567687988,20.37811279296875,1000,1,-0.004815851338207722,0.00824373122304678,0.028039734810590744,0.00011601932055782527,0.9999936819076538,2150.673898038,112.77922821044922,0.9378561973571777,0,0.9999936819076538,0.02755689062178135,360000.0,4.523805273493053e-06,0,0.028039734810590744,-0.0009823325090110302,3.814697002724188e-09,10,0.15504419803619385,0.4177470803260803,0.46624335646629333,0.04222499951720238,-0.25233694911003113,17,0.6681190133094788,1743307964.09416,0.999993622303009,-56753.0703125,0
2149.068603515625,1.523153305053711,0.47159215807914734,0.3564271926879883,19,176.2590789794922,12.6899995803833,92.87411499023438,0.008620694279670715,-3.1714026927948,0.5947782397270203,1.345497727394104,-0.00019140960648655891,-0.003265942446887493,20.59518814086914,1000,1,-0.005007260944694281,0.0049777887761592865,0.056535303592681885,0.00010314674000255764,1.0000333786010742,2263.801804931,113.4693374633789,0.929323673248291,0,1.0000333786010742,0.056384917348623276,380000.0,2.3658563804929145e-05,0,0.056535303592681885,-0.001138606807217002,-3.051757735406113e-09,10,0.19210711121559143,0.640255331993103,0.9378355145454407,0.06832695007324219,-0.2776814103126526,18,0.5379605293273926,1743308077.6738424,1.0000333786010742,-18680.134765625,0
2262.18505859375,1.1552906036376953,-0.07990849018096924,0.32575932145118713,20,176.97071838378906,10.829999923706055,92.43263244628906,0.014984671026468277,-2.941201686859131,0.6942774057388306,1.3384062051773071,0.005790834780782461,0.0005415058694779873,20.580366134643555,1000,1,0.0007835738360881805,0.005519294645637274,0.04149194806814194,0.00012724888802040368,1.0001132488250732,2376.740516796,113.01304626464844,0.9226272702217102,0,1.0001132488250732,0.03809598833322525,400000.0,8.007910219021142e-05,0,0.04149194806814194,0.007133537903428078,-7.629394338515283e-10,10,0.2061416357755661,0.6103515625,0.8579270243644714,0.18152496218681335,-0.26153579354286194,19,1.7354636192321777,1743308190.8014753,1.0001131296157837,-7827.23291015625,0
2375.142822265625,1.2846773862838745,-0.10557711124420166,0.354123592376709,21,177.24696350097656,8.359999656677246,92.28827667236328,0.012118292972445488,-3.042658805847168,0.8230811357498169,1.3504101037979126,-0.004235642496496439,0.001972824800759554,20.54861068725586,1000,1,-0.0034520686604082584,0.007492119446396828,0.029521919786930084,0.00010299893619958311,1.0006736516952515,2490.310865095,112.8369140625,0.9338461756706238,0,1.0006736516952515,0.029466712847352028,420000.0,0.0004763155593536794,0,0.029521919786930084,0.0008179314900189638,4.577636492086867e-09,10,0.20058953762054443,0.5154998898506165,0.7523499131202698,0.11261790990829468,-0.2734474241733551,20,1.0895880460739136,1743308303.7403412,1.0006736516952515,-5767.255859375,0
2488.684814453125,1.736067771911621,-0.18818581104278564,0.33617284893989563,22,176.29803466796875,6.150000095367432,92.54977416992188,0.006635840982198715,-3.159635543823242,0.6560095548629761,1.3506354093551636,0.004789872327819467,-0.00013331370428204536,20.894460678100586,1000,1,0.0013378036674112082,0.007358805742114782,0.046473950147628784,0.00014153843221720308,1.0008716583251953,2603.277570093,113.44425964355469,0.9340669512748718,0,1.0008716583251953,0.044061966240406036,440000.0,0.0006164116784930229,0,0.046473950147628784,0.004000695887953043,-2.555847089524832e-08,10,0.21461181342601776,0.7065748572349548,0.5641641020774841,0.10645937919616699,-0.27654847502708435,21,0.55014967918396,1743308417.3106937,1.0008716583251953,-5699.70166015625,0
2601.666748046875,3.071533203125,-0.3431674689054489,0.3584047257900238,23,177.2218475341797,5.989999771118164,92.07413482666016,0.002119910204783082,-3.3171465396881104,0.6577208638191223,1.3390889167785645,-0.003920149058103561,-0.0004300670698285103,20.778743743896484,1000,1,-0.0025823453906923532,0.006928738672286272,0.04623241722583771,0.00010608360753394663,0.9999536275863647,2716.309331821,112.8529052734375,0.9235041737556458,0,0.9999536275863647,0.04606815427541733,460000.0,3.279030352132395e-05,0,0.04623241722583771,-0.0005901041440665722,-2.4414061883248905e-08,10,0.23551487922668457,0.7489132285118103,0.22099663317203522,0.03703785687685013,-0.2889247238636017,22,0.25165441632270813,1743308530.2773125,0.99995356798172,-16925.19140625,0
2714.693359375,1.3255609273910522,0.23575417697429657,0.35035112500190735,24,177.1304168701172,6.199999809265137,92.37950134277344,0.01138230413198471,-3.409153461456299,0.6967878937721252,1.339441180229187,0.0022882763878442347,0.001389817800372839,20.53162956237793,1000,1,-0.00029406900284811854,0.008318556472659111,0.04119350016117096,0.00013070910063106567,1.0001609325408936,2829.72920038,112.91116333007812,0.924213707447052,0,1.0001609325408936,0.040375884622335434,480000.0,0.00011374030145816505,0,0.04119350016117096,0.003050632309168577,1.5258788677030566e-09,10,0.19156472384929657,0.7534377574920654,0.4567508101463318,0.11178586632013321,-0.3129047751426697,23,0.4336605370044708,1743308643.3092253,1.000160813331604,-3377.149169921875,0
2828.04443359375,3.3012821674346924,-0.20962470769882202,0.29712584614753723,25,176.6224365234375,6.230000019073486,92.28546142578125,0.0018351111793890595,-3.8792312145233154,0.7663171887397766,1.3250573873519897,-0.0007365673664025962,0.001949043944478035,20.950395584106445,1000,1,-0.0010306363692507148,0.010267600417137146,0.03405749797821045,0.00017141710850410163,1.0000919103622437,2943.04300185,113.23590087890625,0.9113537669181824,0,1.0000919103622437,0.03394598513841629,500000.0,6.49623543722555e-05,0,0.03405749797821045,0.00045237457379698753,1.1444091896350983e-08,10,0.18883274495601654,0.6364833116531372,0.24712610244750977,0.06796345859766006,-0.3176414668560028,24,0.25453975796699524,1743308756.7286634,1.0000919103622437,-21150.029296875,0
2941.426025390625,2.526721715927124,0.02045002579689026,0.314904123544693,26,176.69264221191406,5.889999866485596,92.48521423339844,0.003132663667201996,-4.028751373291016,0.6260291934013367,1.309867024421692,-0.003662949544377625,0.0018231868743896484,20.705663681030273,1000,1,-0.00469358591362834,0.012090787291526794,0.05103177949786186,0.00016781997692305595,1.0002384185791016,3055.919499224,113.19090270996094,0.8987709879875183,0,1.0002384185791016,0.05045102909207344,520000.0,0.0001686436153249815,0,0.05103177949786186,-0.0013488144613802433,-2.2888182460434336e-09,10,0.2158738374710083,0.8852846622467041,0.2675761282444,0.0772930234670639,-0.3239431083202362,25,0.28051328659057617,1743308870.042823,1.0002384185791016,-11074.2568359375,0
3054.30615234375,1.7641656398773193,0.22707802057266235,0.37247201800346375,27,177.36749267578125,6.010000228881836,92.32430267333984,0.006426145788282156,-4.2260284423828125,0.7215542793273926,1.3011159896850586,0.001331573585048318,-0.0032467497512698174,20.435909271240234,1000,1,-0.003362012328580022,0.008844037540256977,0.03841420263051987,9.743386908667162e-05,1.0006208419799805,3169.900282766,112.76023864746094,0.892582356929779,0,1.0006208419799805,0.03841026499867439,540000.0,0.00043905776692554355,0,0.03841420263051987,0.00015904707834124565,-7.629394005448376e-09,10,0.18327805399894714,0.8046260476112366,0.4946541488170624,0.08380889892578125,-0.3428577184677124,26,0.23757754266262054,1743308982.919327,1.0006208419799805,-5620.7744140625,0
3168.199462890625,1.9268757104873657,-0.03851822018623352,0.3708026707172394,28,175.78221130371094,6.849999904632568,92.68477630615234,0.005386687815189362,-4.045863628387451,0.8224208950996399,1.3039089441299438,-0.00304976268671453,-5.842931568622589e-05,21.09235191345215,1000,1,-0.006411775015294552,0.008785608224570751,0.029569335281848907,9.558447345625609e-05,1.0014259815216064,3283.316006368,113.77715301513672,0.8942921757698059,0,1.0014259815216064,0.02842635288834572,560000.0,0.0010082649532705545,0,0.029569335281848907,-0.002481309464201331,-5.340575981449547e-09,10,0.2283557653427124,0.6548903584480286,0.45613592863082886,0.05406588688492775,-0.3291993737220764,27,0.4294489622116089,1743309096.9000754,1.001425862312317,-8710.7900390625,0
3281.70654296875,1.6729013919830322,-0.10858064889907837,0.3306504487991333,29,176.5183868408203,5.409999847412109,92.5041275024414,0.0071464222855865955,-3.8799643516540527,0.8989935517311096,1.2944436073303223,0.0001797187142074108,-0.0002967873588204384,20.798494338989258,1000,1,-0.006232056301087141,0.008488820865750313,0.024746665731072426,0.00015552356489934027,1.0000629425048828,3396.312245449,113.30264282226562,0.8848094940185547,0,1.0000629425048828,0.024357503280043602,580000.0,4.4563337723957375e-05,0,0.024746665731072426,-0.0016676699742674828,3.814697002724188e-09,10,0.188212588429451,0.6499509811401367,0.3475552797317505,0.12460177391767502,-0.3345320224761963,28,0.2131304144859314,1743309210.3158302,1.0000629425048828,-4095.4638671875,0
3394.702880859375,4.278975009918213,-0.21504223346710205,0.34933143854141235,30,177.17330932617188,5.150000095367432,92.38115692138672,0.0010923115769401193,-3.594822406768799,0.9769993424415588,1.284971833229065,0.005388378631323576,-0.00019379332661628723,20.502634048461914,1000,1,-0.0008436776697635651,0.008295027539134026,0.02095276117324829,0.00013257125101517886,1.0004932880401611,3509.827805055,112.88381958007812,0.876314640045166,0,1.0004932880401611,0.02091887965798378,600000.0,0.0003487511130515486,0,0.02095276117324829,0.0001923762320075184,3.051757735406113e-09,10,0.20033298432826996,0.5651217699050903,0.13251304626464844,0.027286283671855927,-0.31987619400024414,29,0.06770515441894531,1743309323.3119695,1.0004931688308716,-24280.833984375,0
3508.188232421875,2.4363179206848145,0.34725314378738403,0.34186404943466187,31,176.40830993652344,5.190000057220459,92.64999389648438,0.0033694638404995203,-3.4032742977142334,0.9234399199485779,1.2881420850753784,3.068952355533838e-05,-9.782146662473679e-05,20.723331451416016,1000,1,-0.0008129881462082267,0.008197206072509289,0.023453762754797935,0.00012195597810205072,0.999974250793457,3623.898975838,113.37334442138672,0.8796560168266296,0,0.999974250793457,0.023446334525942802,620000.0,1.8235579773318022e-05,0,0.023453762754797935,0.00015820527914911509,2.2888182460434336e-09,10,0.20562541484832764,0.6887823343276978,0.47976619005203247,0.04245283454656601,-0.3335835039615631,30,0.09929421544075012,1743309436.8274896,0.999974250793457,-7994.1357421875,0
3622.29248046875,3.1350197792053223,-0.32441769540309906,0.32962414622306824,32,175.49989318847656,3.9100000858306885,93.25759887695312,0.0020349198020994663,-3.1242926120758057,1.0388683080673218,1.2884900569915771,-0.0028678247472271323,0.001022636890411377,20.702545166015625,1000,1,-0.003680812893435359,0.009219842962920666,0.018531423062086105,0.00012661521031986922,0.9991833567619324,3737.719263608,113.96018981933594,0.8803494572639465,0,0.9991833567619324,0.01766367070376873,640000.0,0.0005774399032816291,0,0.018531423062086105,-0.0013288399204611778,-7.629394005448376e-09,10,0.17784766852855682,0.6550299525260925,0.1553484946489334,0.06947171688079834,-0.31584540009498596,31,0.17100919783115387,1743309550.898593,0.9991833567619324,-7512.8193359375,0
3736.074462890625,5.6556077003479,-0.007395341992378235,0.33631330728530884,33,175.94351196289062,3.009999990463257,93.10693359375,0.0006252654711715877,-3.068610429763794,0.8140298128128052,1.2959717512130737,0.004827067023143172,-0.0013973917812108994,20.56587791442871,1000,1,0.0011462541297078133,0.007822451181709766,0.030182084068655968,0.00012353276542853564,0.999678373336792,3850.503896622,113.6728515625,0.8870626091957092,0,0.999678373336792,0.029965292662382126,660000.0,0.00022742438886780292,0,0.030182084068655968,0.0003681774251163006,3.814697002724188e-09,10,0.2082279920578003,0.7841256260871887,0.14795315265655518,0.02665542997419834,-0.32689496874809265,32,0.11886071413755417,1743309664.71899,0.999678373336792,-14489.7529296875,0
3848.905029296875,1.6368176937103271,0.12505707144737244,0.3595387041568756,34,177.49282836914062,3.0899999141693115,92.37271881103516,0.007464982569217682,-2.9185123443603516,0.9805495738983154,1.300615668296814,-0.0007555149495601654,0.0023377547040581703,20.307865142822266,1000,1,0.00039073918014764786,0.010160205885767937,0.020801309496164322,0.00012152806448284537,0.9999340772628784,3963.395538552,112.68060302734375,0.8916493058204651,0,0.9999340772628784,0.020310891792178154,680000.0,4.664251900976524e-05,0,0.020801309496164322,0.001913366257213056,7.438659466174613e-09,10,0.20859676599502563,0.6183466911315918,0.2730102241039276,0.07440422475337982,-0.3457302749156952,33,0.28192299604415894,1743309777.5038042,0.9999340176582336,-1279.030029296875,0
3961.77685546875,8.254021644592285,-0.19400814175605774,0.30014941096305847,35,177.34780883789062,2.9200000762939453,92.30785369873047,0.00029355130391195416,-2.828972101211548,1.151925802230835,1.2951446771621704,0.0005694448482245207,0.0006556864827871323,20.46487045288086,1000,1,0.0009601840283721685,0.010815892368555069,0.015072339214384556,0.00015668281412217766,0.9998387098312378,4076.165462075,112.77275085449219,0.8878944516181946,0,0.9998387098312378,0.01477259024977684,700000.0,0.00011407746933400631,0,0.015072339214384556,0.0002966391621157527,-7.629394338515283e-10,10,0.18410883843898773,0.4943702220916748,0.07900208234786987,0.02297326922416687,-0.35633739829063416,34,0.22501398622989655,1743309890.3953273,0.999838650226593,-29044.681640625,0
4074.517333984375,12.613055229187012,-0.027581118047237396,0.30150240659713745,36,177.58981323242188,2.0199999809265137,92.18856811523438,0.0001257056719623506,-2.9607653617858887,0.98103928565979,1.2728132009506226,0.0001952843740582466,-0.001073969528079033,20.430477142333984,1000,1,0.0011554684024304152,0.009741922840476036,0.020780548453330994,0.0001665386080276221,1.0013368129730225,4189.521192309,112.61907196044922,0.8691205978393555,0,1.0013368129730225,0.020520830526947975,720000.0,0.0009452133090235293,0,0.020780548453330994,0.0001806948275770992,-4.1961669694501325e-09,10,0.20657052099704742,0.6077870726585388,0.05142096430063248,0.01031369250267744,-0.28991350531578064,35,0.1457052379846573,1743310003.1650662,1.001336693763733,-32457.3515625,0
