Misc/Alpha,Misc/H_inv_g,Time/Rollout,_step,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Train/StopIter,Safety/shield_adv_c,Misc/AcceptanceStep,Time/FPS,Train/PolicyRatio/Min,Train/Epoch,_runtime,Safety/EpCostShield,Loss/Loss_pi,Misc/xHx,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Value/reward,Train/LR,Loss/Loss_pi/Delta,Misc/FinalStepNorm,Value/cost,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Value/Adv,Time/Epoch,Time/Total,Metrics/EpCost,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Train/Entropy,Misc/gradient_norm,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Train/KL,_timestamp,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Time/Update
1.9175653457641602,0.1253174990415573,105.60926055908203,1,0.03599999472498894,3.180950164794922,10,0.19892415404319763,1,160.5996856689453,0.9997034072875977,0,238.679783669,24.700000762939453,0.008527872152626514,0.005439122207462788,0.9821937084197998,0,0.044999994337558746,-0.2023133486509323,0,0.008527872152626514,0.24030449986457825,0.06074172258377075,1000,0.03599999472498894,0.9997034072875977,0.044999994337558746,20000,2.5939939973795845e-08,124.53324127197266,124.53605651855469,5.949999809265137,0.04963642731308937,0,1.4008022546768188,0.10895182192325592,0.03599999472498894,0.006094175856560469,0.044999994337558746,0.9997034072875977,3.180950164794922,0.00020975081133656204,0.0004235956585034728,1747250407.1568944,-0.23957152664661407,0.006094175856560469,18.923961639404297
2.092543840408325,0.15335942804813385,79.19711303710938,2,0.07038773596286774,3.05013370513916,10,0.3910195827484131,1,203.25411987304688,1.0000829696655273,1,343.474754341,24.950000762939453,0.008267073892056942,0.004567514639347792,0.9685648083686829,0,0.08000873774290085,-0.17140692472457886,0,-0.00026079826056957245,0.32091131806373596,0.35251685976982117,1000,0.07038773596286774,1.0000829696655273,0.08000873774290085,40000,1.0681151962899094e-08,98.39898681640625,223.0598907470703,9.949999809265137,1.0180904865264893,0,1.3869308233261108,0.07531577348709106,0.07038773596286774,0.0030180360190570354,0.08000873774290085,1.0000829696655273,6.231083869934082,5.861227327841334e-05,0.00032965096761472523,1747250505.6464844,-0.26092329621315,-0.0030761398375034332,19.201847076416016
2.025639772415161,0.1879197657108307,85.10005950927734,3,0.10320010781288147,12.749571800231934,10,1.1777499914169312,1,191.0583038330078,0.9992641806602478,2,445.706546573,93.55000305175781,0.10862147063016891,0.004874214995652437,0.9760883450508118,0,0.11044581234455109,-0.12236850708723068,0,0.10035439673811197,0.38065779209136963,0.9433016777038574,1000,0.10320010781288147,0.9992641806602478,0.11044581234455109,60000,1.2207030941624453e-08,104.68008422851562,327.8290710449219,19.450000762939453,1.2535250186920166,0,1.3946806192398071,0.04169341176748276,0.10320010781288147,0.0025282178539782763,0.11044581234455109,0.9992641806602478,18.980655670166016,0.0005203168839216232,0.00018916811677627265,1747250610.4410133,-0.14401298761367798,-0.0004898181650787592,19.58000373840332
1.4140211343765259,0.1800135225057602,83.1439437866211,4,0.13686427474021912,-10.92381763458252,10,0.21902421116828918,1,195.8257598876953,0.999335527420044,3,543.201308038,31.0,-0.0320420116186142,0.010002710856497288,0.9801484942436218,0,0.14028720557689667,-0.09944813698530197,0,-0.1406634822487831,0.25454291701316833,1.639266014099121,1000,0.13686427474021912,0.999335527420044,0.14028720557689667,80000,0.0,102.13160705566406,430.0836181640625,18.975000381469727,3.7632813453674316,0,1.3988566398620605,0.2085285484790802,0.13686427474021912,0.002092470182105899,0.14028720557689667,0.999335527420044,8.056838035583496,0.0004698530538007617,0.0004922307562083006,1747250712.6732516,-0.08873394131660461,-0.0004357476718723774,18.987648010253906
2.1482088565826416,0.1446583867073059,78.13905334472656,5,0.17110802233219147,-2.0932469367980957,10,-0.4732259511947632,1,205.31002807617188,0.9996659159660339,4,643.442765639,33.099998474121094,-0.017431175336241722,0.00433387141674757,0.9759934544563293,0,0.17009736597537994,-0.07458896189928055,0,0.014610836282372475,0.3107564449310303,1.5124244689941406,1000,0.17110802233219147,0.9996659159660339,0.17009736597537994,100000,2.8228759774151513e-08,97.41365814208984,527.5892333984375,18.309999465942383,3.4667391777038574,0,1.3944543600082397,0.08503361791372299,0.17110802233219147,0.00250534201040864,0.17009736597537994,0.9996659159660339,5.9635910987854,0.00023627524205949157,0.0003617280744947493,1747250810.168115,-0.05644793435931206,0.00041287182830274105,19.274578094482422
2.3318111896514893,0.13661552965641022,80.92119598388672,6,0.20580968260765076,1.235867977142334,10,0.480881929397583,1,199.71951293945312,0.9997960925102234,5,747.669148687,52.150001525878906,0.044696688652038574,0.0036782564129680395,0.9625813364982605,0,0.20114965736865997,-0.06289316713809967,0,0.062127863988280296,0.3185616433620453,1.4445781707763672,1000,0.20580968260765076,0.9997960925102234,0.20114965736865997,120000,-1.0299681996173149e-08,100.14044189453125,627.8125610351562,22.75,2.8474552631378174,0,1.380614161491394,0.06843597441911697,0.20580968260765076,0.005489279516041279,0.20114965736865997,0.9997960925102234,7.199459075927734,0.00014419842045754194,0.00031512632267549634,1747250910.4093387,0.014255166053771973,0.002983937505632639,19.219215393066406
1.9436266422271729,0.16081112623214722,84.29701232910156,7,0.24090483784675598,0.5080385208129883,10,-0.09899121522903442,1,192.53538513183594,0.9975283145904541,6,845.941260657,69.8499984741211,0.07733864337205887,0.005294238217175007,0.9452202916145325,0,0.23349425196647644,-0.045384183526039124,0,0.032641954720020294,0.31255680322647095,1.5982338190078735,1000,0.24090483784675598,0.9975283145904541,0.23349425196647644,140000,-3.051757735406113e-09,103.87701416015625,731.7928466796875,25.739999771118164,3.5937721729278564,0,1.3624786138534546,0.10515520721673965,0.24090483784675598,0.004700091667473316,0.23349425196647644,0.9975283145904541,7.707497596740723,0.001747745554894209,0.00031731196213513613,1747251014.6351447,0.19427524507045746,-0.0007891878485679626,19.579975128173828
2.1747982501983643,0.15571703016757965,79.15948486328125,8,0.27606400847435,-3.0345349311828613,10,-0.9407785534858704,1,203.7947998046875,0.9993370771408081,7,945.439335955,31.399999618530273,-0.01769126020371914,0.004228545352816582,0.9372532367706299,0,0.26511579751968384,-0.021902471780776978,0,-0.09502990357577801,0.3386531174182892,1.4796302318572998,1000,0.27606400847435,0.9993370771408081,0.26511579751968384,160000,-2.2888182460434336e-09,98.13793182373047,830.2860107421875,19.389999389648438,3.1885616779327393,0,1.354047179222107,0.06382543593645096,0.27606400847435,0.00480576790869236,0.26511579751968384,0.9993370175361633,4.672962665557861,0.00046875723637640476,0.0002594934485387057,1747251112.907904,0.21717029809951782,0.00010567624121904373,18.97840690612793
1.7578319311141968,0.18555621802806854,80.1829605102539,9,0.31136831641197205,1.8734359741210938,10,1.202351689338684,1,201.16160583496094,0.9989315867424011,8,1045.86322806,61.599998474121094,0.07445387542247772,0.006472538225352764,0.9273399710655212,0,0.2976612448692322,-0.007194380275905132,0,0.09214513562619686,0.32617661356925964,0.8926311731338501,1000,0.31136831641197205,0.9989315867424011,0.2976612448692322,180000,-1.5258788677030566e-09,99.42255401611328,929.833984375,20.600000381469727,3.3213210105895996,0,1.3431874513626099,0.0858316421508789,0.31136831641197205,0.008287881501019001,0.2976612448692322,0.9989315867424011,6.546398639678955,0.0007554682088084519,0.0003005213802680373,1747251212.4061117,0.3741377890110016,0.003482113592326641,19.239566802978516
1.5880831480026245,0.1713494509458542,80.81875610351562,10,0.3466450273990631,-1.1169681549072266,10,1.7151554822921753,1,199.26324462890625,1.0000016689300537,9,1144.655559073,44.79999923706055,-0.031061002984642982,0.007930179126560688,0.9160335659980774,0,0.3302602171897888,0.016616210341453552,0,-0.1055148784071207,0.27211716771125793,2.0754306316375732,1000,0.3466450273990631,1.0000016689300537,0.3302602171897888,200000,1.5258788677030566e-09,100.36973571777344,1030.2779541015625,19.030000686645508,4.504039287567139,0,1.3310354948043823,0.21958614885807037,0.3466450273990631,0.005514655262231827,0.3302602171897888,1.0000015497207642,5.4294304847717285,1.1246181657043053e-06,0.0003622171061579138,1747251312.8300176,0.4141941964626312,-0.0027732262387871742,19.55095672607422
