_step,Value/Adv,_timestamp,Misc/Alpha,Metrics/EpRet,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Train/LR,Time/Rollout,Value/reward,Safety/EpCostShield,Loss/Loss_cost_critic/Delta,Train/Epoch,Train/PolicyRatio,Misc/FinalStepNorm,Misc/xHx,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi/Delta,Value/cost,Safety/shield_adv_c,Train/KL,Misc/gradient_norm,Loss/Loss_pi,Time/Epoch,Misc/AcceptanceStep,Train/PolicyRatio/Std,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Train/Entropy,Metrics/EpLen,TotalEnvSteps,Safety/shield_violation,Time/FPS,Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic,Metrics/EpCost,Misc/H_inv_g,_runtime,Train/StopIter,Time/Update,Train/PolicyStd,Time/Total,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Std
36,-1.5258788677030566e-09,1746537416.7092705,2.541646718978882,7.855558395385742,0.7542935013771057,0.7587906122207642,0,96.94674682617188,1.5825430154800415,3.0250000953674316,-0.543269157409668,35,1.004071831703186,0.2752772271633148,0.003095980267971754,1.0040719509124756,0.7587906122207642,0.7542935013771057,0.7587906122207642,0.0027836859226226807,0.4521397352218628,0.00691180769354105,0.0003266753919888288,0.09682026505470276,-0.34176886081695557,119.9876480102539,1,0.0028792480006814003,0.070436991751194,-0.00426153838634491,0,1.6635421514511108,500,720000.0,0.8024033308029175,166.68382263183594,0.7542935013771057,1.429099440574646,0.5799999833106995,0.1083066388964653,4540.48021362,10,23.040882110595703,1.3104572296142578,4420.41259765625,1.0040719509124756,0
37,4.577636492086867e-09,1746537535.5062075,2.664078712463379,8.061132431030273,0.761172890663147,0.7680026292800903,0,96.34760284423828,1.5983182191848755,9.5,1.552888035774231,36,1.004251480102539,0.28331586718559265,0.002817956730723381,1.004251480102539,0.7680026292800903,0.761172890663147,0.7680026292800903,0.045321494340896606,0.44150468707084656,-0.045634813606739044,0.000299917213851586,0.09617625176906586,-0.29644736647605896,118.7289047241211,1,0.003006306476891041,0.08812547475099564,0.017688482999801636,0,1.6742395162582397,500,740000.0,0.6209680438041687,168.45098876953125,0.761172890663147,2.981987476348877,1.059999942779541,0.10634665936231613,4662.840874061,10,22.38127899169922,1.3262401819229126,4539.4541015625,1.004251480102539,0
38,1.8882751362525596e-08,1746537657.8666775,2.0072782039642334,9.459648132324219,0.7678720951080322,0.7781082391738892,0,99.51768493652344,1.8145250082015991,18.600000381469727,3.4003543853759766,37,1.003493309020996,0.26598939299583435,0.004963797051459551,1.003493309020996,0.7781082391738892,0.7678720951080322,0.7781082391738892,0.05926944315433502,0.5302168130874634,-0.10119594633579254,0.0003356509259901941,0.14292579889297485,-0.23717792332172394,122.29877471923828,1,0.0024701987858861685,0.12489160150289536,0.03676612675189972,0,1.6823457479476929,500,760000.0,0.9323722720146179,163.533935546875,0.7678720951080322,6.3823418617248535,3.119999885559082,0.13251246511936188,4780.344955503,10,22.781070709228516,1.3413238525390625,4661.8203125,1.003493309020996,0
39,-7.629394338515283e-10,1746537775.3703427,2.8215479850769043,9.364026069641113,0.7743761539459229,0.7873073816299438,0,94.84344482421875,1.5709275007247925,0.0,-5.503429532051086,38,1.0053482055664062,0.28064796328544617,0.002512195147573948,1.0053482055664062,0.7873073816299438,0.7743761539459229,0.7873073816299438,-0.09861119091510773,0.23006024956703186,0.00860473420470953,0.00034252365003339946,0.07936917990446091,-0.33578911423683167,117.40719604492188,1,0.003781808540225029,0.09398523718118668,-0.03090636432170868,0,1.6933647394180298,500,780000.0,0.10330798476934433,170.34730529785156,0.7743761539459229,0.8789123296737671,2.869999885559082,0.09946595132350922,4900.903561911,10,22.56372833251953,1.3598026037216187,4779.2939453125,1.0053482055664062,0
40,-1.4114379887075756e-08,1746537895.9291193,2.7763915061950684,9.626991271972656,0.7805621027946472,0.7961391806602478,0,97.60388946533203,1.7383644580841064,4.800000190734863,0.5725867748260498,39,1.0045219659805298,0.27805331349372864,0.0025945790112018585,1.0045220851898193,0.7961391806602478,0.7805621027946472,0.7961391806602478,0.03678286075592041,0.21001186966896057,0.07073818892240524,0.00032741681206971407,0.08322183787822723,-0.29900625348091125,120.471435546875,1,0.0031975407619029284,0.10085775703191757,0.006872519850730896,0,1.7062439918518066,500,800000.0,0.22813154757022858,166.0144500732422,0.7805621027946472,1.451499104499817,1.8600000143051147,0.10014917701482773,5020.061499761,10,22.86751937866211,1.379622459411621,4899.869140625,1.0045220851898193,0
41,5.340575981449547e-09,1746538015.087294,2.5272645950317383,9.140172958374023,0.7862857580184937,0.8046357035636902,0,96.722412109375,1.6884775161743164,4.75,0.24892759323120117,40,1.002597689628601,0.29161936044692993,0.0031313179060816765,1.002597689628601,0.8046357035636902,0.7862857580184937,0.8046357035636902,0.010582119226455688,0.13582442700862885,0.06321197748184204,0.0003033245448023081,0.06325279176235199,-0.28842413425445557,119.06926727294922,1,0.0018368158489465714,0.0928264856338501,-0.008031271398067474,0,1.7108906507492065,500,820000.0,0.2408672422170639,167.96945190429688,0.7862857580184937,1.700426697731018,0.6499999761581421,0.11538932472467422,5141.412387711,10,22.346834182739258,1.386414885520935,5019.021484375,1.002597689628601,0
42,4.577636492086867e-09,1746538136.4383776,2.335918664932251,10.566985130310059,0.7919307947158813,0.8136662840843201,0,98.73408508300781,2.0291411876678467,13.399999618530273,3.2772620916366577,41,1.0024150609970093,0.2914060354232788,0.003665332216769457,1.0024150609970093,0.8136662840843201,0.7919307947158813,0.8136662840843201,0.03136900067329407,0.22022348642349243,0.2717074155807495,0.00033908456680364907,0.0894172340631485,-0.2570551335811615,121.26242065429688,1,0.0017076778458431363,0.1254270076751709,0.0326005220413208,0,1.698365569114685,500,840000.0,0.3694031834602356,164.93154907226562,0.7919307947158813,4.977688789367676,2.990000009536743,0.12475007027387619,5260.10552946,10,22.528322219848633,1.3709745407104492,5140.36865234375,1.0024150609970093,0
43,3.814697002724188e-09,1746538255.1307054,2.047415018081665,10.891674995422363,0.797919750213623,0.8228952288627625,0,96.51522064208984,1.88582181930542,10.324999809265137,-1.532546043395996,42,1.0013574361801147,0.2733463644981384,0.004771086852997541,1.0013574361801147,0.8228952288627625,0.797919750213623,0.8228952288627625,0.021820947527885437,0.00928895827382803,0.08619570732116699,0.00032860241481103003,0.14887815713882446,-0.23523418605327606,118.5870590209961,1,0.0009598241886124015,0.10741501301527023,-0.018011994659900665,0,1.6890006065368652,500,860000.0,0.1228557750582695,168.6524658203125,0.797919750213623,3.4451427459716797,5.789999961853027,0.13350804150104523,5381.681294563,10,22.071823120117188,1.3618608713150024,5259.0400390625,1.0013574361801147,0
44,7.629394338515283e-10,1746538376.7073224,2.3084323406219482,10.455413818359375,0.8042203187942505,0.832241952419281,0,98.79939270019531,1.8760038614273071,9.600000381469727,0.02082085609436035,43,1.0032421350479126,0.26745766401290894,0.0037531377747654915,1.0032422542572021,0.832241952419281,0.8042203187942505,0.832241952419281,-0.053804680705070496,0.14577558636665344,0.06598742306232452,0.00041275855619460344,0.11435087025165558,-0.28903886675834656,121.48822021484375,1,0.0022926200181245804,0.09759926795959473,-0.009815745055675507,0,1.6832609176635742,500,880000.0,0.40803462266921997,164.62501525878906,0.8042203187942505,3.46596360206604,5.730000019073486,0.11586116254329681,5502.363462475,10,22.68880844116211,1.3544820547103882,5380.65087890625,1.0032422542572021,0
45,4.76837147544984e-09,1746538497.389472,1.5473531484603882,10.335174560546875,0.811227023601532,0.8430978059768677,0,98.43475341796875,2.030050277709961,23.899999618530273,4.073863744735718,44,1.0015305280685425,0.26725730299949646,0.008353155106306076,1.0015305280685425,0.8430978059768677,0.811227023601532,0.8430978059768677,0.09725567698478699,0.4003177285194397,0.2821667492389679,0.00036435917718335986,0.13279972970485687,-0.19178318977355957,120.60906219482422,1,0.0010822187177836895,0.13023914396762848,0.03263987600803375,0,1.6780058145523071,500,900000.0,1.1776918172836304,165.82501220703125,0.811227023601532,7.539827346801758,8.520000457763672,0.17271900177001953,5624.448177112,10,22.174287796020508,1.3502593040466309,5501.3369140625,1.0015305280685425,0
46,-6.103515470812226e-09,1746538619.4741814,1.7181575298309326,10.893418312072754,0.818933367729187,0.8547247648239136,0,99.57469940185547,2.083827257156372,17.625,0.9747476577758789,45,1.0014015436172485,0.27582302689552307,0.006774907931685448,1.001401662826538,0.8547247648239136,0.818933367729187,0.8547247648239136,-0.10027685761451721,0.6624501347541809,0.3432496190071106,0.0003436020342633128,0.15823082625865936,-0.2920600473880768,121.99407958984375,1,0.0009910691296681762,0.11214379966259003,-0.018095344305038452,0,1.6770892143249512,500,920000.0,1.9800400733947754,163.9423828125,0.818933367729187,8.514575004577637,8.84000015258789,0.16053418815135956,5742.079812726,10,22.419357299804688,1.3548402786254883,5623.3984375,1.001401662826538,0
47,-4.577636492086867e-09,1746538737.1056564,2.4289793968200684,10.239479064941406,0.8264915943145752,0.8655208349227905,0,95.22600555419922,1.8913781642913818,2.200000047683716,-6.7186713218688965,46,1.0055192708969116,0.286103755235672,0.0033898544497787952,1.0055192708969116,0.8655208349227905,0.8264915943145752,0.8655208349227905,-0.04867348074913025,0.33049264550209045,-0.1540752649307251,0.0003328594611957669,0.11563374102115631,-0.34073352813720703,117.56784057617188,1,0.003902741940692067,0.09433193504810333,-0.017811864614486694,0,1.6757606267929077,500,940000.0,1.1377825736999512,170.1145477294922,0.8264915943145752,1.7959036827087402,3.5999999046325684,0.11778765171766281,5865.391130358,10,22.341814041137695,1.3527097702026367,5741.056640625,1.0055192708969116,0
48,5.722045615108584e-10,1746538860.4166276,1.8928911685943604,10.33907699584961,0.8347064256668091,0.8779380917549133,0,100.93476867675781,2.021456718444824,25.950000762939453,4.799248218536377,47,1.0020751953125,0.27036580443382263,0.005581846926361322,1.0020751953125,0.8779380917549133,0.8347064256668091,0.8779380917549133,0.19708196818828583,0.4236609935760498,0.586830198764801,0.0003463703906163573,0.13466809689998627,-0.1436515599489212,123.21142578125,1,0.001467440859414637,0.09195786714553833,-0.0023740679025650024,0,1.6843219995498657,500,960000.0,1.8539859056472778,162.32261657714844,0.8347064256668091,6.595151901245117,8.739999771118164,0.1428321897983551,5983.153760567,10,22.276622772216797,1.3627634048461914,5864.33203125,1.0020751953125,0
49,3.433227480087453e-09,1746538978.1792593,2.244748830795288,10.091898918151855,0.8432988524436951,0.8898940086364746,0,95.63341522216797,2.007941484451294,6.5,-3.2573347091674805,48,1.003890037536621,0.2870791554450989,0.003969112411141396,1.003890037536621,0.8898940086364746,0.8432988524436951,0.8898940086364746,-0.1957237869501114,0.25915640592575073,-0.3154976963996887,0.00037048652302473783,0.07128351926803589,-0.3393753468990326,117.66932678222656,1,0.0027507280465215445,0.09048478305339813,-0.0014730840921401978,0,1.677303433418274,500,980000.0,1.2657926082611084,169.96783447265625,0.8432988524436951,3.3378171920776367,7.25,0.12788920104503632,6103.375774636,10,22.035884857177734,1.3545564413070679,5982.11572265625,1.003890037536621,0
50,-3.051757735406113e-09,1746539098.4012244,2.650930881500244,9.929902076721191,0.8512058854103088,0.9008097052574158,0,98.1534194946289,1.8514541387557983,0.4749999940395355,-2.120939254760742,49,1.0035375356674194,0.25731468200683594,0.002845978830009699,1.0035375356674194,0.9008097052574158,0.8512058854103088,0.9008097052574158,0.1305621713399887,0.15708871185779572,-0.014549207873642445,0.0003620029892772436,0.09469611197710037,-0.20881317555904388,120.12017059326172,1,0.0025014434941112995,0.08169709891080856,-0.008787684142589569,0,1.6921793222427368,500,1000000.0,0.6542223691940308,166.4999237060547,0.8512058854103088,1.2168779373168945,0.6200000047683716,0.09706578403711319,6221.317149898,10,21.96673011779785,1.3778458833694458,6102.32421875,1.0035375356674194,0
51,-5.7220459481754915e-09,1746539216.3426983,3.0087153911590576,9.966791152954102,0.8583911061286926,0.9108766317367554,0,95.54556274414062,2.09568190574646,1.399999976158142,-0.12480878829956055,50,1.0022093057632446,0.26051098108291626,0.0022093565203249454,1.0022094249725342,0.9108766317367554,0.8583911061286926,0.9108766317367554,-0.06627307832241058,0.178884819149971,-0.09361369162797928,0.00031304225558415055,0.13860109448432922,-0.27508625388145447,117.85675048828125,1,0.0015622993232682347,0.08417247235774994,0.0024753734469413757,0,1.6993613243103027,500,1020000.0,0.7459080219268799,169.69754028320312,0.8583911061286926,1.092069149017334,0.0,0.08658545464277267,6341.277324622,10,22.31116485595703,1.3915420770645142,6220.28564453125,1.0022094249725342,0
52,-4.00543198608716e-09,1746539336.303317,2.6067981719970703,9.893729209899902,0.8649194836616516,0.9202335476875305,0,97.41809844970703,1.9976550340652466,1.975000023841858,-0.12077540159225464,51,1.0047250986099243,0.2741095721721649,0.0029431586153805256,1.0047252178192139,0.9202335476875305,0.8649194836616516,0.9202335476875305,-0.021181821823120117,0.1454455554485321,-0.21866869926452637,0.00033285911194980145,0.10882861167192459,-0.2962680757045746,119.88327026367188,1,0.0033411774784326553,0.07705796509981155,-0.007114507257938385,0,1.7107692956924438,500,1040000.0,0.6330744624137878,166.82894897460938,0.8649194836616516,0.9712937474250793,0.0,0.10515181720256805,6459.867656427,10,22.46515464782715,1.4137269258499146,6340.2470703125,1.0047252178192139,0
53,-4.959106458812812e-09,1746539454.8935268,2.169214963912964,10.478833198547363,0.8712167143821716,0.9299361705780029,0,96.3539047241211,1.9328511953353882,11.274999618530273,4.436165511608124,52,1.0027092695236206,0.2727879583835602,0.004250341560691595,1.0027092695236206,0.9299361705780029,0.8712167143821716,0.9299361705780029,0.14768995344638824,0.06768978387117386,0.896424412727356,0.0003484122862573713,0.10623496770858765,-0.14857812225818634,118.52361297607422,1,0.0019157147035002708,0.07700422406196594,-5.374103784561157e-05,0,1.7167032957077026,500,1060000.0,0.6901427507400513,168.7427520751953,0.8712167143821716,5.407459259033203,2.259999990463257,0.1257542371749878,6582.28090374,10,22.16968536376953,1.4238042831420898,6458.841796875,1.0027092695236206,0
54,1.5258788677030566e-09,1746539577.306381,0.693784236907959,9.850301742553711,0.8775121569633484,0.9403132796287537,0,99.7960205078125,1.9701050519943237,14.600000381469727,-1.8358094692230225,53,0.9987052083015442,0.22907096147537231,0.041550956666469574,0.998705267906189,0.9403132796287537,0.8775121569633484,0.9403132796287537,-0.09924426674842834,0.3892378807067871,0.041217461228370667,0.00040363497100770473,0.19260981678962708,-0.24782238900661469,122.31468963623047,1,0.0009155700099654496,0.09034813195466995,0.01334390789270401,0,1.7144352197647095,500,1080000.0,0.6538630127906799,163.51266479492188,0.8775121569633484,3.5716497898101807,3.5199999809265137,0.33017608523368835,6701.746691011,10,22.518651962280273,1.417189598083496,6581.2236328125,0.998705267906189,0
55,3.051757735406113e-09,1746539696.7722137,1.731752634048462,10.803844451904297,0.8840484023094177,0.9514313340187073,0,97.08531188964844,1.9933711290359497,15.725000381469727,3.20312762260437,54,1.0020614862442017,0.2839329242706299,0.006668952293694019,1.0020616054534912,0.9514313340187073,0.8840484023094177,0.9514313340187073,0.020256981253623962,0.49540039896965027,0.12130409479141235,0.0003316618094686419,0.10883979499340057,-0.22756540775299072,119.38497161865234,1,0.0014577752444893122,0.10308480262756348,0.012736670672893524,0,1.7204159498214722,500,1100000.0,1.3215118646621704,167.5252685546875,0.8840484023094177,6.774777412414551,4.96999979019165,0.16395696997642517,6822.874733768,10,22.29962730407715,1.4249905347824097,6700.716796875,1.0020616054534912,0
56,-3.433227480087453e-09,1746539817.9004967,2.4874815940856934,11.007345199584961,0.8908060789108276,0.9618759751319885,0,98.93074798583984,2.0823380947113037,3.174999952316284,-5.026417970657349,55,1.0036338567733765,0.2826162874698639,0.0032322793267667294,1.0036338567733765,0.9618759751319885,0.8908060789108276,0.9618759751319885,-0.1182757318019867,0.38490748405456543,-0.1721688061952591,0.0003523925843182951,0.09055671840906143,-0.3458411395549774,121.03987884521484,1,0.0025695529766380787,0.09843870252370834,-0.004646100103855133,0,1.7086752653121948,500,1120000.0,0.7571130990982056,165.23480224609375,0.8908060789108276,1.7483594417572021,4.949999809265137,0.11361543089151382,6940.698843167,10,22.109113693237305,1.407061219215393,6821.8369140625,1.0036338567733765,0
57,-3.051757735406113e-09,1746539935.7240434,2.7570667266845703,10.709692001342773,0.8974720239639282,0.9715700149536133,0,95.19900512695312,1.9567580223083496,1.899999976158142,-0.5281766653060913,56,1.0054130554199219,0.2962747812271118,0.0026310784742236137,1.0054130554199219,0.9715700149536133,0.8974720239639282,0.9715700149536133,0.039578527212142944,0.3170285224914551,-0.08321835100650787,0.00032613406074233353,0.06446076184511185,-0.3062626123428345,117.72315979003906,1,0.003827664302662015,0.08283735066652298,-0.015601351857185364,0,1.6998623609542847,500,1140000.0,0.5732167959213257,169.89010620117188,0.8974720239639282,1.2201827764511108,3.1600000858306885,0.1074601486325264,7060.987848833,10,22.52412986755371,1.3945072889328003,6939.64453125,1.0054130554199219,0
58,-3.051757735406113e-09,1746540056.0130885,2.718277931213379,9.924790382385254,0.9035780429840088,0.9806585907936096,0,98.05175018310547,1.8959542512893677,2.575000047683716,0.19409608840942383,57,1.0038121938705444,0.24698762595653534,0.0027067032642662525,1.0038121938705444,0.9806585907936096,0.9035780429840088,0.9806585907936096,-0.004738986492156982,0.31452831625938416,0.07421217858791351,0.0003608767001423985,0.1302243024110794,-0.31100159883499146,120.17919921875,1,0.0026956561487168074,0.08623948693275452,0.003402136266231537,0,1.7150726318359375,500,1160000.0,0.7495534420013428,166.41815185546875,0.9035780429840088,1.4142788648605347,0.3199999928474426,0.09086180478334427,7181.90705684,10,22.12742805480957,1.4186221361160278,7059.93408203125,1.0038121938705444,0
59,7.629394005448376e-09,1746540176.9329762,1.4534610509872437,9.926926612854004,0.9098115563392639,0.9916637539863586,0,98.27062225341797,1.9320940971374512,24.950000762939453,7.939531445503235,58,0.9995915293693542,0.28205832839012146,0.009467225521802902,0.9995915293693542,0.9916637539863586,0.9098115563392639,0.9916637539863586,0.17450551688671112,0.44778749346733093,0.6939631700515747,0.000417981791542843,0.20574449002742767,-0.13649608194828033,120.83599090576172,1,0.0002888744929805398,0.10319019854068756,0.016950711607933044,0,1.719008445739746,500,1180000.0,1.0046218633651733,165.51361083984375,0.9098115563392639,9.35381031036377,4.050000190734863,0.19405975937843323,7304.383836089,10,22.565343856811523,1.4220024347305298,7180.87841796875,0.9995915293693542,0
60,7.629394005448376e-09,1746540299.4092598,1.7234669923782349,10.154829978942871,0.916691780090332,1.0037128925323486,0,99.92689514160156,1.8894054889678955,18.524999618530273,-0.7597875595092773,59,1.0009905099868774,0.2714691758155823,0.006733229383826256,1.000990629196167,1.0037128925323486,0.916691780090332,1.0037128925323486,-0.08001759648323059,0.7086869478225708,-0.29024720191955566,0.00037894779234193265,0.12283547222614288,-0.21651367843151093,122.38688659667969,1,0.0007004806539043784,0.08726976066827774,-0.01592043787240982,0,1.7139625549316406,500,1200000.0,1.637642502784729,163.41619873046875,0.916691780090332,8.594022750854492,7.130000114440918,0.15751340985298157,7423.716605203,10,22.459964752197266,1.4155926704406738,7303.33544921875,1.000990629196167,0
61,1.5258788677030566e-09,1746540418.7424757,1.8041489124298096,10.4105806350708,0.9239916801452637,1.0155853033065796,0,96.32601165771484,2.011251449584961,8.300000190734863,-4.304586410522461,60,1.0034575462341309,0.25897684693336487,0.00614447146654129,1.0034575462341309,1.0155853033065796,0.9239916801452637,1.0155853033065796,-0.08116520941257477,0.6563108563423157,-0.1498723328113556,0.0003705310809891671,0.14813178777694702,-0.2976788878440857,119.25324249267578,1,0.00244485423900187,0.08820895850658417,0.000939197838306427,0,1.70976722240448,500,1220000.0,1.2601317167282104,167.7103271484375,0.9239916801452637,4.289436340332031,6.110000133514404,0.14354516565799713,7542.815209678,10,22.927207946777344,1.4134325981140137,7422.6904296875,1.0034575462341309,0
62,5.340575981449547e-09,1746540537.840723,2.934835433959961,10.059609413146973,0.9312300682067871,1.0264875888824463,0,97.02400207519531,1.7539806365966797,1.125,-3.0697054862976074,61,1.0047720670700073,0.24483084678649902,0.0023219913709908724,1.0047720670700073,1.0264875888824463,0.9312300682067871,1.0264875888824463,-0.002972334623336792,0.4527386724948883,-0.06868929415941238,0.00035360356559976935,0.10534267127513885,-0.3006512224674225,119.01219940185547,1,0.0033743330277502537,0.07470246404409409,-0.013506494462490082,0,1.7128063440322876,500,1240000.0,0.4139818251132965,168.0500030517578,0.9312300682067871,1.2197308540344238,3.5199999809265137,0.08342234045267105,7663.366031878,10,21.988176345825195,1.4227286577224731,7541.76953125,1.0047720670700073,0
63,-5.340575981449547e-09,1746540658.3914974,1.6035428047180176,9.435002326965332,0.9383255839347839,1.0376931428909302,0,97.0925064086914,1.9179366827011108,11.475000381469727,2.8926234245300293,62,1.0038589239120483,0.26303499937057495,0.007778007537126541,1.0038589239120483,1.0376931428909302,0.9383255839347839,1.0376931428909302,0.08645768463611603,0.5344163775444031,-0.007101254537701607,0.0003568567044567317,0.1318688541650772,-0.21419353783130646,120.46006774902344,1,0.0027285870164632797,0.08348476141691208,0.008782297372817993,0,1.716507911682129,500,1260000.0,0.680010974407196,166.03012084960938,0.9383255839347839,4.112354278564453,3.0,0.1640336662530899,7783.658649541,10,23.36754035949707,1.4304276704788208,7662.3271484375,1.0038589239120483,0
64,-4.863738745086721e-09,1746540778.6841557,2.6454927921295166,9.519405364990234,0.9452488422393799,1.0481581687927246,0,97.72055053710938,1.8256202936172485,2.575000047683716,-2.2618223428726196,63,1.004575252532959,0.2781698703765869,0.0028576909098774195,1.004575252532959,1.0481581687927246,0.9452488422393799,1.0481581687927246,-0.11769284307956696,0.5669023990631104,0.16486856341362,0.0004151238827034831,0.08611316233873367,-0.3318863809108734,120.20053100585938,1,0.0032351920381188393,0.07107112556695938,-0.012413635849952698,0,1.7109888792037964,500,1280000.0,0.5315195322036743,166.38861083984375,0.9452488422393799,1.8505319356918335,2.740000009536743,0.10514860600233078,7903.714861675,10,22.479961395263672,1.4236869812011719,7782.6171875,1.004575252532959,0
65,-4.959106458812812e-09,1746540898.7404022,2.407374143600464,10.125212669372559,0.9517511129379272,1.057745099067688,0,96.91980743408203,1.9557445049285889,0.800000011920929,-0.626052737236023,64,1.0056489706039429,0.24556578695774078,0.0034509727265685797,1.0056489706039429,1.057745099067688,0.9517511129379272,1.057745099067688,0.023093104362487793,0.46396875381469727,-0.12110745906829834,0.0003810111084021628,0.10317102074623108,-0.3087932765483856,119.97386169433594,1,0.0039943973533809185,0.08576936274766922,0.014698237180709839,0,1.7196234464645386,500,1300000.0,0.4858654737472534,166.70297241210938,0.9517511129379272,1.2244791984558105,1.2400000095367432,0.10200566053390503,8021.249333916,10,23.05402946472168,1.4399455785751343,7902.68310546875,1.0056489706039429,0
66,4.577636492086867e-09,1746541016.2749207,2.6312742233276367,10.315289497375488,0.9576994180679321,1.0668094158172607,0,95.27958679199219,1.9141913652420044,3.125,0.17558670043945312,65,1.0047531127929688,0.2665632665157318,0.0028886585496366024,1.0047531127929688,1.0668094158172607,0.9576994180679321,1.0668094158172607,0.02036195993423462,0.3823178708553314,-0.0360691137611866,0.00033337651984766126,0.07265472412109375,-0.288431316614151,117.44828033447266,1,0.0033609019592404366,0.07837848365306854,-0.0073908790946006775,0,1.7255827188491821,500,1320000.0,0.27324366569519043,170.2877197265625,0.9576994180679321,1.4000658988952637,0.2800000011920929,0.10130578279495239,8140.786170216,10,22.168676376342773,1.4536851644515991,8020.2119140625,1.0047531127929688,0
67,-6.103515470812226e-09,1746541135.8116138,2.0264298915863037,10.333122253417969,0.9632595777511597,1.0756919384002686,0,97.43567657470703,1.9066773653030396,5.574999809265137,0.9708378314971924,66,1.0036147832870483,0.3007126748561859,0.004870414733886719,1.0036147832870483,1.0756919384002686,0.9632595777511597,1.0756919384002686,0.038942739367485046,0.2924404442310333,0.15141434967517853,0.0002767746918834746,0.11523722857236862,-0.24948857724666595,119.44271850585938,1,0.0025560660287737846,0.08708750456571579,0.008709020912647247,0,1.7277454137802124,500,1340000.0,0.1871921569108963,167.4442901611328,0.9632595777511597,2.370903730392456,0.9100000262260437,0.14839529991149902,8259.305220538,10,22.007020950317383,1.4614068269729614,8139.74169921875,1.0036147832870483,0
68,-4.577636492086867e-09,1746541254.3306756,2.55177903175354,10.466333389282227,0.9684685468673706,1.0842437744140625,0,96.273193359375,1.9903497695922852,4.150000095367432,-1.036584734916687,67,1.0043989419937134,0.2606169283390045,0.0030714431777596474,1.004399061203003,1.0842437744140625,0.9684685468673706,1.0842437744140625,0.003906354308128357,0.3201505243778229,0.15634387731552124,0.00037390331272035837,0.08757110685110092,-0.2455822229385376,118.42933654785156,1,0.003110605990514159,0.08642928302288055,-0.0006582215428352356,0,1.7231073379516602,500,1360000.0,0.024952268227934837,168.8770751953125,0.9684685468673706,1.334318995475769,0.9100000262260437,0.10213146358728409,8379.850055573,10,22.15612030029297,1.4611438512802124,8258.267578125,1.004399061203003,0
69,-9.155272984173735e-09,1746541374.8755794,1.8814595937728882,11.060327529907227,0.9734464883804321,1.0930589437484741,0,98.13367462158203,2.0583183765411377,8.824999809265137,1.6285039186477661,68,1.003016471862793,0.259762167930603,0.005649883300065994,1.003016471862793,1.0930589437484741,0.9734464883804321,1.0930589437484741,0.00645996630191803,0.28403040766716003,0.07694641500711441,0.0003621359937824309,0.08977775275707245,-0.23912225663661957,120.45075988769531,1,0.0021329678129404783,0.08814864605665207,0.001719363033771515,0,1.7141128778457642,500,1380000.0,0.4771556258201599,166.04295349121094,0.9734464883804321,2.962822914123535,1.3799999952316284,0.1380641609430313,8500.378739717,10,22.317066192626953,1.4522786140441895,8378.806640625,1.003016471862793,0
70,1.2969969986897922e-08,1746541495.4046755,1.707163691520691,11.983026504516602,0.9789815545082092,1.1032776832580566,0,97.68124389648438,2.142648458480835,18.549999237060547,0.5170352458953857,69,1.0028839111328125,0.24658381938934326,0.00686244759708643,1.0028839111328125,1.1032776832580566,0.9789815545082092,1.1032776832580566,0.09270846843719482,0.2923640012741089,0.645451009273529,0.000403841637307778,0.10351674258708954,-0.14641378819942474,120.45531463623047,1,0.002039233222603798,0.07959000766277313,-0.008558638393878937,0,1.7023801803588867,500,1400000.0,0.5268163681030273,166.0366668701172,0.9789815545082092,3.479858160018921,5.510000228881836,0.1444406360387802,8621.741755592,10,22.774032592773438,1.4397095441818237,8499.3564453125,1.0028839111328125,0
71,-4.577636492086867e-09,1746541616.767717,1.7946670055389404,10.965397834777832,0.9851484894752502,1.1135377883911133,0,98.91389465332031,1.9456249475479126,8.199999809265137,-0.5169830322265625,70,1.003759741783142,0.2703453302383423,0.006209570914506912,1.003759741783142,1.1135377883911133,0.9851484894752502,1.1135377883911133,-0.11666248738765717,0.27609768509864807,0.19192619621753693,0.0003757445083465427,0.09829980880022049,-0.2630762755870819,121.28397369384766,1,0.002658566925674677,0.06303715705871582,-0.016552850604057312,0,1.6981697082519531,500,1420000.0,0.5175302624702454,164.90225219726562,0.9851484894752502,2.9628751277923584,6.159999847412109,0.150638148188591,8741.678500211,10,22.37005615234375,1.4349889755249023,8620.703125,1.003759741783142,0
