Metrics/EpRet,Loss/Loss_pi,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Time/Epoch,Metrics/LagrangeMultiplier,Time/Update,Train/KL,Value/cost,Value/reward,Time/Rollout,Train/Epoch,Time/Total,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Max,_step,Value/Adv,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier,Safety/shield_violation,Time/FPS,Train/StopIter,Train/PolicyStd,Loss/Loss_reward_critic,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Std,_timestamp,Metrics/LagrangeMultiplier/Min,Train/Entropy,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,Metrics/EpCost,Train/PolicyRatio/Std,Train/PolicyRatio/Max,_runtime,Safety/EpCostShield,TotalEnvSteps,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Max,Train/LR
-0.8790796399116516,-0.3281264901161194,1.0034478902816772,72.09868621826172,312.477783203125,0.03599999472498894,149.72262573242188,0.006909053772687912,0.08551108092069626,0.2362106889486313,162.75509643554688,0,312.47906494140625,72.09868621826172,0.044999994337558746,1,-0.6630381345748901,NaN,0.044999994337558746,-0.03400440514087677,64.00455474853516,40,0.994369387626648,0.025273412466049194,-0.3281264901161194,0,0,1746509365.3009524,0.03599999472498894,1.413252353668213,1.0034478902816772,0.044999994337558746,500,186.97500610351562,0.010748988017439842,1.0034478902816772,567.461380582,211.75,20000.0,0.025273412466049194,0.03599999472498894,0.0002969999914057553
-0.2235938012599945,-0.3045259714126587,1.0008233785629272,-22.463825225830078,253.66441345214844,0.07074621319770813,145.6686248779297,0.015354694798588753,4.803742408752441,0.16078642010688782,107.99569702148438,1,566.2119140625,49.63486099243164,0.07969439029693604,2,0.12194613367319107,NaN,0.07969439029693604,5.8958940505981445,78.84432983398438,40,0.9664098024368286,0.027610037475824356,0.023600518703460693,0,0,1746509619.0304089,0.07074621319770813,1.384379506111145,1.0008233785629272,0.07969439029693604,500,159.5,0.013789935037493706,1.0008233785629272,720.663518841,176.6999969482422,40000.0,0.0023366250097751617,0.07074621319770813,0.00029399999766610563
1.677748680114746,-0.2957831025123596,1.000488519668579,0.3185691833496094,153.12835693359375,0.10524115711450577,43.59932327270508,0.02134569175541401,7.726863861083984,0.2751674950122833,109.52897644042969,2,719.4047241210938,49.95343017578125,0.11405369639396667,3,-0.047188762575387955,NaN,0.11405369639396667,9.163640975952148,130.609375,12,0.9313609600067139,0.0309644415974617,0.008742868900299072,0,0,1746509772.2318246,0.10524115711450577,1.346336841583252,1.0004884004592896,0.11405369639396667,500,144.92999267578125,0.014921903610229492,1.000488519668579,975.751717932,156.35000610351562,60000.0,0.0033544041216373444,0.10524115711450577,0.000291000003926456
4.3386149406433105,-0.18478719890117645,0.9999180436134338,41.02257537841797,254.96641540527344,0.13982883095741272,146.3548126220703,0.01054482813924551,17.3257999420166,0.45120254158973694,108.61151123046875,3,974.4566650390625,90.97600555419922,0.1487736701965332,4,0.0656978040933609,NaN,0.1487736701965332,19.592477798461914,78.44170379638672,40,0.9126185178756714,0.03542805090546608,0.11099590361118317,0,0,1746510027.3196986,0.13982883095741272,1.324547529220581,0.9999180436134338,0.1487736701965332,500,159.22999572753906,0.011775835417211056,0.9999180436134338,1230.690374129,237.3249969482422,80000.0,0.004463609308004379,0.13982883095741272,0.0002880000101868063
6.644123554229736,-0.15160658955574036,0.9996849894523621,9.832504272460938,254.85867309570312,0.17473435401916504,140.9972686767578,0.00819386262446642,23.60282325744629,0.6351085305213928,113.8613510131836,4,1229.434326171875,100.80850982666016,0.18378345668315887,5,-0.12991872429847717,NaN,0.18378345668315887,25.666393280029297,78.47486114501953,40,0.8991494178771973,0.05129336193203926,0.033180609345436096,0,0,1746510282.2593358,0.17473435401916504,1.3088229894638062,0.9996849298477173,0.18378345668315887,500,201.60000610351562,0.010725804604589939,0.9996849894523621,1489.662535406,260.07501220703125,100000.0,0.01586531102657318,0.17473435401916504,0.0002849999873433262
8.38491439819336,-0.057327717542648315,0.9998853802680969,28.80187225341797,258.86346435546875,0.20987439155578613,144.18202209472656,0.01011762022972107,32.91024398803711,0.8237430453300476,114.68135070800781,5,1488.3729248046875,129.61038208007812,0.21900594234466553,6,0.14328806102275848,NaN,0.21900594234466553,34.83966827392578,77.26081085205078,40,0.8956135511398315,0.06456853449344635,0.09427887201309204,0,0,1746510541.2308652,0.20987439155578613,1.3051620721817017,0.9998853802680969,0.21900594234466553,500,264.489990234375,0.010736029595136642,0.9998853802680969,1750.996605683,323.5,120000.0,0.01327517256140709,0.20987439155578613,0.00028199999360367656
9.911979675292969,-0.05756891518831253,0.998591959476471,-1.428253173828125,261.2449645996094,0.2452745884656906,148.03799438476562,0.010815147310495377,39.16135025024414,1.062097430229187,113.2068862915039,6,1749.73388671875,128.18212890625,0.25450199842453003,7,0.06364590674638748,NaN,0.25450199842453003,41.036094665527344,76.55650329589844,40,0.8951122164726257,0.054066166281700134,-0.0002411976456642151,0,0,1746510802.5651026,0.2452745884656906,1.3042351007461548,0.9985918998718262,0.25450199842453003,500,298.3900146484375,0.010924505069851875,0.998591959476471,2012.91996864,342.2749938964844,140000.0,-0.010502368211746216,0.2452745884656906,0.0002789999998640269
11.717737197875977,-0.07395423948764801,0.9999487996101379,15.583511352539062,261.83612060546875,0.2809734344482422,147.75181579589844,0.007775591686367989,43.689876556396484,1.330289602279663,114.08415222167969,7,2011.6536865234375,143.76564025878906,0.29027625918388367,8,-0.15114539861679077,NaN,0.29027625918388367,46.105350494384766,76.38365173339844,40,0.88815838098526,0.07212305068969727,-0.01638532429933548,0,0,1746511064.4882517,0.2809734344482422,1.2967716455459595,0.9999487400054932,0.29027625918388367,500,322.70001220703125,0.010867827571928501,0.9999487996101379,2273.229811737,353.54998779296875,160000.0,0.01805688440799713,0.2809734344482422,0.00027600000612437725
13.471809387207031,-0.07957429438829422,0.9990934133529663,-18.74291229248047,260.1896667480469,0.31698504090309143,147.008056640625,0.008436395786702633,48.15923309326172,1.475806713104248,113.18150329589844,8,2271.932861328125,125.0227279663086,0.3263155221939087,9,-0.0545463040471077,NaN,0.3263155221939087,50.41972351074219,76.86700439453125,40,0.8789554834365845,0.06817702949047089,-0.00562005490064621,0,0,1746511324.7979453,0.31698504090309143,1.2868473529815674,0.9990934133529663,0.3263155221939087,500,337.32000732421875,0.011027124710381031,0.9990934133529663,2539.448372144,365.7250061035156,180000.0,-0.003946021199226379,0.31698504090309143,0.0002730000123847276
14.75643539428711,-0.19611385464668274,1.0005316734313965,7.843238830566406,266.1209716796875,0.35327470302581787,152.73196411132812,0.008759776130318642,49.50096893310547,1.833578109741211,113.38895416259766,9,2538.18212890625,132.865966796875,0.36251258850097656,10,-0.100274957716465,NaN,0.36251258850097656,52.007408142089844,75.15379333496094,40,0.8709045052528381,0.08296973258256912,-0.11653956025838852,0,0,1746511591.0169294,0.35327470302581787,1.2780317068099976,1.0005316734313965,0.36251258850097656,500,335.05999755859375,0.010555414482951164,1.0005316734313965,2801.437968128,345.07501220703125,200000.0,0.014792703092098236,0.35327470302581787,0.0002699999895412475
