Loss/Loss_pi,TotalEnvSteps,Value/reward,Metrics/LagrangeMultiplier/Min,Value/cost,Misc/FinalStepNorm,Loss/Loss_pi/Delta,Misc/Alpha,Train/Entropy,Train/KL,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Safety/EpCostShield,Time/FPS,_timestamp,Misc/gradient_norm,Loss/Loss_cost_critic/Delta,Time/Rollout,Safety/shield_adv_c,Loss/Loss_reward_critic/Delta,Time/Update,_step,Metrics/EpLen,Time/Total,Misc/H_inv_g,Metrics/LagrangeMultiplier,Time/Epoch,Metrics/EpCost,Train/PolicyStd,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,_runtime,Value/Adv,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Max,Train/Epoch,Misc/xHx,Misc/AcceptanceStep,Loss/Loss_cost_critic,Train/PolicyRatio/Max,Train/StopIter,Metrics/EpRet,Train/LR,Safety/shield_violation,Train/PolicyRatio/Std,Train/PolicyRatio
-0.37420013546943665,20000.0,0.24127207696437836,0.03599999472498894,0.0853896364569664,0.24631868302822113,-0.37420013546943665,3.3259682655334473,1.4620908498764038,0.00035735240089707077,0,0,0.04500000178813934,50.400001525878906,191.4931182861328,1746520100.4410088,0.03971458598971367,11.016621589660645,90.364013671875,0.005335349589586258,0.010391461662948132,14.078360557556152,1,1000,104.4430923461914,0.07405924052000046,0.03599999472498894,104.44239807128906,20.350000381469727,1.044580101966858,0.010391461662948132,0.04500000178813934,0.04500000178813934,185.105486698,2.4414061883248905e-08,1.0020893812179565,0.03599999472498894,0,0.001807970693334937,1,11.016621589660645,1.0020893812179565,10,-0.7852725982666016,0,0.0023518900852650404,0.001477387617342174,1.0020893812179565
-0.45231902599334717,40000.0,0.18076828122138977,0.07103117555379868,0.6782553791999817,0.3096030056476593,-0.07811889052391052,3.1815969944000244,1.4919004440307617,0.00027252532890997827,0,0,0.07996845245361328,48.900001525878906,250.4934844970703,1746520180.3758209,0.04105213284492493,-0.4405832290649414,64.38499450683594,0.4890750050544739,-0.006915173958986998,15.457381248474121,2,1000,184.37979125976562,0.09731055796146393,0.07103117555379868,79.84239959716797,24.024999618530273,1.0757718086242676,0.003476287703961134,0.07996845245361328,0.07996845245361328,264.264029263,4.577636492086867e-09,1.0020332336425781,0.07103117555379868,1,0.0019757747650146484,1,10.576038360595703,1.0020332336425781,10,-0.5429609417915344,0,0.917526364326477,0.001437769504263997,1.0020332336425781
-0.4186892509460449,60000.0,0.14497965574264526,0.10605189204216003,0.683637797832489,0.29655659198760986,0.033629775047302246,2.8762309551239014,1.5150214433670044,0.0003327367885503918,0,0,0.11503484845161438,54.900001525878906,252.85096740722656,1746520259.53489,0.03390975296497345,0.7655963897705078,64.70756530761719,1.4871604442596436,0.0009536147117614746,14.390396118164062,3,1000,263.5660705566406,0.10310597717761993,0.10605189204216003,79.09797668457031,22.28333282470703,1.1010328531265259,0.0044299024157226086,0.11503484845161438,0.11503484845161438,346.455967746,-3.433227480087453e-09,1.0029325485229492,0.10605189204216003,2,0.0024175788275897503,1,11.341634750366211,1.0029325485229492,10,-0.33948713541030884,0,1.186605453491211,0.002073681214824319,1.0029325485229492
-0.33142995834350586,80000.0,0.12564143538475037,0.14109787344932556,2.3683359622955322,0.3126552104949951,0.08725929260253906,3.0456595420837402,1.5627981424331665,0.00026825122768059373,0,0,0.14907634258270264,106.19999694824219,243.5644073486328,1746520341.7261899,0.03573130816221237,14.23134994506836,67.83749389648438,-0.06914389133453369,0.001709397416561842,14.276288986206055,4,1000,345.7374572753906,0.10265599936246872,0.14109787344932556,82.11380767822266,32.412498474121094,1.155176043510437,0.0061392998322844505,0.14907634258270264,0.14907634258270264,427.970573296,7.629394338515283e-10,1.0011308193206787,0.14109787344932556,3,0.0021560820750892162,1,25.57298469543457,1.0011308193206787,10,-0.16035303473472595,0,4.150661945343018,0.0007996099884621799,1.0011307001113892
-0.36717215180397034,100000.0,0.10955588519573212,0.1761780083179474,3.5180842876434326,0.3464098572731018,-0.03574219346046448,3.3633828163146973,1.5825353860855103,0.0002508653560653329,0,0,0.18324245512485504,124.30000305175781,245.60299682617188,1746520423.2409277,0.02857777662575245,10.857034683227539,67.0072021484375,1.593205213546753,-0.0008482770062983036,14.425009727478027,5,1000,427.2503356933594,0.10299447178840637,0.1761780083179474,81.43223571777344,39.72999954223633,1.1779016256332397,0.005291022825986147,0.18324245512485504,0.18324245512485504,511.74551731,-3.051757735406113e-09,1.002133846282959,0.1761780083179474,4,0.0017679702723398805,1,36.43001937866211,1.002133846282959,10,-0.015141413547098637,0,6.318819522857666,0.001508857123553753,1.002133846282959
-0.27905336022377014,120000.0,0.1105038970708847,0.21095436811447144,3.670135259628296,0.34719938039779663,0.0881187915802002,2.65751051902771,1.602001667022705,0.0002306535461684689,0,0,0.21763122081756592,150.35000610351562,238.96556091308594,1746520507.0159762,0.036503300070762634,-6.042613983154297,69.13582611083984,1.1648409366607666,6.260816007852554e-05,14.558223724365234,6,1000,511.0267639160156,0.13064835965633392,0.21095436811447144,83.6940689086914,56.279998779296875,1.2013953924179077,0.0053536309860646725,0.21763122081756592,0.21763122081756592,597.146670085,2.6702879907247734e-09,1.0006660223007202,0.21095436811447144,5,0.0028319035191088915,1,30.387405395507812,1.0006660223007202,10,0.28273311257362366,0,5.960948944091797,0.00047092075692489743,1.0006660223007202
-0.18283610045909882,140000.0,0.1106998398900032,0.24513450264930725,5.122371196746826,0.31383320689201355,0.09621725976467133,2.2413368225097656,1.6245166063308716,0.0003157285391353071,0,0,0.25145193934440613,236.14999389648438,234.3951873779297,1746520592.4170861,0.050698548555374146,14.88369369506836,70.69425201416016,2.4578208923339844,0.004044432658702135,14.63171672821045,7,1000,596.432861328125,0.14002054929733276,0.24513450264930725,85.32598114013672,81.88999938964844,1.228869080543518,0.009398063644766808,0.25145193934440613,0.25145193934440613,677.278169671,0.0,0.9999001026153564,0.24513450264930725,6,0.003981206100434065,1,45.27109909057617,0.9999001026153564,10,0.599891722202301,0,8.067240715026855,7.063811790430918e-05,0.9999001026153564
-0.4892245829105377,160000.0,0.1121775358915329,0.27975553274154663,6.357999324798584,0.29839012026786804,-0.3063884824514389,2.0513627529144287,1.6513949632644653,0.00031083065550774336,0,0,0.28378820419311523,58.099998474121094,249.7769317626953,1746520672.5490196,0.054692577570676804,-27.6350040435791,65.35545349121094,0.07846805453300476,0.0033817794173955917,14.715972900390625,8,1000,676.5790405273438,0.14545945823192596,0.27975553274154663,80.07144927978516,83.51000213623047,1.2635027170181274,0.0127798430621624,0.28378820419311523,0.28378820419311523,760.544167088,7.629394005448376e-09,1.0029208660125732,0.27975553274154663,7,0.004752741195261478,1,17.63609504699707,1.0029208660125732,10,0.9497909545898438,0,9.177937507629395,0.0020653081592172384,1.0029207468032837
-0.4011336863040924,180000.0,0.11883764714002609,0.31489139795303345,7.272256374359131,0.31446853280067444,0.08809089660644531,1.8412200212478638,1.6713305711746216,0.00032607681350782514,0,0,0.31682121753692627,138.35000610351562,240.42442321777344,1746520755.8143373,0.056970931589603424,10.944711685180664,68.52232360839844,0.40692415833473206,0.0008082948625087738,14.66387939453125,9,1000,759.8240966796875,0.1707935631275177,0.31489139795303345,83.18622589111328,89.58000183105469,1.2906144857406616,0.013588137924671173,0.31682121753692627,0.31682121753692627,842.850467609,1.678466787780053e-08,1.0018056631088257,0.31489139795303345,8,0.005899536423385143,1,28.580806732177734,1.0018056631088257,10,1.4288573265075684,0,11.723457336425781,0.0012767122825607657,1.0018056631088257
-0.48895201086997986,200000.0,0.15484324097633362,0.35053160786628723,8.034196853637695,0.2673538029193878,-0.08781832456588745,1.913043737411499,1.6955646276474,0.00035165311419405043,0,0,0.34940770268440247,86.69999694824219,243.22584533691406,1746520838.1208744,0.07579293847084045,-11.857637405395508,68.10423278808594,0.7646216154098511,-0.0023309094831347466,14.123852729797363,10,1000,842.1353149414062,0.1397530883550644,0.35053160786628723,82.22810363769531,87.33999633789062,1.322290062904358,0.011257228441536427,0.34940770268440247,0.34940770268440247,926.396014372,-9.155272984173735e-09,1.0045554637908936,0.35053160786628723,9,0.005464864894747734,1,16.723169326782227,1.0045554637908936,10,1.68351411819458,0,11.231266975402832,0.0032211430370807648,1.004555344581604
