Time/Rollout,Metrics/LagrangeMultiplier,Train/PolicyStd,Safety/shield_adv_c,Train/PolicyRatio/Min,Value/Adv,TotalEnvSteps,Value/cost,Safety/shield_violation,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,Time/Epoch,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi,Time/Total,Loss/Loss_pi/Delta,Train/PolicyRatio/Max,_step,_runtime,Loss/Loss_cost_critic/Delta,Train/LR,Train/StopIter,Loss/Loss_reward_critic,Time/Update,Safety/ShieldLagrangeMultiplier,Train/Epoch,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio,Metrics/EpRet,Value/reward,Train/KL,Safety/EpCostShield,Train/Entropy,_timestamp,Metrics/EpCost,Loss/Loss_reward_critic/Delta,Time/FPS,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Std
136.22312927246094,0.035999998450279236,0.9973207712173462,NaN,0.9999830722808838,-0.03966561704874039,20000.0,-0.07620872557163239,-0.006574531551450491,6.967054843902588,0.035999998450279236,257.5848693847656,0.035999998450279236,-0.05419716238975525,257.58636474609375,-0.05419716238975525,0.9999830722808838,1,476.758230567,6.967054843902588,0.0002969999914057553,40,0.009099852293729782,121.36166381835938,0.044999994337558746,0,0.044999994337558746,0.9999830722808838,-1.416542410850525,0.21164456009864807,0.007336736191064119,63.849998474121094,1.4162505865097046,1746569996.954238,26.399999618530273,0.009099852293729782,77.64431762695312,1000,0.044999994337558746,0,0.009428395889699459,0
90.36824798583984,0.0686262845993042,0.9747213125228882,NaN,1.0011935234069824,0.06656194478273392,40000.0,0.5435887575149536,0.8084150552749634,1.268847942352295,0.0686262845993042,217.70555114746094,0.0686262845993042,-0.05923661217093468,475.3780517578125,-0.005039449781179428,1.0011935234069824,2,706.725774391,-5.698206901550293,0.00029399999766610563,40,0.004687436856329441,127.33721160888672,0.07080540060997009,1,0.07080540060997009,1.0011935234069824,-1.231244683265686,0.17370189726352692,0.014041305519640446,6.050000190734863,1.3933238983154297,1746570214.7500618,13.199999809265137,-0.004412415437400341,91.86720275878906,1000,0.07080540060997009,0,0.013846262358129025,0
102.93197631835938,0.10224350541830063,0.9628211259841919,NaN,0.9990805387496948,-0.19670352339744568,60000.0,0.62510746717453,0.8911498188972473,12.284427642822266,0.10224350541830063,229.90135192871094,0.10224350541830063,0.005943537689745426,705.3702392578125,0.0651801498606801,0.9990805387496948,3,935.206217752,11.01557970046997,0.000291000003926456,40,0.007247781381011009,126.96930694580078,0.10061933100223541,2,0.10061933100223541,0.99908047914505,-0.6428855061531067,0.14626654982566833,0.01196623407304287,88.1500015258789,1.3810397386550903,1746570444.7177396,22.58333396911621,0.002560344524681568,86.99383544921875,1000,0.10061933100223541,0,0.013222051784396172,0
100.54501342773438,0.13640274107456207,0.9434754848480225,NaN,0.9985121488571167,0.108332060277462,80000.0,1.344494104385376,2.411179304122925,11.94393539428711,0.13640274107456207,228.39300537109375,0.13640274107456207,0.03371000662446022,933.8285522460938,0.027766468934714794,0.9985121488571167,4,1167.091408714,-0.34049224853515625,0.0002880000101868063,40,0.00955953262746334,127.84790802001953,0.13229595124721527,3,0.13229595124721527,0.9985121488571167,-0.22747552394866943,0.10539326071739197,0.0134896757081151,106.9000015258789,1.3607404232025146,1746570673.198035,31.424999237060547,0.0023117512464523315,87.568359375,1000,0.13229595124721527,0,0.013651033863425255,0
104.69679260253906,0.17086514830589294,0.9344288110733032,NaN,0.9977562427520752,-0.054974548518657684,100000.0,2.3056633472442627,4.940127372741699,22.0447940826416,0.17086514830589294,231.8246307373047,0.17086514830589294,0.06229329854249954,1165.7418212890625,0.028583291918039322,0.9977562427520752,5,1402.12850516,10.100858688354492,0.0002849999873433262,40,0.018357036635279655,127.12774658203125,0.16499491035938263,4,0.16499491035938263,0.9977562427520752,0.36730968952178955,0.1368381828069687,0.01280404906719923,135.3000030517578,1.3511147499084473,1746570905.0832877,39.13999938964844,0.008797504007816315,86.27210998535156,1000,0.16499491035938263,0,0.013212695717811584,0
107.58488464355469,0.20560123026371002,0.9304152727127075,NaN,0.9993280172348022,-0.1524544358253479,120000.0,3.36824107170105,6.079615116119385,21.113784790039062,0.20560123026371002,234.9703369140625,0.20560123026371002,0.1621883362531662,1400.778076171875,0.09989503771066666,0.9993280172348022,6,1636.831468956,-0.9310092926025391,0.00028199999360367656,40,0.03248400241136551,127.3853988647461,0.1982199102640152,5,0.1982199102640152,0.9993280172348022,1.5047705173492432,0.18361975252628326,0.013411290943622589,179.64999389648438,1.3468104600906372,1746571140.1203945,46.47999954223633,0.014126965776085854,85.11712646484375,1000,0.1982199102640152,0,0.012868717312812805,0
107.72994995117188,0.2406175583600998,0.92093425989151,NaN,0.9993273019790649,-0.09233053773641586,140000.0,4.1656365394592285,6.5846781730651855,10.29970645904541,0.2406175583600998,234.6422882080078,0.2406175583600998,0.09373448044061661,1635.4818115234375,-0.06845385581254959,0.9993273019790649,7,1867.951399332,-10.814078330993652,0.0002789999998640269,40,0.01965312659740448,126.9122543334961,0.2321513295173645,6,0.2321513295173645,0.9993273019790649,2.3237292766571045,0.19158272445201874,0.014519048854708672,143.0,1.3365079164505005,1746571374.823408,54.380001068115234,-0.012830875813961029,85.23612976074219,1000,0.2321513295173645,0,0.012668119743466377,0
102.3426284790039,0.2760242223739624,0.8936262726783752,NaN,1.0028367042541504,0.08686316013336182,160000.0,4.254879474639893,7.8357744216918945,9.257959365844727,0.2760242223739624,231.06101989746094,0.2760242223739624,-0.13671882450580597,1866.6025390625,-0.23045330494642258,1.0028367042541504,8,2097.602919253,-1.0417470932006836,0.00027600000612437725,40,0.023177271708846092,128.71832275390625,0.2652684152126312,7,0.2652684152126312,1.0028367042541504,2.9365570545196533,0.2182409167289734,0.017524080350995064,73.0,1.3063771724700928,1746571605.9432325,51.290000915527344,0.0035241451114416122,86.55722045898438,1000,0.2652684152126312,0,0.01404228713363409,0
102.45770263671875,0.3116961717605591,0.8758268356323242,NaN,1.0016146898269653,0.1080867201089859,180000.0,4.635200023651123,7.856999397277832,10.061604499816895,0.3116961717605591,229.56927490234375,0.3116961717605591,-0.0762319415807724,2096.232177734375,0.06048688292503357,1.0016146898269653,9,2329.655256282,0.803645133972168,0.0002730000123847276,40,0.023536426946520805,127.11145782470703,0.2983001172542572,8,0.2983001172542572,1.0016146898269653,3.64231538772583,0.30695223808288574,0.017595145851373672,92.69999694824219,1.286339521408081,1746571835.5947533,47.970001220703125,0.00035915523767471313,87.11967468261719,1000,0.2983001172542572,0,0.01328839547932148,0
104.27153015136719,0.34749680757522583,0.8576236367225647,NaN,1.001209020614624,-0.21148234605789185,200000.0,4.9172282218933105,8.698626518249512,11.373332977294922,0.34749680757522583,231.98915100097656,0.34749680757522583,-0.020766371861100197,2328.303955078125,0.0554655697196722,1.001209020614624,10,2563.855262946,1.3117284774780273,0.0002699999895412475,40,0.028053129091858864,127.71757507324219,0.33183208107948303,9,0.33183208107948303,1.001209020614624,4.0867180824279785,0.3697061240673065,0.0191580131649971,121.5,1.2653367519378662,1746572067.647144,45.34000015258789,0.0045167021453380585,86.21092224121094,1000,0.33183208107948303,0,0.014144374057650566,0
107.0295639038086,0.38368499279022217,0.8603537678718567,NaN,0.9969260096549988,-0.21380123496055603,220000.0,4.691916465759277,8.721729278564453,16.481529235839844,0.38368499279022217,234.13299560546875,0.38368499279022217,0.27155858278274536,2562.49951171875,0.29232495464384556,0.9969260096549988,11,2788.874662286,5.108196258544922,0.00026699999580159783,40,0.037458255887031555,127.10334014892578,0.36629611253738403,10,0.36629611253738403,0.9969260096549988,4.535928249359131,0.47429630160331726,0.017414601519703865,199.3000030517578,1.268450379371643,1746572301.8471568,57.18000030517578,0.009405126795172691,85.42153930664062,1000,0.36629611253738403,0,0.014514654874801636,0
104.17369842529297,0.42015835642814636,0.8417295813560486,NaN,1.006967544555664,-0.0774107426404953,240000.0,4.760347843170166,10.01681137084961,7.864718437194824,0.42015835642814636,224.9313507080078,0.42015835642814636,-0.2388661503791809,2787.497802734375,-0.5104247331619263,1.006967544555664,12,2964.897659956,-8.61681079864502,0.0002640000020619482,38,0.02109587751328945,120.75757598876953,0.3998147249221802,11,0.3998147249221802,1.006967544555664,4.6183013916015625,0.38234174251556396,0.02021196484565735,73.80000305175781,1.2465229034423828,1746572526.8665526,55.619998931884766,-0.016362378373742104,88.916015625,1000,0.3998147249221802,0,0.013997136615216732,0
104.0308609008789,0.4570760130882263,0.8289657235145569,NaN,1.0032365322113037,-0.21291464567184448,260000.0,4.819075584411621,9.074869155883789,13.576143264770508,0.4570760130882263,175.965087890625,0.4570760130882263,0.07467645406723022,2963.551025390625,0.31354260444641113,1.0032365322113037,13,3190.015400624,5.711424827575684,0.0002610000083222985,23,0.03354252502322197,71.93414306640625,0.4339011609554291,12,0.4339011609554291,1.0032365322113037,4.996584415435791,0.4497756361961365,0.02104947715997696,142.60000610351562,1.2312511205673218,1746572702.8895476,68.16999816894531,0.012446647509932518,113.6589126586914,1000,0.4339011609554291,0,0.014252765104174614,0
102.47589874267578,0.49433302879333496,0.8102834224700928,NaN,1.0060057640075684,0.07277747988700867,280000.0,5.262002944946289,9.930221557617188,10.194195747375488,0.49433302879333496,225.03260803222656,0.49433302879333496,-0.22135335206985474,3188.64013671875,-0.29602980613708496,1.0060057640075684,14,3350.917751039,-3.3819475173950195,0.0002579999854788184,39,0.05340331792831421,122.55662536621094,0.4673519432544708,13,0.4673519432544708,1.0060057640075684,5.699608325958252,0.45562830567359924,0.021021388471126556,83.8499984741211,1.2084474563598633,1746572928.0072742,65.83999633789062,0.01986079290509224,88.87600708007812,1000,0.4673519432544708,0,0.01467823889106512,0
101.51337432861328,0.5316391587257385,0.7771795988082886,NaN,1.0096789598464966,-0.17635312676429749,300000.0,5.130668640136719,10.419050216674805,6.667119026184082,0.5316391587257385,160.84486389160156,0.5316391587257385,-0.416542112827301,3349.571533203125,-0.1951887607574463,1.0096789598464966,15,3582.01327518,-3.5270767211914062,0.00025499999173916876,19,0.025450151413679123,59.33142852783203,0.4991610646247864,14,0.4991610646247864,1.0096789598464966,5.645221710205078,0.4573865234851837,0.02236984111368656,43.900001525878906,1.1666178703308105,1746573088.9096696,56.810001373291016,-0.027953166514635086,124.34342193603516,1000,0.4991610646247864,0,0.014367473311722279,0
104.73954010009766,0.5684686303138733,0.7717421054840088,NaN,1.002964973449707,0.16113345324993134,320000.0,4.660924434661865,9.536802291870117,8.741293907165527,0.5684686303138733,231.03466796875,0.5684686303138733,-0.10271108895540237,3580.662109375,0.31383102387189865,1.002964973449707,16,3805.858341022,2.0741748809814453,0.0002519999979995191,40,0.05105707794427872,126.29505157470703,0.5311704874038696,15,0.5311704874038696,1.002964973449707,5.932615756988525,0.6550565958023071,0.021421439945697784,105.44999694824219,1.1596088409423828,1746573320.0051079,43.59000015258789,0.025606926530599594,86.56709289550781,1000,0.5311704874038696,0,0.015255081467330456,0
106.49940490722656,0.6050952076911926,0.761972188949585,NaN,1.004052996635437,-0.2003134787082672,340000.0,5.087079048156738,10.023804664611816,11.985550880432129,0.6050952076911926,223.78533935546875,0.6050952076911926,-0.08238562196493149,3804.509033203125,0.020325466990470886,1.004052996635437,17,4016.133687375,3.2442569732666016,0.00024900000425986946,37,0.04997481033205986,117.28588104248047,0.5635892152786255,16,0.5635892152786255,1.004052996635437,6.967971324920654,0.6893609762191772,0.020063983276486397,116.75,1.1468217372894287,1746573543.8501885,48.189998626708984,-0.0010822676122188568,89.3713607788086,1000,0.5635892152786255,0,0.015605542808771133,0
105.42688751220703,0.6409591436386108,0.7476530075073242,NaN,1.0051103830337524,0.036048173904418945,360000.0,4.775325775146484,10.520527839660645,9.858566284179688,0.6409591436386108,210.2130584716797,0.6409591436386108,-0.1609789878129959,4014.78125,-0.07859336584806442,1.0051103830337524,18,4180.434641731,-2.1269845962524414,0.0002460000105202198,33,0.05058068409562111,104.78611755371094,0.5960803627967834,17,0.5960803627967834,1.005110263824463,7.612611293792725,0.7182258367538452,0.021170128136873245,103.25,1.1279222965240479,1746573754.1254668,36.15999984741211,0.0006058737635612488,95.14156341552734,1000,0.5960803627967834,0,0.015042535029351711,0
103.91199493408203,0.6762945652008057,0.7353841066360474,NaN,1.0027214288711548,0.05742831528186798,380000.0,4.4689459800720215,10.21090030670166,13.952956199645996,0.6762945652008057,164.2047576904297,0.6762945652008057,-0.14256814122200012,4179.048828125,0.01841084659099579,1.0027214288711548,19,4371.740135351,4.094389915466309,0.00024300000222865492,19,0.05186024680733681,60.292694091796875,0.6286394000053406,18,0.6286394000053406,1.0027214288711548,7.580392360687256,0.6796314716339111,0.021138237789273262,103.19999694824219,1.11125910282135,1746573918.426263,38.56999969482422,0.0012795627117156982,121.79915618896484,1000,0.6286394000053406,0,0.013776200823485851,0
