_runtime,Loss/Loss_reward_critic,Train/PolicyRatio/Max,Train/PolicyRatio,Misc/FinalStepNorm,Time/Rollout,Value/reward,Misc/Alpha,_timestamp,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Min,Misc/xHx,Loss/Loss_cost_critic,Value/cost,Loss/Loss_cost_critic/Delta,_step,Time/Epoch,Metrics/EpCost,Train/Entropy,Safety/ShieldLagrangeMultiplier/Max,Time/FPS,Train/Epoch,Time/Total,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Std,Misc/H_inv_g,Train/LR,Train/PolicyRatio/Min,Metrics/EpRet,TotalEnvSteps,Metrics/EpLen,Safety/EpCostShield,Misc/AcceptanceStep,Train/PolicyStd,Metrics/LagrangeMultiplier,Safety/shield_adv_c,Train/KL,Loss/Loss_pi/Delta,Misc/gradient_norm,Train/StopIter,Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Value/Adv,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Time/Update,Metrics/LagrangeMultiplier/Max
1827.173863296,0.03005407005548477,0.9997429847717285,0.9997429847717285,0.3116217851638794,123.131591796875,0.2437915802001953,1.1535054445266724,1746549150.8496275,0.025958387181162834,0.38446134328842163,0.015031086280941963,17.006351470947266,5.052043914794922,-0.8571186065673828,11,151.21348571777344,58.939998626708984,1.4468690156936646,0.38446134328842163,132.26333618164062,10,1669.7122802734375,0.3817089796066284,0.0001817091106204316,0.2701519727706909,0,0.9997429847717285,3.945322275161743,220000.0,1000,152.39999389648438,1,1.0288357734680176,0.3817089796066284,0.808476448059082,0.0003310335159767419,0.07391581870615482,0.2017035335302353,10,0.38446134328842163,0.007144378498196602,0,-3.8146971692576415e-10,11.369159698486328,0,28.08186149597168,0.3817089796066284
1978.718910621,0.02929932437837124,0.9996476173400879,0.9996476173400879,0.33426058292388916,127.31645202636719,0.28411665558815,0.9826310276985168,1746549306.9410422,0.11881010979413986,0.4191037714481354,0.02071327716112137,23.947307586669922,6.362329006195068,6.940956115722656,12,155.97462463378906,57.279998779296875,1.4415454864501953,0.4191037714481354,128.22598266601562,11,1825.789794921875,0.4164903461933136,0.0002491440682206303,0.3401689827442169,0,0.9996476173400879,4.514950752258301,240000.0,1000,171.6999969482422,1,1.023355484008789,0.4164903461933136,-1.30374276638031,0.0002692172129172832,0.09285172261297703,0.11886104941368103,10,0.4191037714481354,-0.000754745677113533,0,6.103515470812226e-09,11.161847114562988,0,28.65812873840332,0.4164903461933136
2130.243177453,0.036576226353645325,0.9996122121810913,0.9996121525764465,0.29118967056274414,126.46223449707031,0.3965494632720947,1.1033600568771362,1746549458.4863346,-0.23032605648040771,0.4527648985385895,0.016428399831056595,13.582002639770508,6.15781831741333,-10.365304946899414,13,151.4254913330078,54.68000030517578,1.441497802734375,0.4527648985385895,132.07815551757812,12,1977.3367919921875,0.4509546458721161,0.00027423546998761594,0.26391172409057617,0,0.9996122121810913,4.951803684234619,260000.0,1000,92.8499984741211,1,1.023305058479309,0.4509546458721161,0.24154794216156006,0.00031816036789678037,-0.3491361662745476,0.19429557025432587,10,0.4527648985385895,0.007276901975274086,0,1.3732909920349812e-08,11.47546100616455,0,24.963232040405273,0.4509546458721161
2283.731728995,0.034216586500406265,1.0010545253753662,1.0010544061660767,0.3242555856704712,123.33001708984375,0.40169498324394226,1.142920970916748,1746549610.0112453,-0.18098871409893036,0.48574382066726685,0.015310780145227909,14.18199634552002,5.7894158363342285,0.5999937057495117,14,151.441650390625,47.4900016784668,1.4338512420654297,0.48574382066726685,132.06407165527344,13,2128.89453125,0.48486804962158203,0.0007456058519892395,0.28370779752731323,0,1.0010545253753662,5.493857383728027,280000.0,1000,99.94999694824219,1,1.0152355432510376,0.48486804962158203,-0.2547433376312256,0.0002765458484645933,0.049337342381477356,0.11035194247961044,10,0.48574382066726685,-0.0023596398532390594,0,8.77380390562621e-09,11.033201217651367,0,28.111591339111328,0.48486804962158203
2421.198612363,0.03701983764767647,1.0008907318115234,1.0008907318115234,0.32069268822669983,125.85763549804688,0.527432918548584,1.1499671936035156,1746549763.499461,-0.05383649840950966,0.518653154373169,0.015123726800084114,18.469778060913086,5.584558010101318,4.287781715393066,15,153.4154815673828,52.97999954223633,1.4251130819320679,0.518653154373169,130.3649444580078,14,2282.37890625,0.518549382686615,0.0006298425141721964,0.27887117862701416,0,1.0008907318115234,5.939309120178223,300000.0,1000,127.0999984741211,1,1.006276249885559,0.518549382686615,0.22634494304656982,0.00030226039234548807,0.1271522156894207,0.17328406870365143,10,0.518653154373169,0.0028032511472702026,0,7.629394005448376e-09,11.057024955749512,0,27.557817459106445,0.518549382686615
2568.348424372,0.03403811529278755,0.9998261332511902,0.9998261332511902,0.3295600116252899,112.7402114868164,0.4498302638530731,1.3461418151855469,1746549900.9657598,-0.22456590831279755,0.5502954125404358,0.011036922223865986,9.851716995239258,4.696840763092041,-8.618061065673828,16,137.3509063720703,44.630001068115234,1.4265861511230469,0.5502954125404358,145.61244201660156,15,2419.810302734375,0.5516828894615173,0.00012292830797377974,0.24481818079948425,0,0.9998261332511902,5.882448196411133,320000.0,1000,67.30000305175781,1,1.00771963596344,0.5516828894615173,-1.3416616916656494,0.0002571351651567966,-0.1707294099032879,0.17100708186626434,10,0.5502954125404358,-0.002981722354888916,0,5.531310964812519e-09,8.908082008361816,0,24.61065673828125,0.5516828894615173
2717.315548634,0.05193762481212616,0.9997657537460327,0.9997656941413879,0.3257903456687927,120.25985717773438,0.6891592144966125,1.3509514331817627,1746550048.116273,-0.2557274401187897,0.581257164478302,0.010958475060760975,10.262052536010742,5.014687538146973,0.4103355407714844,17,147.06480407714844,33.40999984741211,1.425604224205017,0.581257164478302,135.99447631835938,16,2567.0,0.5838022232055664,0.00016563711687922478,0.2411562204360962,0,0.9997657537460327,6.7441487312316895,340000.0,1000,85.69999694824219,1,1.0067030191421509,0.5838022232055664,0.4035789370536804,0.0002770823775790632,-0.031161531805992126,0.11938969790935516,10,0.581257164478302,0.017899509519338608,0,-6.866454960174906e-09,10.932473182678223,0,26.804908752441406,0.5838022232055664
2860.353960724,0.045894745737314224,1.0005512237548828,1.0005512237548828,0.32192131876945496,122.0140151977539,0.6345033645629883,1.2011284828186035,1746550197.0832975,-0.2845367193222046,0.6114869713783264,0.013862792402505875,11.05516529083252,4.720935344696045,0.7931127548217773,18,148.8856658935547,34.209999084472656,1.4222277402877808,0.6114869713783264,134.33126831054688,17,2715.959228515625,0.6150836944580078,0.0003897740680258721,0.2680157423019409,0,1.0005512237548828,7.132265090942383,360000.0,1000,79.0999984741211,1,1.003334879875183,0.6150836944580078,0.4216717481613159,0.00025674706557765603,-0.028809279203414917,0.1428057849407196,10,0.6114869713783264,-0.006042879074811935,0,-9.918212917625624e-09,10.857465744018555,0,26.871313095092773,0.6150836944580078
3013.802218019,0.05206223949790001,1.0026881694793701,1.0026880502700806,0.3030538558959961,115.72895050048828,0.7447615265846252,1.2979333400726318,1746550340.121902,-0.3320673704147339,0.6408106088638306,0.011872025206685066,9.639850616455078,4.070652484893799,-1.4153146743774414,19,142.9595184326172,29.6200008392334,1.4151020050048828,0.6408106088638306,139.89974975585938,18,2859.003173828125,0.6453884840011597,0.0019007105147466063,0.233489528298378,0,1.0026881694793701,7.899515151977539,380000.0,1000,67.55000305175781,1,0.9963955283164978,0.6453884840011597,-1.4515458345413208,0.00030235713347792625,-0.0475306510925293,0.16931287944316864,10,0.6408106088638306,0.006167493760585785,0,-1.0681151962899094e-08,10.457863807678223,0,27.23052978515625,0.6453884840011597
3166.249203173,0.07108181715011597,1.0004839897155762,1.0004839897155762,0.31771335005760193,127.23701477050781,0.8396533131599426,0.8566792607307434,1746550493.5702322,-0.026701705530285835,0.6707977652549744,0.027251683175563812,13.700403213500977,4.221112251281738,4.060552597045898,20,153.37269592285156,25.31999969482422,1.3946906328201294,0.6707977652549744,130.40130615234375,19,3012.448974609375,0.6745906472206116,0.00034223240800201893,0.37086614966392517,0,1.0004839897155762,8.698051452636719,400000.0,1000,135.3000030517578,1,0.9764073491096497,0.6745906472206116,-0.042565345764160156,0.0003121285408269614,0.30536566488444805,0.15890982747077942,10,0.6707977652549744,0.019019577652215958,0,0.0,11.432639122009277,0,26.135644912719727,0.6745906472206116
3316.113598221,0.05508512631058693,0.9999038577079773,0.9999038577079773,0.30902794003486633,127.47940826416016,0.7974646687507629,0.9291629195213318,1746550646.016623,-0.037683162838220596,0.7008934617042542,0.023165732622146606,12.032590866088867,3.2924976348876953,-1.6678123474121094,21,152.3753662109375,32.470001220703125,1.3869682550430298,0.7008934617042542,131.2548065185547,20,3164.8974609375,0.703234076499939,6.796882371418178e-05,0.33258748054504395,0,0.9999038577079773,9.335112571716309,420000.0,1000,110.94999694824219,1,0.9687154293060303,0.703234076499939,-0.15165916085243225,0.0003069271333515644,-0.010981457307934761,0.2304740995168686,10,0.7008934617042542,-0.015996690839529037,0,-3.814697002724188e-09,9.571019172668457,0,24.895925521850586,0.703234076499939
3456.941760117,0.06769701093435287,0.9988085627555847,0.9988085627555847,0.2944343090057373,124.9914779663086,0.7941276431083679,0.6831643581390381,1746550795.880911,0.11600636690855026,0.7317631244659424,0.04285282641649246,17.182048797607422,3.8887367248535156,5.149457931518555,22,149.7474365234375,41.18000030517578,1.3898860216140747,0.7317631244659424,133.55821228027344,21,3314.730224609375,0.7318708300590515,0.0008424592670053244,0.43098604679107666,0,0.9988085627555847,9.401102066040039,440000.0,1000,146.14999389648438,1,0.9714312553405762,0.7318708300590515,0.7860202789306641,0.0003292209003120661,0.15368952974677086,0.3059166371822357,10,0.7317631244659424,0.012611884623765945,0,2.0980834847250662e-09,10.252645492553711,0,24.75593376159668,0.7318708300590515
3594.842744688,0.044809430837631226,1.0011056661605835,1.0011056661605835,0.30891308188438416,115.60990142822266,0.5926388502120972,1.3967877626419067,1746550936.7089484,-0.41376933455467224,0.761002779006958,0.010251057334244251,7.665249347686768,3.5222198963165283,-9.516799449920654,23,140.68911743164062,38.290000915527344,1.3884507417678833,0.761002779006958,142.15740966796875,22,3455.53759765625,0.7603597044944763,0.0007818521116860211,0.2211596518754959,0,1.0011056661605835,8.650768280029297,460000.0,1000,40.75,1,0.9699856638908386,0.7603597044944763,-1.480830192565918,0.00030129123479127884,-0.5297757014632225,0.14675697684288025,10,0.761002779006958,-0.02288758009672165,0,1.525878801089675e-08,8.906760215759277,0,25.07917594909668,0.7603597044944763
3737.341089779,0.05655471980571747,1.0004260540008545,1.000425934791565,0.3285275399684906,112.1087417602539,0.7210984826087952,1.1990835666656494,1746551074.6102648,-0.37975946068763733,0.7891364693641663,0.013910115696489811,10.805610656738281,3.8143515586853027,3.1403613090515137,24,137.77743530273438,38.77000045776367,1.3930612802505493,0.7891364693641663,145.16165161132812,23,3593.456298828125,0.7887565493583679,0.0003012094821315259,0.2739821970462799,0,1.0004260540008545,7.820404052734375,480000.0,1000,54.400001525878906,1,0.9745049476623535,0.7887565493583679,-1.1279767751693726,0.0002693839487619698,0.03400987386703491,0.12970715761184692,10,0.7891364693641663,0.011745288968086243,0,0.0,9.579894065856934,0,25.66866111755371,0.7887565493583679
3883.043852692,0.06464526802301407,1.0026252269744873,1.0026251077651978,0.29774460196495056,117.01432800292969,0.7191611528396606,1.053645133972168,1746551217.1074598,-0.3596762418746948,0.8164015412330627,0.01801528036594391,7.504605293273926,3.6447324752807617,-3.3010053634643555,25,142.37611389160156,32.060001373291016,1.401845932006836,0.8164015412330627,140.47300720214844,24,3735.9541015625,0.8167047500610352,0.0018562596524134278,0.2825852930545807,0,1.0026252269744873,7.246486186981201,500000.0,1000,58.900001525878906,1,0.9832562804222107,0.8167047500610352,-0.6892136335372925,0.00030856457306072116,0.020083218812942505,0.17031815648078918,10,0.8164015412330627,0.0080905482172966,0,3.051757735406113e-09,9.551251411437988,0,25.36174964904785,0.8167047500610352
4025.770886929,0.05157487094402313,1.0005086660385132,1.0005086660385132,0.3171708285808563,117.07389068603516,0.7525219321250916,0.8623262643814087,1746551362.8112226,-0.1917964369058609,0.843559741973877,0.026895934715867043,10.217269897460938,3.071798324584961,2.7126646041870117,26,145.5299835205078,29.34000015258789,1.4036346673965454,0.843559741973877,137.42872619628906,25,3881.607177734375,0.8441026210784912,0.00035970931639894843,0.36780837178230286,0,1.0005086660385132,6.859735012054443,520000.0,1000,85.3499984741211,1,0.9854699969291687,0.8441026210784912,-0.9811732769012451,0.000293563847662881,0.16787980496883392,0.14690998196601868,10,0.843559741973877,-0.013070397078990936,0,0.0,9.322094917297363,0,28.456066131591797,0.8441026210784912
4167.614977421,0.05385277792811394,0.9982967376708984,0.9982967376708984,0.3100852072238922,114.37232971191406,0.6197255849838257,0.7536888122558594,1746551505.5389297,-0.19436700642108917,0.870318591594696,0.03520835191011429,7.938171863555908,2.7657649517059326,-2.2790980339050293,27,142.63504028320312,19.450000762939453,1.4084464311599731,0.870318591594696,140.21800231933594,26,4024.416015625,0.8703981041908264,0.0012043883325532079,0.41142338514328003,0,0.9982967376708984,5.642618179321289,540000.0,1000,72.55000305175781,1,0.9904945492744446,0.8703981041908264,-0.12631849944591522,0.00028964143712073565,-0.0025705695152282715,0.25413671135902405,10,0.870318591594696,0.002277906984090805,0,-2.6702879907247734e-09,8.25402545928955,0,28.262680053710938,0.8703981041908264
4314.969018241,0.07872690260410309,1.002617597579956,1.0026174783706665,0.3014128804206848,114.37277221679688,0.900764524936676,0.9595026969909668,1746551647.3823986,-0.37898170948028564,0.8965042233467102,0.021723877638578415,8.280470848083496,3.2248916625976562,0.3422989845275879,28,141.75003051757812,19.729999542236328,1.4118566513061523,0.8965042233467102,141.09344482421875,27,4166.24462890625,0.8957251906394958,0.0018508086213842034,0.31413450837135315,0,1.002617597579956,6.592483997344971,560000.0,1000,63.75,1,0.9938399195671082,0.8957251906394958,-0.5966976881027222,0.0003115931758657098,-0.18461470305919647,0.23740053176879883,10,0.8965042233467102,0.02487412467598915,0,-1.5258788677030566e-09,9.926483154296875,0,27.377229690551758,0.8957251906394958
4454.150779673,0.06289146840572357,1.0021588802337646,1.002158761024475,0.3100334703922272,119.41744232177734,0.8046727776527405,1.0396488904953003,1746551794.736392,-0.26242566108703613,0.9222438335418701,0.01850360631942749,8.820793151855469,2.5533878803253174,0.5403223037719727,29,147.247314453125,21.079999923706055,1.4158239364624023,0.9222438335418701,135.82591247558594,28,4313.5927734375,0.9202762246131897,0.0015265026595443487,0.2982097864151001,0,1.0021588802337646,6.707809925079346,580000.0,1000,65.94999694824219,1,0.9979332089424133,0.9202762246131897,-0.18905431032180786,0.00028291239868849516,0.11655604839324951,0.14017701148986816,10,0.9222438335418701,-0.015835434198379517,0,-2.2888182460434336e-09,8.420995712280273,0,27.82984161376953,0.9202762246131897
4597.584588738,0.05907333269715309,1.002655029296875,1.002655029296875,0.28237417340278625,111.64643096923828,0.7796090841293335,0.8653082251548767,1746551933.9181101,-0.2698560059070587,0.9477055072784424,0.026710879057645798,6.785189628601074,3.079671859741211,-2.0356035232543945,30,139.08657836914062,21.579999923706055,1.412740707397461,0.9477055072784424,143.7953338623047,29,4452.7900390625,0.9441700577735901,0.0018773892661556602,0.3263278603553772,0,1.002655029296875,6.0708136558532715,600000.0,1000,70.1500015258789,1,0.9945027232170105,0.9441700577735901,-0.02677440643310547,0.0003262781829107553,-0.007430344820022583,0.27333471179008484,10,0.9477055072784424,-0.0038181357085704803,0,-1.3732909920349812e-08,9.086836814880371,0,27.440107345581055,0.9441700577735901
4737.64631363,0.06422265619039536,1.0013517141342163,1.0013517141342163,0.30976539850234985,115.19046020507812,0.6862043738365173,0.9448628425598145,1746552077.351718,-0.32924458384513855,0.9726571440696716,0.022402282804250717,6.986474990844727,2.716417074203491,0.20128536224365234,31,143.0399932861328,18.059999465942383,1.405407428741455,0.9726571440696716,139.821044921875,30,4595.9228515625,0.9672402739524841,0.000955721945501864,0.3278416395187378,0,1.0013517141342163,5.714471817016602,620000.0,1000,60.04999923706055,1,0.9873301386833191,0.9672402739524841,-0.9178881645202637,0.0002996605762746185,-0.059388577938079834,0.2370135337114334,10,0.9726571440696716,0.005149323493242264,0,-2.6702879907247734e-09,8.814645767211914,0,27.849470138549805,0.9672402739524841
4870.666513662,0.055003002285957336,1.001490592956543,1.001490592956543,0.2751639187335968,113.50578308105469,0.6918222904205322,0.7931361794471741,1746552217.41342,-0.45024845004081726,0.9969649314880371,0.03179320693016052,7.232064247131348,3.3079323768615723,0.2455892562866211,32,139.92112731933594,19.1299991607666,1.4008750915527344,0.9969649314880371,142.93768310546875,31,4736.2451171875,0.9896488189697266,0.0010540083749219775,0.34693148732185364,0,1.001490592956543,5.73512077331543,640000.0,1000,53.04999923706055,1,0.98317551612854,0.9896488189697266,-1.660683035850525,0.000350721093127504,-0.12100386619567871,0.42398402094841003,10,0.9969649314880371,-0.009219653904438019,0,-1.2207030941624453e-08,9.634145736694336,0,26.41529655456543,0.9896488189697266
5001.965240204,0.07425408065319061,1.0017964839935303,1.0017963647842407,0.3230934739112854,106.77750396728516,0.8879218697547913,0.9812806844711304,1746552350.4344676,-0.3553086221218109,1.0208654403686523,0.020770326256752014,6.7568535804748535,3.064028024673462,-0.47521066665649414,33,132.91488647460938,19.860000610351562,1.395825982093811,1.0208654403686523,150.47222900390625,32,4869.294921875,1.0115199089050293,0.0012703059474006295,0.32925695180892944,0,1.0017964839935303,5.360881328582764,660000.0,1000,58.849998474121094,1,0.9788586497306824,1.0115199089050293,-0.08646303415298462,0.0002647967485245317,0.09493982791900635,0.10582059621810913,10,1.0208654403686523,0.019251078367233276,0,-4.577636492086867e-09,9.115982055664062,0,26.137361526489258,1.0115199089050293
5153.523246308,0.05709751322865486,1.0010261535644531,1.0010261535644531,0.30986809730529785,102.69544219970703,0.7122163772583008,1.108431339263916,1746552481.7326343,-0.4556971788406372,1.043514609336853,0.01627841591835022,4.903275966644287,2.33323335647583,-1.8535776138305664,34,131.21864318847656,16.770000457763672,1.3964964151382446,1.043514609336853,152.41738891601562,33,5000.6064453125,1.032693862915039,0.0007256001699715853,0.2795554995536804,0,1.0010261535644531,4.667783737182617,680000.0,1000,28.350000381469727,1,0.9802625775337219,1.032693862915039,-1.2570714950561523,0.0002867705770768225,-0.1003885567188263,0.1257960945367813,10,1.043514609336853,-0.01715656742453575,0,-9.155272984173735e-09,7.661164283752441,0,28.523147583007812,1.032693862915039
5295.660768201,0.058847323060035706,1.0009773969650269,1.0009773969650269,0.3074450194835663,123.51693725585938,0.7386163473129272,0.8849822282791138,1746552633.290708,-0.21691007912158966,1.066231369972229,0.025536460801959038,6.90165901184082,2.795654773712158,1.9983830451965332,35,151.45753479003906,16.280000686645508,1.3916935920715332,1.066231369972229,132.0502166748047,34,5152.15478515625,1.0532093048095703,0.0006910959491506219,0.3474024832248688,0,1.0009773969650269,4.578149318695068,700000.0,1000,68.94999694824219,1,0.9759262204170227,1.0532093048095703,0.1504666805267334,0.00032124208519235253,0.23878709971904755,0.19278402626514435,10,1.066231369972229,0.0017498098313808441,0,-1.0681151962899094e-08,8.26618480682373,0,27.94055938720703,1.0532093048095703
