Loss/Loss_pi,Value/reward,Train/Epoch,Metrics/EpCost,TotalEnvSteps,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,Train/StopIter,Time/Rollout,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Train/PolicyRatio/Std,_step,_runtime,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Time/FPS,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,Value/cost,Time/Total,Safety/shield_violation,_timestamp,Train/LR,Safety/ShieldLagrangeMultiplier/Max,Train/KL,Loss/Loss_reward_critic/Delta,Time/Epoch,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Value/Adv,Metrics/EpRet,Safety/shield_adv_c,Safety/EpCostShield,Train/PolicyStd,Train/Entropy,Time/Update,Loss/Loss_pi/Delta
-0.36044391989707947,0.29372602701187134,10,55.27000045776367,220000.0,1.0119640827178955,0.38751721382141113,0.7985563278198242,0.3806000053882599,1000,40,111.4026870727539,0.021773923188447952,0.38751721382141113,0.013593722134828568,11,2653.879361115,1.0119640827178955,0,90.81260681152344,1.0119640827178955,0.3806000053882599,10.610115051269531,4.665465831756592,2437.1435546875,9.94162654876709,1746532598.7110045,0.00026699999580159783,0.3806000053882599,0.013500341214239597,-0.0047773681581020355,220.23373413085938,0.38751721382141113,0,0.47734588384628296,3.2860753536224365,NaN,122.94999694824219,0.7207874059677124,1.0914908647537231,108.83097076416016,0.07135406136512756
-0.364434152841568,0.3542743921279907,11,50.959999084472656,240000.0,1.0129376649856567,0.4226039946079254,-0.32975196838378906,0.41447073221206665,1000,40,108.67024993896484,0.02416609227657318,0.4226039946079254,0.013830214738845825,12,2873.478914535,1.0129376649856567,0,92.73103332519531,1.0129376649856567,0.41447073221206665,10.280363082885742,5.117491245269775,2652.8974609375,10.642186164855957,1746532814.4670718,0.0002640000020619482,0.41447073221206665,0.01456790417432785,0.002392169088125229,215.67752075195312,0.4226039946079254,0,-0.0742303729057312,3.432483434677124,NaN,126.30000305175781,0.7048366069793701,1.069100022315979,107.00712585449219,-0.003990232944488525
-0.3567620813846588,0.3506755232810974,12,51.540000915527344,260000.0,1.0121655464172363,0.4575234651565552,-2.150880813598633,0.44807353615760803,1000,40,112.03511047363281,0.021984875202178955,0.4575234651565552,0.014119437895715237,13,3086.868428869,1.0121655464172363,0,91.10104370117188,1.0121655464172363,0.44807353615760803,8.12948226928711,4.038302898406982,2872.5126953125,8.965189933776855,1746533034.0664165,0.0002610000083222985,0.44807353615760803,0.01626385562121868,-0.002181217074394226,219.5364532470703,0.4575234651565552,0,0.5874875783920288,3.669522762298584,NaN,100.1500015258789,0.6852404475212097,1.0409001111984253,107.50127410888672,0.00767207145690918
-0.38167667388916016,0.4119355380535126,13,46.36000061035156,280000.0,1.0125912427902222,0.4920876622200012,0.606898307800293,0.4812576174736023,1000,40,106.19216918945312,0.03353395313024521,0.4920876622200012,0.014385776594281197,14,3305.563307464,1.0125912427902222,0,93.76040649414062,1.0125912427902222,0.4812576174736023,8.736380577087402,4.169102191925049,3085.8896484375,8.781328201293945,1746533247.4565232,0.0002579999854788184,0.4812576174736023,0.019278509542346,0.011549077928066254,213.30966186523438,0.4920876622200012,0,0.08998315781354904,4.033420562744141,NaN,90.94999694824219,0.675571858882904,1.0267133712768555,107.11741638183594,-0.024914592504501343
-0.34928375482559204,0.41571566462516785,14,47.56999969482422,300000.0,1.012947916984558,0.5264107584953308,0.6149158477783203,0.5147849321365356,1000,40,111.302734375,0.029170868918299675,0.5264107584953308,0.014944539405405521,15,3521.619132529,1.012947916984558,0,91.48149108886719,1.012947916984558,0.5147849321365356,9.351296424865723,4.55508279800415,3304.59326171875,10.878323554992676,1746533466.1512825,0.00025499999173916876,0.5147849321365356,0.017598407343029976,-0.004363084211945534,218.6234588623047,0.5264107584953308,0,-0.03046533465385437,4.035513401031494,NaN,125.3499984741211,0.659355103969574,1.0024216175079346,107.32056427001953,0.032392919063568115
-0.45295044779777527,0.40163159370422363,15,46.88999938964844,320000.0,1.015069603919983,0.560503363609314,-0.16907882690429688,0.548136830329895,1000,40,108.53429412841797,0.025261417031288147,0.560503363609314,0.015460739843547344,16,3740.871707255,1.0150694847106934,0,92.59624481201172,1.015069603919983,0.548136830329895,9.182217597961426,5.334878921508789,3520.651123046875,11.590746879577637,1746533682.2065718,0.0002519999979995191,0.548136830329895,0.02004222758114338,-0.003909451887011528,215.99148559570312,0.560503363609314,0,-0.2077471762895584,4.201176166534424,NaN,101.19999694824219,0.6423171758651733,0.9762318730354309,107.45709228515625,-0.10366669297218323
-0.314256876707077,0.3593144416809082,16,49.58000183105469,340000.0,1.0072473287582397,0.5945239067077637,5.106698036193848,0.5820850729942322,1000,40,111.08058166503906,0.02646302618086338,0.5945239067077637,0.01498289406299591,17,3960.698285893,1.0072473287582397,0,91.2494125366211,1.0072473287582397,0.5820850729942322,14.288915634155273,5.797610282897949,3739.897216796875,11.354708671569824,1746533901.4597838,0.00024900000425986946,0.5820850729942322,0.017561137676239014,0.0012016091495752335,219.17950439453125,0.5945239067077637,0,-0.11711858212947845,4.212093353271484,NaN,141.8000030517578,0.6378198862075806,0.9692267179489136,108.0988540649414,0.13869357109069824
-0.19732584059238434,0.47277894616127014,17,61.40999984741211,360000.0,1.006343960762024,0.6289573311805725,3.150238037109375,0.6171729564666748,1000,40,111.81842041015625,0.026480261236429214,0.6289573311805725,0.014196852222084999,18,4159.599045786,1.006343960762024,0,91.0142593383789,1.006343960762024,0.6171729564666748,17.43915367126465,6.609367370605469,3959.71533203125,13.436257362365723,1746534121.2857852,0.0002460000105202198,0.6171729564666748,0.019369356334209442,1.7235055565834045e-05,219.74578857421875,0.6289573311805725,0,0.050889164209365845,4.407172203063965,NaN,196.85000610351562,0.6322793364524841,0.9605066776275635,107.92730712890625,0.11693103611469269
-0.39456018805503845,0.47164490818977356,18,63.779998779296875,380000.0,1.0129200220108032,0.6638206243515015,-4.342215538024902,0.6525909304618835,1000,33,109.93279266357422,0.024986421689391136,0.6638206243515015,0.015378034673631191,19,4374.902098675,1.0129200220108032,0,100.58960723876953,1.0129200220108032,0.6525909304618835,13.096938133239746,6.356695175170898,4158.62451171875,14.198868751525879,1746534320.1865163,0.00024300000222865492,0.6525909304618835,0.020018301904201508,-0.0014938395470380783,198.82769775390625,0.6638206243515015,0,-0.1317981630563736,4.279741287231445,NaN,146.5,0.6242575645446777,0.9476913213729858,88.89484405517578,-0.1972343474626541
-0.4529123604297638,0.46892157196998596,19,68.45999908447266,400000.0,1.0116143226623535,0.6992008090019226,-0.3324260711669922,0.6880781054496765,1000,39,110.0190200805664,0.03265579789876938,0.6992008090019226,0.015255368314683437,20,4575.12561805,1.0116143226623535,0,92.92192077636719,1.0116143226623535,0.6880781054496765,12.764512062072754,6.863649845123291,4373.93017578125,14.515896797180176,1746534535.4896417,0.00023999999393709004,0.6880781054496765,0.02052144892513752,0.0076693762093782425,215.23446655273438,0.6992008090019226,0,-0.08052926510572433,4.380207538604736,NaN,133.4499969482422,0.6112861633300781,0.9265928864479065,105.21537017822266,-0.05835217237472534
-0.4317859709262848,0.49555760622024536,20,72.91999816894531,420000.0,1.0100994110107422,0.7351513504981995,4.133753776550293,0.7238910794258118,1000,34,108.45459747314453,0.04358112812042236,0.7351513504981995,0.0156442541629076,21,4769.856113129,1.0100994110107422,0,99.917236328125,1.0100994110107422,0.7238910794258118,16.898265838623047,7.77351713180542,4574.16455078125,15.478652954101562,1746534735.713121,0.00023700000019744039,0.7238910794258118,0.020507607609033585,0.010925330221652985,200.16566467285156,0.7351513504981995,0,-0.24785254895687103,4.722907066345215,NaN,150.39999389648438,0.5984278321266174,0.9053011536598206,91.71101379394531,0.021126389503479004
-0.5154423713684082,0.6097525358200073,21,68.88999938964844,440000.0,1.0123422145843506,0.7714478373527527,-4.6026763916015625,0.7594558000564575,1000,31,110.3409194946289,0.03089551441371441,0.7714478373527527,0.015596585348248482,22,4953.617219694,1.0123422145843506,0,102.76750946044922,1.0123422145843506,0.7594558000564575,12.295589447021484,7.421387672424316,4768.837890625,14.742621421813965,1746534930.4441335,0.00023400000645779073,0.7594558000564575,0.02111094258725643,-0.012685613706707954,194.61402893066406,0.7714478373527527,0,-0.12178339809179306,4.986807346343994,NaN,119.3499984741211,0.5826812386512756,0.8786256313323975,84.27303314208984,-0.08365640044212341
-0.8002575635910034,0.6806025505065918,22,54.36000061035156,460000.0,1.0224086046218872,0.8074941635131836,-2.918545722961426,0.793474018573761,1000,29,105.6891098022461,0.03487898409366608,0.8074941635131836,0.016863122582435608,23,5134.748668878,1.0224086046218872,0,108.88115692138672,1.0224086046218872,0.793474018573761,9.377043724060059,7.662207126617432,4952.64013671875,15.529519081115723,1746535114.2047343,0.00023099999816622585,0.793474018573761,0.020713958889245987,0.003983469679951668,183.68650817871094,0.8074941635131836,0,-0.01616130769252777,5.2624921798706055,NaN,58.54999923706055,0.56353360414505,0.8452198505401611,77.99728393554688,-0.2848151922225952
-0.6125672459602356,0.5337515473365784,23,54.33000183105469,480000.0,1.0116358995437622,0.8433204889297485,0.3141365051269531,0.8267724514007568,1000,28,105.94992065429688,0.02465919218957424,0.8433204889297485,0.015589608810842037,24,5329.120221637,1.0116358995437622,0,110.45732116699219,1.0116358995437622,0.8267724514007568,9.691180229187012,6.342806339263916,5133.77978515625,13.769954681396484,1746535295.3367925,0.0002280000044265762,0.8267724514007568,0.020342126488685608,-0.010219791904091835,181.06541442871094,0.8433204889297485,0,-0.013589147478342056,5.281780242919922,NaN,85.8499984741211,0.5494439601898193,0.8198382258415222,75.11542510986328,0.18769031763076782
-0.4486393630504608,0.5649005770683289,24,51.880001068115234,500000.0,1.011176586151123,0.8788496255874634,2.273000717163086,0.8601134419441223,1000,31,111.18610382080078,0.03143807873129845,0.8788496255874634,0.015474243089556694,25,5520.386115566,1.011176586151123,0,102.92948913574219,1.011176586151123,0.8601134419441223,11.964180946350098,6.854171276092529,5328.15234375,13.45926284790039,1746535489.7081769,0.00022499999613501132,0.8601134419441223,0.02280125766992569,0.006778886541724205,194.30776977539062,0.8788496255874634,0,-0.19658410549163818,5.578396797180176,NaN,117.0,0.5393659472465515,0.8013604283332825,83.1215591430664,0.16392788290977478
-0.5084070563316345,0.4719544053077698,25,47.619998931884766,520000.0,1.0141364336013794,0.9139273762702942,-0.8630180358886719,0.8934555053710938,1000,30,110.5792465209961,0.024182189255952835,0.9139273762702942,0.01586218923330307,26,5675.118060994,1.014136552810669,0,104.60406494140625,1.0141364336013794,0.8934555053710938,11.101162910461426,6.4851579666137695,5519.4150390625,14.272318840026855,1746535680.9736505,0.00022200000239536166,0.8934555053710938,0.020708439871668816,-0.007255889475345612,191.19715881347656,0.9139273762702942,0,0.03735990449786186,5.126599311828613,NaN,115.05000305175781,0.5329315066337585,0.7893093228340149,80.61784362792969,-0.059767693281173706
-0.7529574632644653,0.5218250155448914,26,38.59000015258789,540000.0,1.019112229347229,0.9481699466705322,-2.5966176986694336,0.9245848059654236,1000,20,100.54634857177734,0.026225849986076355,0.9481699466705322,0.015909656882286072,27,5856.039163416,1.019112229347229,0,129.31698608398438,1.019112229347229,0.9245848059654236,8.504545211791992,6.162642955780029,5674.1416015625,11.55245304107666,1746535835.7056155,0.00021899999410379678,0.9245848059654236,0.020164044573903084,0.00204366073012352,154.65872192382812,0.9481699466705322,0,0.022408142685890198,4.78367805480957,NaN,25.350000381469727,0.5198590755462646,0.7644180059432983,54.11231231689453,-0.2445504069328308
-0.451271116733551,0.5634557604789734,27,45.0,560000.0,1.0130890607833862,0.9819945096969604,3.0829286575317383,0.9556497931480408,1000,27,108.35751342773438,0.03285224735736847,0.9819945096969604,0.016110064461827278,28,6029.838659066,1.0130890607833862,0,110.5830307006836,1.0130890607833862,0.9556497931480408,11.58747386932373,6.095454692840576,5855.07421875,11.970545768737793,1746536016.6268344,0.00021600000036414713,0.9556497931480408,0.021919652819633484,0.006626397371292114,180.8595733642578,0.9819945096969604,0,-0.07787076383829117,4.751367092132568,NaN,99.75,0.5116289258003235,0.7484400868415833,72.50193786621094,0.3016863465309143
-0.6521895527839661,0.5478711128234863,28,37.61000061035156,580000.0,1.0189220905303955,1.0150765180587769,-4.774665832519531,0.9851513504981995,1000,26,103.3017349243164,0.03521419316530228,1.0150765180587769,0.016174931079149246,29,6221.904721921,1.018922209739685,0,115.11299896240234,1.0189220905303955,0.9851513504981995,6.812808036804199,5.215164661407471,6028.87841796875,10.884766578674316,1746536190.426852,0.00021300000662449747,0.9851513504981995,0.023459618911147118,0.0023619458079338074,173.74232482910156,1.0150765180587769,0,-0.1640763282775879,4.835057258605957,NaN,40.54999923706055,0.5002033114433289,0.7256768941879272,70.44052124023438,-0.20091843605041504
-0.23311622440814972,0.49158164858818054,29,39.619998931884766,600000.0,1.0088956356048584,1.047607421875,0.3449587821960449,1.0153858661651611,1000,31,108.72416687011719,0.03486267477273941,1.047607421875,0.016143454238772392,30,6395.978350328,1.0088956356048584,0,104.17794799804688,1.0088956356048584,1.0153858661651611,7.157766819000244,5.255590438842773,6220.9189453125,10.244742393493652,1746536382.4920254,0.0002099999983329326,1.0153858661651611,0.021525518968701363,-0.0003515183925628662,191.97921752929688,1.047607421875,0,0.14164859056472778,4.472939968109131,NaN,125.9000015258789,0.4984046220779419,0.7222144603729248,83.25497436523438,0.41907332837581635
-0.32354792952537537,0.5952287316322327,30,39.86000061035156,620000.0,1.0070968866348267,1.0796655416488647,4.774567127227783,1.0462241172790527,1000,23,112.05644989013672,0.04058852419257164,1.0796655416488647,0.015443018637597561,31,6573.599604342,1.0070968866348267,0,114.93138122558594,1.0070968866348267,1.0462241172790527,11.932333946228027,5.795456409454346,6395.01904296875,11.74767017364502,1746536556.5657833,0.00020700000459328294,1.0462241172790527,0.020665768533945084,0.00572584941983223,174.01687622070312,1.0796655416488647,0,-0.1271197646856308,4.969449043273926,NaN,123.8499984741211,0.4963356554508209,0.7179566621780396,61.960357666015625,-0.09043170511722565
-0.5132854580879211,0.5910251140594482,31,44.029998779296875,640000.0,1.0125457048416138,1.111528754234314,-2.5032129287719727,1.0765010118484497,1000,24,112.85043334960938,0.0355478934943676,1.111528754234314,0.0155467065051198,32,6732.647109999,1.0125455856323242,0,112.63573455810547,1.0125457048416138,1.0765010118484497,9.429121017456055,5.368338108062744,6572.63916015625,11.150359153747559,1746536734.1877801,0.00020399999630171806,1.0765010118484497,0.020207177847623825,-0.0050406306982040405,177.5635528564453,1.111528754234314,0,-0.142860546708107,5.381640434265137,NaN,77.30000305175781,0.4894188940525055,0.7037400007247925,64.71305084228516,-0.18973752856254578
-0.5108954906463623,0.6649786829948425,32,41.83000183105469,660000.0,1.0139648914337158,1.1431082487106323,2.5867557525634766,1.106390118598938,1000,19,108.31087493896484,0.03312145173549652,1.1431082487106323,0.01574852503836155,33,6911.265015403,1.0139648914337158,0,125.79242706298828,1.0139648914337158,1.106390118598938,12.015876770019531,5.316948413848877,6731.6884765625,11.470548629760742,1746536893.233921,0.0002010000025620684,1.106390118598938,0.020183967426419258,-0.0024264417588710785,158.99208068847656,1.1431082487106323,0,-0.10025367140769958,5.307736873626709,NaN,81.5,0.4809509813785553,0.6861567497253418,50.68115234375,0.002389967441558838
-0.411007285118103,0.547430157661438,33,48.40999984741211,680000.0,1.01200532913208,1.174787998199463,-2.0448179244995117,1.136093020439148,1000,25,111.36528015136719,0.03835367038846016,1.174787998199463,0.016361940652132034,34,7088.172847017,1.01200532913208,0,112.0173110961914,1.01200532913208,1.136093020439148,9.97105884552002,4.952938556671143,6910.294921875,10.460633277893066,1746537071.8524582,0.00019799999427050352,1.136093020439148,0.020391589030623436,0.005232218652963638,178.54383850097656,1.174787998199463,0,0.1644556224346161,5.4694504737854,NaN,87.5,0.4732377231121063,0.6700910925865173,67.17842864990234,0.09988820552825928
-0.2817744314670563,0.48913392424583435,34,43.540000915527344,700000.0,1.0080751180648804,1.2063058614730835,-1.5576438903808594,1.166035771369934,1000,24,111.87335968017578,0.02509084902703762,1.2063058614730835,0.015253179706633091,35,7258.73517083,1.0080749988555908,0,113.08905029296875,1.0080751180648804,1.166035771369934,8.41341495513916,4.304409980773926,7087.21484375,9.742146492004395,1746537248.760959,0.00019500000053085387,1.166035771369934,0.021670540794730186,-0.013262821361422539,176.85177612304688,1.2063058614730835,0,0.11446135491132736,5.265952110290527,NaN,103.5,0.4697680175304413,0.6626913547515869,64.97835540771484,0.12923285365104675
-0.261871337890625,0.635658323764801,35,40.52000045776367,720000.0,1.0087887048721313,1.2375209331512451,3.4556283950805664,1.1963800191879272,1000,23,108.72297668457031,0.03131990507245064,1.2375209331512451,0.016004953533411026,36,7431.760470612,1.0087887048721313,0,117.30001068115234,1.0087887048721313,1.1963800191879272,11.869043350219727,4.766632556915283,7257.77734375,9.984518051147461,1746537419.3229675,0.00019200000679120421,1.1963800191879272,0.02010376751422882,0.006229056045413017,170.5029754638672,1.2375209331512451,0,-0.04808708280324936,4.9402546882629395,NaN,111.0,0.46770644187927246,0.6582680940628052,61.77994155883789,0.019903093576431274
-0.4091162085533142,0.4586685597896576,36,41.779998779296875,740000.0,1.0130579471588135,1.2685418128967285,-2.21956729888916,1.2260633707046509,1000,25,105.78369140625,0.025526806712150574,1.2685418128967285,0.015872903168201447,37,7617.991083776,1.0130579471588135,0,115.63557434082031,1.0130579471588135,1.2260633707046509,9.649476051330566,4.041125774383545,7430.7939453125,8.895354270935059,1746537592.3477786,0.00018899999849963933,1.2260633707046509,0.020319314673542976,-0.005793098360300064,172.9571533203125,1.2685418128967285,0,0.37186962366104126,4.535434246063232,NaN,70.5999984741211,0.4608116149902344,0.6435131430625916,67.17334747314453,-0.1472448706626892
-0.46872222423553467,0.5063309669494629,37,40.529998779296875,760000.0,1.0133694410324097,1.2993260622024536,-1.4095487594604492,1.2552299499511719,1000,29,107.99341583251953,0.025633472949266434,1.2993260622024536,0.016332056373357773,38,7733.547354242,1.0133694410324097,0,107.43262481689453,1.0133694410324097,1.2552299499511719,8.239927291870117,4.551433086395264,7617.021484375,10.074126243591309,1746537778.5785484,0.00018600000475998968,1.2552299499511719,0.020582949742674828,0.00010666623711585999,186.16319274902344,1.2993260622024536,0,-0.2078978717327118,4.280355930328369,NaN,73.19999694824219,0.45645439624786377,0.6341883540153503,78.16967010498047,-0.05960601568222046
0.021895797923207283,0.5768593549728394,38,40.88999938964844,780000.0,0.9988125562667847,1.3299260139465332,31.3630428314209,1.2858203649520874,1000,1,112.85804748535156,0.03140290081501007,1.3299260139465332,0.013082676567137241,39,7899.057940112,0.9988125562667847,0,173.17239379882812,0.9988125562667847,1.2858203649520874,39.602970123291016,4.634373664855957,7732.57958984375,10.372056007385254,1746537894.1352518,0.0001829999964684248,1.2858203649520874,0.02888474613428116,0.005769427865743637,115.49185180664062,1.3299260139465332,0,0.0729103684425354,4.077324867248535,NaN,149.6999969482422,0.45356789231300354,0.6278702020645142,2.633700132369995,0.49061802215874195
-0.374523788690567,0.6320446729660034,39,41.68000030517578,800000.0,1.0090547800064087,1.360412836074829,-27.185872077941895,1.3163493871688843,1000,21,108.7417984008789,0.03878205642104149,1.360412836074829,0.015469592064619064,40,8073.827295194,1.0090547800064087,0,120.88510131835938,1.0090547800064087,1.3163493871688843,12.417098045349121,4.739013195037842,7898.08984375,10.519247055053711,1746538059.6453695,0.00018000000272877514,1.3163493871688843,0.020319053903222084,0.007379155606031418,165.4463653564453,1.360412836074829,0,-0.20055368542671204,4.696793556213379,NaN,94.3499984741211,0.45595502853393555,0.6331346035003662,56.70446014404297,-0.3964195866137743
-0.34735095500946045,0.5058674216270447,40,41.97999954223633,820000.0,1.009047508239746,1.390822410583496,-2.6829700469970703,1.3464878797531128,1000,25,107.89450073242188,0.03322921693325043,1.390822410583496,0.015773771330714226,41,8249.96333283,1.0090476274490356,0,114.47864532470703,1.009047508239746,1.3464878797531128,9.73412799835205,3.7642836570739746,8072.859375,8.73694133758545,1746538234.4150832,0.00017699999443721026,1.3464878797531128,0.02024323306977749,-0.005552839487791061,174.705078125,1.390822410583496,0,0.1452292501926422,4.707412242889404,NaN,81.19999694824219,0.4526531398296356,0.6257280111312866,66.81047058105469,0.027172833681106567
