Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Max,Misc/xHx,Metrics/EpRet,Train/PolicyStd,Metrics/LagrangeMultiplier/Std,Value/Adv,Time/Total,Misc/gradient_norm,Time/Update,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Metrics/EpCost,Value/reward,Time/FPS,Misc/AcceptanceStep,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Max,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Std,Train/Epoch,Misc/Alpha,Misc/H_inv_g,Train/LR,TotalEnvSteps,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Misc/FinalStepNorm,Metrics/LagrangeMultiplier/Min,Safety/shield_violation,Time/Epoch,Train/KL,Loss/Loss_cost_critic/Delta,Train/Entropy,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic,_step,_timestamp,Metrics/EpLen,_runtime,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio,Train/PolicyRatio/Max,Time/Rollout,Train/StopIter,Value/cost
1.000823736190796,0.035999998450279236,0.0027812570333480835,-0.2523861825466156,0.9874661564826965,0,-1.7166136956348055e-08,139.35906982421875,0.06369148939847946,17.007095336914062,0.0005823570536449552,0.04500000178813934,0.013327217660844326,16.5,-0.025057483464479446,143.51551818847656,1,0.43418559432029724,0.04500000178813934,27.649999618530273,0,0,2.681597948074341,0.10337098687887192,0,20000.0,0.013327217660844326,0.005037457682192326,0.2771994173526764,0.035999998450279236,-0.13792097568511963,139.3577423095703,0.00037356402026489377,3.609093189239502,1.4062734842300415,0.035999998450279236,0.005037457682192326,3.609093189239502,1,1746612758.0724316,1000,237.853195137,0.04500000178813934,1.0008236169815063,1.000823736190796,122.35062408447266,10,-0.06987930834293365
1.0012145042419434,0.06933416426181793,0.010842855088412762,-0.22644326090812683,0.9877743721008301,0,9.155272984173735e-09,236.749267578125,0.1496332436800003,17.439237594604492,0.0008587841293774545,0.07954980432987213,0.0034197315108031034,9.524999618530273,-0.0235209371894598,205.48788452148438,1,-0.10754699259996414,0.07954980432987213,21.850000381469727,0,1,1.3581351041793823,0.18257564306259155,0,40000.0,-0.009907486150041223,0.002094447612762451,0.24796240031719208,0.06933416426181793,0.8893024325370789,97.329345703125,0.00039877722156234086,1.2792749404907227,1.4064041376113892,0.06933416426181793,-0.0029430100694298744,4.888368129730225,2,1746612855.4652517,1000,333.261459396,0.07954980432987213,1.0012145042419434,1.0012145042419434,79.89008331298828,10,0.1622699797153473
0.9977188110351562,0.10192755609750748,0.01137140765786171,-0.6909353137016296,0.9892876148223877,0,9.155272984173735e-09,332.15924072265625,0.19462187588214874,17.476518630981445,0.0016130160074681044,0.11288288980722427,-0.004759713541716337,8.383333206176758,-0.01845509372651577,209.7626190185547,1,0.8213211297988892,0.11288288980722427,15.0,0,2,1.3261959552764893,0.11683453619480133,0,60000.0,-0.00817944505251944,0.0021864946465939283,0.1549454778432846,0.10192755609750748,0.9338620901107788,95.34587860107422,0.0005324069643393159,-1.4245600700378418,1.4080082178115845,0.10192755609750748,9.204703383147717e-05,3.463808059692383,3,1746612950.873378,1000,437.055065862,0.11288288980722427,0.9977188110351562,0.9977188110351562,77.86933135986328,10,0.3818073272705078
1.0001729726791382,0.13425055146217346,0.006447006948292255,-0.5051816701889038,0.9778523445129395,0,0.0,435.9535827636719,0.05248769000172615,17.723745346069336,0.00012228205741848797,0.14693021774291992,-0.018166467547416687,8.262499809265137,-0.010949586518108845,192.8047332763672,1,-0.4177066385746002,0.14693021774291992,28.350000381469727,0,3,1.7613091468811035,0.2107875496149063,0,80000.0,-0.01340675400570035,0.0014156353427097201,0.3712620437145233,0.13425055146217346,2.8880319595336914,103.73188781738281,0.00022887327941134572,0.8388071060180664,1.3964794874191284,0.13425055146217346,-0.0007708593038842082,4.302615165710449,4,1746613054.667007,1000,545.181906435,0.14693021774291992,1.0001729726791382,1.0001729726791382,86.00811767578125,10,1.2421526908874512
1.0004709959030151,0.16752098500728607,0.013084068894386292,-0.4237237274646759,0.9742709994316101,0,-4.577636492086867e-09,544.0460205078125,0.23472534120082855,17.150239944458008,0.00033301630173809826,0.17439427971839905,0.22716420888900757,17.709999084472656,-0.009259749203920364,185.1324462890625,1,0.967158317565918,0.17439427971839905,137.3000030517578,0,4,1.2363556623458862,0.1741722822189331,0,100000.0,0.24533067643642426,0.002768181264400482,0.21533890068531036,0.16752098500728607,2.5749289989471436,108.03076934814453,0.0004672887152992189,10.180957794189453,1.3928518295288086,0.16752098500728607,0.001352545921690762,14.483572959899902,5,1746613162.793861,1000,656.290943211,0.17439427971839905,1.0004709959030151,1.0004709959030151,90.88050842285156,10,0.6092876195907593
0.9988387823104858,0.20151729881763458,0.006502811331301928,-0.30317938327789307,0.9806798100471497,0,-1.2969969986897922e-08,655.1895141601562,0.09699498116970062,17.55570411682129,0.0008211610838770866,0.20416703820228577,0.2211037278175354,18.959999084472656,-0.00959368422627449,180.10174560546875,1,-0.03885677456855774,0.20416703820228577,135.60000610351562,0,5,1.7537354230880737,0.18690820038318634,0,120000.0,-0.006060481071472168,0.0018354753265157342,0.3277875483036041,0.20151729881763458,4.014649391174316,111.04833984375,0.00032112360349856317,-0.1779165267944336,1.399406909942627,0.20151729881763458,-0.000932705937884748,14.305656433105469,6,1746613273.9029067,1000,761.476792446,0.20416703820228577,0.9988387227058411,0.9988387823104858,93.49259185791016,10,1.1183377504348755
0.9997009038925171,0.23581044375896454,0.0082223080098629,-0.1666092723608017,0.992514431476593,0,-3.2424924967244806e-09,760.3772583007812,0.11554691940546036,17.56977081298828,0.00021149289386812598,0.23517392575740814,0.07107992470264435,26.90999984741211,-0.002192352432757616,190.24334716796875,1,-0.9468812346458435,0.23517392575740814,90.4000015258789,0,6,1.5596166849136353,0.19094885885715485,0,140000.0,-0.15002380311489105,0.0021027361508458853,0.2978070080280304,0.23581044375896454,5.659870624542236,105.12850952148438,0.0003266128187533468,-2.392427444458008,1.411397933959961,0.23581044375896454,0.0002672608243301511,11.913228988647461,7,1746613379.0887408,1000,868.310661074,0.23517392575740814,0.9997008442878723,0.9997009038925171,87.5587158203125,10,1.8663067817687988
0.9977797269821167,0.27049294114112854,0.009684635326266289,0.22093035280704498,0.9844258427619934,0,-4.577636492086867e-09,867.2067260742188,0.10576972365379333,17.475419998168945,0.0015699982177466154,0.2672699987888336,0.037341710180044174,31.139999389648438,0.006208809558302164,187.3169708251953,1,0.5705153942108154,0.2672699987888336,101.05000305175781,0,7,1.43705415725708,0.21234315633773804,0,160000.0,-0.033738214522600174,0.002735577989369631,0.3051486015319824,0.27049294114112854,7.7142333984375,106.7708969116211,0.0003859262214973569,-0.3782768249511719,1.4031195640563965,0.27049294114112854,0.0006328418385237455,11.534952163696289,8,1746613485.922643,1000,967.109742483,0.2672699987888336,0.9977796673774719,0.9977797269821167,89.29545593261719,10,2.4800362586975098
1.0022227764129639,0.3056565821170807,0.006322264205664396,0.32404404878616333,0.994878351688385,0,3.051757735406113e-09,966.0098876953125,0.07681594789028168,17.560089111328125,0.0015717402566224337,0.2983570992946625,-0.19529080390930176,33.880001068115234,0.011567153967916965,202.5530548095703,1,-0.5092617869377136,0.2983570992946625,43.54999923706055,0,8,1.7786002159118652,0.18606707453727722,0,180000.0,-0.23263251408934593,0.0029257619753479958,0.3309389650821686,0.3056565821170807,8.94964599609375,98.73956298828125,0.00026971352053806186,-2.687246322631836,1.4136848449707031,0.3056565821170807,0.00019018398597836494,8.847705841064453,9,1746613584.721681,1000,1071.915656651,0.2983570992946625,1.0022226572036743,1.0022227764129639,81.17945098876953,10,2.9225592613220215
0.9999450445175171,0.3411921560764313,0.006628472823649645,0.4854139983654022,1.0080422163009644,0,2.6702879907247734e-09,1070.8145751953125,0.08404505252838135,17.24713897705078,3.8859441701788455e-05,0.32954829931259155,-0.044948164373636246,27.389999389648438,0.01880938559770584,190.9373016357422,1,-0.036579638719558716,0.32954829931259155,65.5,0,9,1.737032413482666,0.19283393025398254,0,200000.0,0.1503426395356655,0.002738609677180648,0.3349587917327881,0.3411921560764313,6.860382080078125,104.74642944335938,0.00026131782215088606,-1.3854308128356934,1.4268907308578491,0.3411921560764313,-0.0001871522981673479,7.46227502822876,10,1746613689.5276144,1000,1180.401834957,0.32954829931259155,0.9999449849128723,0.9999450445175171,87.499267578125,10,2.160322904586792
