Train/Epoch,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Train/KL,Loss/Loss_cost_critic,Metrics/EpLen,Metrics/LagrangeMultiplier/Std,Value/cost,_timestamp,Value/reward,Train/PolicyRatio/Max,Time/Total,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_adv_c,Time/FPS,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier,Time/Epoch,Safety/ShieldLagrangeMultiplier,Metrics/EpRet,_step,Loss/Loss_pi/Delta,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Value/Adv,Train/PolicyRatio/Min,Train/PolicyStd,Loss/Loss_reward_critic,Train/LR,Time/Update,Loss/Loss_pi,Time/Rollout,Safety/EpCostShield,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Train/Entropy,_runtime,Train/PolicyRatio,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpCost,Train/StopIter
10,0.011705649085342884,0.38642367720603943,0.009046223945915699,5.169397354125977,1000,0,2.3542332649230957,1746543661.0788012,0.07281702011823654,1.0015051364898682,2543.988037109375,0.3666273355484009,NaN,88.26626586914062,0.781557559967041,0.38642367720603943,226.58714294433594,0.3666273355484009,0.3953743875026703,11,0.0013718418776988983,-0.0011150166392326355,0.3666273355484009,0.03540315851569176,1.0015051364898682,0.8820731043815613,0.005892779212445021,0.00026699999580159783,134.3014373779297,-0.05678987875580788,92.28565216064453,86.4000015258789,220000.0,0.38642367720603943,1.2934280633926392,2772.743122715,1.0015051364898682,7.253317356109619,0,27.030000686645508,40
11,0.010790009051561356,0.42227864265441895,0.009788024239242077,3.478773832321167,1000,0,2.279181718826294,1746543888.8189323,0.05120930075645447,1.0001674890518188,2771.728271484375,0.3986198902130127,NaN,87.85761260986328,-1.6906235218048096,0.42227864265441895,227.6410675048828,0.3986198902130127,0.3928016722202301,12,-0.013368207961320877,-0.0001156860962510109,0.3986198902130127,0.19650283455848694,1.0001674890518188,0.8792397975921631,0.00577709311619401,0.0002640000020619482,133.99310302734375,-0.07015808671712875,93.64791107177734,53.099998474121094,240000.0,0.42227864265441895,1.2902337312698364,2999.636319599,1.0001674890518188,4.665386199951172,0,16.31999969482422,40
12,0.011189272627234459,0.457900732755661,0.010239753872156143,5.026191234588623,1000,0,1.9699039459228516,1746544115.7117732,0.045206230133771896,0.9995595216751099,2998.595703125,0.4308677017688751,NaN,88.19232177734375,1.547417402267456,0.457900732755661,226.77711486816406,0.4308677017688751,0.28249552845954895,13,0.04523095302283764,0.0016705668531358242,0.4308677017688751,0.03347417712211609,0.9995595216751099,0.8807811737060547,0.007447659969329834,0.0002610000083222985,133.88421630859375,-0.024927133694291115,92.8928451538086,67.80000305175781,260000.0,0.457900732755661,1.2919753789901733,3222.687453352,0.9995595216751099,5.0916547775268555,0,17.020000457763672,40
13,0.011500708758831024,0.49354177713394165,0.011460309848189354,4.2773003578186035,1000,0,2.0454235076904297,1746544338.7630262,0.044897306710481644,1.0015649795532227,3221.670166015625,0.46256959438323975,NaN,89.70757293701172,-0.7488908767700195,0.49354177713394165,222.94662475585938,0.46256959438323975,0.18188005685806274,14,-0.10589621029794216,0.00013997964560985565,0.46256959438323975,0.1494547575712204,1.0015649795532227,0.8672354221343994,0.00758763961493969,0.0002579999854788184,132.66978454589844,-0.13082334399223328,90.27677917480469,47.400001525878906,280000.0,0.49354177713394165,1.2764875888824463,3448.184229545,1.0015649795532227,5.490538120269775,0,18.940000534057617,40
14,0.011014590971171856,0.5292509198188782,0.010363210923969746,4.263888359069824,1000,0,2.0909900665283203,1746544564.259662,0.04230981320142746,1.0014822483062744,3447.164306640625,0.4938815236091614,NaN,88.73377227783203,-0.013411998748779297,0.5292509198188782,225.39332580566406,0.4938815236091614,0.1235281303524971,15,-0.0022647827863693237,0.0007722582668066025,0.4938815236091614,-0.05200112983584404,1.0014822483062744,0.8606669306755066,0.008359897881746292,0.00025499999173916876,134.415771484375,-0.1330881267786026,90.97749328613281,48.900001525878906,300000.0,0.5292509198188782,1.2688809633255005,3671.10887678,1.0014822483062744,5.710827350616455,0,19.469999313354492,40
15,0.01112209353595972,0.5647745132446289,0.010175203904509544,3.121812582015991,1000,0,1.5567699670791626,1746544787.1847873,0.016099629923701286,1.0013561248779297,3670.10205078125,0.5243815779685974,NaN,89.75375366210938,-1.142075777053833,0.5647745132446289,222.8319091796875,0.5243815779685974,-0.13818275928497314,16,0.017411716282367706,0.0005453303456306458,0.5243815779685974,0.30377042293548584,1.0013561248779297,0.850310206413269,0.008905228227376938,0.0002519999979995191,133.87481689453125,-0.1156764104962349,88.95704650878906,38.0,320000.0,0.5647745132446289,1.2567579746246338,3896.059265822,1.0013561248779297,4.3044962882995605,0,17.31999969482422,40
16,0.012393920682370663,0.6002858877182007,0.014058995991945267,4.740861415863037,1000,0,2.8700578212738037,1746545012.1349359,0.05096806213259697,1.002935528755188,3895.051513671875,0.5550153851509094,NaN,88.94129943847656,1.619048833847046,0.6002858877182007,224.867431640625,0.5550153851509094,-0.19246633350849152,17,-0.02854344993829727,-0.00023048371076583862,0.5550153851509094,0.09289438277482986,1.002935528755188,0.8355426788330078,0.0086747445166111,0.00024900000425986946,134.11093139648438,-0.14421986043453217,90.75643920898438,56.95000076293945,340000.0,0.6002858877182007,1.2391635179519653,4121.602839909,1.002935528755188,6.27787971496582,0,18.559999465942383,40
17,0.011991354636847973,0.6356307864189148,0.012528122402727604,4.295872211456299,1000,0,1.9749327898025513,1746545237.6782038,0.011655685491859913,1.0031346082687378,4120.57861328125,0.5852442979812622,NaN,88.71633911132812,-0.4449892044067383,0.6356307864189148,225.43760681152344,0.5852442979812622,-0.18963199853897095,18,0.039197638630867004,-0.001019566785544157,0.5852442979812622,-0.12705977261066437,1.0031346082687378,0.8297233581542969,0.007655177731066942,0.0002460000105202198,133.34832763671875,-0.10502222180366516,92.0892333984375,44.400001525878906,360000.0,0.6356307864189148,1.2321654558181763,4341.223369767,1.0031346082687378,4.556833267211914,0,17.260000228881836,40
18,0.01173312496393919,0.6708246469497681,0.013351378962397575,3.5762598514556885,1000,0,1.556705355644226,1746545457.299407,-0.017070751637220383,1.0030847787857056,4340.197265625,0.6145033240318298,NaN,91.1129379272461,-0.7196123600006104,0.6708246469497681,219.50779724121094,0.6145033240318298,-0.19144853949546814,19,-0.0692284107208252,0.002324297558516264,0.6145033240318298,-0.0525500625371933,1.0030847787857056,0.8110563158988953,0.009979475289583206,0.00024300000222865492,132.53329467773438,-0.17425063252449036,86.97445678710938,31.350000381469727,380000.0,0.6708246469497681,1.209352731704712,4571.867701831,1.0030847787857056,4.692039966583252,0,17.190000534057617,40
19,0.013190588913857937,0.7056183815002441,0.013226022012531757,5.544449806213379,1000,0,2.245319128036499,1746545687.9429562,0.05278679355978966,0.9979352355003357,4570.8173828125,0.6460837721824646,NaN,86.7606430053711,1.9681899547576904,0.7056183815002441,230.51927185058594,0.6460837721824646,-0.04123515263199806,20,0.36371633410453796,-0.004950195550918579,0.6460837721824646,-0.17408305406570435,0.9979352355003357,0.8143467903137207,0.005029279738664627,0.00023999999393709004,133.72073364257812,0.1894657015800476,96.79847717285156,129.0500030517578,400000.0,0.7056183815002441,1.2133253812789917,4801.495361728,0.9979352355003357,7.257353782653809,0,15.15999984741211,40
20,0.012050270102918148,0.740213930606842,0.013771822676062584,4.817489147186279,1000,0,2.1600639820098877,1746545917.5705957,0.05515666678547859,1.0005309581756592,4800.4384765625,0.6787546277046204,NaN,87.15319061279297,-0.7269606590270996,0.740213930606842,229.48098754882812,0.6787546277046204,0.26489517092704773,21,-0.2573060467839241,-0.00028389086946845055,0.6787546277046204,0.19770775735378265,1.0005309581756592,0.8122162222862244,0.0047453888691961765,0.00023700000019744039,132.86257934570312,-0.0678403452038765,96.61836242675781,92.75,420000.0,0.740213930606842,1.2106925249099731,5024.182499543,1.0005309581756592,8.052186965942383,0,16.219999313354492,40
21,0.012139230035245419,0.7743910551071167,0.012455176562070847,2.974156618118286,1000,0,1.825333833694458,1746546140.2576957,-0.0029841740615665913,1.0054196119308472,5023.14404296875,0.7094119787216187,NaN,89.86407470703125,-1.8433325290679932,0.7743910551071167,222.558349609375,0.7094119787216187,0.20759643614292145,22,-0.1496913954615593,0.0016021323390305042,0.7094119787216187,0.05298365652561188,1.0054196119308472,0.7977480888366699,0.006347521208226681,0.00023400000645779073,133.82034301757812,-0.2175317406654358,88.73795318603516,17.149999618530273,440000.0,0.7743910551071167,1.192388892173767,5251.686702342,1.0054196119308472,3.9657413959503174,0,14.470000267028809,40
22,0.012624320574104786,0.8081892132759094,0.01350127998739481,3.3423640727996826,1000,0,2.345215320587158,1746546367.7627108,0.03388994559645653,1.0013800859451294,5250.634765625,0.740006685256958,NaN,87.9652099609375,0.3682074546813965,0.8081892132759094,227.3626251220703,0.740006685256958,0.2216285765171051,23,0.13435789197683334,-0.0009194887243211269,0.740006685256958,-0.05065230280160904,1.0013800859451294,0.7815853953361511,0.005428032483905554,0.00023099999816622585,133.62728881835938,-0.08317384868860245,93.73528289794922,55.04999923706055,460000.0,0.8081892132759094,1.1717530488967896,5480.546607978,1.0013799667358398,5.218836784362793,0,14.359999656677246,40
23,0.013847866095602512,0.841376543045044,0.01481274701654911,3.7373907566070557,1000,0,1.8281831741333008,1746546596.6218216,0.014265543781220913,0.9993419051170349,5479.44384765625,0.7714328765869141,NaN,87.45761108398438,0.39502668380737305,0.841376543045044,228.6822052001953,0.7714328765869141,0.1782379299402237,24,0.153043694794178,8.571986109018326e-05,0.7714328765869141,-0.01381152868270874,0.9993419051170349,0.7809949517250061,0.005513752344995737,0.0002280000044265762,133.9674835205078,0.06986984610557556,94.71467590332031,78.8499984741211,480000.0,0.841376543045044,1.1709784269332886,5702.779480212,0.9993419051170349,4.911759376525879,0,12.550000190734863,40
24,0.01272073108702898,0.8742086887359619,0.01278744824230671,3.2476611137390137,1000,0,1.7070972919464111,1746546818.8547115,0.04752350598573685,1.0034464597702026,5701.69873046875,0.8020207285881042,NaN,90.06524658203125,-0.489729642868042,0.8742086887359619,222.0612335205078,0.8020207285881042,0.14846710860729218,25,-0.23056228458881378,0.0017129085026681423,0.8020207285881042,-0.2891557216644287,1.0034464597702026,0.7730084657669067,0.007226660847663879,0.00022499999613501132,133.5171661376953,-0.16069243848323822,88.54401397705078,38.900001525878906,500000.0,0.8742086887359619,1.1607285737991333,5934.365165698,1.0034464597702026,4.801015853881836,0,13.670000076293945,40
25,0.01369794923812151,0.907941460609436,0.015329564921557903,6.334524154663086,1000,0,1.9085496664047241,1746547050.4406826,0.06598837673664093,0.9994636178016663,5933.3525390625,0.8344448208808899,NaN,86.399658203125,3.0868630409240723,0.907941460609436,231.48239135742188,0.8344448208808899,0.10359367728233337,26,0.3216824382543564,-0.002187612932175398,0.8344448208808899,-0.0923701822757721,0.9994636178016663,0.7777116894721985,0.0050390479154884815,0.00022200000239536166,134.61331176757812,0.16098999977111816,96.86902618408203,112.5999984741211,520000.0,0.907941460609436,1.1665343046188354,6163.678476229,0.9994636178016663,6.621137619018555,0,22.389999389648438,40
26,0.013105036690831184,0.9429236054420471,0.014612847939133644,6.63707160949707,1000,0,2.7483391761779785,1746547279.7539008,0.05564777925610542,0.9997211694717407,6162.6494140625,0.8677158951759338,NaN,87.25958251953125,0.3025474548339844,0.9429236054420471,229.20118713378906,0.8677158951759338,0.13279259204864502,27,-0.2062096744775772,0.002020824234932661,0.8677158951759338,0.20441943407058716,0.9997211694717407,0.7801023721694946,0.007059872150421143,0.00021899999410379678,133.25802612304688,-0.045219674706459045,95.94312286376953,87.8499984741211,540000.0,0.9429236054420471,1.169524073600769,6391.545842815,0.9997211694717407,7.151223659515381,0,26.8799991607666,40
27,0.012678215280175209,0.9788727760314941,0.014657125808298588,3.9618682861328125,1000,0,2.5818567276000977,1746547507.621073,0.04497572407126427,1.0041835308074951,6390.52783203125,0.9011353254318237,NaN,87.81074523925781,-2.675203323364258,0.9788727760314941,227.76255798339844,0.9011353254318237,0.14607058465480804,28,-0.09542356431484222,-0.002810186240822077,0.9011353254318237,0.05114416778087616,1.0041835308074951,0.771350622177124,0.004249685909599066,0.00021600000036414713,134.1581268310547,-0.14064323902130127,93.60436248779297,70.19999694824219,560000.0,0.9788727760314941,1.1577974557876587,6621.214615029,1.0041835308074951,7.424447059631348,0,26.110000610351562,40
28,0.012835722416639328,1.0156654119491577,0.0138978511095047,4.224069595336914,1000,0,3.3293297290802,1746547737.2899141,0.052820008248090744,1.00734543800354,6620.18408203125,0.9340192079544067,NaN,87.12678527832031,0.26220130920410156,1.0156654119491577,229.550537109375,0.9340192079544067,0.21956172585487366,29,-0.33822110295295715,0.00025913165882229805,0.9340192079544067,0.043365295976400375,1.00734543800354,0.7574156522750854,0.004508817568421364,0.00021300000662449747,133.17396545410156,-0.4788643419742584,96.37652587890625,52.45000076293945,580000.0,1.0156654119491577,1.1397393941879272,6850.441295179,1.0073453187942505,9.973464012145996,0,26.43000030517578,40
29,0.014304171316325665,1.0529865026474,0.01882510632276535,4.481324672698975,1000,0,2.6940221786499023,1746547966.5169532,0.05605694651603699,1.0069928169250488,6849.4296875,0.9659631848335266,NaN,87.28739166259766,0.25725507736206055,1.0529865026474,229.128173828125,0.9659631848335266,0.1940634548664093,30,0.10027799010276794,-0.0012223643716424704,0.9659631848335266,0.08182942867279053,1.0069928169250488,0.7269958853721619,0.0032864531967788935,0.0002099999983329326,133.92784118652344,-0.3785863518714905,95.20027923583984,41.25,600000.0,1.0529865026474,1.0985596179962158,7078.341834347,1.0069928169250488,7.825599193572998,0,24.690000534057617,40
30,0.013769459910690784,1.0901453495025635,0.01672198623418808,4.67505407333374,1000,0,2.92562198638916,1746548194.4178,0.0384051688015461,1.0027518272399902,7077.33154296875,0.9989726543426514,NaN,87.79347229003906,0.19372940063476562,1.0901453495025635,227.807373046875,0.9989726543426514,0.2130509316921234,31,0.3059893772006035,0.0018332230392843485,0.9989726543426514,0.00036354362964630127,1.0027518272399902,0.7192558646202087,0.005119676236063242,0.00020700000459328294,133.50135803222656,-0.072596974670887,94.30596923828125,91.55000305175781,620000.0,1.0901453495025635,1.0879287719726562,7302.639285509,1.0027518272399902,7.971035957336426,0,19.479999542236328,40
31,0.013197828084230423,1.1265522241592407,0.015040888451039791,3.2127721309661865,1000,0,3.1861214637756348,1746548418.714941,0.04895082861185074,1.0089024305343628,7301.625,1.0306984186172485,NaN,89.20279693603516,-1.4622819423675537,1.1265522241592407,224.20822143554688,1.0306984186172485,0.25708767771720886,32,-0.34675341099500656,0.0003538881428539753,1.0306984186172485,-0.2722734808921814,1.0089024305343628,0.7027681469917297,0.005473564378917217,0.00020399999630171806,133.8093719482422,-0.41935038566589355,90.3988037109375,34.0,640000.0,1.1265522241592407,1.0647386312484741,7525.058167476,1.0089024305343628,7.373706340789795,0,15.020000457763672,40
32,0.013327714055776596,1.1622893810272217,0.017222339287400246,2.517028331756592,1000,0,2.1582632064819336,1746548641.1336575,0.04253223538398743,1.0072423219680786,7524.04248046875,1.0610692501068115,NaN,89.96023559570312,-0.6957437992095947,1.1622893810272217,222.32044982910156,1.0610692501068115,0.3376529812812805,33,0.07127326726913452,-0.001036131288856268,1.0610692501068115,-0.20970532298088074,1.0072423219680786,0.6851426959037781,0.004437433090060949,0.0002010000025620684,132.31320190429688,-0.34807711839675903,90.00718688964844,29.600000381469727,660000.0,1.1622893810272217,1.0389621257781982,7748.868158525,1.0072423219680786,6.104534149169922,0,15.010000228881836,40
33,0.014175143092870712,1.197050929069519,0.018099956214427948,1.8849653005599976,1000,0,2.152592658996582,1746548864.9440196,0.0552724227309227,1.0083723068237305,7747.85302734375,1.089328646659851,NaN,89.40152740478516,-0.6320630311965942,1.197050929069519,223.70982360839844,1.089328646659851,0.4725705087184906,34,-0.06498584151268005,0.002549391705542803,1.089328646659851,-0.1789567917585373,1.0083723068237305,0.6573790311813354,0.006986824795603752,0.00019799999427050352,134.4860382080078,-0.4130629599094391,89.2237319946289,11.449999809265137,680000.0,1.197050929069519,0.9966257810592651,7971.499725885,1.008372187614441,5.399904727935791,0,12.510000228881836,40
34,0.013717162422835827,1.2307989597320557,0.013618197292089462,1.9423699378967285,1000,0,1.3708633184432983,1746549087.575317,0.040833692997694016,1.002244472503662,7970.4853515625,1.1183323860168457,NaN,89.87210083007812,0.05740463733673096,1.2307989597320557,222.53846740722656,1.1183323860168457,0.4483247399330139,35,0.46143772825598717,-0.0037028202787041664,1.1183323860168457,-0.08112408220767975,1.002244472503662,0.6484335064888,0.0032840045168995857,0.00019500000053085387,134.18922424316406,0.04837476834654808,88.34920501708984,69.1500015258789,700000.0,1.2307989597320557,0.9836347103118896,8199.059054024,1.002244472503662,4.750739097595215,0,11.619999885559082,40
35,0.012873610481619835,1.2622758150100708,0.015965472906827927,1.5366151332855225,1000,0,1.3698451519012451,1746549315.1349688,0.049968522042036057,1.0067732334136963,8198.0673828125,1.1456575393676758,NaN,87.9184799194336,-0.40575480461120605,1.2622758150100708,227.48345947265625,1.1456575393676758,0.42546433210372925,36,-0.32311224564909935,0.0002170652151107788,1.1456575393676758,-0.14908677339553833,1.0067732334136963,0.638616144657135,0.0035010697320103645,0.00019200000679120421,134.69384765625,-0.27473747730255127,92.78953552246094,17.549999237060547,720000.0,1.2622758150100708,0.9678820371627808,8423.798192589,1.0067732334136963,4.253790855407715,0,3.859999895095825,40
36,0.014017918147146702,1.2917020320892334,0.016562143340706825,1.619787335395813,1000,0,1.1503103971481323,1746549539.8740337,0.042710110545158386,1.005218505859375,8422.8037109375,1.1716936826705933,NaN,89.01978302001953,0.08317220211029053,1.2917020320892334,224.66915893554688,1.1716936826705933,0.47732865810394287,37,0.11740995943546295,0.0005991864018142223,1.1716936826705933,0.06767670065164566,1.005218505859375,0.6288027167320251,0.004100256133824587,0.00018899999849963933,133.6627655029297,-0.15732751786708832,91.00634765625,22.100000381469727,740000.0,1.2917020320892334,0.952367901802063,8648.800346347,1.005218505859375,3.2038629055023193,0,3.9200000762939453,40
37,0.015534118749201298,1.3191434144973755,0.01929544284939766,2.579193353652954,1000,0,1.1929072141647339,1746549764.876338,0.0331764817237854,1.0031228065490723,8647.80859375,1.1978611946105957,NaN,88.91546630859375,0.9594060182571411,1.3191434144973755,224.9327392578125,1.1978611946105957,0.32940903306007385,38,0.11191793531179428,3.4670811146497726e-05,1.1978611946105957,0.02495463192462921,1.0031228065490723,0.6264895796775818,0.004134926944971085,0.00018600000475998968,133.8828582763672,-0.04540958255529404,91.04981231689453,48.650001525878906,760000.0,1.3191434144973755,0.9487122893333435,8871.554947929,1.0031228065490723,4.040995121002197,0,3.2799999713897705,40
38,0.013726512901484966,1.344835638999939,0.016963491216301918,1.6916964054107666,1000,0,1.1703331470489502,1746549987.6308038,0.05261257290840149,1.002418875694275,8870.5537109375,1.2237401008605957,NaN,89.81584167480469,-0.8874969482421875,1.344835638999939,222.67787170410156,1.2237401008605957,0.28868740797042847,39,-0.03314768522977829,0.0036216476000845432,1.2237401008605957,-0.09167643636465073,1.002418875694275,0.6170564293861389,0.007756574545055628,0.0001829999964684248,133.395751953125,-0.07855726778507233,89.28205871582031,39.849998474121094,780000.0,1.344835638999939,0.9328897595405579,9097.714590549,1.002418875694275,3.741185188293457,0,3.549999952316284,40
39,0.013785727322101593,1.3693020343780518,0.017724355682730675,1.8928035497665405,1000,0,1.131742000579834,1746550213.7905266,0.0466320626437664,1.0068399906158447,9096.7236328125,1.2486214637756348,NaN,88.4603500366211,0.20110714435577393,1.3693020343780518,226.08999633789062,1.2486214637756348,0.4322461783885956,40,-0.16441448032855988,-0.0037068920210003853,1.2486214637756348,-0.050880663096904755,1.0068399906158447,0.606794536113739,0.0040496825240552425,0.00018000000272877514,133.0608367919922,-0.2429717481136322,93.02909851074219,24.899999618530273,800000.0,1.3693020343780518,0.9155741333961487,9321.402821996,1.0068399906158447,4.2907257080078125,0,5.380000114440918,40
