Train/PolicyStd,Train/KL,Train/PolicyRatio/Std,_step,Metrics/EpCost,Safety/shield_violation,Time/Update,Time/Epoch,Value/cost,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic,Time/Rollout,Metrics/EpRet,Loss/Loss_cost_critic/Delta,Loss/Loss_pi/Delta,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Max,Train/LR,Train/Entropy,_timestamp,Safety/EpCostShield,Value/reward,Train/PolicyRatio/Min,TotalEnvSteps,_runtime,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Safety/shield_adv_c,Loss/Loss_reward_critic,Loss/Loss_pi,Train/Epoch,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Time/FPS,Safety/ShieldLagrangeMultiplier,Metrics/EpLen,Train/StopIter,Train/PolicyRatio,Value/Adv,Time/Total,Safety/ShieldLagrangeMultiplier/Min
0.9751245379447937,0.010713767260313034,0.011256154626607895,1,8.649999618530273,-0.017789486795663834,148.05740356445312,288.8160400390625,0.007606085389852524,0,4.846630096435547,140.7584991455078,-1.6401399374008179,4.846630096435547,-0.4473511576652527,1.005719780921936,0.044999994337558746,0.0002969999914057553,1.3936829566955566,1746521609.150821,26.700000762939453,-0.05794999375939369,1.005719780921936,20000.0,536.571977242,0.013773689977824688,0.03599999472498894,NaN,0.013773689977824688,-0.4473511576652527,0,0.03599999472498894,0,0.03599999472498894,69.24823760986328,0.044999994337558746,1000,40,1.005719780921936,0.036311231553554535,288.8172912597656,0.044999994337558746
0.9373306632041931,0.012069078162312508,0.012419366277754307,2,24.850000381469727,0.49794721603393555,143.48207092285156,246.32406616210938,0.05173790454864502,0,11.046204566955566,102.8419189453125,-1.130905032157898,6.1995744705200195,0.015729039907455444,1.0066273212432861,0.07752814888954163,0.00029399999766610563,1.3541550636291504,1746521855.5719185,72.75,-0.056739915162324905,1.0066273212432861,40000.0,779.404783572,-0.009111301507800817,0.06830476224422455,NaN,0.0046623884700238705,-0.43162211775779724,1,0.06830476224422455,0,0.06830476224422455,81.19385528564453,0.07752814888954163,1000,40,1.0066273212432861,0.04996538534760475,535.2398681640625,0.07752814888954163
0.9033366441726685,0.013386767357587814,0.012198333628475666,3,30.450000762939453,2.3389317989349365,146.3491668701172,242.71563720703125,1.2029615640640259,0,16.1241397857666,96.3663558959961,-0.6342474818229675,5.077935218811035,0.04044407606124878,1.006292462348938,0.11115587502717972,0.000291000003926456,1.3172138929367065,1746522098.4044082,73.75,-0.05670778825879097,1.006292462348938,60000.0,1025.462002016,0.0016985735855996609,0.10154816508293152,NaN,0.006360962055623531,-0.39117804169654846,2,0.10154816508293152,0,0.10154816508293152,82.40095520019531,0.11115587502717972,1000,40,1.006292462348938,0.12600207328796387,778.0577392578125,0.11115587502717972
0.883390486240387,0.010890413075685501,0.011340970173478127,4,27.524999618530273,4.206803798675537,149.27191162109375,245.96981811523438,2.335592269897461,0,7.66099739074707,96.69781494140625,-0.07658102363348007,-8.463142395019531,0.022465825080871582,1.0069643259048462,0.14504292607307434,0.0002880000101868063,1.2949198484420776,1746522344.4620113,57.29999923706055,-0.0054940409027040005,1.0069643259048462,80000.0,1288.123975562,0.00399383157491684,0.1355077177286148,NaN,0.010354793630540371,-0.3687122166156769,3,0.1355077177286148,0,0.1355077177286148,81.310791015625,0.14504292607307434,1000,40,1.0069643259048462,-0.12611278891563416,1024.1405029296875,0.14504292607307434
0.8583678007125854,0.010978646576404572,0.011467160657048225,5,31.770000457763672,3.600360870361328,152.8473663330078,262.57342529296875,1.7461785078048706,0,15.69221019744873,109.72594451904297,0.41625407338142395,8.03121280670166,0.036431699991226196,1.0069981813430786,0.1791011393070221,0.0002849999873433262,1.2661430835723877,1746522607.1240659,109.25,0.0386485829949379,1.0069981813430786,100000.0,1540.829287693,-0.0002481313422322273,0.16997955739498138,NaN,0.010106662288308144,-0.3322805166244507,4,0.16997955739498138,0,0.16997955739498138,76.16917419433594,0.1791011393070221,1000,40,1.0069981813430786,-0.05938032269477844,1286.7943115234375,0.1791011393070221
0.822780191898346,0.014310401864349842,0.012889193370938301,6,33.560001373291016,4.835921287536621,146.97750854492188,252.60108947753906,2.211297035217285,0,7.509362697601318,105.62345886230469,1.4599460363388062,-8.182847499847412,-0.03895559906959534,1.010871410369873,0.21321779489517212,0.00028199999360367656,1.22380530834198,1746522859.8293912,67.69999694824219,0.07593844085931778,1.010871410369873,120000.0,1796.783882685,0.007721275091171265,0.20484648644924164,NaN,0.017827937379479408,-0.371236115694046,5,0.20484648644924164,0,0.20484648644924164,79.17622375488281,0.21321779489517212,1000,40,1.010871410369873,0.3900173604488373,1539.4840087890625,0.21321779489517212
0.7992008924484253,0.013463094830513,0.012225449085235596,7,35.13999938964844,4.144005298614502,148.53602600097656,255.88780212402344,1.970103144645691,0,13.374979019165039,107.35165405273438,2.1413042545318604,5.865616321563721,0.07812705636024475,1.007939100265503,0.24786034226417542,0.0002789999998640269,1.1947625875473022,1746523115.7843037,114.19999694824219,0.12072187662124634,1.007939100265503,140000.0,2049.762935005,-0.005946490913629532,0.2400432825088501,NaN,0.011881446465849876,-0.29310905933380127,6,0.2400432825088501,0,0.2400432825088501,78.15925598144531,0.24786034226417542,1000,40,1.007939100265503,0.007559351623058319,1795.4742431640625,0.24786034226417542
0.7755826711654663,0.013899554498493671,0.012652278877794743,8,34.7599983215332,4.440720081329346,147.49526977539062,252.87265014648438,2.040696144104004,0,10.10207748413086,105.37730407714844,2.749354362487793,-3.2729015350341797,-0.04306909441947937,1.0098358392715454,0.28254789113998413,0.00027600000612437725,1.164718747138977,1746523368.7624605,78.80000305175781,0.14181143045425415,1.0098358392715454,160000.0,2298.685752027,0.00018124189227819443,0.2754814624786377,NaN,0.01206268835812807,-0.33617815375328064,7,0.2754814624786377,0,0.2754814624786377,79.09119415283203,0.28254789113998413,1000,40,1.0098358392715454,0.1154187023639679,2048.40869140625,0.28254789113998413
0.7510368227958679,0.015602538362145424,0.013715241104364395,9,43.06999969482422,6.596560955047607,143.11276245117188,248.82492065429688,3.4428391456604004,0,13.541069030761719,105.71202850341797,3.288783073425293,3.4389915466308594,-0.00923052430152893,1.012726902961731,0.317618727684021,0.0002730000123847276,1.1325536966323853,1746523617.6855738,98.3499984741211,0.20119401812553406,1.012726902961731,180000.0,2554.231982082,0.005794296972453594,0.3112837076187134,NaN,0.017856985330581665,-0.34540867805480957,8,0.3112837076187134,0,0.3112837076187134,80.37779998779297,0.317618727684021,1000,40,1.012726902961731,0.14033260941505432,2297.354736328125,0.317618727684021
0.7325300574302673,0.014559725299477577,0.012733216397464275,10,42.0099983215332,6.071166515350342,148.80726623535156,255.47152709960938,3.275167942047119,0,12.218097686767578,106.66419219970703,3.604846239089966,-1.3229713439941406,0.1281156688928604,1.0081249475479126,0.3532073497772217,0.0002699999895412475,1.1075693368911743,1746523873.232407,139.60000610351562,0.24518579244613647,1.0081249475479126,200000.0,2799.258053231,0.0035487543791532516,0.34737664461135864,NaN,0.021405739709734917,-0.21729300916194916,9,0.34737664461135864,0,0.34737664461135864,78.28661346435547,0.3532073497772217,1000,40,1.0081249475479126,-0.03570092096924782,2552.920166015625,0.3532073497772217
0.7138600945472717,0.014474972151219845,0.014039897359907627,11,47.16999816894531,6.6485514640808105,143.15293884277344,244.93399047851562,3.584908962249756,0,9.061097145080566,101.78099060058594,3.7540149688720703,-3.1570005416870117,-0.1514999121427536,1.0130218267440796,0.38838428258895874,0.00026699999580159783,1.0816771984100342,1746524118.2579677,75.55000305175781,0.32382217049598694,1.0130218267440796,220000.0,3048.068272492,-0.0040178969502449036,0.3838142156600952,NaN,0.017387842759490013,-0.36879292130470276,10,0.3838142156600952,0,0.3838142156600952,81.65465545654297,0.38838428258895874,1000,40,1.0130218267440796,0.07048207521438599,2797.91796875,0.38838428258895874
0.6977847814559937,0.015297017991542816,0.013221283443272114,12,49.52000045776367,5.833451747894287,143.9477081298828,248.7297821044922,3.2507660388946533,0,11.68149471282959,104.78199005126953,4.085138320922852,2.6203975677490234,0.07304173707962036,1.0083836317062378,0.42368921637535095,0.0002640000020619482,1.058925986289978,1746524367.0682745,95.5999984741211,0.30441564321517944,1.0083836317062378,240000.0,3293.771073314,-0.0036157332360744476,0.4205856919288635,NaN,0.013772109523415565,-0.2957511842250824,11,0.4205856919288635,0,0.4205856919288635,80.4085464477539,0.42368921637535095,1000,40,1.0083836317062378,-0.05134142190217972,3046.749755859375,0.42368921637535095
0.6778224110603333,0.01568904146552086,0.014567257836461067,13,45.11000061035156,6.776371002197266,148.880126953125,245.62001037597656,3.8407366275787354,0,7.312796592712402,96.73974609375,4.630789756774902,-4.3686981201171875,-0.148161381483078,1.0153610706329346,0.4573848843574524,0.0002610000083222985,1.029835820198059,1746524612.7712238,38.849998474121094,0.3709382712841034,1.0153610706329346,260000.0,3534.063690778,0.008679365739226341,0.4575144052505493,NaN,0.022451475262641907,-0.4439125657081604,12,0.4575144052505493,0,0.4575144052505493,81.42659759521484,0.4573848843574524,1000,40,1.0153610706329346,-0.2848905622959137,3292.447265625,0.4573848843574524
0.6653090119361877,0.015440934337675571,0.014392265118658543,14,39.970001220703125,6.7916388511657715,142.29656982421875,240.20407104492188,3.4134559631347656,0,6.8053107261657715,97.90736389160156,4.577406406402588,-0.5074858665466309,0.0977841317653656,1.013058066368103,0.4910866618156433,0.0002579999854788184,1.0111775398254395,1746524853.0632324,79.5999984741211,0.2710575759410858,1.013058066368103,280000.0,3784.328511335,-0.006057294085621834,0.49436160922050476,NaN,0.016394181177020073,-0.3461284339427948,13,0.49436160922050476,0,0.49436160922050476,83.26253509521484,0.4910866618156433,1000,40,1.013058066368103,-0.07760992646217346,3532.732177734375,0.4910866618156433
0.6572676301002502,0.014743294566869736,0.01374460943043232,15,38.84000015258789,7.037322044372559,146.2879180908203,250.16505432128906,3.004240036010742,0,8.270315170288086,103.8770751953125,4.732167720794678,1.4650044441223145,0.021358609199523926,1.008682131767273,0.5249723196029663,0.00025499999173916876,0.9989178776741028,1746525103.3287077,86.3499984741211,0.37060174345970154,1.008682131767273,300000.0,4032.718294093,0.005574306473135948,0.5310824513435364,NaN,0.02196848765015602,-0.3247698247432709,14,0.5310824513435364,0,0.5310824513435364,79.94721984863281,0.5249723196029663,1000,40,1.008682131767273,0.15447162091732025,3782.994873046875,0.5249723196029663
0.6421841382980347,0.018316736444830894,0.015145986340939999,16,37.400001525878906,8.858154296875,145.58538818359375,248.3069610595703,3.652850389480591,0,11.131075859069824,102.72148895263672,5.150599479675293,2.8607606887817383,-0.06033238768577576,1.0136085748672485,0.5589925646781921,0.0002519999979995191,0.9757371544837952,1746525351.7181654,85.5,0.41243335604667664,1.0136085748672485,320000.0,4286.526444198,0.004981590434908867,0.567618727684021,NaN,0.026950078085064888,-0.38510221242904663,15,0.567618727684021,0,0.567618727684021,80.54546356201172,0.5589925646781921,1000,40,1.013608455657959,-0.09725332260131836,4031.3916015625,0.5589925646781921
0.6316999197006226,0.016775915399193764,0.014935263432562351,17,34.119998931884766,8.513426780700684,145.73875427246094,253.73072814941406,3.4806180000305176,0,9.45431137084961,107.99188232421875,5.611387729644775,-1.6767644882202148,0.0163784921169281,1.0127642154693604,0.5931898355484009,0.00024900000425986946,0.9591706395149231,1746525605.526724,87.94999694824219,0.47352710366249084,1.0127642154693604,340000.0,4534.9239683,-0.002210458740592003,0.6038081645965576,NaN,0.024739619344472885,-0.36872372031211853,16,0.6038081645965576,0,0.6038081645965576,78.82372283935547,0.5931898355484009,1000,40,1.0127642154693604,-0.23513296246528625,4285.21142578125,0.5931898355484009
